,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
32,1,6:32.0,,Defensive rebound by M. Williams,9,15
33,1,6:21.0,,A. Jefferson makes 2-pt jump shot from 15 ft (assist by M. Williams),9,17
34,1,6:21.0,Chicago full timeout,,9,17
35,1,6:21.0,,C. Zeller enters the game for M. Williams,9,17
36,1,6:04.0,P. Gasol makes 2-pt hook shot from 4 ft (assist by D. Rose),,11,17
37,1,5:47.0,,A. Jefferson makes 2-pt layup at rim (assist by N. Batum),11,19
38,1,5:33.0,N. Mirotić makes 3-pt jump shot from 28 ft (assist by P. Gasol),,14,19
39,1,5:09.0,,C. Zeller misses 2-pt layup from 1 ft,14,19
40,1,5:08.0,Defensive rebound by N. Mirotić,,14,19
41,1,4:51.0,Turnover by N. Mirotić (bad pass; steal by A. Jefferson),,14,19
42,1,4:35.0,,A. Jefferson misses 2-pt jump shot from 19 ft,14,19
43,1,4:34.0,Defensive rebound by J. Butler,,14,19
44,1,4:21.0,P. Gasol misses 3-pt jump shot from 22 ft,,14,19
45,1,4:20.0,,Defensive rebound by P. Hairston,14,19
46,1,4:12.0,,Shooting foul by T. Snell (drawn by N. Batum),14,19
47,1,4:12.0,,N. Batum makes free throw 1 of 2,14,20
48,1,4:12.0,J. Noah enters the game for T. Snell,,14,20
49,1,4:12.0,D. McDermott enters the game for P. Gasol,,14,20
50,1,4:12.0,A. Brooks enters the game for D. Rose,,14,20
51,1,4:12.0,,J. Lamb enters the game for P. Hairston,14,20
52,1,4:12.0,,S. Hawes enters the game for A. Jefferson,14,20
53,1,4:12.0,,N. Batum makes free throw 2 of 2,14,21
54,1,3:56.0,J. Butler makes 2-pt jump shot from 17 ft,,16,21
55,1,3:44.0,,K. Walker makes 2-pt jump shot from 18 ft,16,23
56,1,3:25.0,N. Mirotić misses 2-pt jump shot from 19 ft,,16,23
57,1,3:23.0,,Defensive rebound by N. Batum,16,23
58,1,3:14.0,,Shooting foul by J. Butler (drawn by N. Batum),16,23
59,1,3:14.0,,N. Batum makes free throw 1 of 3,16,24
60,1,3:14.0,,N. Batum makes free throw 2 of 3,16,25
61,1,3:14.0,,J. Lin enters the game for K. Walker,16,25
62,1,3:14.0,,N. Batum makes free throw 3 of 3,16,26
63,1,2:53.0,J. Butler misses 2-pt jump shot from 12 ft,,16,26
64,1,2:52.0,,Defensive rebound by N. Batum,16,26
65,1,2:35.0,,Charlotte full timeout,16,26
66,1,2:31.0,,N. Batum makes 2-pt jump shot from 19 ft (assist by J. Lin),16,28
67,1,2:12.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),,19,28
68,1,1:58.0,,J. Lamb makes 2-pt jump shot from 9 ft,19,30
69,1,1:41.0,N. Mirotić misses 2-pt jump shot from 3 ft,,19,30
70,1,1:39.0,,Defensive rebound by S. Hawes,19,30
71,1,1:27.0,,Personal foul by A. Brooks (drawn by J. Lin),19,30
72,1,1:27.0,T. Gibson enters the game for N. Mirotić,,19,30
73,1,1:14.0,,Shooting foul by D. McDermott (drawn by J. Lin),19,30
74,1,1:14.0,,J. Lin makes free throw 1 of 2,19,31
75,1,1:14.0,,J. Lin makes free throw 2 of 2,19,32
76,1,0:58.0,A. Brooks misses 2-pt jump shot from 16 ft,,19,32
77,1,0:56.0,,Defensive rebound by N. Batum,19,32
78,1,0:49.0,,C. Zeller makes 2-pt dunk at rim (assist by J. Lamb),19,34
79,1,0:40.0,Turnover by J. Noah (bad pass; steal by C. Zeller),,19,34
80,1,0:30.0,,S. Hawes makes 3-pt jump shot from 26 ft (assist by J. Lin),19,37
81,1,0:12.0,Shooting foul by N. Batum (drawn by J. Butler),,19,37
82,1,0:12.0,J. Butler makes free throw 1 of 2,,20,37
83,1,0:12.0,T. Snell enters the game for D. McDermott,,20,37
84,1,0:12.0,J. Butler misses free throw 2 of 2,,20,37
85,1,0:08.0,,Defensive rebound by J. Lin,20,37
86,1,0:00.0,,C. Zeller misses 3-pt jump shot from 26 ft,20,37
87,1,0:00.0,,Offensive rebound by Team,20,37
88,2,11:41.0,Turnover by T. Gibson (traveling),,20,37
89,2,11:28.0,,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lin),20,39
90,2,11:10.0,A. Brooks misses 2-pt jump shot from 17 ft,,20,39
91,2,11:08.0,,Defensive rebound by S. Hawes,20,39
92,2,10:58.0,,J. Lin misses 2-pt layup from 1 ft,20,39
93,2,10:55.0,Defensive rebound by J. Noah,,20,39
94,2,10:50.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by D. McDermott),,23,39
95,2,10:47.0,,F. Kaminsky enters the game for C. Zeller,23,39
96,2,10:47.0,D. Rose enters the game for A. Brooks,,23,39
97,2,10:32.0,,M. Williams misses 2-pt hook shot from 6 ft,23,39
98,2,10:31.0,Defensive rebound by J. Noah,,23,39
99,2,10:24.0,Turnover by D. Rose (bad pass; steal by J. Lamb),,23,39
100,2,10:16.0,,J. Lamb makes 2-pt jump shot from 16 ft (assist by M. Williams),23,41
101,2,10:05.0,E. Moore makes 2-pt jump shot from 13 ft (assist by D. Rose),,25,41
102,2,9:46.0,,S. Hawes makes 2-pt jump shot from 6 ft (assist by M. Williams),25,43
103,2,9:37.0,D. McDermott makes 2-pt jump shot from 13 ft (assist by J. Noah),,27,43
104,2,9:24.0,,Shooting foul by T. Gibson (drawn by J. Lin),27,43
105,2,9:24.0,,J. Lin makes free throw 1 of 2,27,44
106,2,9:24.0,,J. Lin makes free throw 2 of 2,27,45
107,2,9:13.0,D. Rose makes 2-pt jump shot from 11 ft (assist by T. Gibson),,29,45
108,2,8:51.0,,S. Hawes misses 2-pt hook shot from 14 ft,29,45
109,2,8:50.0,Defensive rebound by T. Gibson,,29,45
110,2,8:41.0,Turnover by D. Rose (bad pass; steal by J. Lamb),,29,45
111,2,8:34.0,,J. Lamb makes 2-pt jump shot from 19 ft,29,47
112,2,8:19.0,E. Moore misses 2-pt jump shot from 5 ft (block by J. Lin),,29,47
113,2,8:19.0,,Defensive rebound by M. Williams,29,47
114,2,8:05.0,,S. Hawes makes 3-pt jump shot from 23 ft (assist by F. Kaminsky),29,50
115,2,8:05.0,Chicago full timeout,,29,50
116,2,8:05.0,J. Butler enters the game for E. Moore,,29,50
117,2,7:54.0,D. McDermott misses 2-pt jump shot from 18 ft,,29,50
118,2,7:53.0,,Defensive rebound by M. Williams,29,50
119,2,7:37.0,,F. Kaminsky misses 2-pt jump shot from 17 ft,29,50
120,2,7:36.0,Defensive rebound by D. Rose,,29,50
121,2,7:23.0,Turnover by J. Noah (bad pass; steal by F. Kaminsky),,29,50
122,2,7:10.0,,J. Lin makes 3-pt jump shot from 28 ft (assist by S. Hawes),29,53
123,2,6:59.0,,Violation by S. Hawes (kicked ball),29,53
124,2,6:59.0,N. Mirotić enters the game for J. Noah,,29,53
125,2,6:59.0,P. Gasol enters the game for T. Gibson,,29,53
126,2,6:59.0,,K. Walker enters the game for S. Hawes,29,53
127,2,6:59.0,,A. Jefferson enters the game for J. Lamb,29,53
128,2,6:42.0,Turnover by Team (shot clock),,29,53
129,2,6:29.0,,J. Lin misses 2-pt jump shot from 8 ft,29,53
130,2,6:27.0,Defensive rebound by P. Gasol,,29,53
131,2,6:19.0,J. Butler misses 2-pt jump shot from 16 ft,,29,53
132,2,6:18.0,Offensive rebound by N. Mirotić,,29,53
133,2,6:06.0,D. McDermott misses 3-pt jump shot from 26 ft,,29,53
134,2,6:05.0,,Defensive rebound by A. Jefferson,29,53
135,2,5:56.0,,A. Jefferson misses 2-pt jump shot from 10 ft,29,53
136,2,5:54.0,,Offensive rebound by A. Jefferson,29,53
137,2,5:50.0,,K. Walker makes 2-pt jump shot from 17 ft,29,55
138,2,5:38.0,J. Butler makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,32,55
139,2,5:20.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by K. Walker),32,58
140,2,5:02.0,P. Gasol misses 2-pt jump shot from 19 ft,,32,58
141,2,5:01.0,,Defensive rebound by K. Walker,32,58
142,2,4:48.0,,M. Williams misses 3-pt jump shot from 23 ft,32,58
143,2,4:46.0,Defensive rebound by D. Rose,,32,58
144,2,4:33.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Rose),,35,58
145,2,4:27.0,,Charlotte full timeout,35,58
146,2,4:27.0,,N. Batum enters the game for M. Williams,35,58
147,2,4:27.0,,P. Hairston enters the game for J. Lin,35,58
148,2,4:23.0,,N. Batum misses 2-pt jump shot from 16 ft,35,58
149,2,4:22.0,Defensive rebound by N. Mirotić,,35,58
150,2,4:08.0,D. Rose makes 2-pt jump shot from 15 ft,,37,58
151,2,3:55.0,,K. Walker misses 2-pt jump shot from 18 ft,37,58
152,2,3:53.0,Defensive rebound by P. Gasol,,37,58
153,2,3:45.0,P. Gasol misses 2-pt layup from 1 ft,,37,58
154,2,3:43.0,,Defensive rebound by F. Kaminsky,37,58
155,2,3:30.0,,P. Hairston makes 3-pt jump shot from 23 ft (assist by N. Batum),37,61
156,2,3:21.0,Personal foul by A. Jefferson (drawn by J. Butler),,37,61
157,2,3:21.0,T. Snell enters the game for D. McDermott,,37,61
158,2,3:06.0,D. Rose misses 2-pt jump shot from 10 ft (block by K. Walker),,37,61
159,2,3:05.0,Offensive rebound by Team,,37,61
160,2,2:56.0,N. Mirotić misses 3-pt jump shot from 30 ft,,37,61
161,2,2:55.0,,Defensive rebound by P. Hairston,37,61
162,2,2:44.0,,N. Batum misses 2-pt jump shot from 18 ft,37,61
163,2,2:42.0,,Offensive rebound by A. Jefferson,37,61
164,2,2:38.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by A. Jefferson),37,64
165,2,2:22.0,Offensive foul by N. Mirotić (drawn by P. Hairston),,37,64
166,2,2:22.0,Turnover by N. Mirotić (offensive foul),,37,64
167,2,2:22.0,Official timeout,,37,64
168,2,2:22.0,A. Brooks enters the game for D. Rose,,37,64
169,2,2:11.0,,N. Batum misses 2-pt jump shot from 11 ft,37,64
170,2,2:10.0,Defensive rebound by P. Gasol,,37,64
171,2,1:57.0,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),,40,64
172,2,1:46.0,,Turnover by K. Walker (bad pass; steal by T. Snell),40,64
173,2,1:44.0,Shooting foul by P. Hairston (drawn by J. Butler),,40,64
174,2,1:44.0,J. Butler misses free throw 1 of 2,,40,64
175,2,1:44.0,Offensive rebound by Team,,40,64
176,2,1:44.0,J. Butler makes free throw 2 of 2,,41,64
177,2,1:18.0,,A. Jefferson misses 2-pt hook shot from 16 ft,41,64
178,2,1:17.0,Defensive rebound by P. Gasol,,41,64
179,2,1:09.0,Shooting foul by A. Jefferson (drawn by P. Gasol),,41,64
180,2,1:09.0,P. Gasol makes free throw 1 of 2,,42,64
181,2,1:09.0,,S. Hawes enters the game for A. Jefferson,42,64
182,2,1:09.0,P. Gasol misses free throw 2 of 2,,42,64
183,2,1:08.0,,Defensive rebound by Team,42,64
184,2,0:58.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),42,67
185,2,0:46.0,N. Mirotić misses 3-pt jump shot from 26 ft,,42,67
186,2,0:45.0,,Defensive rebound by P. Hairston,42,67
187,2,0:37.0,,K. Walker misses 2-pt jump shot from 18 ft,42,67
188,2,0:35.0,Defensive rebound by T. Snell,,42,67
189,2,0:24.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by T. Snell),,44,67
190,2,0:04.0,,K. Walker makes 2-pt layup from 1 ft (assist by F. Kaminsky),44,69
191,2,0:02.0,A. Brooks makes 3-pt jump shot from 30 ft,,47,69
192,3,11:42.0,Turnover by T. Snell (lost ball; steal by A. Jefferson),,47,69
193,3,11:33.0,,A. Jefferson makes 2-pt jump shot from 16 ft (assist by K. Walker),47,71
194,3,11:19.0,D. Rose misses 3-pt jump shot from 24 ft,,47,71
195,3,11:16.0,,Defensive rebound by M. Williams,47,71
196,3,11:05.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by K. Walker),47,73
197,3,10:45.0,N. Mirotić misses 2-pt layup from 2 ft (block by K. Walker),,47,73
198,3,10:45.0,Offensive rebound by Team,,47,73
199,3,10:40.0,J. Butler misses 3-pt jump shot from 24 ft,,47,73
200,3,10:36.0,,Defensive rebound by M. Williams,47,73
201,3,10:26.0,,P. Hairston misses 2-pt layup from 1 ft,47,73
202,3,10:25.0,,Offensive rebound by M. Williams,47,73
203,3,10:25.0,,M. Williams misses 2-pt layup from 1 ft,47,73
204,3,10:25.0,Defensive rebound by Team,,47,73
205,3,10:25.0,,Loose ball foul by P. Hairston (drawn by P. Gasol),47,73
206,3,10:10.0,T. Snell misses 2-pt layup from 1 ft,,47,73
207,3,10:09.0,,Defensive rebound by N. Batum,47,73
208,3,10:03.0,,N. Batum makes 2-pt layup from 1 ft,47,75
209,3,10:03.0,Chicago full timeout,,47,75
210,3,9:39.0,P. Gasol misses 2-pt jump shot from 17 ft,,47,75
211,3,9:37.0,,Defensive rebound by N. Batum,47,75
212,3,9:22.0,,P. Hairston misses 3-pt jump shot from 24 ft,47,75
213,3,9:20.0,Defensive rebound by P. Gasol,,47,75
214,3,9:09.0,P. Gasol makes 2-pt layup at rim (assist by T. Snell),,49,75
215,3,8:47.0,,Shooting foul by J. Butler (drawn by N. Batum),49,75
216,3,8:47.0,,N. Batum makes free throw 1 of 2,49,76
217,3,8:47.0,,N. Batum makes free throw 2 of 2,49,77
218,3,8:34.0,J. Butler makes 3-pt jump shot from 24 ft,,52,77
219,3,8:10.0,,A. Jefferson makes 2-pt jump shot from 16 ft,52,79
220,3,7:53.0,P. Gasol makes 2-pt jump shot from 6 ft,,54,79
221,3,7:36.0,,N. Batum misses 2-pt jump shot from 22 ft,54,79
222,3,7:35.0,Defensive rebound by T. Snell,,54,79
223,3,7:26.0,J. Butler makes 2-pt layup from 1 ft,,56,79
224,3,7:05.0,,N. Batum misses 3-pt jump shot from 25 ft,56,79
225,3,7:03.0,,Offensive rebound by M. Williams,56,79
226,3,7:03.0,,M. Williams makes 2-pt layup at rim,56,81
227,3,6:46.0,D. Rose misses 3-pt jump shot from 25 ft,,56,81
228,3,6:44.0,,Defensive rebound by P. Hairston,56,81
229,3,6:34.0,,M. Williams misses 3-pt jump shot from 24 ft,56,81
230,3,6:33.0,Defensive rebound by P. Gasol,,56,81
231,3,6:29.0,J. Butler makes 2-pt jump shot from 11 ft (assist by D. Rose),,58,81
232,3,6:29.0,Shooting foul by P. Hairston (drawn by J. Butler),,58,81
233,3,6:29.0,J. Noah enters the game for N. Mirotić,,58,81
234,3,6:29.0,,C. Zeller enters the game for M. Williams,58,81
235,3,6:29.0,J. Butler misses free throw 1 of 1,,58,81
236,3,6:24.0,,Defensive rebound by C. Zeller,58,81
237,3,6:06.0,,A. Jefferson misses 2-pt jump shot from 17 ft,58,81
238,3,6:02.0,,Offensive rebound by C. Zeller,58,81
239,3,5:52.0,,N. Batum misses 2-pt jump shot from 3 ft,58,81
240,3,5:50.0,Defensive rebound by J. Noah,,58,81
241,3,5:43.0,Offensive foul by J. Noah (drawn by K. Walker),,58,81
242,3,5:43.0,Turnover by J. Noah (offensive foul),,58,81
243,3,5:28.0,,Shooting foul by J. Noah (drawn by P. Hairston),58,81
244,3,5:28.0,,P. Hairston makes free throw 1 of 2,58,82
245,3,5:28.0,D. McDermott enters the game for T. Snell,,58,82
246,3,5:28.0,,P. Hairston makes free throw 2 of 2,58,83
247,3,5:14.0,P. Gasol makes 2-pt layup from 2 ft (assist by D. Rose),,60,83
248,3,4:59.0,,K. Walker misses 2-pt jump shot from 7 ft,60,83
249,3,4:58.0,Defensive rebound by J. Noah,,60,83
250,3,4:49.0,D. Rose misses 2-pt jump shot from 14 ft,,60,83
251,3,4:47.0,,Defensive rebound by N. Batum,60,83
252,3,4:40.0,,K. Walker misses 2-pt layup from 1 ft,60,83
253,3,4:38.0,,Offensive rebound by K. Walker,60,83
254,3,4:32.0,,Turnover by N. Batum (lost ball),60,83
255,3,4:21.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Noah),,63,83
256,3,4:21.0,,Charlotte full timeout,63,83
257,3,4:21.0,A. Brooks enters the game for D. Rose,,63,83
258,3,4:21.0,,J. Lamb enters the game for P. Hairston,63,83
259,3,4:21.0,,S. Hawes enters the game for A. Jefferson,63,83
260,3,3:57.0,,J. Lamb makes 3-pt jump shot from 26 ft,63,86
261,3,3:43.0,D. McDermott misses 3-pt jump shot from 25 ft,,63,86
262,3,3:41.0,,Defensive rebound by C. Zeller,63,86
263,3,3:32.0,,K. Walker misses 2-pt jump shot from 16 ft,63,86
264,3,3:31.0,Defensive rebound by J. Noah,,63,86
265,3,3:24.0,J. Butler misses 2-pt jump shot from 13 ft,,63,86
266,3,3:21.0,,Defensive rebound by C. Zeller,63,86
267,3,3:19.0,Violation by J. Butler (kicked ball),,63,86
268,3,3:19.0,T. Gibson enters the game for P. Gasol,,63,86
269,3,3:09.0,,K. Walker misses 3-pt jump shot from 25 ft,63,86
270,3,3:08.0,Defensive rebound by D. McDermott,,63,86
271,3,2:59.0,A. Brooks makes 3-pt jump shot from 25 ft,,66,86
272,3,2:48.0,,K. Walker makes 2-pt jump shot from 14 ft,66,88
273,3,2:36.0,A. Brooks makes 2-pt layup from 2 ft,,68,88
274,3,2:21.0,,Turnover by S. Hawes (bad pass; steal by J. Butler),68,88
275,3,2:17.0,J. Butler makes 2-pt dunk at rim,,70,88
276,3,1:59.0,,N. Batum makes 2-pt jump shot from 6 ft,70,90
277,3,1:46.0,J. Noah misses 2-pt layup from 2 ft,,70,90
278,3,1:45.0,,Defensive rebound by J. Lamb,70,90
279,3,1:41.0,,J. Lamb makes 2-pt layup from 1 ft,70,92
280,3,1:41.0,,Shooting foul by A. Brooks (drawn by J. Lamb),70,92
281,3,1:41.0,,J. Lin enters the game for K. Walker,70,92
282,3,1:41.0,,J. Lamb misses free throw 1 of 1,70,92
283,3,1:39.0,Defensive rebound by T. Gibson,,70,92
284,3,1:28.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by A. Brooks),,73,92
285,3,1:01.0,,Turnover by C. Zeller (step out of bounds),73,92
286,3,1:00.0,D. McDermott misses 2-pt layup at rim,,73,92
287,3,0:58.0,Offensive rebound by T. Gibson,,73,92
288,3,0:58.0,T. Gibson makes 2-pt dunk at rim,,75,92
289,3,0:43.0,,N. Batum makes 3-pt jump shot from 24 ft,75,95
290,3,0:37.0,Offensive foul by J. Noah (drawn by S. Hawes),,75,95
291,3,0:37.0,Turnover by J. Noah (offensive foul),,75,95
292,3,0:31.0,,J. Lin makes 2-pt layup from 1 ft,75,97
293,3,0:11.0,J. Butler makes 2-pt jump shot from 18 ft,,77,97
294,3,0:04.0,,J. Lin makes 3-pt jump shot from 25 ft,77,100
295,3,0:00.0,J. Butler misses 3-pt jump shot from 47 ft,,77,100
296,3,0:00.0,Offensive rebound by Team,,77,100
297,4,11:33.0,,J. Lin misses 2-pt jump shot from 21 ft,77,100
298,4,11:32.0,,Offensive rebound by C. Zeller,77,100
299,4,11:28.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by C. Zeller),77,103
300,4,11:14.0,A. Brooks misses 3-pt jump shot from 25 ft,,77,103
301,4,11:12.0,,Defensive rebound by S. Hawes,77,103
302,4,11:01.0,,Shooting foul by J. Noah (drawn by C. Zeller),77,103
303,4,11:01.0,,C. Zeller makes free throw 1 of 2,77,104
304,4,11:01.0,,C. Zeller makes free throw 2 of 2,77,105
305,4,10:46.0,D. McDermott misses 3-pt jump shot from 26 ft,,77,105
306,4,10:44.0,,Defensive rebound by J. Lin,77,105
307,4,10:39.0,,Personal foul by D. McDermott (drawn by J. Lin),77,105
308,4,10:39.0,N. Mirotić enters the game for J. Noah,,77,105
309,4,10:29.0,,J. Lin makes 2-pt layup from 1 ft (assist by S. Hawes),77,107
310,4,10:29.0,,Shooting foul by A. Brooks (drawn by J. Lin),77,107
311,4,10:29.0,,J. Lin makes free throw 1 of 1,77,108
312,4,10:13.0,N. Mirotić misses 2-pt jump shot from 21 ft,,77,108
313,4,10:12.0,,Defensive rebound by J. Lin,77,108
314,4,10:04.0,,C. Zeller misses 2-pt layup from 1 ft,77,108
315,4,10:02.0,Defensive rebound by N. Mirotić,,77,108
316,4,9:53.0,N. Mirotić misses 3-pt jump shot from 25 ft,,77,108
317,4,9:52.0,,Defensive rebound by J. Lamb,77,108
318,4,9:44.0,,S. Hawes makes 2-pt hook shot from 5 ft (assist by J. Lamb),77,110
319,4,9:44.0,Chicago full timeout,,77,110
320,4,9:44.0,B. Portis enters the game for N. Mirotić,,77,110
321,4,9:44.0,,F. Kaminsky enters the game for C. Zeller,77,110
322,4,9:35.0,T. Gibson makes 2-pt dunk at rim (assist by A. Brooks),,79,110
323,4,9:17.0,,Personal foul by A. Brooks (drawn by J. Lin),79,110
324,4,9:13.0,,Turnover by J. Lin (lost ball; steal by A. Brooks),79,110
325,4,9:04.0,B. Portis makes 2-pt jump shot from 19 ft (assist by A. Brooks),,81,110
326,4,8:45.0,,J. Lamb misses 3-pt jump shot from 23 ft,81,110
327,4,8:44.0,,Offensive rebound by F. Kaminsky,81,110
328,4,8:38.0,,S. Hawes makes 3-pt jump shot from 27 ft (assist by J. Lin),81,113
329,4,8:21.0,Personal foul by J. Lin (drawn by A. Brooks),,81,113
330,4,8:11.0,Offensive foul by E. Moore (drawn by M. Williams),,81,113
331,4,8:11.0,Turnover by E. Moore (offensive foul),,81,113
332,4,7:51.0,,J. Lin misses 2-pt jump shot from 17 ft,81,113
333,4,7:50.0,Defensive rebound by D. McDermott,,81,113
334,4,7:42.0,A. Brooks makes 3-pt jump shot from 29 ft,,84,113
335,4,7:17.0,,F. Kaminsky misses 2-pt jump shot from 8 ft,84,113
336,4,7:16.0,Defensive rebound by D. McDermott,,84,113
337,4,7:08.0,T. Gibson makes 2-pt jump shot from 5 ft,,86,113
338,4,7:08.0,Shooting foul by S. Hawes (drawn by T. Gibson),,86,113
339,4,7:08.0,,T. Hansbrough enters the game for S. Hawes,86,113
340,4,7:08.0,T. Snell enters the game for A. Brooks,,86,113
341,4,7:08.0,T. Gibson misses free throw 1 of 1,,86,113
342,4,7:06.0,,Defensive rebound by M. Williams,86,113
343,4,6:53.0,,J. Lamb makes 2-pt layup from 1 ft,86,115
344,4,6:44.0,B. Portis misses 2-pt jump shot from 18 ft,,86,115
345,4,6:43.0,,Defensive rebound by J. Lin,86,115
346,4,6:30.0,,T. Hansbrough makes 2-pt layup from 2 ft (assist by J. Lamb),86,117
347,4,6:20.0,E. Moore misses 3-pt jump shot from 25 ft,,86,117
348,4,6:18.0,,Defensive rebound by F. Kaminsky,86,117
349,4,6:11.0,,J. Lamb makes 2-pt jump shot from 17 ft,86,119
350,4,5:58.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by E. Moore),,89,119
351,4,5:44.0,,T. Hansbrough misses 2-pt layup from 2 ft,89,119
352,4,5:43.0,,Offensive rebound by J. Lin,89,119
353,4,5:41.0,Offensive charge foul by T. Hansbrough (drawn by T. Gibson),,89,119
354,4,5:41.0,,Turnover by T. Hansbrough (offensive foul),89,119
355,4,5:41.0,Official timeout,,89,119
356,4,5:41.0,C. Bairstow enters the game for T. Gibson,,89,119
357,4,5:41.0,,B. Roberts enters the game for M. Williams,89,119
358,4,5:41.0,,T. Daniels enters the game for J. Lin,89,119
359,4,5:27.0,E. Moore makes 2-pt jump shot from 16 ft,,91,119
360,4,5:09.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),91,122
361,4,4:57.0,Turnover by B. Portis (traveling),,91,122
362,4,4:34.0,,J. Lamb makes 2-pt layup from 1 ft,91,124
363,4,4:19.0,T. Snell misses 2-pt jump shot from 6 ft,,91,124
364,4,4:19.0,Offensive rebound by Team,,91,124
365,4,4:15.0,B. Portis misses 2-pt jump shot from 22 ft,,91,124
366,4,4:15.0,,Defensive rebound by Team,91,124
367,4,3:58.0,,F. Kaminsky misses 2-pt jump shot from 18 ft,91,124
368,4,3:57.0,Defensive rebound by D. McDermott,,91,124
369,4,3:49.0,E. Moore misses 2-pt jump shot from 3 ft,,91,124
370,4,3:46.0,,Defensive rebound by J. Lamb,91,124
371,4,3:39.0,,T. Daniels misses 3-pt jump shot from 24 ft,91,124
372,4,3:38.0,Defensive rebound by C. Bairstow,,91,124
373,4,3:32.0,D. McDermott misses 2-pt jump shot from 6 ft,,91,124
374,4,3:31.0,,Defensive rebound by T. Daniels,91,124
375,4,3:22.0,,T. Daniels misses 2-pt jump shot from 19 ft,91,124
376,4,3:21.0,,Offensive rebound by T. Hansbrough,91,124
377,4,3:21.0,,Shooting foul by C. Bairstow (drawn by T. Hansbrough),91,124
378,4,3:21.0,,T. Hansbrough makes free throw 1 of 2,91,125
379,4,3:21.0,,T. Hansbrough makes free throw 2 of 2,91,126
380,4,3:03.0,E. Moore makes 2-pt layup from 1 ft,,93,126
381,4,2:51.0,,B. Roberts makes 2-pt jump shot from 17 ft,93,128
382,4,2:29.0,C. Bairstow misses 3-pt jump shot from 22 ft,,93,128
