,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
74,1,3:19.0,Offensive rebound by D. Lillard,,27,23
75,1,3:17.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Davis),,30,23
76,1,2:59.0,,Shooting foul by D. Lillard (drawn by A. Varejão),30,23
77,1,2:59.0,Portland full timeout,,30,23
78,1,2:59.0,,A. Varejão makes free throw 1 of 2,30,24
79,1,2:59.0,,A. Varejão misses free throw 2 of 2,30,24
80,1,2:58.0,Defensive rebound by E. Davis,,30,24
81,1,2:40.0,M. Harkless makes 2-pt layup from 1 ft,,32,24
82,1,2:28.0,,S. Livingston makes 2-pt layup from 2 ft (assist by D. Green),32,26
83,1,2:14.0,E. Davis makes 2-pt layup from 1 ft (assist by D. Lillard),,34,26
84,1,2:00.0,,D. Green misses 2-pt jump shot from 3 ft,34,26
85,1,1:57.0,,Offensive rebound by D. Green,34,26
86,1,1:57.0,,D. Green misses 2-pt layup from 1 ft,34,26
87,1,1:56.0,,Offensive rebound by D. Green,34,26
88,1,1:56.0,,D. Green misses 2-pt layup from 1 ft,34,26
89,1,1:55.0,,Offensive rebound by D. Green,34,26
90,1,1:55.0,,D. Green misses 2-pt layup from 1 ft (block by E. Davis),34,26
91,1,1:54.0,Defensive rebound by E. Davis,,34,26
92,1,1:47.0,D. Lillard misses 2-pt jump shot from 5 ft,,34,26
93,1,1:46.0,Offensive rebound by M. Harkless,,34,26
94,1,1:46.0,M. Harkless misses 2-pt layup from 1 ft,,34,26
95,1,1:45.0,Offensive rebound by E. Davis,,34,26
96,1,1:37.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by G. Henderson),,37,26
97,1,1:29.0,,Shooting foul by D. Lillard (drawn by S. Curry),37,26
98,1,1:29.0,,S. Curry makes free throw 1 of 2,37,27
99,1,1:29.0,,S. Curry makes free throw 2 of 2,37,28
100,1,1:17.0,A. Crabbe misses 3-pt jump shot from 26 ft,,37,28
101,1,1:16.0,Offensive rebound by M. Harkless,,37,28
102,1,1:12.0,M. Harkless misses 2-pt jump shot from 3 ft (block by D. Green),,37,28
103,1,1:11.0,,Defensive rebound by L. Barbosa,37,28
104,1,1:05.0,,Turnover by L. Barbosa (bad pass; steal by G. Henderson),37,28
105,1,0:55.0,D. Lillard misses 2-pt jump shot from 17 ft,,37,28
106,1,0:55.0,,Defensive rebound by S. Curry,37,28
107,1,0:46.0,,Turnover by Team (turnover),37,28
108,1,0:46.0,,M. Speights enters the game for A. Varejão,37,28
109,1,0:46.0,C. McCollum enters the game for M. Harkless,,37,28
110,1,0:30.0,C. McCollum misses 3-pt jump shot from 26 ft,,37,28
111,1,0:29.0,,Defensive rebound by D. Green,37,28
112,1,0:10.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),37,31
113,1,0:01.0,D. Lillard misses 2-pt jump shot from 5 ft (block by D. Green),,37,31
114,1,0:00.0,Offensive rebound by Team,,37,31
115,2,11:46.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Livingston),37,33
116,2,11:23.0,Shooting foul by S. Livingston (drawn by G. Henderson),,37,33
117,2,11:23.0,G. Henderson misses free throw 1 of 2,,37,33
118,2,11:23.0,Offensive rebound by Team,,37,33
119,2,11:23.0,G. Henderson makes free throw 2 of 2,,38,33
120,2,11:08.0,,M. Speights misses 2-pt jump shot from 3 ft,38,33
121,2,11:04.0,Defensive rebound by E. Davis,,38,33
122,2,10:54.0,Turnover by C. McCollum (bad pass),,38,33
123,2,10:42.0,,L. Barbosa makes 2-pt jump shot from 9 ft (assist by M. Speights),38,35
124,2,10:26.0,C. McCollum misses 2-pt jump shot from 12 ft,,38,35
125,2,10:26.0,,Defensive rebound by L. Barbosa,38,35
126,2,10:19.0,,L. Barbosa makes 2-pt layup from 2 ft,38,37
127,2,10:16.0,Portland full timeout,,38,37
128,2,9:59.0,G. Henderson misses 2-pt jump shot from 17 ft,,38,37
129,2,9:59.0,,Defensive rebound by L. Barbosa,38,37
130,2,9:53.0,,L. Barbosa misses 2-pt layup from 3 ft,38,37
131,2,9:51.0,Defensive rebound by Team,,38,37
132,2,9:36.0,G. Henderson makes 2-pt jump shot from 13 ft (assist by E. Davis),,40,37
133,2,9:25.0,,Def 3 sec tech foul by E. Davis,40,37
134,2,9:25.0,,K. Thompson makes technical free throw,40,38
135,2,9:25.0,,B. Rush enters the game for L. Barbosa,40,38
136,2,9:19.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by S. Livingston),40,40
137,2,9:19.0,,Shooting foul by A. Crabbe (drawn by K. Thompson),40,40
138,2,9:19.0,,K. Thompson makes free throw 1 of 1,40,41
139,2,9:02.0,C. McCollum misses 3-pt jump shot from 22 ft,,40,41
140,2,9:01.0,,Defensive rebound by S. Livingston,40,41
141,2,8:53.0,,S. Livingston misses 2-pt jump shot from 9 ft,40,41
142,2,8:52.0,Defensive rebound by E. Davis,,40,41
143,2,8:42.0,C. McCollum misses 2-pt jump shot from 7 ft (block by B. Rush),,40,41
144,2,8:42.0,Offensive rebound by Team,,40,41
145,2,8:39.0,A. Aminu misses 3-pt jump shot from 23 ft,,40,41
146,2,8:39.0,Offensive rebound by E. Davis,,40,41
147,2,8:11.0,,Offensive charge foul by G. Henderson (drawn by M. Speights),40,41
148,2,8:11.0,Turnover by G. Henderson (offensive foul),,40,41
149,2,7:57.0,,K. Thompson misses 2-pt jump shot from 3 ft (block by E. Davis),40,41
150,2,7:55.0,Defensive rebound by A. Crabbe,,40,41
151,2,7:52.0,Turnover by C. McCollum (bad pass),,40,41
152,2,7:37.0,,M. Speights misses 2-pt jump shot from 11 ft,40,41
153,2,7:37.0,Defensive rebound by E. Davis,,40,41
154,2,7:28.0,C. McCollum makes 2-pt jump shot from 18 ft,,42,41
155,2,7:20.0,,Golden State full timeout,42,41
156,2,7:20.0,,S. Curry enters the game for S. Livingston,42,41
157,2,7:08.0,,Turnover by S. Curry (bad pass),42,41
158,2,7:05.0,G. Henderson makes 2-pt jump shot from 15 ft (assist by A. Crabbe),,44,41
159,2,6:54.0,,K. Thompson misses 2-pt layup from 1 ft,44,41
160,2,6:52.0,,Offensive rebound by M. Speights,44,41
161,2,6:52.0,,M. Speights misses 2-pt layup at rim (block by E. Davis),44,41
162,2,6:48.0,,Offensive rebound by B. Rush,44,41
163,2,6:45.0,,Turnover by M. Speights (lost ball; steal by C. McCollum),44,41
164,2,6:42.0,Shooting foul by B. Rush (drawn by A. Crabbe),,44,41
165,2,6:42.0,A. Crabbe makes free throw 1 of 2,,45,41
166,2,6:42.0,,D. Green enters the game for M. Speights,45,41
167,2,6:42.0,,Golden State full timeout,45,41
168,2,6:42.0,A. Crabbe makes free throw 2 of 2,,46,41
169,2,6:23.0,,D. Green misses 3-pt jump shot from 24 ft,46,41
170,2,6:22.0,Defensive rebound by A. Aminu,,46,41
171,2,6:12.0,C. McCollum misses 2-pt jump shot from 13 ft,,46,41
172,2,6:12.0,,Defensive rebound by B. Rush,46,41
173,2,6:05.0,,B. Rush makes 3-pt jump shot from 25 ft,46,44
174,2,5:43.0,A. Crabbe misses 2-pt jump shot from 10 ft,,46,44
175,2,5:43.0,,Defensive rebound by D. Green,46,44
176,2,5:27.0,,S. Curry makes 3-pt jump shot from 33 ft,46,47
177,2,5:25.0,Portland full timeout,,46,47
178,2,5:25.0,D. Lillard enters the game for A. Aminu,,46,47
179,2,5:25.0,M. Harkless enters the game for C. McCollum,,46,47
180,2,5:12.0,G. Henderson misses 3-pt jump shot from 25 ft,,46,47
181,2,5:11.0,,Defensive rebound by H. Barnes,46,47
182,2,5:03.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by S. Curry),46,49
183,2,4:46.0,E. Davis misses 2-pt jump shot from 2 ft,,46,49
184,2,4:45.0,Offensive rebound by E. Davis,,46,49
185,2,4:45.0,E. Davis makes 2-pt layup from 2 ft,,48,49
186,2,4:18.0,,Shooting foul by E. Davis (drawn by D. Green),48,49
187,2,4:18.0,,D. Green makes free throw 1 of 2,48,50
188,2,4:18.0,M. Plumlee enters the game for E. Davis,,48,50
189,2,4:18.0,,D. Green makes free throw 2 of 2,48,51
190,2,4:06.0,D. Lillard makes 2-pt jump shot from 15 ft (assist by M. Plumlee),,50,51
191,2,3:49.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),50,54
192,2,3:25.0,M. Harkless misses 2-pt jump shot from 13 ft,,50,54
193,2,3:25.0,,Defensive rebound by B. Rush,50,54
194,2,3:17.0,,S. Curry misses 3-pt jump shot from 29 ft,50,54
195,2,3:16.0,Defensive rebound by G. Henderson,,50,54
196,2,3:06.0,G. Henderson misses 2-pt jump shot from 16 ft,,50,54
197,2,3:06.0,Offensive rebound by M. Harkless,,50,54
198,2,3:06.0,Shooting foul by S. Curry (drawn by M. Harkless),,50,54
199,2,3:06.0,M. Harkless makes free throw 1 of 2,,51,54
200,2,3:06.0,C. McCollum enters the game for G. Henderson,,51,54
201,2,3:06.0,A. Aminu enters the game for A. Crabbe,,51,54
202,2,3:06.0,M. Harkless misses free throw 2 of 2,,51,54
203,2,3:06.0,,Defensive rebound by K. Thompson,51,54
204,2,2:56.0,,K. Thompson misses 2-pt layup from 1 ft,51,54
205,2,2:56.0,Defensive rebound by Team,,51,54
206,2,2:56.0,Official timeout,,51,54
207,2,2:56.0,,S. Livingston enters the game for B. Rush,51,54
208,2,2:48.0,Turnover by M. Plumlee (offensive foul),,51,54
209,2,2:48.0,Offensive foul by M. Plumlee (drawn by S. Curry),,51,54
210,2,2:35.0,,S. Curry misses 2-pt jump shot from 20 ft,51,54
211,2,2:35.0,Defensive rebound by M. Harkless,,51,54
212,2,2:27.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by C. McCollum),,54,54
213,2,2:04.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Curry),54,57
214,2,1:45.0,M. Harkless misses 2-pt jump shot from 4 ft (block by K. Thompson),,54,57
215,2,1:44.0,,Defensive rebound by S. Livingston,54,57
216,2,1:36.0,,K. Thompson misses 3-pt jump shot from 23 ft,54,57
217,2,1:36.0,Defensive rebound by C. McCollum,,54,57
218,2,1:29.0,Shooting foul by D. Green (drawn by M. Harkless),,54,57
219,2,1:29.0,M. Harkless makes free throw 1 of 2,,55,57
220,2,1:29.0,M. Harkless makes free throw 2 of 2,,56,57
221,2,1:19.0,,D. Green misses 2-pt layup from 2 ft,56,57
222,2,1:18.0,,Offensive rebound by D. Green,56,57
223,2,1:18.0,,D. Green makes 2-pt layup from 2 ft,56,59
224,2,0:54.0,M. Harkless misses 2-pt jump shot from 6 ft,,56,59
225,2,0:54.0,,Defensive rebound by S. Curry,56,59
226,2,0:51.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),56,61
227,2,0:30.0,D. Lillard misses 3-pt jump shot from 26 ft,,56,61
228,2,0:29.0,,Defensive rebound by K. Thompson,56,61
229,2,0:22.0,,Shooting foul by M. Plumlee (drawn by D. Green),56,61
230,2,0:22.0,,D. Green makes free throw 1 of 2,56,62
231,2,0:22.0,,L. Barbosa enters the game for S. Curry,56,62
232,2,0:22.0,A. Crabbe enters the game for M. Plumlee,,56,62
233,2,0:22.0,,D. Green makes free throw 2 of 2,56,63
234,2,0:03.0,D. Lillard misses 2-pt jump shot from 6 ft,,56,63
235,2,0:02.0,Offensive rebound by M. Harkless,,56,63
236,2,0:02.0,M. Harkless misses 2-pt layup from 1 ft,,56,63
237,2,0:01.0,,Defensive rebound by S. Livingston,56,63
238,3,11:42.0,,K. Thompson misses 2-pt layup from 2 ft,56,63
239,3,11:42.0,Defensive rebound by A. Aminu,,56,63
240,3,11:30.0,D. Lillard misses 2-pt jump shot from 14 ft,,56,63
241,3,11:29.0,,Defensive rebound by H. Barnes,56,63
242,3,11:15.0,,D. Green makes 2-pt jump shot from 9 ft,56,65
243,3,10:56.0,Turnover by C. McCollum (lost ball; steal by S. Curry),,56,65
244,3,10:45.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),56,67
245,3,10:32.0,Turnover by M. Plumlee (bad pass; steal by D. Green),,56,67
246,3,10:20.0,,S. Curry misses 3-pt jump shot from 26 ft,56,67
247,3,10:19.0,,Offensive rebound by F. Ezeli,56,67
248,3,10:14.0,,Turnover by S. Curry (bad pass; steal by M. Harkless),56,67
249,3,10:00.0,D. Lillard makes 2-pt layup from 1 ft,,58,67
250,3,9:48.0,,Shooting foul by M. Harkless (drawn by F. Ezeli),58,67
251,3,9:48.0,,F. Ezeli misses free throw 1 of 2,58,67
252,3,9:48.0,,Offensive rebound by Team,58,67
253,3,9:48.0,,F. Ezeli misses free throw 2 of 2,58,67
254,3,9:47.0,Defensive rebound by M. Harkless,,58,67
255,3,9:34.0,Turnover by M. Plumlee (bad pass; steal by D. Green),,58,67
256,3,9:19.0,,H. Barnes misses 2-pt jump shot from 19 ft,58,67
257,3,9:18.0,Defensive rebound by A. Aminu,,58,67
258,3,9:10.0,C. McCollum makes 2-pt jump shot from 14 ft (assist by A. Aminu),,60,67
259,3,8:53.0,,Shooting foul by M. Harkless (drawn by D. Green),60,67
260,3,8:53.0,,D. Green makes free throw 1 of 2,60,68
261,3,8:53.0,,D. Green makes free throw 2 of 2,60,69
262,3,8:35.0,C. McCollum misses 3-pt jump shot from 26 ft,,60,69
263,3,8:33.0,,Defensive rebound by S. Curry,60,69
264,3,8:28.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),60,71
265,3,8:10.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,63,71
266,3,8:05.0,,Turnover by F. Ezeli (bad pass; steal by M. Plumlee),63,71
267,3,8:01.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,66,71
268,3,7:49.0,,S. Curry makes 2-pt jump shot from 12 ft,66,73
269,3,7:34.0,D. Lillard makes 2-pt layup from 1 ft,,68,73
270,3,7:22.0,,S. Curry makes 3-pt jump shot from 26 ft,68,76
271,3,7:09.0,Personal foul by F. Ezeli,,68,76
272,3,7:09.0,,J. McAdoo enters the game for F. Ezeli,68,76
273,3,6:56.0,D. Lillard makes 2-pt layup from 1 ft,,70,76
274,3,6:44.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),70,79
275,3,6:42.0,Portland full timeout,,70,79
276,3,6:29.0,Shooting foul by H. Barnes (drawn by M. Harkless),,70,79
277,3,6:29.0,M. Harkless misses free throw 1 of 2,,70,79
278,3,6:29.0,Offensive rebound by Team,,70,79
279,3,6:29.0,M. Harkless makes free throw 2 of 2,,71,79
280,3,6:15.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),71,82
281,3,6:01.0,D. Lillard makes 2-pt layup from 1 ft,,73,82
282,3,5:55.0,,S. Curry makes 3-pt jump shot from 29 ft,73,85
283,3,5:44.0,D. Lillard makes 3-pt jump shot from 26 ft,,76,85
284,3,5:35.0,,S. Curry misses 3-pt jump shot from 26 ft,76,85
285,3,5:34.0,Defensive rebound by M. Plumlee,,76,85
286,3,5:21.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,78,85
287,3,5:05.0,,J. McAdoo makes 2-pt jump shot from 5 ft (assist by S. Curry),78,87
288,3,4:52.0,M. Plumlee misses 2-pt jump shot from 4 ft (block by J. McAdoo),,78,87
289,3,4:52.0,Offensive rebound by Team,,78,87
290,3,4:52.0,A. Crabbe enters the game for C. McCollum,,78,87
291,3,4:52.0,G. Henderson enters the game for A. Aminu,,78,87
292,3,4:52.0,,L. Barbosa enters the game for K. Thompson,78,87
293,3,4:41.0,Personal block foul by D. Green,,78,87
294,3,4:41.0,E. Davis enters the game for M. Plumlee,,78,87
295,3,4:32.0,M. Harkless makes 2-pt dunk at rim (assist by E. Davis),,80,87
296,3,4:20.0,,S. Curry misses 2-pt jump shot from 18 ft,80,87
297,3,4:19.0,Defensive rebound by Team,,80,87
298,3,4:19.0,,Loose ball foul by J. McAdoo,80,87
299,3,4:19.0,,S. Livingston enters the game for H. Barnes,80,87
300,3,4:06.0,D. Lillard misses 3-pt jump shot from 26 ft,,80,87
301,3,4:06.0,,Defensive rebound by L. Barbosa,80,87
302,3,3:51.0,,L. Barbosa misses 2-pt jump shot from 16 ft,80,87
303,3,3:51.0,Defensive rebound by G. Henderson,,80,87
304,3,3:32.0,D. Lillard makes 2-pt jump shot from 20 ft,,82,87
305,3,3:23.0,,S. Livingston makes 2-pt hook shot from 12 ft,82,89
306,3,2:54.0,G. Henderson makes 2-pt jump shot from 12 ft,,84,89
307,3,2:44.0,,Turnover by S. Livingston (traveling),84,89
308,3,2:44.0,,Golden State full timeout,84,89
309,3,2:44.0,C. McCollum enters the game for M. Harkless,,84,89
310,3,2:44.0,A. Aminu enters the game for D. Lillard,,84,89
311,3,2:22.0,C. McCollum misses 2-pt jump shot from 17 ft (block by D. Green),,84,89
312,3,2:21.0,,Defensive rebound by J. McAdoo,84,89
313,3,2:17.0,,J. McAdoo makes 2-pt layup from 1 ft (assist by L. Barbosa),84,91
314,3,1:58.0,C. McCollum misses 3-pt jump shot from 23 ft,,84,91
315,3,1:57.0,,Defensive rebound by D. Green,84,91
316,3,1:49.0,,D. Green makes 2-pt layup from 1 ft,84,93
317,3,1:27.0,E. Davis misses 2-pt jump shot from 4 ft,,84,93
318,3,1:26.0,,Defensive rebound by D. Green,84,93
319,3,1:14.0,,Turnover by D. Green (lost ball; steal by A. Aminu),84,93
320,3,1:14.0,Personal foul by J. McAdoo,,84,93
321,3,1:14.0,A. Aminu makes free throw 1 of 2,,85,93
322,3,1:14.0,A. Aminu makes free throw 2 of 2,,86,93
323,3,0:53.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by S. Livingston),86,96
324,3,0:32.0,Turnover by C. McCollum (bad pass; steal by J. McAdoo),,86,96
325,3,0:27.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Livingston),86,98
326,3,0:10.0,Shooting foul by J. McAdoo (drawn by C. McCollum),,86,98
327,3,0:10.0,C. McCollum misses free throw 1 of 2,,86,98
328,3,0:10.0,Offensive rebound by Team,,86,98
329,3,0:10.0,,K. Thompson enters the game for J. McAdoo,86,98
330,3,0:10.0,C. McCollum makes free throw 2 of 2,,87,98
331,3,0:04.0,,D. Green makes 2-pt layup from 2 ft,87,100
332,3,0:04.0,,Shooting foul by E. Davis (drawn by D. Green),87,100
333,3,0:04.0,,I. Clark enters the game for S. Curry,87,100
334,3,0:04.0,,D. Green makes free throw 1 of 1,87,101
335,3,0:01.0,Personal foul by I. Clark,,87,101
336,3,0:01.0,C. McCollum makes free throw 1 of 2,,88,101
337,3,0:01.0,C. McCollum makes free throw 2 of 2,,89,101
338,4,11:45.0,D. Lillard misses 3-pt jump shot from 25 ft,,89,101
339,4,11:44.0,,Defensive rebound by K. Thompson,89,101
340,4,11:31.0,,K. Thompson misses 3-pt jump shot from 24 ft,89,101
341,4,11:30.0,Defensive rebound by A. Aminu,,89,101
342,4,11:25.0,Turnover by C. McCollum (traveling),,89,101
343,4,11:12.0,,K. Thompson makes 2-pt layup from 1 ft (assist by M. Speights),89,103
344,4,10:52.0,Shooting foul by L. Barbosa (drawn by A. Aminu),,89,103
345,4,10:52.0,A. Aminu makes free throw 1 of 2,,90,103
346,4,10:52.0,A. Aminu makes free throw 2 of 2,,91,103
347,4,10:40.0,,Turnover by S. Livingston (bad pass),91,103
348,4,10:33.0,A. Aminu misses 2-pt jump shot from 3 ft (block by K. Thompson),,91,103
349,4,10:32.0,,Defensive rebound by Team,91,103
350,4,10:18.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by K. Thompson),91,106
351,4,10:01.0,Shooting foul by M. Speights (drawn by G. Henderson),,91,106
352,4,10:01.0,G. Henderson misses free throw 1 of 2,,91,106
353,4,10:01.0,Offensive rebound by Team,,91,106
354,4,10:01.0,G. Henderson makes free throw 2 of 2,,92,106
355,4,9:49.0,,Turnover by S. Livingston (bad pass; steal by C. McCollum),92,106
356,4,9:41.0,G. Henderson makes 2-pt layup from 1 ft (assist by A. Aminu),,94,106
357,4,9:21.0,,M. Speights misses 3-pt jump shot from 25 ft,94,106
358,4,9:20.0,Defensive rebound by Team,,94,106
359,4,9:01.0,E. Davis misses 2-pt layup from 2 ft,,94,106
360,4,9:00.0,,Defensive rebound by H. Barnes,94,106
361,4,8:55.0,,Shooting foul by C. McCollum (drawn by M. Speights),94,106
362,4,8:55.0,Official timeout,,94,106
363,4,8:55.0,,B. Rush enters the game for L. Barbosa,94,106
364,4,8:55.0,,M. Speights makes free throw 1 of 2,94,107
365,4,8:55.0,,M. Speights makes free throw 2 of 2,94,108
366,4,8:41.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,96,108
367,4,8:28.0,,Offensive foul by M. Speights (drawn by A. Aminu),96,108
368,4,8:28.0,,Turnover by M. Speights (offensive foul),96,108
369,4,8:14.0,D. Lillard makes 2-pt jump shot from 18 ft,,98,108
370,4,7:56.0,,K. Thompson misses 3-pt jump shot from 25 ft,98,108
371,4,7:55.0,Defensive rebound by E. Davis,,98,108
372,4,7:49.0,Personal foul by S. Livingston,,98,108
373,4,7:49.0,,D. Green enters the game for M. Speights,98,108
374,4,7:40.0,G. Henderson misses 2-pt jump shot from 9 ft,,98,108
375,4,7:39.0,,Defensive rebound by H. Barnes,98,108
376,4,7:23.0,,S. Livingston makes 2-pt jump shot from 10 ft,98,110
377,4,7:10.0,Personal foul by K. Thompson,,98,110
378,4,7:10.0,M. Harkless enters the game for E. Davis,,98,110
379,4,7:04.0,D. Lillard misses 3-pt jump shot from 25 ft,,98,110
380,4,7:03.0,,Defensive rebound by H. Barnes,98,110
381,4,6:50.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),98,112
382,4,6:48.0,Portland full timeout,,98,112
383,4,6:48.0,,L. Barbosa enters the game for H. Barnes,98,112
384,4,6:48.0,,S. Curry enters the game for S. Livingston,98,112
385,4,6:28.0,D. Lillard misses 2-pt layup at rim (block by S. Curry),,98,112
386,4,6:28.0,,Defensive rebound by Team,98,112
387,4,6:12.0,,Personal foul by G. Henderson,98,112
388,4,6:05.0,,D. Green misses 2-pt layup from 1 ft,98,112
