,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BROOKLYN_ACTION,PHOENIX_SCORE,BROOKLYN_SCORE
186,2,1:15.0,Turnover by E. Bledsoe (bad pass; steal by J. Jack),,40,51
187,2,1:03.0,,T. Young misses 2-pt hook shot from 6 ft,40,51
188,2,1:02.0,Defensive rebound by A. Len,,40,51
189,2,0:41.0,M. Morris misses 2-pt jump shot from 22 ft,,40,51
190,2,0:40.0,,Defensive rebound by B. Lopez,40,51
191,2,0:32.0,,T. Young misses 2-pt layup from 1 ft (block by A. Len),40,51
192,2,0:31.0,Defensive rebound by B. Knight,,40,51
193,2,0:26.0,B. Knight makes 2-pt jump shot from 11 ft,,42,51
194,2,0:06.0,,J. Johnson misses 3-pt jump shot from 25 ft,42,51
195,2,0:05.0,Defensive rebound by B. Knight,,42,51
196,2,0:03.0,Personal foul by S. Larkin (drawn by B. Knight),,42,51
197,2,0:03.0,Phoenix full timeout,,42,51
198,2,0:03.0,,M. Brown enters the game for S. Larkin,42,51
199,2,0:00.0,M. Morris misses 2-pt jump shot from 11 ft,,42,51
200,2,0:00.0,Offensive rebound by Team,,42,51
201,3,11:48.0,A. Len makes 2-pt dunk at rim,,44,51
202,3,11:31.0,,J. Johnson misses 3-pt jump shot from 24 ft,44,51
203,3,11:30.0,Defensive rebound by B. Knight,,44,51
204,3,11:24.0,B. Knight misses 2-pt layup at rim,,44,51
205,3,11:23.0,,Defensive rebound by J. Johnson,44,51
206,3,11:11.0,,B. Lopez misses 2-pt jump shot from 20 ft,44,51
207,3,11:10.0,Defensive rebound by B. Knight,,44,51
208,3,11:03.0,M. Morris misses 2-pt jump shot from 16 ft,,44,51
209,3,11:02.0,,Defensive rebound by R. Hollis-Jefferson,44,51
210,3,10:39.0,,J. Johnson misses 2-pt jump shot from 12 ft,44,51
211,3,10:38.0,Defensive rebound by A. Len,,44,51
212,3,10:30.0,Turnover by E. Bledsoe (bad pass; steal by J. Johnson),,44,51
213,3,10:15.0,,Def 3 sec tech foul by E. Bledsoe,44,51
214,3,10:15.0,,J. Jack makes technical free throw,44,52
215,3,10:04.0,,B. Lopez makes 2-pt jump shot from 16 ft (assist by J. Jack),44,54
216,3,9:49.0,B. Knight makes 3-pt jump shot from 25 ft (assist by M. Morris),,47,54
217,3,9:38.0,,B. Lopez makes 2-pt jump shot from 21 ft (assist by J. Jack),47,56
218,3,9:29.0,P. Tucker misses 3-pt jump shot from 22 ft,,47,56
219,3,9:27.0,,Defensive rebound by R. Hollis-Jefferson,47,56
220,3,9:10.0,,Turnover by J. Jack (bad pass; steal by P. Tucker),47,56
221,3,9:01.0,B. Knight makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,50,56
222,3,8:43.0,,J. Jack misses 3-pt jump shot from 24 ft,50,56
223,3,8:42.0,,Offensive rebound by Team,50,56
224,3,8:17.0,,B. Lopez misses 2-pt jump shot from 14 ft,50,56
225,3,8:16.0,,Offensive rebound by Team,50,56
226,3,8:16.0,,Turnover by Team (shot clock),50,56
227,3,8:02.0,Shooting foul by R. Hollis-Jefferson (drawn by B. Knight),,50,56
228,3,8:02.0,B. Knight makes free throw 1 of 2,,51,56
229,3,8:02.0,B. Knight makes free throw 2 of 2,,52,56
230,3,7:47.0,,J. Jack misses 2-pt jump shot from 5 ft,52,56
231,3,7:46.0,Defensive rebound by A. Len,,52,56
232,3,7:39.0,M. Morris makes 2-pt dunk at rim (assist by E. Bledsoe),,54,56
233,3,7:38.0,,Brooklyn full timeout,54,56
234,3,7:22.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by E. Bledsoe),54,56
235,3,7:17.0,B. Knight makes 2-pt layup from 1 ft (assist by E. Bledsoe),,56,56
236,3,7:07.0,,J. Jack misses 2-pt jump shot from 19 ft,56,56
237,3,7:06.0,Defensive rebound by A. Len,,56,56
238,3,6:58.0,Shooting foul by R. Hollis-Jefferson (drawn by A. Len),,56,56
239,3,6:58.0,A. Len makes free throw 1 of 2,,57,56
240,3,6:58.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,57,56
241,3,6:58.0,A. Len makes free throw 2 of 2,,58,56
242,3,6:41.0,,J. Jack misses 2-pt jump shot from 7 ft,58,56
243,3,6:40.0,Defensive rebound by A. Len,,58,56
244,3,6:32.0,P. Tucker makes 2-pt layup from 2 ft (assist by B. Knight),,60,56
245,3,6:17.0,,T. Young misses 2-pt jump shot from 17 ft,60,56
246,3,6:16.0,Defensive rebound by A. Len,,60,56
247,3,6:00.0,A. Len misses 2-pt jump shot from 9 ft,,60,56
248,3,5:59.0,Offensive rebound by E. Bledsoe,,60,56
249,3,5:51.0,Personal foul by J. Jack (drawn by A. Len),,60,56
250,3,5:51.0,,S. Larkin enters the game for T. Young,60,56
251,3,5:49.0,Shooting foul by J. Jack (drawn by A. Len),,60,56
252,3,5:49.0,E. Bledsoe makes free throw 1 of 2,,61,56
253,3,5:49.0,E. Bledsoe makes free throw 2 of 2,,62,56
254,3,5:26.0,,B. Lopez misses 2-pt jump shot from 10 ft,62,56
255,3,5:25.0,Defensive rebound by B. Knight,,62,56
256,3,5:16.0,B. Knight misses 2-pt jump shot from 21 ft,,62,56
257,3,5:15.0,,Defensive rebound by B. Lopez,62,56
258,3,5:04.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by S. Larkin),62,59
259,3,4:46.0,E. Bledsoe misses 2-pt layup from 2 ft (block by S. Larkin),,62,59
260,3,4:45.0,,Defensive rebound by Team,62,59
261,3,4:45.0,R. Price enters the game for E. Bledsoe,,62,59
262,3,4:30.0,,Turnover by J. Johnson (bad pass; steal by A. Len),62,59
263,3,4:11.0,Turnover by M. Morris (lost ball; steal by J. Johnson),,62,59
264,3,3:59.0,,S. Larkin makes 3-pt jump shot from 24 ft (assist by J. Jack),62,62
265,3,3:58.0,Phoenix full timeout,,62,62
266,3,3:44.0,M. Morris misses 2-pt jump shot from 7 ft,,62,62
267,3,3:43.0,,Defensive rebound by J. Jack,62,62
268,3,3:29.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),62,64
269,3,3:11.0,B. Knight misses 2-pt jump shot from 21 ft,,62,64
270,3,3:10.0,,Defensive rebound by B. Bogdanović,62,64
271,3,2:56.0,,J. Jack misses 2-pt jump shot from 14 ft,62,64
272,3,2:55.0,Defensive rebound by A. Len,,62,64
273,3,2:39.0,Turnover by B. Knight (bad pass; steal by J. Johnson),,62,64
274,3,2:33.0,,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by J. Johnson),62,66
275,3,2:15.0,Shooting foul by B. Lopez (drawn by A. Len),,62,66
276,3,2:15.0,A. Len makes free throw 1 of 2,,63,66
277,3,2:15.0,,T. Robinson enters the game for B. Lopez,63,66
278,3,2:15.0,M. Teletović enters the game for M. Morris,,63,66
279,3,2:15.0,E. Bledsoe enters the game for P. Tucker,,63,66
280,3,2:15.0,T. Warren enters the game for B. Knight,,63,66
281,3,2:15.0,A. Len makes free throw 2 of 2,,64,66
282,3,2:02.0,,Shooting foul by E. Bledsoe (drawn by J. Jack),64,66
283,3,2:02.0,,J. Jack makes free throw 1 of 2,64,67
284,3,2:02.0,J. Leuer enters the game for A. Len,,64,67
285,3,2:02.0,,J. Jack makes free throw 2 of 2,64,68
286,3,1:42.0,M. Teletović makes 3-pt jump shot from 22 ft (assist by R. Price),,67,68
287,3,1:33.0,,Turnover by J. Jack (lost ball; steal by E. Bledsoe),67,68
288,3,1:32.0,Personal foul by J. Jack (drawn by E. Bledsoe),,67,68
289,3,1:32.0,E. Bledsoe misses free throw 1 of 2,,67,68
290,3,1:32.0,Offensive rebound by Team,,67,68
291,3,1:32.0,,W. Ellington enters the game for J. Jack,67,68
292,3,1:32.0,E. Bledsoe misses free throw 2 of 2,,67,68
293,3,1:30.0,,Defensive rebound by B. Bogdanović,67,68
294,3,1:15.0,,B. Bogdanović makes 2-pt layup from 2 ft,67,70
295,3,1:06.0,M. Teletović makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,70,70
296,3,0:45.0,,S. Larkin misses 3-pt jump shot from 24 ft,70,70
297,3,0:44.0,Defensive rebound by T. Warren,,70,70
298,3,0:34.0,M. Teletović misses 3-pt jump shot from 24 ft,,70,70
299,3,0:33.0,,Defensive rebound by B. Bogdanović,70,70
300,3,0:13.0,,S. Larkin misses 2-pt layup from 1 ft,70,70
301,3,0:11.0,Defensive rebound by M. Teletović,,70,70
302,3,0:00.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,73,70
303,4,11:45.0,,T. Robinson misses 2-pt jump shot from 6 ft,73,70
304,4,11:44.0,Defensive rebound by R. Price,,73,70
305,4,11:37.0,T. Warren makes 2-pt jump shot from 12 ft (assist by R. Price),,75,70
306,4,11:30.0,,Personal foul by R. Price (drawn by S. Larkin),75,70
307,4,11:14.0,,Turnover by W. Ellington (traveling),75,70
308,4,11:02.0,M. Teletović makes 3-pt jump shot from 23 ft (assist by R. Price),,78,70
309,4,10:52.0,,W. Ellington makes 2-pt layup from 1 ft (assist by S. Larkin),78,72
310,4,10:41.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,81,72
311,4,10:31.0,,Personal foul by T. Warren (drawn by B. Bogdanović),81,72
312,4,10:31.0,,B. Lopez enters the game for T. Robinson,81,72
313,4,10:23.0,,B. Lopez makes 2-pt jump shot from 6 ft (assist by S. Larkin),81,74
314,4,10:23.0,,Shooting foul by M. Teletović (drawn by B. Lopez),81,74
315,4,10:23.0,,B. Lopez makes free throw 1 of 1,81,75
316,4,10:13.0,E. Bledsoe misses 2-pt layup from 2 ft,,81,75
317,4,10:12.0,,Defensive rebound by S. Larkin,81,75
318,4,10:05.0,,W. Ellington misses 3-pt jump shot from 23 ft,81,75
319,4,10:04.0,Defensive rebound by J. Leuer,,81,75
320,4,9:45.0,R. Price misses 3-pt jump shot from 26 ft,,81,75
321,4,9:44.0,Offensive rebound by Team,,81,75
322,4,9:44.0,,Loose ball foul by B. Bogdanović (drawn by T. Warren),81,75
323,4,9:44.0,A. Len enters the game for J. Leuer,,81,75
324,4,9:44.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,81,75
325,4,9:39.0,R. Price misses 3-pt jump shot from 23 ft,,81,75
326,4,9:38.0,,Defensive rebound by S. Larkin,81,75
327,4,9:20.0,,B. Lopez misses 2-pt jump shot from 11 ft,81,75
328,4,9:19.0,Defensive rebound by R. Price,,81,75
329,4,9:11.0,M. Teletović misses 3-pt jump shot from 24 ft,,81,75
330,4,9:10.0,,Defensive rebound by S. Larkin,81,75
331,4,9:04.0,,Personal foul by A. Len (drawn by B. Lopez),81,75
332,4,8:57.0,,T. Young misses 2-pt jump shot from 5 ft (block by A. Len),81,75
333,4,8:55.0,Defensive rebound by A. Len,,81,75
334,4,8:47.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,81,75
335,4,8:46.0,,Defensive rebound by R. Hollis-Jefferson,81,75
336,4,8:37.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Young),81,78
337,4,8:36.0,Phoenix full timeout,,81,78
338,4,8:36.0,B. Knight enters the game for R. Price,,81,78
339,4,8:22.0,T. Warren misses 2-pt jump shot from 5 ft (block by B. Lopez),,81,78
340,4,8:21.0,,Defensive rebound by R. Hollis-Jefferson,81,78
341,4,8:04.0,,B. Lopez misses 2-pt hook shot from 10 ft,81,78
342,4,8:02.0,Defensive rebound by A. Len,,81,78
343,4,7:49.0,Turnover by A. Len (lost ball; steal by S. Larkin),,81,78
344,4,7:33.0,,B. Lopez misses 2-pt jump shot from 12 ft,81,78
345,4,7:31.0,Defensive rebound by M. Teletović,,81,78
346,4,7:18.0,A. Len makes 2-pt dunk at rim (assist by E. Bledsoe),,83,78
347,4,6:59.0,,S. Larkin makes 2-pt jump shot from 20 ft,83,80
348,4,6:31.0,Turnover by E. Bledsoe (bad pass; steal by W. Ellington),,83,80
349,4,6:18.0,,W. Ellington misses 3-pt jump shot from 23 ft,83,80
350,4,6:17.0,Defensive rebound by Team,,83,80
351,4,6:17.0,R. Price enters the game for E. Bledsoe,,83,80
352,4,6:09.0,Offensive foul by A. Len (drawn by S. Larkin),,83,80
353,4,6:09.0,Turnover by A. Len (offensive foul),,83,80
354,4,5:51.0,,T. Young makes 2-pt layup at rim (assist by S. Larkin),83,82
355,4,5:33.0,M. Teletović misses 3-pt jump shot from 25 ft,,83,82
356,4,5:32.0,,Defensive rebound by Team,83,82
357,4,5:32.0,Official timeout,,83,82
358,4,5:17.0,,S. Larkin makes 2-pt jump shot from 11 ft (assist by B. Lopez),83,84
359,4,5:08.0,Personal foul by S. Larkin (drawn by B. Knight),,83,84
360,4,5:08.0,E. Bledsoe enters the game for R. Price,,83,84
361,4,4:52.0,Shooting foul by R. Hollis-Jefferson (drawn by E. Bledsoe),,83,84
362,4,4:52.0,E. Bledsoe makes free throw 1 of 2,,84,84
363,4,4:52.0,P. Tucker enters the game for T. Warren,,84,84
364,4,4:52.0,M. Morris enters the game for M. Teletović,,84,84
365,4,4:52.0,,J. Johnson enters the game for R. Hollis-Jefferson,84,84
366,4,4:52.0,E. Bledsoe makes free throw 2 of 2,,85,84
367,4,4:35.0,,Shooting foul by E. Bledsoe (drawn by T. Young),85,84
368,4,4:35.0,,T. Young misses free throw 1 of 2,85,84
369,4,4:35.0,,Offensive rebound by Team,85,84
370,4,4:35.0,,T. Young makes free throw 2 of 2,85,85
371,4,4:17.0,B. Knight misses 3-pt jump shot from 25 ft,,85,85
372,4,4:16.0,,Defensive rebound by T. Young,85,85
373,4,4:08.0,,S. Larkin makes 2-pt layup from 1 ft,85,87
374,4,3:42.0,Turnover by B. Knight (lost ball; steal by W. Ellington),,85,87
375,4,3:39.0,,W. Ellington makes 2-pt layup from 1 ft,85,89
376,4,3:39.0,Phoenix full timeout,,85,89
377,4,3:15.0,B. Knight misses 2-pt jump shot from 17 ft,,85,89
378,4,3:14.0,,Defensive rebound by S. Larkin,85,89
379,4,2:54.0,,Shooting foul by M. Morris (drawn by B. Lopez),85,89
380,4,2:54.0,,Brooklyn full timeout,85,89
381,4,2:54.0,,B. Lopez makes free throw 1 of 2,85,90
382,4,2:54.0,,B. Lopez misses free throw 2 of 2,85,90
383,4,2:53.0,Defensive rebound by P. Tucker,,85,90
384,4,2:37.0,Personal foul by B. Lopez (drawn by P. Tucker),,85,90
