,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
174,2,3:57.0,,D. Rose misses 2-pt layup from 3 ft (block by L. Scola),42,44
175,2,3:56.0,Defensive rebound by K. Lowry,,42,44
176,2,3:50.0,T. Ross misses 3-pt jump shot from 26 ft,,42,44
177,2,3:49.0,,Defensive rebound by P. Gasol,42,44
178,2,3:35.0,,J. Butler misses 3-pt jump shot from 24 ft,42,44
179,2,3:34.0,Defensive rebound by K. Lowry,,42,44
180,2,3:22.0,K. Lowry makes 2-pt jump shot from 18 ft (assist by D. DeRozan),,44,44
181,2,3:15.0,,Shooting foul by T. Ross (drawn by D. Rose),44,44
182,2,3:15.0,,D. Rose misses free throw 1 of 2,44,44
183,2,3:15.0,,Offensive rebound by Team,44,44
184,2,3:15.0,D. Carroll enters the game for T. Ross,,44,44
185,2,3:15.0,,D. Rose makes free throw 2 of 2,44,45
186,2,2:59.0,Turnover by D. DeRozan (bad pass; steal by J. Butler),,44,45
187,2,2:46.0,,A. Brooks misses 3-pt jump shot from 25 ft,44,45
188,2,2:45.0,,Offensive rebound by T. Gibson,44,45
189,2,2:40.0,,D. Rose makes 2-pt jump shot from 13 ft (assist by P. Gasol),44,47
190,2,2:24.0,K. Lowry makes 2-pt layup from 3 ft,,46,47
191,2,2:11.0,,P. Gasol makes 2-pt jump shot from 16 ft (assist by J. Butler),46,49
192,2,1:51.0,J. Valančiūnas misses 2-pt jump shot from 1 ft,,46,49
193,2,1:50.0,Offensive rebound by J. Valančiūnas,,46,49
194,2,1:50.0,J. Valančiūnas makes 2-pt layup from 1 ft,,48,49
195,2,1:37.0,,A. Brooks misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),48,49
196,2,1:37.0,,Offensive rebound by Team,48,49
197,2,1:37.0,,Chicago full timeout,48,49
198,2,1:37.0,,N. Mirotić enters the game for A. Brooks,48,49
199,2,1:27.0,,Turnover by J. Butler (bad pass; steal by K. Lowry),48,49
200,2,1:23.0,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),,50,49
201,2,1:10.0,,P. Gasol misses 2-pt jump shot from 18 ft,50,49
202,2,1:09.0,,Offensive rebound by Team,50,49
203,2,0:59.0,,D. Rose misses 2-pt jump shot from 17 ft,50,49
204,2,0:58.0,Defensive rebound by D. DeRozan,,50,49
205,2,0:40.0,Shooting foul by T. Gibson (drawn by J. Valančiūnas),,50,49
206,2,0:40.0,J. Valančiūnas makes free throw 1 of 2,,51,49
207,2,0:40.0,J. Valančiūnas misses free throw 2 of 2,,51,49
208,2,0:39.0,,Defensive rebound by P. Gasol,51,49
209,2,0:20.0,,Shooting foul by L. Scola (drawn by T. Gibson),51,49
210,2,0:20.0,,T. Gibson misses free throw 1 of 2,51,49
211,2,0:20.0,,Offensive rebound by Team,51,49
212,2,0:20.0,,T. Gibson misses free throw 2 of 2,51,49
213,2,0:20.0,Defensive rebound by D. Carroll,,51,49
214,2,0:04.0,Shooting foul by T. Gibson (drawn by L. Scola),,51,49
215,2,0:04.0,L. Scola makes free throw 1 of 2,,52,49
216,2,0:04.0,B. Biyombo enters the game for J. Valančiūnas,,52,49
217,2,0:04.0,,A. Brooks enters the game for T. Gibson,52,49
218,2,0:04.0,C. Joseph enters the game for B. Biyombo,,52,49
219,2,0:04.0,L. Scola misses free throw 2 of 2,,52,49
220,2,0:03.0,,Defensive rebound by P. Gasol,52,49
221,3,11:44.0,,N. Mirotić misses 3-pt jump shot from 26 ft,52,49
222,3,11:43.0,,Offensive rebound by J. Butler,52,49
223,3,11:28.0,,D. Rose misses 2-pt jump shot from 16 ft,52,49
224,3,11:27.0,Defensive rebound by B. Biyombo,,52,49
225,3,11:13.0,Personal foul by T. Gibson (drawn by B. Biyombo),,52,49
226,3,11:03.0,D. Carroll misses 2-pt layup from 1 ft (block by N. Mirotić),,52,49
227,3,11:01.0,,Defensive rebound by N. Mirotić,52,49
228,3,10:56.0,,Shooting foul by B. Biyombo (drawn by D. Rose),52,49
229,3,10:56.0,,D. Rose makes free throw 1 of 2,52,50
230,3,10:56.0,,D. Rose makes free throw 2 of 2,52,51
231,3,10:39.0,D. DeRozan misses 2-pt layup from 2 ft,,52,51
232,3,10:38.0,,Defensive rebound by P. Gasol,52,51
233,3,10:19.0,,N. Mirotić misses 2-pt layup at rim,52,51
234,3,10:18.0,Defensive rebound by L. Scola,,52,51
235,3,10:11.0,L. Scola misses 2-pt jump shot from 13 ft,,52,51
236,3,10:11.0,,Defensive rebound by J. Butler,52,51
237,3,10:11.0,,Personal foul by L. Scola (drawn by J. Butler),52,51
238,3,9:54.0,,N. Mirotić misses 3-pt jump shot from 25 ft,52,51
239,3,9:53.0,Defensive rebound by D. DeRozan,,52,51
240,3,9:40.0,Turnover by K. Lowry (bad pass; steal by J. Butler),,52,51
241,3,9:27.0,,J. Butler misses 3-pt jump shot from 24 ft,52,51
242,3,9:26.0,Defensive rebound by Team,,52,51
243,3,9:14.0,Shooting foul by N. Mirotić (drawn by D. Carroll),,52,51
244,3,9:14.0,D. Carroll misses free throw 1 of 2,,52,51
245,3,9:14.0,Offensive rebound by Team,,52,51
246,3,9:14.0,D. Carroll misses free throw 2 of 2,,52,51
247,3,9:13.0,,Defensive rebound by N. Mirotić,52,51
248,3,8:50.0,,D. Rose misses 2-pt jump shot from 14 ft,52,51
249,3,8:49.0,Defensive rebound by B. Biyombo,,52,51
250,3,8:40.0,K. Lowry makes 3-pt jump shot from 22 ft (assist by L. Scola),,55,51
251,3,8:29.0,,Shooting foul by L. Scola (drawn by J. Butler),55,51
252,3,8:29.0,,J. Butler misses free throw 1 of 2,55,51
253,3,8:29.0,,Offensive rebound by Team,55,51
254,3,8:29.0,P. Patterson enters the game for L. Scola,,55,51
255,3,8:29.0,,J. Butler makes free throw 2 of 2,55,52
256,3,8:07.0,D. DeRozan misses 3-pt jump shot from 25 ft,,55,52
257,3,8:07.0,,Defensive rebound by Team,55,52
258,3,7:49.0,,P. Gasol makes 2-pt jump shot from 9 ft,55,54
259,3,7:49.0,,Shooting foul by B. Biyombo (drawn by P. Gasol),55,54
260,3,7:49.0,,P. Gasol makes free throw 1 of 1,55,55
261,3,7:25.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),,58,55
262,3,7:20.0,,Turnover by D. Rose (bad pass; steal by D. DeRozan),58,55
263,3,7:15.0,D. Carroll misses 3-pt jump shot from 26 ft,,58,55
264,3,7:14.0,Offensive rebound by D. DeRozan,,58,55
265,3,7:14.0,D. DeRozan makes 2-pt layup from 2 ft,,60,55
266,3,7:14.0,,Chicago full timeout,60,55
267,3,6:59.0,,Personal foul by D. Carroll (drawn by P. Gasol),60,55
268,3,6:59.0,,P. Gasol makes free throw 1 of 2,60,56
269,3,6:59.0,,P. Gasol makes free throw 2 of 2,60,57
270,3,6:49.0,Shooting foul by P. Gasol (drawn by D. DeRozan),,60,57
271,3,6:49.0,D. DeRozan misses free throw 1 of 2,,60,57
272,3,6:49.0,Offensive rebound by Team,,60,57
273,3,6:49.0,D. DeRozan makes free throw 2 of 2,,61,57
274,3,6:38.0,,Turnover by T. Gibson (bad pass; steal by D. Carroll),61,57
275,3,6:26.0,P. Patterson misses 3-pt jump shot from 25 ft,,61,57
276,3,6:26.0,,Defensive rebound by Team,61,57
277,3,6:26.0,Loose ball foul by B. Biyombo (drawn by P. Gasol),,61,57
278,3,6:26.0,,P. Gasol makes free throw 1 of 2,61,58
279,3,6:26.0,J. Valančiūnas enters the game for B. Biyombo,,61,58
280,3,6:26.0,,P. Gasol makes free throw 2 of 2,61,59
281,3,6:10.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,64,59
282,3,5:44.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by J. Butler),64,62
283,3,5:25.0,Shooting foul by T. Gibson (drawn by K. Lowry),,64,62
284,3,5:25.0,K. Lowry makes free throw 1 of 2,,65,62
285,3,5:25.0,T. Ross enters the game for D. Carroll,,65,62
286,3,5:25.0,,B. Portis enters the game for N. Mirotić,65,62
287,3,5:25.0,,T. Snell enters the game for T. Gibson,65,62
288,3,5:25.0,K. Lowry makes free throw 2 of 2,,66,62
289,3,5:08.0,,P. Gasol misses 2-pt jump shot from 19 ft,66,62
290,3,5:07.0,Defensive rebound by J. Valančiūnas,,66,62
291,3,4:53.0,K. Lowry makes 2-pt layup from 1 ft,,68,62
292,3,4:33.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),68,64
293,3,4:11.0,J. Valančiūnas misses 2-pt jump shot from 10 ft,,68,64
294,3,4:10.0,,Defensive rebound by J. Butler,68,64
295,3,4:00.0,,D. Rose makes 2-pt layup from 1 ft,68,66
296,3,3:43.0,P. Patterson makes 2-pt jump shot from 7 ft (assist by K. Lowry),,70,66
297,3,3:27.0,,B. Portis misses 2-pt jump shot from 14 ft,70,66
298,3,3:26.0,,Offensive rebound by P. Gasol,70,66
299,3,3:26.0,,P. Gasol makes 2-pt layup from 2 ft,70,68
300,3,3:26.0,Toronto full timeout,,70,68
301,3,3:09.0,K. Lowry misses 3-pt jump shot from 25 ft,,70,68
302,3,3:09.0,Offensive rebound by Team,,70,68
303,3,3:02.0,T. Ross makes 2-pt jump shot from 17 ft (assist by P. Patterson),,72,68
304,3,2:46.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Butler),72,70
305,3,2:31.0,Shooting foul by J. Butler (drawn by D. DeRozan),,72,70
306,3,2:31.0,D. DeRozan makes free throw 1 of 2,,73,70
307,3,2:31.0,C. Joseph enters the game for K. Lowry,,73,70
308,3,2:31.0,D. DeRozan misses free throw 2 of 2,,73,70
309,3,2:29.0,,Defensive rebound by B. Portis,73,70
310,3,2:08.0,,J. Butler makes 2-pt jump shot from 17 ft,73,72
311,3,1:49.0,T. Ross misses 2-pt jump shot from 19 ft,,73,72
312,3,1:48.0,,Defensive rebound by T. Snell,73,72
313,3,1:35.0,,D. Rose misses 2-pt jump shot from 18 ft,73,72
314,3,1:34.0,Defensive rebound by P. Patterson,,73,72
315,3,1:16.0,T. Ross misses 3-pt jump shot from 24 ft,,73,72
316,3,1:14.0,,Defensive rebound by J. Butler,73,72
317,3,1:00.0,,P. Gasol misses 2-pt jump shot from 16 ft,73,72
318,3,0:59.0,,Offensive rebound by B. Portis,73,72
319,3,0:57.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by B. Portis),73,75
320,3,0:38.0,Turnover by J. Valančiūnas (3 sec),,73,75
321,3,0:38.0,,A. Brooks enters the game for T. Snell,73,75
322,3,0:21.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by A. Brooks),73,78
323,3,0:00.0,D. DeRozan misses 2-pt layup from 1 ft,,73,78
324,3,0:00.0,Offensive rebound by Team,,73,78
325,4,11:37.0,Turnover by K. Lowry (bad pass; steal by T. Gibson),,73,78
326,4,11:34.0,,T. Snell misses 2-pt dunk from 1 ft,73,78
327,4,11:33.0,Defensive rebound by L. Scola,,73,78
328,4,11:14.0,P. Patterson misses 2-pt jump shot from 7 ft,,73,78
329,4,11:12.0,Offensive rebound by T. Ross,,73,78
330,4,11:04.0,P. Patterson misses 2-pt jump shot from 5 ft (block by T. Gibson),,73,78
331,4,11:02.0,,Defensive rebound by T. Gibson,73,78
332,4,10:52.0,,Turnover by A. Brooks (bad pass),73,78
333,4,10:40.0,Shooting foul by A. Brooks (drawn by C. Joseph),,73,78
334,4,10:40.0,C. Joseph misses free throw 1 of 2,,73,78
335,4,10:40.0,Offensive rebound by Team,,73,78
336,4,10:40.0,C. Joseph makes free throw 2 of 2,,74,78
337,4,10:26.0,,B. Portis makes 2-pt jump shot from 17 ft (assist by A. Brooks),74,80
338,4,10:04.0,L. Scola misses 2-pt jump shot from 21 ft,,74,80
339,4,10:03.0,,Defensive rebound by B. Portis,74,80
340,4,9:53.0,,T. Gibson makes 2-pt dunk at rim (assist by T. Snell),74,82
341,4,9:49.0,Toronto full timeout,,74,82
342,4,9:34.0,P. Patterson misses 2-pt jump shot from 11 ft,,74,82
343,4,9:33.0,,Defensive rebound by A. Brooks,74,82
344,4,9:22.0,,T. Snell makes 2-pt layup from 3 ft (assist by B. Portis),74,84
345,4,9:05.0,K. Lowry makes 2-pt layup from 1 ft,,76,84
346,4,8:56.0,,T. Snell misses 2-pt layup from 2 ft,76,84
347,4,8:55.0,Defensive rebound by L. Scola,,76,84
348,4,8:44.0,T. Ross misses 3-pt jump shot from 24 ft,,76,84
349,4,8:43.0,,Defensive rebound by B. Portis,76,84
350,4,8:31.0,,B. Portis misses 2-pt jump shot from 22 ft,76,84
351,4,8:30.0,Defensive rebound by K. Lowry,,76,84
352,4,8:13.0,L. Scola misses 2-pt jump shot from 7 ft,,76,84
353,4,8:12.0,,Defensive rebound by T. Gibson,76,84
354,4,8:06.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by K. Hinrich),76,87
355,4,7:43.0,P. Patterson misses 3-pt jump shot from 24 ft,,76,87
356,4,7:42.0,,Defensive rebound by A. Brooks,76,87
357,4,7:26.0,,Turnover by B. Portis (traveling),76,87
358,4,7:01.0,C. Joseph misses 2-pt layup from 2 ft,,76,87
359,4,7:00.0,,Defensive rebound by B. Portis,76,87
360,4,6:56.0,,Offensive foul by B. Portis (drawn by K. Lowry),76,87
361,4,6:56.0,,Turnover by B. Portis (offensive foul),76,87
362,4,6:56.0,D. Carroll enters the game for P. Patterson,,76,87
363,4,6:56.0,D. DeRozan enters the game for C. Joseph,,76,87
364,4,6:56.0,,J. Butler enters the game for K. Hinrich,76,87
365,4,6:51.0,T. Ross makes 2-pt jump shot from 16 ft (assist by L. Scola),,78,87
366,4,6:31.0,,B. Portis makes 2-pt layup from 2 ft (assist by T. Gibson),78,89
367,4,6:31.0,,Shooting foul by D. Carroll (drawn by B. Portis),78,89
368,4,6:31.0,,B. Portis misses free throw 1 of 1,78,89
369,4,6:29.0,Defensive rebound by D. Carroll,,78,89
370,4,6:14.0,D. DeRozan misses 2-pt layup from 1 ft,,78,89
371,4,6:13.0,Offensive rebound by D. DeRozan,,78,89
372,4,6:05.0,K. Lowry misses 2-pt layup at rim (block by J. Butler),,78,89
373,4,6:05.0,,Defensive rebound by Team,78,89
374,4,5:50.0,,T. Snell makes 2-pt jump shot from 15 ft (assist by T. Gibson),78,91
375,4,5:33.0,D. DeRozan misses 2-pt jump shot from 20 ft,,78,91
376,4,5:32.0,,Defensive rebound by B. Portis,78,91
377,4,5:09.0,,T. Gibson misses 2-pt jump shot from 8 ft,78,91
378,4,5:08.0,Defensive rebound by D. Carroll,,78,91
379,4,4:59.0,K. Lowry misses 2-pt layup from 1 ft,,78,91
380,4,4:58.0,Offensive rebound by L. Scola,,78,91
381,4,4:58.0,L. Scola misses 2-pt layup at rim,,78,91
382,4,4:56.0,,Defensive rebound by B. Portis,78,91
383,4,4:37.0,,T. Snell misses 2-pt layup at rim,78,91
384,4,4:34.0,,Offensive rebound by T. Gibson,78,91
385,4,4:34.0,,T. Gibson misses 2-pt layup from 1 ft,78,91
