,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
82,1,1:18.0,D. Lillard makes 2-pt jump shot from 19 ft,,23,21
83,1,1:00.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles),23,24
84,1,0:48.0,M. Leonard makes 2-pt jump shot from 19 ft (assist by D. Lillard),,25,24
85,1,0:34.0,,Shooting foul by M. Leonard (drawn by T. Burke),25,24
86,1,0:34.0,,T. Burke makes free throw 1 of 2,25,25
87,1,0:34.0,N. Vonleh enters the game for M. Leonard,,25,25
88,1,0:34.0,C. McCollum enters the game for D. Lillard,,25,25
89,1,0:34.0,,T. Burke makes free throw 2 of 2,25,26
90,1,0:17.0,E. Davis makes 2-pt dunk at rim (assist by C. McCollum),,27,26
91,1,0:02.0,,T. Lyles misses 2-pt jump shot from 18 ft,27,26
92,1,0:02.0,Defensive rebound by Team,,27,26
93,1,0:02.0,,Loose ball foul by A. Burks (drawn by A. Crabbe),27,26
94,2,11:34.0,C. McCollum makes 2-pt jump shot from 8 ft,,29,26
95,2,11:17.0,,T. Burke misses 3-pt jump shot from 22 ft,29,26
96,2,11:17.0,Defensive rebound by M. Harkless,,29,26
97,2,11:09.0,C. McCollum makes 2-pt jump shot from 11 ft,,31,26
98,2,10:50.0,,R. Gobert makes 2-pt layup from 1 ft (assist by A. Burks),31,28
99,2,10:36.0,A. Crabbe misses 2-pt jump shot from 18 ft,,31,28
100,2,10:35.0,,Defensive rebound by R. Gobert,31,28
101,2,10:23.0,,T. Booker misses 2-pt layup from 1 ft,31,28
102,2,10:23.0,,Offensive rebound by Team,31,28
103,2,10:23.0,,R. Hood enters the game for J. Ingles,31,28
104,2,10:09.0,,T. Burke misses 2-pt jump shot from 19 ft,31,28
105,2,10:07.0,,Offensive rebound by T. Booker,31,28
106,2,10:06.0,,T. Booker misses 2-pt layup from 1 ft (block by M. Harkless),31,28
107,2,10:03.0,Defensive rebound by M. Harkless,,31,28
108,2,9:58.0,Turnover by C. McCollum (bad pass; steal by T. Booker),,31,28
109,2,9:52.0,,T. Booker misses 2-pt layup from 2 ft,31,28
110,2,9:50.0,Defensive rebound by E. Davis,,31,28
111,2,9:36.0,Turnover by M. Harkless (bad pass),,31,28
112,2,9:36.0,,D. Favors enters the game for T. Booker,31,28
113,2,9:20.0,,T. Burke makes 2-pt layup from 2 ft,31,30
114,2,9:04.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by C. McCollum),,34,30
115,2,8:54.0,,A. Burks misses 2-pt jump shot from 20 ft,34,30
116,2,8:54.0,Defensive rebound by A. Crabbe,,34,30
117,2,8:45.0,Shooting foul by D. Favors (drawn by C. McCollum),,34,30
118,2,8:45.0,Portland full timeout,,34,30
119,2,8:45.0,C. McCollum makes free throw 1 of 2,,35,30
120,2,8:45.0,C. McCollum makes free throw 2 of 2,,36,30
121,2,8:36.0,,Shooting foul by N. Vonleh (drawn by A. Burks),36,30
122,2,8:36.0,,A. Burks makes free throw 1 of 2,36,31
123,2,8:36.0,,A. Burks makes free throw 2 of 2,36,32
124,2,8:25.0,N. Vonleh misses 3-pt jump shot from 23 ft,,36,32
125,2,8:23.0,,Defensive rebound by A. Burks,36,32
126,2,8:10.0,,T. Burke misses 2-pt jump shot from 16 ft,36,32
127,2,8:10.0,,Offensive rebound by Team,36,32
128,2,8:10.0,Loose ball foul by M. Harkless (drawn by R. Gobert),,36,32
129,2,8:10.0,A. Aminu enters the game for A. Crabbe,,36,32
130,2,8:10.0,,G. Hayward enters the game for A. Burks,36,32
131,2,8:01.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),36,34
132,2,7:46.0,Personal foul by G. Hayward (drawn by A. Aminu),,36,34
133,2,7:37.0,E. Davis misses 2-pt jump shot from 4 ft (block by R. Gobert),,36,34
134,2,7:37.0,Offensive rebound by E. Davis,,36,34
135,2,7:33.0,E. Davis misses 2-pt layup from 2 ft (block by D. Favors),,36,34
136,2,7:33.0,Offensive rebound by Team,,36,34
137,2,7:32.0,Shooting foul by D. Favors (drawn by M. Harkless),,36,34
138,2,7:32.0,M. Harkless makes free throw 1 of 2,,37,34
139,2,7:32.0,,T. Lyles enters the game for D. Favors,37,34
140,2,7:32.0,M. Harkless makes free throw 2 of 2,,38,34
141,2,7:18.0,,R. Hood misses 2-pt jump shot from 5 ft,38,34
142,2,7:17.0,,Offensive rebound by R. Hood,38,34
143,2,7:03.0,,R. Hood misses 3-pt jump shot from 23 ft,38,34
144,2,7:02.0,,Offensive rebound by R. Gobert,38,34
145,2,7:02.0,,R. Gobert misses 2-pt layup from 2 ft,38,34
146,2,7:01.0,,Offensive rebound by R. Gobert,38,34
147,2,7:01.0,,Shooting foul by N. Vonleh (drawn by R. Gobert),38,34
148,2,7:01.0,,R. Gobert misses free throw 1 of 2,38,34
149,2,7:01.0,,Offensive rebound by Team,38,34
150,2,7:01.0,,R. Neto enters the game for T. Burke,38,34
151,2,7:01.0,M. Plumlee enters the game for E. Davis,,38,34
152,2,7:01.0,D. Lillard enters the game for C. McCollum,,38,34
153,2,7:01.0,,R. Gobert misses free throw 2 of 2,38,34
154,2,6:59.0,Defensive rebound by M. Plumlee,,38,34
155,2,6:47.0,Shooting foul by R. Hood (drawn by A. Aminu),,38,34
156,2,6:47.0,A. Aminu misses free throw 1 of 2,,38,34
157,2,6:47.0,Offensive rebound by Team,,38,34
158,2,6:47.0,,J. Ingles enters the game for R. Gobert,38,34
159,2,6:47.0,A. Aminu misses free throw 2 of 2,,38,34
160,2,6:45.0,Offensive rebound by M. Harkless,,38,34
161,2,6:32.0,Shooting block foul by R. Hood (drawn by N. Vonleh),,38,34
162,2,6:32.0,N. Vonleh makes free throw 1 of 2,,39,34
163,2,6:32.0,,A. Burks enters the game for R. Hood,39,34
164,2,6:32.0,N. Vonleh misses free throw 2 of 2,,39,34
165,2,6:30.0,,Defensive rebound by R. Neto,39,34
166,2,6:16.0,,Personal foul by M. Harkless (drawn by G. Hayward),39,34
167,2,6:16.0,,T. Booker enters the game for T. Lyles,39,34
168,2,6:05.0,,A. Burks misses 3-pt jump shot from 24 ft,39,34
169,2,6:04.0,Defensive rebound by D. Lillard,,39,34
170,2,6:01.0,Turnover by D. Lillard (bad pass),,39,34
171,2,5:50.0,,G. Hayward makes 2-pt jump shot from 16 ft,39,36
172,2,5:33.0,N. Vonleh misses 3-pt jump shot from 23 ft,,39,36
173,2,5:32.0,,Defensive rebound by R. Neto,39,36
174,2,5:21.0,,Turnover by R. Neto (bad pass; steal by D. Lillard),39,36
175,2,5:14.0,M. Plumlee misses 2-pt layup from 2 ft,,39,36
176,2,5:13.0,,Defensive rebound by J. Ingles,39,36
177,2,5:08.0,,T. Booker misses 2-pt layup from 2 ft,39,36
178,2,5:08.0,,Offensive rebound by A. Burks,39,36
179,2,5:08.0,,A. Burks misses 2-pt layup at rim,39,36
180,2,5:08.0,Defensive rebound by Team,,39,36
181,2,5:08.0,,Utah full timeout,39,36
182,2,5:08.0,A. Crabbe enters the game for N. Vonleh,,39,36
183,2,4:53.0,M. Plumlee makes 2-pt hook shot from 7 ft,,41,36
184,2,4:53.0,Shooting foul by A. Burks (drawn by M. Plumlee),,41,36
185,2,4:53.0,,R. Gobert enters the game for T. Booker,41,36
186,2,4:53.0,M. Plumlee misses free throw 1 of 1,,41,36
187,2,4:52.0,,Defensive rebound by R. Gobert,41,36
188,2,4:30.0,,G. Hayward makes 2-pt hook shot from 4 ft,41,38
189,2,4:16.0,D. Lillard makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,44,38
190,2,3:49.0,,R. Neto makes 3-pt jump shot from 24 ft,44,41
191,2,3:36.0,D. Lillard makes 2-pt jump shot from 13 ft,,46,41
192,2,3:20.0,,Personal foul by A. Aminu (drawn by G. Hayward),46,41
193,2,3:20.0,Portland full timeout,,46,41
194,2,3:20.0,,T. Burke enters the game for R. Neto,46,41
195,2,3:20.0,C. McCollum enters the game for M. Harkless,,46,41
196,2,3:20.0,,G. Hayward misses free throw 1 of 2,46,41
197,2,3:20.0,,Offensive rebound by Team,46,41
198,2,3:20.0,,G. Hayward makes free throw 2 of 2,46,42
199,2,3:03.0,C. McCollum makes 2-pt jump shot from 7 ft,,48,42
200,2,2:53.0,,Turnover by R. Gobert (lost ball; steal by M. Plumlee),48,42
201,2,2:49.0,Shooting foul by T. Burke (drawn by C. McCollum),,48,42
202,2,2:49.0,C. McCollum misses free throw 1 of 2,,48,42
203,2,2:49.0,Offensive rebound by Team,,48,42
204,2,2:49.0,C. McCollum makes free throw 2 of 2,,49,42
205,2,2:35.0,,G. Hayward makes 3-pt jump shot from 24 ft,49,45
206,2,2:23.0,D. Lillard makes 3-pt jump shot from 25 ft,,52,45
207,2,2:11.0,,Turnover by T. Burke (bad pass; steal by M. Plumlee),52,45
208,2,2:08.0,Shooting foul by J. Ingles (drawn by M. Plumlee),,52,45
209,2,2:08.0,M. Plumlee misses free throw 1 of 2,,52,45
210,2,2:08.0,Offensive rebound by Team,,52,45
211,2,2:08.0,,E. Millsap enters the game for A. Burks,52,45
212,2,2:08.0,M. Plumlee makes free throw 2 of 2,,53,45
213,2,1:56.0,,J. Ingles makes 2-pt jump shot from 18 ft,53,47
214,2,1:46.0,Personal foul by R. Gobert (drawn by M. Plumlee),,53,47
215,2,1:46.0,M. Plumlee misses free throw 1 of 2,,53,47
216,2,1:46.0,Offensive rebound by Team,,53,47
217,2,1:46.0,M. Plumlee misses free throw 2 of 2,,53,47
218,2,1:45.0,Offensive rebound by A. Crabbe,,53,47
219,2,1:39.0,Turnover by D. Lillard (lost ball; steal by J. Ingles),,53,47
220,2,1:31.0,,T. Burke makes 2-pt layup from 1 ft,53,49
221,2,1:24.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Gobert),,53,49
222,2,1:23.0,Offensive rebound by A. Crabbe,,53,49
223,2,1:18.0,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),,55,49
224,2,0:59.0,,G. Hayward misses 2-pt jump shot from 15 ft,55,49
225,2,0:57.0,Defensive rebound by M. Plumlee,,55,49
226,2,0:36.0,D. Lillard misses 3-pt jump shot from 25 ft,,55,49
227,2,0:35.0,,Defensive rebound by J. Ingles,55,49
228,2,0:21.0,,G. Hayward misses 2-pt jump shot from 13 ft,55,49
229,2,0:20.0,Defensive rebound by A. Aminu,,55,49
230,2,0:00.0,C. McCollum makes 2-pt jump shot from 22 ft,,57,49
231,3,11:43.0,Turnover by A. Aminu (bad pass; steal by D. Favors),,57,49
232,3,11:28.0,,R. Neto misses 3-pt jump shot from 24 ft,57,49
233,3,11:26.0,,Offensive rebound by R. Gobert,57,49
234,3,11:22.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),57,51
235,3,11:01.0,M. Plumlee misses 2-pt layup from 2 ft,,57,51
236,3,11:01.0,Offensive rebound by Team,,57,51
237,3,10:47.0,M. Plumlee misses 2-pt jump shot from 6 ft,,57,51
238,3,10:46.0,,Defensive rebound by D. Favors,57,51
239,3,10:44.0,,Shooting foul by C. McCollum (drawn by R. Hood),57,51
240,3,10:44.0,,R. Hood makes free throw 1 of 2,57,52
241,3,10:44.0,,R. Hood makes free throw 2 of 2,57,53
242,3,10:31.0,Turnover by D. Lillard (bad pass),,57,53
243,3,10:18.0,,Personal foul by D. Lillard (drawn by G. Hayward),57,53
244,3,10:11.0,,Personal block foul by D. Lillard (drawn by G. Hayward),57,53
245,3,10:03.0,,D. Favors misses 2-pt jump shot from 16 ft,57,53
246,3,10:03.0,Defensive rebound by E. Davis,,57,53
247,3,9:53.0,C. McCollum makes 2-pt jump shot from 9 ft,,59,53
248,3,9:37.0,,G. Hayward misses 2-pt jump shot from 5 ft,59,53
249,3,9:36.0,Defensive rebound by A. Aminu,,59,53
250,3,9:30.0,A. Aminu makes 2-pt dunk at rim (assist by E. Davis),,61,53
251,3,9:09.0,,R. Hood misses 2-pt jump shot from 13 ft,61,53
252,3,9:08.0,Defensive rebound by M. Plumlee,,61,53
253,3,8:57.0,D. Lillard misses 2-pt jump shot from 3 ft,,61,53
254,3,8:56.0,Offensive rebound by M. Plumlee,,61,53
255,3,8:45.0,D. Lillard misses 2-pt layup from 2 ft (block by R. Gobert),,61,53
256,3,8:43.0,Offensive rebound by E. Davis,,61,53
257,3,8:42.0,Shooting foul by R. Hood (drawn by E. Davis),,61,53
258,3,8:42.0,E. Davis misses free throw 1 of 2,,61,53
259,3,8:42.0,Offensive rebound by Team,,61,53
260,3,8:42.0,,A. Burks enters the game for R. Hood,61,53
261,3,8:42.0,E. Davis misses free throw 2 of 2,,61,53
262,3,8:41.0,,Defensive rebound by D. Favors,61,53
263,3,8:33.0,,Personal foul by D. Lillard (drawn by R. Neto),61,53
264,3,8:22.0,,G. Hayward misses 2-pt jump shot from 12 ft,61,53
265,3,8:21.0,,Offensive rebound by R. Gobert,61,53
266,3,8:18.0,,R. Gobert makes 2-pt layup from 1 ft,61,55
267,3,7:54.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),,64,55
268,3,7:36.0,,R. Neto misses 3-pt jump shot from 23 ft,64,55
269,3,7:34.0,,Offensive rebound by D. Favors,64,55
270,3,7:30.0,,G. Hayward misses 3-pt jump shot from 24 ft,64,55
271,3,7:30.0,Defensive rebound by D. Lillard,,64,55
272,3,7:18.0,Turnover by C. McCollum (lost ball),,64,55
273,3,7:18.0,,T. Burke enters the game for R. Neto,64,55
274,3,7:18.0,,T. Lyles enters the game for D. Favors,64,55
275,3,7:04.0,,A. Burks makes 2-pt layup from 1 ft,64,57
276,3,6:47.0,D. Lillard makes 2-pt layup from 1 ft,,66,57
277,3,6:30.0,,G. Hayward makes 2-pt jump shot from 17 ft,66,59
278,3,6:14.0,D. Lillard misses 3-pt jump shot from 22 ft,,66,59
279,3,6:12.0,,Defensive rebound by Team,66,59
280,3,6:12.0,N. Vonleh enters the game for E. Davis,,66,59
281,3,6:12.0,,T. Booker enters the game for R. Gobert,66,59
282,3,5:56.0,,A. Burks misses 2-pt jump shot from 16 ft,66,59
283,3,5:56.0,Defensive rebound by A. Aminu,,66,59
284,3,5:40.0,Turnover by M. Plumlee (bad pass),,66,59
285,3,5:40.0,,Utah full timeout,66,59
286,3,5:40.0,,R. Gobert enters the game for T. Booker,66,59
287,3,5:40.0,A. Crabbe enters the game for C. McCollum,,66,59
288,3,5:29.0,,G. Hayward misses 3-pt jump shot from 24 ft,66,59
289,3,5:28.0,Defensive rebound by M. Plumlee,,66,59
290,3,5:12.0,N. Vonleh misses 2-pt hook shot from 3 ft,,66,59
291,3,5:12.0,,Defensive rebound by R. Gobert,66,59
292,3,5:00.0,,T. Burke misses 2-pt jump shot from 7 ft,66,59
293,3,5:00.0,Defensive rebound by Team,,66,59
294,3,5:00.0,,Loose ball foul by T. Lyles (drawn by N. Vonleh),66,59
295,3,5:00.0,M. Harkless enters the game for A. Aminu,,66,59
296,3,4:47.0,D. Lillard makes 3-pt jump shot from 24 ft,,69,59
297,3,4:28.0,,Shooting foul by M. Plumlee (drawn by A. Burks),69,59
298,3,4:28.0,,A. Burks misses free throw 1 of 2,69,59
299,3,4:28.0,,Offensive rebound by Team,69,59
300,3,4:28.0,,A. Burks makes free throw 2 of 2,69,60
301,3,4:13.0,D. Lillard makes 2-pt jump shot from 13 ft,,71,60
302,3,3:59.0,,R. Gobert misses 2-pt jump shot from 3 ft,71,60
303,3,3:59.0,Defensive rebound by M. Harkless,,71,60
304,3,3:50.0,M. Harkless makes 2-pt layup from 2 ft,,73,60
305,3,3:35.0,,G. Hayward misses 2-pt layup from 2 ft,73,60
306,3,3:34.0,Defensive rebound by M. Plumlee,,73,60
307,3,3:32.0,Shooting foul by R. Gobert (drawn by M. Plumlee),,73,60
308,3,3:32.0,M. Plumlee makes free throw 1 of 2,,74,60
309,3,3:32.0,,T. Booker enters the game for T. Lyles,74,60
310,3,3:32.0,,E. Millsap enters the game for G. Hayward,74,60
311,3,3:32.0,,D. Favors enters the game for R. Gobert,74,60
312,3,3:32.0,M. Plumlee misses free throw 2 of 2,,74,60
313,3,3:31.0,,Defensive rebound by D. Favors,74,60
314,3,3:12.0,,E. Millsap misses 2-pt layup from 2 ft (block by M. Harkless),74,60
315,3,3:12.0,,Offensive rebound by Team,74,60
316,3,3:09.0,,Shooting foul by N. Vonleh (drawn by A. Burks),74,60
317,3,3:09.0,,A. Burks makes free throw 1 of 2,74,61
318,3,3:09.0,Portland full timeout,,74,61
319,3,3:09.0,E. Davis enters the game for M. Plumlee,,74,61
320,3,3:09.0,,A. Burks misses free throw 2 of 2,74,61
321,3,3:08.0,,Offensive rebound by D. Favors,74,61
322,3,2:48.0,,A. Burks misses 3-pt jump shot from 22 ft,74,61
323,3,2:47.0,,Offensive rebound by T. Burke,74,61
324,3,2:42.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by D. Favors),74,64
325,3,2:29.0,Turnover by N. Vonleh (bad pass; steal by D. Favors),,74,64
326,3,2:21.0,,A. Burks misses 2-pt layup from 2 ft (block by M. Harkless),74,64
327,3,2:19.0,,Offensive rebound by T. Booker,74,64
328,3,2:18.0,,T. Booker misses 2-pt hook shot from 2 ft,74,64
329,3,2:16.0,,Offensive rebound by D. Favors,74,64
330,3,2:15.0,,Shooting foul by E. Davis (drawn by D. Favors),74,64
331,3,2:15.0,,D. Favors makes free throw 1 of 2,74,65
332,3,2:15.0,,D. Favors misses free throw 2 of 2,74,65
333,3,2:15.0,Defensive rebound by E. Davis,,74,65
334,3,2:04.0,Personal foul by E. Millsap (drawn by D. Lillard),,74,65
335,3,2:04.0,C. McCollum enters the game for D. Lillard,,74,65
336,3,1:54.0,A. Crabbe misses 3-pt jump shot from 24 ft,,74,65
337,3,1:52.0,Offensive rebound by M. Harkless,,74,65
338,3,1:49.0,M. Harkless misses 2-pt dunk at rim,,74,65
339,3,1:48.0,Offensive rebound by M. Harkless,,74,65
340,3,1:48.0,Personal foul by E. Millsap (drawn by M. Harkless),,74,65
341,3,1:48.0,M. Harkless makes free throw 1 of 2,,75,65
342,3,1:48.0,M. Harkless misses free throw 2 of 2,,75,65
343,3,1:47.0,,Defensive rebound by D. Favors,75,65
344,3,1:41.0,,Turnover by T. Burke (lost ball),75,65
345,3,1:41.0,,J. Ingles enters the game for A. Burks,75,65
346,3,1:27.0,C. McCollum misses 3-pt jump shot from 23 ft,,75,65
347,3,1:27.0,,Defensive rebound by D. Favors,75,65
348,3,1:07.0,,T. Burke makes 2-pt jump shot from 21 ft,75,67
349,3,0:54.0,Offensive foul by C. McCollum (drawn by E. Millsap),,75,67
350,3,0:54.0,Turnover by C. McCollum (offensive foul),,75,67
351,3,0:40.0,,T. Burke misses 3-pt jump shot from 24 ft,75,67
352,3,0:39.0,,Offensive rebound by J. Ingles,75,67
353,3,0:24.0,,Shooting foul by E. Davis (drawn by D. Favors),75,67
354,3,0:24.0,,D. Favors misses free throw 1 of 2,75,67
355,3,0:24.0,,Offensive rebound by Team,75,67
356,3,0:24.0,D. Lillard enters the game for N. Vonleh,,75,67
357,3,0:24.0,,D. Favors misses free throw 2 of 2,75,67
358,3,0:23.0,Defensive rebound by Team,,75,67
359,3,0:23.0,,Loose ball foul by T. Booker (drawn by A. Crabbe),75,67
360,3,0:23.0,A. Crabbe misses free throw 1 of 2,,75,67
361,3,0:23.0,Offensive rebound by Team,,75,67
362,3,0:23.0,N. Vonleh enters the game for D. Lillard,,75,67
363,3,0:23.0,,A. Burks enters the game for E. Millsap,75,67
364,3,0:23.0,,G. Hayward enters the game for T. Booker,75,67
365,3,0:23.0,A. Crabbe makes free throw 2 of 2,,76,67
366,3,0:20.0,,Shooting foul by A. Crabbe (drawn by A. Burks),76,67
367,3,0:20.0,,A. Burks misses free throw 1 of 2,76,67
368,3,0:20.0,,Offensive rebound by Team,76,67
369,3,0:20.0,D. Lillard enters the game for N. Vonleh,,76,67
370,3,0:20.0,,A. Burks makes free throw 2 of 2,76,68
371,3,0:01.0,D. Lillard misses 2-pt jump shot from 10 ft,,76,68
372,3,0:00.0,,Defensive rebound by T. Burke,76,68
373,3,0:00.0,,T. Burke misses 3-pt jump shot from 51 ft,76,68
374,3,0:00.0,,Offensive rebound by Team,76,68
375,4,11:35.0,,G. Hayward makes 2-pt layup from 2 ft (assist by J. Ingles),76,70
376,4,11:10.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,79,70
377,4,11:00.0,,Shooting foul by E. Davis (drawn by G. Hayward),79,70
378,4,11:00.0,,G. Hayward makes free throw 1 of 2,79,71
379,4,11:00.0,,G. Hayward makes free throw 2 of 2,79,72
380,4,10:38.0,M. Harkless makes 2-pt layup from 2 ft,,81,72
381,4,10:26.0,,Shooting foul by E. Davis (drawn by A. Burks),81,72
382,4,10:26.0,,A. Burks makes free throw 1 of 2,81,73
383,4,10:26.0,,R. Hood enters the game for T. Burke,81,73
384,4,10:26.0,,A. Burks makes free throw 2 of 2,81,74
385,4,10:11.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by D. Lillard),,84,74
386,4,9:59.0,,Personal foul by M. Harkless (drawn by G. Hayward),84,74
387,4,9:51.0,,Shooting foul by E. Davis (drawn by A. Burks),84,74
388,4,9:51.0,,A. Burks misses free throw 1 of 2,84,74
389,4,9:51.0,,Offensive rebound by Team,84,74
390,4,9:51.0,M. Plumlee enters the game for E. Davis,,84,74
391,4,9:51.0,,R. Gobert enters the game for D. Favors,84,74
392,4,9:51.0,,A. Burks makes free throw 2 of 2,84,75
393,4,9:36.0,C. McCollum misses 3-pt jump shot from 25 ft,,84,75
394,4,9:36.0,Offensive rebound by A. Aminu,,84,75
395,4,9:32.0,A. Aminu makes 2-pt layup from 3 ft,,86,75
396,4,9:32.0,Shooting foul by R. Gobert (drawn by A. Aminu),,86,75
