,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
60,1,5:42.0,H. Barnes enters the game for B. Rush,,15,15
61,1,5:42.0,A. Iguodala enters the game for J. Thompson,,15,15
62,1,5:35.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nelson),15,18
63,1,5:15.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by S. Curry),,17,18
64,1,4:59.0,,J. Nurkić makes 2-pt hook shot from 4 ft (assist by J. Nelson),17,20
65,1,4:50.0,H. Barnes misses 2-pt jump shot from 18 ft,,17,20
66,1,4:49.0,,Defensive rebound by G. Harris,17,20
67,1,4:35.0,,D. Gallinari misses 2-pt jump shot from 5 ft (block by A. Iguodala),17,20
68,1,4:34.0,Defensive rebound by A. Iguodala,,17,20
69,1,4:29.0,H. Barnes misses 2-pt layup from 1 ft (block by K. Faried),,17,20
70,1,4:27.0,,Defensive rebound by K. Faried,17,20
71,1,4:19.0,,K. Faried makes 2-pt dunk at rim,17,22
72,1,4:19.0,Violation by A. Bogut (def goaltending),,17,22
73,1,4:09.0,,Violation by J. Nurkić (kicked ball),17,22
74,1,4:09.0,,D. Arthur enters the game for K. Faried,17,22
75,1,4:02.0,Turnover by S. Curry (traveling),,17,22
76,1,4:02.0,M. Speights enters the game for A. Bogut,,17,22
77,1,3:42.0,,J. Nurkić misses 2-pt jump shot from 5 ft (block by M. Speights),17,22
78,1,3:41.0,,Offensive rebound by J. Nurkić,17,22
79,1,3:40.0,,J. Nurkić misses 2-pt layup from 2 ft (block by M. Speights),17,22
80,1,3:39.0,Defensive rebound by M. Speights,,17,22
81,1,3:39.0,Personal foul by J. Nurkić (drawn by M. Speights),,17,22
82,1,3:24.0,M. Speights misses 2-pt jump shot from 21 ft,,17,22
83,1,3:23.0,,Defensive rebound by D. Arthur,17,22
84,1,3:10.0,,J. Nurkić makes 2-pt hook shot from 10 ft (assist by J. Nelson),17,24
85,1,2:57.0,M. Speights misses 2-pt layup from 1 ft (block by J. Nurkić),,17,24
86,1,2:55.0,Offensive rebound by M. Speights,,17,24
87,1,2:52.0,M. Speights misses 2-pt layup from 1 ft,,17,24
88,1,2:51.0,,Defensive rebound by D. Arthur,17,24
89,1,2:49.0,,Turnover by D. Arthur (bad pass; steal by S. Curry),17,24
90,1,2:47.0,Turnover by K. Thompson (lost ball; steal by J. Nelson),,17,24
91,1,2:43.0,,Personal foul by H. Barnes (drawn by D. Gallinari),17,24
92,1,2:43.0,Golden State full timeout,,17,24
93,1,2:43.0,,E. Mudiay enters the game for J. Nelson,17,24
94,1,2:43.0,,W. Barton enters the game for J. Nurkić,17,24
95,1,2:43.0,L. Barbosa enters the game for K. Thompson,,17,24
96,1,2:43.0,,D. Gallinari misses free throw 1 of 2,17,24
97,1,2:43.0,,Offensive rebound by Team,17,24
98,1,2:43.0,,D. Gallinari makes free throw 2 of 2,17,25
99,1,2:29.0,S. Curry misses 2-pt layup at rim,,17,25
100,1,2:28.0,,Defensive rebound by D. Gallinari,17,25
101,1,2:11.0,,G. Harris misses 2-pt layup from 2 ft,17,25
102,1,2:09.0,,Offensive rebound by D. Arthur,17,25
103,1,2:09.0,,D. Arthur makes 2-pt layup from 1 ft,17,27
104,1,1:51.0,L. Barbosa misses 3-pt jump shot from 23 ft,,17,27
105,1,1:51.0,,Defensive rebound by D. Arthur,17,27
106,1,1:45.0,,Turnover by D. Arthur (bad pass),17,27
107,1,1:34.0,L. Barbosa makes 3-pt jump shot from 22 ft (assist by H. Barnes),,20,27
108,1,1:12.0,,G. Harris misses 2-pt layup from 2 ft,20,27
109,1,1:11.0,Defensive rebound by S. Curry,,20,27
110,1,1:06.0,Personal foul by D. Gallinari (drawn by S. Curry),,20,27
111,1,1:06.0,S. Curry makes free throw 1 of 2,,21,27
112,1,1:06.0,S. Curry makes free throw 2 of 2,,22,27
113,1,0:56.0,,W. Barton misses 2-pt layup from 2 ft (block by M. Speights),22,27
114,1,0:56.0,,Offensive rebound by Team,22,27
115,1,0:49.0,,Turnover by W. Barton (bad pass; steal by S. Curry),22,27
116,1,0:46.0,S. Curry misses 3-pt jump shot from 25 ft,,22,27
117,1,0:46.0,Offensive rebound by M. Speights,,22,27
118,1,0:46.0,M. Speights misses 2-pt layup from 1 ft,,22,27
119,1,0:40.0,Offensive rebound by H. Barnes,,22,27
120,1,0:40.0,H. Barnes makes 2-pt dunk at rim,,24,27
121,1,0:33.0,,D. Arthur makes 2-pt dunk at rim (assist by W. Barton),24,29
122,1,0:33.0,,Shooting foul by L. Barbosa (drawn by D. Arthur),24,29
123,1,0:33.0,,R. Foye enters the game for D. Gallinari,24,29
124,1,0:33.0,,D. Arthur makes free throw 1 of 1,24,30
125,1,0:15.0,Personal foul by E. Mudiay (drawn by M. Speights),,24,30
126,1,0:15.0,M. Speights misses free throw 1 of 2,,24,30
127,1,0:15.0,Offensive rebound by Team,,24,30
128,1,0:15.0,S. Livingston enters the game for S. Curry,,24,30
129,1,0:15.0,M. Speights makes free throw 2 of 2,,25,30
130,1,0:02.0,,Shooting foul by S. Livingston (drawn by E. Mudiay),25,30
131,1,0:02.0,,E. Mudiay makes free throw 1 of 2,25,31
132,1,0:02.0,,E. Mudiay makes free throw 2 of 2,25,32
133,1,0:01.0,Turnover by L. Barbosa (lost ball),,25,32
134,2,11:38.0,,W. Barton makes 2-pt jump shot from 4 ft,25,34
135,2,11:25.0,A. Iguodala makes 2-pt jump shot from 19 ft,,27,34
136,2,11:07.0,,Turnover by M. Miller (bad pass; steal by M. Speights),27,34
137,2,11:05.0,Shooting foul by E. Mudiay (drawn by H. Barnes),,27,34
138,2,11:05.0,H. Barnes makes free throw 1 of 2,,28,34
139,2,11:05.0,H. Barnes makes free throw 2 of 2,,29,34
140,2,10:50.0,,D. Arthur misses 2-pt jump shot from 20 ft,29,34
141,2,10:49.0,Defensive rebound by H. Barnes,,29,34
142,2,10:30.0,M. Speights misses 2-pt hook shot from 6 ft,,29,34
143,2,10:30.0,,Defensive rebound by D. Arthur,29,34
144,2,10:24.0,,M. Miller misses 3-pt jump shot from 27 ft,29,34
145,2,10:23.0,Defensive rebound by M. Speights,,29,34
146,2,10:22.0,B. Rush enters the game for M. Speights,,29,34
147,2,10:06.0,H. Barnes misses 2-pt jump shot from 17 ft,,29,34
148,2,10:04.0,,Defensive rebound by R. Foye,29,34
149,2,9:53.0,,D. Arthur makes 2-pt jump shot from 9 ft (assist by R. Foye),29,36
150,2,9:45.0,B. Rush misses 3-pt jump shot from 24 ft,,29,36
151,2,9:44.0,,Defensive rebound by D. Arthur,29,36
152,2,9:37.0,,Shooting foul by A. Iguodala (drawn by W. Barton),29,36
153,2,9:37.0,,W. Barton misses free throw 1 of 2,29,36
154,2,9:37.0,,Offensive rebound by Team,29,36
155,2,9:37.0,K. Thompson enters the game for L. Barbosa,,29,36
156,2,9:37.0,,W. Barton makes free throw 2 of 2,29,37
157,2,9:20.0,H. Barnes makes 2-pt layup from 1 ft,,31,37
158,2,9:10.0,,E. Mudiay misses 2-pt jump shot from 6 ft,31,37
159,2,9:09.0,,Offensive rebound by D. Arthur,31,37
160,2,9:03.0,,D. Arthur misses 2-pt hook shot from 5 ft,31,37
161,2,9:03.0,Defensive rebound by H. Barnes,,31,37
162,2,8:50.0,A. Iguodala misses 3-pt jump shot from 24 ft,,31,37
163,2,8:49.0,,Defensive rebound by E. Mudiay,31,37
164,2,8:33.0,,E. Mudiay misses 2-pt jump shot from 16 ft,31,37
165,2,8:33.0,Defensive rebound by B. Rush,,31,37
166,2,8:27.0,Personal foul by D. Arthur (drawn by K. Thompson),,31,37
167,2,8:27.0,Official timeout,,31,37
168,2,8:27.0,,J. Nelson enters the game for D. Arthur,31,37
169,2,8:27.0,,D. Gallinari enters the game for E. Mudiay,31,37
170,2,8:15.0,H. Barnes makes 2-pt jump shot from 8 ft (assist by B. Rush),,33,37
171,2,7:49.0,,W. Barton makes 2-pt jump shot from 4 ft,33,39
172,2,7:37.0,K. Thompson makes 2-pt jump shot from 7 ft (assist by S. Livingston),,35,39
173,2,7:37.0,Shooting block foul by M. Miller (drawn by K. Thompson),,35,39
174,2,7:37.0,,K. Faried enters the game for M. Miller,35,39
175,2,7:37.0,S. Curry enters the game for A. Iguodala,,35,39
176,2,7:37.0,A. Bogut enters the game for H. Barnes,,35,39
177,2,7:37.0,K. Thompson makes free throw 1 of 1,,36,39
178,2,7:26.0,,Shooting foul by K. Thompson (drawn by K. Faried),36,39
179,2,7:26.0,,K. Faried makes free throw 1 of 2,36,40
180,2,7:26.0,,K. Faried misses free throw 2 of 2,36,40
181,2,7:26.0,Defensive rebound by S. Livingston,,36,40
182,2,7:08.0,A. Bogut makes 2-pt layup from 1 ft (assist by K. Thompson),,38,40
183,2,6:59.0,,W. Barton misses 3-pt jump shot from 25 ft,38,40
184,2,6:58.0,,Offensive rebound by K. Faried,38,40
185,2,6:53.0,,R. Foye misses 3-pt jump shot from 24 ft,38,40
186,2,6:50.0,Defensive rebound by Team,,38,40
187,2,6:28.0,Turnover by A. Bogut (offensive goaltending),,38,40
188,2,6:28.0,,G. Harris enters the game for R. Foye,38,40
189,2,6:06.0,,G. Harris makes 2-pt layup from 2 ft (assist by W. Barton),38,42
190,2,6:00.0,Turnover by K. Thompson (lost ball),,38,42
191,2,5:49.0,,Turnover by J. Nelson (bad pass; steal by A. Bogut),38,42
192,2,5:34.0,S. Curry misses 2-pt jump shot from 18 ft,,38,42
193,2,5:33.0,,Defensive rebound by K. Faried,38,42
194,2,5:25.0,,W. Barton makes 2-pt jump shot from 13 ft,38,44
195,2,5:17.0,Golden State full timeout,,38,44
196,2,5:17.0,H. Barnes enters the game for B. Rush,,38,44
197,2,5:17.0,A. Iguodala enters the game for S. Livingston,,38,44
198,2,5:01.0,A. Bogut makes 2-pt jump shot from 10 ft (assist by S. Curry),,40,44
199,2,4:36.0,,D. Gallinari misses 2-pt jump shot from 8 ft (block by S. Curry),40,44
200,2,4:35.0,,Offensive rebound by J. Nelson,40,44
201,2,4:28.0,,J. Nelson misses 2-pt jump shot from 16 ft,40,44
202,2,4:27.0,Defensive rebound by K. Thompson,,40,44
203,2,4:14.0,K. Thompson misses 3-pt jump shot from 25 ft,,40,44
204,2,4:13.0,,Defensive rebound by G. Harris,40,44
205,2,4:00.0,,Shooting foul by K. Thompson (drawn by D. Gallinari),40,44
206,2,4:00.0,,D. Gallinari makes free throw 1 of 2,40,45
207,2,4:00.0,,J. Nurkić enters the game for W. Barton,40,45
208,2,4:00.0,,D. Gallinari makes free throw 2 of 2,40,46
209,2,3:46.0,K. Thompson misses 2-pt jump shot from 16 ft,,40,46
210,2,3:46.0,,Defensive rebound by J. Nelson,40,46
211,2,3:32.0,,J. Nurkić misses 2-pt jump shot from 15 ft,40,46
212,2,3:31.0,Defensive rebound by A. Iguodala,,40,46
213,2,3:21.0,S. Curry misses 3-pt jump shot from 25 ft,,40,46
214,2,3:19.0,Offensive rebound by S. Curry,,40,46
215,2,3:14.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by A. Iguodala),,43,46
216,2,2:50.0,,D. Gallinari misses 2-pt jump shot from 20 ft,43,46
217,2,2:49.0,,Offensive rebound by Team,43,46
218,2,2:49.0,,Denver full timeout,43,46
219,2,2:39.0,,Turnover by J. Nurkić (lost ball; steal by H. Barnes),43,46
220,2,2:22.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,46,46
221,2,2:04.0,,D. Gallinari makes 3-pt jump shot from 25 ft,46,49
222,2,1:56.0,S. Curry makes 2-pt layup from 1 ft,,48,49
223,2,1:56.0,Shooting foul by K. Faried (drawn by S. Curry),,48,49
224,2,1:56.0,,D. Arthur enters the game for K. Faried,48,49
225,2,1:56.0,S. Curry makes free throw 1 of 1,,49,49
226,2,1:39.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Gallinari),49,51
227,2,1:24.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Bogut),,52,51
228,2,1:06.0,,J. Nelson misses 3-pt jump shot from 25 ft,52,51
229,2,1:05.0,,Offensive rebound by G. Harris,52,51
230,2,1:03.0,,Personal foul by H. Barnes (drawn by J. Nelson),52,51
231,2,0:53.0,,D. Arthur makes 2-pt jump shot from 19 ft (assist by J. Nelson),52,53
232,2,0:46.0,S. Curry misses 3-pt jump shot from 25 ft,,52,53
233,2,0:45.0,,Defensive rebound by D. Arthur,52,53
234,2,0:35.0,,D. Gallinari makes 2-pt layup from 1 ft,52,55
235,2,0:13.0,H. Barnes makes 2-pt jump shot from 14 ft (assist by K. Thompson),,54,55
236,2,0:01.0,,J. Nelson misses 2-pt jump shot from 4 ft (block by A. Bogut),54,55
237,2,0:00.0,,Offensive rebound by Team,54,55
238,3,11:42.0,,K. Faried misses 2-pt layup from 2 ft,54,55
239,3,11:41.0,Defensive rebound by A. Bogut,,54,55
240,3,11:27.0,A. Bogut makes 2-pt hook shot from 5 ft (assist by S. Curry),,56,55
241,3,11:12.0,,Personal foul by B. Rush (drawn by D. Gallinari),56,55
242,3,11:01.0,,J. Nelson misses 3-pt jump shot from 24 ft,56,55
243,3,11:00.0,,Offensive rebound by G. Harris,56,55
244,3,10:48.0,,Shooting foul by B. Rush (drawn by D. Gallinari),56,55
245,3,10:48.0,,D. Gallinari makes free throw 1 of 2,56,56
246,3,10:48.0,,D. Gallinari makes free throw 2 of 2,56,57
247,3,10:27.0,J. Thompson misses 2-pt layup from 2 ft (block by G. Harris),,56,57
248,3,10:25.0,,Defensive rebound by G. Harris,56,57
249,3,10:19.0,,G. Harris misses 3-pt jump shot from 25 ft,56,57
250,3,10:18.0,Defensive rebound by J. Thompson,,56,57
251,3,10:10.0,K. Thompson misses 3-pt jump shot from 25 ft,,56,57
252,3,10:09.0,,Defensive rebound by N. Jokić,56,57
253,3,9:58.0,,J. Nelson makes 3-pt jump shot from 24 ft (assist by D. Gallinari),56,60
254,3,9:49.0,Personal block foul by K. Faried (drawn by S. Curry),,56,60
255,3,9:37.0,B. Rush makes 2-pt layup from 2 ft (assist by J. Thompson),,58,60
256,3,9:36.0,Loose ball foul by J. Thompson (drawn by K. Faried),,58,60
257,3,9:11.0,,J. Nelson misses 2-pt jump shot from 6 ft,58,60
258,3,9:10.0,Defensive rebound by A. Bogut,,58,60
259,3,9:05.0,Shooting foul by N. Jokić (drawn by J. Thompson),,58,60
260,3,9:05.0,J. Thompson makes free throw 1 of 2,,59,60
261,3,9:05.0,J. Thompson makes free throw 2 of 2,,60,60
262,3,8:51.0,,G. Harris misses 2-pt jump shot from 15 ft,60,60
263,3,8:50.0,Defensive rebound by A. Bogut,,60,60
264,3,8:41.0,S. Curry makes 2-pt jump shot from 16 ft,,62,60
265,3,8:14.0,,J. Nelson misses 3-pt jump shot from 26 ft,62,60
266,3,8:14.0,,Offensive rebound by N. Jokić,62,60
267,3,7:54.0,,D. Gallinari misses 3-pt jump shot from 25 ft,62,60
268,3,7:54.0,Defensive rebound by K. Thompson,,62,60
269,3,7:36.0,S. Curry makes 2-pt jump shot from 4 ft,,64,60
270,3,7:36.0,,Denver full timeout,64,60
271,3,7:27.0,,G. Harris misses 3-pt jump shot from 23 ft,64,60
272,3,7:27.0,Defensive rebound by A. Bogut,,64,60
273,3,7:04.0,J. Thompson makes 2-pt jump shot from 8 ft,,66,60
274,3,6:51.0,,G. Harris makes 2-pt layup from 1 ft (assist by K. Faried),66,62
275,3,6:34.0,A. Bogut misses 2-pt jump shot from 4 ft,,66,62
276,3,6:33.0,Offensive rebound by J. Thompson,,66,62
277,3,6:28.0,S. Curry misses 3-pt jump shot from 25 ft,,66,62
278,3,6:27.0,,Defensive rebound by D. Gallinari,66,62
279,3,6:14.0,,D. Gallinari misses 2-pt jump shot from 20 ft,66,62
280,3,6:12.0,Defensive rebound by S. Curry,,66,62
281,3,6:09.0,Turnover by S. Curry (bad pass; steal by N. Jokić),,66,62
282,3,5:57.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by K. Faried),66,64
283,3,5:51.0,B. Rush makes 2-pt dunk at rim (assist by S. Curry),,68,64
284,3,5:29.0,,Shooting block foul by A. Bogut (drawn by G. Harris),68,64
285,3,5:29.0,,G. Harris makes free throw 1 of 2,68,65
286,3,5:29.0,H. Barnes enters the game for J. Thompson,,68,65
287,3,5:29.0,A. Iguodala enters the game for B. Rush,,68,65
288,3,5:29.0,,D. Arthur enters the game for K. Faried,68,65
289,3,5:29.0,,G. Harris makes free throw 2 of 2,68,66
290,3,5:10.0,H. Barnes misses 2-pt jump shot from 14 ft,,68,66
291,3,5:09.0,,Defensive rebound by D. Gallinari,68,66
292,3,5:01.0,,D. Gallinari misses 2-pt layup from 3 ft (block by A. Bogut),68,66
293,3,5:01.0,,Offensive rebound by Team,68,66
294,3,4:47.0,,N. Jokić misses 2-pt layup from 1 ft,68,66
295,3,4:46.0,Defensive rebound by A. Bogut,,68,66
296,3,4:37.0,Turnover by S. Curry (bad pass; steal by N. Jokić),,68,66
297,3,4:25.0,,N. Jokić makes 2-pt layup from 1 ft (assist by D. Arthur),68,68
298,3,4:11.0,K. Thompson misses 2-pt jump shot from 14 ft,,68,68
299,3,4:10.0,,Defensive rebound by D. Gallinari,68,68
300,3,3:58.0,,D. Arthur misses 2-pt jump shot from 15 ft,68,68
301,3,3:57.0,Defensive rebound by A. Iguodala,,68,68
302,3,3:35.0,A. Iguodala misses 3-pt jump shot from 26 ft,,68,68
303,3,3:35.0,,Defensive rebound by D. Arthur,68,68
304,3,3:19.0,,Shooting foul by A. Iguodala (drawn by D. Gallinari),68,68
305,3,3:19.0,,D. Gallinari makes free throw 1 of 2,68,69
306,3,3:19.0,Golden State full timeout,,68,69
307,3,3:19.0,,E. Mudiay enters the game for N. Jokić,68,69
308,3,3:19.0,,W. Barton enters the game for G. Harris,68,69
309,3,3:19.0,,J. Nurkić enters the game for J. Nelson,68,69
310,3,3:19.0,F. Ezeli enters the game for A. Bogut,,68,69
311,3,3:19.0,,D. Gallinari makes free throw 2 of 2,68,70
312,3,3:03.0,S. Curry misses 3-pt jump shot from 24 ft,,68,70
313,3,3:02.0,,Defensive rebound by D. Arthur,68,70
314,3,2:46.0,,Shooting foul by F. Ezeli (drawn by J. Nurkić),68,70
315,3,2:46.0,,J. Nurkić makes free throw 1 of 2,68,71
316,3,2:46.0,S. Livingston enters the game for K. Thompson,,68,71
317,3,2:46.0,,J. Nurkić makes free throw 2 of 2,68,72
318,3,2:35.0,Def 3 sec tech foul by J. Nurkić,,68,72
319,3,2:35.0,S. Curry makes technical free throw,,69,72
320,3,2:27.0,H. Barnes misses 3-pt jump shot from 23 ft,,69,72
321,3,2:26.0,,Defensive rebound by J. Nurkić,69,72
322,3,2:18.0,,W. Barton makes 3-pt jump shot from 26 ft,69,75
323,3,2:06.0,Turnover by S. Curry (lost ball; steal by E. Mudiay),,69,75
324,3,2:00.0,,E. Mudiay makes 2-pt dunk at rim,69,77
325,3,1:51.0,Personal foul by W. Barton (drawn by S. Curry),,69,77
326,3,1:38.0,H. Barnes misses 2-pt jump shot from 18 ft,,69,77
327,3,1:37.0,,Defensive rebound by Team,69,77
328,3,1:20.0,,W. Barton makes 2-pt layup at rim,69,79
329,3,1:06.0,F. Ezeli makes 2-pt layup from 1 ft (assist by S. Curry),,71,79
330,3,0:51.0,,E. Mudiay misses 2-pt jump shot from 6 ft,71,79
331,3,0:49.0,Defensive rebound by A. Iguodala,,71,79
332,3,0:44.0,,Violation by J. Nurkić (kicked ball),71,79
333,3,0:39.0,S. Curry misses 3-pt jump shot from 26 ft,,71,79
334,3,0:39.0,,Defensive rebound by Team,71,79
335,3,0:39.0,Loose ball foul by S. Livingston (drawn by W. Barton),,71,79
336,3,0:39.0,,W. Barton makes free throw 1 of 2,71,80
337,3,0:39.0,,W. Barton makes free throw 2 of 2,71,81
338,3,0:30.0,S. Curry makes 2-pt layup at rim,,73,81
339,3,0:10.0,,Shooting foul by S. Curry (drawn by D. Gallinari),73,81
340,3,0:10.0,,D. Gallinari makes free throw 1 of 2,73,82
341,3,0:10.0,,G. Harris enters the game for J. Nurkić,73,82
342,3,0:10.0,,D. Gallinari makes free throw 2 of 2,73,83
343,3,0:02.0,S. Curry misses 2-pt layup at rim,,73,83
344,3,0:01.0,Offensive rebound by Team,,73,83
345,3,0:00.0,F. Ezeli misses 2-pt layup from 2 ft,,73,83
346,3,0:00.0,Offensive rebound by Team,,73,83
347,4,11:39.0,A. Iguodala makes 2-pt jump shot from 4 ft,,75,83
348,4,11:21.0,,J. Nurkić misses 2-pt layup from 2 ft (block by F. Ezeli),75,83
349,4,11:19.0,Defensive rebound by L. Barbosa,,75,83
350,4,11:13.0,H. Barnes misses 2-pt jump shot from 21 ft,,75,83
351,4,11:12.0,,Defensive rebound by W. Barton,75,83
352,4,11:05.0,,Turnover by J. Nurkić (bad pass; steal by H. Barnes),75,83
353,4,11:01.0,Shooting foul by J. Nurkić (drawn by L. Barbosa),,75,83
354,4,11:01.0,L. Barbosa makes free throw 1 of 2,,76,83
355,4,11:01.0,L. Barbosa makes free throw 2 of 2,,77,83
356,4,10:42.0,,W. Barton misses 3-pt jump shot from 25 ft,77,83
357,4,10:40.0,Defensive rebound by L. Barbosa,,77,83
358,4,10:33.0,F. Ezeli makes 2-pt jump shot from 4 ft (assist by L. Barbosa),,79,83
359,4,10:33.0,Shooting foul by G. Harris (drawn by F. Ezeli),,79,83
360,4,10:33.0,,N. Jokić enters the game for J. Nurkić,79,83
361,4,10:33.0,F. Ezeli misses free throw 1 of 1,,79,83
362,4,10:31.0,,Defensive rebound by W. Barton,79,83
363,4,10:19.0,,Turnover by D. Arthur (bad pass),79,83
364,4,10:02.0,A. Iguodala misses 2-pt jump shot from 18 ft,,79,83
365,4,10:01.0,,Defensive rebound by G. Harris,79,83
366,4,10:00.0,,Turnover by G. Harris (lost ball; steal by F. Ezeli),79,83
367,4,9:53.0,S. Livingston misses 2-pt jump shot from 13 ft,,79,83
368,4,9:53.0,,Defensive rebound by W. Barton,79,83
369,4,9:53.0,Loose ball foul by F. Ezeli (drawn by N. Jokić),,79,83
370,4,9:33.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),79,85
371,4,9:20.0,H. Barnes misses 2-pt jump shot from 20 ft,,79,85
372,4,9:19.0,,Defensive rebound by W. Barton,79,85
373,4,9:17.0,,Shooting foul by A. Iguodala (drawn by W. Barton),79,85
374,4,9:17.0,,W. Barton makes free throw 1 of 2,79,86
375,4,9:17.0,,W. Barton makes free throw 2 of 2,79,87
376,4,9:01.0,L. Barbosa misses 2-pt jump shot from 19 ft,,79,87
377,4,9:00.0,,Defensive rebound by E. Mudiay,79,87
378,4,8:50.0,,Turnover by E. Mudiay (bad pass; steal by A. Iguodala),79,87
379,4,8:33.0,F. Ezeli misses 2-pt layup from 1 ft,,79,87
380,4,8:33.0,,Defensive rebound by D. Arthur,79,87
381,4,8:30.0,,E. Mudiay misses 2-pt dunk at rim,79,87
382,4,8:28.0,,Offensive rebound by N. Jokić,79,87
383,4,8:26.0,,N. Jokić makes 2-pt layup from 1 ft,79,89
384,4,8:26.0,Golden State full timeout,,79,89
385,4,8:26.0,,J. Nelson enters the game for N. Jokić,79,89
