,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
91,1,3:32.0,,D. Williams makes free throw 2 of 2,24,23
92,1,3:18.0,Turnover by D. Lillard (bad pass),,24,23
93,1,3:07.0,,D. Williams misses 2-pt jump shot from 10 ft,24,23
94,1,3:06.0,Defensive rebound by E. Davis,,24,23
95,1,2:53.0,Turnover by E. Davis (lost ball; steal by D. Williams),,24,23
96,1,2:45.0,,J. Anderson misses 2-pt layup at rim,24,23
97,1,2:44.0,Defensive rebound by E. Davis,,24,23
98,1,2:39.0,Turnover by D. Lillard (bad pass; steal by D. Williams),,24,23
99,1,2:33.0,,C. Villanueva misses 3-pt jump shot from 24 ft,24,23
100,1,2:32.0,Defensive rebound by G. Henderson,,24,23
101,1,2:25.0,Shooting foul by D. Harris (drawn by E. Davis),,24,23
102,1,2:25.0,E. Davis misses free throw 1 of 2,,24,23
103,1,2:25.0,Offensive rebound by Team,,24,23
104,1,2:25.0,,D. Nowitzki enters the game for C. Villanueva,24,23
105,1,2:25.0,,J. Barea enters the game for D. Williams,24,23
106,1,2:25.0,A. Aminu enters the game for G. Henderson,,24,23
107,1,2:25.0,E. Davis misses free throw 2 of 2,,24,23
108,1,2:25.0,,Defensive rebound by J. Barea,24,23
109,1,2:10.0,,Turnover by D. Harris (lost ball; steal by E. Davis),24,23
110,1,2:01.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Lillard),,27,23
111,1,1:43.0,,J. Barea misses 2-pt jump shot from 3 ft,27,23
112,1,1:41.0,,Offensive rebound by D. Lee,27,23
113,1,1:41.0,,D. Lee misses 2-pt layup from 1 ft,27,23
114,1,1:40.0,Defensive rebound by D. Lillard,,27,23
115,1,1:33.0,D. Lillard makes 2-pt jump shot from 7 ft,,29,23
116,1,1:31.0,,Dallas full timeout,29,23
117,1,1:31.0,,W. Matthews enters the game for J. Anderson,29,23
118,1,1:21.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,29,23
119,1,1:20.0,Defensive rebound by Team,,29,23
120,1,1:06.0,A. Crabbe misses 2-pt jump shot from 13 ft,,29,23
121,1,1:05.0,Offensive rebound by E. Davis,,29,23
122,1,1:03.0,E. Davis makes 2-pt dunk at rim,,31,23
123,1,0:44.0,,Turnover by D. Nowitzki (bad pass),31,23
124,1,0:44.0,,S. Mejri enters the game for D. Lee,31,23
125,1,0:44.0,C. McCollum enters the game for E. Davis,,31,23
126,1,0:34.0,D. Lillard makes 3-pt jump shot from 25 ft,,34,23
127,1,0:18.0,,D. Harris makes 2-pt layup from 1 ft,34,25
128,1,0:03.0,M. Harkless makes 2-pt layup at rim,,36,25
129,2,11:48.0,,D. Nowitzki makes 2-pt layup from 1 ft,36,27
130,2,11:29.0,A. Aminu misses 3-pt jump shot from 25 ft,,36,27
131,2,11:28.0,,Defensive rebound by D. Harris,36,27
132,2,11:20.0,,J. Barea misses 2-pt layup from 3 ft,36,27
133,2,11:19.0,Defensive rebound by A. Crabbe,,36,27
134,2,11:09.0,A. Aminu misses 3-pt jump shot from 24 ft,,36,27
135,2,11:08.0,Offensive rebound by E. Davis,,36,27
136,2,10:59.0,C. McCollum misses 2-pt jump shot from 3 ft (block by S. Mejri),,36,27
137,2,10:59.0,Offensive rebound by Team,,36,27
138,2,10:52.0,A. Crabbe misses 3-pt jump shot from 23 ft,,36,27
139,2,10:51.0,,Defensive rebound by S. Mejri,36,27
140,2,10:36.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,36,27
141,2,10:35.0,,Offensive rebound by S. Mejri,36,27
142,2,10:34.0,,S. Mejri makes 2-pt dunk at rim,36,29
143,2,10:34.0,,Shooting foul by M. Harkless (drawn by S. Mejri),36,29
144,2,10:34.0,,S. Mejri makes free throw 1 of 1,36,30
145,2,10:25.0,Offensive foul by C. McCollum (drawn by J. Barea),,36,30
146,2,10:25.0,Turnover by C. McCollum (offensive foul),,36,30
147,2,10:14.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),36,33
148,2,9:46.0,C. McCollum makes 2-pt jump shot from 7 ft,,38,33
149,2,9:34.0,,Shooting foul by E. Davis (drawn by S. Mejri),38,33
150,2,9:34.0,,S. Mejri makes free throw 1 of 2,38,34
151,2,9:34.0,G. Henderson enters the game for M. Harkless,,38,34
152,2,9:34.0,,S. Mejri makes free throw 2 of 2,38,35
153,2,9:16.0,Shooting block foul by S. Mejri (drawn by A. Crabbe),,38,35
154,2,9:16.0,A. Crabbe misses free throw 1 of 2,,38,35
155,2,9:16.0,Offensive rebound by Team,,38,35
156,2,9:16.0,A. Crabbe makes free throw 2 of 2,,39,35
157,2,8:55.0,,J. Barea makes 2-pt jump shot from 4 ft,39,37
158,2,8:39.0,Turnover by A. Crabbe (lost ball; steal by S. Mejri),,39,37
159,2,8:33.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Harris),39,39
160,2,8:32.0,Portland full timeout,,39,39
161,2,8:32.0,,D. Williams enters the game for D. Harris,39,39
162,2,8:32.0,Violation by Team (jump ball),,39,39
163,2,8:17.0,Turnover by C. McCollum (bad pass),,39,39
164,2,7:59.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,39,39
165,2,7:58.0,Defensive rebound by A. Aminu,,39,39
166,2,7:50.0,C. McCollum makes 2-pt jump shot from 12 ft,,41,39
167,2,7:36.0,,J. Barea misses 2-pt jump shot from 7 ft,41,39
168,2,7:35.0,,Offensive rebound by S. Mejri,41,39
169,2,7:31.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Williams),41,42
170,2,7:12.0,Shooting foul by W. Matthews (drawn by G. Henderson),,41,42
171,2,7:12.0,G. Henderson makes free throw 1 of 2,,42,42
172,2,7:12.0,D. Lillard enters the game for E. Davis,,42,42
173,2,7:12.0,M. Plumlee enters the game for A. Crabbe,,42,42
174,2,7:12.0,,C. Villanueva enters the game for D. Nowitzki,42,42
175,2,7:12.0,G. Henderson misses free throw 2 of 2,,42,42
176,2,7:10.0,,Defensive rebound by S. Mejri,42,42
177,2,6:56.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by J. Barea),42,45
178,2,6:35.0,G. Henderson makes 2-pt jump shot from 4 ft (assist by M. Plumlee),,44,45
179,2,6:18.0,,C. Villanueva makes 2-pt hook shot from 5 ft (assist by D. Williams),44,47
180,2,5:57.0,Shooting block foul by C. Villanueva (drawn by M. Plumlee),,44,47
181,2,5:57.0,Official timeout,,44,47
182,2,5:57.0,N. Vonleh enters the game for A. Aminu,,44,47
183,2,5:57.0,M. Plumlee makes free throw 1 of 2,,45,47
184,2,5:57.0,M. Plumlee misses free throw 2 of 2,,45,47
185,2,5:56.0,Offensive rebound by Team,,45,47
186,2,5:49.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,48,47
187,2,5:34.0,,D. Williams makes 2-pt jump shot from 6 ft,48,49
188,2,5:10.0,D. Lillard misses 3-pt jump shot from 26 ft,,48,49
189,2,5:09.0,,Defensive rebound by W. Matthews,48,49
190,2,4:55.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),48,52
191,2,4:31.0,G. Henderson misses 2-pt jump shot from 9 ft,,48,52
192,2,4:30.0,,Defensive rebound by S. Mejri,48,52
193,2,4:27.0,,Turnover by D. Williams (bad pass),48,52
194,2,4:17.0,D. Lillard misses 3-pt jump shot from 25 ft,,48,52
195,2,4:16.0,,Defensive rebound by W. Matthews,48,52
196,2,4:02.0,,W. Matthews misses 2-pt jump shot from 7 ft,48,52
197,2,4:02.0,Defensive rebound by M. Plumlee,,48,52
198,2,3:56.0,C. McCollum misses 2-pt jump shot from 9 ft,,48,52
199,2,3:55.0,Offensive rebound by N. Vonleh,,48,52
200,2,3:55.0,,Loose ball foul by C. Villanueva,48,52
201,2,3:55.0,A. Crabbe enters the game for C. McCollum,,48,52
202,2,3:55.0,,D. Nowitzki enters the game for C. Villanueva,48,52
203,2,3:55.0,A. Aminu enters the game for N. Vonleh,,48,52
204,2,3:38.0,A. Crabbe misses 3-pt jump shot from 23 ft,,48,52
205,2,3:37.0,Offensive rebound by M. Plumlee,,48,52
206,2,3:34.0,A. Crabbe misses 2-pt layup from 2 ft (block by S. Mejri),,48,52
207,2,3:32.0,,Defensive rebound by S. Mejri,48,52
208,2,3:23.0,,S. Mejri misses 2-pt layup from 1 ft,48,52
209,2,3:21.0,Defensive rebound by M. Plumlee,,48,52
210,2,3:10.0,,Violation by D. Nowitzki (kicked ball),48,52
211,2,2:58.0,Shooting foul by S. Mejri (drawn by D. Lillard),,48,52
212,2,2:58.0,,Dallas full timeout,48,52
213,2,2:58.0,D. Lillard makes free throw 1 of 2,,49,52
214,2,2:58.0,D. Lillard makes free throw 2 of 2,,50,52
215,2,2:46.0,,D. Williams misses 2-pt jump shot from 6 ft,50,52
216,2,2:45.0,Defensive rebound by D. Lillard,,50,52
217,2,2:31.0,A. Crabbe misses 3-pt jump shot from 24 ft,,50,52
218,2,2:30.0,,Defensive rebound by S. Mejri,50,52
219,2,2:21.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),50,54
220,2,2:04.0,G. Henderson misses 2-pt jump shot from 17 ft,,50,54
221,2,2:03.0,,Defensive rebound by J. Barea,50,54
222,2,1:51.0,,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by J. Barea),50,56
223,2,1:27.0,G. Henderson misses 2-pt hook shot from 6 ft,,50,56
224,2,1:26.0,Offensive rebound by M. Plumlee,,50,56
225,2,1:19.0,M. Plumlee misses 2-pt dunk at rim (block by S. Mejri),,50,56
226,2,1:17.0,Offensive rebound by M. Plumlee,,50,56
227,2,1:17.0,M. Plumlee misses 2-pt layup from 2 ft,,50,56
228,2,1:15.0,Offensive rebound by M. Plumlee,,50,56
229,2,1:10.0,A. Crabbe makes 3-pt jump shot from 22 ft (assist by A. Aminu),,53,56
230,2,1:01.0,,D. Williams misses 2-pt jump shot from 5 ft,53,56
231,2,1:00.0,Defensive rebound by G. Henderson,,53,56
232,2,0:56.0,Personal take foul by D. Nowitzki,,53,56
233,2,0:56.0,D. Lillard makes free throw 1 of 2,,54,56
234,2,0:56.0,D. Lillard makes free throw 2 of 2,,55,56
235,2,0:39.0,,Offensive foul by S. Mejri (drawn by D. Lillard),55,56
236,2,0:39.0,,Turnover by S. Mejri (offensive foul),55,56
237,2,0:39.0,,D. Lee enters the game for S. Mejri,55,56
238,2,0:39.0,C. McCollum enters the game for A. Aminu,,55,56
239,2,0:31.0,G. Henderson misses 3-pt jump shot from 22 ft,,55,56
240,2,0:29.0,Offensive rebound by M. Plumlee,,55,56
241,2,0:28.0,M. Plumlee misses 2-pt layup from 2 ft,,55,56
242,2,0:26.0,,Defensive rebound by D. Nowitzki,55,56
243,2,0:09.0,,D. Nowitzki makes 2-pt jump shot from 16 ft,55,58
244,2,0:02.0,D. Lillard misses 2-pt jump shot from 6 ft,,55,58
245,2,0:00.0,,Defensive rebound by D. Lee,55,58
246,3,11:48.0,,Turnover by D. Williams (bad pass),55,58
247,3,11:35.0,C. McCollum makes 2-pt jump shot from 19 ft (assist by A. Aminu),,57,58
248,3,11:17.0,,Turnover by D. Williams (back court),57,58
249,3,11:01.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,60,58
250,3,10:43.0,,R. Felton makes 2-pt jump shot from 21 ft,60,60
251,3,10:21.0,C. McCollum misses 3-pt jump shot from 26 ft,,60,60
252,3,10:20.0,,Defensive rebound by D. Williams,60,60
253,3,10:00.0,,R. Felton misses 2-pt jump shot from 14 ft,60,60
254,3,9:59.0,,Offensive rebound by S. Mejri,60,60
255,3,9:49.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),60,63
256,3,9:34.0,D. Lillard misses 2-pt jump shot from 19 ft,,60,63
257,3,9:33.0,,Defensive rebound by D. Nowitzki,60,63
258,3,9:24.0,,S. Mejri misses 2-pt layup from 2 ft (block by M. Plumlee),60,63
259,3,9:23.0,,Offensive rebound by Team,60,63
260,3,9:20.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Williams),60,65
261,3,8:58.0,C. McCollum makes 2-pt jump shot from 19 ft,,62,65
262,3,8:46.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Williams),62,68
263,3,8:34.0,Turnover by C. McCollum (lost ball; steal by R. Felton),,62,68
264,3,8:29.0,,S. Mejri makes 2-pt dunk at rim (assist by D. Williams),62,70
265,3,8:28.0,Portland full timeout,,62,70
266,3,8:08.0,A. Aminu misses 3-pt jump shot from 23 ft,,62,70
267,3,8:07.0,Offensive rebound by N. Vonleh,,62,70
268,3,8:02.0,M. Plumlee misses 2-pt jump shot from 6 ft,,62,70
269,3,8:00.0,Offensive rebound by M. Plumlee,,62,70
270,3,8:00.0,M. Plumlee makes 2-pt layup from 2 ft,,64,70
271,3,7:38.0,,R. Felton makes 2-pt layup at rim (assist by D. Nowitzki),64,72
272,3,7:20.0,Shooting foul by D. Nowitzki (drawn by M. Plumlee),,64,72
273,3,7:20.0,M. Plumlee makes free throw 1 of 2,,65,72
274,3,7:20.0,,C. Villanueva enters the game for D. Nowitzki,65,72
275,3,7:20.0,M. Plumlee makes free throw 2 of 2,,66,72
276,3,7:05.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by S. Mejri),66,75
277,3,6:51.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),,69,75
278,3,6:35.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),69,78
279,3,6:20.0,D. Lillard misses 3-pt jump shot from 25 ft,,69,78
280,3,6:20.0,,Defensive rebound by S. Mejri,69,78
281,3,6:20.0,Loose ball foul by M. Plumlee,,69,78
282,3,6:07.0,,Turnover by S. Mejri (3 sec),69,78
283,3,5:52.0,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),,71,78
284,3,5:41.0,,Personal foul by N. Vonleh,71,78
285,3,5:41.0,G. Henderson enters the game for A. Aminu,,71,78
286,3,5:41.0,A. Crabbe enters the game for N. Vonleh,,71,78
287,3,5:30.0,,D. Williams makes 2-pt jump shot from 19 ft,71,80
288,3,5:18.0,D. Lillard misses 2-pt layup from 1 ft,,71,80
289,3,5:16.0,,Defensive rebound by S. Mejri,71,80
290,3,5:02.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),71,83
291,3,5:01.0,Portland full timeout,,71,83
292,3,5:01.0,M. Harkless enters the game for C. McCollum,,71,83
293,3,4:44.0,M. Harkless misses 2-pt layup from 2 ft (block by C. Villanueva),,71,83
294,3,4:43.0,Offensive rebound by M. Plumlee,,71,83
295,3,4:36.0,Offensive foul by M. Plumlee (drawn by S. Mejri),,71,83
296,3,4:36.0,Turnover by M. Plumlee (offensive foul),,71,83
297,3,4:36.0,E. Davis enters the game for M. Plumlee,,71,83
298,3,4:23.0,,Shooting foul by M. Harkless (drawn by S. Mejri),71,83
299,3,4:23.0,,S. Mejri misses free throw 1 of 2,71,83
300,3,4:23.0,,Offensive rebound by Team,71,83
301,3,4:23.0,,S. Mejri misses free throw 2 of 2,71,83
302,3,4:22.0,Defensive rebound by M. Harkless,,71,83
303,3,3:59.0,D. Lillard makes 3-pt jump shot from 24 ft,,74,83
304,3,3:50.0,,Dallas full timeout,74,83
305,3,3:50.0,,D. Lee enters the game for C. Villanueva,74,83
306,3,3:50.0,,D. Nowitzki enters the game for S. Mejri,74,83
307,3,3:50.0,,Violation by Team (jump ball),74,83
308,3,3:44.0,,D. Williams misses 3-pt jump shot from 24 ft,74,83
309,3,3:43.0,,Offensive rebound by D. Lee,74,83
310,3,3:29.0,,D. Nowitzki makes 2-pt layup from 2 ft,74,85
311,3,3:13.0,D. Lillard misses 3-pt jump shot from 25 ft,,74,85
312,3,3:12.0,,Defensive rebound by D. Lee,74,85
313,3,3:04.0,,W. Matthews misses 3-pt jump shot from 24 ft,74,85
314,3,3:03.0,Defensive rebound by M. Harkless,,74,85
315,3,2:46.0,Personal foul by W. Matthews,,74,85
316,3,2:46.0,,D. Harris enters the game for W. Matthews,74,85
317,3,2:39.0,Shooting foul by D. Lee (drawn by E. Davis),,74,85
318,3,2:39.0,E. Davis makes free throw 1 of 2,,75,85
319,3,2:39.0,C. McCollum enters the game for D. Lillard,,75,85
320,3,2:39.0,E. Davis makes free throw 2 of 2,,76,85
321,3,2:23.0,,D. Nowitzki misses 3-pt jump shot from 23 ft,76,85
322,3,2:22.0,,Offensive rebound by Team,76,85
323,3,2:18.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,76,85
324,3,2:17.0,Defensive rebound by E. Davis,,76,85
325,3,2:06.0,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),,78,85
326,3,1:48.0,,D. Nowitzki makes 2-pt jump shot from 17 ft,78,87
327,3,1:48.0,,Shooting foul by A. Crabbe (drawn by D. Nowitzki),78,87
328,3,1:48.0,,J. Barea enters the game for R. Felton,78,87
329,3,1:48.0,,D. Nowitzki makes free throw 1 of 1,78,88
330,3,1:32.0,A. Crabbe misses 3-pt jump shot from 24 ft,,78,88
331,3,1:31.0,Offensive rebound by G. Henderson,,78,88
332,3,1:24.0,M. Harkless makes 2-pt layup at rim (assist by C. McCollum),,80,88
333,3,1:02.0,,Turnover by D. Williams (lost ball; steal by G. Henderson),80,88
334,3,0:55.0,C. McCollum misses 2-pt jump shot from 6 ft,,80,88
335,3,0:54.0,Offensive rebound by E. Davis,,80,88
336,3,0:54.0,E. Davis misses 2-pt layup from 1 ft,,80,88
337,3,0:53.0,Offensive rebound by G. Henderson,,80,88
338,3,0:47.0,Turnover by C. McCollum (bad pass; steal by D. Nowitzki),,80,88
339,3,0:38.0,,Turnover by J. Barea (bad pass; steal by E. Davis),80,88
340,3,0:31.0,Turnover by G. Henderson (bad pass; steal by D. Nowitzki),,80,88
341,3,0:12.0,Violation by M. Harkless (kicked ball),,80,88
342,3,0:02.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Harris),80,90
343,3,0:00.0,M. Harkless makes 2-pt jump shot from 22 ft (assist by E. Davis),,82,90
344,4,11:36.0,G. Henderson misses 2-pt hook shot from 6 ft,,82,90
345,4,11:35.0,,Defensive rebound by D. Nowitzki,82,90
346,4,11:26.0,,W. Matthews misses 3-pt jump shot from 23 ft,82,90
347,4,11:25.0,Defensive rebound by M. Harkless,,82,90
348,4,11:18.0,C. McCollum makes 2-pt layup from 1 ft,,84,90
349,4,11:01.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Lee),84,92
350,4,10:46.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),,87,92
351,4,10:32.0,,Personal foul by M. Harkless,87,92
352,4,10:32.0,D. Lillard enters the game for G. Henderson,,87,92
353,4,10:32.0,A. Aminu enters the game for M. Harkless,,87,92
354,4,10:19.0,,W. Matthews misses 2-pt jump shot from 13 ft,87,92
355,4,10:17.0,Defensive rebound by A. Aminu,,87,92
356,4,10:08.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),,90,92
357,4,10:07.0,,Dallas full timeout,90,92
358,4,10:00.0,,Turnover by D. Lee (lost ball; steal by D. Lillard),90,92
359,4,9:51.0,D. Lillard misses 2-pt jump shot from 18 ft,,90,92
360,4,9:50.0,Offensive rebound by A. Aminu,,90,92
361,4,9:45.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by A. Aminu),,93,92
362,4,9:31.0,,J. Barea makes 2-pt jump shot from 6 ft,93,94
363,4,9:10.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by E. Davis),,96,94
364,4,8:58.0,,J. Barea misses 3-pt jump shot from 25 ft,96,94
365,4,8:56.0,Defensive rebound by A. Crabbe,,96,94
366,4,8:50.0,D. Lillard misses 2-pt jump shot from 10 ft (block by D. Lee),,96,94
367,4,8:49.0,,Defensive rebound by D. Harris,96,94
368,4,8:32.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by W. Matthews),96,96
369,4,8:15.0,C. McCollum misses 3-pt jump shot from 24 ft,,96,96
370,4,8:14.0,Offensive rebound by D. Lillard,,96,96
371,4,8:08.0,A. Crabbe makes 3-pt jump shot from 22 ft (assist by A. Aminu),,99,96
372,4,7:53.0,,J. Barea makes 2-pt jump shot from 7 ft,99,98
373,4,7:32.0,Turnover by A. Aminu (lost ball),,99,98
374,4,7:32.0,,S. Mejri enters the game for D. Lee,99,98
375,4,7:32.0,,D. Williams enters the game for W. Matthews,99,98
376,4,7:22.0,,D. Nowitzki misses 2-pt layup from 2 ft (block by E. Davis),99,98
377,4,7:20.0,Defensive rebound by E. Davis,,99,98
378,4,7:02.0,A. Aminu misses 3-pt jump shot from 23 ft,,99,98
379,4,7:01.0,,Defensive rebound by D. Williams,99,98
380,4,6:57.0,,D. Williams makes 2-pt layup from 1 ft,99,100
381,4,6:42.0,C. McCollum misses 2-pt layup from 4 ft (block by S. Mejri),,99,100
382,4,6:40.0,Offensive rebound by A. Crabbe,,99,100
383,4,6:39.0,Portland full timeout,,99,100
