,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
51,1,5:59.0,,C. Aldrich misses free throw 2 of 2,12,17
52,1,5:58.0,Defensive rebound by J. Randle,,12,17
53,1,5:41.0,Turnover by R. Hibbert (lost ball; steal by C. Paul),,12,17
54,1,5:36.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Redick),12,19
55,1,5:19.0,R. Hibbert misses 2-pt jump shot from 18 ft,,12,19
56,1,5:18.0,Offensive rebound by J. Randle,,12,19
57,1,5:06.0,J. Randle makes 2-pt jump shot from 5 ft (assist by D. Russell),,14,19
58,1,4:51.0,,C. Paul misses 3-pt jump shot from 24 ft,14,19
59,1,4:50.0,Defensive rebound by D. Russell,,14,19
60,1,4:44.0,Shooting foul by C. Aldrich (drawn by J. Randle),,14,19
61,1,4:44.0,J. Randle makes free throw 1 of 2,,15,19
62,1,4:44.0,,J. Crawford enters the game for L. Mbah a Moute,15,19
63,1,4:44.0,J. Randle makes free throw 2 of 2,,16,19
64,1,4:23.0,,C. Paul makes 2-pt jump shot from 13 ft,16,21
65,1,4:12.0,J. Clarkson makes 2-pt layup from 1 ft,,18,21
66,1,4:12.0,Shooting foul by C. Aldrich (drawn by J. Clarkson),,18,21
67,1,4:12.0,L. Nance enters the game for J. Randle,,18,21
68,1,4:12.0,B. Bass enters the game for R. Hibbert,,18,21
69,1,4:12.0,,A. Rivers enters the game for J. Redick,18,21
70,1,4:12.0,J. Clarkson makes free throw 1 of 1,,19,21
71,1,3:55.0,,Turnover by C. Paul (bad pass),19,21
72,1,3:47.0,J. Clarkson makes 2-pt jump shot from 15 ft,,21,21
73,1,3:34.0,,Shooting foul by B. Bass (drawn by C. Aldrich),21,21
74,1,3:34.0,,C. Aldrich makes free throw 1 of 2,21,22
75,1,3:34.0,N. Young enters the game for A. Brown,,21,22
76,1,3:34.0,,C. Aldrich makes free throw 2 of 2,21,23
77,1,3:20.0,Personal foul by A. Rivers (drawn by J. Clarkson),,21,23
78,1,3:20.0,J. Clarkson makes free throw 1 of 2,,22,23
79,1,3:20.0,J. Clarkson makes free throw 2 of 2,,23,23
80,1,3:06.0,,J. Crawford makes 2-pt jump shot from 8 ft,23,25
81,1,2:53.0,Turnover by J. Clarkson (traveling),,23,25
82,1,2:53.0,LA Lakers full timeout,,23,25
83,1,2:53.0,,P. Prigioni enters the game for W. Johnson,23,25
84,1,2:53.0,,L. Stephenson enters the game for C. Paul,23,25
85,1,2:39.0,,J. Crawford misses 2-pt jump shot from 3 ft,23,25
86,1,2:39.0,,Offensive rebound by Team,23,25
87,1,2:39.0,Loose ball foul by L. Nance (drawn by C. Aldrich),,23,25
88,1,2:39.0,,C. Aldrich makes free throw 1 of 2,23,26
89,1,2:39.0,,C. Aldrich misses free throw 2 of 2,23,26
90,1,2:36.0,Defensive rebound by L. Nance,,23,26
91,1,2:15.0,B. Bass makes 2-pt layup from 1 ft (assist by N. Young),,25,26
92,1,1:52.0,,Turnover by P. Prigioni (bad pass; steal by B. Bass),25,26
93,1,1:37.0,B. Bass misses 2-pt jump shot from 3 ft (block by L. Stephenson),,25,26
94,1,1:35.0,,Defensive rebound by C. Aldrich,25,26
95,1,1:30.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by J. Crawford),25,28
96,1,1:15.0,D. Russell misses 2-pt jump shot from 5 ft,,25,28
97,1,1:14.0,,Defensive rebound by C. Aldrich,25,28
98,1,1:08.0,,Turnover by P. Prigioni (lost ball; steal by D. Russell),25,28
99,1,1:03.0,L. Nance makes 2-pt dunk at rim (assist by D. Russell),,27,28
100,1,0:35.0,,Turnover by Team (shot clock),27,28
101,1,0:23.0,D. Russell makes 2-pt jump shot from 17 ft,,29,28
102,1,0:04.0,,J. Crawford misses 2-pt jump shot from 18 ft,29,28
103,1,0:02.0,Defensive rebound by N. Young,,29,28
104,2,11:47.0,,A. Rivers makes 2-pt jump shot from 6 ft,29,30
105,2,11:33.0,B. Bass makes 2-pt dunk at rim (assist by D. Russell),,31,30
106,2,11:21.0,Violation by D. Russell (kicked ball),,31,30
107,2,11:21.0,,D. Jordan enters the game for C. Aldrich,31,30
108,2,11:10.0,,A. Rivers misses 2-pt jump shot from 16 ft,31,30
109,2,11:07.0,Defensive rebound by B. Bass,,31,30
110,2,10:51.0,L. Nance makes 2-pt jump shot from 18 ft (assist by N. Young),,33,30
111,2,10:36.0,,Personal foul by N. Young (drawn by J. Crawford),33,30
112,2,10:28.0,,A. Rivers makes 2-pt layup from 2 ft (assist by L. Stephenson),33,32
113,2,10:11.0,N. Young misses 2-pt jump shot from 20 ft,,33,32
114,2,10:09.0,,Defensive rebound by L. Stephenson,33,32
115,2,10:05.0,,Shooting foul by L. Nance (drawn by L. Stephenson),33,32
116,2,10:05.0,,L. Stephenson makes free throw 1 of 2,33,33
117,2,10:05.0,,L. Stephenson makes free throw 2 of 2,33,34
118,2,9:51.0,L. Williams makes 2-pt jump shot from 14 ft,,35,34
119,2,9:28.0,,J. Crawford makes 2-pt jump shot from 8 ft,35,36
120,2,9:12.0,D. Russell misses 2-pt jump shot from 9 ft (block by A. Rivers),,35,36
121,2,9:11.0,Offensive rebound by Team,,35,36
122,2,9:11.0,A. Brown enters the game for N. Young,,35,36
123,2,9:08.0,A. Brown misses 2-pt jump shot from 18 ft,,35,36
124,2,9:05.0,,Defensive rebound by J. Crawford,35,36
125,2,8:52.0,,L. Stephenson makes 2-pt jump shot from 18 ft,35,38
126,2,8:40.0,Offensive foul by B. Bass (drawn by P. Prigioni),,35,38
127,2,8:40.0,Turnover by B. Bass (offensive foul),,35,38
128,2,8:40.0,Official timeout,,35,38
129,2,8:40.0,J. Randle enters the game for L. Nance,,35,38
130,2,8:24.0,,A. Rivers misses 3-pt jump shot from 27 ft,35,38
131,2,8:23.0,,Offensive rebound by P. Prigioni,35,38
132,2,8:18.0,,P. Prigioni misses 3-pt jump shot from 26 ft,35,38
133,2,8:17.0,,Offensive rebound by D. Jordan,35,38
134,2,8:02.0,,A. Rivers makes 3-pt jump shot from 24 ft (assist by J. Crawford),35,41
135,2,7:43.0,B. Bass misses 2-pt jump shot from 12 ft,,35,41
136,2,7:41.0,,Defensive rebound by L. Stephenson,35,41
137,2,7:27.0,,J. Crawford makes 2-pt jump shot from 11 ft,35,43
138,2,7:17.0,Turnover by D. Russell (bad pass),,35,43
139,2,7:17.0,R. Hibbert enters the game for B. Bass,,35,43
140,2,7:06.0,,A. Rivers misses 2-pt layup from 2 ft (block by A. Brown),35,43
141,2,7:04.0,Defensive rebound by A. Brown,,35,43
142,2,6:58.0,D. Russell makes 3-pt jump shot from 24 ft (assist by A. Brown),,38,43
143,2,6:39.0,,L. Stephenson makes 3-pt jump shot from 24 ft (assist by P. Prigioni),38,46
144,2,6:21.0,R. Hibbert misses 2-pt hook shot from 10 ft,,38,46
145,2,6:18.0,,Defensive rebound by D. Jordan,38,46
146,2,6:05.0,,J. Crawford misses 2-pt jump shot from 21 ft,38,46
147,2,6:05.0,Defensive rebound by Team,,38,46
148,2,6:05.0,,Loose ball foul by L. Stephenson (drawn by J. Randle),38,46
149,2,6:05.0,,C. Paul enters the game for P. Prigioni,38,46
150,2,6:05.0,,J. Redick enters the game for A. Rivers,38,46
151,2,6:05.0,J. Clarkson enters the game for D. Russell,,38,46
152,2,5:53.0,R. Hibbert misses 2-pt jump shot from 18 ft,,38,46
153,2,5:52.0,,Defensive rebound by L. Stephenson,38,46
154,2,5:39.0,,Turnover by L. Stephenson (bad pass; steal by L. Williams),38,46
155,2,5:36.0,Shooting foul by L. Stephenson (drawn by A. Brown),,38,46
156,2,5:36.0,,LA Clippers full timeout,38,46
157,2,5:36.0,,W. Johnson enters the game for L. Stephenson,38,46
158,2,5:36.0,A. Brown makes free throw 1 of 2,,39,46
159,2,5:36.0,A. Brown makes free throw 2 of 2,,40,46
160,2,5:25.0,,J. Crawford misses 2-pt jump shot from 15 ft,40,46
161,2,5:24.0,Defensive rebound by J. Clarkson,,40,46
162,2,5:00.0,J. Randle misses 2-pt jump shot from 4 ft (block by W. Johnson),,40,46
163,2,4:58.0,,Defensive rebound by D. Jordan,40,46
164,2,4:53.0,,J. Crawford misses 2-pt jump shot from 9 ft,40,46
165,2,4:50.0,Defensive rebound by J. Clarkson,,40,46
166,2,4:44.0,J. Clarkson makes 2-pt jump shot from 18 ft,,42,46
167,2,4:22.0,,C. Paul makes 3-pt jump shot from 27 ft (assist by J. Redick),42,49
168,2,4:15.0,Personal foul by W. Johnson (drawn by J. Randle),,42,49
169,2,4:15.0,,L. Mbah a Moute enters the game for J. Crawford,42,49
170,2,3:58.0,J. Randle misses 2-pt jump shot from 4 ft,,42,49
171,2,3:57.0,,Defensive rebound by D. Jordan,42,49
172,2,3:51.0,,W. Johnson misses 3-pt jump shot from 25 ft,42,49
173,2,3:48.0,Defensive rebound by J. Randle,,42,49
174,2,3:42.0,Shooting foul by L. Mbah a Moute (drawn by L. Williams),,42,49
175,2,3:42.0,L. Williams makes free throw 1 of 2,,43,49
176,2,3:42.0,L. Williams misses free throw 2 of 2,,43,49
177,2,3:40.0,,Defensive rebound by D. Jordan,43,49
178,2,3:33.0,,Personal foul by J. Clarkson (drawn by C. Paul),43,49
179,2,3:25.0,,C. Paul misses 2-pt jump shot from 16 ft,43,49
180,2,3:21.0,Defensive rebound by R. Hibbert,,43,49
181,2,3:15.0,L. Williams misses 2-pt jump shot from 3 ft,,43,49
182,2,3:15.0,Offensive rebound by L. Williams,,43,49
183,2,3:14.0,L. Williams misses 2-pt layup from 3 ft (block by D. Jordan),,43,49
184,2,3:12.0,Offensive rebound by J. Clarkson,,43,49
185,2,3:08.0,J. Clarkson misses 2-pt jump shot from 12 ft,,43,49
186,2,3:08.0,,Defensive rebound by Team,43,49
187,2,3:08.0,Loose ball foul by R. Hibbert (drawn by D. Jordan),,43,49
188,2,2:58.0,,C. Paul misses 3-pt jump shot from 27 ft,43,49
189,2,2:56.0,Defensive rebound by J. Randle,,43,49
190,2,2:42.0,R. Hibbert makes 2-pt jump shot from 8 ft (assist by J. Randle),,45,49
191,2,2:25.0,,J. Redick misses 3-pt jump shot from 25 ft,45,49
192,2,2:24.0,Defensive rebound by J. Randle,,45,49
193,2,2:16.0,J. Clarkson misses 2-pt dunk at rim,,45,49
194,2,2:12.0,Offensive rebound by J. Clarkson,,45,49
195,2,2:10.0,Turnover by J. Clarkson (bad pass),,45,49
196,2,2:10.0,LA Lakers full timeout,,45,49
197,2,1:58.0,,J. Redick misses 2-pt jump shot from 19 ft,45,49
198,2,1:56.0,Defensive rebound by L. Williams,,45,49
199,2,1:40.0,R. Hibbert misses 2-pt hook shot from 4 ft,,45,49
200,2,1:38.0,,Defensive rebound by D. Jordan,45,49
201,2,1:29.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,45,49
202,2,1:28.0,Defensive rebound by J. Randle,,45,49
203,2,1:21.0,J. Randle makes 2-pt layup from 2 ft (assist by L. Williams),,47,49
204,2,1:00.0,,C. Paul makes 2-pt jump shot from 18 ft,47,51
205,2,0:51.0,J. Clarkson misses 2-pt jump shot from 12 ft,,47,51
206,2,0:50.0,,Defensive rebound by D. Jordan,47,51
207,2,0:47.0,,Personal foul by J. Clarkson (drawn by C. Paul),47,51
208,2,0:47.0,,C. Paul makes free throw 1 of 2,47,52
209,2,0:47.0,D. Russell enters the game for J. Clarkson,,47,52
210,2,0:47.0,,J. Ayres enters the game for D. Jordan,47,52
211,2,0:47.0,B. Bass enters the game for R. Hibbert,,47,52
212,2,0:47.0,,C. Paul makes free throw 2 of 2,47,53
213,2,0:32.0,D. Russell misses 2-pt jump shot from 4 ft,,47,53
214,2,0:30.0,,Defensive rebound by C. Paul,47,53
215,2,0:28.0,,Shooting foul by L. Williams (drawn by W. Johnson),47,53
216,2,0:28.0,,W. Johnson makes free throw 1 of 2,47,54
217,2,0:28.0,,A. Rivers enters the game for J. Redick,47,54
218,2,0:28.0,,W. Johnson misses free throw 2 of 2,47,54
219,2,0:26.0,Defensive rebound by B. Bass,,47,54
220,2,0:09.0,L. Williams misses 2-pt jump shot from 3 ft (block by J. Ayres),,47,54
221,2,0:07.0,Offensive rebound by J. Randle,,47,54
222,2,0:06.0,J. Randle misses 2-pt layup from 2 ft (block by J. Ayres),,47,54
223,2,0:04.0,Offensive rebound by J. Randle,,47,54
224,2,0:04.0,J. Randle makes 2-pt layup from 2 ft,,49,54
225,3,11:47.0,,J. Redick misses 3-pt jump shot from 26 ft,49,54
226,3,11:42.0,Defensive rebound by A. Brown,,49,54
227,3,11:27.0,Shooting foul by L. Mbah a Moute (drawn by R. Hibbert),,49,54
228,3,11:27.0,R. Hibbert misses free throw 1 of 2,,49,54
229,3,11:27.0,Offensive rebound by Team,,49,54
230,3,11:27.0,R. Hibbert misses free throw 2 of 2,,49,54
231,3,11:25.0,,Defensive rebound by D. Jordan,49,54
232,3,11:17.0,,Shooting foul by R. Hibbert (drawn by D. Jordan),49,54
233,3,11:17.0,,D. Jordan misses free throw 1 of 2,49,54
234,3,11:17.0,,Offensive rebound by Team,49,54
235,3,11:17.0,,D. Jordan misses free throw 2 of 2,49,54
236,3,11:15.0,Defensive rebound by J. Randle,,49,54
237,3,11:01.0,J. Randle makes 2-pt jump shot from 17 ft (assist by R. Hibbert),,51,54
238,3,10:40.0,,W. Johnson misses 3-pt jump shot from 26 ft,51,54
239,3,10:38.0,,Offensive rebound by D. Jordan,51,54
240,3,10:30.0,,W. Johnson misses 3-pt jump shot from 25 ft,51,54
241,3,10:29.0,Defensive rebound by A. Brown,,51,54
242,3,10:20.0,R. Hibbert makes 2-pt jump shot from 18 ft (assist by L. Williams),,53,54
243,3,10:00.0,,C. Paul makes 2-pt jump shot from 20 ft,53,56
244,3,9:34.0,J. Randle misses 2-pt layup from 1 ft (block by L. Mbah a Moute),,53,56
245,3,9:32.0,,Defensive rebound by W. Johnson,53,56
246,3,9:26.0,,C. Paul misses 2-pt layup from 1 ft,53,56
247,3,9:23.0,Defensive rebound by J. Clarkson,,53,56
248,3,9:14.0,J. Clarkson misses 2-pt jump shot from 20 ft,,53,56
249,3,9:13.0,Offensive rebound by R. Hibbert,,53,56
250,3,9:13.0,Personal foul by J. Redick (drawn by R. Hibbert),,53,56
251,3,9:09.0,R. Hibbert misses 2-pt jump shot from 20 ft,,53,56
252,3,9:08.0,,Defensive rebound by D. Jordan,53,56
253,3,8:59.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),53,59
254,3,8:43.0,J. Clarkson makes 2-pt jump shot from 9 ft,,55,59
255,3,8:24.0,,L. Mbah a Moute misses 2-pt jump shot from 4 ft (block by R. Hibbert),55,59
256,3,8:24.0,Defensive rebound by Team,,55,59
257,3,8:08.0,A. Brown misses 3-pt jump shot from 26 ft,,55,59
258,3,8:06.0,,Defensive rebound by D. Jordan,55,59
259,3,7:59.0,,Turnover by C. Paul (lost ball; steal by J. Randle),55,59
260,3,7:56.0,Shooting foul by C. Paul (drawn by J. Randle),,55,59
261,3,7:56.0,J. Randle makes free throw 1 of 2,,56,59
262,3,7:56.0,J. Randle makes free throw 2 of 2,,57,59
263,3,7:43.0,,D. Jordan misses 2-pt dunk from 2 ft,57,59
264,3,7:40.0,Defensive rebound by J. Randle,,57,59
265,3,7:34.0,Shooting foul by D. Jordan (drawn by R. Hibbert),,57,59
266,3,7:34.0,R. Hibbert makes free throw 1 of 2,,58,59
267,3,7:34.0,R. Hibbert makes free throw 2 of 2,,59,59
268,3,7:15.0,,J. Redick misses 3-pt jump shot from 24 ft,59,59
269,3,7:14.0,Defensive rebound by J. Clarkson,,59,59
270,3,6:59.0,J. Clarkson misses 2-pt layup from 4 ft,,59,59
271,3,6:57.0,,Defensive rebound by W. Johnson,59,59
272,3,6:41.0,,J. Redick misses 2-pt jump shot from 16 ft,59,59
273,3,6:40.0,,Offensive rebound by D. Jordan,59,59
274,3,6:36.0,,C. Paul misses 3-pt jump shot from 26 ft,59,59
275,3,6:35.0,Defensive rebound by J. Randle,,59,59
276,3,6:22.0,J. Clarkson makes 2-pt layup from 2 ft (assist by R. Hibbert),,61,59
277,3,6:01.0,,J. Redick misses 2-pt jump shot from 4 ft,61,59
278,3,6:00.0,Defensive rebound by J. Randle,,61,59
279,3,5:58.0,Turnover by J. Randle (bad pass; steal by W. Johnson),,61,59
280,3,5:52.0,,J. Redick misses 3-pt jump shot from 22 ft,61,59
281,3,5:48.0,Defensive rebound by L. Williams,,61,59
282,3,5:40.0,L. Williams makes 2-pt jump shot from 17 ft,,63,59
283,3,5:40.0,,LA Clippers full timeout,63,59
284,3,5:40.0,,J. Crawford enters the game for L. Mbah a Moute,63,59
285,3,5:40.0,D. Russell enters the game for J. Clarkson,,63,59
286,3,5:29.0,,W. Johnson misses 2-pt layup from 2 ft (block by R. Hibbert),63,59
287,3,5:27.0,Defensive rebound by R. Hibbert,,63,59
288,3,5:11.0,L. Williams misses 2-pt jump shot from 17 ft,,63,59
289,3,5:10.0,,Defensive rebound by D. Jordan,63,59
290,3,5:02.0,,Shooting foul by A. Brown (drawn by D. Jordan),63,59
291,3,5:02.0,,D. Jordan makes free throw 1 of 2,63,60
292,3,5:02.0,,A. Rivers enters the game for J. Redick,63,60
293,3,5:02.0,,D. Jordan makes free throw 2 of 2,63,61
294,3,4:38.0,Turnover by Team (shot clock),,63,61
295,3,4:16.0,,C. Paul makes 3-pt jump shot from 26 ft,63,64
296,3,4:04.0,Turnover by D. Russell (bad pass; steal by W. Johnson),,63,64
297,3,3:59.0,,W. Johnson misses 2-pt layup from 1 ft (block by L. Williams),63,64
298,3,3:57.0,,Offensive rebound by A. Rivers,63,64
299,3,3:56.0,,A. Rivers misses 2-pt layup from 1 ft,63,64
300,3,3:54.0,Defensive rebound by R. Hibbert,,63,64
301,3,3:41.0,Offensive foul by J. Randle (drawn by A. Rivers),,63,64
302,3,3:41.0,Turnover by J. Randle (offensive foul),,63,64
303,3,3:21.0,,C. Paul makes 2-pt jump shot from 8 ft,63,66
304,3,2:53.0,Turnover by J. Randle (bad pass; steal by A. Rivers),,63,66
305,3,2:50.0,,Turnover by D. Jordan (bad pass; steal by L. Williams),63,66
306,3,2:46.0,LA Lakers full timeout,,63,66
307,3,2:46.0,B. Bass enters the game for J. Randle,,63,66
308,3,2:46.0,L. Nance enters the game for R. Hibbert,,63,66
309,3,2:32.0,Turnover by B. Bass (lost ball; steal by A. Rivers),,63,66
310,3,2:28.0,,A. Rivers makes 2-pt layup from 3 ft (assist by W. Johnson),63,68
311,3,2:28.0,,Shooting block foul by D. Russell (drawn by A. Rivers),63,68
312,3,2:28.0,,A. Rivers misses free throw 1 of 1,63,68
313,3,2:27.0,Defensive rebound by B. Bass,,63,68
314,3,2:17.0,Turnover by L. Williams (bad pass; steal by D. Jordan),,63,68
315,3,2:12.0,,A. Rivers makes 2-pt layup from 3 ft (assist by D. Jordan),63,70
316,3,1:55.0,Turnover by L. Nance (bad pass),,63,70
317,3,1:40.0,,A. Rivers makes 2-pt dunk at rim (assist by J. Crawford),63,72
318,3,1:26.0,B. Bass makes 2-pt jump shot from 16 ft (assist by D. Russell),,65,72
319,3,1:12.0,,Shooting foul by D. Russell (drawn by J. Crawford),65,72
320,3,1:12.0,,J. Crawford makes free throw 1 of 2,65,73
321,3,1:12.0,,P. Prigioni enters the game for C. Paul,65,73
322,3,1:12.0,,L. Stephenson enters the game for W. Johnson,65,73
323,3,1:12.0,,J. Crawford makes free throw 2 of 2,65,74
324,3,1:00.0,Shooting foul by A. Rivers (drawn by L. Williams),,65,74
325,3,1:00.0,L. Williams makes free throw 1 of 3,,66,74
326,3,1:00.0,L. Williams makes free throw 2 of 3,,67,74
327,3,1:00.0,L. Williams makes free throw 3 of 3,,68,74
328,3,0:49.0,,Shooting foul by A. Brown (drawn by J. Crawford),68,74
329,3,0:49.0,,J. Crawford makes free throw 1 of 2,68,75
330,3,0:49.0,,C. Aldrich enters the game for D. Jordan,68,75
331,3,0:49.0,,J. Crawford makes free throw 2 of 2,68,76
332,3,0:39.0,D. Russell makes 3-pt jump shot from 25 ft,,71,76
333,3,0:29.0,,L. Stephenson makes 2-pt jump shot from 12 ft,71,78
334,3,0:04.0,B. Bass misses 2-pt layup at rim (block by C. Aldrich),,71,78
335,3,0:03.0,,Defensive rebound by A. Rivers,71,78
336,3,0:00.0,,A. Rivers misses 3-pt jump shot from 32 ft,71,78
337,3,0:00.0,,Offensive rebound by Team,71,78
338,4,11:38.0,D. Russell misses 2-pt jump shot from 9 ft,,71,78
339,4,11:37.0,,Defensive rebound by C. Aldrich,71,78
340,4,11:20.0,,A. Rivers makes 2-pt layup from 3 ft (assist by L. Stephenson),71,80
341,4,11:06.0,Personal foul by P. Prigioni (drawn by J. Clarkson),,71,80
342,4,10:54.0,N. Young makes 3-pt jump shot from 26 ft,,74,80
343,4,10:40.0,,A. Rivers makes 2-pt jump shot from 11 ft,74,82
344,4,10:31.0,Turnover by B. Bass (traveling),,74,82
345,4,10:19.0,,C. Aldrich makes 2-pt hook shot from 6 ft (assist by A. Rivers),74,84
346,4,9:59.0,D. Russell misses 3-pt jump shot from 25 ft,,74,84
347,4,9:58.0,,Defensive rebound by C. Aldrich,74,84
348,4,9:38.0,,J. Crawford misses 2-pt jump shot from 16 ft,74,84
349,4,9:37.0,Defensive rebound by D. Russell,,74,84
350,4,9:31.0,J. Clarkson misses 3-pt jump shot from 25 ft,,74,84
351,4,9:29.0,,Defensive rebound by P. Prigioni,74,84
352,4,9:08.0,,J. Crawford makes 3-pt jump shot from 25 ft,74,87
353,4,9:07.0,LA Lakers full timeout,,74,87
354,4,9:07.0,J. Randle enters the game for L. Nance,,74,87
355,4,8:48.0,B. Bass makes 2-pt dunk at rim (assist by J. Clarkson),,76,87
356,4,8:26.0,,L. Stephenson makes 3-pt jump shot from 22 ft (assist by C. Aldrich),76,90
357,4,8:10.0,J. Clarkson makes 2-pt jump shot from 4 ft,,78,90
358,4,7:51.0,,J. Crawford misses 3-pt jump shot from 26 ft,78,90
359,4,7:49.0,Defensive rebound by N. Young,,78,90
360,4,7:41.0,Personal foul by A. Rivers (drawn by J. Clarkson),,78,90
361,4,7:31.0,N. Young misses 3-pt jump shot from 26 ft,,78,90
362,4,7:30.0,Offensive rebound by B. Bass,,78,90
363,4,7:18.0,D. Russell misses 2-pt layup from 3 ft,,78,90
364,4,7:15.0,Offensive rebound by J. Randle,,78,90
365,4,7:15.0,J. Randle makes 2-pt layup from 2 ft,,80,90
366,4,6:56.0,,A. Rivers misses 3-pt jump shot from 25 ft,80,90
367,4,6:55.0,Defensive rebound by B. Bass,,80,90
368,4,6:43.0,J. Randle makes 2-pt layup from 2 ft (assist by D. Russell),,82,90
369,4,6:42.0,,LA Clippers full timeout,82,90
370,4,6:42.0,,C. Paul enters the game for C. Aldrich,82,90
371,4,6:42.0,,D. Jordan enters the game for P. Prigioni,82,90
372,4,6:32.0,,J. Crawford makes 2-pt jump shot from 11 ft,82,92
373,4,6:16.0,Turnover by J. Randle (lost ball; steal by C. Paul),,82,92
374,4,6:10.0,,L. Stephenson makes 2-pt dunk at rim (assist by C. Paul),82,94
375,4,5:50.0,N. Young misses 3-pt jump shot from 26 ft,,82,94
376,4,5:49.0,,Defensive rebound by D. Jordan,82,94
377,4,5:35.0,,J. Crawford misses 3-pt jump shot from 24 ft,82,94
378,4,5:33.0,Defensive rebound by J. Clarkson,,82,94
379,4,5:29.0,Turnover by J. Clarkson (lost ball; steal by L. Stephenson),,82,94
380,4,5:24.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),82,96
381,4,5:00.0,D. Russell misses 2-pt jump shot from 15 ft (block by A. Rivers),,82,96
382,4,4:58.0,Offensive rebound by B. Bass,,82,96
383,4,4:56.0,Shooting foul by D. Jordan (drawn by N. Young),,82,96
