,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
39,1,7:47.0,Personal foul by S. Ibaka,,2,15
40,1,7:39.0,J. Barea misses 2-pt layup from 1 ft,,2,15
41,1,7:39.0,,Defensive rebound by S. Adams,2,15
42,1,7:33.0,,R. Westbrook misses 2-pt jump shot from 14 ft,2,15
43,1,7:32.0,Defensive rebound by S. Mejri,,2,15
44,1,7:19.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,2,15
45,1,7:18.0,,Defensive rebound by A. Roberson,2,15
46,1,7:04.0,,Turnover by K. Durant (lost ball; steal by W. Matthews),2,15
47,1,6:50.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,4,15
48,1,6:34.0,,R. Westbrook misses 3-pt jump shot from 24 ft,4,15
49,1,6:33.0,Defensive rebound by D. Nowitzki,,4,15
50,1,6:24.0,Shooting foul by S. Adams (drawn by S. Mejri),,4,15
51,1,6:24.0,S. Mejri misses free throw 1 of 2,,4,15
52,1,6:24.0,Offensive rebound by Team,,4,15
53,1,6:24.0,,E. Freedom enters the game for S. Adams,4,15
54,1,6:24.0,S. Mejri makes free throw 2 of 2,,5,15
55,1,6:12.0,,Personal foul by W. Matthews,5,15
56,1,6:12.0,D. Powell enters the game for D. Nowitzki,,5,15
57,1,6:12.0,R. Felton enters the game for S. Mejri,,5,15
58,1,6:12.0,Z. Pachulia enters the game for J. Barea,,5,15
59,1,5:59.0,,K. Durant misses 2-pt jump shot from 15 ft,5,15
60,1,5:59.0,Defensive rebound by D. Williams,,5,15
61,1,5:48.0,Turnover by R. Felton (bad pass; steal by R. Westbrook),,5,15
62,1,5:44.0,,Turnover by R. Westbrook (bad pass),5,15
63,1,5:28.0,D. Williams misses 3-pt jump shot from 25 ft,,5,15
64,1,5:28.0,,Defensive rebound by E. Freedom,5,15
65,1,5:12.0,,Turnover by A. Roberson (bad pass; steal by R. Felton),5,15
66,1,5:05.0,D. Williams misses 2-pt layup from 2 ft,,5,15
67,1,5:05.0,,Defensive rebound by Team,5,15
68,1,4:57.0,,Personal foul by D. Williams,5,15
69,1,4:46.0,,R. Westbrook misses 3-pt jump shot from 24 ft,5,15
70,1,4:46.0,Defensive rebound by W. Matthews,,5,15
71,1,4:32.0,W. Matthews makes 2-pt jump shot from 12 ft,,7,15
72,1,4:14.0,,K. Durant makes 2-pt jump shot from 11 ft,7,17
73,1,4:00.0,R. Felton misses 2-pt layup from 2 ft (block by A. Roberson),,7,17
74,1,4:00.0,Offensive rebound by Team,,7,17
75,1,4:00.0,,K. Singler enters the game for K. Durant,7,17
76,1,4:00.0,,D. Waiters enters the game for A. Roberson,7,17
77,1,3:57.0,D. Powell misses 2-pt jump shot from 19 ft,,7,17
78,1,3:57.0,,Defensive rebound by D. Waiters,7,17
79,1,3:47.0,,S. Ibaka makes 2-pt dunk at rim (assist by D. Waiters),7,19
80,1,3:23.0,D. Williams misses 2-pt jump shot from 16 ft,,7,19
81,1,3:19.0,Offensive rebound by D. Powell,,7,19
82,1,3:18.0,D. Powell misses 2-pt layup at rim (block by S. Ibaka),,7,19
83,1,3:16.0,,Defensive rebound by R. Westbrook,7,19
84,1,3:14.0,,Turnover by R. Westbrook (bad pass),7,19
85,1,2:58.0,D. Williams misses 2-pt jump shot from 20 ft,,7,19
86,1,2:57.0,,Defensive rebound by R. Westbrook,7,19
87,1,2:48.0,,R. Westbrook makes 2-pt layup from 1 ft,7,21
88,1,2:47.0,Dallas full timeout,,7,21
89,1,2:47.0,,Oklahoma City full timeout,7,21
90,1,2:47.0,,R. Foye enters the game for S. Ibaka,7,21
91,1,2:47.0,,N. Collison enters the game for R. Westbrook,7,21
92,1,2:47.0,D. Harris enters the game for D. Williams,,7,21
93,1,2:47.0,J. Barea enters the game for D. Powell,,7,21
94,1,2:47.0,D. Nowitzki enters the game for W. Matthews,,7,21
95,1,2:34.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,7,21
96,1,2:32.0,,Defensive rebound by K. Singler,7,21
97,1,2:13.0,,E. Freedom makes 2-pt layup from 1 ft,7,23
98,1,1:58.0,D. Nowitzki makes 2-pt jump shot from 11 ft (assist by R. Felton),,9,23
99,1,1:35.0,,Turnover by E. Freedom (bad pass; steal by Z. Pachulia),9,23
100,1,1:26.0,R. Felton misses 2-pt jump shot from 13 ft,,9,23
101,1,1:24.0,Offensive rebound by Z. Pachulia,,9,23
102,1,1:24.0,Z. Pachulia misses 2-pt layup from 2 ft,,9,23
103,1,1:24.0,,Defensive rebound by E. Freedom,9,23
104,1,1:14.0,,D. Waiters misses 2-pt jump shot from 19 ft,9,23
105,1,1:12.0,Defensive rebound by D. Nowitzki,,9,23
106,1,1:04.0,Turnover by J. Barea (bad pass; steal by N. Collison),,9,23
107,1,0:53.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by D. Waiters),9,26
108,1,0:35.0,D. Harris makes 2-pt layup at rim,,11,26
109,1,0:35.0,Shooting foul by K. Singler (drawn by D. Harris),,11,26
110,1,0:35.0,,K. Durant enters the game for K. Singler,11,26
111,1,0:35.0,D. Harris misses free throw 1 of 1,,11,26
112,1,0:35.0,,Defensive rebound by K. Durant,11,26
113,1,0:14.0,,R. Foye misses 2-pt jump shot from 18 ft,11,26
114,1,0:12.0,,Offensive rebound by N. Collison,11,26
115,1,0:07.0,,D. Waiters misses 3-pt jump shot from 24 ft,11,26
116,1,0:06.0,,Offensive rebound by E. Freedom,11,26
117,1,0:03.0,,R. Foye misses 3-pt jump shot from 24 ft,11,26
118,1,0:02.0,,Offensive rebound by N. Collison,11,26
119,1,0:00.0,,N. Collison misses 2-pt jump shot from 14 ft,11,26
120,1,0:00.0,,Offensive rebound by Team,11,26
121,2,11:46.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Harris),,13,26
122,2,11:23.0,,K. Durant misses 3-pt jump shot from 25 ft,13,26
123,2,11:22.0,,Offensive rebound by E. Freedom,13,26
124,2,11:18.0,,E. Freedom makes 2-pt hook shot from 5 ft,13,28
125,2,11:03.0,Shooting foul by K. Durant (drawn by Z. Pachulia),,13,28
126,2,11:03.0,Z. Pachulia makes free throw 1 of 2,,14,28
127,2,11:03.0,Z. Pachulia makes free throw 2 of 2,,15,28
128,2,10:50.0,,K. Durant misses 3-pt jump shot from 24 ft,15,28
129,2,10:49.0,Defensive rebound by D. Harris,,15,28
130,2,10:35.0,Personal foul by R. Foye,,15,28
131,2,10:35.0,S. Mejri enters the game for Z. Pachulia,,15,28
132,2,10:26.0,J. Barea misses 2-pt jump shot from 9 ft,,15,28
133,2,10:26.0,,Defensive rebound by E. Freedom,15,28
134,2,10:17.0,,E. Freedom makes 2-pt layup from 2 ft (assist by K. Durant),15,30
135,2,10:17.0,,Shooting foul by D. Harris (drawn by E. Freedom),15,30
136,2,10:17.0,,E. Freedom makes free throw 1 of 1,15,31
137,2,9:59.0,D. Harris misses 3-pt jump shot from 25 ft,,15,31
138,2,9:58.0,,Defensive rebound by E. Freedom,15,31
139,2,9:47.0,,Turnover by N. Collison (traveling),15,31
140,2,9:47.0,,A. Morrow enters the game for R. Foye,15,31
141,2,9:34.0,D. Harris misses 2-pt layup from 1 ft,,15,31
142,2,9:33.0,,Defensive rebound by E. Freedom,15,31
143,2,9:25.0,,R. Westbrook enters the game for D. Waiters,15,31
144,2,9:15.0,,R. Westbrook misses 3-pt jump shot from 25 ft,15,31
145,2,9:15.0,,Offensive rebound by Team,15,31
146,2,9:15.0,Loose ball foul by D. Nowitzki,,15,31
147,2,9:02.0,,A. Morrow misses 3-pt jump shot from 25 ft,15,31
148,2,9:02.0,Defensive rebound by J. Anderson,,15,31
149,2,8:53.0,J. Barea misses 3-pt jump shot from 24 ft,,15,31
150,2,8:51.0,Offensive rebound by Team,,15,31
151,2,8:50.0,Official timeout,,15,31
152,2,8:50.0,,D. Waiters enters the game for K. Durant,15,31
153,2,8:45.0,Turnover by D. Harris (bad pass; steal by N. Collison),,15,31
154,2,8:34.0,,R. Westbrook makes 2-pt jump shot from 15 ft,15,33
155,2,8:08.0,Shooting foul by N. Collison (drawn by D. Nowitzki),,15,33
156,2,8:08.0,D. Nowitzki makes free throw 1 of 2,,16,33
157,2,8:08.0,,S. Ibaka enters the game for N. Collison,16,33
158,2,8:08.0,D. Williams enters the game for S. Mejri,,16,33
159,2,8:08.0,W. Matthews enters the game for J. Barea,,16,33
160,2,8:08.0,R. Felton enters the game for D. Harris,,16,33
161,2,8:08.0,Z. Pachulia enters the game for J. Anderson,,16,33
162,2,8:08.0,D. Nowitzki makes free throw 2 of 2,,17,33
163,2,8:02.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),17,35
164,2,7:34.0,D. Nowitzki misses 2-pt jump shot from 7 ft,,17,35
165,2,7:34.0,Offensive rebound by Team,,17,35
166,2,7:33.0,Turnover by Team (shot clock),,17,35
167,2,7:33.0,C. Villanueva enters the game for D. Nowitzki,,17,35
168,2,7:33.0,,K. Durant enters the game for A. Morrow,17,35
169,2,7:21.0,,D. Waiters misses 3-pt jump shot from 23 ft,17,35
170,2,7:21.0,Defensive rebound by W. Matthews,,17,35
171,2,7:10.0,Turnover by Z. Pachulia (lost ball; steal by D. Waiters),,17,35
172,2,7:04.0,,K. Durant makes 3-pt jump shot from 24 ft,17,38
173,2,7:03.0,Dallas full timeout,,17,38
174,2,6:48.0,C. Villanueva misses 2-pt jump shot from 9 ft,,17,38
175,2,6:47.0,Offensive rebound by Z. Pachulia,,17,38
176,2,6:47.0,Z. Pachulia misses 2-pt layup from 1 ft,,17,38
177,2,6:46.0,,Defensive rebound by E. Freedom,17,38
178,2,6:40.0,,K. Durant misses 3-pt jump shot from 25 ft,17,38
179,2,6:39.0,Defensive rebound by R. Felton,,17,38
180,2,6:34.0,Shooting block foul by E. Freedom (drawn by C. Villanueva),,17,38
181,2,6:34.0,C. Villanueva makes free throw 1 of 2,,18,38
182,2,6:34.0,,S. Adams enters the game for E. Freedom,18,38
183,2,6:34.0,C. Villanueva makes free throw 2 of 2,,19,38
184,2,6:21.0,,Turnover by R. Westbrook (bad pass; steal by Z. Pachulia),19,38
185,2,6:03.0,Z. Pachulia misses 2-pt jump shot from 10 ft,,19,38
186,2,6:02.0,,Defensive rebound by S. Adams,19,38
187,2,5:52.0,,R. Westbrook misses 2-pt jump shot from 12 ft,19,38
188,2,5:52.0,,Offensive rebound by Team,19,38
189,2,5:51.0,Loose ball foul by C. Villanueva,,19,38
190,2,5:43.0,,D. Waiters misses 2-pt layup from 1 ft,19,38
191,2,5:42.0,Defensive rebound by Z. Pachulia,,19,38
192,2,5:26.0,Z. Pachulia misses 2-pt hook shot from 4 ft,,19,38
193,2,5:26.0,,Defensive rebound by Team,19,38
194,2,5:25.0,Loose ball foul by Z. Pachulia,,19,38
195,2,5:11.0,,K. Durant misses 2-pt jump shot from 15 ft,19,38
196,2,5:10.0,,Offensive rebound by K. Durant,19,38
197,2,5:03.0,,Personal foul by W. Matthews,19,38
198,2,5:03.0,,K. Durant makes free throw 1 of 2,19,39
199,2,5:03.0,D. Nowitzki enters the game for Z. Pachulia,,19,39
200,2,5:03.0,,K. Durant makes free throw 2 of 2,19,40
201,2,4:55.0,Offensive foul by D. Williams (drawn by K. Durant),,19,40
202,2,4:55.0,Turnover by D. Williams (offensive foul),,19,40
203,2,4:55.0,,N. Collison enters the game for S. Adams,19,40
204,2,4:47.0,,Offensive foul by R. Westbrook (drawn by D. Nowitzki),19,40
205,2,4:47.0,,Turnover by R. Westbrook (offensive foul),19,40
206,2,4:40.0,C. Villanueva misses 3-pt jump shot from 25 ft,,19,40
207,2,4:40.0,,Defensive rebound by K. Durant,19,40
208,2,4:31.0,,Shooting foul by D. Williams (drawn by R. Westbrook),19,40
209,2,4:31.0,,R. Westbrook makes free throw 1 of 2,19,41
210,2,4:31.0,J. Barea enters the game for D. Williams,,19,41
211,2,4:31.0,D. Harris enters the game for R. Felton,,19,41
212,2,4:31.0,,R. Westbrook makes free throw 2 of 2,19,42
213,2,4:18.0,D. Nowitzki makes 2-pt layup from 2 ft (assist by J. Barea),,21,42
214,2,4:00.0,,R. Westbrook makes 2-pt jump shot from 14 ft (assist by N. Collison),21,44
215,2,3:48.0,D. Nowitzki misses 2-pt layup from 1 ft (block by S. Ibaka),,21,44
216,2,3:47.0,,Defensive rebound by S. Ibaka,21,44
217,2,3:41.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Durant),21,47
218,2,3:40.0,Dallas full timeout,,21,47
219,2,3:40.0,J. McGee enters the game for C. Villanueva,,21,47
220,2,3:40.0,,A. Roberson enters the game for D. Waiters,21,47
221,2,3:14.0,W. Matthews misses 3-pt jump shot from 25 ft,,21,47
222,2,3:14.0,Offensive rebound by Team,,21,47
223,2,3:14.0,,Loose ball foul by N. Collison,21,47
224,2,3:14.0,J. McGee misses free throw 1 of 2,,21,47
225,2,3:14.0,Offensive rebound by Team,,21,47
226,2,3:14.0,,E. Freedom enters the game for N. Collison,21,47
227,2,3:14.0,J. McGee misses free throw 2 of 2,,21,47
228,2,3:14.0,,Defensive rebound by R. Westbrook,21,47
229,2,3:00.0,,S. Ibaka misses 2-pt jump shot from 22 ft,21,47
230,2,3:00.0,,Offensive rebound by Team,21,47
231,2,3:00.0,Loose ball foul by J. McGee,,21,47
232,2,3:00.0,,E. Freedom misses free throw 1 of 2,21,47
233,2,3:00.0,,Offensive rebound by Team,21,47
234,2,3:00.0,,E. Freedom makes free throw 2 of 2,21,48
235,2,2:42.0,D. Nowitzki makes 2-pt layup at rim,,23,48
236,2,2:33.0,Technical foul by D. Nowitzki,,23,48
237,2,2:33.0,,K. Durant makes technical free throw,23,49
238,2,2:23.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),23,52
239,2,2:12.0,J. McGee makes 2-pt jump shot from 8 ft (assist by J. Barea),,25,52
240,2,2:00.0,,Shooting foul by J. McGee (drawn by R. Westbrook),25,52
241,2,2:00.0,,R. Westbrook makes free throw 1 of 2,25,53
242,2,2:00.0,,R. Westbrook makes free throw 2 of 2,25,54
243,2,1:47.0,J. Barea makes 2-pt layup from 2 ft,,27,54
244,2,1:33.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by R. Westbrook),27,57
245,2,1:14.0,Shooting foul by E. Freedom (drawn by D. Nowitzki),,27,57
246,2,1:14.0,D. Nowitzki makes free throw 1 of 2,,28,57
247,2,1:14.0,D. Nowitzki makes free throw 2 of 2,,29,57
248,2,1:05.0,,Turnover by K. Durant (lost ball),29,57
249,2,0:45.0,Turnover by J. Barea (bad pass; steal by S. Ibaka),,29,57
250,2,0:44.0,,Personal foul by J. Barea,29,57
251,2,0:44.0,,A. Roberson misses free throw 1 of 2,29,57
252,2,0:44.0,,Offensive rebound by Team,29,57
253,2,0:44.0,R. Felton enters the game for J. Barea,,29,57
254,2,0:44.0,,K. Singler enters the game for E. Freedom,29,57
255,2,0:44.0,,A. Roberson makes free throw 2 of 2,29,58
256,2,0:40.0,Personal block foul by K. Singler,,29,58
257,2,0:40.0,R. Felton makes free throw 1 of 2,,30,58
258,2,0:40.0,,A. Morrow enters the game for K. Singler,30,58
259,2,0:40.0,R. Felton makes free throw 2 of 2,,31,58
260,2,0:40.0,,Personal take foul by D. Harris,31,58
261,2,0:40.0,,A. Roberson makes free throw 1 of 2,31,59
262,2,0:40.0,,K. Singler enters the game for A. Morrow,31,59
263,2,0:40.0,,A. Roberson misses free throw 2 of 2,31,59
264,2,0:40.0,,Offensive rebound by R. Westbrook,31,59
265,2,0:33.0,,R. Westbrook misses 3-pt jump shot from 22 ft,31,59
266,2,0:32.0,Defensive rebound by D. Nowitzki,,31,59
267,2,0:13.0,R. Felton makes 2-pt layup from 1 ft,,33,59
268,2,0:03.0,D. Powell enters the game for D. Nowitzki,,33,59
269,2,0:00.0,,A. Roberson misses 3-pt jump shot from 28 ft,33,59
270,2,0:00.0,,Offensive rebound by Team,33,59
271,3,11:41.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,33,59
272,3,11:41.0,,Defensive rebound by A. Roberson,33,59
273,3,11:26.0,,S. Adams makes 2-pt dunk at rim (assist by K. Durant),33,61
274,3,11:13.0,R. Felton misses 2-pt layup from 2 ft (block by S. Adams),,33,61
275,3,11:12.0,Offensive rebound by S. Mejri,,33,61
276,3,11:09.0,W. Matthews misses 3-pt jump shot from 25 ft,,33,61
277,3,11:07.0,,Defensive rebound by S. Ibaka,33,61
278,3,11:02.0,,Turnover by K. Durant (bad pass),33,61
279,3,10:53.0,Personal foul by K. Durant,,33,61
280,3,10:46.0,D. Williams misses 3-pt jump shot from 25 ft,,33,61
281,3,10:45.0,,Defensive rebound by S. Adams,33,61
282,3,10:31.0,,A. Roberson misses 2-pt jump shot from 23 ft,33,61
283,3,10:30.0,Defensive rebound by S. Mejri,,33,61
284,3,10:17.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by W. Matthews),,35,61
285,3,9:52.0,,R. Westbrook misses 3-pt jump shot from 26 ft,35,61
286,3,9:52.0,Defensive rebound by Team,,35,61
287,3,9:36.0,Personal foul by K. Durant,,35,61
288,3,9:23.0,D. Nowitzki misses 2-pt jump shot from 22 ft,,35,61
289,3,9:23.0,,Defensive rebound by A. Roberson,35,61
290,3,9:17.0,,K. Durant misses 3-pt jump shot from 26 ft,35,61
291,3,9:16.0,,Offensive rebound by S. Ibaka,35,61
292,3,9:04.0,,R. Westbrook makes 2-pt layup from 2 ft,35,63
293,3,8:46.0,W. Matthews makes 2-pt jump shot from 9 ft,,37,63
294,3,8:21.0,,S. Adams makes 2-pt layup at rim (assist by A. Roberson),37,65
295,3,8:03.0,Personal foul by A. Roberson,,37,65
296,3,7:59.0,R. Felton misses 2-pt jump shot from 7 ft,,37,65
297,3,7:56.0,Offensive rebound by Team,,37,65
298,3,7:50.0,W. Matthews misses 2-pt jump shot from 18 ft,,37,65
299,3,7:49.0,,Defensive rebound by S. Ibaka,37,65
300,3,7:38.0,,K. Durant misses 2-pt jump shot from 14 ft,37,65
301,3,7:38.0,Defensive rebound by S. Mejri,,37,65
302,3,7:26.0,Turnover by D. Nowitzki (bad pass; steal by S. Adams),,37,65
303,3,7:24.0,,Personal take foul by W. Matthews,37,65
304,3,7:06.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),37,67
305,3,7:05.0,Dallas full timeout,,37,67
306,3,6:41.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,37,67
307,3,6:41.0,,Defensive rebound by S. Adams,37,67
308,3,6:36.0,,Shooting foul by R. Felton (drawn by K. Durant),37,67
309,3,6:36.0,,K. Durant makes free throw 1 of 2,37,68
310,3,6:36.0,,K. Durant makes free throw 2 of 2,37,69
311,3,6:22.0,D. Nowitzki makes 2-pt jump shot from 9 ft (assist by D. Williams),,39,69
312,3,6:09.0,,A. Roberson misses 3-pt jump shot from 22 ft,39,69
313,3,6:09.0,Defensive rebound by D. Nowitzki,,39,69
314,3,5:57.0,Turnover by D. Nowitzki (lost ball),,39,69
315,3,5:49.0,,Personal foul by W. Matthews,39,69
316,3,5:33.0,,R. Westbrook makes 3-pt jump shot from 28 ft (assist by K. Durant),39,72
317,3,5:14.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),,42,72
318,3,5:03.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),42,74
319,3,4:49.0,W. Matthews misses 2-pt jump shot from 14 ft,,42,74
320,3,4:48.0,,Defensive rebound by S. Ibaka,42,74
321,3,4:43.0,,R. Westbrook makes 2-pt jump shot from 4 ft,42,76
322,3,4:43.0,,Away from play foul by S. Mejri,42,76
323,3,4:43.0,Technical foul by Team,,42,76
324,3,4:43.0,,K. Durant makes technical free throw,42,77
325,3,4:43.0,D. Harris enters the game for D. Nowitzki,,42,77
326,3,4:43.0,Z. Pachulia enters the game for S. Mejri,,42,77
327,3,4:43.0,D. Powell enters the game for D. Williams,,42,77
328,3,4:43.0,,K. Singler enters the game for K. Durant,42,77
329,3,4:43.0,,S. Adams misses free throw 1 of 1,42,77
330,3,4:42.0,Defensive rebound by Z. Pachulia,,42,77
331,3,4:27.0,R. Felton misses 2-pt jump shot from 19 ft,,42,77
332,3,4:26.0,,Defensive rebound by S. Ibaka,42,77
333,3,4:17.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),42,79
334,3,4:09.0,Dallas full timeout,,42,79
335,3,4:09.0,D. Williams enters the game for R. Felton,,42,79
336,3,4:09.0,,D. Waiters enters the game for A. Roberson,42,79
337,3,3:49.0,W. Matthews misses 3-pt jump shot from 25 ft,,42,79
338,3,3:49.0,,Defensive rebound by S. Ibaka,42,79
339,3,3:33.0,,Turnover by S. Adams (offensive foul),42,79
340,3,3:33.0,,Offensive foul by S. Adams (drawn by Z. Pachulia),42,79
341,3,3:20.0,D. Powell makes 2-pt dunk at rim (assist by D. Williams),,44,79
342,3,2:56.0,,S. Ibaka makes 2-pt hook shot from 5 ft,44,81
343,3,2:40.0,D. Williams misses 2-pt layup from 2 ft,,44,81
344,3,2:39.0,,Defensive rebound by K. Singler,44,81
345,3,2:35.0,,Shooting foul by D. Williams (drawn by R. Westbrook),44,81
346,3,2:35.0,,R. Westbrook makes free throw 1 of 2,44,82
347,3,2:35.0,,E. Freedom enters the game for S. Adams,44,82
348,3,2:35.0,J. Anderson enters the game for D. Williams,,44,82
349,3,2:35.0,,R. Westbrook makes free throw 2 of 2,44,83
350,3,2:26.0,J. Anderson misses 2-pt jump shot from 15 ft,,44,83
351,3,2:25.0,Offensive rebound by D. Powell,,44,83
352,3,2:21.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Powell),,47,83
353,3,2:04.0,,E. Freedom makes 2-pt hook shot from 4 ft (assist by R. Westbrook),47,85
354,3,1:47.0,Z. Pachulia makes 2-pt hook shot from 3 ft,,49,85
355,3,1:36.0,,Personal foul by D. Harris,49,85
356,3,1:36.0,,R. Westbrook makes free throw 1 of 2,49,86
357,3,1:36.0,,S. Adams enters the game for S. Ibaka,49,86
358,3,1:36.0,,R. Westbrook makes free throw 2 of 2,49,87
359,3,1:22.0,D. Harris misses 3-pt jump shot from 24 ft,,49,87
360,3,1:21.0,,Defensive rebound by R. Westbrook,49,87
361,3,1:12.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by R. Westbrook),49,90
362,3,0:52.0,Personal foul by D. Waiters,,49,90
363,3,0:52.0,,R. Foye enters the game for R. Westbrook,49,90
364,3,0:46.0,D. Powell makes 2-pt layup from 2 ft (assist by Z. Pachulia),,51,90
365,3,0:27.0,,D. Waiters misses 3-pt jump shot from 24 ft,51,90
366,3,0:24.0,,Offensive rebound by K. Singler,51,90
367,3,0:02.0,,K. Singler makes 3-pt jump shot from 23 ft (assist by R. Foye),51,93
368,3,0:00.0,D. Harris misses 3-pt jump shot from 48 ft,,51,93
369,3,0:00.0,Offensive rebound by Team,,51,93
370,4,11:39.0,,E. Freedom misses 3-pt jump shot from 22 ft,51,93
371,4,11:39.0,Defensive rebound by R. Felton,,51,93
372,4,11:26.0,D. Powell misses 2-pt jump shot from 19 ft,,51,93
373,4,11:25.0,Offensive rebound by Z. Pachulia,,51,93
374,4,11:20.0,R. Felton makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,54,93
375,4,11:01.0,,K. Singler misses 2-pt jump shot from 4 ft,54,93
376,4,11:00.0,Defensive rebound by D. Powell,,54,93
377,4,10:48.0,J. Anderson makes 2-pt jump shot from 5 ft,,56,93
378,4,10:27.0,,E. Freedom misses 2-pt layup from 2 ft,56,93
379,4,10:26.0,,Offensive rebound by S. Adams,56,93
380,4,10:26.0,,S. Adams misses 2-pt layup at rim,56,93
381,4,10:24.0,,Offensive rebound by E. Freedom,56,93
382,4,10:23.0,,E. Freedom misses 2-pt layup from 2 ft,56,93
383,4,10:21.0,Defensive rebound by D. Powell,,56,93
384,4,10:02.0,R. Felton misses 2-pt jump shot from 4 ft (block by R. Foye),,56,93
385,4,10:01.0,Offensive rebound by Team,,56,93
386,4,9:56.0,D. Powell misses 2-pt jump shot from 18 ft,,56,93
387,4,9:56.0,Offensive rebound by Z. Pachulia,,56,93
388,4,9:45.0,Z. Pachulia misses 2-pt jump shot from 5 ft,,56,93
389,4,9:45.0,,Defensive rebound by S. Adams,56,93
390,4,9:31.0,,Personal block foul by R. Felton,56,93
391,4,9:31.0,,Oklahoma City full timeout,56,93
392,4,9:31.0,C. Villanueva enters the game for D. Harris,,56,93
393,4,9:13.0,,E. Freedom makes 2-pt hook shot from 4 ft,56,95
394,4,8:54.0,C. Villanueva misses 2-pt jump shot from 12 ft,,56,95
395,4,8:53.0,,Defensive rebound by E. Freedom,56,95
396,4,8:36.0,,Turnover by S. Adams (step out of bounds),56,95
