,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
73,1,2:30.0,Turnover by V. Carter (bad pass; steal by A. Miller),,21,25
74,1,2:26.0,,L. Aldridge makes 2-pt dunk at rim (assist by A. Miller),21,27
75,1,2:26.0,,Shooting foul by R. Hollins (drawn by L. Aldridge),21,27
76,1,2:26.0,,L. Aldridge makes free throw 1 of 1,21,28
77,1,2:09.0,L. Stephenson misses 2-pt jump shot from 16 ft,,21,28
78,1,2:08.0,,Defensive rebound by D. West,21,28
79,1,2:01.0,,K. Martin makes 2-pt jump shot from 9 ft,21,30
80,1,1:46.0,L. Stephenson makes 2-pt jump shot from 17 ft,,23,30
81,1,1:26.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by A. Miller),23,33
82,1,1:13.0,L. Stephenson misses 2-pt jump shot from 16 ft,,23,33
83,1,1:10.0,,Defensive rebound by L. Aldridge,23,33
84,1,1:01.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. West),23,35
85,1,0:36.0,L. Stephenson misses 2-pt jump shot from 6 ft (block by L. Aldridge),,23,35
86,1,0:36.0,Offensive rebound by Team,,23,35
87,1,0:36.0,Turnover by Team (shot clock),,23,35
88,1,0:29.0,,M. Ginóbili makes 2-pt jump shot from 23 ft,23,37
89,1,0:07.0,R. McCallum misses 2-pt jump shot from 14 ft,,23,37
90,1,0:06.0,,Defensive rebound by L. Aldridge,23,37
91,1,0:00.0,,M. Ginóbili misses 2-pt jump shot from 21 ft,23,37
92,1,0:00.0,,Offensive rebound by Team,23,37
93,2,11:41.0,V. Carter makes 2-pt jump shot from 8 ft (assist by L. Stephenson),,25,37
94,2,11:23.0,,K. Martin misses 3-pt jump shot from 23 ft,25,37
95,2,11:23.0,,Offensive rebound by T. Duncan,25,37
96,2,11:03.0,,Turnover by M. Ginóbili (bad pass; steal by R. Hollins),25,37
97,2,11:03.0,Personal foul by A. Miller,,25,37
98,2,10:54.0,Def 3 sec tech foul by T. Duncan,,25,37
99,2,10:54.0,V. Carter makes technical free throw,,26,37
100,2,10:45.0,V. Carter makes 2-pt jump shot from 15 ft,,28,37
101,2,10:43.0,,San Antonio full timeout,28,37
102,2,10:20.0,,D. West makes 2-pt jump shot from 17 ft,28,39
103,2,10:04.0,L. Stephenson makes 2-pt layup from 1 ft (assist by J. Martin),,30,39
104,2,10:04.0,Shooting foul by D. West (drawn by L. Stephenson),,30,39
105,2,10:04.0,L. Stephenson misses free throw 1 of 1,,30,39
106,2,10:03.0,,Defensive rebound by K. Martin,30,39
107,2,9:48.0,,Turnover by M. Ginóbili (bad pass),30,39
108,2,9:40.0,R. McCallum makes 2-pt jump shot from 16 ft,,32,39
109,2,9:19.0,,T. Duncan makes 2-pt layup from 1 ft (assist by A. Miller),32,41
110,2,9:19.0,,Shooting foul by V. Carter (drawn by T. Duncan),32,41
111,2,9:19.0,,K. Anderson enters the game for M. Ginóbili,32,41
112,2,9:19.0,,T. Parker enters the game for K. Martin,32,41
113,2,9:19.0,,T. Duncan misses free throw 1 of 1,32,41
114,2,9:18.0,Defensive rebound by V. Carter,,32,41
115,2,9:01.0,V. Carter makes 2-pt jump shot from 6 ft (assist by J. Martin),,34,41
116,2,8:55.0,,Personal foul by J. Martin,34,41
117,2,8:55.0,X. Munford enters the game for R. McCallum,,34,41
118,2,8:55.0,C. Andersen enters the game for R. Hollins,,34,41
119,2,8:48.0,,T. Duncan makes 2-pt layup at rim (assist by T. Parker),34,43
120,2,8:33.0,V. Carter misses 3-pt jump shot from 25 ft,,34,43
121,2,8:31.0,,Defensive rebound by T. Parker,34,43
122,2,8:25.0,,Turnover by D. West (bad pass; steal by L. Stephenson),34,43
123,2,8:23.0,Personal foul by A. Miller,,34,43
124,2,8:13.0,L. Stephenson misses 2-pt jump shot from 7 ft,,34,43
125,2,8:12.0,Offensive rebound by J. Martin,,34,43
126,2,7:58.0,C. Andersen misses 2-pt layup at rim,,34,43
127,2,7:57.0,,Defensive rebound by T. Duncan,34,43
128,2,7:39.0,,A. Miller makes 2-pt jump shot from 15 ft,34,45
129,2,7:20.0,Shooting foul by D. West (drawn by J. Martin),,34,45
130,2,7:20.0,J. Martin misses free throw 1 of 2,,34,45
131,2,7:20.0,Offensive rebound by Team,,34,45
132,2,7:20.0,J. Farmar enters the game for V. Carter,,34,45
133,2,7:20.0,J. Martin makes free throw 2 of 2,,35,45
134,2,7:09.0,,T. Parker makes 2-pt layup from 1 ft (assist by T. Duncan),35,47
135,2,6:48.0,L. Stephenson makes 2-pt jump shot from 6 ft,,37,47
136,2,6:35.0,,T. Parker makes 2-pt layup at rim,37,49
137,2,6:24.0,J. Farmar makes 2-pt layup at rim,,39,49
138,2,6:05.0,,Shooting foul by L. Stephenson (drawn by T. Parker),39,49
139,2,6:05.0,,T. Parker makes free throw 1 of 2,39,50
140,2,6:05.0,,L. Aldridge enters the game for D. West,39,50
141,2,6:05.0,,K. Martin enters the game for A. Miller,39,50
142,2,6:05.0,J. Green enters the game for J. Martin,,39,50
143,2,6:05.0,,T. Parker makes free throw 2 of 2,39,51
144,2,5:47.0,J. Farmar misses 2-pt jump shot from 11 ft,,39,51
145,2,5:46.0,,Defensive rebound by K. Anderson,39,51
146,2,5:31.0,,L. Aldridge misses 2-pt jump shot from 18 ft,39,51
147,2,5:31.0,Defensive rebound by C. Andersen,,39,51
148,2,5:16.0,Turnover by J. Farmar (bad pass; steal by L. Aldridge),,39,51
149,2,5:12.0,,Turnover by T. Parker (bad pass; steal by C. Andersen),39,51
150,2,5:06.0,J. Green makes 2-pt jump shot from 17 ft (assist by J. Farmar),,41,51
151,2,4:37.0,,K. Martin misses 2-pt jump shot from 6 ft,41,51
152,2,4:36.0,,Offensive rebound by L. Aldridge,41,51
153,2,4:33.0,,L. Aldridge makes 2-pt layup from 1 ft,41,53
154,2,4:31.0,Memphis full timeout,,41,53
155,2,4:31.0,M. Barnes enters the game for L. Stephenson,,41,53
156,2,4:31.0,T. Allen enters the game for X. Munford,,41,53
157,2,4:19.0,J. Green misses 2-pt jump shot from 10 ft,,41,53
158,2,4:18.0,,Defensive rebound by K. Anderson,41,53
159,2,4:08.0,,T. Duncan misses 2-pt jump shot from 17 ft,41,53
160,2,4:07.0,,Offensive rebound by L. Aldridge,41,53
161,2,4:04.0,,L. Aldridge makes 2-pt layup at rim,41,55
162,2,3:51.0,T. Allen misses 2-pt jump shot from 12 ft,,41,55
163,2,3:50.0,,Defensive rebound by Team,41,55
164,2,3:34.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by T. Duncan),41,58
165,2,3:15.0,J. Green makes 2-pt hook shot from 10 ft,,43,58
166,2,2:53.0,,K. Anderson makes 2-pt layup at rim (assist by K. Martin),43,60
167,2,2:43.0,Turnover by J. Farmar (bad pass; steal by L. Aldridge),,43,60
168,2,2:29.0,,K. Martin misses 3-pt jump shot from 23 ft,43,60
169,2,2:28.0,Defensive rebound by M. Barnes,,43,60
170,2,2:23.0,Personal foul by L. Aldridge,,43,60
171,2,2:23.0,Official timeout,,43,60
172,2,2:23.0,X. Munford enters the game for J. Farmar,,43,60
173,2,2:23.0,,M. Ginóbili enters the game for K. Anderson,43,60
174,2,2:23.0,T. Allen misses free throw 1 of 2,,43,60
175,2,2:23.0,Offensive rebound by Team,,43,60
176,2,2:23.0,,D. West enters the game for T. Duncan,43,60
177,2,2:23.0,T. Allen makes free throw 2 of 2,,44,60
178,2,2:01.0,,Turnover by T. Parker (traveling),44,60
179,2,1:46.0,J. Green makes 2-pt jump shot from 1 ft,,46,60
180,2,1:33.0,,D. West misses 2-pt jump shot from 18 ft,46,60
181,2,1:32.0,Defensive rebound by X. Munford,,46,60
182,2,1:28.0,Shooting foul by D. West (drawn by T. Allen),,46,60
183,2,1:28.0,T. Allen makes free throw 1 of 2,,47,60
184,2,1:28.0,,Violation by K. Martin (lane),47,60
185,2,1:28.0,T. Allen misses free throw 2 of 2,,47,60
186,2,1:28.0,,Defensive rebound by K. Martin,47,60
187,2,1:08.0,,T. Parker makes 2-pt layup from 1 ft,47,62
188,2,0:58.0,Turnover by M. Barnes (lost ball; steal by M. Ginóbili),,47,62
189,2,0:52.0,,L. Aldridge misses 2-pt dunk at rim,47,62
190,2,0:49.0,Defensive rebound by X. Munford,,47,62
191,2,0:46.0,T. Allen makes 2-pt layup at rim (assist by X. Munford),,49,62
192,2,0:32.0,,Shooting foul by M. Barnes (drawn by K. Martin),49,62
193,2,0:32.0,,K. Martin makes free throw 1 of 2,49,63
194,2,0:32.0,V. Carter enters the game for T. Allen,,49,63
195,2,0:32.0,,K. Martin makes free throw 2 of 2,49,64
196,2,0:15.0,V. Carter makes 2-pt dunk at rim (assist by X. Munford),,51,64
197,2,0:02.0,Violation by C. Andersen (kicked ball),,51,64
198,2,0:01.0,,L. Aldridge misses 2-pt jump shot from 15 ft,51,64
199,2,0:00.0,Defensive rebound by X. Munford,,51,64
200,3,11:38.0,T. Allen makes 3-pt jump shot from 24 ft (assist by J. Farmar),,54,64
201,3,11:21.0,,Turnover by T. Parker (lost ball; steal by J. Farmar),54,64
202,3,11:13.0,J. Green misses 2-pt layup from 1 ft,,54,64
203,3,11:11.0,,Defensive rebound by T. Parker,54,64
204,3,11:03.0,,T. Parker makes 2-pt jump shot from 16 ft,54,66
205,3,10:53.0,J. Farmar misses 2-pt jump shot from 10 ft,,54,66
206,3,10:52.0,Offensive rebound by C. Andersen,,54,66
207,3,10:52.0,C. Andersen makes 2-pt layup at rim,,56,66
208,3,10:34.0,,K. Anderson makes 2-pt jump shot from 3 ft (assist by T. Parker),56,68
209,3,10:12.0,J. Green makes 2-pt jump shot from 5 ft,,58,68
210,3,9:50.0,,K. Martin misses 2-pt jump shot from 17 ft (block by J. Green),58,68
211,3,9:49.0,Defensive rebound by C. Andersen,,58,68
212,3,9:42.0,J. Green makes 2-pt layup from 2 ft (assist by M. Barnes),,60,68
213,3,9:13.0,,T. Duncan makes 2-pt layup from 3 ft,60,70
214,3,9:02.0,T. Allen misses 2-pt layup from 2 ft (block by K. Anderson),,60,70
215,3,9:01.0,Offensive rebound by Team,,60,70
216,3,9:01.0,,J. Simmons enters the game for K. Anderson,60,70
217,3,8:55.0,M. Barnes makes 2-pt jump shot from 5 ft (assist by T. Allen),,62,70
218,3,8:38.0,,K. Martin misses 3-pt jump shot from 25 ft,62,70
219,3,8:37.0,Defensive rebound by J. Farmar,,62,70
220,3,8:30.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by J. Green),,65,70
221,3,8:30.0,,San Antonio full timeout,65,70
222,3,8:11.0,,Shooting foul by C. Andersen (drawn by L. Aldridge),65,70
223,3,8:11.0,,L. Aldridge makes free throw 1 of 2,65,71
224,3,8:11.0,,L. Aldridge makes free throw 2 of 2,65,72
225,3,7:48.0,M. Barnes makes 2-pt hook shot from 3 ft,,67,72
226,3,7:29.0,,Turnover by T. Duncan (lost ball; steal by T. Allen),67,72
227,3,7:21.0,T. Allen misses 2-pt jump shot from 9 ft,,67,72
228,3,7:20.0,Offensive rebound by T. Allen,,67,72
229,3,7:15.0,J. Green misses 3-pt jump shot from 25 ft,,67,72
230,3,7:14.0,,Defensive rebound by L. Aldridge,67,72
231,3,7:12.0,,M. Ginóbili enters the game for K. Martin,67,72
232,3,6:54.0,,T. Duncan makes 2-pt jump shot from 6 ft,67,74
233,3,6:38.0,Turnover by J. Green (bad pass),,67,74
234,3,6:14.0,,T. Parker misses 3-pt jump shot from 24 ft,67,74
235,3,6:13.0,Defensive rebound by J. Green,,67,74
236,3,6:00.0,J. Green misses 2-pt jump shot from 17 ft,,67,74
237,3,5:59.0,,Defensive rebound by T. Duncan,67,74
238,3,5:55.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by J. Simmons),67,76
239,3,5:55.0,Memphis full timeout,,67,76
240,3,5:55.0,L. Stephenson enters the game for T. Allen,,67,76
241,3,5:41.0,Turnover by M. Barnes (bad pass),,67,76
242,3,5:26.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,67,76
243,3,5:25.0,,Offensive rebound by L. Aldridge,67,76
244,3,5:17.0,,T. Parker misses 2-pt layup from 2 ft (block by J. Green),67,76
245,3,5:17.0,,Offensive rebound by Team,67,76
246,3,5:17.0,R. McCallum enters the game for J. Farmar,,67,76
247,3,5:17.0,J. Martin enters the game for J. Green,,67,76
248,3,5:17.0,,A. Miller enters the game for T. Parker,67,76
249,3,5:08.0,,T. Duncan misses 2-pt jump shot from 3 ft,67,76
250,3,5:07.0,Defensive rebound by C. Andersen,,67,76
251,3,5:00.0,M. Barnes misses 2-pt jump shot from 11 ft,,67,76
252,3,4:59.0,Offensive rebound by C. Andersen,,67,76
253,3,4:59.0,C. Andersen makes 2-pt layup from 1 ft,,69,76
254,3,4:33.0,,A. Miller misses 3-pt jump shot from 23 ft,69,76
255,3,4:31.0,Defensive rebound by L. Stephenson,,69,76
256,3,4:15.0,L. Stephenson makes 2-pt jump shot from 15 ft,,71,76
257,3,3:49.0,,A. Miller makes 2-pt jump shot from 4 ft,71,78
258,3,3:40.0,L. Stephenson makes 2-pt jump shot from 17 ft,,73,78
259,3,3:11.0,,A. Miller misses 2-pt jump shot from 18 ft,73,78
260,3,3:10.0,,Offensive rebound by L. Aldridge,73,78
261,3,3:10.0,,Shooting foul by L. Stephenson (drawn by L. Aldridge),73,78
262,3,3:10.0,,L. Aldridge makes free throw 1 of 2,73,79
263,3,3:10.0,R. Hollins enters the game for C. Andersen,,73,79
264,3,3:10.0,,D. West enters the game for T. Duncan,73,79
265,3,3:10.0,,L. Aldridge makes free throw 2 of 2,73,80
266,3,2:48.0,L. Stephenson makes 2-pt jump shot from 14 ft,,75,80
267,3,2:37.0,,Personal foul by R. Hollins,75,80
268,3,2:36.0,,Personal foul by L. Stephenson,75,80
269,3,2:28.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),75,82
270,3,2:08.0,R. McCallum makes 3-pt jump shot from 25 ft (assist by M. Barnes),,78,82
271,3,1:55.0,,Shooting foul by R. Hollins (drawn by L. Aldridge),78,82
272,3,1:55.0,,L. Aldridge misses free throw 1 of 2,78,82
273,3,1:55.0,,Offensive rebound by Team,78,82
274,3,1:55.0,,L. Aldridge makes free throw 2 of 2,78,83
275,3,1:43.0,R. McCallum makes 2-pt layup from 2 ft,,80,83
276,3,1:27.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),80,86
277,3,1:11.0,R. McCallum misses 3-pt jump shot from 23 ft,,80,86
278,3,1:10.0,,Defensive rebound by D. West,80,86
279,3,0:52.0,,Turnover by A. Miller (bad pass; steal by R. McCallum),80,86
280,3,0:43.0,Personal foul by J. Simmons,,80,86
281,3,0:43.0,,T. Duncan enters the game for L. Aldridge,80,86
282,3,0:31.0,J. Martin makes 2-pt jump shot from 12 ft (assist by R. McCallum),,82,86
283,3,0:07.0,,J. Simmons makes 2-pt jump shot from 19 ft (assist by T. Duncan),82,88
284,3,0:01.0,M. Barnes makes 2-pt layup from 2 ft,,84,88
285,4,11:42.0,,T. Parker misses 2-pt jump shot from 6 ft,84,88
286,4,11:41.0,Defensive rebound by J. Martin,,84,88
287,4,11:26.0,M. Barnes misses 3-pt jump shot from 24 ft,,84,88
288,4,11:24.0,,Defensive rebound by D. West,84,88
289,4,11:03.0,,M. Ginóbili makes 2-pt jump shot from 14 ft (assist by T. Duncan),84,90
290,4,10:46.0,L. Stephenson makes 2-pt jump shot from 8 ft,,86,90
291,4,10:35.0,,Personal foul by M. Barnes,86,90
292,4,10:35.0,,J. Simmons enters the game for M. Ginóbili,86,90
293,4,10:21.0,,Turnover by T. Parker (kicked ball),86,90
294,4,10:08.0,L. Stephenson misses 2-pt jump shot from 5 ft,,86,90
295,4,10:07.0,Offensive rebound by R. Hollins,,86,90
296,4,10:07.0,J. Green enters the game for J. Martin,,86,90
297,4,10:05.0,J. Green misses 2-pt jump shot from 17 ft,,86,90
298,4,10:04.0,,Defensive rebound by T. Duncan,86,90
299,4,9:46.0,Violation by R. Hollins (def goaltending),,86,90
300,4,9:46.0,,D. West makes 2-pt jump shot from 5 ft,86,92
301,4,9:36.0,R. McCallum misses 2-pt jump shot from 10 ft,,86,92
302,4,9:35.0,,Defensive rebound by T. Duncan,86,92
303,4,9:23.0,,J. Simmons misses 3-pt jump shot from 23 ft,86,92
304,4,9:23.0,,Offensive rebound by Team,86,92
305,4,9:23.0,Loose ball foul by R. Hollins,,86,92
306,4,9:23.0,C. Andersen enters the game for R. Hollins,,86,92
307,4,8:59.0,,K. Martin misses 3-pt jump shot from 24 ft,86,92
308,4,8:58.0,Defensive rebound by R. McCallum,,86,92
309,4,8:45.0,J. Green makes 2-pt dunk at rim (assist by L. Stephenson),,88,92
310,4,8:44.0,,San Antonio full timeout,88,92
311,4,8:44.0,,K. Anderson enters the game for T. Duncan,88,92
312,4,8:17.0,,K. Martin misses 2-pt jump shot from 21 ft,88,92
313,4,8:16.0,Defensive rebound by M. Barnes,,88,92
314,4,8:12.0,J. Green makes 2-pt dunk at rim (assist by M. Barnes),,90,92
315,4,7:53.0,,D. West makes 2-pt jump shot from 8 ft,90,94
316,4,7:33.0,J. Green misses 2-pt jump shot from 9 ft,,90,94
317,4,7:32.0,,Defensive rebound by Team,90,94
318,4,7:20.0,,T. Parker misses 2-pt jump shot from 13 ft,90,94
319,4,7:19.0,Defensive rebound by J. Green,,90,94
320,4,7:06.0,C. Andersen makes 2-pt layup from 2 ft (assist by L. Stephenson),,92,94
321,4,6:52.0,,D. West makes 2-pt dunk at rim (assist by T. Parker),92,96
322,4,6:32.0,R. McCallum misses 2-pt jump shot from 3 ft,,92,96
323,4,6:31.0,,Defensive rebound by D. West,92,96
324,4,6:14.0,,Personal foul by M. Barnes,92,96
325,4,6:14.0,T. Allen enters the game for M. Barnes,,92,96
326,4,6:14.0,V. Carter enters the game for J. Green,,92,96
327,4,6:06.0,,T. Parker misses 2-pt jump shot from 9 ft,92,96
328,4,6:05.0,Defensive rebound by R. McCallum,,92,96
329,4,5:51.0,Turnover by V. Carter (lost ball; steal by T. Parker),,92,96
330,4,5:47.0,,Turnover by T. Parker (bad pass; steal by L. Stephenson),92,96
331,4,5:45.0,Official timeout,,92,96
332,4,5:45.0,,A. Miller enters the game for T. Parker,92,96
333,4,5:45.0,,L. Aldridge enters the game for D. West,92,96
334,4,5:45.0,,M. Ginóbili enters the game for K. Anderson,92,96
335,4,5:28.0,R. McCallum misses 2-pt jump shot from 14 ft,,92,96
336,4,5:27.0,Offensive rebound by C. Andersen,,92,96
337,4,5:13.0,Personal foul by K. Martin,,92,96
338,4,4:58.0,R. McCallum misses 2-pt layup from 4 ft (block by L. Aldridge),,92,96
339,4,4:57.0,,Defensive rebound by L. Aldridge,92,96
340,4,4:48.0,,J. Simmons misses 2-pt layup at rim (block by T. Allen),92,96
341,4,4:47.0,Defensive rebound by R. McCallum,,92,96
342,4,4:41.0,Turnover by R. McCallum (bad pass),,92,96
343,4,4:21.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),92,98
344,4,4:21.0,Memphis full timeout,,92,98
345,4,4:21.0,J. Farmar enters the game for R. McCallum,,92,98
346,4,4:21.0,M. Barnes enters the game for V. Carter,,92,98
347,4,4:21.0,,T. Parker enters the game for A. Miller,92,98
348,4,4:01.0,M. Barnes misses 3-pt jump shot from 25 ft,,92,98
349,4,4:00.0,,Defensive rebound by L. Aldridge,92,98
350,4,3:50.0,,Turnover by K. Martin (bad pass; steal by J. Farmar),92,98
351,4,3:50.0,Personal take foul by K. Martin,,92,98
352,4,3:38.0,L. Stephenson misses 2-pt jump shot from 4 ft (block by L. Aldridge),,92,98
353,4,3:35.0,,Defensive rebound by L. Aldridge,92,98
354,4,3:22.0,,M. Ginóbili makes 3-pt jump shot from 22 ft (assist by K. Martin),92,101
355,4,3:22.0,Memphis full timeout,,92,101
356,4,3:22.0,V. Carter enters the game for L. Stephenson,,92,101
357,4,3:08.0,J. Farmar misses 3-pt jump shot from 25 ft,,92,101
358,4,3:07.0,,Defensive rebound by J. Simmons,92,101
359,4,2:45.0,,K. Martin makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),92,104
360,4,2:31.0,C. Andersen misses 3-pt jump shot from 24 ft,,92,104
361,4,2:30.0,,Defensive rebound by K. Martin,92,104
362,4,2:10.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by L. Aldridge),92,107
363,4,2:01.0,Shooting foul by K. Martin (drawn by J. Farmar),,92,107
364,4,2:01.0,J. Farmar makes free throw 1 of 2,,93,107
365,4,2:01.0,,M. Bonner enters the game for K. Martin,93,107
366,4,2:01.0,,B. Marjanović enters the game for L. Aldridge,93,107
367,4,2:01.0,,K. Anderson enters the game for T. Parker,93,107
368,4,2:01.0,L. Stephenson enters the game for V. Carter,,93,107
369,4,2:01.0,J. Farmar makes free throw 2 of 2,,94,107
370,4,1:50.0,,Turnover by M. Ginóbili (bad pass; steal by L. Stephenson),94,107
371,4,1:47.0,T. Allen makes 2-pt layup from 1 ft (assist by J. Farmar),,96,107
372,4,1:24.0,,J. Simmons misses 2-pt jump shot from 8 ft,96,107
373,4,1:24.0,,Offensive rebound by J. Simmons,96,107
374,4,1:24.0,,J. Simmons makes 2-pt layup from 8 ft,96,109
375,4,1:14.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by J. Farmar),,99,109
376,4,0:58.0,,M. Bonner misses 3-pt jump shot from 24 ft,99,109
377,4,0:57.0,Defensive rebound by J. Farmar,,99,109
378,4,0:53.0,J. Farmar makes 3-pt jump shot from 24 ft,,102,109
379,4,0:50.0,,San Antonio full timeout,102,109
380,4,0:38.0,,Personal foul by L. Stephenson,102,109
381,4,0:24.0,,J. Simmons misses 2-pt layup from 2 ft,102,109
382,4,0:22.0,Defensive rebound by T. Allen,,102,109
383,4,0:17.0,L. Stephenson misses 3-pt jump shot from 25 ft,,102,109
384,4,0:16.0,Offensive rebound by M. Barnes,,102,109
385,4,0:13.0,M. Barnes misses 3-pt jump shot from 24 ft,,102,109
386,4,0:12.0,,Defensive rebound by J. Simmons,102,109
387,4,0:12.0,,Personal take foul by J. Farmar,102,109
388,4,0:12.0,,J. Simmons misses free throw 1 of 2,102,109
