,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
47,1,5:45.0,Defensive rebound by R. Gobert,,10,11
48,1,5:30.0,Shooting foul by M. Harrell (drawn by R. Hood),,10,11
49,1,5:30.0,R. Hood makes 2-pt jump shot from 7 ft,,12,11
50,1,5:30.0,R. Hood makes free throw 1 of 1,,13,11
51,1,5:15.0,,T. Jones makes 2-pt hook shot from 5 ft (assist by J. Harden),13,13
52,1,4:56.0,R. Hood makes 3-pt jump shot from 24 ft (assist by R. Neto),,16,13
53,1,4:47.0,,Shooting foul by T. Lyles (drawn by J. Harden),16,13
54,1,4:47.0,,J. Harden makes free throw 1 of 2,16,14
55,1,4:47.0,T. Booker enters the game for R. Neto,,16,14
56,1,4:47.0,T. Burke enters the game for T. Lyles,,16,14
57,1,4:47.0,,C. Capela enters the game for T. Jones,16,14
58,1,4:47.0,,J. Harden makes free throw 2 of 2,16,15
59,1,4:26.0,T. Burke makes 3-pt jump shot from 25 ft (assist by R. Hood),,19,15
60,1,4:11.0,Violation by T. Booker (kicked ball),,19,15
61,1,4:11.0,,C. Brewer enters the game for T. Ariza,19,15
62,1,4:11.0,C. Johnson enters the game for R. Hood,,19,15
63,1,4:01.0,,J. Terry misses 3-pt jump shot from 23 ft,19,15
64,1,4:00.0,Defensive rebound by R. Gobert,,19,15
65,1,3:52.0,Turnover by G. Hayward (step out of bounds),,19,15
66,1,3:36.0,,Turnover by M. Harrell (lost ball),19,15
67,1,3:17.0,Turnover by G. Hayward (bad pass; steal by C. Capela),,19,15
68,1,3:05.0,,Shooting foul by C. Johnson (drawn by J. Harden),19,15
69,1,3:05.0,,J. Harden misses free throw 1 of 2,19,15
70,1,3:05.0,,Offensive rebound by Team,19,15
71,1,3:05.0,,P. Beverley enters the game for J. Terry,19,15
72,1,3:05.0,,J. Harden makes free throw 2 of 2,19,16
73,1,2:53.0,Turnover by G. Hayward (bad pass; steal by J. Harden),,19,16
74,1,2:50.0,,Turnover by J. Harden (lost ball; steal by C. Johnson),19,16
75,1,2:34.0,T. Burke makes 2-pt jump shot from 20 ft,,21,16
76,1,2:18.0,,Shooting foul by C. Johnson (drawn by C. Capela),21,16
77,1,2:18.0,Utah full timeout,,21,16
78,1,2:18.0,,M. Thornton enters the game for J. Harden,21,16
79,1,2:18.0,T. Lyles enters the game for R. Gobert,,21,16
80,1,2:18.0,,C. Capela misses free throw 1 of 2,21,16
81,1,2:18.0,,Offensive rebound by Team,21,16
82,1,2:18.0,,C. Capela misses free throw 2 of 2,21,16
83,1,2:17.0,Defensive rebound by T. Lyles,,21,16
84,1,2:03.0,Offensive foul by T. Lyles (drawn by C. Brewer),,21,16
85,1,2:03.0,Turnover by T. Lyles (offensive foul),,21,16
86,1,1:54.0,,M. Thornton makes 2-pt layup at rim (assist by P. Beverley),21,18
87,1,1:37.0,T. Lyles misses 2-pt jump shot from 12 ft,,21,18
88,1,1:37.0,,Defensive rebound by Team,21,18
89,1,1:23.0,,C. Capela misses 2-pt layup from 2 ft (block by T. Lyles),21,18
90,1,1:22.0,Defensive rebound by T. Booker,,21,18
91,1,1:14.0,T. Burke makes 2-pt jump shot from 5 ft,,23,18
92,1,1:04.0,,M. Thornton misses 3-pt jump shot from 24 ft,23,18
93,1,1:03.0,Defensive rebound by T. Booker,,23,18
94,1,0:42.0,G. Hayward makes 2-pt jump shot from 19 ft,,25,18
95,1,0:35.0,,C. Capela makes 2-pt layup from 1 ft (assist by P. Beverley),25,20
96,1,0:14.0,T. Burke misses 2-pt layup from 4 ft (block by M. Harrell),,25,20
97,1,0:14.0,Offensive rebound by Team,,25,20
98,1,0:13.0,Turnover by T. Burke (bad pass; steal by C. Capela),,25,20
99,1,0:09.0,,M. Thornton makes 2-pt layup from 1 ft (assist by P. Beverley),25,22
100,1,0:00.0,G. Hayward misses 3-pt jump shot from 26 ft,,25,22
101,1,0:00.0,Offensive rebound by Team,,25,22
102,2,11:37.0,Shooting foul by P. Beverley (drawn by T. Lyles),,25,22
103,2,11:37.0,T. Lyles misses free throw 1 of 2,,25,22
104,2,11:37.0,Offensive rebound by Team,,25,22
105,2,11:37.0,T. Lyles makes free throw 2 of 2,,26,22
106,2,11:17.0,,Turnover by M. Thornton (bad pass; steal by T. Lyles),26,22
107,2,11:16.0,Utah full timeout,,26,22
108,2,11:16.0,,M. Harrell enters the game for C. Capela,26,22
109,2,10:56.0,R. Hood misses 3-pt jump shot from 25 ft,,26,22
110,2,10:56.0,,Defensive rebound by T. Jones,26,22
111,2,10:32.0,,C. Brewer makes 2-pt jump shot from 20 ft,26,24
112,2,10:08.0,T. Lyles misses 2-pt jump shot from 8 ft,,26,24
113,2,10:07.0,,Defensive rebound by T. Jones,26,24
114,2,9:55.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. Beverley),26,27
115,2,9:32.0,T. Booker makes 2-pt layup from 1 ft (assist by T. Burke),,28,27
116,2,9:16.0,,T. Jones makes 2-pt layup from 1 ft (assist by C. Brewer),28,29
117,2,8:55.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles),,31,29
118,2,8:34.0,,M. Thornton misses 2-pt jump shot from 17 ft,31,29
119,2,8:33.0,Defensive rebound by T. Booker,,31,29
120,2,8:11.0,J. Ingles misses 3-pt jump shot from 26 ft,,31,29
121,2,8:09.0,Offensive rebound by T. Booker,,31,29
122,2,7:53.0,Turnover by T. Burke (lost ball; steal by P. Beverley),,31,29
123,2,7:52.0,,Personal foul by J. Ingles (drawn by P. Beverley),31,29
124,2,7:52.0,J. Withey enters the game for T. Booker,,31,29
125,2,7:52.0,,J. Harden enters the game for M. Harrell,31,29
126,2,7:52.0,,C. Capela enters the game for C. Brewer,31,29
127,2,7:52.0,,T. Ariza enters the game for M. Thornton,31,29
128,2,7:33.0,,T. Jones misses 2-pt layup from 1 ft,31,29
129,2,7:31.0,,Offensive rebound by T. Jones,31,29
130,2,7:28.0,,T. Jones misses 2-pt layup from 1 ft (block by T. Lyles),31,29
131,2,7:27.0,,Offensive rebound by C. Capela,31,29
132,2,7:24.0,,J. Harden misses 3-pt jump shot from 24 ft,31,29
133,2,7:24.0,Defensive rebound by Team,,31,29
134,2,7:02.0,R. Hood misses 3-pt jump shot from 24 ft,,31,29
135,2,7:01.0,,Defensive rebound by T. Jones,31,29
136,2,6:48.0,,J. Harden makes 2-pt layup from 1 ft,31,31
137,2,6:32.0,T. Burke misses 3-pt jump shot from 25 ft,,31,31
138,2,6:31.0,Offensive rebound by J. Withey,,31,31
139,2,6:31.0,Shooting foul by C. Capela (drawn by J. Withey),,31,31
140,2,6:31.0,J. Withey makes free throw 1 of 2,,32,31
141,2,6:31.0,,J. Terry enters the game for P. Beverley,32,31
142,2,6:31.0,R. Neto enters the game for J. Ingles,,32,31
143,2,6:31.0,G. Hayward enters the game for T. Burke,,32,31
144,2,6:31.0,J. Withey makes free throw 2 of 2,,33,31
145,2,6:18.0,,T. Ariza misses 3-pt jump shot from 22 ft,33,31
146,2,6:17.0,Defensive rebound by R. Hood,,33,31
147,2,6:05.0,T. Lyles makes 2-pt dunk at rim (assist by R. Neto),,35,31
148,2,5:40.0,,J. Harden misses 3-pt jump shot from 22 ft,35,31
149,2,5:38.0,Defensive rebound by Team,,35,31
150,2,5:38.0,Official timeout,,35,31
151,2,5:38.0,,C. Brewer enters the game for T. Jones,35,31
152,2,5:15.0,T. Lyles makes 2-pt jump shot from 13 ft (assist by G. Hayward),,37,31
153,2,5:00.0,,J. Terry makes 2-pt jump shot from 8 ft,37,33
154,2,4:47.0,Offensive foul by T. Lyles (drawn by J. Harden),,37,33
155,2,4:47.0,Turnover by T. Lyles (offensive foul),,37,33
156,2,4:47.0,C. Johnson enters the game for R. Hood,,37,33
157,2,4:47.0,J. Ingles enters the game for T. Lyles,,37,33
158,2,4:34.0,,J. Harden makes 2-pt layup from 2 ft,37,35
159,2,4:11.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Withey),,40,35
160,2,4:00.0,,J. Harden misses 2-pt layup from 3 ft,40,35
161,2,4:00.0,,Offensive rebound by C. Capela,40,35
162,2,4:00.0,,Shooting foul by C. Johnson (drawn by C. Capela),40,35
163,2,4:00.0,,C. Capela makes free throw 1 of 2,40,36
164,2,4:00.0,R. Hood enters the game for C. Johnson,,40,36
165,2,4:00.0,,C. Capela makes free throw 2 of 2,40,37
166,2,3:47.0,Shooting foul by C. Brewer (drawn by R. Hood),,40,37
167,2,3:47.0,R. Hood makes free throw 1 of 2,,41,37
168,2,3:47.0,R. Hood makes free throw 2 of 2,,42,37
169,2,3:37.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Withey),42,37
170,2,3:36.0,Defensive rebound by R. Neto,,42,37
171,2,3:28.0,J. Ingles makes 2-pt layup from 2 ft (assist by R. Neto),,44,37
172,2,3:23.0,,Houston full timeout,44,37
173,2,3:23.0,T. Burke enters the game for R. Neto,,44,37
174,2,3:23.0,,M. Thornton enters the game for C. Brewer,44,37
175,2,3:08.0,,J. Terry misses 2-pt jump shot from 14 ft,44,37
176,2,3:07.0,,Offensive rebound by C. Capela,44,37
177,2,3:00.0,,C. Capela misses 2-pt layup from 1 ft,44,37
178,2,2:59.0,,Offensive rebound by T. Ariza,44,37
179,2,2:59.0,,T. Ariza misses 2-pt layup from 1 ft,44,37
180,2,2:58.0,Defensive rebound by J. Withey,,44,37
181,2,2:33.0,T. Burke misses 2-pt jump shot from 18 ft,,44,37
182,2,2:32.0,Offensive rebound by J. Ingles,,44,37
183,2,2:31.0,Turnover by J. Ingles (step out of bounds),,44,37
184,2,2:31.0,,P. Beverley enters the game for J. Terry,44,37
185,2,2:17.0,,M. Thornton misses 2-pt jump shot from 7 ft,44,37
186,2,2:16.0,Defensive rebound by J. Withey,,44,37
187,2,2:08.0,Personal foul by T. Ariza (drawn by J. Withey),,44,37
188,2,2:08.0,,T. Jones enters the game for C. Capela,44,37
189,2,2:00.0,T. Burke misses 3-pt jump shot from 25 ft,,44,37
190,2,1:59.0,,Defensive rebound by T. Ariza,44,37
191,2,1:49.0,,Turnover by J. Harden (bad pass),44,37
192,2,1:49.0,T. Booker enters the game for J. Ingles,,44,37
193,2,1:32.0,Turnover by T. Burke (bad pass; steal by T. Ariza),,44,37
194,2,1:27.0,,T. Ariza misses 2-pt layup from 2 ft,44,37
195,2,1:26.0,Defensive rebound by T. Burke,,44,37
196,2,1:11.0,R. Hood misses 3-pt jump shot from 23 ft,,44,37
197,2,1:10.0,,Defensive rebound by J. Harden,44,37
198,2,1:06.0,J. Ingles enters the game for J. Withey,,44,37
199,2,0:53.0,,T. Jones misses 2-pt jump shot from 8 ft,44,37
200,2,0:51.0,,Offensive rebound by J. Harden,44,37
201,2,0:51.0,,J. Harden misses 2-pt layup at rim,44,37
202,2,0:50.0,,Offensive rebound by J. Harden,44,37
203,2,0:50.0,,J. Harden makes 2-pt layup at rim,44,39
204,2,0:37.0,R. Hood misses 3-pt jump shot from 22 ft,,44,39
205,2,0:36.0,,Defensive rebound by T. Ariza,44,39
206,2,0:28.0,,T. Ariza misses 3-pt jump shot from 24 ft,44,39
207,2,0:27.0,Defensive rebound by J. Ingles,,44,39
208,2,0:02.0,G. Hayward misses 2-pt jump shot from 13 ft (block by T. Ariza),,44,39
209,2,0:01.0,,Defensive rebound by M. Thornton,44,39
210,2,0:00.0,,M. Thornton misses 3-pt jump shot from 46 ft,44,39
211,2,0:00.0,,Offensive rebound by Team,44,39
212,3,11:34.0,G. Hayward makes 2-pt jump shot from 16 ft (assist by R. Hood),,46,39
213,3,11:19.0,,J. Harden misses 3-pt jump shot from 24 ft,46,39
214,3,11:17.0,,Offensive rebound by C. Capela,46,39
215,3,11:13.0,,T. Ariza misses 3-pt jump shot from 24 ft,46,39
216,3,11:13.0,Defensive rebound by J. Withey,,46,39
217,3,10:58.0,T. Lyles misses 2-pt jump shot from 18 ft,,46,39
218,3,10:58.0,,Defensive rebound by Team,46,39
219,3,10:46.0,,C. Capela misses 2-pt jump shot from 6 ft (block by R. Hood),46,39
220,3,10:46.0,,Offensive rebound by Team,46,39
221,3,10:44.0,,T. Jones makes 2-pt dunk at rim (assist by T. Ariza),46,41
222,3,10:38.0,Personal foul by P. Beverley (drawn by R. Neto),,46,41
223,3,10:19.0,J. Withey makes 2-pt layup from 2 ft (assist by R. Neto),,48,41
224,3,9:59.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by T. Jones),48,44
225,3,9:39.0,Personal foul by P. Beverley (drawn by R. Neto),,48,44
226,3,9:31.0,Turnover by R. Hood (bad pass; steal by C. Capela),,48,44
227,3,9:27.0,Violation by R. Hood (kicked ball),,48,44
228,3,9:20.0,,T. Ariza misses 2-pt jump shot from 17 ft,48,44
229,3,9:17.0,Defensive rebound by R. Hood,,48,44
230,3,8:53.0,R. Hood misses 3-pt jump shot from 23 ft,,48,44
231,3,8:52.0,,Defensive rebound by J. Harden,48,44
232,3,8:47.0,,J. Harden makes 2-pt layup at rim,48,46
233,3,8:37.0,Utah full timeout,,48,46
234,3,8:37.0,C. Johnson enters the game for R. Hood,,48,46
235,3,8:28.0,Turnover by R. Neto (bad pass; steal by J. Harden),,48,46
236,3,8:23.0,,J. Harden makes 2-pt layup from 2 ft,48,48
237,3,8:08.0,G. Hayward misses 3-pt jump shot from 24 ft,,48,48
238,3,8:07.0,,Defensive rebound by C. Capela,48,48
239,3,8:00.0,,J. Harden misses 3-pt jump shot from 23 ft,48,48
240,3,7:59.0,,Offensive rebound by P. Beverley,48,48
241,3,7:56.0,,P. Beverley makes 2-pt jump shot from 5 ft,48,50
242,3,7:36.0,T. Lyles makes 2-pt layup from 1 ft (assist by G. Hayward),,50,50
243,3,7:21.0,,J. Harden makes 2-pt layup from 3 ft,50,52
244,3,6:55.0,R. Neto makes 3-pt jump shot from 23 ft (assist by C. Johnson),,53,52
245,3,6:36.0,,P. Beverley makes 2-pt jump shot from 11 ft,53,54
246,3,6:18.0,Personal foul by P. Beverley (drawn by R. Neto),,53,54
247,3,6:18.0,R. Gobert enters the game for J. Withey,,53,54
248,3,6:18.0,T. Burke enters the game for R. Neto,,53,54
249,3,6:18.0,,J. Terry enters the game for P. Beverley,53,54
250,3,6:18.0,,M. Harrell enters the game for C. Capela,53,54
251,3,6:02.0,C. Johnson makes 2-pt jump shot from 19 ft (assist by G. Hayward),,55,54
252,3,5:46.0,,Turnover by J. Harden (bad pass; steal by G. Hayward),55,54
253,3,5:41.0,C. Johnson misses 2-pt layup from 2 ft (block by J. Harden),,55,54
254,3,5:40.0,,Defensive rebound by J. Harden,55,54
255,3,5:33.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),55,57
256,3,5:15.0,T. Burke misses 2-pt jump shot from 19 ft,,55,57
257,3,5:14.0,,Defensive rebound by J. Terry,55,57
258,3,5:03.0,,Shooting foul by C. Johnson (drawn by J. Harden),55,57
259,3,5:03.0,,J. Harden makes free throw 1 of 2,55,58
260,3,5:03.0,T. Booker enters the game for T. Lyles,,55,58
261,3,5:03.0,J. Ingles enters the game for C. Johnson,,55,58
262,3,5:03.0,,J. Harden makes free throw 2 of 2,55,59
263,3,4:47.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,57,59
264,3,4:31.0,,T. Jones makes 2-pt layup from 1 ft (assist by M. Harrell),57,61
265,3,4:12.0,T. Booker makes 2-pt dunk at rim (assist by T. Burke),,59,61
266,3,3:59.0,,J. Harden makes 2-pt jump shot from 17 ft,59,63
267,3,3:44.0,G. Hayward makes 2-pt jump shot from 13 ft,,61,63
268,3,3:44.0,Shooting foul by T. Ariza (drawn by G. Hayward),,61,63
269,3,3:44.0,,C. Capela enters the game for T. Jones,61,63
270,3,3:44.0,,C. Brewer enters the game for T. Ariza,61,63
271,3,3:44.0,G. Hayward misses free throw 1 of 1,,61,63
272,3,3:44.0,,Defensive rebound by M. Harrell,61,63
273,3,3:24.0,,J. Harden misses 3-pt jump shot from 25 ft,61,63
274,3,3:23.0,,Offensive rebound by C. Capela,61,63
275,3,3:20.0,,Turnover by J. Terry (bad pass),61,63
276,3,2:58.0,T. Burke misses 3-pt jump shot from 26 ft,,61,63
277,3,2:57.0,,Defensive rebound by C. Brewer,61,63
278,3,2:51.0,,J. Terry makes 3-pt jump shot from 25 ft,61,66
279,3,2:34.0,R. Gobert misses 2-pt jump shot from 4 ft,,61,66
280,3,2:33.0,,Defensive rebound by C. Capela,61,66
281,3,2:26.0,,J. Harden misses 3-pt jump shot from 23 ft,61,66
282,3,2:25.0,Defensive rebound by T. Booker,,61,66
283,3,2:16.0,Turnover by G. Hayward (lost ball; steal by M. Harrell),,61,66
284,3,2:11.0,,M. Harrell makes 2-pt dunk at rim (assist by C. Brewer),61,68
285,3,1:58.0,Shooting foul by M. Harrell (drawn by T. Burke),,61,68
286,3,1:58.0,,Houston full timeout,61,68
287,3,1:58.0,T. Lyles enters the game for R. Gobert,,61,68
288,3,1:58.0,,M. Thornton enters the game for J. Harden,61,68
289,3,1:58.0,,Violation by Team (delay of game),61,68
290,3,1:58.0,T. Burke makes free throw 1 of 2,,62,68
291,3,1:58.0,T. Burke misses free throw 2 of 2,,62,68
292,3,1:58.0,,Defensive rebound by C. Brewer,62,68
293,3,1:45.0,,J. Terry makes 2-pt layup from 1 ft,62,70
294,3,1:26.0,T. Lyles misses 3-pt jump shot from 23 ft,,62,70
295,3,1:25.0,,Defensive rebound by C. Brewer,62,70
296,3,1:07.0,,M. Thornton misses 3-pt jump shot from 24 ft,62,70
297,3,1:06.0,Defensive rebound by T. Lyles,,62,70
298,3,0:57.0,G. Hayward misses 3-pt jump shot from 24 ft,,62,70
299,3,0:56.0,,Defensive rebound by M. Thornton,62,70
300,3,0:55.0,,Turnover by M. Thornton (lost ball; steal by T. Lyles),62,70
301,3,0:47.0,T. Lyles makes 2-pt layup from 1 ft (assist by T. Burke),,64,70
302,3,0:47.0,Shooting foul by J. Terry (drawn by T. Lyles),,64,70
303,3,0:47.0,C. Johnson enters the game for G. Hayward,,64,70
304,3,0:47.0,,J. Harden enters the game for C. Capela,64,70
305,3,0:47.0,Violation by Team (double lane),,64,70
306,3,0:33.0,Turnover by J. Ingles (bad pass; steal by M. Thornton),,64,70
307,3,0:31.0,,Shooting foul by T. Burke (drawn by M. Thornton),64,70
308,3,0:31.0,,M. Thornton makes free throw 1 of 2,64,71
309,3,0:31.0,,T. Ariza enters the game for J. Terry,64,71
310,3,0:31.0,,M. Thornton misses free throw 2 of 2,64,71
311,3,0:31.0,Defensive rebound by T. Booker,,64,71
312,3,0:19.0,T. Burke misses 2-pt layup from 1 ft,,64,71
313,3,0:19.0,Offensive rebound by T. Booker,,64,71
314,3,0:19.0,T. Booker makes 2-pt layup at rim,,66,71
315,3,0:16.0,,Personal take foul by T. Booker (drawn by M. Harrell),66,71
316,3,0:16.0,,M. Harrell makes free throw 1 of 2,66,72
317,3,0:16.0,G. Hayward enters the game for T. Booker,,66,72
318,3,0:16.0,,M. Harrell misses free throw 2 of 2,66,72
319,3,0:16.0,Defensive rebound by T. Lyles,,66,72
320,3,0:02.0,T. Burke misses 2-pt jump shot from 18 ft,,66,72
321,3,0:01.0,,Defensive rebound by T. Ariza,66,72
322,4,11:47.0,,T. Jones makes 2-pt jump shot from 16 ft (assist by J. Terry),66,74
323,4,11:22.0,C. Johnson misses 3-pt jump shot from 25 ft,,66,74
324,4,11:21.0,Offensive rebound by T. Booker,,66,74
325,4,11:21.0,T. Booker misses 2-pt dunk at rim,,66,74
326,4,11:20.0,Offensive rebound by T. Burke,,66,74
327,4,11:19.0,T. Burke makes 2-pt jump shot from 14 ft,,68,74
328,4,11:03.0,,Turnover by J. Terry (bad pass; steal by T. Booker),68,74
329,4,10:46.0,Turnover by T. Booker (bad pass; steal by M. Thornton),,68,74
330,4,10:46.0,,Turnover by M. Thornton (lost ball),68,74
331,4,10:24.0,C. Johnson misses 2-pt jump shot from 18 ft,,68,74
332,4,10:23.0,,Defensive rebound by J. Terry,68,74
333,4,10:05.0,,Turnover by M. Harrell (lost ball),68,74
334,4,9:47.0,T. Booker makes 2-pt dunk at rim (assist by T. Lyles),,70,74
335,4,9:31.0,,M. Thornton makes 3-pt jump shot from 23 ft (assist by J. Terry),70,77
336,4,9:08.0,C. Johnson makes 2-pt jump shot from 16 ft (assist by T. Lyles),,72,77
337,4,8:44.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by T. Jones),72,80
338,4,8:26.0,T. Booker makes 2-pt layup from 2 ft (assist by J. Ingles),,74,80
339,4,8:03.0,,J. Terry makes 2-pt jump shot from 12 ft,74,82
340,4,7:56.0,Utah full timeout,,74,82
341,4,7:56.0,R. Neto enters the game for T. Booker,,74,82
342,4,7:56.0,R. Gobert enters the game for T. Burke,,74,82
343,4,7:56.0,,T. Ariza enters the game for T. Jones,74,82
344,4,7:56.0,,C. Capela enters the game for C. Brewer,74,82
345,4,7:52.0,Shooting foul by M. Harrell (drawn by T. Lyles),,74,82
346,4,7:52.0,T. Lyles misses free throw 1 of 2,,74,82
347,4,7:52.0,Offensive rebound by Team,,74,82
348,4,7:52.0,G. Hayward enters the game for C. Johnson,,74,82
349,4,7:52.0,T. Lyles misses free throw 2 of 2,,74,82
350,4,7:50.0,Offensive rebound by J. Ingles,,74,82
351,4,7:44.0,Turnover by T. Lyles (bad pass),,74,82
352,4,7:33.0,,J. Terry misses 2-pt jump shot from 18 ft,74,82
353,4,7:32.0,Defensive rebound by R. Neto,,74,82
354,4,7:19.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,76,82
355,4,7:05.0,,M. Thornton makes 2-pt jump shot from 18 ft,76,84
356,4,6:46.0,J. Ingles misses 3-pt jump shot from 24 ft,,76,84
357,4,6:46.0,,Defensive rebound by C. Capela,76,84
358,4,6:39.0,,Turnover by M. Thornton (lost ball; steal by R. Neto),76,84
359,4,6:34.0,R. Neto makes 2-pt layup at rim,,78,84
360,4,6:18.0,,T. Ariza makes 3-pt jump shot from 25 ft,78,87
361,4,5:58.0,J. Ingles misses 3-pt jump shot from 24 ft,,78,87
362,4,5:57.0,,Defensive rebound by M. Thornton,78,87
363,4,5:48.0,,T. Ariza misses 3-pt jump shot from 25 ft,78,87
364,4,5:45.0,,Offensive rebound by C. Capela,78,87
365,4,5:44.0,,Shooting foul by R. Gobert (drawn by C. Capela),78,87
366,4,5:44.0,,Houston full timeout,78,87
367,4,5:44.0,,P. Beverley enters the game for J. Terry,78,87
368,4,5:44.0,,J. Harden enters the game for M. Thornton,78,87
369,4,5:44.0,T. Booker enters the game for T. Lyles,,78,87
370,4,5:44.0,C. Johnson enters the game for J. Ingles,,78,87
371,4,5:44.0,,C. Capela misses free throw 1 of 2,78,87
372,4,5:44.0,,Offensive rebound by Team,78,87
373,4,5:44.0,,C. Capela makes free throw 2 of 2,78,88
374,4,5:29.0,T. Booker misses 2-pt jump shot from 13 ft,,78,88
375,4,5:28.0,,Defensive rebound by T. Ariza,78,88
376,4,5:09.0,,Turnover by J. Harden (bad pass; steal by C. Johnson),78,88
377,4,4:51.0,G. Hayward makes 3-pt jump shot from 25 ft,,81,88
378,4,4:44.0,,Personal take foul by R. Gobert (drawn by C. Capela),81,88
379,4,4:35.0,,J. Harden makes 2-pt jump shot from 14 ft,81,90
380,4,4:19.0,C. Johnson makes 2-pt layup from 2 ft,,83,90
381,4,4:06.0,,J. Harden misses 2-pt jump shot from 16 ft,83,90
382,4,4:05.0,Defensive rebound by G. Hayward,,83,90
383,4,4:05.0,Personal foul by M. Harrell (drawn by G. Hayward),,83,90
384,4,4:05.0,,T. Jones enters the game for M. Harrell,83,90
385,4,3:50.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by G. Hayward),,86,90
386,4,3:32.0,,P. Beverley makes 2-pt jump shot from 7 ft,86,92
387,4,3:10.0,T. Booker makes 2-pt dunk at rim (assist by C. Johnson),,88,92
388,4,2:46.0,,J. Harden makes 2-pt jump shot from 19 ft,88,94
389,4,2:29.0,G. Hayward misses 3-pt jump shot from 24 ft,,88,94
390,4,2:28.0,Offensive rebound by T. Booker,,88,94
391,4,2:12.0,Shooting foul by C. Capela (drawn by G. Hayward),,88,94
392,4,2:12.0,,Houston full timeout,88,94
393,4,2:12.0,,M. Harrell enters the game for C. Capela,88,94
