,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
425,4,2:27.0,,J. Smith misses 2-pt jump shot from 10 ft,101,115
426,4,2:26.0,Defensive rebound by J. Sullinger,,101,115
427,4,2:21.0,Personal foul by M. Dellavedova (drawn by J. Crowder),,101,115
428,4,2:21.0,J. Crowder makes free throw 1 of 2,,102,115
429,4,2:21.0,A. Bradley enters the game for I. Thomas,,102,115
430,4,2:21.0,J. Crowder makes free throw 2 of 2,,103,115
431,4,2:03.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by L. James),103,118
432,4,1:54.0,Boston full timeout,,103,118
433,4,1:54.0,I. Thomas enters the game for M. Smart,,103,118
434,4,1:48.0,J. Crowder misses 3-pt jump shot from 24 ft,,103,118
435,4,1:48.0,Offensive rebound by J. Sullinger,,103,118
436,4,1:44.0,J. Sullinger misses 2-pt layup at rim,,103,118
437,4,1:40.0,,Defensive rebound by L. James,103,118
438,4,1:26.0,,Turnover by T. Thompson (traveling),103,118
439,4,1:26.0,,R. Jefferson enters the game for L. James,103,118
440,4,1:26.0,J. Young enters the game for J. Sullinger,,103,118
441,4,1:26.0,T. Rozier enters the game for A. Bradley,,103,118
442,4,1:26.0,J. Mickey enters the game for I. Thomas,,103,118
443,4,1:26.0,,S. Kaun enters the game for J. Smith,103,118
444,4,1:26.0,,J. McRae enters the game for T. Thompson,103,118
445,4,1:26.0,T. Zeller enters the game for J. Crowder,,103,118
446,4,1:05.0,Turnover by E. Turner (lost ball; steal by I. Shumpert),,103,118
447,4,0:45.0,,S. Kaun makes 2-pt layup at rim (assist by I. Shumpert),103,120
448,4,0:34.0,T. Rozier misses 2-pt jump shot from 15 ft,,103,120
449,4,0:34.0,,Defensive rebound by I. Shumpert,103,120
450,4,0:18.0,,R. Jefferson misses 3-pt jump shot from 23 ft,103,120
451,4,0:17.0,,Offensive rebound by I. Shumpert,103,120
