,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
55,1,5:12.0,,D. Green makes 2-pt dunk at rim (assist by K. Leonard),6,14
56,1,4:53.0,S. Weems misses 3-pt jump shot from 25 ft,,6,14
57,1,4:52.0,,Defensive rebound by T. Parker,6,14
58,1,4:41.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by T. Parker),6,16
59,1,4:18.0,T. Chandler misses 2-pt dunk at rim,,6,16
60,1,4:18.0,,Defensive rebound by Team,6,16
61,1,4:18.0,,San Antonio full timeout,6,16
62,1,4:18.0,,P. Mills enters the game for T. Parker,6,16
63,1,4:18.0,,B. Diaw enters the game for D. West,6,16
64,1,4:18.0,,M. Ginóbili enters the game for D. Green,6,16
65,1,3:58.0,,Shooting foul by T. Chandler (drawn by B. Diaw),6,16
66,1,3:58.0,,B. Diaw misses free throw 1 of 2,6,16
67,1,3:58.0,,Offensive rebound by Team,6,16
68,1,3:58.0,,B. Diaw makes free throw 2 of 2,6,17
69,1,3:44.0,Turnover by M. Morris (lost ball; steal by B. Diaw),,6,17
70,1,3:30.0,,K. Leonard misses 2-pt jump shot from 12 ft,6,17
71,1,3:28.0,Defensive rebound by P. Tucker,,6,17
72,1,3:23.0,B. Knight makes 2-pt jump shot from 10 ft,,8,17
73,1,3:05.0,,K. Leonard misses 2-pt jump shot from 10 ft,8,17
74,1,3:03.0,,Offensive rebound by L. Aldridge,8,17
75,1,2:58.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),8,20
76,1,2:51.0,M. Morris makes 2-pt jump shot from 6 ft (assist by B. Knight),,10,20
77,1,2:38.0,,B. Diaw makes 2-pt hook shot from 7 ft (assist by P. Mills),10,22
78,1,2:28.0,B. Knight misses 2-pt jump shot from 13 ft,,10,22
79,1,2:26.0,,Defensive rebound by L. Aldridge,10,22
80,1,2:20.0,,Shooting foul by P. Tucker (drawn by K. Leonard),10,22
81,1,2:20.0,,K. Leonard makes free throw 1 of 2,10,23
82,1,2:20.0,T. Warren enters the game for P. Tucker,,10,23
83,1,2:20.0,B. Cotton enters the game for B. Knight,,10,23
84,1,2:20.0,A. Len enters the game for T. Chandler,,10,23
85,1,2:20.0,,B. Marjanović enters the game for L. Aldridge,10,23
86,1,2:20.0,,K. Leonard makes free throw 2 of 2,10,24
87,1,2:03.0,B. Cotton misses 3-pt jump shot from 25 ft,,10,24
88,1,2:02.0,,Defensive rebound by B. Marjanović,10,24
89,1,1:44.0,,B. Diaw misses 3-pt jump shot from 25 ft,10,24
90,1,1:44.0,Defensive rebound by T. Warren,,10,24
91,1,1:31.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Morris),,12,24
92,1,1:18.0,,M. Ginóbili makes 2-pt jump shot from 10 ft,12,26
93,1,1:00.0,Turnover by B. Cotton (lost ball; steal by P. Mills),,12,26
94,1,0:58.0,,P. Mills makes 2-pt layup from 1 ft,12,28
95,1,0:41.0,Turnover by S. Weems (bad pass; steal by M. Ginóbili),,12,28
96,1,0:33.0,,Personal foul by A. Len (drawn by K. Leonard),12,28
97,1,0:33.0,,K. Leonard makes free throw 1 of 2,12,29
98,1,0:33.0,C. Jefferson enters the game for A. Len,,12,29
99,1,0:33.0,,K. Leonard makes free throw 2 of 2,12,30
100,1,0:19.0,Turnover by B. Cotton (bad pass; steal by M. Ginóbili),,12,30
101,1,0:04.0,,M. Ginóbili makes 2-pt jump shot from 14 ft,12,32
102,1,0:00.0,B. Cotton misses 2-pt jump shot from 7 ft,,12,32
103,1,0:00.0,,Defensive rebound by B. Marjanović,12,32
104,2,11:45.0,,B. Marjanović misses 2-pt layup at rim,12,32
105,2,11:41.0,Defensive rebound by C. Jefferson,,12,32
106,2,11:25.0,M. Teletović misses 3-pt jump shot from 24 ft,,12,32
107,2,11:24.0,,Defensive rebound by M. Ginóbili,12,32
108,2,11:12.0,,P. Mills misses 2-pt jump shot from 15 ft,12,32
109,2,11:11.0,,Offensive rebound by B. Marjanović,12,32
110,2,11:07.0,,B. Marjanović makes 2-pt jump shot from 8 ft,12,34
111,2,10:50.0,T. Warren makes 2-pt jump shot from 15 ft,,14,34
112,2,10:38.0,,B. Diaw makes 2-pt layup from 1 ft,14,36
113,2,10:25.0,C. Jefferson misses 2-pt layup from 1 ft (block by B. Marjanović),,14,36
114,2,10:23.0,,Defensive rebound by B. Marjanović,14,36
115,2,10:16.0,,Turnover by P. Mills (bad pass; steal by B. Cotton),14,36
116,2,10:13.0,Turnover by B. Cotton (bad pass),,14,36
117,2,10:13.0,T. Chandler enters the game for C. Jefferson,,14,36
118,2,9:58.0,,M. Ginóbili misses 2-pt jump shot from 9 ft (block by T. Warren),14,36
119,2,9:56.0,,Offensive rebound by B. Marjanović,14,36
120,2,9:53.0,,B. Marjanović misses 2-pt jump shot from 8 ft,14,36
121,2,9:53.0,Defensive rebound by M. Teletović,,14,36
122,2,9:46.0,D. Booker misses 2-pt jump shot from 18 ft,,14,36
123,2,9:44.0,,Defensive rebound by B. Diaw,14,36
124,2,9:34.0,,J. Simmons misses 2-pt layup at rim,14,36
125,2,9:33.0,Defensive rebound by D. Booker,,14,36
126,2,9:28.0,Turnover by D. Booker (bad pass; steal by B. Marjanović),,14,36
127,2,9:24.0,,J. Simmons makes 2-pt layup from 1 ft (assist by P. Mills),14,38
128,2,9:24.0,,Shooting foul by M. Teletović (drawn by J. Simmons),14,38
129,2,9:24.0,B. Knight enters the game for B. Cotton,,14,38
130,2,9:24.0,,J. Simmons misses free throw 1 of 1,14,38
131,2,9:24.0,Defensive rebound by Team,,14,38
132,2,9:24.0,,Loose ball foul by B. Marjanović (drawn by T. Chandler),14,38
133,2,8:59.0,T. Warren misses 2-pt jump shot from 18 ft,,14,38
134,2,8:58.0,,Defensive rebound by B. Diaw,14,38
135,2,8:49.0,,Shooting foul by M. Teletović (drawn by B. Diaw),14,38
136,2,8:49.0,Official timeout,,14,38
137,2,8:49.0,J. Leuer enters the game for M. Teletović,,14,38
138,2,8:49.0,,B. Diaw makes free throw 1 of 2,14,39
139,2,8:49.0,,B. Diaw misses free throw 2 of 2,14,39
140,2,8:49.0,Defensive rebound by T. Chandler,,14,39
141,2,8:29.0,T. Warren makes 2-pt jump shot from 9 ft (assist by B. Knight),,16,39
142,2,8:10.0,,B. Diaw makes 2-pt layup from 2 ft (assist by M. Ginóbili),16,41
143,2,7:46.0,D. Booker misses 2-pt jump shot from 11 ft,,16,41
144,2,7:45.0,,Defensive rebound by B. Marjanović,16,41
145,2,7:29.0,,Turnover by B. Diaw (step out of bounds),16,41
146,2,7:29.0,,T. Parker enters the game for P. Mills,16,41
147,2,7:29.0,,D. Green enters the game for M. Ginóbili,16,41
148,2,7:29.0,,L. Aldridge enters the game for B. Marjanović,16,41
149,2,7:16.0,J. Leuer makes 2-pt hook shot from 9 ft (assist by B. Knight),,18,41
150,2,7:06.0,,B. Diaw misses 2-pt layup at rim,18,41
151,2,7:05.0,,Offensive rebound by B. Diaw,18,41
152,2,7:01.0,,D. Green makes 3-pt jump shot from 25 ft (assist by B. Diaw),18,44
153,2,6:48.0,B. Knight misses 2-pt jump shot from 14 ft,,18,44
154,2,6:46.0,,Defensive rebound by L. Aldridge,18,44
155,2,6:34.0,,Turnover by B. Diaw (traveling),18,44
156,2,6:20.0,T. Warren misses 2-pt jump shot from 10 ft,,18,44
157,2,6:19.0,Offensive rebound by T. Chandler,,18,44
158,2,6:19.0,T. Chandler makes 2-pt layup from 1 ft,,20,44
159,2,6:19.0,,San Antonio full timeout,20,44
160,2,6:19.0,,K. Leonard enters the game for J. Simmons,20,44
161,2,6:19.0,,D. West enters the game for B. Diaw,20,44
162,2,6:07.0,,Turnover by T. Parker (lost ball),20,44
163,2,5:52.0,B. Knight misses 3-pt jump shot from 24 ft,,20,44
164,2,5:51.0,,Defensive rebound by L. Aldridge,20,44
165,2,5:27.0,,K. Leonard misses 3-pt jump shot from 24 ft,20,44
166,2,5:27.0,Defensive rebound by Team,,20,44
167,2,5:27.0,,Loose ball foul by D. West (drawn by J. Leuer),20,44
168,2,5:16.0,Turnover by T. Chandler (bad pass; steal by T. Parker),,20,44
169,2,5:09.0,,D. Green misses 3-pt jump shot from 25 ft,20,44
170,2,5:08.0,Defensive rebound by T. Chandler,,20,44
171,2,4:58.0,Turnover by B. Knight (lost ball; steal by T. Parker),,20,44
172,2,4:56.0,,Clear path foul by D. Booker,20,44
173,2,4:56.0,,T. Parker misses clear path free throw 1 of 2,20,44
174,2,4:56.0,,Offensive rebound by Team,20,44
175,2,4:56.0,,T. Parker makes clear path free throw 2 of 2,20,45
176,2,4:56.0,A. Goodwin enters the game for D. Booker,,20,45
177,2,4:39.0,,K. Leonard makes 3-pt jump shot from 22 ft (assist by D. West),20,48
178,2,4:22.0,T. Warren makes 2-pt layup at rim (assist by J. Leuer),,22,48
179,2,3:56.0,,T. Parker makes 3-pt jump shot from 25 ft,22,51
180,2,3:36.0,T. Warren misses 3-pt jump shot from 24 ft,,22,51
181,2,3:36.0,,Defensive rebound by D. Green,22,51
182,2,3:22.0,,L. Aldridge makes 2-pt hook shot from 6 ft,22,53
183,2,3:06.0,B. Knight misses 2-pt layup from 2 ft (block by D. West),,22,53
184,2,3:05.0,Offensive rebound by T. Chandler,,22,53
185,2,3:02.0,T. Chandler makes 2-pt dunk at rim,,24,53
186,2,2:51.0,,Personal foul by B. Knight (drawn by T. Parker),24,53
187,2,2:51.0,Phoenix full timeout,,24,53
188,2,2:51.0,P. Tucker enters the game for T. Warren,,24,53
189,2,2:36.0,,K. Leonard misses 2-pt jump shot from 13 ft,24,53
190,2,2:34.0,,Offensive rebound by D. West,24,53
191,2,2:30.0,,L. Aldridge misses 3-pt jump shot from 24 ft,24,53
192,2,2:30.0,Defensive rebound by T. Chandler,,24,53
193,2,2:20.0,A. Goodwin misses 2-pt layup from 2 ft (block by D. Green),,24,53
194,2,2:19.0,,Defensive rebound by L. Aldridge,24,53
195,2,2:14.0,,K. Leonard makes 2-pt layup from 2 ft,24,55
196,2,1:59.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Knight),,27,55
197,2,1:43.0,,D. Green makes 2-pt layup at rim (assist by T. Parker),27,57
198,2,1:25.0,A. Goodwin misses 2-pt layup at rim,,27,57
199,2,1:24.0,Offensive rebound by T. Chandler,,27,57
200,2,1:21.0,T. Chandler makes 2-pt dunk at rim,,29,57
201,2,1:07.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),29,59
202,2,0:49.0,B. Knight makes 2-pt layup at rim,,31,59
203,2,0:36.0,,T. Parker makes 2-pt jump shot from 19 ft,31,61
204,2,0:29.0,Personal block foul by L. Aldridge (drawn by B. Knight),,31,61
205,2,0:29.0,M. Morris enters the game for T. Chandler,,31,61
206,2,0:15.0,A. Goodwin makes 2-pt jump shot from 6 ft,,33,61
207,2,0:01.0,,D. West misses 2-pt jump shot from 17 ft,33,61
208,2,0:00.0,Defensive rebound by J. Leuer,,33,61
209,3,11:44.0,,Shooting foul by M. Morris (drawn by L. Aldridge),33,61
210,3,11:44.0,,L. Aldridge misses free throw 1 of 2,33,61
211,3,11:44.0,,Offensive rebound by Team,33,61
212,3,11:44.0,,L. Aldridge makes free throw 2 of 2,33,62
213,3,11:30.0,B. Knight misses 3-pt jump shot from 24 ft,,33,62
214,3,11:29.0,,Defensive rebound by L. Aldridge,33,62
215,3,11:21.0,,Turnover by D. Green (bad pass),33,62
216,3,11:07.0,D. Booker makes 2-pt jump shot from 18 ft (assist by P. Tucker),,35,62
217,3,10:41.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),35,64
218,3,10:29.0,B. Knight misses 2-pt jump shot from 18 ft,,35,64
219,3,10:28.0,Offensive rebound by Team,,35,64
220,3,10:25.0,T. Chandler makes 2-pt layup at rim (assist by M. Morris),,37,64
221,3,10:25.0,Shooting foul by D. Green (drawn by T. Chandler),,37,64
222,3,10:25.0,T. Chandler misses free throw 1 of 1,,37,64
223,3,10:24.0,,Defensive rebound by D. West,37,64
224,3,10:01.0,,T. Parker makes 2-pt layup from 1 ft (assist by D. West),37,66
225,3,9:34.0,M. Morris misses 2-pt jump shot from 17 ft,,37,66
226,3,9:32.0,,Defensive rebound by T. Parker,37,66
227,3,9:24.0,,T. Parker misses 2-pt layup at rim,37,66
228,3,9:23.0,Defensive rebound by P. Tucker,,37,66
229,3,9:10.0,Shooting foul by D. Green (drawn by M. Morris),,37,66
230,3,9:10.0,M. Morris misses free throw 1 of 2,,37,66
231,3,9:10.0,Offensive rebound by Team,,37,66
232,3,9:10.0,M. Morris misses free throw 2 of 2,,37,66
233,3,9:08.0,,Defensive rebound by L. Aldridge,37,66
234,3,8:47.0,,T. Parker misses 2-pt jump shot from 11 ft,37,66
235,3,8:46.0,Defensive rebound by M. Morris,,37,66
236,3,8:44.0,Turnover by M. Morris (lost ball; steal by D. West),,37,66
237,3,8:39.0,,D. Green misses 3-pt jump shot from 24 ft,37,66
238,3,8:38.0,Defensive rebound by M. Morris,,37,66
239,3,8:33.0,D. Booker makes 2-pt jump shot from 6 ft (assist by M. Morris),,39,66
240,3,8:13.0,,Shooting foul by D. Booker (drawn by L. Aldridge),39,66
241,3,8:13.0,,L. Aldridge misses free throw 1 of 2,39,66
242,3,8:13.0,,Offensive rebound by Team,39,66
243,3,8:13.0,,L. Aldridge misses free throw 2 of 2,39,66
244,3,8:11.0,Defensive rebound by M. Morris,,39,66
245,3,7:46.0,B. Knight makes 2-pt jump shot from 9 ft (assist by T. Chandler),,41,66
246,3,7:35.0,,D. West makes 2-pt jump shot from 19 ft (assist by D. Green),41,68
247,3,7:26.0,Shooting foul by D. West (drawn by T. Chandler),,41,68
248,3,7:26.0,T. Chandler misses free throw 1 of 2,,41,68
249,3,7:26.0,Offensive rebound by Team,,41,68
250,3,7:26.0,T. Chandler makes free throw 2 of 2,,42,68
251,3,7:07.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),42,71
252,3,6:54.0,B. Knight makes 3-pt jump shot from 23 ft (assist by P. Tucker),,45,71
253,3,6:33.0,,D. West misses 2-pt layup from 1 ft,45,71
254,3,6:32.0,Defensive rebound by T. Chandler,,45,71
255,3,6:17.0,D. Booker makes 2-pt jump shot from 6 ft,,47,71
256,3,5:52.0,,L. Aldridge misses 2-pt jump shot from 13 ft,47,71
257,3,5:52.0,Defensive rebound by Team,,47,71
258,3,5:52.0,,Loose ball foul by D. West (drawn by B. Knight),47,71
259,3,5:52.0,,San Antonio full timeout,47,71
260,3,5:52.0,,M. Ginóbili enters the game for D. Green,47,71
261,3,5:52.0,,B. Diaw enters the game for D. West,47,71
262,3,5:42.0,Personal foul by B. Diaw (drawn by D. Booker),,47,71
263,3,5:42.0,D. Booker makes free throw 1 of 2,,48,71
264,3,5:42.0,D. Booker misses free throw 2 of 2,,48,71
265,3,5:41.0,,Defensive rebound by L. Aldridge,48,71
266,3,5:18.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,48,71
267,3,5:18.0,Defensive rebound by T. Chandler,,48,71
268,3,5:00.0,D. Booker misses 3-pt jump shot from 24 ft,,48,71
269,3,4:58.0,,Defensive rebound by B. Diaw,48,71
270,3,4:51.0,,Turnover by M. Ginóbili (bad pass),48,71
271,3,4:26.0,B. Knight misses 2-pt jump shot from 21 ft,,48,71
272,3,4:23.0,,Defensive rebound by L. Aldridge,48,71
273,3,4:19.0,,Shooting foul by M. Morris (drawn by M. Ginóbili),48,71
274,3,4:19.0,,M. Ginóbili misses free throw 1 of 2,48,71
275,3,4:19.0,,Offensive rebound by Team,48,71
276,3,4:19.0,T. Warren enters the game for P. Tucker,,48,71
277,3,4:19.0,M. Teletović enters the game for T. Chandler,,48,71
278,3,4:19.0,B. Cotton enters the game for B. Knight,,48,71
279,3,4:19.0,,P. Mills enters the game for T. Parker,48,71
280,3,4:19.0,,M. Ginóbili makes free throw 2 of 2,48,72
281,3,4:01.0,M. Morris makes 2-pt jump shot from 8 ft,,50,72
282,3,3:50.0,,Shooting foul by M. Morris (drawn by L. Aldridge),50,72
283,3,3:50.0,,L. Aldridge makes free throw 1 of 2,50,73
284,3,3:50.0,,L. Aldridge makes free throw 2 of 2,50,74
285,3,3:29.0,B. Cotton misses 2-pt jump shot from 18 ft,,50,74
286,3,3:29.0,,Defensive rebound by Team,50,74
287,3,3:11.0,,K. Leonard makes 2-pt jump shot from 15 ft,50,76
288,3,2:58.0,Shooting foul by L. Aldridge (drawn by M. Teletović),,50,76
289,3,2:58.0,Phoenix full timeout,,50,76
290,3,2:58.0,M. Teletović misses free throw 1 of 3,,50,76
291,3,2:58.0,Offensive rebound by Team,,50,76
292,3,2:58.0,M. Teletović misses free throw 2 of 3,,50,76
293,3,2:58.0,Offensive rebound by Team,,50,76
294,3,2:58.0,M. Teletović makes free throw 3 of 3,,51,76
295,3,2:36.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),51,78
296,3,2:14.0,Turnover by M. Teletović (lost ball; steal by M. Ginóbili),,51,78
297,3,2:08.0,,K. Leonard makes 2-pt layup from 1 ft (assist by M. Ginóbili),51,80
298,3,1:52.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Cotton),,54,80
299,3,1:34.0,,L. Aldridge makes 2-pt jump shot from 3 ft (assist by K. Leonard),54,82
300,3,1:07.0,B. Cotton misses 3-pt jump shot from 24 ft,,54,82
301,3,1:06.0,,Defensive rebound by L. Aldridge,54,82
302,3,1:02.0,,Turnover by L. Aldridge (bad pass),54,82
303,3,1:02.0,P. Tucker enters the game for M. Morris,,54,82
304,3,1:02.0,,J. Simmons enters the game for K. Leonard,54,82
305,3,0:46.0,Personal foul by P. Mills (drawn by P. Tucker),,54,82
306,3,0:46.0,P. Tucker makes free throw 1 of 2,,55,82
307,3,0:46.0,P. Tucker makes free throw 2 of 2,,56,82
308,3,0:30.0,,P. Mills makes 2-pt layup from 4 ft,56,84
309,3,0:17.0,D. Booker misses 2-pt jump shot from 4 ft (block by L. Aldridge),,56,84
310,3,0:16.0,,Defensive rebound by J. Simmons,56,84
311,3,0:03.0,,P. Mills misses 3-pt jump shot from 25 ft,56,84
312,3,0:01.0,,Offensive rebound by L. Aldridge,56,84
313,3,0:00.0,,Turnover by L. Aldridge (bad pass; steal by M. Teletović),56,84
314,4,11:45.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by P. Tucker),,59,84
315,4,11:27.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by B. Diaw),59,87
316,4,11:15.0,M. Teletović misses 2-pt jump shot from 12 ft,,59,87
317,4,11:14.0,Offensive rebound by M. Teletović,,59,87
318,4,11:11.0,M. Teletović makes 2-pt layup from 1 ft,,61,87
319,4,10:51.0,,Turnover by B. Diaw (bad pass; steal by P. Tucker),61,87
320,4,10:51.0,Personal foul by M. Bonner (drawn by P. Tucker),,61,87
321,4,10:44.0,P. Tucker makes 3-pt jump shot from 25 ft (assist by A. Goodwin),,64,87
322,4,10:31.0,,B. Diaw makes 2-pt layup from 1 ft (assist by J. Simmons),64,89
323,4,10:31.0,,Shooting foul by M. Teletović (drawn by B. Diaw),64,89
324,4,10:31.0,,B. Diaw makes free throw 1 of 1,64,90
325,4,10:15.0,T. Warren makes 2-pt jump shot from 13 ft (assist by P. Tucker),,66,90
326,4,9:53.0,,J. Simmons makes 2-pt layup at rim,66,92
327,4,9:53.0,,Shooting foul by M. Teletović (drawn by J. Simmons),66,92
328,4,9:53.0,,J. Simmons makes free throw 1 of 1,66,93
329,4,9:43.0,M. Teletović misses 3-pt jump shot from 25 ft,,66,93
330,4,9:42.0,,Defensive rebound by P. Mills,66,93
331,4,9:26.0,,M. Bonner misses 3-pt jump shot from 24 ft,66,93
332,4,9:26.0,,Offensive rebound by Team,66,93
333,4,9:26.0,J. Leuer enters the game for M. Teletović,,66,93
334,4,9:17.0,,M. Ginóbili misses 2-pt hook shot from 11 ft,66,93
335,4,9:16.0,Defensive rebound by J. Leuer,,66,93
336,4,9:09.0,Shooting foul by J. Simmons (drawn by T. Warren),,66,93
337,4,9:09.0,T. Warren misses free throw 1 of 2,,66,93
338,4,9:09.0,Offensive rebound by Team,,66,93
339,4,9:09.0,,K. Anderson enters the game for M. Ginóbili,66,93
340,4,9:09.0,T. Warren makes free throw 2 of 2,,67,93
341,4,8:52.0,,Turnover by B. Diaw (lost ball; steal by T. Warren),67,93
342,4,8:45.0,A. Goodwin misses 2-pt layup at rim,,67,93
343,4,8:43.0,,Defensive rebound by K. Anderson,67,93
344,4,8:40.0,Official timeout,,67,93
345,4,8:40.0,A. Len enters the game for P. Tucker,,67,93
346,4,8:29.0,,B. Diaw makes 2-pt layup at rim,67,95
347,4,8:17.0,,B. Marjanović enters the game for B. Diaw,67,95
348,4,8:17.0,,R. McCallum enters the game for P. Mills,67,95
349,4,8:11.0,A. Len misses 2-pt jump shot from 16 ft,,67,95
350,4,8:11.0,,Defensive rebound by B. Marjanović,67,95
351,4,7:50.0,,B. Marjanović misses 2-pt jump shot from 12 ft,67,95
352,4,7:50.0,Defensive rebound by T. Warren,,67,95
353,4,7:36.0,J. Leuer misses 2-pt hook shot from 11 ft,,67,95
354,4,7:35.0,,Defensive rebound by B. Marjanović,67,95
355,4,7:27.0,,K. Anderson makes 2-pt jump shot from 14 ft,67,97
356,4,7:04.0,T. Warren misses 2-pt jump shot from 10 ft,,67,97
357,4,7:04.0,,Defensive rebound by B. Marjanović,67,97
358,4,6:44.0,,K. Anderson makes 2-pt jump shot from 18 ft (assist by R. McCallum),67,99
359,4,6:26.0,T. Warren misses 2-pt jump shot from 12 ft (block by K. Anderson),,67,99
360,4,6:26.0,,Defensive rebound by Team,67,99
361,4,6:26.0,S. Weems enters the game for J. Leuer,,67,99
362,4,6:08.0,,Personal foul by A. Len (drawn by B. Marjanović),67,99
363,4,6:01.0,,J. Simmons makes 2-pt layup from 1 ft (assist by R. McCallum),67,101
364,4,5:47.0,B. Cotton makes 2-pt jump shot from 17 ft,,69,101
365,4,5:28.0,,K. Anderson makes 2-pt hook shot from 7 ft (assist by R. McCallum),69,103
366,4,5:28.0,,Shooting foul by B. Cotton (drawn by K. Anderson),69,103
367,4,5:28.0,,San Antonio full timeout,69,103
368,4,5:28.0,C. Jefferson enters the game for T. Warren,,69,103
369,4,5:28.0,,K. Anderson makes free throw 1 of 1,69,104
370,4,5:16.0,S. Weems misses 3-pt jump shot from 23 ft,,69,104
371,4,5:15.0,Offensive rebound by A. Len,,69,104
372,4,5:08.0,A. Goodwin misses 2-pt jump shot from 15 ft,,69,104
373,4,5:08.0,,Defensive rebound by B. Marjanović,69,104
374,4,5:08.0,,Personal foul by C. Jefferson (drawn by B. Marjanović),69,104
375,4,5:08.0,,B. Marjanović makes free throw 1 of 2,69,105
376,4,5:08.0,,B. Marjanović makes free throw 2 of 2,69,106
377,4,4:48.0,Shooting foul by B. Marjanović (drawn by A. Goodwin),,69,106
378,4,4:48.0,A. Goodwin makes free throw 1 of 2,,70,106
379,4,4:48.0,A. Goodwin makes free throw 2 of 2,,71,106
380,4,4:37.0,,Turnover by R. McCallum (bad pass),71,106
381,4,4:24.0,A. Len misses 2-pt jump shot from 9 ft,,71,106
382,4,4:23.0,,Defensive rebound by M. Bonner,71,106
383,4,4:14.0,,M. Bonner misses 3-pt jump shot from 25 ft,71,106
384,4,4:13.0,Defensive rebound by C. Jefferson,,71,106
385,4,4:00.0,C. Jefferson misses 3-pt jump shot from 24 ft,,71,106
386,4,3:59.0,,Defensive rebound by B. Marjanović,71,106
