,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
55,1,5:43.0,Defensive rebound by M. Gortat,,14,16
56,1,5:33.0,Turnover by J. Wall (bad pass; steal by K. Olynyk),,14,16
57,1,5:27.0,,Turnover by I. Thomas (bad pass; steal by O. Porter),14,16
58,1,5:24.0,,Offensive charge foul by J. Wall (drawn by J. Sullinger),14,16
59,1,5:24.0,Turnover by J. Wall (offensive foul),,14,16
60,1,5:24.0,J. Dudley enters the game for K. Humphries,,14,16
61,1,5:24.0,R. Sessions enters the game for J. Wall,,14,16
62,1,5:07.0,,A. Bradley misses 3-pt jump shot from 25 ft,14,16
63,1,5:05.0,Defensive rebound by J. Dudley,,14,16
64,1,4:51.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Dudley),,16,16
65,1,4:40.0,,J. Sullinger makes 3-pt jump shot from 26 ft (assist by I. Thomas),16,19
66,1,4:25.0,Turnover by O. Porter (bad pass; steal by J. Crowder),,16,19
67,1,4:21.0,,J. Crowder makes 2-pt dunk at rim (assist by J. Sullinger),16,21
68,1,4:11.0,Washington full timeout,,16,21
69,1,4:11.0,,E. Turner enters the game for A. Bradley,16,21
70,1,4:03.0,Turnover by J. Dudley (bad pass; steal by I. Thomas),,16,21
71,1,3:59.0,,I. Thomas makes 2-pt layup at rim,16,23
72,1,3:47.0,,Violation by E. Turner (kicked ball),16,23
73,1,3:47.0,N. Hilário enters the game for M. Gortat,,16,23
74,1,3:32.0,R. Sessions misses 2-pt jump shot from 17 ft,,16,23
75,1,3:30.0,,Defensive rebound by J. Sullinger,16,23
76,1,3:12.0,,E. Turner makes 2-pt jump shot from 9 ft,16,25
77,1,2:56.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by O. Porter),,18,25
78,1,2:39.0,,J. Sullinger misses 3-pt jump shot from 24 ft,18,25
79,1,2:38.0,,Offensive rebound by K. Olynyk,18,25
80,1,2:37.0,,K. Olynyk makes 2-pt layup from 1 ft,18,27
81,1,2:37.0,,Shooting foul by O. Porter (drawn by K. Olynyk),18,27
82,1,2:37.0,,J. Jerebko enters the game for J. Sullinger,18,27
83,1,2:37.0,G. Neal enters the game for O. Porter,,18,27
84,1,2:37.0,,K. Olynyk misses free throw 1 of 1,18,27
85,1,2:37.0,Defensive rebound by N. Hilário,,18,27
86,1,2:23.0,N. Hilário makes 2-pt layup from 2 ft (assist by R. Sessions),,20,27
87,1,2:13.0,,I. Thomas makes 2-pt layup from 1 ft,20,29
88,1,2:05.0,R. Sessions misses 2-pt layup from 1 ft,,20,29
89,1,2:04.0,,Defensive rebound by J. Jerebko,20,29
90,1,1:55.0,,J. Crowder makes 2-pt layup from 1 ft (assist by K. Olynyk),20,31
91,1,1:48.0,G. Neal misses 3-pt jump shot from 23 ft,,20,31
92,1,1:47.0,,Defensive rebound by E. Turner,20,31
93,1,1:41.0,,E. Turner makes 2-pt jump shot from 13 ft,20,33
94,1,1:23.0,Turnover by N. Hilário (bad pass; steal by E. Turner),,20,33
95,1,1:17.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by K. Olynyk),20,36
96,1,1:01.0,R. Sessions misses 2-pt layup from 1 ft,,20,36
97,1,1:00.0,,Defensive rebound by J. Jerebko,20,36
98,1,0:54.0,,I. Thomas makes 2-pt layup from 1 ft,20,38
99,1,0:42.0,B. Beal makes 2-pt jump shot from 18 ft,,22,38
100,1,0:36.0,,I. Thomas misses 3-pt jump shot from 25 ft,22,38
101,1,0:34.0,Defensive rebound by J. Dudley,,22,38
102,1,0:27.0,Shooting foul by J. Jerebko (drawn by N. Hilário),,22,38
103,1,0:27.0,N. Hilário misses free throw 1 of 2,,22,38
104,1,0:27.0,Offensive rebound by Team,,22,38
105,1,0:27.0,G. Temple enters the game for B. Beal,,22,38
106,1,0:27.0,,D. Lee enters the game for J. Crowder,22,38
107,1,0:27.0,N. Hilário makes free throw 2 of 2,,23,38
108,1,0:10.0,,Personal foul by R. Sessions (drawn by I. Thomas),23,38
109,1,0:10.0,,I. Thomas makes free throw 1 of 2,23,39
110,1,0:10.0,,T. Rozier enters the game for K. Olynyk,23,39
111,1,0:10.0,,I. Thomas makes free throw 2 of 2,23,40
112,1,0:03.0,Shooting foul by E. Turner (drawn by N. Hilário),,23,40
113,1,0:03.0,N. Hilário makes free throw 1 of 2,,24,40
114,1,0:03.0,,K. Olynyk enters the game for J. Jerebko,24,40
115,1,0:03.0,N. Hilário makes free throw 2 of 2,,25,40
116,1,0:02.0,,Turnover by K. Olynyk (bad pass; steal by R. Sessions),25,40
117,1,0:00.0,R. Sessions misses 2-pt jump shot from 16 ft,,25,40
118,1,0:00.0,Offensive rebound by Team,,25,40
119,2,11:39.0,Offensive charge foul by D. Lee (drawn by N. Hilário),,25,40
120,2,11:39.0,,Turnover by D. Lee (offensive foul),25,40
121,2,11:25.0,Turnover by N. Hilário (traveling),,25,40
122,2,11:08.0,,K. Olynyk makes 2-pt layup at rim (assist by E. Turner),25,42
123,2,10:50.0,R. Sessions misses 2-pt jump shot from 18 ft,,25,42
124,2,10:48.0,Offensive rebound by N. Hilário,,25,42
125,2,10:48.0,N. Hilário misses 2-pt layup at rim,,25,42
126,2,10:47.0,,Defensive rebound by J. Jerebko,25,42
127,2,10:47.0,,Personal foul by N. Hilário (drawn by D. Lee),25,42
128,2,10:47.0,J. Wall enters the game for R. Sessions,,25,42
129,2,10:26.0,,J. Jerebko misses 2-pt layup from 1 ft,25,42
130,2,10:25.0,Defensive rebound by J. Wall,,25,42
131,2,10:15.0,Turnover by G. Temple (bad pass; steal by D. Lee),,25,42
132,2,10:06.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by K. Olynyk),25,45
133,2,9:39.0,J. Wall makes 2-pt layup from 1 ft,,27,45
134,2,9:20.0,,D. Lee makes 2-pt layup at rim (assist by T. Rozier),27,47
135,2,9:12.0,J. Dudley misses 3-pt jump shot from 24 ft,,27,47
136,2,9:11.0,,Defensive rebound by D. Lee,27,47
137,2,8:56.0,,E. Turner makes 3-pt jump shot from 23 ft,27,50
138,2,8:55.0,Washington full timeout,,27,50
139,2,8:55.0,K. Oubre enters the game for G. Temple,,27,50
140,2,8:46.0,J. Wall misses 2-pt jump shot from 19 ft,,27,50
141,2,8:45.0,,Defensive rebound by E. Turner,27,50
142,2,8:34.0,,E. Turner makes 2-pt jump shot from 14 ft,27,52
143,2,8:28.0,K. Oubre makes 2-pt layup from 1 ft (assist by J. Wall),,29,52
144,2,8:03.0,,E. Turner misses 3-pt jump shot from 24 ft,29,52
145,2,8:01.0,Defensive rebound by N. Hilário,,29,52
146,2,7:59.0,Personal foul by E. Turner (drawn by G. Neal),,29,52
147,2,7:59.0,M. Gortat enters the game for N. Hilário,,29,52
148,2,7:44.0,J. Dudley misses 3-pt jump shot from 22 ft,,29,52
149,2,7:44.0,,Defensive rebound by D. Lee,29,52
150,2,7:32.0,,T. Rozier misses 2-pt jump shot from 18 ft,29,52
151,2,7:32.0,,Offensive rebound by K. Olynyk,29,52
152,2,7:28.0,,T. Rozier makes 2-pt jump shot from 18 ft (assist by K. Olynyk),29,54
153,2,7:21.0,M. Gortat misses 2-pt layup from 1 ft,,29,54
154,2,7:18.0,,Defensive rebound by D. Lee,29,54
155,2,7:11.0,,D. Lee misses 2-pt jump shot from 7 ft,29,54
156,2,7:10.0,Defensive rebound by J. Dudley,,29,54
157,2,7:04.0,K. Oubre misses 2-pt jump shot from 5 ft,,29,54
158,2,7:03.0,Offensive rebound by M. Gortat,,29,54
159,2,6:59.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by M. Gortat),,31,54
160,2,6:41.0,,K. Olynyk makes 2-pt jump shot from 13 ft,31,56
161,2,6:26.0,J. Dudley misses 3-pt jump shot from 26 ft,,31,56
162,2,6:25.0,,Defensive rebound by E. Turner,31,56
163,2,6:10.0,,J. Jerebko misses 2-pt jump shot from 21 ft,31,56
164,2,6:10.0,Defensive rebound by J. Wall,,31,56
165,2,5:50.0,K. Oubre misses 3-pt jump shot from 26 ft,,31,56
166,2,5:49.0,,Defensive rebound by J. Jerebko,31,56
167,2,5:44.0,,Boston full timeout,31,56
168,2,5:44.0,B. Beal enters the game for J. Dudley,,31,56
169,2,5:44.0,K. Humphries enters the game for G. Neal,,31,56
170,2,5:44.0,,A. Johnson enters the game for K. Olynyk,31,56
171,2,5:44.0,,J. Sullinger enters the game for J. Jerebko,31,56
172,2,5:44.0,,A. Bradley enters the game for D. Lee,31,56
173,2,5:33.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Sullinger),31,59
174,2,5:08.0,J. Wall misses 2-pt jump shot from 18 ft,,31,59
175,2,5:08.0,,Defensive rebound by Team,31,59
176,2,4:46.0,,E. Turner makes 2-pt jump shot from 10 ft,31,61
177,2,4:46.0,J. Wall makes 2-pt layup from 1 ft,,33,61
178,2,4:46.0,Shooting foul by T. Rozier (drawn by J. Wall),,33,61
179,2,4:46.0,J. Wall makes free throw 1 of 1,,34,61
180,2,4:39.0,Offensive foul by K. Oubre (drawn by E. Turner),,34,61
181,2,4:31.0,,J. Sullinger makes 2-pt hook shot from 5 ft (assist by E. Turner),34,63
182,2,4:19.0,K. Humphries makes 3-pt jump shot from 24 ft,,37,63
183,2,4:06.0,,T. Rozier misses 2-pt jump shot from 12 ft,37,63
184,2,4:05.0,,Offensive rebound by T. Rozier,37,63
185,2,4:01.0,,J. Sullinger misses 2-pt jump shot from 22 ft,37,63
186,2,3:58.0,Defensive rebound by B. Beal,,37,63
187,2,3:53.0,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),,39,63
188,2,3:45.0,,A. Bradley misses 3-pt jump shot from 25 ft,39,63
189,2,3:44.0,Defensive rebound by M. Gortat,,39,63
190,2,3:38.0,J. Wall misses 2-pt layup from 1 ft,,39,63
191,2,3:37.0,Offensive rebound by Team,,39,63
192,2,3:37.0,O. Porter enters the game for K. Oubre,,39,63
193,2,3:37.0,,I. Thomas enters the game for T. Rozier,39,63
194,2,3:37.0,,J. Crowder enters the game for E. Turner,39,63
195,2,3:32.0,B. Beal makes 2-pt jump shot from 18 ft,,41,63
196,2,3:32.0,Shooting foul by A. Bradley (drawn by B. Beal),,41,63
197,2,3:32.0,B. Beal makes free throw 1 of 1,,42,63
198,2,3:21.0,,Turnover by I. Thomas (bad pass; steal by J. Wall),42,63
199,2,3:13.0,B. Beal makes 3-pt jump shot from 24 ft (assist by O. Porter),,45,63
200,2,2:57.0,,Personal block foul by M. Gortat (drawn by I. Thomas),45,63
201,2,2:57.0,Official timeout,,45,63
202,2,2:53.0,,Turnover by A. Johnson (bad pass; steal by M. Gortat),45,63
203,2,2:47.0,J. Wall makes 2-pt layup at rim (assist by M. Gortat),,47,63
204,2,2:28.0,,J. Sullinger makes 2-pt layup at rim,47,65
205,2,2:10.0,Personal foul by A. Johnson (drawn by K. Humphries),,47,65
206,2,2:10.0,,K. Olynyk enters the game for A. Johnson,47,65
207,2,1:59.0,M. Gortat misses 2-pt jump shot from 11 ft,,47,65
208,2,1:57.0,,Defensive rebound by K. Olynyk,47,65
209,2,1:51.0,,I. Thomas misses 2-pt layup at rim (block by K. Humphries),47,65
210,2,1:49.0,,Offensive rebound by J. Crowder,47,65
211,2,1:45.0,,J. Crowder misses 3-pt jump shot from 25 ft,47,65
212,2,1:44.0,Defensive rebound by M. Gortat,,47,65
213,2,1:38.0,J. Wall makes 2-pt layup from 1 ft,,49,65
214,2,1:29.0,,Personal foul by M. Gortat (drawn by K. Olynyk),49,65
215,2,1:29.0,D. Blair enters the game for M. Gortat,,49,65
216,2,1:29.0,R. Sessions enters the game for J. Wall,,49,65
217,2,1:24.0,,Turnover by A. Bradley (bad pass; steal by D. Blair),49,65
218,2,1:21.0,Turnover by D. Blair (bad pass; steal by J. Crowder),,49,65
219,2,1:17.0,,J. Crowder makes 2-pt layup from 1 ft,49,67
220,2,1:12.0,Offensive foul by D. Blair (drawn by J. Crowder),,49,67
221,2,1:12.0,Turnover by D. Blair (offensive foul),,49,67
222,2,1:02.0,,Personal foul by R. Sessions (drawn by I. Thomas),49,67
223,2,1:02.0,,I. Thomas makes free throw 1 of 2,49,68
224,2,1:02.0,,I. Thomas makes free throw 2 of 2,49,69
225,2,0:51.0,B. Beal misses 2-pt jump shot from 17 ft,,49,69
226,2,0:51.0,,Defensive rebound by K. Olynyk,49,69
227,2,0:33.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Crowder),49,72
228,2,0:20.0,O. Porter misses 3-pt jump shot from 24 ft,,49,72
229,2,0:19.0,,Defensive rebound by J. Sullinger,49,72
230,2,0:05.0,,Turnover by I. Thomas (discontinued dribble),49,72
231,2,0:05.0,J. Wall enters the game for R. Sessions,,49,72
232,2,0:05.0,,E. Turner enters the game for I. Thomas,49,72
233,2,0:05.0,,J. Jerebko enters the game for J. Sullinger,49,72
234,2,0:02.0,J. Wall misses 2-pt layup at rim,,49,72
235,2,0:01.0,,Defensive rebound by J. Jerebko,49,72
236,3,11:45.0,,Turnover by A. Bradley (lost ball; steal by B. Beal),49,72
237,3,11:37.0,O. Porter misses 3-pt jump shot from 23 ft,,49,72
238,3,11:37.0,Offensive rebound by K. Humphries,,49,72
239,3,11:24.0,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),,51,72
240,3,11:10.0,,J. Sullinger misses 2-pt jump shot from 16 ft,51,72
241,3,11:08.0,Defensive rebound by B. Beal,,51,72
242,3,11:04.0,Shooting foul by J. Sullinger (drawn by M. Gortat),,51,72
243,3,11:04.0,M. Gortat makes free throw 1 of 2,,52,72
244,3,11:04.0,M. Gortat makes free throw 2 of 2,,53,72
245,3,10:49.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),53,75
246,3,10:29.0,J. Wall misses 2-pt jump shot from 7 ft,,53,75
247,3,10:27.0,Offensive rebound by J. Wall,,53,75
248,3,10:26.0,J. Wall misses 2-pt jump shot from 4 ft,,53,75
249,3,10:24.0,,Defensive rebound by A. Johnson,53,75
250,3,10:17.0,,I. Thomas misses 2-pt layup from 1 ft,53,75
251,3,10:16.0,Defensive rebound by K. Humphries,,53,75
252,3,10:11.0,Turnover by J. Wall (bad pass; steal by J. Crowder),,53,75
253,3,10:04.0,,A. Bradley misses 2-pt layup from 1 ft,53,75
254,3,10:04.0,,Offensive rebound by A. Johnson,53,75
255,3,10:04.0,,A. Johnson misses 2-pt layup from 1 ft,53,75
256,3,10:04.0,,Offensive rebound by Team,53,75
257,3,10:04.0,Loose ball foul by O. Porter (drawn by A. Bradley),,53,75
258,3,9:59.0,,Turnover by J. Crowder (bad pass; steal by J. Wall),53,75
259,3,9:52.0,J. Wall makes 2-pt layup at rim,,55,75
260,3,9:47.0,,J. Crowder misses 2-pt layup from 1 ft (block by M. Gortat),55,75
261,3,9:45.0,Defensive rebound by K. Humphries,,55,75
262,3,9:40.0,K. Humphries makes 3-pt jump shot from 25 ft,,58,75
263,3,9:26.0,,Offensive foul by J. Sullinger (drawn by M. Gortat),58,75
264,3,9:26.0,,Turnover by J. Sullinger (offensive foul),58,75
265,3,9:26.0,,E. Turner enters the game for J. Crowder,58,75
266,3,9:12.0,O. Porter makes 2-pt layup from 2 ft (assist by M. Gortat),,60,75
267,3,9:12.0,Shooting foul by E. Turner (drawn by O. Porter),,60,75
268,3,9:12.0,O. Porter makes free throw 1 of 1,,61,75
269,3,8:58.0,,I. Thomas misses 2-pt jump shot from 10 ft,61,75
270,3,8:56.0,,Offensive rebound by J. Sullinger,61,75
271,3,8:49.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),61,78
272,3,8:36.0,B. Beal misses 2-pt jump shot from 15 ft,,61,78
273,3,8:36.0,,Defensive rebound by J. Sullinger,61,78
274,3,8:24.0,,J. Sullinger misses 2-pt hook shot from 6 ft,61,78
275,3,8:23.0,,Offensive rebound by Team,61,78
276,3,8:19.0,,I. Thomas misses 2-pt jump shot from 16 ft,61,78
277,3,8:18.0,Defensive rebound by O. Porter,,61,78
278,3,8:09.0,M. Gortat misses 2-pt layup from 2 ft,,61,78
279,3,8:07.0,,Defensive rebound by A. Johnson,61,78
280,3,7:50.0,,J. Sullinger makes 3-pt jump shot from 26 ft (assist by A. Bradley),61,81
281,3,7:44.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,64,81
282,3,7:25.0,,J. Sullinger makes 3-pt jump shot from 26 ft (assist by I. Thomas),64,84
283,3,7:00.0,B. Beal misses 2-pt jump shot from 14 ft (block by J. Sullinger),,64,84
284,3,6:58.0,,Defensive rebound by J. Sullinger,64,84
285,3,6:55.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),64,86
286,3,6:55.0,Washington full timeout,,64,86
287,3,6:55.0,N. Hilário enters the game for M. Gortat,,64,86
288,3,6:55.0,,K. Olynyk enters the game for J. Sullinger,64,86
289,3,6:44.0,Personal foul by A. Johnson (drawn by N. Hilário),,64,86
290,3,6:37.0,O. Porter makes 2-pt jump shot from 17 ft,,66,86
291,3,6:22.0,,Turnover by A. Johnson (bad pass),66,86
292,3,6:11.0,K. Humphries makes 3-pt jump shot from 25 ft (assist by J. Wall),,69,86
293,3,5:56.0,,I. Thomas misses 2-pt jump shot from 4 ft (block by J. Wall),69,86
294,3,5:54.0,Defensive rebound by J. Wall,,69,86
295,3,5:49.0,J. Wall misses 3-pt jump shot from 25 ft,,69,86
296,3,5:48.0,Offensive rebound by J. Wall,,69,86
297,3,5:44.0,J. Wall misses 2-pt jump shot from 12 ft,,69,86
298,3,5:44.0,,Defensive rebound by K. Olynyk,69,86
299,3,5:28.0,,E. Turner misses 2-pt jump shot from 15 ft,69,86
300,3,5:27.0,Defensive rebound by B. Beal,,69,86
301,3,5:19.0,K. Humphries misses 2-pt jump shot from 9 ft,,69,86
302,3,5:17.0,Offensive rebound by N. Hilário,,69,86
303,3,5:10.0,Turnover by J. Wall (bad pass; steal by K. Olynyk),,69,86
304,3,5:06.0,,I. Thomas misses 2-pt layup at rim (block by B. Beal),69,86
305,3,5:05.0,Defensive rebound by Team,,69,86
306,3,4:48.0,B. Beal makes 2-pt layup from 1 ft,,71,86
307,3,4:27.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by I. Thomas),71,89
308,3,4:06.0,N. Hilário misses 2-pt jump shot from 18 ft,,71,89
309,3,4:06.0,,Defensive rebound by K. Olynyk,71,89
310,3,3:52.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by I. Thomas),71,92
311,3,3:43.0,Turnover by B. Beal (bad pass; steal by K. Olynyk),,71,92
312,3,3:42.0,,Personal foul by K. Humphries (drawn by I. Thomas),71,92
313,3,3:42.0,,Technical foul by I. Thomas,71,92
314,3,3:42.0,B. Beal makes technical free throw,,72,92
315,3,3:42.0,R. Sessions enters the game for J. Wall,,72,92
316,3,3:42.0,G. Neal enters the game for B. Beal,,72,92
317,3,3:42.0,,J. Jerebko enters the game for A. Johnson,72,92
318,3,3:28.0,,Personal foul by K. Humphries (drawn by J. Jerebko),72,92
319,3,3:28.0,J. Dudley enters the game for K. Humphries,,72,92
320,3,3:22.0,,Turnover by K. Olynyk (bad pass),72,92
321,3,3:06.0,G. Neal misses 2-pt layup from 1 ft (block by K. Olynyk),,72,92
322,3,3:05.0,Offensive rebound by Team,,72,92
323,3,2:59.0,G. Neal makes 2-pt jump shot from 5 ft,,74,92
324,3,2:43.0,,E. Turner misses 3-pt jump shot from 23 ft,74,92
325,3,2:42.0,Defensive rebound by J. Dudley,,74,92
326,3,2:32.0,Turnover by J. Dudley (lost ball; steal by A. Bradley),,74,92
327,3,2:19.0,,K. Olynyk misses 3-pt jump shot from 23 ft,74,92
328,3,2:19.0,,Offensive rebound by J. Jerebko,74,92
329,3,2:05.0,,I. Thomas misses 3-pt jump shot from 26 ft,74,92
330,3,2:03.0,Defensive rebound by R. Sessions,,74,92
331,3,1:52.0,R. Sessions misses 2-pt hook shot from 7 ft,,74,92
332,3,1:51.0,,Defensive rebound by E. Turner,74,92
333,3,1:47.0,,Personal foul by O. Porter (drawn by E. Turner),74,92
334,3,1:47.0,,Boston full timeout,74,92
335,3,1:47.0,,J. Crowder enters the game for I. Thomas,74,92
336,3,1:35.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Bradley),74,94
337,3,1:23.0,Offensive foul by G. Neal (drawn by K. Olynyk),,74,94
338,3,1:23.0,Turnover by G. Neal (offensive foul),,74,94
339,3,1:11.0,,K. Olynyk misses 3-pt jump shot from 25 ft,74,94
340,3,1:09.0,,Offensive rebound by J. Jerebko,74,94
341,3,1:09.0,,Personal foul by O. Porter (drawn by J. Jerebko),74,94
342,3,1:09.0,,J. Jerebko makes free throw 1 of 2,74,95
343,3,1:09.0,K. Oubre enters the game for O. Porter,,74,95
344,3,1:09.0,,J. Jerebko makes free throw 2 of 2,74,96
345,3,0:55.0,N. Hilário misses 2-pt hook shot from 6 ft,,74,96
346,3,0:54.0,,Defensive rebound by E. Turner,74,96
347,3,0:45.0,,Shooting foul by K. Oubre (drawn by J. Jerebko),74,96
348,3,0:45.0,,J. Jerebko makes free throw 1 of 2,74,97
349,3,0:45.0,,J. Jerebko makes free throw 2 of 2,74,98
350,3,0:26.0,Turnover by G. Neal (lost ball; steal by A. Bradley),,74,98
351,3,0:22.0,,E. Turner makes 2-pt jump shot from 5 ft,74,100
352,3,0:02.0,K. Oubre misses 3-pt jump shot from 23 ft,,74,100
353,3,0:00.0,,Defensive rebound by E. Turner,74,100
354,4,11:48.0,,Offensive charge foul by K. Oubre (drawn by K. Olynyk),74,100
355,4,11:48.0,Turnover by K. Oubre (offensive foul),,74,100
356,4,11:35.0,,J. Crowder misses 3-pt jump shot from 25 ft,74,100
357,4,11:33.0,Defensive rebound by Team,,74,100
358,4,11:27.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,77,100
359,4,11:03.0,,K. Olynyk misses 2-pt layup from 1 ft,77,100
360,4,11:02.0,Defensive rebound by Team,,77,100
361,4,10:49.0,,T. Rozier enters the game for J. Jerebko,77,100
362,4,10:47.0,Turnover by J. Wall (bad pass; steal by E. Turner),,77,100
363,4,10:41.0,,E. Turner misses 2-pt layup at rim (block by M. Gortat),77,100
364,4,10:39.0,Defensive rebound by B. Beal,,77,100
365,4,10:31.0,K. Oubre misses 2-pt jump shot from 7 ft,,77,100
366,4,10:29.0,,Defensive rebound by J. Crowder,77,100
367,4,10:26.0,,J. Crowder misses 2-pt layup from 1 ft (block by J. Wall),77,100
368,4,10:25.0,,Offensive rebound by Team,77,100
369,4,10:20.0,,E. Turner misses 2-pt jump shot from 15 ft,77,100
370,4,10:19.0,Defensive rebound by J. Dudley,,77,100
371,4,10:11.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by K. Oubre),,80,100
372,4,9:54.0,,Turnover by E. Turner (bad pass; steal by J. Wall),80,100
373,4,9:49.0,Turnover by J. Wall (bad pass; steal by E. Turner),,80,100
374,4,9:44.0,,K. Olynyk misses 2-pt layup from 1 ft,80,100
375,4,9:41.0,Defensive rebound by M. Gortat,,80,100
376,4,9:40.0,Turnover by M. Gortat (bad pass; steal by J. Crowder),,80,100
377,4,9:37.0,,Shooting foul by J. Wall (drawn by K. Olynyk),80,100
378,4,9:37.0,,K. Olynyk makes free throw 1 of 2,80,101
379,4,9:37.0,,K. Olynyk makes free throw 2 of 2,80,102
380,4,9:28.0,Turnover by J. Wall (bad pass; steal by K. Olynyk),,80,102
