,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
390,4,3:31.0,,Defensive rebound by T. Black,107,86
391,4,3:28.0,,D. Russell makes 3-pt jump shot from 28 ft (assist by M. Huertas),107,89
392,4,3:23.0,,Violation by T. Black (def goaltending),107,89
393,4,3:23.0,T. Lawson makes 2-pt layup at rim,,109,89
394,4,3:23.0,Shooting foul by M. Huertas (drawn by T. Lawson),,109,89
395,4,3:23.0,T. Lawson makes free throw 1 of 1,,110,89
396,4,3:13.0,,M. Huertas misses 3-pt jump shot from 26 ft,110,89
397,4,3:12.0,Defensive rebound by M. Harrell,,110,89
398,4,2:51.0,M. Harrell makes 2-pt dunk at rim (assist by M. Thornton),,112,89
399,4,2:30.0,,R. Kelly misses 2-pt jump shot from 11 ft (block by K. McDaniels),112,89
400,4,2:28.0,Defensive rebound by M. Thornton,,112,89
401,4,2:19.0,M. Thornton misses 3-pt jump shot from 24 ft,,112,89
402,4,2:18.0,,Defensive rebound by T. Black,112,89
403,4,2:10.0,,Turnover by M. Huertas (lost ball; steal by T. Jones),112,89
404,4,2:05.0,Shooting foul by M. Huertas (drawn by M. Harrell),,112,89
405,4,2:05.0,Houston full timeout,,112,89
406,4,2:05.0,M. Harrell misses free throw 1 of 2,,112,89
407,4,2:05.0,Offensive rebound by Team,,112,89
408,4,2:05.0,M. Harrell misses free throw 2 of 2,,112,89
409,4,2:04.0,,Defensive rebound by R. Kelly,112,89
410,4,1:48.0,,R. Kelly makes 2-pt jump shot from 19 ft (assist by D. Russell),112,91
411,4,1:34.0,K. McDaniels misses 2-pt jump shot from 5 ft,,112,91
412,4,1:32.0,,Defensive rebound by T. Black,112,91
413,4,1:23.0,,A. Brown misses 3-pt jump shot from 23 ft,112,91
414,4,1:22.0,,Offensive rebound by Team,112,91
415,4,1:17.0,,D. Russell misses 3-pt jump shot from 24 ft,112,91
416,4,1:16.0,Defensive rebound by T. Jones,,112,91
417,4,1:03.0,K. McDaniels misses 2-pt jump shot from 14 ft,,112,91
418,4,1:01.0,,Defensive rebound by R. Kelly,112,91
419,4,0:50.0,,A. Brown makes 3-pt jump shot from 25 ft (assist by M. Huertas),112,94
420,4,0:35.0,Turnover by K. McDaniels (bad pass; steal by D. Russell),,112,94
421,4,0:35.0,,Personal take foul by M. Thornton (drawn by D. Russell),112,94
422,4,0:20.0,,Shooting foul by T. Jones (drawn by T. Black),112,94
423,4,0:20.0,,T. Black makes free throw 1 of 2,112,95
424,4,0:20.0,,T. Black misses free throw 2 of 2,112,95
425,4,0:19.0,Defensive rebound by M. Harrell,,112,95
