,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
56,1,5:50.0,,D. Booker makes 2-pt layup from 1 ft,8,10
57,1,5:31.0,M. Chalmers misses 3-pt jump shot from 23 ft,,8,10
58,1,5:30.0,,Defensive rebound by T. Chandler,8,10
59,1,5:20.0,,Turnover by R. Price (bad pass; steal by J. Green),8,10
60,1,5:18.0,Personal foul by R. Price (drawn by M. Chalmers),,8,10
61,1,5:18.0,,Phoenix full timeout,8,10
62,1,5:18.0,,P. Pressey enters the game for R. Price,8,10
63,1,5:18.0,M. Chalmers makes free throw 1 of 2,,9,10
64,1,5:18.0,M. Chalmers makes free throw 2 of 2,,10,10
65,1,5:04.0,,T. Chandler makes 2-pt layup at rim (assist by D. Booker),10,12
66,1,4:48.0,Z. Randolph misses 2-pt layup from 1 ft,,10,12
67,1,4:47.0,,Defensive rebound by T. Chandler,10,12
68,1,4:43.0,,P. Tucker misses 2-pt layup from 1 ft (block by P. Hairston),10,12
69,1,4:43.0,Defensive rebound by Team,,10,12
70,1,4:26.0,J. Green misses 3-pt jump shot from 22 ft,,10,12
71,1,4:26.0,,Defensive rebound by P. Tucker,10,12
72,1,4:12.0,,A. Len misses 2-pt jump shot from 5 ft,10,12
73,1,4:10.0,,Offensive rebound by P. Tucker,10,12
74,1,3:59.0,,Turnover by T. Chandler (bad pass; steal by M. Chalmers),10,12
75,1,3:56.0,Turnover by M. Chalmers (dbl dribble),,10,12
76,1,3:56.0,V. Carter enters the game for Z. Randolph,,10,12
77,1,3:56.0,C. Andersen enters the game for M. Barnes,,10,12
78,1,3:47.0,,Turnover by D. Booker (bad pass; steal by V. Carter),10,12
79,1,3:38.0,J. Green misses 2-pt hook shot from 4 ft,,10,12
80,1,3:36.0,,Defensive rebound by T. Chandler,10,12
81,1,3:31.0,,P. Tucker misses 3-pt jump shot from 22 ft,10,12
82,1,3:29.0,,Offensive rebound by P. Pressey,10,12
83,1,3:17.0,,Personal foul by C. Andersen (drawn by T. Chandler),10,12
84,1,3:17.0,L. Stephenson enters the game for P. Hairston,,10,12
85,1,3:17.0,,M. Teletović enters the game for T. Chandler,10,12
86,1,3:04.0,,D. Booker makes 3-pt jump shot from 28 ft (assist by P. Pressey),10,15
87,1,2:43.0,C. Andersen makes 2-pt dunk at rim (assist by J. Green),,12,15
88,1,2:29.0,,Shooting foul by C. Andersen (drawn by A. Len),12,15
89,1,2:29.0,Memphis full timeout,,12,15
90,1,2:29.0,,A. Len misses free throw 1 of 2,12,15
91,1,2:29.0,,Offensive rebound by Team,12,15
92,1,2:29.0,,A. Len makes free throw 2 of 2,12,16
93,1,2:09.0,V. Carter misses 3-pt jump shot from 26 ft,,12,16
94,1,2:09.0,,Defensive rebound by P. Pressey,12,16
95,1,1:57.0,,Offensive foul by A. Len (drawn by C. Andersen),12,16
96,1,1:57.0,,Turnover by A. Len (offensive foul),12,16
97,1,1:57.0,,J. Leuer enters the game for A. Len,12,16
98,1,1:44.0,L. Stephenson makes 2-pt jump shot from 17 ft,,14,16
99,1,1:31.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by P. Pressey),14,19
100,1,1:22.0,J. Green makes 2-pt layup from 1 ft (assist by L. Stephenson),,16,19
101,1,1:03.0,,P. Tucker misses 2-pt layup at rim,16,19
102,1,1:03.0,,Offensive rebound by P. Tucker,16,19
103,1,1:03.0,,P. Tucker makes 2-pt layup at rim,16,21
104,1,1:03.0,,Shooting foul by L. Stephenson (drawn by P. Tucker),16,21
105,1,1:03.0,,P. Tucker makes free throw 1 of 1,16,22
106,1,0:50.0,V. Carter misses 3-pt jump shot from 24 ft,,16,22
107,1,0:49.0,Offensive rebound by C. Andersen,,16,22
108,1,0:49.0,,Loose ball foul by M. Teletović (drawn by C. Andersen),16,22
109,1,0:49.0,C. Andersen misses free throw 1 of 2,,16,22
110,1,0:49.0,Offensive rebound by Team,,16,22
111,1,0:49.0,C. Andersen misses free throw 2 of 2,,16,22
112,1,0:49.0,,Defensive rebound by M. Teletović,16,22
113,1,0:41.0,,J. Leuer misses 2-pt dunk from 3 ft (block by J. Green),16,22
114,1,0:38.0,Defensive rebound by L. Stephenson,,16,22
115,1,0:32.0,L. Stephenson misses 2-pt layup at rim,,16,22
116,1,0:32.0,Offensive rebound by Team,,16,22
117,1,0:23.0,L. Stephenson makes 2-pt jump shot from 4 ft,,18,22
118,1,0:02.0,,D. Booker makes 3-pt jump shot from 24 ft,18,25
119,1,0:00.0,M. Chalmers misses 3-pt jump shot from 61 ft,,18,25
120,1,0:00.0,Offensive rebound by Team,,18,25
121,2,11:45.0,Shooting foul by P. Pressey (drawn by M. Chalmers),,18,25
122,2,11:45.0,M. Chalmers makes free throw 1 of 2,,19,25
123,2,11:45.0,M. Chalmers makes free throw 2 of 2,,20,25
124,2,11:28.0,,M. Teletović misses 3-pt jump shot from 24 ft,20,25
125,2,11:27.0,Defensive rebound by C. Andersen,,20,25
126,2,11:18.0,V. Carter misses 2-pt jump shot from 12 ft,,20,25
127,2,11:17.0,,Defensive rebound by J. Leuer,20,25
128,2,11:09.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by P. Pressey),20,28
129,2,10:55.0,Shooting foul by J. Leuer (drawn by L. Stephenson),,20,28
130,2,10:55.0,L. Stephenson makes free throw 1 of 2,,21,28
131,2,10:55.0,B. Wright enters the game for J. Green,,21,28
132,2,10:55.0,M. Conley enters the game for C. Andersen,,21,28
133,2,10:55.0,L. Stephenson makes free throw 2 of 2,,22,28
134,2,10:43.0,,Turnover by P. Pressey (bad pass; steal by B. Wright),22,28
135,2,10:34.0,Turnover by L. Stephenson (lost ball),,22,28
136,2,10:18.0,,J. Leuer misses 2-pt jump shot from 9 ft,22,28
137,2,10:18.0,Defensive rebound by B. Wright,,22,28
138,2,10:18.0,,Loose ball foul by J. Leuer (drawn by B. Wright),22,28
139,2,10:07.0,Personal foul by M. Teletović (drawn by M. Conley),,22,28
140,2,10:07.0,,T. Chandler enters the game for J. Leuer,22,28
141,2,9:59.0,B. Wright makes 2-pt dunk at rim (assist by M. Conley),,24,28
142,2,9:48.0,,Shooting foul by L. Stephenson (drawn by A. Goodwin),24,28
143,2,9:48.0,,A. Goodwin makes free throw 1 of 2,24,29
144,2,9:48.0,,A. Goodwin makes free throw 2 of 2,24,30
145,2,9:29.0,Shooting foul by T. Chandler (drawn by V. Carter),,24,30
146,2,9:29.0,V. Carter makes free throw 1 of 2,,25,30
147,2,9:29.0,V. Carter makes free throw 2 of 2,,26,30
148,2,9:20.0,,M. Teletović misses 3-pt jump shot from 27 ft,26,30
149,2,9:20.0,,Offensive rebound by T. Chandler,26,30
150,2,9:20.0,,Shooting foul by B. Wright (drawn by T. Chandler),26,30
151,2,9:20.0,,T. Chandler misses free throw 1 of 2,26,30
152,2,9:20.0,,Offensive rebound by Team,26,30
153,2,9:20.0,M. Barnes enters the game for M. Chalmers,,26,30
154,2,9:20.0,,T. Chandler makes free throw 2 of 2,26,31
155,2,9:01.0,M. Conley makes 2-pt layup from 1 ft,,28,31
156,2,8:50.0,,Turnover by P. Pressey (bad pass),28,31
157,2,8:50.0,Official timeout,,28,31
158,2,8:50.0,,D. Booker enters the game for P. Pressey,28,31
159,2,8:29.0,M. Conley misses 3-pt jump shot from 24 ft,,28,31
160,2,8:27.0,,Defensive rebound by D. Booker,28,31
161,2,8:18.0,,Personal foul by V. Carter (drawn by M. Teletović),28,31
162,2,8:07.0,,M. Teletović misses 2-pt layup from 2 ft,28,31
163,2,8:06.0,Defensive rebound by B. Wright,,28,31
164,2,8:04.0,Turnover by M. Barnes (bad pass),,28,31
165,2,7:49.0,,M. Teletović misses 2-pt jump shot from 17 ft,28,31
166,2,7:48.0,Defensive rebound by M. Barnes,,28,31
167,2,7:36.0,Shooting foul by D. Booker (drawn by M. Barnes),,28,31
168,2,7:36.0,M. Barnes makes free throw 1 of 2,,29,31
169,2,7:36.0,,J. Leuer enters the game for M. Teletović,29,31
170,2,7:36.0,M. Barnes makes free throw 2 of 2,,30,31
171,2,7:21.0,,J. Leuer misses 2-pt jump shot from 13 ft (block by V. Carter),30,31
172,2,7:19.0,Defensive rebound by L. Stephenson,,30,31
173,2,7:11.0,M. Barnes makes 2-pt jump shot from 22 ft (assist by L. Stephenson),,32,31
174,2,7:07.0,,Phoenix full timeout,32,31
175,2,7:07.0,,P. Tucker enters the game for J. Jenkins,32,31
176,2,7:07.0,P. Hairston enters the game for L. Stephenson,,32,31
177,2,7:07.0,L. Stephenson enters the game for V. Carter,,32,31
178,2,7:01.0,,Shooting foul by M. Conley (drawn by A. Goodwin),32,31
179,2,7:01.0,,A. Goodwin makes free throw 1 of 2,32,32
180,2,7:01.0,,A. Goodwin makes free throw 2 of 2,32,33
181,2,6:41.0,M. Conley misses 2-pt jump shot from 19 ft,,32,33
182,2,6:41.0,,Defensive rebound by A. Goodwin,32,33
183,2,6:35.0,,A. Goodwin makes 2-pt layup at rim,32,35
184,2,6:22.0,L. Stephenson misses 2-pt jump shot from 17 ft,,32,35
185,2,6:21.0,,Defensive rebound by T. Chandler,32,35
186,2,5:59.0,,J. Leuer makes 3-pt jump shot from 25 ft (assist by P. Tucker),32,38
187,2,5:39.0,M. Conley makes 2-pt layup from 1 ft,,34,38
188,2,5:28.0,,D. Booker misses 3-pt jump shot from 24 ft,34,38
189,2,5:28.0,Defensive rebound by L. Stephenson,,34,38
190,2,5:13.0,M. Barnes misses 3-pt jump shot from 24 ft,,34,38
191,2,5:13.0,,Defensive rebound by P. Tucker,34,38
192,2,5:04.0,,J. Leuer misses 2-pt jump shot from 8 ft,34,38
193,2,5:03.0,Defensive rebound by B. Wright,,34,38
194,2,4:52.0,L. Stephenson makes 2-pt layup at rim (assist by M. Conley),,36,38
195,2,4:34.0,,Shooting foul by P. Hairston (drawn by J. Leuer),36,38
196,2,4:34.0,,J. Leuer makes free throw 1 of 2,36,39
197,2,4:34.0,Z. Randolph enters the game for L. Stephenson,,36,39
198,2,4:34.0,,J. Leuer makes free throw 2 of 2,36,40
199,2,4:23.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),,39,40
200,2,4:10.0,,J. Leuer makes 3-pt jump shot from 25 ft (assist by P. Tucker),39,43
201,2,3:51.0,Turnover by M. Conley (bad pass; steal by A. Goodwin),,39,43
202,2,3:34.0,,T. Chandler makes 2-pt dunk at rim (assist by P. Tucker),39,45
203,2,3:21.0,Turnover by M. Conley (bad pass; steal by J. Leuer),,39,45
204,2,3:19.0,,J. Leuer misses 2-pt layup from 1 ft,39,45
205,2,3:17.0,,Offensive rebound by D. Booker,39,45
206,2,3:16.0,,D. Booker makes 2-pt layup from 1 ft,39,47
207,2,3:04.0,Memphis full timeout,,39,47
208,2,3:04.0,,A. Len enters the game for J. Leuer,39,47
209,2,3:04.0,J. Green enters the game for B. Wright,,39,47
210,2,3:04.0,M. Chalmers enters the game for M. Conley,,39,47
211,2,2:57.0,Def 3 sec tech foul by A. Len,,39,47
212,2,2:57.0,M. Chalmers makes technical free throw,,40,47
213,2,2:49.0,Z. Randolph makes 2-pt jump shot from 15 ft,,42,47
214,2,2:32.0,,D. Booker misses 3-pt jump shot from 24 ft,42,47
215,2,2:31.0,Defensive rebound by Z. Randolph,,42,47
216,2,2:22.0,Personal foul by T. Chandler (drawn by Z. Randolph),,42,47
217,2,2:22.0,Z. Randolph makes free throw 1 of 2,,43,47
218,2,2:22.0,,M. Teletović enters the game for T. Chandler,43,47
219,2,2:22.0,Z. Randolph makes free throw 2 of 2,,44,47
220,2,1:56.0,,A. Goodwin makes 2-pt jump shot from 10 ft,44,49
221,2,1:44.0,M. Chalmers misses 2-pt layup from 3 ft,,44,49
222,2,1:44.0,,Defensive rebound by A. Goodwin,44,49
223,2,1:39.0,,Personal foul by J. Green (drawn by M. Teletović),44,49
224,2,1:39.0,,M. Teletović misses free throw 1 of 2,44,49
225,2,1:39.0,,Offensive rebound by Team,44,49
226,2,1:39.0,,M. Teletović misses free throw 2 of 2,44,49
227,2,1:39.0,,Offensive rebound by D. Booker,44,49
228,2,1:34.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by A. Len),44,52
229,2,1:09.0,Z. Randolph misses 2-pt hook shot from 5 ft,,44,52
230,2,1:08.0,,Defensive rebound by P. Tucker,44,52
231,2,0:49.0,,D. Booker misses 2-pt layup from 2 ft,44,52
232,2,0:49.0,Defensive rebound by J. Green,,44,52
233,2,0:48.0,Personal foul by P. Tucker (drawn by M. Chalmers),,44,52
234,2,0:48.0,M. Chalmers makes free throw 1 of 2,,45,52
235,2,0:48.0,M. Conley enters the game for J. Green,,45,52
236,2,0:48.0,M. Chalmers makes free throw 2 of 2,,46,52
237,2,0:34.0,,A. Goodwin misses 2-pt layup from 3 ft (block by M. Chalmers),46,52
238,2,0:33.0,,Offensive rebound by P. Tucker,46,52
239,2,0:31.0,,P. Tucker makes 2-pt layup at rim,46,54
240,2,0:11.0,M. Chalmers misses 2-pt jump shot from 15 ft,,46,54
241,2,0:09.0,Offensive rebound by Z. Randolph,,46,54
242,2,0:08.0,Z. Randolph misses 2-pt hook shot from 1 ft,,46,54
243,2,0:06.0,,Defensive rebound by A. Len,46,54
244,2,0:02.0,,M. Teletović misses 3-pt jump shot from 40 ft,46,54
245,2,0:00.0,,Offensive rebound by Team,46,54
246,3,11:40.0,Z. Randolph misses 2-pt layup from 2 ft,,46,54
247,3,11:40.0,Offensive rebound by M. Barnes,,46,54
248,3,11:36.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by M. Barnes),,49,54
249,3,11:22.0,,A. Len makes 2-pt jump shot from 18 ft (assist by R. Price),49,56
250,3,11:05.0,Offensive foul by B. Wright (drawn by R. Price),,49,56
251,3,11:05.0,Turnover by B. Wright (offensive foul),,49,56
252,3,11:05.0,Memphis full timeout,,49,56
253,3,11:05.0,C. Andersen enters the game for B. Wright,,49,56
254,3,10:51.0,,D. Booker misses 3-pt jump shot from 23 ft,49,56
255,3,10:51.0,,Offensive rebound by P. Tucker,49,56
256,3,10:47.0,,D. Booker makes 2-pt jump shot from 7 ft (assist by P. Tucker),49,58
257,3,10:29.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,52,58
258,3,10:15.0,,R. Price makes 3-pt jump shot from 22 ft (assist by P. Tucker),52,61
259,3,10:02.0,P. Hairston misses 2-pt jump shot from 17 ft,,52,61
260,3,10:02.0,,Defensive rebound by A. Len,52,61
261,3,9:51.0,,Turnover by T. Chandler (bad pass),52,61
262,3,9:44.0,M. Conley makes 2-pt jump shot from 16 ft,,54,61
263,3,9:29.0,,Shooting foul by Z. Randolph (drawn by A. Len),54,61
264,3,9:29.0,,A. Len makes free throw 1 of 2,54,62
265,3,9:29.0,,A. Len makes free throw 2 of 2,54,63
266,3,9:11.0,P. Hairston misses 3-pt jump shot from 27 ft,,54,63
267,3,9:10.0,,Defensive rebound by Team,54,63
268,3,8:59.0,,Personal block foul by M. Conley (drawn by A. Len),54,63
269,3,8:53.0,,P. Tucker misses 2-pt hook shot from 3 ft,54,63
270,3,8:52.0,Defensive rebound by Team,,54,63
271,3,8:39.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,56,63
272,3,8:22.0,,Loose ball foul by T. Chandler (drawn by M. Conley),56,63
273,3,8:22.0,,Turnover by T. Chandler (offensive foul),56,63
274,3,8:22.0,,M. Teletović enters the game for T. Chandler,56,63
275,3,8:00.0,Z. Randolph makes 2-pt hook shot from 2 ft,,58,63
276,3,7:36.0,,M. Teletović misses 3-pt jump shot from 25 ft,58,63
277,3,7:36.0,Defensive rebound by M. Barnes,,58,63
278,3,7:13.0,Z. Randolph makes 2-pt jump shot from 4 ft,,60,63
279,3,6:48.0,,R. Price makes 3-pt jump shot from 23 ft (assist by P. Tucker),60,66
280,3,6:29.0,M. Conley misses 2-pt jump shot from 7 ft (block by P. Tucker),,60,66
281,3,6:29.0,Offensive rebound by Team,,60,66
282,3,6:29.0,L. Stephenson enters the game for M. Barnes,,60,66
283,3,6:26.0,P. Hairston misses 3-pt jump shot from 23 ft,,60,66
284,3,6:26.0,,Defensive rebound by A. Len,60,66
285,3,6:16.0,,Turnover by A. Len (bad pass),60,66
286,3,6:05.0,M. Conley misses 2-pt jump shot from 11 ft,,60,66
287,3,6:05.0,,Defensive rebound by P. Tucker,60,66
288,3,5:57.0,,A. Len makes 2-pt layup from 1 ft (assist by P. Tucker),60,68
289,3,5:38.0,Shooting foul by P. Tucker (drawn by Z. Randolph),,60,68
290,3,5:38.0,Z. Randolph makes 2-pt jump shot from 4 ft (assist by M. Conley),,62,68
291,3,5:38.0,V. Carter enters the game for P. Hairston,,62,68
292,3,5:38.0,Z. Randolph makes free throw 1 of 1,,63,68
293,3,5:28.0,,A. Len makes 2-pt dunk at rim (assist by R. Price),63,70
294,3,5:06.0,M. Conley makes 2-pt jump shot from 18 ft,,65,70
295,3,5:01.0,,P. Tucker makes 2-pt layup from 2 ft (assist by R. Price),65,72
296,3,5:01.0,,Shooting foul by V. Carter (drawn by P. Tucker),65,72
297,3,5:01.0,,P. Tucker makes free throw 1 of 1,65,73
298,3,4:52.0,Shooting block foul by P. Tucker (drawn by Z. Randolph),,65,73
299,3,4:52.0,Z. Randolph makes free throw 1 of 2,,66,73
300,3,4:52.0,M. Chalmers enters the game for M. Conley,,66,73
301,3,4:52.0,Z. Randolph makes free throw 2 of 2,,67,73
302,3,4:38.0,,D. Booker misses 2-pt jump shot from 17 ft,67,73
303,3,4:37.0,Defensive rebound by C. Andersen,,67,73
304,3,4:24.0,Turnover by Z. Randolph (lost ball; steal by M. Teletović),,67,73
305,3,4:18.0,,R. Price makes 3-pt jump shot from 24 ft (assist by D. Booker),67,76
306,3,3:58.0,V. Carter misses 3-pt jump shot from 26 ft,,67,76
307,3,3:58.0,,Defensive rebound by A. Len,67,76
308,3,3:43.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by M. Teletović),67,79
309,3,3:41.0,Memphis full timeout,,67,79
310,3,3:41.0,J. Green enters the game for C. Andersen,,67,79
311,3,3:28.0,Shooting foul by M. Teletović (drawn by L. Stephenson),,67,79
312,3,3:28.0,L. Stephenson makes free throw 1 of 2,,68,79
313,3,3:28.0,L. Stephenson makes free throw 2 of 2,,69,79
314,3,3:21.0,,Offensive foul by M. Teletović (drawn by L. Stephenson),69,79
315,3,3:21.0,,Turnover by M. Teletović (offensive foul),69,79
316,3,3:09.0,Turnover by M. Chalmers (bad pass; steal by A. Len),,69,79
317,3,3:05.0,,P. Tucker makes 2-pt layup from 2 ft,69,81
318,3,3:05.0,,Shooting block foul by V. Carter (drawn by P. Tucker),69,81
319,3,3:05.0,,P. Tucker misses free throw 1 of 1,69,81
320,3,3:05.0,,Offensive rebound by M. Teletović,69,81
321,3,2:56.0,,P. Tucker misses 3-pt jump shot from 24 ft,69,81
322,3,2:55.0,Defensive rebound by M. Chalmers,,69,81
323,3,2:44.0,M. Chalmers misses 2-pt jump shot from 15 ft,,69,81
324,3,2:43.0,,Defensive rebound by A. Len,69,81
325,3,2:36.0,,D. Booker misses 3-pt jump shot from 24 ft,69,81
326,3,2:36.0,Defensive rebound by V. Carter,,69,81
327,3,2:34.0,Personal foul by D. Booker (drawn by M. Chalmers),,69,81
328,3,2:34.0,M. Chalmers makes free throw 1 of 2,,70,81
329,3,2:34.0,M. Barnes enters the game for Z. Randolph,,70,81
330,3,2:34.0,M. Chalmers makes free throw 2 of 2,,71,81
331,3,2:21.0,,Personal foul by J. Green (drawn by A. Len),71,81
332,3,2:21.0,,A. Len misses free throw 1 of 2,71,81
333,3,2:21.0,,Offensive rebound by Team,71,81
334,3,2:21.0,,A. Len makes free throw 2 of 2,71,82
335,3,2:08.0,Personal block foul by R. Price (drawn by M. Chalmers),,71,82
336,3,2:08.0,M. Chalmers makes free throw 1 of 2,,72,82
337,3,2:08.0,M. Chalmers misses free throw 2 of 2,,72,82
338,3,2:07.0,,Defensive rebound by M. Teletović,72,82
339,3,1:57.0,,Personal foul by V. Carter (drawn by R. Price),72,82
340,3,1:57.0,,R. Price makes free throw 1 of 2,72,83
341,3,1:57.0,,R. Price makes free throw 2 of 2,72,84
342,3,1:33.0,J. Green misses 2-pt layup from 1 ft,,72,84
343,3,1:32.0,Offensive rebound by J. Green,,72,84
344,3,1:30.0,J. Green makes 2-pt layup from 1 ft,,74,84
345,3,1:07.0,,M. Teletović makes 2-pt jump shot from 4 ft,74,86
346,3,0:54.0,M. Chalmers makes 2-pt jump shot from 18 ft,,76,86
347,3,0:40.0,,Turnover by R. Price (lost ball; steal by M. Chalmers),76,86
348,3,0:40.0,Memphis full timeout,,76,86
349,3,0:28.0,M. Barnes misses 3-pt jump shot from 24 ft,,76,86
350,3,0:28.0,,Defensive rebound by A. Len,76,86
351,3,0:03.0,,D. Booker misses 3-pt jump shot from 24 ft,76,86
352,3,0:01.0,Defensive rebound by L. Stephenson,,76,86
353,3,0:00.0,M. Barnes misses 2-pt jump shot from 7 ft,,76,86
354,3,0:00.0,Offensive rebound by Team,,76,86
355,4,11:41.0,,Shooting foul by J. Green (drawn by M. Teletović),76,86
356,4,11:41.0,,M. Teletović makes free throw 1 of 2,76,87
357,4,11:41.0,,M. Teletović makes free throw 2 of 2,76,88
358,4,11:25.0,J. Green makes 2-pt dunk at rim (assist by L. Stephenson),,78,88
359,4,11:10.0,,Personal foul by L. Stephenson (drawn by A. Goodwin),78,88
360,4,10:57.0,,Turnover by J. Leuer (lost ball; steal by V. Carter),78,88
361,4,10:51.0,M. Barnes misses 2-pt layup from 2 ft,,78,88
362,4,10:50.0,,Defensive rebound by A. Goodwin,78,88
363,4,10:45.0,,A. Goodwin misses 2-pt layup from 1 ft,78,88
364,4,10:45.0,,Offensive rebound by Team,78,88
365,4,10:43.0,,Turnover by J. Leuer (lost ball; steal by M. Chalmers),78,88
366,4,10:37.0,M. Barnes makes 2-pt layup from 1 ft (assist by M. Chalmers),,80,88
367,4,10:37.0,,Phoenix full timeout,80,88
368,4,10:19.0,,J. Leuer misses 3-pt jump shot from 25 ft,80,88
369,4,10:18.0,Defensive rebound by V. Carter,,80,88
370,4,9:58.0,L. Stephenson makes 2-pt jump shot from 3 ft,,82,88
371,4,9:45.0,,Turnover by J. Leuer (traveling),82,88
372,4,9:26.0,L. Stephenson misses 2-pt jump shot from 4 ft,,82,88
373,4,9:25.0,,Defensive rebound by M. Teletović,82,88
374,4,9:17.0,,Personal foul by M. Chalmers (drawn by P. Pressey),82,88
375,4,9:17.0,,A. Len enters the game for J. Leuer,82,88
376,4,9:17.0,C. Andersen enters the game for J. Green,,82,88
377,4,9:09.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by P. Pressey),82,91
378,4,8:51.0,M. Chalmers makes 2-pt jump shot from 4 ft,,84,91
379,4,8:51.0,Shooting foul by P. Pressey (drawn by M. Chalmers),,84,91
380,4,8:51.0,,D. Booker enters the game for P. Pressey,84,91
381,4,8:51.0,M. Chalmers makes free throw 1 of 1,,85,91
382,4,8:42.0,,Shooting foul by M. Barnes (drawn by D. Booker),85,91
383,4,8:42.0,,D. Booker misses free throw 1 of 2,85,91
384,4,8:42.0,,Offensive rebound by Team,85,91
385,4,8:42.0,M. Conley enters the game for M. Chalmers,,85,91
386,4,8:42.0,,D. Booker makes free throw 2 of 2,85,92
387,4,8:25.0,M. Conley misses 2-pt jump shot from 18 ft,,85,92
388,4,8:25.0,,Defensive rebound by M. Teletović,85,92
389,4,8:16.0,,A. Len misses 2-pt jump shot from 17 ft,85,92
390,4,8:15.0,,Offensive rebound by P. Tucker,85,92
391,4,8:13.0,,P. Tucker makes 2-pt layup from 3 ft,85,94
