,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
83,1,2:49.0,Shooting foul by D. Sloan (drawn by I. Smith),,11,24
84,1,2:49.0,,Brooklyn full timeout,11,24
85,1,2:49.0,H. Thompson enters the game for I. Canaan,,11,24
86,1,2:49.0,,M. Brown enters the game for W. Ellington,11,24
87,1,2:49.0,I. Smith misses free throw 1 of 1,,11,24
88,1,2:48.0,,Defensive rebound by B. Bogdanović,11,24
89,1,2:29.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Young),11,27
90,1,2:14.0,I. Smith misses 2-pt jump shot from 15 ft,,11,27
91,1,2:13.0,,Defensive rebound by B. Bogdanović,11,27
92,1,2:03.0,,Shooting foul by I. Smith (drawn by D. Sloan),11,27
93,1,2:03.0,,D. Sloan misses free throw 1 of 2,11,27
94,1,2:03.0,,Offensive rebound by Team,11,27
95,1,2:03.0,T. McConnell enters the game for I. Smith,,11,27
96,1,2:03.0,,T. Robinson enters the game for T. Young,11,27
97,1,2:03.0,,S. Kilpatrick enters the game for B. Bogdanović,11,27
98,1,2:03.0,,D. Sloan makes free throw 2 of 2,11,28
99,1,1:46.0,E. Brand misses 2-pt layup at rim,,11,28
100,1,1:45.0,,Defensive rebound by M. Brown,11,28
101,1,1:29.0,,S. Kilpatrick misses 2-pt jump shot from 14 ft,11,28
102,1,1:28.0,Defensive rebound by K. Marshall,,11,28
103,1,1:20.0,K. Marshall misses 2-pt jump shot from 20 ft,,11,28
104,1,1:19.0,,Defensive rebound by M. Brown,11,28
105,1,1:11.0,,Offensive foul by T. Robinson (drawn by K. Marshall),11,28
106,1,1:11.0,,Turnover by T. Robinson (offensive foul),11,28
107,1,1:11.0,N. Noel enters the game for E. Brand,,11,28
108,1,1:11.0,,C. McCullough enters the game for B. Lopez,11,28
109,1,1:02.0,Turnover by T. McConnell (bad pass; steal by C. McCullough),,11,28
110,1,0:59.0,,Turnover by M. Brown (bad pass; steal by T. McConnell),11,28
111,1,0:55.0,T. McConnell misses 3-pt jump shot from 23 ft,,11,28
112,1,0:54.0,Offensive rebound by N. Noel,,11,28
113,1,0:53.0,N. Noel makes 2-pt dunk at rim,,13,28
114,1,0:40.0,,M. Brown makes 2-pt layup from 1 ft,13,30
115,1,0:23.0,N. Stauskas makes 2-pt layup from 1 ft,,15,30
116,1,0:06.0,,Shooting foul by K. Marshall (drawn by D. Sloan),15,30
117,1,0:06.0,,D. Sloan makes free throw 1 of 2,15,31
118,1,0:06.0,,D. Sloan makes free throw 2 of 2,15,32
119,1,0:02.0,H. Thompson misses 3-pt jump shot from 25 ft,,15,32
120,1,0:00.0,,Defensive rebound by C. McCullough,15,32
121,2,11:45.0,Shooting foul by C. McCullough (drawn by N. Noel),,15,32
122,2,11:45.0,N. Noel makes free throw 1 of 2,,16,32
123,2,11:45.0,C. Landry enters the game for K. Marshall,,16,32
124,2,11:45.0,N. Noel makes free throw 2 of 2,,17,32
125,2,11:29.0,,Shooting foul by S. Weems (drawn by S. Kilpatrick),17,32
126,2,11:29.0,,S. Kilpatrick makes free throw 1 of 2,17,33
127,2,11:29.0,,S. Kilpatrick makes free throw 2 of 2,17,34
128,2,11:16.0,N. Noel makes 2-pt dunk at rim (assist by C. Landry),,19,34
129,2,11:02.0,,T. Robinson misses 2-pt layup from 2 ft (block by N. Noel),19,34
130,2,11:01.0,,Offensive rebound by Team,19,34
131,2,10:55.0,,Shooting foul by T. McConnell (drawn by C. McCullough),19,34
132,2,10:55.0,,C. McCullough makes free throw 1 of 2,19,35
133,2,10:55.0,,C. McCullough misses free throw 2 of 2,19,35
134,2,10:54.0,Defensive rebound by C. Landry,,19,35
135,2,10:43.0,Turnover by N. Noel (bad pass),,19,35
136,2,10:27.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,19,35
137,2,10:26.0,,Offensive rebound by T. Robinson,19,35
138,2,10:23.0,,S. Larkin misses 2-pt jump shot from 20 ft,19,35
139,2,10:22.0,,Offensive rebound by S. Kilpatrick,19,35
140,2,10:21.0,,Shooting foul by N. Noel (drawn by S. Kilpatrick),19,35
141,2,10:21.0,,S. Kilpatrick makes free throw 1 of 2,19,36
142,2,10:21.0,,S. Kilpatrick makes free throw 2 of 2,19,37
143,2,10:13.0,Turnover by T. McConnell (lost ball; steal by S. Larkin),,19,37
144,2,10:06.0,,M. Brown makes 2-pt jump shot from 18 ft,19,39
145,2,10:06.0,Philadelphia full timeout,,19,39
146,2,10:06.0,I. Canaan enters the game for N. Stauskas,,19,39
147,2,9:44.0,T. McConnell makes 2-pt jump shot from 9 ft,,21,39
148,2,9:29.0,,S. Larkin makes 2-pt layup from 2 ft,21,41
149,2,9:11.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by C. Landry),,24,41
150,2,8:54.0,,Shooting foul by C. Landry (drawn by M. Brown),24,41
151,2,8:54.0,,M. Brown makes free throw 1 of 2,24,42
152,2,8:54.0,,M. Brown makes free throw 2 of 2,24,43
153,2,8:46.0,Flagrant foul type 1 by T. Robinson,,24,43
154,2,8:46.0,C. Landry makes flagrant free throw 1 of 2,,25,43
155,2,8:46.0,C. Landry makes flagrant free throw 2 of 2,,26,43
156,2,8:45.0,Turnover by S. Weems (bad pass; steal by S. Larkin),,26,43
157,2,8:42.0,,S. Larkin makes 2-pt layup from 1 ft,26,45
158,2,8:18.0,C. Landry makes 2-pt layup from 1 ft (assist by T. McConnell),,28,45
159,2,8:18.0,Shooting foul by T. Robinson (drawn by C. Landry),,28,45
160,2,8:18.0,,T. Young enters the game for T. Robinson,28,45
161,2,8:18.0,H. Thompson enters the game for S. Weems,,28,45
162,2,8:18.0,C. Landry misses free throw 1 of 1,,28,45
163,2,8:17.0,,Defensive rebound by S. Kilpatrick,28,45
164,2,8:01.0,,S. Kilpatrick makes 2-pt jump shot from 22 ft,28,47
165,2,7:38.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by C. Landry),,31,47
166,2,7:25.0,,C. McCullough misses 2-pt jump shot from 9 ft,31,47
167,2,7:24.0,,Offensive rebound by T. Young,31,47
168,2,7:22.0,,T. Young makes 2-pt hook shot from 8 ft,31,49
169,2,7:01.0,T. McConnell misses 2-pt jump shot from 8 ft (block by T. Young),,31,49
170,2,7:00.0,Offensive rebound by C. Landry,,31,49
171,2,6:59.0,C. Landry misses 2-pt layup at rim,,31,49
172,2,6:58.0,,Defensive rebound by T. Young,31,49
173,2,6:53.0,,M. Brown misses 2-pt jump shot from 20 ft,31,49
174,2,6:52.0,Defensive rebound by N. Noel,,31,49
175,2,6:51.0,I. Smith enters the game for T. McConnell,,31,49
176,2,6:34.0,Shooting foul by C. McCullough (drawn by N. Noel),,31,49
177,2,6:34.0,N. Noel misses free throw 1 of 2,,31,49
178,2,6:34.0,Offensive rebound by Team,,31,49
179,2,6:34.0,,B. Lopez enters the game for C. McCullough,31,49
180,2,6:34.0,K. Marshall enters the game for C. Landry,,31,49
181,2,6:34.0,N. Noel misses free throw 2 of 2,,31,49
182,2,6:33.0,,Defensive rebound by S. Kilpatrick,31,49
183,2,6:15.0,,B. Lopez misses 2-pt hook shot from 5 ft,31,49
184,2,6:14.0,,Offensive rebound by Team,31,49
185,2,6:14.0,Loose ball foul by K. Marshall,,31,49
186,2,6:14.0,,T. Young makes free throw 1 of 2,31,50
187,2,6:14.0,,T. Young makes free throw 2 of 2,31,51
188,2,5:50.0,I. Smith misses 3-pt jump shot from 25 ft,,31,51
189,2,5:49.0,Offensive rebound by N. Noel,,31,51
190,2,5:47.0,N. Noel makes 2-pt layup from 2 ft,,33,51
191,2,5:29.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,33,51
192,2,5:28.0,Defensive rebound by Team,,33,51
193,2,5:28.0,,Loose ball foul by T. Young,33,51
194,2,5:28.0,Official timeout,,33,51
195,2,5:28.0,,B. Bogdanović enters the game for S. Kilpatrick,33,51
196,2,5:28.0,,S. Karasev enters the game for T. Young,33,51
197,2,5:28.0,I. Smith makes free throw 1 of 2,,34,51
198,2,5:28.0,I. Smith makes free throw 2 of 2,,35,51
199,2,5:18.0,,Shooting foul by N. Noel (drawn by S. Larkin),35,51
200,2,5:18.0,,S. Larkin makes free throw 1 of 2,35,52
201,2,5:18.0,,S. Larkin makes free throw 2 of 2,35,53
202,2,5:06.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,37,53
203,2,4:54.0,,B. Lopez misses 2-pt jump shot from 11 ft,37,53
204,2,4:53.0,Defensive rebound by I. Smith,,37,53
205,2,4:47.0,Turnover by K. Marshall (bad pass; steal by M. Brown),,37,53
206,2,4:42.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by M. Brown),37,55
207,2,4:27.0,Turnover by N. Noel (bad pass; steal by B. Lopez),,37,55
208,2,4:23.0,,Shooting foul by N. Noel (drawn by M. Brown),37,55
209,2,4:23.0,,M. Brown makes free throw 1 of 2,37,56
210,2,4:23.0,E. Brand enters the game for N. Noel,,37,56
211,2,4:23.0,N. Stauskas enters the game for I. Canaan,,37,56
212,2,4:23.0,,M. Brown makes free throw 2 of 2,37,57
213,2,4:02.0,N. Stauskas misses 2-pt jump shot from 6 ft,,37,57
214,2,4:01.0,,Defensive rebound by B. Lopez,37,57
215,2,3:52.0,,Turnover by B. Bogdanović (3 sec),37,57
216,2,3:38.0,N. Stauskas makes 2-pt layup at rim (assist by E. Brand),,39,57
217,2,3:38.0,Shooting foul by B. Lopez (drawn by N. Stauskas),,39,57
218,2,3:38.0,N. Stauskas makes free throw 1 of 1,,40,57
219,2,3:27.0,,S. Larkin misses 2-pt jump shot from 5 ft,40,57
220,2,3:26.0,,Offensive rebound by B. Lopez,40,57
221,2,3:24.0,,B. Lopez makes 2-pt layup at rim,40,59
222,2,3:16.0,N. Stauskas misses 2-pt layup at rim,,40,59
223,2,3:15.0,,Defensive rebound by B. Lopez,40,59
224,2,3:08.0,,S. Larkin makes 2-pt layup from 1 ft,40,61
225,2,2:50.0,H. Thompson misses 3-pt jump shot from 25 ft,,40,61
226,2,2:49.0,,Defensive rebound by S. Karasev,40,61
227,2,2:45.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by S. Karasev),40,63
228,2,2:33.0,E. Brand makes 2-pt jump shot from 16 ft (assist by I. Smith),,42,63
229,2,2:24.0,,Turnover by B. Bogdanović (traveling),42,63
230,2,2:24.0,,Brooklyn full timeout,42,63
231,2,2:24.0,T. McConnell enters the game for K. Marshall,,42,63
232,2,2:14.0,Shooting foul by M. Brown (drawn by I. Smith),,42,63
233,2,2:14.0,I. Smith makes free throw 1 of 2,,43,63
234,2,2:14.0,I. Smith makes free throw 2 of 2,,44,63
235,2,1:54.0,,B. Lopez makes 2-pt layup from 1 ft,44,65
236,2,1:44.0,I. Smith misses 3-pt jump shot from 24 ft,,44,65
237,2,1:43.0,,Defensive rebound by Team,44,65
238,2,1:28.0,,S. Karasev misses 3-pt jump shot from 23 ft,44,65
239,2,1:26.0,Defensive rebound by T. McConnell,,44,65
240,2,1:12.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by E. Brand),,47,65
241,2,0:58.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by S. Larkin),47,68
242,2,0:49.0,E. Brand makes 2-pt jump shot from 13 ft (assist by I. Smith),,49,68
243,2,0:38.0,,Shooting foul by N. Stauskas (drawn by B. Lopez),49,68
244,2,0:38.0,,B. Lopez makes free throw 1 of 2,49,69
245,2,0:38.0,,B. Lopez misses free throw 2 of 2,49,69
246,2,0:37.0,Defensive rebound by H. Thompson,,49,69
247,2,0:29.0,Turnover by I. Smith (bad pass; steal by S. Karasev),,49,69
248,2,0:24.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,49,69
249,2,0:22.0,,Offensive rebound by B. Lopez,49,69
250,2,0:22.0,,B. Lopez makes 2-pt dunk at rim,49,71
251,2,0:22.0,Philadelphia full timeout,,49,71
252,2,0:22.0,,S. Kilpatrick enters the game for B. Lopez,49,71
253,2,0:02.0,E. Brand misses 2-pt jump shot from 6 ft,,49,71
254,2,0:01.0,Offensive rebound by T. McConnell,,49,71
255,2,0:00.0,T. McConnell makes 2-pt layup from 1 ft,,51,71
256,3,11:50.0,Turnover by N. Noel (lost ball),,51,71
257,3,11:26.0,,B. Lopez misses 2-pt layup from 1 ft,51,71
258,3,11:25.0,Defensive rebound by C. Landry,,51,71
259,3,11:13.0,K. Marshall makes 2-pt jump shot from 21 ft,,53,71
260,3,10:53.0,,Shooting foul by K. Marshall (drawn by B. Bogdanović),53,71
261,3,10:53.0,,B. Bogdanović makes free throw 1 of 2,53,72
262,3,10:53.0,,B. Bogdanović makes free throw 2 of 2,53,73
263,3,10:45.0,Turnover by I. Smith (lost ball; steal by W. Ellington),,53,73
264,3,10:39.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by C. Landry),53,73
265,3,10:38.0,Defensive rebound by C. Landry,,53,73
266,3,10:18.0,N. Noel misses 2-pt jump shot from 13 ft,,53,73
267,3,10:17.0,,Defensive rebound by W. Ellington,53,73
268,3,10:07.0,,B. Bogdanović makes 2-pt jump shot from 11 ft,53,75
269,3,9:53.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by N. Noel),,56,75
270,3,9:31.0,,W. Ellington makes 2-pt jump shot from 11 ft,56,77
271,3,9:14.0,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),,58,77
272,3,9:01.0,,D. Sloan makes 2-pt layup at rim,58,79
273,3,8:44.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,60,79
274,3,8:20.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by B. Lopez),60,82
275,3,7:58.0,N. Noel misses 2-pt hook shot from 3 ft,,60,82
276,3,7:57.0,,Defensive rebound by T. Young,60,82
277,3,7:45.0,,B. Lopez makes 2-pt jump shot from 17 ft (assist by D. Sloan),60,84
278,3,7:33.0,K. Marshall makes 2-pt layup at rim (assist by C. Landry),,62,84
279,3,7:24.0,,B. Bogdanović misses 2-pt layup at rim (block by K. Marshall),62,84
280,3,7:23.0,,Offensive rebound by B. Bogdanović,62,84
281,3,7:21.0,,B. Bogdanović makes 2-pt layup from 1 ft,62,86
282,3,7:01.0,C. Landry misses 2-pt jump shot from 18 ft,,62,86
283,3,7:00.0,Offensive rebound by I. Canaan,,62,86
284,3,6:47.0,I. Smith makes 2-pt layup from 3 ft,,64,86
285,3,6:42.0,,Personal foul by I. Canaan,64,86
286,3,6:42.0,S. Weems enters the game for K. Marshall,,64,86
287,3,6:42.0,E. Brand enters the game for N. Noel,,64,86
288,3,6:32.0,,Turnover by D. Sloan (lost ball; steal by C. Landry),64,86
289,3,6:08.0,I. Smith makes 3-pt jump shot from 24 ft (assist by E. Brand),,67,86
290,3,6:07.0,,Brooklyn full timeout,67,86
291,3,6:07.0,N. Stauskas enters the game for I. Canaan,,67,86
292,3,6:05.0,,Personal foul by C. Landry,67,86
293,3,5:57.0,,W. Ellington misses 3-pt jump shot from 25 ft,67,86
294,3,5:56.0,Defensive rebound by C. Landry,,67,86
295,3,5:46.0,S. Weems misses 2-pt jump shot from 12 ft,,67,86
296,3,5:45.0,,Defensive rebound by W. Ellington,67,86
297,3,5:30.0,,D. Sloan makes 2-pt layup at rim (assist by B. Lopez),67,88
298,3,5:07.0,S. Weems misses 3-pt jump shot from 22 ft,,67,88
299,3,5:06.0,,Defensive rebound by B. Lopez,67,88
300,3,5:05.0,,Turnover by B. Lopez (bad pass; steal by N. Stauskas),67,88
301,3,5:03.0,Shooting foul by B. Lopez (drawn by N. Stauskas),,67,88
302,3,5:03.0,N. Stauskas makes free throw 1 of 2,,68,88
303,3,5:03.0,H. Thompson enters the game for C. Landry,,68,88
304,3,5:03.0,N. Stauskas makes free throw 2 of 2,,69,88
305,3,4:46.0,,W. Ellington misses 3-pt jump shot from 22 ft,69,88
306,3,4:45.0,Defensive rebound by H. Thompson,,69,88
307,3,4:39.0,Personal foul by B. Bogdanović,,69,88
308,3,4:39.0,,M. Brown enters the game for W. Ellington,69,88
309,3,4:25.0,E. Brand misses 2-pt jump shot from 11 ft,,69,88
310,3,4:24.0,,Defensive rebound by Team,69,88
311,3,4:19.0,,Personal foul by E. Brand,69,88
312,3,4:14.0,,D. Sloan makes 2-pt layup from 2 ft,69,90
313,3,4:00.0,H. Thompson misses 3-pt jump shot from 24 ft,,69,90
314,3,3:59.0,,Defensive rebound by D. Sloan,69,90
315,3,3:56.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Sloan),69,92
316,3,3:56.0,Philadelphia full timeout,,69,92
317,3,3:56.0,T. McConnell enters the game for S. Weems,,69,92
318,3,3:56.0,I. Canaan enters the game for I. Smith,,69,92
319,3,3:36.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by T. McConnell),,72,92
320,3,3:20.0,,Shooting foul by E. Brand (drawn by B. Bogdanović),72,92
321,3,3:20.0,,B. Bogdanović misses free throw 1 of 2,72,92
322,3,3:20.0,,Offensive rebound by Team,72,92
323,3,3:20.0,N. Noel enters the game for E. Brand,,72,92
324,3,3:20.0,,B. Bogdanović makes free throw 2 of 2,72,93
325,3,3:08.0,Turnover by T. McConnell (bad pass; steal by T. Young),,72,93
326,3,3:04.0,,B. Bogdanović makes 2-pt dunk at rim (assist by D. Sloan),72,95
327,3,2:52.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by T. McConnell),,75,95
328,3,2:35.0,,Turnover by M. Brown (bad pass; steal by N. Stauskas),75,95
329,3,2:26.0,I. Canaan misses 3-pt jump shot from 24 ft,,75,95
330,3,2:25.0,Offensive rebound by N. Stauskas,,75,95
331,3,2:18.0,Shooting foul by M. Brown (drawn by I. Canaan),,75,95
332,3,2:18.0,I. Canaan makes free throw 1 of 2,,76,95
333,3,2:18.0,,S. Kilpatrick enters the game for B. Bogdanović,76,95
334,3,2:18.0,I. Canaan makes free throw 2 of 2,,77,95
335,3,1:57.0,,B. Lopez misses 2-pt layup from 2 ft,77,95
336,3,1:56.0,Defensive rebound by H. Thompson,,77,95
337,3,1:47.0,Turnover by H. Thompson (lost ball),,77,95
338,3,1:29.0,,Offensive foul by B. Lopez (drawn by N. Noel),77,95
339,3,1:29.0,,Turnover by B. Lopez (offensive foul),77,95
340,3,1:17.0,Shooting foul by T. Young (drawn by H. Thompson),,77,95
341,3,1:17.0,H. Thompson makes 2-pt layup from 2 ft,,79,95
342,3,1:17.0,H. Thompson makes free throw 1 of 1,,80,95
343,3,1:02.0,,Shooting foul by N. Noel (drawn by T. Young),80,95
344,3,1:02.0,,T. Young makes free throw 1 of 2,80,96
345,3,1:02.0,,T. Young makes free throw 2 of 2,80,97
346,3,0:51.0,T. McConnell misses 2-pt layup from 2 ft,,80,97
347,3,0:50.0,,Defensive rebound by T. Young,80,97
348,3,0:46.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft,80,100
349,3,0:42.0,N. Noel misses 2-pt dunk at rim,,80,100
350,3,0:41.0,,Defensive rebound by T. Young,80,100
351,3,0:33.0,,M. Brown misses 3-pt jump shot from 25 ft,80,100
352,3,0:31.0,Defensive rebound by T. McConnell,,80,100
353,3,0:23.0,I. Canaan makes 3-pt jump shot from 23 ft,,83,100
354,3,0:02.0,,D. Sloan misses 3-pt jump shot from 24 ft,83,100
355,3,0:00.0,,Offensive rebound by B. Lopez,83,100
356,3,0:00.0,,B. Lopez misses 2-pt layup from 2 ft,83,100
357,3,0:00.0,,Offensive rebound by Team,83,100
358,4,11:46.0,,M. Brown misses 2-pt jump shot from 21 ft,83,100
359,4,11:45.0,Defensive rebound by T. McConnell,,83,100
360,4,11:31.0,Turnover by N. Noel (lost ball; steal by S. Larkin),,83,100
361,4,11:25.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by S. Larkin),83,102
362,4,11:06.0,N. Stauskas misses 3-pt jump shot from 22 ft,,83,102
363,4,11:05.0,,Defensive rebound by M. Brown,83,102
364,4,11:00.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by M. Brown),83,104
365,4,10:48.0,Def 3 sec tech foul by B. Bogdanović,,83,104
366,4,10:48.0,I. Canaan makes technical free throw,,84,104
367,4,10:48.0,C. Landry enters the game for N. Noel,,84,104
368,4,10:37.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),,87,104
369,4,10:20.0,,M. Brown misses 3-pt jump shot from 24 ft,87,104
370,4,10:19.0,Defensive rebound by N. Stauskas,,87,104
371,4,10:13.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by T. McConnell),,90,104
372,4,10:13.0,,Brooklyn full timeout,90,104
373,4,10:01.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,90,104
374,4,10:00.0,Defensive rebound by N. Stauskas,,90,104
375,4,9:54.0,T. McConnell makes 2-pt jump shot from 4 ft,,92,104
376,4,9:41.0,,Turnover by T. Robinson (lost ball),92,104
377,4,9:29.0,N. Stauskas makes 2-pt layup from 1 ft (assist by H. Thompson),,94,104
378,4,9:21.0,,Brooklyn full timeout,94,104
379,4,9:21.0,,B. Lopez enters the game for T. Robinson,94,104
380,4,9:21.0,,T. Young enters the game for M. Brown,94,104
381,4,9:10.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by S. Kilpatrick),94,106
382,4,8:54.0,C. Landry makes 2-pt jump shot from 10 ft (assist by H. Thompson),,96,106
383,4,8:39.0,,B. Bogdanović misses 2-pt hook shot from 6 ft,96,106
384,4,8:38.0,Defensive rebound by N. Stauskas,,96,106
385,4,8:28.0,I. Canaan misses 3-pt jump shot from 25 ft,,96,106
386,4,8:27.0,,Defensive rebound by B. Bogdanović,96,106
387,4,8:15.0,,T. Young makes 2-pt layup from 1 ft,96,108
