,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
34,1,6:38.0,E. Payton makes 2-pt jump shot from 9 ft,,11,10
35,1,6:19.0,,J. Johnson misses 3-pt jump shot from 24 ft,11,10
36,1,6:18.0,Defensive rebound by A. Gordon,,11,10
37,1,6:11.0,E. Fournier makes 2-pt jump shot from 12 ft (assist by A. Gordon),,13,10
38,1,5:52.0,,Turnover by J. Johnson (lost ball; steal by M. Hezonja),13,10
39,1,5:52.0,Personal foul by J. Johnson,,13,10
40,1,5:52.0,,Miami full timeout,13,10
41,1,5:52.0,,J. Richardson enters the game for L. Deng,13,10
42,1,5:52.0,,J. Winslow enters the game for G. Dragić,13,10
43,1,5:42.0,E. Fournier makes 2-pt jump shot from 10 ft (assist by E. Payton),,15,10
44,1,5:25.0,,Shooting foul by E. Fournier (drawn by D. Wade),15,10
45,1,5:25.0,,D. Wade makes free throw 1 of 2,15,11
46,1,5:25.0,,H. Whiteside enters the game for A. Stoudemire,15,11
47,1,5:25.0,,D. Wade makes free throw 2 of 2,15,12
48,1,5:08.0,E. Fournier misses 2-pt layup from 1 ft (block by H. Whiteside),,15,12
49,1,5:07.0,Offensive rebound by E. Fournier,,15,12
50,1,4:59.0,E. Fournier misses 2-pt jump shot from 5 ft,,15,12
51,1,4:58.0,,Defensive rebound by H. Whiteside,15,12
52,1,4:53.0,,D. Wade misses 2-pt layup from 1 ft,15,12
53,1,4:52.0,Defensive rebound by M. Hezonja,,15,12
54,1,4:48.0,M. Hezonja misses 2-pt dunk from 2 ft,,15,12
55,1,4:47.0,,Defensive rebound by Team,15,12
56,1,4:47.0,J. Smith enters the game for D. Dedmon,,15,12
57,1,4:23.0,,J. Johnson misses 2-pt jump shot from 6 ft,15,12
58,1,4:22.0,,Offensive rebound by H. Whiteside,15,12
59,1,4:22.0,,Shooting foul by J. Smith (drawn by H. Whiteside),15,12
60,1,4:22.0,,H. Whiteside makes free throw 1 of 2,15,13
61,1,4:22.0,,H. Whiteside makes free throw 2 of 2,15,14
62,1,4:05.0,J. Smith makes 2-pt jump shot from 15 ft,,17,14
63,1,3:51.0,,Shooting foul by J. Smith (drawn by D. Wade),17,14
64,1,3:51.0,,D. Wade makes free throw 1 of 2,17,15
65,1,3:51.0,,D. Wade makes free throw 2 of 2,17,16
66,1,3:29.0,E. Payton makes 2-pt layup at rim,,19,16
67,1,3:07.0,,G. Dragić enters the game for D. Wade,19,16
68,1,3:03.0,,Turnover by Team (shot clock),19,16
69,1,3:03.0,Orlando full timeout,,19,16
70,1,2:53.0,J. Smith misses 2-pt jump shot from 19 ft (block by H. Whiteside),,19,16
71,1,2:52.0,Offensive rebound by E. Payton,,19,16
72,1,2:47.0,E. Payton makes 2-pt jump shot from 5 ft,,21,16
73,1,2:33.0,,G. Dragić makes 3-pt jump shot from 24 ft,21,19
74,1,2:16.0,M. Hezonja makes 2-pt jump shot from 15 ft,,23,19
75,1,2:08.0,,Personal foul by E. Payton,23,19
76,1,2:08.0,,G. Dragić misses free throw 1 of 2,23,19
77,1,2:08.0,,Offensive rebound by Team,23,19
78,1,2:08.0,B. Jennings enters the game for E. Payton,,23,19
79,1,2:08.0,C. Watson enters the game for M. Hezonja,,23,19
80,1,2:08.0,,L. Deng enters the game for J. Johnson,23,19
81,1,2:08.0,,G. Dragić makes free throw 2 of 2,23,20
82,1,1:56.0,J. Smith makes 2-pt jump shot from 18 ft (assist by B. Jennings),,25,20
83,1,1:43.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),25,22
84,1,1:26.0,E. Fournier misses 2-pt layup from 1 ft,,25,22
85,1,1:25.0,Offensive rebound by A. Gordon,,25,22
86,1,1:24.0,A. Gordon makes 2-pt layup from 2 ft,,27,22
87,1,1:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),27,24
88,1,1:01.0,J. Smith misses 2-pt jump shot from 18 ft,,27,24
89,1,1:00.0,,Defensive rebound by H. Whiteside,27,24
90,1,0:52.0,,J. Richardson makes 2-pt jump shot from 21 ft (assist by G. Dragić),27,26
91,1,0:41.0,E. Fournier misses 2-pt layup from 2 ft (block by H. Whiteside),,27,26
92,1,0:40.0,Offensive rebound by E. Fournier,,27,26
93,1,0:40.0,Shooting foul by H. Whiteside (drawn by E. Fournier),,27,26
94,1,0:40.0,E. Fournier makes free throw 1 of 2,,28,26
95,1,0:40.0,E. Fournier makes free throw 2 of 2,,29,26
96,1,0:29.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),29,28
97,1,0:05.0,Turnover by Team (shot clock),,29,28
98,1,0:02.0,,Turnover by J. Winslow (bad pass; steal by J. Smith),29,28
99,1,0:00.0,E. Fournier makes 2-pt jump shot from 18 ft,,31,28
100,2,11:49.0,,Offensive charge foul by A. Gordon (drawn by L. Deng),31,28
101,2,11:49.0,Turnover by A. Gordon (offensive foul),,31,28
102,2,11:30.0,,L. Deng misses 2-pt jump shot from 20 ft,31,28
103,2,11:29.0,Defensive rebound by J. Smith,,31,28
104,2,11:14.0,D. Marble misses 2-pt layup from 1 ft (block by H. Whiteside),,31,28
105,2,11:13.0,,Offensive rebound by Team,31,28
106,2,10:56.0,,H. Whiteside misses 2-pt hook shot from 5 ft,31,28
107,2,10:55.0,,Offensive rebound by J. Winslow,31,28
108,2,10:55.0,,Shooting foul by D. Marble (drawn by J. Winslow),31,28
109,2,10:55.0,,J. Winslow makes free throw 1 of 2,31,29
110,2,10:55.0,A. Nicholson enters the game for J. Smith,,31,29
111,2,10:55.0,M. Hezonja enters the game for A. Gordon,,31,29
112,2,10:55.0,,J. Winslow makes free throw 2 of 2,31,30
113,2,10:37.0,Turnover by A. Nicholson (lost ball; steal by G. Dragić),,31,30
114,2,10:32.0,,G. Dragić makes 2-pt dunk at rim (assist by J. Winslow),31,32
115,2,10:13.0,Shooting foul by J. Richardson (drawn by A. Nicholson),,31,32
116,2,10:13.0,A. Nicholson makes 2-pt layup from 1 ft,,33,32
117,2,10:13.0,A. Nicholson makes free throw 1 of 1,,34,32
118,2,9:57.0,,H. Whiteside makes 2-pt hook shot from 6 ft,34,34
119,2,9:37.0,B. Jennings misses 2-pt jump shot from 6 ft,,34,34
120,2,9:36.0,,Defensive rebound by L. Deng,34,34
121,2,9:20.0,,Shooting foul by M. Hezonja (drawn by G. Dragić),34,34
122,2,9:20.0,,G. Dragić makes free throw 1 of 2,34,35
123,2,9:20.0,,G. Dragić misses free throw 2 of 2,34,35
124,2,9:19.0,,Offensive rebound by H. Whiteside,34,35
125,2,9:18.0,,H. Whiteside makes 2-pt dunk at rim,34,37
126,2,8:47.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by C. Watson),,37,37
127,2,8:33.0,,Shooting foul by D. Marble (drawn by H. Whiteside),37,37
128,2,8:33.0,Official timeout,,37,37
129,2,8:33.0,,H. Whiteside makes free throw 1 of 2,37,38
130,2,8:33.0,,H. Whiteside makes free throw 2 of 2,37,39
131,2,8:20.0,A. Nicholson makes 2-pt jump shot from 11 ft (assist by B. Jennings),,39,39
132,2,8:05.0,,Turnover by H. Whiteside (3 sec),39,39
133,2,7:45.0,Turnover by M. Hezonja (traveling),,39,39
134,2,7:32.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),39,41
135,2,7:16.0,A. Nicholson makes 2-pt hook shot from 5 ft,,41,41
136,2,6:54.0,,L. Deng misses 2-pt jump shot from 5 ft,41,41
137,2,6:53.0,,Offensive rebound by J. Winslow,41,41
138,2,6:47.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),41,43
139,2,6:30.0,B. Jennings misses 2-pt layup from 2 ft,,41,43
140,2,6:29.0,,Defensive rebound by J. Winslow,41,43
141,2,6:25.0,,J. Winslow makes 2-pt jump shot from 4 ft,41,45
142,2,6:25.0,,Shooting foul by M. Hezonja (drawn by J. Winslow),41,45
143,2,6:25.0,D. Dedmon enters the game for B. Jennings,,41,45
144,2,6:25.0,E. Fournier enters the game for D. Marble,,41,45
145,2,6:25.0,E. Payton enters the game for A. Nicholson,,41,45
146,2,6:25.0,,D. Wade enters the game for G. Dragić,41,45
147,2,6:25.0,,J. Winslow misses free throw 1 of 1,41,45
148,2,6:24.0,Defensive rebound by M. Hezonja,,41,45
149,2,6:06.0,Turnover by M. Hezonja (bad pass; steal by H. Whiteside),,41,45
150,2,5:44.0,,J. Richardson misses 3-pt jump shot from 24 ft,41,45
151,2,5:43.0,Defensive rebound by D. Dedmon,,41,45
152,2,5:34.0,Turnover by E. Payton (bad pass),,41,45
153,2,5:34.0,,Miami full timeout,41,45
154,2,5:34.0,,A. Stoudemire enters the game for H. Whiteside,41,45
155,2,5:19.0,,A. Stoudemire makes 2-pt layup from 1 ft (assist by D. Wade),41,47
156,2,5:03.0,Turnover by E. Fournier (bad pass; steal by J. Winslow),,41,47
157,2,4:58.0,,D. Wade misses 2-pt layup from 1 ft,41,47
158,2,4:57.0,Defensive rebound by E. Fournier,,41,47
159,2,4:51.0,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),,43,47
160,2,4:31.0,,D. Wade misses 2-pt layup from 1 ft,43,47
161,2,4:30.0,,Offensive rebound by A. Stoudemire,43,47
162,2,4:29.0,,A. Stoudemire makes 2-pt layup from 1 ft,43,49
163,2,4:28.0,,Technical foul by D. Wade,43,49
164,2,4:28.0,E. Fournier makes technical free throw,,44,49
165,2,4:28.0,,J. Johnson enters the game for L. Deng,44,49
166,2,4:05.0,D. Dedmon misses 2-pt layup from 2 ft,,44,49
167,2,4:04.0,Offensive rebound by D. Dedmon,,44,49
168,2,4:01.0,D. Dedmon makes 2-pt hook shot from 3 ft,,46,49
169,2,3:49.0,,Turnover by J. Richardson (bad pass; steal by D. Dedmon),46,49
170,2,3:33.0,Turnover by E. Payton (lost ball; steal by A. Stoudemire),,46,49
171,2,3:29.0,,H. Whiteside enters the game for A. Stoudemire,46,49
172,2,3:29.0,J. Smith enters the game for D. Dedmon,,46,49
173,2,3:22.0,,D. Wade misses 2-pt jump shot from 3 ft,46,49
174,2,3:21.0,Defensive rebound by J. Smith,,46,49
175,2,3:17.0,M. Hezonja makes 2-pt dunk at rim (assist by E. Payton),,48,49
176,2,3:02.0,,J. Richardson makes 2-pt dunk at rim,48,51
177,2,3:02.0,,Shooting foul by C. Watson (drawn by J. Richardson),48,51
178,2,3:02.0,,J. Richardson makes free throw 1 of 1,48,52
179,2,2:52.0,Shooting foul by H. Whiteside (drawn by J. Smith),,48,52
180,2,2:52.0,Orlando full timeout,,48,52
181,2,2:52.0,A. Gordon enters the game for C. Watson,,48,52
182,2,2:52.0,,G. Dragić enters the game for J. Richardson,48,52
183,2,2:52.0,J. Smith makes free throw 1 of 2,,49,52
184,2,2:52.0,J. Smith makes free throw 2 of 2,,50,52
185,2,2:38.0,,Turnover by G. Dragić (bad pass),50,52
186,2,2:22.0,M. Hezonja misses 2-pt jump shot from 18 ft,,50,52
187,2,2:21.0,,Defensive rebound by D. Wade,50,52
188,2,2:14.0,,Turnover by G. Dragić (step out of bounds),50,52
189,2,2:00.0,J. Smith makes 2-pt jump shot from 18 ft (assist by M. Hezonja),,52,52
190,2,1:32.0,,J. Johnson misses 2-pt jump shot from 7 ft (block by J. Smith),52,52
191,2,1:31.0,,Offensive rebound by Team,52,52
192,2,1:30.0,,Turnover by Team (shot clock),52,52
193,2,1:30.0,,L. Deng enters the game for H. Whiteside,52,52
194,2,1:11.0,E. Fournier misses 3-pt jump shot from 24 ft,,52,52
195,2,1:10.0,,Defensive rebound by L. Deng,52,52
196,2,0:59.0,,L. Deng misses 3-pt jump shot from 25 ft,52,52
197,2,0:58.0,Defensive rebound by E. Payton,,52,52
198,2,0:54.0,Shooting foul by J. Winslow (drawn by E. Fournier),,52,52
199,2,0:54.0,E. Fournier makes free throw 1 of 2,,53,52
200,2,0:54.0,C. Watson enters the game for J. Smith,,53,52
201,2,0:54.0,E. Fournier makes free throw 2 of 2,,54,52
202,2,0:41.0,,G. Dragić misses 3-pt jump shot from 24 ft,54,52
203,2,0:40.0,Defensive rebound by E. Fournier,,54,52
204,2,0:32.0,E. Fournier misses 2-pt layup from 2 ft,,54,52
205,2,0:31.0,Offensive rebound by E. Payton,,54,52
206,2,0:30.0,E. Payton makes 2-pt layup from 1 ft,,56,52
207,2,0:25.0,,Miami full timeout,56,52
208,2,0:25.0,D. Marble enters the game for E. Payton,,56,52
209,2,0:25.0,,J. Richardson enters the game for G. Dragić,56,52
210,2,0:10.0,,Shooting foul by C. Watson (drawn by D. Wade),56,52
211,2,0:10.0,,D. Wade makes free throw 1 of 2,56,53
212,2,0:10.0,,D. Wade makes free throw 2 of 2,56,54
213,2,0:02.0,Shooting foul by J. Winslow (drawn by E. Fournier),,56,54
214,2,0:02.0,E. Fournier makes free throw 1 of 2,,57,54
215,2,0:02.0,E. Fournier misses free throw 2 of 2,,57,54
216,2,0:01.0,,Defensive rebound by J. Johnson,57,54
217,3,11:41.0,E. Payton makes 2-pt jump shot from 15 ft,,59,54
218,3,11:14.0,,J. Johnson makes 2-pt jump shot from 6 ft,59,56
219,3,10:55.0,M. Hezonja misses 2-pt jump shot from 20 ft,,59,56
220,3,10:54.0,,Defensive rebound by D. Wade,59,56
221,3,10:40.0,,G. Dragić misses 3-pt jump shot from 24 ft,59,56
222,3,10:39.0,Defensive rebound by A. Gordon,,59,56
223,3,10:32.0,Personal foul by G. Dragić,,59,56
224,3,10:32.0,,Technical foul by A. Stoudemire,59,56
225,3,10:32.0,E. Fournier makes technical free throw,,60,56
226,3,10:23.0,Turnover by E. Fournier (bad pass; steal by G. Dragić),,60,56
227,3,10:18.0,,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),60,58
228,3,10:06.0,Turnover by E. Payton (bad pass; steal by G. Dragić),,60,58
229,3,10:01.0,,G. Dragić makes 2-pt layup from 2 ft (assist by L. Deng),60,60
230,3,9:40.0,E. Payton misses 2-pt jump shot from 5 ft,,60,60
231,3,9:39.0,Offensive rebound by Team,,60,60
232,3,9:27.0,E. Fournier misses 2-pt jump shot from 9 ft,,60,60
233,3,9:26.0,,Defensive rebound by D. Wade,60,60
234,3,9:09.0,,A. Stoudemire makes 2-pt jump shot from 3 ft (assist by L. Deng),60,62
235,3,9:09.0,,Shooting foul by D. Dedmon (drawn by A. Stoudemire),60,62
236,3,9:09.0,,A. Stoudemire misses free throw 1 of 1,60,62
237,3,9:08.0,Defensive rebound by A. Gordon,,60,62
238,3,8:49.0,A. Gordon misses 3-pt jump shot from 23 ft,,60,62
239,3,8:48.0,Offensive rebound by D. Dedmon,,60,62
240,3,8:48.0,D. Dedmon misses 2-pt dunk at rim,,60,62
241,3,8:46.0,Offensive rebound by A. Gordon,,60,62
242,3,8:45.0,A. Gordon makes 2-pt layup at rim,,62,62
243,3,8:20.0,,D. Wade misses 2-pt jump shot from 5 ft,62,62
244,3,8:18.0,,Offensive rebound by A. Stoudemire,62,62
245,3,8:16.0,,A. Stoudemire makes 2-pt layup from 1 ft,62,64
246,3,8:13.0,Turnover by D. Dedmon (bad pass; steal by D. Wade),,62,64
247,3,8:07.0,,A. Stoudemire misses 2-pt jump shot from 12 ft,62,64
248,3,8:06.0,Defensive rebound by A. Gordon,,62,64
249,3,8:00.0,A. Gordon misses 2-pt jump shot from 5 ft,,62,64
250,3,7:59.0,,Defensive rebound by L. Deng,62,64
251,3,7:58.0,,Personal foul by E. Fournier,62,64
252,3,7:44.0,,Shooting foul by D. Dedmon (drawn by A. Stoudemire),62,64
253,3,7:44.0,,A. Stoudemire misses free throw 1 of 2,62,64
254,3,7:44.0,,Offensive rebound by Team,62,64
255,3,7:44.0,,A. Stoudemire makes free throw 2 of 2,62,65
256,3,7:24.0,M. Hezonja makes 2-pt dunk at rim (assist by D. Dedmon),,64,65
257,3,7:12.0,,A. Stoudemire makes 2-pt layup at rim (assist by G. Dragić),64,67
258,3,6:59.0,A. Gordon misses 2-pt jump shot from 6 ft (block by L. Deng),,64,67
259,3,6:58.0,,Defensive rebound by L. Deng,64,67
260,3,6:55.0,,G. Dragić makes 2-pt layup at rim,64,69
261,3,6:55.0,Orlando full timeout,,64,69
262,3,6:46.0,M. Hezonja misses 2-pt jump shot from 17 ft,,64,69
263,3,6:45.0,Offensive rebound by D. Dedmon,,64,69
264,3,6:44.0,Shooting foul by A. Stoudemire (drawn by D. Dedmon),,64,69
265,3,6:44.0,D. Dedmon misses free throw 1 of 2,,64,69
266,3,6:44.0,Offensive rebound by Team,,64,69
267,3,6:44.0,D. Dedmon makes free throw 2 of 2,,65,69
268,3,6:25.0,,D. Wade misses 2-pt jump shot from 7 ft,65,69
269,3,6:24.0,Defensive rebound by D. Dedmon,,65,69
270,3,6:02.0,M. Hezonja misses 3-pt jump shot from 24 ft,,65,69
271,3,6:01.0,,Defensive rebound by L. Deng,65,69
272,3,5:53.0,,Turnover by G. Dragić (bad pass; steal by M. Hezonja),65,69
273,3,5:49.0,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),,67,69
274,3,5:34.0,,Shooting foul by D. Dedmon (drawn by D. Wade),67,69
275,3,5:34.0,,D. Wade misses free throw 1 of 2,67,69
276,3,5:34.0,,Offensive rebound by Team,67,69
277,3,5:34.0,,J. Richardson enters the game for G. Dragić,67,69
278,3,5:34.0,,J. Winslow enters the game for L. Deng,67,69
279,3,5:34.0,,D. Wade makes free throw 2 of 2,67,70
280,3,5:15.0,A. Gordon misses 3-pt jump shot from 23 ft,,67,70
281,3,5:14.0,Offensive rebound by E. Payton,,67,70
282,3,5:09.0,M. Hezonja misses 3-pt jump shot from 24 ft,,67,70
283,3,5:08.0,,Defensive rebound by A. Stoudemire,67,70
284,3,4:55.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Wade),67,73
285,3,4:37.0,E. Fournier misses 3-pt jump shot from 25 ft,,67,73
286,3,4:36.0,,Defensive rebound by Team,67,73
287,3,4:36.0,,H. Whiteside enters the game for A. Stoudemire,67,73
288,3,4:17.0,,J. Winslow misses 2-pt jump shot from 18 ft,67,73
289,3,4:16.0,Defensive rebound by E. Fournier,,67,73
290,3,4:08.0,E. Payton makes 2-pt jump shot from 9 ft,,69,73
291,3,4:08.0,,Miami full timeout,69,73
292,3,4:08.0,J. Smith enters the game for D. Dedmon,,69,73
293,3,3:49.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by D. Wade),69,76
294,3,3:31.0,J. Smith misses 2-pt jump shot from 18 ft,,69,76
295,3,3:30.0,,Defensive rebound by J. Winslow,69,76
296,3,3:17.0,,J. Winslow misses 2-pt hook shot from 8 ft,69,76
297,3,3:16.0,Defensive rebound by E. Fournier,,69,76
298,3,3:11.0,J. Smith misses 2-pt layup from 1 ft (block by D. Wade),,69,76
299,3,3:10.0,,Defensive rebound by H. Whiteside,69,76
300,3,2:58.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),69,78
301,3,2:41.0,J. Smith misses 2-pt jump shot from 18 ft,,69,78
302,3,2:40.0,,Defensive rebound by H. Whiteside,69,78
303,3,2:28.0,,J. Johnson makes 2-pt jump shot from 7 ft,69,80
304,3,2:08.0,J. Smith misses 2-pt jump shot from 20 ft,,69,80
305,3,2:07.0,,Defensive rebound by J. Richardson,69,80
306,3,1:57.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Richardson),69,82
307,3,1:57.0,Orlando full timeout,,69,82
308,3,1:57.0,B. Jennings enters the game for E. Payton,,69,82
309,3,1:57.0,,G. Dragić enters the game for D. Wade,69,82
310,3,1:48.0,Turnover by B. Jennings (bad pass; steal by G. Dragić),,69,82
311,3,1:41.0,,J. Winslow misses 3-pt jump shot from 23 ft,69,82
312,3,1:40.0,Defensive rebound by B. Jennings,,69,82
313,3,1:27.0,J. Smith misses 2-pt jump shot from 14 ft,,69,82
314,3,1:26.0,,Defensive rebound by H. Whiteside,69,82
315,3,1:10.0,,H. Whiteside makes 2-pt layup at rim (assist by G. Dragić),69,84
316,3,1:10.0,,Shooting foul by M. Hezonja (drawn by H. Whiteside),69,84
317,3,1:10.0,A. Nicholson enters the game for J. Smith,,69,84
318,3,1:10.0,D. Marble enters the game for M. Hezonja,,69,84
319,3,1:10.0,,H. Whiteside makes free throw 1 of 1,69,85
320,3,0:59.0,A. Nicholson misses 3-pt jump shot from 24 ft,,69,85
321,3,0:58.0,,Defensive rebound by J. Richardson,69,85
322,3,0:52.0,,Turnover by G. Dragić (bad pass; steal by D. Marble),69,85
323,3,0:46.0,Turnover by B. Jennings (bad pass),,69,85
324,3,0:26.0,,J. Richardson misses 2-pt jump shot from 20 ft,69,85
325,3,0:25.0,Defensive rebound by Team,,69,85
326,3,0:25.0,,Loose ball foul by J. Winslow,69,85
327,3,0:09.0,E. Fournier misses 2-pt jump shot from 21 ft,,69,85
328,3,0:08.0,,Defensive rebound by H. Whiteside,69,85
329,3,0:01.0,,G. Dragić misses 2-pt jump shot from 18 ft,69,85
330,3,0:00.0,,Offensive rebound by J. Winslow,69,85
331,4,11:52.0,,Personal foul by A. Nicholson,69,85
332,4,11:39.0,,J. Winslow misses 2-pt hook shot from 4 ft,69,85
333,4,11:38.0,Defensive rebound by A. Nicholson,,69,85
334,4,11:23.0,A. Nicholson makes 2-pt layup from 2 ft,,71,85
335,4,11:09.0,,Turnover by J. Winslow (lost ball; steal by D. Marble),71,85
336,4,11:08.0,Personal foul by G. Dragić,,71,85
337,4,10:55.0,A. Nicholson misses 3-pt jump shot from 25 ft,,71,85
338,4,10:54.0,,Defensive rebound by J. Winslow,71,85
339,4,10:45.0,,L. Deng misses 3-pt jump shot from 23 ft,71,85
340,4,10:44.0,Defensive rebound by B. Jennings,,71,85
341,4,10:36.0,C. Watson makes 3-pt jump shot from 23 ft (assist by B. Jennings),,74,85
342,4,10:17.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),74,88
343,4,10:11.0,Shooting foul by J. Richardson (drawn by B. Jennings),,74,88
344,4,10:11.0,B. Jennings makes free throw 1 of 3,,75,88
345,4,10:11.0,B. Jennings misses free throw 2 of 3,,75,88
346,4,10:11.0,Offensive rebound by Team,,75,88
347,4,10:11.0,E. Payton enters the game for A. Gordon,,75,88
348,4,10:11.0,B. Jennings misses free throw 3 of 3,,75,88
349,4,10:10.0,,Defensive rebound by H. Whiteside,75,88
350,4,10:02.0,,Shooting foul by C. Watson (drawn by G. Dragić),75,88
351,4,10:02.0,,G. Dragić misses free throw 1 of 2,75,88
352,4,10:02.0,,Offensive rebound by Team,75,88
353,4,10:02.0,,G. Dragić misses free throw 2 of 2,75,88
354,4,10:00.0,,Offensive rebound by Team,75,88
355,4,9:54.0,,G. Dragić misses 2-pt jump shot from 15 ft,75,88
356,4,9:53.0,Defensive rebound by B. Jennings,,75,88
357,4,9:45.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by D. Marble),,78,88
358,4,9:27.0,,J. Richardson misses 2-pt layup from 1 ft,78,88
359,4,9:26.0,,Offensive rebound by L. Deng,78,88
360,4,9:22.0,,J. Winslow misses 2-pt jump shot from 2 ft,78,88
361,4,9:21.0,,Offensive rebound by L. Deng,78,88
362,4,9:20.0,,L. Deng misses 2-pt layup from 1 ft,78,88
363,4,9:19.0,,Offensive rebound by L. Deng,78,88
364,4,9:18.0,,L. Deng makes 2-pt layup at rim,78,90
365,4,9:06.0,B. Jennings misses 2-pt jump shot from 10 ft,,78,90
366,4,9:05.0,Offensive rebound by C. Watson,,78,90
367,4,9:05.0,Personal foul by G. Dragić,,78,90
368,4,8:56.0,C. Watson misses 3-pt jump shot from 24 ft,,78,90
369,4,8:55.0,,Defensive rebound by J. Winslow,78,90
370,4,8:44.0,,Shooting foul by D. Marble (drawn by L. Deng),78,90
371,4,8:44.0,Official timeout,,78,90
372,4,8:44.0,,L. Deng makes free throw 1 of 2,78,91
373,4,8:44.0,,L. Deng makes free throw 2 of 2,78,92
374,4,8:32.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by E. Payton),,81,92
375,4,8:05.0,,L. Deng makes 2-pt jump shot from 18 ft (assist by J. Richardson),81,94
376,4,7:50.0,Turnover by E. Payton (bad pass; steal by L. Deng),,81,94
377,4,7:46.0,,G. Dragić makes 2-pt layup from 1 ft (assist by L. Deng),81,96
378,4,7:39.0,Personal foul by H. Whiteside,,81,96
379,4,7:39.0,E. Fournier enters the game for D. Marble,,81,96
380,4,7:30.0,B. Jennings misses 3-pt jump shot from 24 ft,,81,96
381,4,7:29.0,,Defensive rebound by H. Whiteside,81,96
382,4,7:13.0,,H. Whiteside misses 2-pt hook shot from 8 ft,81,96
383,4,7:12.0,,Offensive rebound by L. Deng,81,96
384,4,7:02.0,,G. Dragić makes 2-pt jump shot from 4 ft,81,98
385,4,7:02.0,,Shooting foul by A. Nicholson (drawn by G. Dragić),81,98
386,4,7:02.0,M. Hezonja enters the game for B. Jennings,,81,98
387,4,7:02.0,,G. Dragić makes free throw 1 of 1,81,99
388,4,6:54.0,Shooting foul by J. Winslow (drawn by E. Payton),,81,99
389,4,6:54.0,E. Payton misses free throw 1 of 2,,81,99
