,QUARTER,TIME_REMAINING,NEW YORK_ACTION,UTAH_ACTION,NEW YORK_SCORE,UTAH_SCORE
57,1,4:38.0,L. Thomas misses 2-pt jump shot from 18 ft,,8,23
58,1,4:37.0,,Defensive rebound by T. Lyles,8,23
59,1,4:27.0,,G. Hayward misses 2-pt jump shot from 3 ft,8,23
60,1,4:27.0,Defensive rebound by K. Séraphin,,8,23
61,1,4:16.0,Shooting foul by G. Hayward (drawn by C. Anthony),,8,23
62,1,4:16.0,C. Anthony makes free throw 1 of 2,,9,23
63,1,4:16.0,,A. Burks enters the game for R. Hood,9,23
64,1,4:16.0,,T. Booker enters the game for T. Lyles,9,23
65,1,4:16.0,L. Galloway enters the game for A. Afflalo,,9,23
66,1,4:16.0,C. Anthony misses free throw 2 of 2,,9,23
67,1,4:15.0,Offensive rebound by K. Séraphin,,9,23
68,1,4:10.0,Turnover by C. Anthony (lost ball; steal by G. Hayward),,9,23
69,1,4:04.0,,G. Hayward makes 2-pt layup from 2 ft (assist by R. Neto),9,25
70,1,3:50.0,Turnover by K. Séraphin (lost ball; steal by A. Burks),,9,25
71,1,3:48.0,,Personal foul by C. Anthony (drawn by G. Hayward),9,25
72,1,3:48.0,,J. Withey enters the game for D. Favors,9,25
73,1,3:48.0,,T. Burke enters the game for R. Neto,9,25
74,1,3:48.0,J. Grant enters the game for J. Calderón,,9,25
75,1,3:24.0,,T. Burke misses 2-pt jump shot from 4 ft,9,25
76,1,3:24.0,,Offensive rebound by T. Booker,9,25
77,1,3:21.0,,T. Booker misses 2-pt layup from 1 ft,9,25
78,1,3:19.0,Defensive rebound by C. Anthony,,9,25
79,1,3:12.0,C. Anthony misses 3-pt jump shot from 24 ft,,9,25
80,1,3:12.0,,Defensive rebound by G. Hayward,9,25
81,1,3:03.0,,J. Withey makes 2-pt dunk at rim (assist by G. Hayward),9,27
82,1,2:44.0,L. Galloway misses 2-pt jump shot from 15 ft,,9,27
83,1,2:44.0,,Defensive rebound by T. Booker,9,27
84,1,2:36.0,,A. Burks misses 2-pt jump shot from 22 ft,9,27
85,1,2:35.0,Defensive rebound by L. Thomas,,9,27
86,1,2:26.0,Personal foul by A. Burks (drawn by C. Anthony),,9,27
87,1,2:26.0,,Utah full timeout,9,27
88,1,2:26.0,D. Williams enters the game for C. Anthony,,9,27
89,1,2:26.0,,E. Millsap enters the game for G. Hayward,9,27
90,1,2:15.0,D. Williams misses 2-pt jump shot from 13 ft,,9,27
91,1,2:15.0,,Defensive rebound by E. Millsap,9,27
92,1,1:54.0,,T. Booker misses 2-pt hook shot from 4 ft,9,27
93,1,1:54.0,Defensive rebound by L. Thomas,,9,27
94,1,1:46.0,L. Thomas misses 2-pt jump shot from 16 ft,,9,27
95,1,1:46.0,,Defensive rebound by T. Booker,9,27
96,1,1:34.0,,T. Burke misses 2-pt jump shot from 21 ft,9,27
97,1,1:34.0,Defensive rebound by K. Séraphin,,9,27
98,1,1:15.0,L. Thomas makes 2-pt layup from 2 ft (assist by D. Williams),,11,27
99,1,1:09.0,,Utah full timeout,11,27
100,1,0:51.0,,A. Burks misses 2-pt layup from 2 ft,11,27
101,1,0:50.0,,Offensive rebound by Team,11,27
102,1,0:50.0,,Turnover by Team (shot clock),11,27
103,1,0:38.0,K. Séraphin misses 2-pt jump shot from 3 ft (block by J. Withey),,11,27
104,1,0:36.0,,Defensive rebound by J. Withey,11,27
105,1,0:32.0,,T. Burke makes 2-pt layup from 2 ft,11,29
106,1,0:22.0,D. Williams misses 2-pt layup from 2 ft,,11,29
107,1,0:21.0,,Defensive rebound by J. Withey,11,29
108,1,0:00.0,,E. Millsap misses 3-pt jump shot from 24 ft,11,29
109,1,0:00.0,,Offensive rebound by Team,11,29
110,2,11:45.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Booker),11,32
111,2,11:20.0,J. Grant misses 3-pt jump shot from 23 ft,,11,32
112,2,11:19.0,,Defensive rebound by E. Millsap,11,32
113,2,10:56.0,,E. Millsap makes 2-pt layup from 2 ft (assist by A. Burks),11,34
114,2,10:34.0,Personal foul by T. Booker (drawn by K. Porziņģis),,11,34
115,2,10:31.0,Personal foul by T. Burke (drawn by J. Grant),,11,34
116,2,10:21.0,L. Galloway misses 2-pt jump shot from 22 ft,,11,34
117,2,10:20.0,,Defensive rebound by Team,11,34
118,2,10:02.0,,T. Burke makes 2-pt jump shot from 8 ft,11,36
119,2,9:51.0,Turnover by K. Porziņģis (lost ball; steal by E. Millsap),,11,36
120,2,9:38.0,,J. Withey makes 2-pt layup from 2 ft (assist by T. Burke),11,38
121,2,9:37.0,New York full timeout,,11,38
122,2,9:37.0,A. Afflalo enters the game for D. Williams,,11,38
123,2,9:37.0,S. Vujačić enters the game for L. Galloway,,11,38
124,2,9:37.0,C. Anthony enters the game for J. Grant,,11,38
125,2,9:22.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by A. Afflalo),,13,38
126,2,9:03.0,,T. Burke misses 2-pt jump shot from 19 ft,13,38
127,2,9:02.0,Defensive rebound by L. Thomas,,13,38
128,2,8:49.0,L. Thomas makes 2-pt jump shot from 3 ft,,15,38
129,2,8:22.0,,T. Burke makes 2-pt layup from 2 ft,15,40
130,2,8:04.0,L. Thomas misses 3-pt jump shot from 22 ft,,15,40
131,2,8:04.0,,Defensive rebound by E. Millsap,15,40
132,2,7:53.0,,T. Booker makes 2-pt dunk at rim (assist by T. Burke),15,42
133,2,7:46.0,Shooting foul by J. Withey (drawn by L. Thomas),,15,42
134,2,7:46.0,L. Thomas makes free throw 1 of 2,,16,42
135,2,7:46.0,R. Lopez enters the game for K. Porziņģis,,16,42
136,2,7:46.0,,R. Hood enters the game for A. Burks,16,42
137,2,7:46.0,,T. Lyles enters the game for T. Booker,16,42
138,2,7:46.0,,D. Favors enters the game for J. Withey,16,42
139,2,7:46.0,L. Thomas misses free throw 2 of 2,,16,42
140,2,7:46.0,,Defensive rebound by T. Lyles,16,42
141,2,7:24.0,,E. Millsap misses 2-pt layup from 2 ft,16,42
142,2,7:23.0,Defensive rebound by A. Afflalo,,16,42
143,2,7:11.0,Shooting foul by E. Millsap (drawn by R. Lopez),,16,42
144,2,7:11.0,R. Lopez misses free throw 1 of 2,,16,42
145,2,7:11.0,Offensive rebound by Team,,16,42
146,2,7:11.0,,G. Hayward enters the game for E. Millsap,16,42
147,2,7:11.0,J. Calderón enters the game for L. Thomas,,16,42
148,2,7:11.0,R. Lopez misses free throw 2 of 2,,16,42
149,2,7:10.0,,Defensive rebound by D. Favors,16,42
150,2,6:50.0,,R. Hood makes 2-pt jump shot from 12 ft,16,44
151,2,6:33.0,C. Anthony makes 2-pt jump shot from 8 ft,,18,44
152,2,6:33.0,Shooting foul by T. Lyles (drawn by C. Anthony),,18,44
153,2,6:33.0,,R. Neto enters the game for T. Burke,18,44
154,2,6:33.0,C. Anthony misses free throw 1 of 1,,18,44
155,2,6:33.0,,Defensive rebound by T. Lyles,18,44
156,2,6:11.0,,D. Favors makes 2-pt hook shot from 7 ft,18,46
157,2,5:59.0,C. Anthony misses 2-pt jump shot from 17 ft,,18,46
158,2,5:59.0,,Defensive rebound by R. Neto,18,46
159,2,5:46.0,,Personal foul by S. Vujačić (drawn by R. Hood),18,46
160,2,5:46.0,,Utah full timeout,18,46
161,2,5:39.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Hood),18,49
162,2,5:18.0,Turnover by C. Anthony (traveling),,18,49
163,2,5:00.0,,D. Favors misses 2-pt jump shot from 10 ft,18,49
164,2,4:59.0,Defensive rebound by C. Anthony,,18,49
165,2,4:50.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),,21,49
166,2,4:29.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Neto),21,51
167,2,4:29.0,,Shooting foul by J. Calderón (drawn by D. Favors),21,51
168,2,4:29.0,,D. Favors makes free throw 1 of 1,21,52
169,2,4:15.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),,24,52
170,2,3:49.0,,R. Hood misses 3-pt jump shot from 25 ft,24,52
171,2,3:48.0,,Offensive rebound by R. Hood,24,52
172,2,3:35.0,,R. Hood misses 3-pt jump shot from 24 ft,24,52
173,2,3:33.0,,Offensive rebound by T. Lyles,24,52
174,2,3:15.0,,R. Neto misses 2-pt jump shot from 5 ft,24,52
175,2,3:14.0,,Offensive rebound by R. Hood,24,52
176,2,3:11.0,,R. Hood misses 3-pt jump shot from 24 ft,24,52
177,2,3:09.0,Defensive rebound by C. Anthony,,24,52
178,2,3:00.0,Offensive foul by C. Anthony (drawn by T. Lyles),,24,52
179,2,3:00.0,Turnover by C. Anthony (offensive foul),,24,52
180,2,3:00.0,,Utah full timeout,24,52
181,2,3:00.0,,T. Booker enters the game for T. Lyles,24,52
182,2,3:00.0,,A. Burks enters the game for R. Neto,24,52
183,2,2:35.0,,G. Hayward makes 2-pt jump shot from 14 ft,24,54
184,2,2:22.0,C. Anthony misses 3-pt jump shot from 24 ft,,24,54
185,2,2:21.0,,Defensive rebound by G. Hayward,24,54
186,2,2:11.0,,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),24,56
187,2,1:50.0,J. Calderón makes 2-pt jump shot from 16 ft (assist by A. Afflalo),,26,56
188,2,1:39.0,,Personal foul by A. Afflalo (drawn by G. Hayward),26,56
189,2,1:31.0,,D. Favors makes 2-pt jump shot from 9 ft (assist by G. Hayward),26,58
190,2,1:19.0,Shooting foul by T. Booker (drawn by C. Anthony),,26,58
191,2,1:19.0,C. Anthony makes free throw 1 of 2,,27,58
192,2,1:19.0,,T. Burke enters the game for T. Booker,27,58
193,2,1:19.0,C. Anthony makes free throw 2 of 2,,28,58
194,2,1:07.0,,T. Burke misses 2-pt jump shot from 13 ft (block by J. Calderón),28,58
195,2,1:06.0,Defensive rebound by J. Calderón,,28,58
196,2,0:57.0,S. Vujačić makes 3-pt jump shot from 24 ft (assist by J. Calderón),,31,58
197,2,0:37.0,,R. Hood misses 2-pt jump shot from 17 ft,31,58
198,2,0:36.0,Defensive rebound by C. Anthony,,31,58
199,2,0:29.0,C. Anthony makes 2-pt jump shot from 17 ft,,33,58
200,2,0:13.0,,A. Burks misses 2-pt jump shot from 18 ft,33,58
201,2,0:12.0,Defensive rebound by S. Vujačić,,33,58
202,2,0:07.0,R. Lopez makes 2-pt layup from 2 ft (assist by S. Vujačić),,35,58
203,2,0:01.0,,A. Burks makes 2-pt jump shot from 18 ft (assist by G. Hayward),35,60
204,3,11:44.0,,Personal foul by A. Afflalo (drawn by D. Favors),35,60
205,3,11:35.0,,G. Hayward makes 2-pt jump shot from 18 ft,35,62
206,3,11:13.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,35,62
207,3,11:13.0,,Defensive rebound by G. Hayward,35,62
208,3,11:01.0,,D. Favors misses 2-pt jump shot from 15 ft,35,62
209,3,11:01.0,Defensive rebound by K. Porziņģis,,35,62
210,3,10:36.0,Turnover by Team (shot clock),,35,62
211,3,10:17.0,,G. Hayward makes 2-pt jump shot from 19 ft,35,64
212,3,9:59.0,A. Afflalo misses 2-pt jump shot from 10 ft,,35,64
213,3,9:59.0,,Defensive rebound by D. Favors,35,64
214,3,9:35.0,,Turnover by Team (shot clock),35,64
215,3,9:22.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,35,64
216,3,9:21.0,,Defensive rebound by D. Favors,35,64
217,3,9:03.0,,D. Favors makes 2-pt jump shot from 11 ft (assist by G. Hayward),35,66
218,3,8:52.0,Turnover by C. Anthony (bad pass; steal by R. Neto),,35,66
219,3,8:45.0,,R. Hood misses 3-pt jump shot from 24 ft,35,66
220,3,8:44.0,Defensive rebound by A. Afflalo,,35,66
221,3,8:25.0,A. Afflalo makes 2-pt jump shot from 4 ft,,37,66
222,3,8:04.0,,Shooting foul by K. Porziņģis (drawn by D. Favors),37,66
223,3,8:04.0,,D. Favors makes free throw 1 of 2,37,67
224,3,8:04.0,,D. Favors makes free throw 2 of 2,37,68
225,3,7:51.0,C. Anthony misses 2-pt jump shot from 19 ft,,37,68
226,3,7:51.0,,Defensive rebound by T. Lyles,37,68
227,3,7:47.0,,G. Hayward makes 2-pt dunk from 2 ft (assist by T. Lyles),37,70
228,3,7:43.0,New York full timeout,,37,70
229,3,7:43.0,S. Vujačić enters the game for A. Afflalo,,37,70
230,3,7:43.0,L. Thomas enters the game for K. Porziņģis,,37,70
231,3,7:31.0,S. Vujačić makes 3-pt jump shot from 23 ft (assist by C. Anthony),,40,70
232,3,7:06.0,,Turnover by T. Lyles (lost ball; steal by C. Anthony),40,70
233,3,7:04.0,Personal foul by G. Hayward (drawn by S. Vujačić),,40,70
234,3,6:51.0,L. Thomas misses 2-pt jump shot from 19 ft,,40,70
235,3,6:51.0,,Defensive rebound by G. Hayward,40,70
236,3,6:40.0,,G. Hayward misses 2-pt dunk at rim,40,70
237,3,6:38.0,Defensive rebound by L. Thomas,,40,70
238,3,6:33.0,C. Anthony misses 3-pt jump shot from 24 ft,,40,70
239,3,6:32.0,,Defensive rebound by D. Favors,40,70
240,3,6:17.0,,R. Neto misses 3-pt jump shot from 25 ft,40,70
241,3,6:16.0,Defensive rebound by J. Calderón,,40,70
242,3,6:14.0,Shooting foul by R. Hood (drawn by C. Anthony),,40,70
243,3,6:14.0,C. Anthony makes free throw 1 of 2,,41,70
244,3,6:14.0,,A. Burks enters the game for R. Hood,41,70
245,3,6:14.0,L. Galloway enters the game for J. Calderón,,41,70
246,3,6:14.0,K. O'Quinn enters the game for R. Lopez,,41,70
247,3,6:14.0,C. Anthony makes free throw 2 of 2,,42,70
248,3,5:55.0,,T. Lyles misses 2-pt jump shot from 11 ft,42,70
249,3,5:55.0,Defensive rebound by K. O'Quinn,,42,70
250,3,5:43.0,L. Thomas makes 3-pt jump shot from 22 ft (assist by S. Vujačić),,45,70
251,3,5:21.0,,A. Burks makes 2-pt jump shot from 11 ft,45,72
252,3,5:21.0,,Shooting foul by S. Vujačić (drawn by A. Burks),45,72
253,3,5:21.0,,T. Burke enters the game for R. Neto,45,72
254,3,5:21.0,,T. Booker enters the game for T. Lyles,45,72
255,3,5:21.0,D. Williams enters the game for C. Anthony,,45,72
256,3,5:21.0,,A. Burks misses free throw 1 of 1,45,72
257,3,5:21.0,Defensive rebound by D. Williams,,45,72
258,3,5:05.0,L. Thomas misses 2-pt jump shot from 9 ft,,45,72
259,3,5:04.0,Offensive rebound by K. O'Quinn,,45,72
260,3,5:03.0,Shooting foul by D. Favors (drawn by K. O'Quinn),,45,72
261,3,5:03.0,K. O'Quinn makes free throw 1 of 2,,46,72
262,3,5:03.0,K. O'Quinn makes free throw 2 of 2,,47,72
263,3,4:51.0,,A. Burks misses 2-pt jump shot from 19 ft,47,72
264,3,4:51.0,,Offensive rebound by D. Favors,47,72
265,3,4:51.0,Loose ball foul by K. O'Quinn (drawn by D. Favors),,47,72
266,3,4:46.0,,Turnover by G. Hayward (bad pass; steal by S. Vujačić),47,72
267,3,4:39.0,S. Vujačić makes 2-pt jump shot from 20 ft (assist by L. Thomas),,49,72
268,3,4:27.0,,Offensive foul by G. Hayward (drawn by L. Thomas),49,72
269,3,4:27.0,,Turnover by G. Hayward (offensive foul),49,72
270,3,4:11.0,D. Williams makes 2-pt jump shot from 18 ft (assist by S. Vujačić),,51,72
271,3,4:06.0,,Utah full timeout,51,72
272,3,3:58.0,,T. Burke misses 3-pt jump shot from 24 ft,51,72
273,3,3:58.0,Defensive rebound by D. Williams,,51,72
274,3,3:47.0,D. Williams misses 3-pt jump shot from 24 ft,,51,72
275,3,3:46.0,,Defensive rebound by T. Booker,51,72
276,3,3:32.0,,Turnover by A. Burks (lost ball; steal by K. O'Quinn),51,72
277,3,3:19.0,D. Williams makes 2-pt dunk at rim (assist by S. Vujačić),,53,72
278,3,3:01.0,,G. Hayward misses 2-pt jump shot from 9 ft,53,72
279,3,2:59.0,Defensive rebound by Team,,53,72
280,3,2:44.0,Personal foul by A. Burks (drawn by D. Williams),,53,72
281,3,2:28.0,K. O'Quinn makes 2-pt hook shot from 8 ft,,55,72
282,3,2:14.0,,Shooting foul by K. O'Quinn (drawn by A. Burks),55,72
283,3,2:14.0,,A. Burks makes free throw 1 of 2,55,73
284,3,2:14.0,,A. Burks misses free throw 2 of 2,55,73
285,3,2:13.0,Defensive rebound by K. O'Quinn,,55,73
286,3,1:52.0,L. Thomas misses 3-pt jump shot from 22 ft,,55,73
287,3,1:51.0,,Defensive rebound by T. Burke,55,73
288,3,1:44.0,,T. Booker makes 2-pt dunk at rim (assist by T. Burke),55,75
289,3,1:30.0,Turnover by S. Vujačić (step out of bounds),,55,75
290,3,1:30.0,,E. Millsap enters the game for G. Hayward,55,75
291,3,1:18.0,,Turnover by T. Burke (bad pass),55,75
292,3,1:10.0,Personal foul by D. Favors (drawn by K. O'Quinn),,55,75
293,3,1:10.0,K. O'Quinn misses free throw 1 of 2,,55,75
294,3,1:10.0,Offensive rebound by Team,,55,75
295,3,1:10.0,K. O'Quinn makes free throw 2 of 2,,56,75
296,3,1:04.0,,Personal foul by L. Thomas (drawn by A. Burks),56,75
297,3,1:04.0,,A. Burks makes free throw 1 of 2,56,76
298,3,1:04.0,,J. Withey enters the game for D. Favors,56,76
299,3,1:04.0,,A. Burks makes free throw 2 of 2,56,77
300,3,0:49.0,S. Vujačić misses 2-pt jump shot from 14 ft,,56,77
301,3,0:49.0,,Defensive rebound by J. Withey,56,77
302,3,0:36.0,,Shooting foul by D. Williams (drawn by A. Burks),56,77
303,3,0:36.0,,A. Burks makes free throw 1 of 2,56,78
304,3,0:36.0,J. Grant enters the game for S. Vujačić,,56,78
305,3,0:36.0,,A. Burks makes free throw 2 of 2,56,79
306,3,0:26.0,L. Galloway makes 3-pt jump shot from 22 ft (assist by J. Grant),,59,79
307,3,0:04.0,,T. Burke makes 3-pt jump shot from 25 ft,59,82
308,3,0:01.0,J. Grant misses 2-pt jump shot from 4 ft (block by T. Booker),,59,82
309,3,0:00.0,Offensive rebound by Team,,59,82
310,4,11:36.0,D. Williams misses 2-pt jump shot from 23 ft,,59,82
311,4,11:35.0,,Defensive rebound by Team,59,82
312,4,11:34.0,Loose ball foul by K. O'Quinn (drawn by A. Burks),,59,82
313,4,11:14.0,,Shooting foul by D. Williams (drawn by A. Burks),59,82
314,4,11:14.0,,A. Burks misses free throw 1 of 2,59,82
315,4,11:14.0,,Offensive rebound by Team,59,82
316,4,11:14.0,,A. Burks makes free throw 2 of 2,59,83
317,4,10:50.0,J. Grant misses 2-pt jump shot from 15 ft,,59,83
318,4,10:50.0,,Defensive rebound by J. Withey,59,83
319,4,10:48.0,,Turnover by J. Withey (bad pass),59,83
320,4,10:48.0,,R. Hood enters the game for A. Burks,59,83
321,4,10:43.0,Personal foul by E. Millsap (drawn by L. Thomas),,59,83
322,4,10:26.0,L. Thomas misses 2-pt jump shot from 20 ft,,59,83
323,4,10:25.0,,Defensive rebound by T. Booker,59,83
324,4,10:19.0,,J. Withey makes 2-pt dunk at rim (assist by E. Millsap),59,85
325,4,10:08.0,J. Grant misses 2-pt layup from 2 ft,,59,85
326,4,10:07.0,,Defensive rebound by J. Withey,59,85
327,4,9:57.0,,T. Booker makes 2-pt dunk at rim (assist by T. Burke),59,87
328,4,9:57.0,,Shooting foul by L. Thomas (drawn by T. Booker),59,87
329,4,9:57.0,New York full timeout,,59,87
330,4,9:57.0,L. Amundson enters the game for L. Thomas,,59,87
331,4,9:57.0,S. Vujačić enters the game for J. Grant,,59,87
332,4,9:57.0,,T. Booker makes free throw 1 of 1,59,88
333,4,9:54.0,Personal foul by T. Booker (drawn by L. Galloway),,59,88
334,4,9:54.0,,T. Lyles enters the game for T. Booker,59,88
335,4,9:42.0,L. Amundson misses 2-pt hook shot from 5 ft,,59,88
336,4,9:41.0,,Defensive rebound by E. Millsap,59,88
337,4,9:24.0,,T. Burke misses 3-pt jump shot from 24 ft,59,88
338,4,9:24.0,Defensive rebound by L. Amundson,,59,88
339,4,9:13.0,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by S. Vujačić),,61,88
340,4,8:58.0,,Turnover by J. Withey (bad pass; steal by S. Vujačić),61,88
341,4,8:56.0,Personal foul by E. Millsap (drawn by S. Vujačić),,61,88
342,4,8:45.0,K. O'Quinn misses 2-pt jump shot from 12 ft,,61,88
343,4,8:44.0,,Defensive rebound by E. Millsap,61,88
344,4,8:38.0,,Personal foul by L. Amundson,61,88
345,4,8:30.0,,E. Millsap misses 3-pt jump shot from 24 ft,61,88
346,4,8:30.0,Defensive rebound by L. Amundson,,61,88
347,4,8:19.0,D. Williams makes 3-pt jump shot from 22 ft (assist by S. Vujačić),,64,88
348,4,7:56.0,,T. Lyles makes 2-pt jump shot from 7 ft (assist by T. Burke),64,90
349,4,7:40.0,S. Vujačić misses 2-pt jump shot from 16 ft,,64,90
350,4,7:39.0,,Defensive rebound by E. Millsap,64,90
351,4,7:26.0,,Turnover by T. Burke (bad pass; steal by L. Amundson),64,90
352,4,7:24.0,Personal foul by T. Lyles (drawn by L. Galloway),,64,90
353,4,7:24.0,K. Séraphin enters the game for K. O'Quinn,,64,90
354,4,7:24.0,,D. Favors enters the game for J. Withey,64,90
355,4,7:17.0,Personal foul by R. Hood (drawn by S. Vujačić),,64,90
356,4,7:17.0,S. Vujačić misses free throw 1 of 2,,64,90
357,4,7:17.0,Offensive rebound by Team,,64,90
358,4,7:17.0,S. Vujačić makes free throw 2 of 2,,65,90
359,4,6:59.0,,R. Hood makes 2-pt jump shot from 15 ft,65,92
360,4,6:59.0,,Shooting foul by S. Vujačić (drawn by R. Hood),65,92
361,4,6:59.0,,R. Hood makes free throw 1 of 1,65,93
362,4,6:47.0,Turnover by K. Séraphin (bad pass; steal by R. Hood),,65,93
363,4,6:40.0,,T. Burke misses 3-pt jump shot from 22 ft,65,93
364,4,6:39.0,Defensive rebound by L. Amundson,,65,93
365,4,6:30.0,L. Amundson makes 2-pt layup from 2 ft (assist by S. Vujačić),,67,93
366,4,6:30.0,Shooting foul by D. Favors (drawn by L. Amundson),,67,93
367,4,6:30.0,L. Amundson misses free throw 1 of 1,,67,93
368,4,6:28.0,Offensive rebound by K. Séraphin,,67,93
369,4,6:26.0,K. Séraphin makes 2-pt jump shot from 3 ft,,69,93
370,4,6:11.0,,Personal foul by D. Williams (drawn by E. Millsap),69,93
371,4,6:11.0,,E. Millsap makes free throw 1 of 2,69,94
372,4,6:11.0,,J. Withey enters the game for D. Favors,69,94
373,4,6:11.0,,E. Millsap makes free throw 2 of 2,69,95
374,4,5:54.0,D. Williams misses 2-pt jump shot from 8 ft,,69,95
375,4,5:54.0,,Defensive rebound by E. Millsap,69,95
376,4,5:45.0,,J. Withey makes 2-pt jump shot from 16 ft (assist by E. Millsap),69,97
377,4,5:29.0,K. Séraphin misses 2-pt hook shot from 9 ft,,69,97
378,4,5:28.0,Offensive rebound by L. Amundson,,69,97
379,4,5:26.0,L. Amundson makes 2-pt jump shot from 3 ft,,71,97
380,4,5:21.0,,Utah full timeout,71,97
381,4,5:21.0,,J. Ingles enters the game for E. Millsap,71,97
382,4,5:21.0,K. O'Quinn enters the game for L. Galloway,,71,97
383,4,5:21.0,J. Grant enters the game for K. Séraphin,,71,97
384,4,5:05.0,,T. Lyles misses 2-pt jump shot from 11 ft,71,97
385,4,5:05.0,,Offensive rebound by J. Withey,71,97
386,4,5:01.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Withey),71,100
