,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
38,1,6:07.0,N. Batum makes 2-pt jump shot from 10 ft,,17,9
39,1,5:55.0,,P. Gasol misses 2-pt layup from 1 ft,17,9
40,1,5:55.0,,Offensive rebound by Team,17,9
41,1,5:55.0,Loose ball foul by C. Zeller (drawn by P. Gasol),,17,9
42,1,5:50.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Rose),17,12
43,1,5:35.0,,D. McDermott enters the game for T. Snell,17,12
44,1,5:35.0,,J. Noah enters the game for P. Gasol,17,12
45,1,5:25.0,M. Williams misses 3-pt jump shot from 23 ft,,17,12
46,1,5:23.0,,Defensive rebound by N. Mirotić,17,12
47,1,5:16.0,,D. Rose misses 2-pt jump shot from 20 ft,17,12
48,1,5:15.0,Defensive rebound by N. Batum,,17,12
49,1,5:09.0,K. Walker makes 2-pt jump shot from 5 ft (assist by N. Batum),,19,12
50,1,4:54.0,,Turnover by J. Butler (lost ball; steal by M. Williams),19,12
51,1,4:49.0,K. Walker makes 2-pt layup from 3 ft (assist by N. Batum),,21,12
52,1,4:36.0,,Turnover by J. Butler (bad pass; steal by K. Walker),21,12
53,1,4:30.0,M. Williams misses 2-pt layup from 1 ft,,21,12
54,1,4:28.0,,Defensive rebound by J. Noah,21,12
55,1,4:23.0,,D. McDermott misses 2-pt layup from 3 ft,21,12
56,1,4:22.0,Defensive rebound by C. Zeller,,21,12
57,1,4:02.0,M. Williams misses 2-pt jump shot from 22 ft,,21,12
58,1,4:01.0,,Defensive rebound by N. Mirotić,21,12
59,1,3:44.0,,J. Butler misses 3-pt jump shot from 24 ft,21,12
60,1,3:43.0,,Offensive rebound by N. Mirotić,21,12
61,1,3:43.0,,N. Mirotić makes 2-pt layup from 2 ft,21,14
62,1,3:42.0,Charlotte full timeout,,21,14
63,1,3:42.0,,K. Hinrich enters the game for D. Rose,21,14
64,1,3:42.0,F. Kaminsky enters the game for P. Hairston,,21,14
65,1,3:42.0,J. Lin enters the game for M. Williams,,21,14
66,1,3:18.0,N. Batum misses 2-pt jump shot from 19 ft,,21,14
67,1,3:18.0,Offensive rebound by J. Lin,,21,14
68,1,3:18.0,J. Lin misses 2-pt layup from 2 ft (block by J. Noah),,21,14
69,1,3:18.0,Offensive rebound by Team,,21,14
70,1,3:18.0,Turnover by Team (shot clock),,21,14
71,1,3:09.0,,Personal foul by F. Kaminsky (drawn by N. Mirotić),21,14
72,1,3:04.0,,J. Noah misses 2-pt layup from 2 ft,21,14
73,1,3:03.0,Defensive rebound by F. Kaminsky,,21,14
74,1,2:49.0,F. Kaminsky misses 2-pt layup from 1 ft,,21,14
75,1,2:48.0,,Defensive rebound by J. Noah,21,14
76,1,2:42.0,,K. Hinrich makes 2-pt jump shot from 19 ft,21,16
77,1,2:24.0,F. Kaminsky misses 2-pt layup from 1 ft,,21,16
78,1,2:22.0,Offensive rebound by C. Zeller,,21,16
79,1,2:16.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by C. Zeller),,23,16
80,1,2:04.0,,Turnover by J. Noah (bad pass; steal by J. Lin),23,16
81,1,1:55.0,Personal foul by J. Butler (drawn by C. Zeller),,23,16
82,1,1:55.0,S. Hawes enters the game for C. Zeller,,23,16
83,1,1:55.0,J. Lamb enters the game for N. Batum,,23,16
84,1,1:55.0,,T. Gibson enters the game for N. Mirotić,23,16
85,1,1:46.0,K. Walker makes 2-pt jump shot from 11 ft,,25,16
86,1,1:36.0,,Personal foul by K. Walker (drawn by K. Hinrich),25,16
87,1,1:29.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Noah),25,18
88,1,1:16.0,Personal foul by K. Hinrich (drawn by J. Lin),,25,18
89,1,1:16.0,J. Lin misses free throw 1 of 2,,25,18
90,1,1:16.0,Offensive rebound by Team,,25,18
91,1,1:16.0,J. Lin makes free throw 2 of 2,,26,18
92,1,1:00.0,,T. Gibson makes 2-pt jump shot from 15 ft (assist by K. Hinrich),26,20
93,1,0:48.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,26,20
94,1,0:47.0,,Defensive rebound by K. Hinrich,26,20
95,1,0:34.0,,D. McDermott misses 2-pt jump shot from 5 ft,26,20
96,1,0:33.0,Defensive rebound by F. Kaminsky,,26,20
97,1,0:11.0,K. Walker misses 3-pt jump shot from 25 ft,,26,20
98,1,0:10.0,,Defensive rebound by K. Hinrich,26,20
99,1,0:02.0,,K. Hinrich misses 2-pt jump shot from 15 ft,26,20
100,1,0:00.0,,Offensive rebound by J. Butler,26,20
101,1,0:00.0,,J. Butler makes 2-pt layup from 2 ft,26,22
102,2,11:43.0,J. Lin misses 3-pt jump shot from 23 ft,,26,22
103,2,11:42.0,,Defensive rebound by J. Noah,26,22
104,2,11:17.0,,K. Hinrich misses 3-pt jump shot from 24 ft,26,22
105,2,11:16.0,,Offensive rebound by J. Noah,26,22
106,2,11:16.0,,J. Noah misses 2-pt layup from 1 ft,26,22
107,2,11:15.0,Defensive rebound by M. Williams,,26,22
108,2,11:01.0,S. Hawes makes 3-pt jump shot from 23 ft (assist by J. Lamb),,29,22
109,2,10:46.0,,T. Gibson misses 2-pt layup from 1 ft,29,22
110,2,10:45.0,,Offensive rebound by T. Gibson,29,22
111,2,10:45.0,,T. Gibson misses 2-pt layup from 1 ft,29,22
112,2,10:44.0,Defensive rebound by S. Hawes,,29,22
113,2,10:42.0,Turnover by S. Hawes (traveling),,29,22
114,2,10:18.0,,D. McDermott makes 3-pt jump shot from 26 ft (assist by E. Moore),29,25
115,2,10:00.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,29,25
116,2,9:59.0,,Defensive rebound by K. Hinrich,29,25
117,2,9:52.0,,D. McDermott makes 2-pt layup from 2 ft (assist by J. Noah),29,27
118,2,9:33.0,S. Hawes misses 2-pt jump shot from 13 ft,,29,27
119,2,9:32.0,,Defensive rebound by T. Gibson,29,27
120,2,9:22.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by T. Gibson),29,30
121,2,9:14.0,Charlotte full timeout,,29,30
122,2,9:14.0,P. Hairston enters the game for F. Kaminsky,,29,30
123,2,8:56.0,J. Lamb misses 3-pt jump shot from 25 ft,,29,30
124,2,8:54.0,,Defensive rebound by T. Gibson,29,30
125,2,8:50.0,Violation by J. Lin (kicked ball),,29,30
126,2,8:37.0,,T. Gibson makes 2-pt hook shot from 3 ft (assist by K. Hinrich),29,32
127,2,8:21.0,J. Lamb misses 2-pt layup from 1 ft,,29,32
128,2,8:20.0,Offensive rebound by S. Hawes,,29,32
129,2,8:08.0,S. Hawes makes 3-pt jump shot from 24 ft (assist by J. Lin),,32,32
130,2,7:55.0,,Personal foul by J. Lin (drawn by K. Hinrich),32,32
131,2,7:55.0,,D. Rose enters the game for K. Hinrich,32,32
132,2,7:45.0,,E. Moore makes 2-pt jump shot from 4 ft (assist by J. Noah),32,34
133,2,7:27.0,J. Lamb misses 2-pt jump shot from 14 ft,,32,34
134,2,7:26.0,Offensive rebound by S. Hawes,,32,34
135,2,7:26.0,Shooting foul by T. Gibson (drawn by S. Hawes),,32,34
136,2,7:26.0,S. Hawes makes free throw 1 of 2,,33,34
137,2,7:26.0,S. Hawes makes free throw 2 of 2,,34,34
138,2,7:17.0,,Turnover by D. McDermott (traveling),34,34
139,2,7:08.0,J. Lin misses 2-pt layup from 2 ft,,34,34
140,2,7:07.0,,Defensive rebound by D. Rose,34,34
141,2,7:00.0,Offensive charge foul by D. Rose (drawn by J. Lin),,34,34
142,2,7:00.0,,Turnover by D. Rose (offensive foul),34,34
143,2,6:44.0,J. Lamb makes 2-pt jump shot from 14 ft,,36,34
144,2,6:32.0,N. Batum enters the game for P. Hairston,,36,34
145,2,6:32.0,C. Zeller enters the game for M. Williams,,36,34
146,2,6:32.0,,J. Butler enters the game for E. Moore,36,34
147,2,6:18.0,,T. Gibson misses 2-pt layup from 2 ft,36,34
148,2,6:18.0,Defensive rebound by Team,,36,34
149,2,6:07.0,J. Lin makes 2-pt layup from 3 ft (assist by S. Hawes),,38,34
150,2,5:51.0,,D. Rose makes 2-pt jump shot from 9 ft (assist by J. Noah),38,36
151,2,5:46.0,Personal foul by D. Rose (drawn by J. Lin),,38,36
152,2,5:46.0,Charlotte full timeout,,38,36
153,2,5:46.0,,P. Gasol enters the game for J. Noah,38,36
154,2,5:46.0,K. Walker enters the game for J. Lin,,38,36
155,2,5:37.0,C. Zeller misses 2-pt layup from 3 ft (block by P. Gasol),,38,36
156,2,5:36.0,,Defensive rebound by P. Gasol,38,36
157,2,5:26.0,,Shooting foul by S. Hawes (drawn by J. Butler),38,36
158,2,5:26.0,,J. Butler misses free throw 1 of 2,38,36
159,2,5:26.0,,Offensive rebound by Team,38,36
160,2,5:26.0,,J. Butler makes free throw 2 of 2,38,37
161,2,5:05.0,C. Zeller misses 2-pt layup from 2 ft (block by P. Gasol),,38,37
162,2,5:03.0,,Defensive rebound by P. Gasol,38,37
163,2,4:52.0,,Shooting foul by J. Lamb (drawn by T. Gibson),38,37
164,2,4:52.0,,T. Gibson makes free throw 1 of 2,38,38
165,2,4:52.0,,T. Gibson makes free throw 2 of 2,38,39
166,2,4:40.0,N. Batum misses 2-pt layup from 2 ft,,38,39
167,2,4:39.0,,Defensive rebound by D. Rose,38,39
168,2,4:33.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by D. Rose),38,41
169,2,4:20.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,40,41
170,2,4:03.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. McDermott),40,43
171,2,3:50.0,K. Walker misses 3-pt jump shot from 25 ft,,40,43
172,2,3:48.0,,Defensive rebound by P. Gasol,40,43
173,2,3:33.0,,P. Gasol misses 2-pt jump shot from 18 ft,40,43
174,2,3:32.0,Defensive rebound by N. Batum,,40,43
175,2,3:24.0,J. Lamb makes 2-pt layup from 1 ft,,42,43
176,2,3:04.0,,D. Rose makes 3-pt jump shot from 22 ft (assist by J. Butler),42,46
177,2,2:40.0,N. Batum makes 3-pt jump shot from 24 ft (assist by S. Hawes),,45,46
178,2,2:40.0,Shooting foul by J. Butler (drawn by N. Batum),,45,46
179,2,2:40.0,,Chicago full timeout,45,46
180,2,2:40.0,,N. Mirotić enters the game for D. McDermott,45,46
181,2,2:40.0,,E. Moore enters the game for T. Gibson,45,46
182,2,2:40.0,J. Lin enters the game for S. Hawes,,45,46
183,2,2:40.0,T. Hansbrough enters the game for J. Lamb,,45,46
184,2,2:40.0,N. Batum makes free throw 1 of 1,,46,46
185,2,2:29.0,,J. Butler makes 2-pt layup at rim (assist by P. Gasol),46,48
186,2,2:09.0,J. Lin makes 2-pt layup from 1 ft (assist by N. Batum),,48,48
187,2,1:49.0,,N. Mirotić misses 3-pt jump shot from 25 ft,48,48
188,2,1:48.0,Defensive rebound by Team,,48,48
189,2,1:30.0,Turnover by K. Walker (bad pass; steal by J. Butler),,48,48
190,2,1:26.0,,J. Butler misses 2-pt layup from 1 ft,48,48
191,2,1:25.0,Defensive rebound by N. Batum,,48,48
192,2,1:17.0,Turnover by N. Batum (bad pass; steal by N. Mirotić),,48,48
193,2,1:11.0,,E. Moore misses 2-pt layup from 1 ft,48,48
194,2,1:11.0,,Offensive rebound by J. Butler,48,48
195,2,1:11.0,,J. Butler misses 2-pt layup from 2 ft,48,48
196,2,1:11.0,,Offensive rebound by P. Gasol,48,48
197,2,1:11.0,,P. Gasol misses 2-pt layup from 1 ft,48,48
198,2,1:11.0,,Offensive rebound by Team,48,48
199,2,1:11.0,,Personal foul by K. Walker (drawn by J. Butler),48,48
200,2,0:58.0,,P. Gasol makes 2-pt hook shot from 7 ft,48,50
201,2,0:39.0,K. Walker misses 2-pt layup from 2 ft,,48,50
202,2,0:38.0,Offensive rebound by C. Zeller,,48,50
203,2,0:38.0,C. Zeller makes 2-pt dunk at rim,,50,50
204,2,0:29.0,,N. Mirotić misses 2-pt jump shot from 16 ft,50,50
205,2,0:28.0,Defensive rebound by J. Lin,,50,50
206,2,0:06.0,T. Hansbrough makes 2-pt dunk at rim (assist by J. Lin),,52,50
207,3,11:49.0,M. Williams misses 2-pt jump shot from 22 ft,,52,50
208,3,11:48.0,,Defensive rebound by J. Butler,52,50
209,3,11:38.0,,J. Butler misses 2-pt jump shot from 11 ft,52,50
210,3,11:37.0,Defensive rebound by M. Williams,,52,50
211,3,11:24.0,N. Batum makes 2-pt jump shot from 11 ft (assist by M. Williams),,54,50
212,3,10:58.0,,P. Gasol misses 2-pt hook shot from 11 ft,54,50
213,3,10:57.0,Defensive rebound by N. Batum,,54,50
214,3,10:48.0,K. Walker makes 2-pt layup from 2 ft,,56,50
215,3,10:25.0,,Turnover by D. Rose (lost ball; steal by K. Walker),56,50
216,3,10:17.0,P. Hairston misses 3-pt jump shot from 25 ft,,56,50
217,3,10:15.0,Offensive rebound by M. Williams,,56,50
218,3,10:06.0,K. Walker misses 2-pt jump shot from 20 ft,,56,50
219,3,10:04.0,,Defensive rebound by J. Butler,56,50
220,3,9:59.0,,Shooting foul by C. Zeller (drawn by J. Butler),56,50
221,3,9:59.0,,J. Butler makes free throw 1 of 2,56,51
222,3,9:59.0,,J. Butler makes free throw 2 of 2,56,52
223,3,9:47.0,Turnover by K. Walker (bad pass),,56,52
224,3,9:35.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by P. Gasol),56,55
225,3,9:33.0,Charlotte full timeout,,56,55
226,3,9:26.0,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),,58,55
227,3,9:26.0,Shooting foul by P. Gasol (drawn by C. Zeller),,58,55
228,3,9:26.0,C. Zeller makes free throw 1 of 1,,59,55
229,3,9:07.0,,N. Mirotić misses 3-pt jump shot from 24 ft,59,55
230,3,9:06.0,Defensive rebound by M. Williams,,59,55
231,3,8:51.0,Shooting foul by P. Gasol (drawn by C. Zeller),,59,55
232,3,8:51.0,C. Zeller misses free throw 1 of 2,,59,55
233,3,8:51.0,Offensive rebound by Team,,59,55
234,3,8:51.0,C. Zeller makes free throw 2 of 2,,60,55
235,3,8:41.0,,P. Gasol makes 2-pt layup from 1 ft (assist by D. Rose),60,57
236,3,8:19.0,C. Zeller makes 2-pt jump shot from 16 ft (assist by M. Williams),,62,57
237,3,8:11.0,,D. Rose makes 2-pt layup from 2 ft,62,59
238,3,8:11.0,,Shooting foul by K. Walker (drawn by D. Rose),62,59
239,3,8:11.0,,D. Rose misses free throw 1 of 1,62,59
240,3,8:10.0,Defensive rebound by Team,,62,59
241,3,7:59.0,P. Hairston misses 3-pt jump shot from 24 ft,,62,59
242,3,7:57.0,,Defensive rebound by P. Gasol,62,59
243,3,7:46.0,,P. Gasol misses 2-pt hook shot from 2 ft,62,59
244,3,7:45.0,Defensive rebound by C. Zeller,,62,59
245,3,7:34.0,N. Batum misses 3-pt jump shot from 24 ft,,62,59
246,3,7:33.0,,Defensive rebound by J. Butler,62,59
247,3,7:22.0,,D. Rose makes 2-pt layup from 1 ft (assist by P. Gasol),62,61
248,3,7:03.0,M. Williams misses 2-pt jump shot from 6 ft,,62,61
249,3,7:02.0,,Defensive rebound by P. Gasol,62,61
250,3,6:54.0,,J. Butler misses 3-pt jump shot from 24 ft,62,61
251,3,6:53.0,Defensive rebound by C. Zeller,,62,61
252,3,6:34.0,P. Hairston misses 3-pt jump shot from 22 ft,,62,61
253,3,6:31.0,Offensive rebound by K. Walker,,62,61
254,3,6:26.0,Turnover by N. Batum (3 sec),,62,61
255,3,6:17.0,,Shooting foul by C. Zeller (drawn by P. Gasol),62,61
256,3,6:17.0,,P. Gasol makes free throw 1 of 2,62,62
257,3,6:17.0,,D. McDermott enters the game for T. Snell,62,62
258,3,6:17.0,,P. Gasol misses free throw 2 of 2,62,62
259,3,6:16.0,Defensive rebound by M. Williams,,62,62
260,3,6:05.0,N. Batum misses 2-pt jump shot from 22 ft,,62,62
261,3,6:04.0,,Defensive rebound by N. Mirotić,62,62
262,3,5:56.0,,D. Rose misses 3-pt jump shot from 25 ft,62,62
263,3,5:53.0,Defensive rebound by C. Zeller,,62,62
264,3,5:45.0,C. Zeller makes 2-pt jump shot from 21 ft (assist by K. Walker),,64,62
265,3,5:30.0,,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),64,64
266,3,5:15.0,K. Walker misses 3-pt jump shot from 25 ft,,64,64
267,3,5:14.0,,Defensive rebound by N. Mirotić,64,64
268,3,5:04.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),64,67
269,3,4:48.0,C. Zeller misses 2-pt jump shot from 17 ft,,64,67
270,3,4:46.0,,Defensive rebound by N. Mirotić,64,67
271,3,4:40.0,,Turnover by N. Mirotić (bad pass; steal by C. Zeller),64,67
272,3,4:35.0,Turnover by P. Hairston (step out of bounds),,64,67
273,3,4:35.0,,J. Noah enters the game for P. Gasol,64,67
274,3,4:35.0,F. Kaminsky enters the game for M. Williams,,64,67
275,3,4:20.0,,N. Mirotić misses 3-pt jump shot from 22 ft,64,67
276,3,4:20.0,,Offensive rebound by J. Butler,64,67
277,3,4:20.0,,Personal foul by C. Zeller (drawn by J. Butler),64,67
278,3,4:20.0,J. Lin enters the game for P. Hairston,,64,67
279,3,4:20.0,S. Hawes enters the game for C. Zeller,,64,67
280,3,4:04.0,,Turnover by J. Noah (lost ball; steal by J. Lin),64,67
281,3,3:46.0,K. Walker misses 2-pt jump shot from 19 ft,,64,67
282,3,3:45.0,,Defensive rebound by D. Rose,64,67
283,3,3:42.0,,N. Mirotić misses 2-pt dunk at rim,64,67
284,3,3:41.0,Defensive rebound by K. Walker,,64,67
285,3,3:27.0,S. Hawes misses 3-pt jump shot from 25 ft,,64,67
286,3,3:26.0,,Defensive rebound by J. Noah,64,67
287,3,3:17.0,,D. Rose makes 2-pt jump shot from 8 ft,64,69
288,3,2:57.0,N. Batum makes 2-pt jump shot from 12 ft,,66,69
289,3,2:45.0,,N. Mirotić misses 3-pt jump shot from 24 ft,66,69
290,3,2:44.0,Defensive rebound by K. Walker,,66,69
291,3,2:34.0,Turnover by N. Batum (bad pass; steal by J. Butler),,66,69
292,3,2:34.0,,Personal foul by N. Batum (drawn by J. Butler),66,69
293,3,2:34.0,,Chicago full timeout,66,69
294,3,2:34.0,,T. Gibson enters the game for N. Mirotić,66,69
295,3,2:34.0,,K. Hinrich enters the game for D. Rose,66,69
296,3,2:34.0,,J. Butler makes free throw 1 of 2,66,70
297,3,2:34.0,,J. Butler makes free throw 2 of 2,66,71
298,3,2:11.0,K. Walker makes 3-pt jump shot from 25 ft,,69,71
299,3,1:53.0,,D. McDermott misses 3-pt jump shot from 26 ft,69,71
300,3,1:53.0,,Offensive rebound by J. Noah,69,71
301,3,1:53.0,,Personal foul by J. Lin (drawn by J. Noah),69,71
302,3,1:53.0,,J. Noah makes free throw 1 of 2,69,72
303,3,1:53.0,J. Lamb enters the game for N. Batum,,69,72
304,3,1:53.0,,J. Noah makes free throw 2 of 2,69,73
305,3,1:36.0,Shooting foul by J. Noah (drawn by S. Hawes),,69,73
306,3,1:36.0,S. Hawes misses free throw 1 of 2,,69,73
307,3,1:36.0,Offensive rebound by Team,,69,73
308,3,1:36.0,S. Hawes makes free throw 2 of 2,,70,73
309,3,1:27.0,,Turnover by D. McDermott (bad pass; steal by K. Walker),70,73
310,3,1:16.0,J. Lin misses 3-pt jump shot from 24 ft,,70,73
311,3,1:16.0,Offensive rebound by Team,,70,73
312,3,1:14.0,Turnover by S. Hawes (bad pass; steal by K. Hinrich),,70,73
313,3,1:07.0,,K. Hinrich misses 2-pt layup from 2 ft,70,73
314,3,1:06.0,Defensive rebound by F. Kaminsky,,70,73
315,3,1:00.0,Turnover by K. Walker (lost ball; steal by T. Gibson),,70,73
316,3,0:55.0,,K. Hinrich makes 2-pt jump shot from 22 ft (assist by T. Gibson),70,75
317,3,0:42.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,70,75
318,3,0:40.0,,Defensive rebound by J. Noah,70,75
319,3,0:18.0,,Turnover by K. Hinrich (lost ball; steal by J. Lin),70,75
320,3,0:12.0,J. Lin misses 2-pt layup from 1 ft,,70,75
321,3,0:12.0,Offensive rebound by J. Lin,,70,75
322,3,0:12.0,Personal foul by J. Butler (drawn by J. Lin),,70,75
323,3,0:12.0,J. Lin makes free throw 1 of 2,,71,75
324,3,0:12.0,,N. Mirotić enters the game for T. Gibson,71,75
325,3,0:12.0,P. Hairston enters the game for K. Walker,,71,75
326,3,0:12.0,M. Williams enters the game for F. Kaminsky,,71,75
327,3,0:12.0,J. Lin makes free throw 2 of 2,,72,75
328,4,11:43.0,,Turnover by T. Gibson (traveling),72,75
329,4,11:26.0,M. Williams misses 3-pt jump shot from 25 ft,,72,75
330,4,11:25.0,,Defensive rebound by J. Noah,72,75
331,4,11:01.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by E. Moore),72,77
332,4,10:45.0,J. Lamb misses 2-pt layup from 1 ft,,72,77
333,4,10:44.0,Offensive rebound by S. Hawes,,72,77
334,4,10:44.0,S. Hawes makes 2-pt layup from 1 ft,,74,77
335,4,10:26.0,,D. McDermott makes 2-pt jump shot from 11 ft (assist by T. Gibson),74,79
336,4,10:12.0,J. Lamb misses 3-pt jump shot from 24 ft,,74,79
337,4,10:11.0,,Defensive rebound by J. Noah,74,79
338,4,10:06.0,,Offensive foul by T. Gibson (drawn by J. Lin),74,79
339,4,10:06.0,,Turnover by T. Gibson (offensive foul),74,79
340,4,9:53.0,K. Walker misses 2-pt layup from 2 ft,,74,79
341,4,9:52.0,Offensive rebound by K. Walker,,74,79
342,4,9:45.0,Shooting foul by D. McDermott (drawn by J. Lamb),,74,79
343,4,9:45.0,J. Lamb makes free throw 1 of 2,,75,79
344,4,9:45.0,J. Lamb makes free throw 2 of 2,,76,79
345,4,9:33.0,,K. Hinrich misses 3-pt jump shot from 24 ft,76,79
346,4,9:30.0,Defensive rebound by J. Lin,,76,79
347,4,9:20.0,M. Williams misses 3-pt jump shot from 23 ft,,76,79
348,4,9:18.0,Offensive rebound by S. Hawes,,76,79
349,4,9:15.0,M. Williams misses 3-pt jump shot from 23 ft,,76,79
350,4,9:14.0,,Defensive rebound by J. Noah,76,79
351,4,9:06.0,,J. Noah misses 2-pt jump shot from 5 ft,76,79
352,4,9:03.0,,Offensive rebound by T. Gibson,76,79
353,4,8:42.0,,T. Gibson misses 2-pt jump shot from 9 ft,76,79
354,4,8:41.0,Defensive rebound by S. Hawes,,76,79
355,4,8:35.0,Personal foul by K. Hinrich (drawn by K. Walker),,76,79
356,4,8:35.0,Charlotte full timeout,,76,79
357,4,8:35.0,,D. Rose enters the game for K. Hinrich,76,79
358,4,8:35.0,N. Batum enters the game for K. Walker,,76,79
359,4,8:26.0,S. Hawes makes 3-pt jump shot from 25 ft (assist by J. Lin),,79,79
360,4,8:02.0,,E. Moore misses 2-pt layup from 2 ft,79,79
361,4,8:00.0,,Offensive rebound by E. Moore,79,79
362,4,7:57.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by E. Moore),79,82
363,4,7:43.0,J. Lin makes 2-pt jump shot from 22 ft,,81,82
364,4,7:35.0,,Personal foul by J. Lin (drawn by D. Rose),81,82
365,4,7:35.0,C. Zeller enters the game for M. Williams,,81,82
366,4,7:35.0,,J. Butler enters the game for E. Moore,81,82
367,4,7:25.0,,D. Rose misses 3-pt jump shot from 24 ft,81,82
368,4,7:23.0,Defensive rebound by N. Batum,,81,82
369,4,7:08.0,J. Lamb makes 2-pt layup from 2 ft (assist by C. Zeller),,83,82
370,4,6:53.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by J. Noah),83,84
371,4,6:31.0,N. Batum makes 3-pt jump shot from 25 ft (assist by S. Hawes),,86,84
372,4,6:19.0,,J. Butler makes 2-pt layup from 2 ft (assist by J. Noah),86,86
373,4,6:19.0,,Shooting foul by S. Hawes (drawn by J. Butler),86,86
374,4,6:19.0,,P. Gasol enters the game for J. Noah,86,86
375,4,6:19.0,,J. Butler misses free throw 1 of 1,86,86
376,4,6:18.0,Defensive rebound by C. Zeller,,86,86
377,4,6:06.0,J. Lamb makes 2-pt layup from 1 ft,,88,86
378,4,5:45.0,,P. Gasol misses 2-pt jump shot from 16 ft,88,86
379,4,5:44.0,Defensive rebound by S. Hawes,,88,86
380,4,5:29.0,J. Lin misses 3-pt jump shot from 25 ft,,88,86
381,4,5:28.0,,Defensive rebound by D. Rose,88,86
382,4,5:18.0,,P. Gasol makes 2-pt hook shot from 4 ft (assist by D. Rose),88,88
383,4,5:00.0,N. Batum makes 3-pt jump shot from 24 ft (assist by S. Hawes),,91,88
384,4,5:00.0,Shooting foul by T. Gibson (drawn by N. Batum),,91,88
385,4,5:00.0,,Chicago full timeout,91,88
386,4,5:00.0,M. Williams enters the game for J. Lin,,91,88
