,QUARTER,TIME_REMAINING,ORLANDO_ACTION,TORONTO_ACTION,ORLANDO_SCORE,TORONTO_SCORE
64,1,5:04.0,Defensive rebound by V. Oladipo,,11,17
65,1,4:49.0,V. Oladipo misses 2-pt layup from 2 ft (block by B. Biyombo),,11,17
66,1,4:49.0,Offensive rebound by Team,,11,17
67,1,4:41.0,E. İlyasova misses 2-pt jump shot from 21 ft,,11,17
68,1,4:40.0,Offensive rebound by Team,,11,17
69,1,4:40.0,Turnover by Team (shot clock),,11,17
70,1,4:27.0,,Shooting foul by J. Smith (drawn by D. DeRozan),11,17
71,1,4:27.0,,D. DeRozan makes free throw 1 of 2,11,18
72,1,4:27.0,E. Payton enters the game for B. Jennings,,11,18
73,1,4:27.0,,D. DeRozan makes free throw 2 of 2,11,19
74,1,4:16.0,Shooting foul by N. Powell (drawn by E. Fournier),,11,19
75,1,4:16.0,E. Fournier makes free throw 1 of 2,,12,19
76,1,4:16.0,E. Fournier makes free throw 2 of 2,,13,19
77,1,4:04.0,,Personal block foul by J. Smith,13,19
78,1,4:04.0,,K. Lowry misses free throw 1 of 2,13,19
79,1,4:04.0,,Offensive rebound by Team,13,19
80,1,4:04.0,A. Nicholson enters the game for J. Smith,,13,19
81,1,4:04.0,,K. Lowry makes free throw 2 of 2,13,20
82,1,3:50.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by E. Payton),,16,20
83,1,3:28.0,,K. Lowry misses 2-pt layup from 2 ft,16,20
84,1,3:27.0,,Offensive rebound by B. Biyombo,16,20
85,1,3:24.0,,B. Biyombo makes 2-pt dunk at rim,16,22
86,1,3:13.0,E. Fournier makes 2-pt jump shot from 7 ft,,18,22
87,1,2:56.0,,Turnover by K. Lowry (lost ball; steal by E. Payton),18,22
88,1,2:53.0,V. Oladipo misses 2-pt layup from 2 ft,,18,22
89,1,2:52.0,Offensive rebound by E. Payton,,18,22
90,1,2:51.0,E. Payton makes 2-pt layup from 1 ft,,20,22
91,1,2:51.0,Shooting foul by D. DeRozan (drawn by E. Payton),,20,22
92,1,2:51.0,,Toronto full timeout,20,22
93,1,2:51.0,,T. Ross enters the game for N. Powell,20,22
94,1,2:51.0,,D. Wright enters the game for B. Biyombo,20,22
95,1,2:51.0,,J. Thompson enters the game for D. DeRozan,20,22
96,1,2:51.0,E. Payton misses free throw 1 of 1,,20,22
97,1,2:50.0,,Defensive rebound by L. Scola,20,22
98,1,2:36.0,,K. Lowry makes 2-pt jump shot from 7 ft,20,24
99,1,2:17.0,Turnover by A. Nicholson (bad pass; steal by D. Wright),,20,24
100,1,2:11.0,,K. Lowry misses 3-pt jump shot from 22 ft,20,24
101,1,2:09.0,Defensive rebound by A. Nicholson,,20,24
102,1,2:01.0,Turnover by E. Payton (lost ball; steal by J. Thompson),,20,24
103,1,1:55.0,,D. Wright makes 2-pt layup from 1 ft (assist by J. Thompson),20,26
104,1,1:36.0,E. Fournier makes 3-pt jump shot from 28 ft,,23,26
105,1,1:22.0,,J. Thompson misses 2-pt layup from 2 ft,23,26
106,1,1:21.0,,Offensive rebound by J. Thompson,23,26
107,1,1:20.0,,J. Thompson misses 2-pt layup from 2 ft (block by A. Nicholson),23,26
108,1,1:20.0,,Offensive rebound by Team,23,26
109,1,1:04.0,,L. Scola misses 2-pt layup from 1 ft,23,26
110,1,1:03.0,Defensive rebound by A. Nicholson,,23,26
111,1,0:57.0,E. İlyasova makes 2-pt layup from 2 ft (assist by E. Payton),,25,26
112,1,0:40.0,,T. Ross misses 2-pt jump shot from 11 ft,25,26
113,1,0:39.0,Defensive rebound by A. Nicholson,,25,26
114,1,0:32.0,Turnover by E. Payton (bad pass; steal by K. Lowry),,25,26
115,1,0:28.0,,L. Scola makes 2-pt layup from 1 ft (assist by T. Ross),25,28
116,1,0:11.0,Personal foul by T. Ross,,25,28
117,1,0:11.0,M. Hezonja enters the game for V. Oladipo,,25,28
118,1,0:06.0,Turnover by E. Payton (bad pass; steal by K. Lowry),,25,28
119,1,0:01.0,,L. Scola makes 2-pt layup at rim (assist by K. Lowry),25,30
120,2,11:39.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),25,33
121,2,11:17.0,A. Nicholson makes 2-pt dunk at rim (assist by E. Payton),,27,33
122,2,11:17.0,Shooting foul by B. Biyombo (drawn by A. Nicholson),,27,33
123,2,11:17.0,A. Nicholson makes free throw 1 of 1,,28,33
124,2,11:01.0,,D. DeRozan makes 2-pt jump shot from 16 ft,28,35
125,2,10:43.0,E. İlyasova misses 2-pt jump shot from 21 ft,,28,35
126,2,10:42.0,,Defensive rebound by D. DeRozan,28,35
127,2,10:32.0,,D. Wright misses 2-pt layup from 2 ft,28,35
128,2,10:32.0,Defensive rebound by Team,,28,35
129,2,10:17.0,E. Fournier misses 2-pt jump shot from 4 ft,,28,35
130,2,10:17.0,,Defensive rebound by J. Thompson,28,35
131,2,10:06.0,,T. Ross misses 3-pt jump shot from 23 ft,28,35
132,2,10:05.0,Defensive rebound by E. İlyasova,,28,35
133,2,9:55.0,A. Nicholson misses 3-pt jump shot from 24 ft,,28,35
134,2,9:54.0,,Defensive rebound by T. Ross,28,35
135,2,9:45.0,,D. Wright makes 2-pt layup from 2 ft,28,37
136,2,9:33.0,E. İlyasova misses 2-pt layup from 2 ft (block by B. Biyombo),,28,37
137,2,9:32.0,,Defensive rebound by D. DeRozan,28,37
138,2,9:29.0,,Shooting foul by M. Hezonja (drawn by D. DeRozan),28,37
139,2,9:29.0,,D. DeRozan makes free throw 1 of 2,28,38
140,2,9:29.0,D. Dedmon enters the game for A. Nicholson,,28,38
141,2,9:29.0,V. Oladipo enters the game for E. Fournier,,28,38
142,2,9:29.0,,D. DeRozan makes free throw 2 of 2,28,39
143,2,9:16.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,31,39
144,2,8:58.0,,Personal block foul by E. İlyasova,31,39
145,2,8:58.0,Official timeout,,31,39
146,2,8:48.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by D. Wright),31,41
147,2,8:21.0,E. İlyasova makes 2-pt hook shot from 3 ft (assist by M. Hezonja),,33,41
148,2,7:59.0,,Shooting foul by E. İlyasova (drawn by D. DeRozan),33,41
149,2,7:59.0,,D. DeRozan misses free throw 1 of 2,33,41
150,2,7:59.0,,Offensive rebound by Team,33,41
151,2,7:59.0,,D. DeRozan makes free throw 2 of 2,33,42
152,2,7:41.0,M. Hezonja makes 2-pt jump shot from 2 ft,,35,42
153,2,7:25.0,,J. Thompson misses 2-pt hook shot from 5 ft,35,42
154,2,7:25.0,Defensive rebound by E. İlyasova,,35,42
155,2,7:16.0,E. Payton misses 2-pt jump shot from 4 ft (block by B. Biyombo),,35,42
156,2,7:14.0,Offensive rebound by E. Payton,,35,42
157,2,7:11.0,Turnover by E. Payton (bad pass; steal by J. Thompson),,35,42
158,2,6:57.0,,T. Ross makes 2-pt jump shot from 19 ft,35,44
159,2,6:44.0,Personal foul by J. Thompson,,35,44
160,2,6:44.0,B. Jennings enters the game for E. Payton,,35,44
161,2,6:44.0,D. Marble enters the game for M. Hezonja,,35,44
162,2,6:34.0,V. Oladipo misses 2-pt jump shot from 6 ft,,35,44
163,2,6:34.0,,Defensive rebound by B. Biyombo,35,44
164,2,6:19.0,,T. Ross misses 3-pt jump shot from 24 ft,35,44
165,2,6:17.0,Defensive rebound by E. İlyasova,,35,44
166,2,6:09.0,D. Marble makes 2-pt layup from 2 ft,,37,44
167,2,6:02.0,,Toronto full timeout,37,44
168,2,6:02.0,,L. Scola enters the game for J. Thompson,37,44
169,2,6:02.0,,K. Lowry enters the game for D. Wright,37,44
170,2,5:54.0,,Turnover by D. DeRozan (lost ball),37,44
171,2,5:42.0,E. İlyasova makes 2-pt jump shot from 21 ft (assist by B. Jennings),,39,44
172,2,5:25.0,,Personal foul by D. Dedmon,39,44
173,2,5:25.0,J. Smith enters the game for D. Dedmon,,39,44
174,2,5:11.0,,Turnover by Team (shot clock),39,44
175,2,4:59.0,J. Smith makes 2-pt jump shot from 20 ft (assist by B. Jennings),,41,44
176,2,4:46.0,,Shooting foul by J. Smith (drawn by D. DeRozan),41,44
177,2,4:46.0,,D. DeRozan makes free throw 1 of 2,41,45
178,2,4:46.0,,N. Powell enters the game for T. Ross,41,45
179,2,4:46.0,A. Gordon enters the game for J. Smith,,41,45
180,2,4:46.0,,D. DeRozan makes free throw 2 of 2,41,46
181,2,4:33.0,V. Oladipo misses 2-pt jump shot from 10 ft,,41,46
182,2,4:32.0,Offensive rebound by V. Oladipo,,41,46
183,2,4:29.0,D. Marble makes 2-pt layup from 2 ft (assist by A. Gordon),,43,46
184,2,4:10.0,,Turnover by D. DeRozan (bad pass; steal by E. İlyasova),43,46
185,2,4:02.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by B. Jennings),,46,46
186,2,3:50.0,,Offensive foul by K. Lowry (drawn by A. Gordon),46,46
187,2,3:50.0,,Turnover by K. Lowry (offensive foul),46,46
188,2,3:38.0,V. Oladipo makes 2-pt jump shot from 19 ft (assist by B. Jennings),,48,46
189,2,3:28.0,,Toronto full timeout,48,46
190,2,3:19.0,,D. DeRozan misses 2-pt jump shot from 19 ft,48,46
191,2,3:18.0,,Offensive rebound by B. Biyombo,48,46
192,2,3:15.0,,B. Biyombo makes 2-pt layup from 2 ft,48,48
193,2,3:02.0,Shooting block foul by L. Scola (drawn by A. Gordon),,48,48
194,2,3:02.0,A. Gordon misses free throw 1 of 2,,48,48
195,2,3:02.0,Offensive rebound by Team,,48,48
196,2,3:02.0,A. Gordon makes free throw 2 of 2,,49,48
197,2,2:52.0,Orlando full timeout,,49,48
198,2,2:52.0,,J. Thompson enters the game for B. Biyombo,49,48
199,2,2:48.0,,Turnover by D. DeRozan (lost ball),49,48
200,2,2:48.0,,Loose ball foul by D. DeRozan,49,48
201,2,2:48.0,,T. Ross enters the game for D. DeRozan,49,48
202,2,2:35.0,V. Oladipo makes 2-pt jump shot from 18 ft,,51,48
203,2,2:17.0,Offensive charge foul by J. Thompson (drawn by E. İlyasova),,51,48
204,2,2:17.0,,Turnover by J. Thompson (offensive foul),51,48
205,2,2:17.0,E. Fournier enters the game for D. Marble,,51,48
206,2,2:02.0,V. Oladipo misses 2-pt jump shot from 16 ft,,51,48
207,2,2:01.0,,Defensive rebound by N. Powell,51,48
208,2,1:53.0,A. Nicholson enters the game for E. İlyasova,,51,48
209,2,1:41.0,,Shooting foul by A. Nicholson (drawn by J. Thompson),51,48
210,2,1:41.0,,J. Thompson makes 2-pt layup from 2 ft (assist by K. Lowry),51,50
211,2,1:41.0,,J. Thompson makes free throw 1 of 1,51,51
212,2,1:29.0,Personal foul by T. Ross,,51,51
213,2,1:29.0,B. Jennings misses free throw 1 of 2,,51,51
214,2,1:29.0,Offensive rebound by Team,,51,51
215,2,1:29.0,B. Jennings misses free throw 2 of 2,,51,51
216,2,1:28.0,,Defensive rebound by L. Scola,51,51
217,2,1:20.0,,Personal foul by B. Jennings,51,51
218,2,1:20.0,,L. Scola makes free throw 1 of 2,51,52
219,2,1:20.0,,L. Scola misses free throw 2 of 2,51,52
220,2,1:19.0,Defensive rebound by A. Nicholson,,51,52
221,2,1:06.0,A. Nicholson misses 3-pt jump shot from 23 ft,,51,52
222,2,1:05.0,,Defensive rebound by L. Scola,51,52
223,2,0:58.0,,K. Lowry misses 2-pt jump shot from 4 ft,51,52
224,2,0:58.0,Defensive rebound by V. Oladipo,,51,52
225,2,0:53.0,E. Fournier makes 2-pt jump shot from 3 ft (assist by V. Oladipo),,53,52
226,2,0:36.0,,K. Lowry misses 3-pt jump shot from 24 ft,53,52
227,2,0:36.0,Defensive rebound by A. Nicholson,,53,52
228,2,0:27.0,Personal foul by T. Ross,,53,52
229,2,0:27.0,V. Oladipo makes free throw 1 of 2,,54,52
230,2,0:27.0,D. Dedmon enters the game for A. Gordon,,54,52
231,2,0:27.0,V. Oladipo makes free throw 2 of 2,,55,52
232,2,0:07.0,,Shooting foul by A. Nicholson (drawn by K. Lowry),55,52
233,2,0:07.0,,K. Lowry makes free throw 1 of 2,55,53
234,2,0:07.0,,B. Biyombo enters the game for J. Thompson,55,53
235,2,0:07.0,,D. Wright enters the game for T. Ross,55,53
236,2,0:07.0,,K. Lowry misses free throw 2 of 2,55,53
237,2,0:06.0,Defensive rebound by A. Nicholson,,55,53
238,3,11:50.0,,D. DeRozan misses 2-pt layup from 2 ft,55,53
239,3,11:48.0,Defensive rebound by A. Gordon,,55,53
240,3,11:40.0,A. Gordon makes 2-pt jump shot from 2 ft,,57,53
241,3,11:27.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by D. DeRozan),57,56
242,3,11:09.0,,Violation by L. Scola (kicked ball),57,56
243,3,11:01.0,A. Gordon misses 3-pt jump shot from 24 ft,,57,56
244,3,11:00.0,,Defensive rebound by N. Powell,57,56
245,3,10:49.0,,N. Powell misses 2-pt layup from 3 ft,57,56
246,3,10:48.0,Defensive rebound by B. Jennings,,57,56
247,3,10:40.0,V. Oladipo misses 2-pt jump shot from 6 ft,,57,56
248,3,10:40.0,Offensive rebound by D. Dedmon,,57,56
249,3,10:37.0,D. Dedmon makes 2-pt dunk at rim,,59,56
250,3,10:21.0,,Shooting foul by D. Dedmon (drawn by B. Biyombo),59,56
251,3,10:21.0,,B. Biyombo misses free throw 1 of 2,59,56
252,3,10:21.0,,Offensive rebound by Team,59,56
253,3,10:21.0,,B. Biyombo misses free throw 2 of 2,59,56
254,3,10:21.0,Defensive rebound by A. Gordon,,59,56
255,3,10:13.0,Personal foul by N. Powell,,59,56
256,3,10:05.0,D. Dedmon misses 2-pt hook shot from 5 ft,,59,56
257,3,10:04.0,Offensive rebound by D. Dedmon,,59,56
258,3,9:56.0,B. Jennings makes 3-pt jump shot from 24 ft (assist by D. Dedmon),,62,56
259,3,9:40.0,,L. Scola makes 3-pt jump shot from 25 ft (assist by D. DeRozan),62,59
260,3,9:22.0,V. Oladipo makes 2-pt jump shot from 16 ft,,64,59
261,3,9:02.0,,K. Lowry misses 2-pt layup from 2 ft (block by D. Dedmon),64,59
262,3,9:00.0,Defensive rebound by Team,,64,59
263,3,8:40.0,E. Fournier misses 2-pt hook shot from 1 ft,,64,59
264,3,8:39.0,,Defensive rebound by B. Biyombo,64,59
265,3,8:30.0,,N. Powell misses 3-pt jump shot from 23 ft,64,59
266,3,8:29.0,,Offensive rebound by B. Biyombo,64,59
267,3,8:26.0,,B. Biyombo makes 2-pt dunk at rim,64,61
268,3,8:09.0,B. Jennings makes 2-pt layup from 2 ft,,66,61
269,3,7:49.0,,Turnover by B. Biyombo (traveling),66,61
270,3,7:33.0,V. Oladipo makes 2-pt jump shot from 22 ft,,68,61
271,3,7:33.0,,Toronto full timeout,68,61
272,3,7:18.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),68,63
273,3,6:58.0,D. Dedmon makes 2-pt dunk at rim (assist by V. Oladipo),,70,63
274,3,6:33.0,,L. Scola misses 3-pt jump shot from 23 ft,70,63
275,3,6:32.0,,Offensive rebound by N. Powell,70,63
276,3,6:29.0,,N. Powell misses 2-pt jump shot from 4 ft (block by V. Oladipo),70,63
277,3,6:29.0,,Offensive rebound by B. Biyombo,70,63
278,3,6:29.0,,Shooting foul by D. Dedmon (drawn by B. Biyombo),70,63
279,3,6:29.0,,B. Biyombo makes free throw 1 of 2,70,64
280,3,6:29.0,J. Smith enters the game for D. Dedmon,,70,64
281,3,6:29.0,,B. Biyombo misses free throw 2 of 2,70,64
282,3,6:27.0,Defensive rebound by A. Gordon,,70,64
283,3,6:15.0,V. Oladipo makes 2-pt layup from 2 ft,,72,64
284,3,6:02.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by D. DeRozan),72,67
285,3,5:34.0,B. Jennings misses 3-pt jump shot from 24 ft,,72,67
286,3,5:33.0,,Defensive rebound by D. DeRozan,72,67
287,3,5:25.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by K. Lowry),72,70
288,3,5:24.0,Personal foul by B. Biyombo,,72,70
289,3,5:10.0,J. Smith misses 2-pt jump shot from 18 ft,,72,70
290,3,5:10.0,,Defensive rebound by K. Lowry,72,70
291,3,4:57.0,,Turnover by K. Lowry (bad pass),72,70
292,3,4:57.0,,Violation by Team (jump ball),72,70
293,3,4:48.0,V. Oladipo makes 2-pt layup from 2 ft (assist by B. Jennings),,74,70
294,3,4:23.0,,L. Scola misses 3-pt jump shot from 23 ft,74,70
295,3,4:22.0,Defensive rebound by V. Oladipo,,74,70
296,3,4:15.0,V. Oladipo misses 3-pt jump shot from 24 ft,,74,70
297,3,4:14.0,,Defensive rebound by L. Scola,74,70
298,3,4:07.0,,Personal foul by J. Smith,74,70
299,3,4:07.0,E. İlyasova enters the game for A. Gordon,,74,70
300,3,4:07.0,,J. Thompson enters the game for N. Powell,74,70
301,3,4:07.0,,T. Ross enters the game for L. Scola,74,70
302,3,3:55.0,,Shooting foul by B. Jennings (drawn by K. Lowry),74,70
303,3,3:55.0,,K. Lowry misses free throw 1 of 2,74,70
304,3,3:55.0,,Offensive rebound by Team,74,70
305,3,3:55.0,,K. Lowry makes free throw 2 of 2,74,71
306,3,3:46.0,Turnover by V. Oladipo (lost ball; steal by K. Lowry),,74,71
307,3,3:41.0,,K. Lowry makes 2-pt layup from 1 ft,74,73
308,3,3:40.0,Orlando full timeout,,74,73
309,3,3:17.0,J. Smith makes 2-pt jump shot from 18 ft (assist by E. İlyasova),,76,73
310,3,2:51.0,,D. DeRozan misses 2-pt jump shot from 20 ft,76,73
311,3,2:51.0,Defensive rebound by V. Oladipo,,76,73
312,3,2:45.0,E. İlyasova misses 2-pt layup at rim (block by B. Biyombo),,76,73
313,3,2:44.0,,Defensive rebound by J. Thompson,76,73
314,3,2:31.0,,D. DeRozan misses 2-pt jump shot from 20 ft,76,73
315,3,2:30.0,Defensive rebound by E. İlyasova,,76,73
316,3,2:21.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by B. Jennings),,79,73
317,3,2:06.0,,T. Ross makes 2-pt jump shot from 10 ft (assist by K. Lowry),79,75
318,3,1:57.0,Turnover by B. Jennings (bad pass),,79,75
319,3,1:55.0,Loose ball foul by B. Jennings,,79,75
320,3,1:55.0,D. Marble enters the game for V. Oladipo,,79,75
321,3,1:55.0,,J. Thompson makes free throw 1 of 2,79,76
322,3,1:55.0,,D. Wright enters the game for K. Lowry,79,76
323,3,1:55.0,,J. Thompson makes free throw 2 of 2,79,77
324,3,1:38.0,Shooting foul by B. Biyombo (drawn by E. Fournier),,79,77
325,3,1:38.0,E. Fournier makes free throw 1 of 2,,80,77
326,3,1:38.0,E. Payton enters the game for B. Jennings,,80,77
327,3,1:38.0,E. Fournier makes free throw 2 of 2,,81,77
328,3,1:15.0,,D. DeRozan misses 2-pt layup from 1 ft,81,77
329,3,1:15.0,Defensive rebound by J. Smith,,81,77
330,3,1:07.0,E. Fournier misses 2-pt jump shot from 3 ft,,81,77
331,3,1:06.0,Offensive rebound by E. İlyasova,,81,77
332,3,1:05.0,E. İlyasova misses 2-pt layup from 1 ft,,81,77
333,3,1:05.0,Offensive rebound by Team,,81,77
334,3,1:05.0,,Loose ball foul by B. Biyombo,81,77
335,3,1:05.0,E. İlyasova misses free throw 1 of 2,,81,77
336,3,1:05.0,Offensive rebound by Team,,81,77
337,3,1:05.0,,L. Scola enters the game for B. Biyombo,81,77
338,3,1:05.0,E. İlyasova makes free throw 2 of 2,,82,77
339,3,0:46.0,,D. DeRozan misses 2-pt jump shot from 15 ft,82,77
340,3,0:45.0,Defensive rebound by E. Fournier,,82,77
341,3,0:38.0,Offensive foul by J. Smith (drawn by D. DeRozan),,82,77
342,3,0:38.0,Turnover by J. Smith (offensive foul),,82,77
343,3,0:38.0,A. Nicholson enters the game for J. Smith,,82,77
344,3,0:31.0,,D. DeRozan misses 3-pt jump shot from 22 ft,82,77
345,3,0:30.0,Defensive rebound by E. İlyasova,,82,77
346,3,0:09.0,A. Nicholson misses 2-pt jump shot from 12 ft,,82,77
347,3,0:09.0,,Defensive rebound by J. Thompson,82,77
348,3,0:01.0,,D. DeRozan makes 2-pt jump shot from 2 ft (assist by L. Scola),82,79
349,3,0:01.0,,Shooting block foul by E. İlyasova (drawn by D. DeRozan),82,79
350,3,0:01.0,,D. DeRozan makes free throw 1 of 1,82,80
351,4,11:45.0,Turnover by E. Fournier (lost ball),,82,80
352,4,11:23.0,,L. Scola makes 2-pt layup from 2 ft (assist by D. Wright),82,82
353,4,11:02.0,E. İlyasova misses 2-pt jump shot from 8 ft,,82,82
354,4,11:01.0,,Defensive rebound by Team,82,82
355,4,10:45.0,,K. Lowry misses 3-pt jump shot from 24 ft,82,82
356,4,10:45.0,Defensive rebound by A. Nicholson,,82,82
357,4,10:32.0,A. Nicholson misses 2-pt hook shot from 5 ft,,82,82
358,4,10:31.0,,Defensive rebound by L. Scola,82,82
359,4,10:16.0,,Personal block foul by E. İlyasova,82,82
360,4,10:16.0,V. Oladipo enters the game for E. Fournier,,82,82
361,4,10:02.0,,D. Wright makes 2-pt layup from 2 ft,82,84
362,4,9:44.0,A. Nicholson makes 2-pt jump shot from 18 ft,,84,84
363,4,9:25.0,,Shooting foul by D. Marble (drawn by D. Wright),84,84
364,4,9:25.0,,D. Wright misses free throw 1 of 2,84,84
365,4,9:25.0,,Offensive rebound by Team,84,84
366,4,9:25.0,,D. Wright misses free throw 2 of 2,84,84
367,4,9:25.0,Defensive rebound by E. İlyasova,,84,84
368,4,9:06.0,A. Nicholson makes 2-pt hook shot from 6 ft,,86,84
369,4,9:06.0,Shooting foul by J. Thompson (drawn by A. Nicholson),,86,84
370,4,9:06.0,A. Nicholson makes free throw 1 of 1,,87,84
371,4,8:48.0,,T. Ross misses 2-pt layup from 2 ft,87,84
372,4,8:47.0,Defensive rebound by V. Oladipo,,87,84
373,4,8:28.0,A. Nicholson makes 2-pt jump shot from 20 ft,,89,84
374,4,8:12.0,,D. Wright misses 2-pt jump shot from 15 ft,89,84
375,4,8:11.0,,Offensive rebound by J. Thompson,89,84
376,4,8:10.0,,Shooting foul by V. Oladipo (drawn by J. Thompson),89,84
377,4,8:10.0,Official timeout,,89,84
378,4,8:10.0,,J. Thompson makes free throw 1 of 2,89,85
379,4,8:10.0,,J. Thompson misses free throw 2 of 2,89,85
380,4,8:10.0,Defensive rebound by A. Nicholson,,89,85
381,4,7:54.0,A. Nicholson makes 2-pt hook shot from 4 ft (assist by E. Payton),,91,85
382,4,7:40.0,,K. Lowry misses 2-pt jump shot from 17 ft (block by E. Payton),91,85
383,4,7:40.0,,Offensive rebound by Team,91,85
384,4,7:33.0,,K. Lowry misses 2-pt layup from 2 ft (block by A. Nicholson),91,85
385,4,7:33.0,,Offensive rebound by Team,91,85
386,4,7:29.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by K. Lowry),91,87
387,4,7:09.0,E. Payton misses 3-pt jump shot from 24 ft,,91,87
388,4,7:09.0,,Defensive rebound by D. Wright,91,87
