,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
29,1,7:59.0,R. Covington misses 2-pt jump shot from 7 ft,,6,4
30,1,7:58.0,Offensive rebound by J. Grant,,6,4
31,1,7:55.0,J. Grant makes 2-pt layup at rim,,8,4
32,1,7:46.0,,E. İlyasova misses 2-pt jump shot from 6 ft,8,4
33,1,7:45.0,,Offensive rebound by E. İlyasova,8,4
34,1,7:43.0,,E. İlyasova misses 2-pt layup from 1 ft,8,4
35,1,7:41.0,Defensive rebound by N. Noel,,8,4
36,1,7:28.0,I. Smith misses 2-pt jump shot from 5 ft,,8,4
37,1,7:27.0,,Defensive rebound by M. Morris,8,4
38,1,7:14.0,,A. Drummond misses 2-pt layup at rim,8,4
39,1,7:12.0,Defensive rebound by R. Covington,,8,4
40,1,7:07.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,10,4
41,1,7:00.0,,Detroit full timeout,10,4
42,1,6:48.0,,E. İlyasova misses 3-pt jump shot from 26 ft,10,4
43,1,6:48.0,,Offensive rebound by A. Drummond,10,4
44,1,6:45.0,,Turnover by A. Drummond (lost ball; steal by R. Covington),10,4
45,1,6:34.0,N. Noel makes 2-pt jump shot from 7 ft (assist by J. Grant),,12,4
46,1,6:08.0,,R. Jackson misses 2-pt jump shot from 17 ft,12,4
47,1,6:08.0,,Offensive rebound by M. Morris,12,4
48,1,6:07.0,Violation by J. Grant (def goaltending),,12,4
49,1,6:07.0,,M. Morris makes 2-pt layup at rim,12,6
50,1,5:50.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,14,6
51,1,5:35.0,,R. Jackson makes 2-pt jump shot from 15 ft,14,8
52,1,5:31.0,Philadelphia full timeout,,14,8
53,1,5:31.0,I. Canaan enters the game for J. Grant,,14,8
54,1,5:31.0,H. Thompson enters the game for N. Stauskas,,14,8
55,1,5:14.0,I. Canaan misses 3-pt jump shot from 27 ft,,14,8
56,1,5:14.0,,Defensive rebound by E. İlyasova,14,8
57,1,5:01.0,,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),14,10
58,1,4:47.0,H. Thompson misses 2-pt jump shot from 20 ft,,14,10
59,1,4:46.0,,Defensive rebound by A. Drummond,14,10
60,1,4:31.0,,Turnover by M. Morris (lost ball; steal by N. Noel),14,10
61,1,4:24.0,R. Covington misses 3-pt jump shot from 25 ft,,14,10
62,1,4:24.0,Offensive rebound by H. Thompson,,14,10
63,1,4:18.0,I. Canaan misses 3-pt jump shot from 25 ft,,14,10
64,1,4:17.0,,Defensive rebound by A. Drummond,14,10
65,1,3:52.0,,A. Drummond misses 2-pt jump shot from 13 ft,14,10
66,1,3:52.0,,Offensive rebound by Team,14,10
67,1,3:52.0,,Turnover by Team (shot clock),14,10
68,1,3:52.0,,A. Tolliver enters the game for E. İlyasova,14,10
69,1,3:52.0,,S. Johnson enters the game for M. Morris,14,10
70,1,3:52.0,T. McConnell enters the game for I. Smith,,14,10
71,1,3:37.0,I. Canaan misses 2-pt jump shot from 5 ft (block by K. Caldwell-Pope),,14,10
72,1,3:37.0,Offensive rebound by Team,,14,10
73,1,3:37.0,R. Holmes enters the game for N. Noel,,14,10
74,1,3:33.0,R. Covington makes 2-pt layup at rim (assist by T. McConnell),,16,10
75,1,3:14.0,,R. Jackson makes 2-pt layup at rim,16,12
76,1,2:50.0,R. Holmes makes 2-pt jump shot from 6 ft (assist by T. McConnell),,18,12
77,1,2:31.0,,R. Jackson misses 2-pt jump shot from 7 ft,18,12
78,1,2:31.0,Defensive rebound by H. Thompson,,18,12
79,1,2:24.0,Turnover by T. McConnell (lost ball; steal by R. Jackson),,18,12
80,1,2:24.0,,Personal foul by T. McConnell (drawn by R. Jackson),18,12
81,1,2:24.0,J. Grant enters the game for R. Covington,,18,12
82,1,2:24.0,,B. Jennings enters the game for R. Jackson,18,12
83,1,2:07.0,,S. Johnson misses 3-pt jump shot from 23 ft,18,12
84,1,2:07.0,Defensive rebound by I. Canaan,,18,12
85,1,1:56.0,T. McConnell misses 2-pt jump shot from 7 ft,,18,12
86,1,1:56.0,,Defensive rebound by A. Drummond,18,12
87,1,1:48.0,,B. Jennings misses 2-pt jump shot from 7 ft,18,12
88,1,1:47.0,,Offensive rebound by A. Drummond,18,12
89,1,1:46.0,,A. Drummond misses 2-pt layup at rim,18,12
90,1,1:44.0,Defensive rebound by R. Holmes,,18,12
91,1,1:31.0,Personal foul by S. Johnson (drawn by I. Canaan),,18,12
92,1,1:20.0,R. Holmes makes 2-pt layup at rim (assist by I. Canaan),,20,12
93,1,0:57.0,,Turnover by S. Johnson (lost ball; steal by J. Grant),20,12
94,1,0:37.0,R. Holmes misses 2-pt jump shot from 16 ft,,20,12
95,1,0:36.0,,Defensive rebound by A. Tolliver,20,12
96,1,0:29.0,,A. Tolliver misses 3-pt jump shot from 25 ft,20,12
97,1,0:28.0,Defensive rebound by H. Thompson,,20,12
98,1,0:03.0,H. Thompson misses 2-pt jump shot from 12 ft,,20,12
99,1,0:02.0,Offensive rebound by Team,,20,12
100,1,0:02.0,R. Covington enters the game for J. Grant,,20,12
101,2,11:41.0,,A. Baynes misses 2-pt jump shot from 10 ft,20,12
102,2,11:41.0,Defensive rebound by T. McConnell,,20,12
103,2,11:34.0,Shooting foul by A. Tolliver (drawn by J. Grant),,20,12
104,2,11:34.0,J. Grant misses free throw 1 of 2,,20,12
105,2,11:34.0,Offensive rebound by Team,,20,12
106,2,11:34.0,J. Grant makes free throw 2 of 2,,21,12
107,2,11:16.0,,S. Johnson makes 2-pt dunk at rim,21,14
108,2,11:02.0,R. Holmes misses 2-pt jump shot from 4 ft,,21,14
109,2,11:01.0,,Defensive rebound by B. Jennings,21,14
110,2,10:52.0,,A. Baynes makes 2-pt jump shot from 7 ft (assist by B. Jennings),21,16
111,2,10:32.0,J. Grant misses 2-pt layup at rim,,21,16
112,2,10:31.0,Offensive rebound by H. Thompson,,21,16
113,2,10:28.0,H. Thompson misses 2-pt jump shot from 3 ft,,21,16
114,2,10:27.0,,Defensive rebound by A. Baynes,21,16
115,2,10:24.0,,Turnover by B. Jennings (lost ball; steal by H. Thompson),21,16
116,2,10:18.0,H. Thompson makes 2-pt layup at rim,,23,16
117,2,9:57.0,,S. Johnson misses 2-pt jump shot from 8 ft,23,16
118,2,9:55.0,Defensive rebound by J. Grant,,23,16
119,2,9:45.0,I. Canaan misses 2-pt jump shot from 17 ft,,23,16
120,2,9:44.0,Offensive rebound by J. Grant,,23,16
121,2,9:32.0,J. Grant misses 2-pt jump shot from 3 ft,,23,16
122,2,9:30.0,,Defensive rebound by A. Tolliver,23,16
123,2,9:28.0,Offensive charge foul by A. Tolliver (drawn by I. Canaan),,23,16
124,2,9:28.0,,Turnover by A. Tolliver (offensive foul),23,16
125,2,9:28.0,,E. İlyasova enters the game for A. Tolliver,23,16
126,2,9:05.0,J. Grant makes 2-pt dunk at rim,,25,16
127,2,8:43.0,,B. Jennings misses 2-pt jump shot from 16 ft,25,16
128,2,8:42.0,Defensive rebound by H. Thompson,,25,16
129,2,8:39.0,Philadelphia full timeout,,25,16
130,2,8:39.0,N. Stauskas enters the game for I. Canaan,,25,16
131,2,8:39.0,R. Covington enters the game for H. Thompson,,25,16
132,2,8:26.0,Turnover by N. Stauskas (bad pass; steal by B. Jennings),,25,16
133,2,8:25.0,,Personal foul by T. McConnell (drawn by B. Jennings),25,16
134,2,8:15.0,,Shooting foul by J. Grant (drawn by A. Baynes),25,16
135,2,8:15.0,,A. Baynes makes free throw 1 of 2,25,17
136,2,8:15.0,I. Smith enters the game for T. McConnell,,25,17
137,2,8:15.0,N. Noel enters the game for J. Grant,,25,17
138,2,8:15.0,H. Thompson enters the game for R. Holmes,,25,17
139,2,8:15.0,,A. Baynes makes free throw 2 of 2,25,18
140,2,7:52.0,I. Smith misses 2-pt jump shot from 7 ft,,25,18
141,2,7:51.0,,Defensive rebound by M. Morris,25,18
142,2,7:45.0,,Shooting foul by N. Stauskas (drawn by A. Baynes),25,18
143,2,7:45.0,,A. Baynes makes free throw 1 of 2,25,19
144,2,7:45.0,,A. Baynes makes free throw 2 of 2,25,20
145,2,7:34.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by N. Noel),,28,20
146,2,7:21.0,,Shooting foul by H. Thompson (drawn by E. İlyasova),28,20
147,2,7:21.0,,E. İlyasova makes free throw 1 of 2,28,21
148,2,7:21.0,,E. İlyasova misses free throw 2 of 2,28,21
149,2,7:20.0,Defensive rebound by I. Smith,,28,21
150,2,7:07.0,Personal foul by A. Baynes (drawn by N. Noel),,28,21
151,2,7:07.0,,K. Caldwell-Pope enters the game for E. İlyasova,28,21
152,2,7:00.0,Turnover by R. Covington (bad pass),,28,21
153,2,6:46.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by B. Jennings),28,23
154,2,6:36.0,Turnover by I. Smith (bad pass; steal by A. Baynes),,28,23
155,2,6:27.0,,M. Morris misses 3-pt jump shot from 24 ft,28,23
156,2,6:26.0,,Offensive rebound by K. Caldwell-Pope,28,23
157,2,6:21.0,,K. Caldwell-Pope misses 2-pt layup at rim,28,23
158,2,6:20.0,,Offensive rebound by M. Morris,28,23
159,2,6:11.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by S. Johnson),28,25
160,2,5:58.0,N. Noel misses 2-pt layup at rim,,28,25
161,2,5:58.0,Offensive rebound by N. Noel,,28,25
162,2,5:46.0,I. Smith misses 2-pt layup from 2 ft,,28,25
163,2,5:45.0,,Defensive rebound by A. Baynes,28,25
164,2,5:38.0,,S. Johnson misses 3-pt jump shot from 25 ft,28,25
165,2,5:38.0,,Offensive rebound by A. Baynes,28,25
166,2,5:38.0,,A. Baynes misses 2-pt layup at rim,28,25
167,2,5:38.0,Defensive rebound by Team,,28,25
168,2,5:38.0,Official timeout,,28,25
169,2,5:38.0,,R. Jackson enters the game for B. Jennings,28,25
170,2,5:38.0,,A. Drummond enters the game for A. Baynes,28,25
171,2,5:27.0,Shooting foul by M. Morris (drawn by R. Covington),,28,25
172,2,5:27.0,R. Covington makes free throw 1 of 3,,29,25
173,2,5:27.0,R. Covington makes free throw 2 of 3,,30,25
174,2,5:27.0,R. Covington makes free throw 3 of 3,,31,25
175,2,5:12.0,,Personal foul by R. Covington (drawn by M. Morris),31,25
176,2,5:12.0,,M. Morris misses free throw 1 of 2,31,25
177,2,5:12.0,,Offensive rebound by Team,31,25
178,2,5:12.0,,M. Morris makes free throw 2 of 2,31,26
179,2,4:48.0,I. Smith makes 2-pt jump shot from 7 ft,,33,26
180,2,4:40.0,,R. Jackson misses 2-pt jump shot from 13 ft (block by I. Smith),33,26
181,2,4:39.0,Defensive rebound by I. Smith,,33,26
182,2,4:29.0,N. Stauskas misses 3-pt jump shot from 24 ft,,33,26
183,2,4:29.0,Offensive rebound by R. Covington,,33,26
184,2,4:23.0,R. Covington makes 3-pt jump shot from 23 ft (assist by N. Noel),,36,26
185,2,4:20.0,,Detroit full timeout,36,26
186,2,4:14.0,,A. Drummond makes 2-pt dunk at rim,36,28
187,2,4:14.0,,Shooting foul by N. Noel (drawn by A. Drummond),36,28
188,2,4:14.0,,A. Drummond misses free throw 1 of 1,36,28
189,2,4:14.0,,Offensive rebound by S. Johnson,36,28
190,2,4:07.0,,S. Johnson misses 2-pt jump shot from 5 ft,36,28
191,2,4:07.0,Defensive rebound by R. Covington,,36,28
192,2,4:02.0,I. Smith misses 2-pt jump shot from 5 ft,,36,28
193,2,4:01.0,,Defensive rebound by A. Drummond,36,28
194,2,3:46.0,,R. Jackson makes 2-pt hook shot from 6 ft,36,30
195,2,3:28.0,N. Noel makes 2-pt dunk at rim (assist by R. Covington),,38,30
196,2,3:15.0,,A. Tolliver enters the game for M. Morris,38,30
197,2,3:04.0,,S. Johnson misses 2-pt layup at rim,38,30
198,2,3:04.0,,Offensive rebound by Team,38,30
199,2,3:04.0,,Turnover by Team (shot clock),38,30
200,2,3:04.0,J. Grant enters the game for N. Noel,,38,30
201,2,2:47.0,I. Smith misses 2-pt layup at rim,,38,30
202,2,2:46.0,,Defensive rebound by A. Drummond,38,30
203,2,2:38.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,38,30
204,2,2:37.0,,Offensive rebound by A. Drummond,38,30
205,2,2:36.0,,Shooting foul by J. Grant (drawn by A. Drummond),38,30
206,2,2:36.0,,A. Drummond makes free throw 1 of 2,38,31
207,2,2:36.0,,A. Drummond misses free throw 2 of 2,38,31
208,2,2:34.0,Defensive rebound by R. Covington,,38,31
209,2,2:28.0,Philadelphia full timeout,,38,31
210,2,2:14.0,I. Smith misses 2-pt jump shot from 4 ft,,38,31
211,2,2:14.0,Offensive rebound by I. Smith,,38,31
212,2,2:11.0,I. Smith misses 2-pt jump shot from 3 ft,,38,31
213,2,2:10.0,,Defensive rebound by A. Drummond,38,31
214,2,2:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 28 ft,38,31
215,2,2:04.0,,Offensive rebound by S. Johnson,38,31
216,2,1:56.0,,S. Johnson makes 2-pt layup at rim,38,33
217,2,1:47.0,N. Stauskas misses 3-pt jump shot from 26 ft,,38,33
218,2,1:47.0,,Defensive rebound by R. Jackson,38,33
219,2,1:41.0,,R. Jackson misses 3-pt jump shot from 26 ft,38,33
220,2,1:40.0,Defensive rebound by R. Covington,,38,33
221,2,1:22.0,J. Grant misses 2-pt jump shot from 17 ft,,38,33
222,2,1:20.0,,Defensive rebound by R. Jackson,38,33
223,2,1:14.0,,S. Johnson makes 3-pt jump shot from 22 ft (assist by R. Jackson),38,36
224,2,0:58.0,H. Thompson makes 2-pt layup at rim (assist by J. Grant),,40,36
225,2,0:47.0,,R. Jackson misses 2-pt layup from 1 ft,40,36
226,2,0:46.0,,Offensive rebound by A. Drummond,40,36
227,2,0:46.0,Violation by J. Grant (def goaltending),,40,36
228,2,0:36.0,,A. Drummond makes 2-pt layup from 1 ft,40,38
229,2,0:36.0,,Violation by A. Drummond (def goaltending),40,38
230,2,0:36.0,I. Smith makes 3-pt jump shot from 26 ft,,43,38
231,2,0:29.0,,Shooting foul by J. Grant (drawn by R. Jackson),43,38
232,2,0:29.0,Technical foul by Team,,43,38
233,2,0:29.0,,R. Jackson makes technical free throw,43,39
234,2,0:29.0,,R. Jackson makes free throw 1 of 2,43,40
235,2,0:29.0,N. Noel enters the game for J. Grant,,43,40
236,2,0:29.0,,R. Jackson makes free throw 2 of 2,43,41
237,2,0:05.0,I. Smith makes 2-pt jump shot from 20 ft,,45,41
238,2,0:01.0,,R. Jackson makes 3-pt jump shot from 28 ft,45,44
239,3,11:46.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),45,46
240,3,11:32.0,Shooting foul by K. Caldwell-Pope (drawn by N. Stauskas),,45,46
241,3,11:32.0,N. Stauskas makes free throw 1 of 2,,46,46
242,3,11:32.0,N. Stauskas makes free throw 2 of 2,,47,46
243,3,11:10.0,,M. Morris misses 2-pt jump shot from 7 ft (block by R. Covington),47,46
244,3,11:10.0,,Offensive rebound by A. Drummond,47,46
245,3,11:07.0,,A. Drummond makes 2-pt layup at rim,47,48
246,3,10:50.0,J. Grant makes 2-pt layup at rim,,49,48
247,3,10:25.0,,R. Jackson makes 2-pt jump shot from 8 ft,49,50
248,3,10:13.0,N. Stauskas misses 2-pt jump shot from 11 ft,,49,50
249,3,10:12.0,,Defensive rebound by A. Drummond,49,50
250,3,10:03.0,,E. İlyasova misses 3-pt jump shot from 25 ft,49,50
251,3,10:02.0,Defensive rebound by N. Stauskas,,49,50
252,3,9:39.0,Turnover by Team (shot clock),,49,50
253,3,9:22.0,,Shooting foul by N. Stauskas (drawn by K. Caldwell-Pope),49,50
254,3,9:22.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,49,52
255,3,9:22.0,,K. Caldwell-Pope misses free throw 1 of 1,49,52
256,3,9:21.0,Defensive rebound by J. Grant,,49,52
257,3,9:11.0,I. Smith makes 2-pt layup at rim,,51,52
258,3,8:56.0,,Turnover by A. Drummond (lost ball; steal by J. Grant),51,52
259,3,8:49.0,Shooting foul by R. Jackson (drawn by J. Grant),,51,52
260,3,8:49.0,J. Grant makes free throw 1 of 2,,52,52
261,3,8:49.0,J. Grant makes free throw 2 of 2,,53,52
262,3,8:36.0,,M. Morris misses 2-pt layup from 1 ft,53,52
263,3,8:34.0,Defensive rebound by R. Covington,,53,52
264,3,8:32.0,Turnover by I. Smith (bad pass; steal by E. İlyasova),,53,52
265,3,8:29.0,,Turnover by E. İlyasova (bad pass),53,52
266,3,8:12.0,N. Noel makes 2-pt jump shot from 13 ft (assist by I. Smith),,55,52
267,3,7:53.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,55,54
268,3,7:37.0,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),,57,54
269,3,7:26.0,,Turnover by R. Jackson (lost ball),57,54
270,3,7:26.0,H. Thompson enters the game for J. Grant,,57,54
271,3,7:14.0,Personal foul by R. Jackson (drawn by I. Smith),,57,54
272,3,7:04.0,N. Noel makes 2-pt layup at rim (assist by I. Smith),,59,54
273,3,6:43.0,,Personal foul by N. Noel (drawn by M. Morris),59,54
274,3,6:42.0,,Shooting foul by N. Stauskas (drawn by K. Caldwell-Pope),59,54
275,3,6:42.0,,K. Caldwell-Pope makes free throw 1 of 2,59,55
276,3,6:42.0,,K. Caldwell-Pope makes free throw 2 of 2,59,56
277,3,6:26.0,I. Smith makes 2-pt dunk at rim,,61,56
278,3,6:05.0,,R. Jackson misses 2-pt jump shot from 6 ft,61,56
279,3,6:05.0,,Offensive rebound by A. Drummond,61,56
280,3,6:05.0,,A. Drummond makes 2-pt layup from 1 ft,61,58
281,3,6:05.0,,Shooting foul by R. Covington (drawn by A. Drummond),61,58
282,3,6:05.0,,A. Drummond makes free throw 1 of 1,61,59
283,3,6:05.0,Philadelphia full timeout,,61,59
284,3,5:52.0,Personal foul by R. Jackson (drawn by I. Smith),,61,59
285,3,5:42.0,I. Smith misses 2-pt jump shot from 17 ft,,61,59
286,3,5:42.0,Offensive rebound by N. Noel,,61,59
287,3,5:40.0,N. Noel makes 2-pt dunk at rim,,63,59
288,3,5:17.0,,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),63,61
289,3,5:07.0,Turnover by I. Smith (lost ball; steal by A. Drummond),,63,61
290,3,5:06.0,,Shooting foul by N. Stauskas (drawn by K. Caldwell-Pope),63,61
291,3,5:06.0,,K. Caldwell-Pope makes free throw 1 of 2,63,62
292,3,5:06.0,I. Canaan enters the game for N. Stauskas,,63,62
293,3,5:06.0,,K. Caldwell-Pope makes free throw 2 of 2,63,63
294,3,4:55.0,H. Thompson makes 2-pt dunk at rim (assist by N. Noel),,65,63
295,3,4:39.0,,A. Drummond misses 2-pt jump shot from 6 ft,65,63
296,3,4:38.0,Defensive rebound by R. Covington,,65,63
297,3,4:15.0,I. Canaan misses 2-pt jump shot from 17 ft,,65,63
298,3,4:15.0,,Defensive rebound by E. İlyasova,65,63
299,3,4:05.0,,E. İlyasova misses 2-pt jump shot from 5 ft (block by N. Noel),65,63
300,3,4:03.0,,Offensive rebound by E. İlyasova,65,63
301,3,3:56.0,,M. Morris misses 3-pt jump shot from 24 ft,65,63
302,3,3:55.0,,Offensive rebound by E. İlyasova,65,63
303,3,3:53.0,,E. İlyasova makes 2-pt layup at rim,65,65
304,3,3:42.0,Offensive foul by H. Thompson (drawn by E. İlyasova),,65,65
305,3,3:42.0,Turnover by H. Thompson (offensive foul),,65,65
306,3,3:42.0,J. Grant enters the game for R. Covington,,65,65
307,3,3:42.0,R. Holmes enters the game for N. Noel,,65,65
308,3,3:42.0,T. McConnell enters the game for I. Smith,,65,65
309,3,3:42.0,,S. Johnson enters the game for M. Morris,65,65
310,3,3:27.0,,R. Jackson misses 2-pt jump shot from 5 ft (block by J. Grant),65,65
311,3,3:26.0,,Offensive rebound by A. Drummond,65,65
312,3,3:23.0,,A. Drummond makes 2-pt dunk at rim,65,67
313,3,3:13.0,T. McConnell makes 2-pt jump shot from 10 ft,,67,67
314,3,2:57.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft,67,69
315,3,2:50.0,J. Grant makes 2-pt layup at rim (assist by T. McConnell),,69,69
316,3,2:50.0,Shooting foul by E. İlyasova (drawn by J. Grant),,69,69
317,3,2:50.0,,Detroit full timeout,69,69
318,3,2:50.0,,B. Jennings enters the game for E. İlyasova,69,69
319,3,2:50.0,,A. Tolliver enters the game for R. Jackson,69,69
320,3,2:50.0,J. Grant makes free throw 1 of 1,,70,69
321,3,2:28.0,,S. Johnson misses 3-pt jump shot from 26 ft,70,69
322,3,2:28.0,Defensive rebound by J. Grant,,70,69
323,3,2:19.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by T. McConnell),,73,69
324,3,2:07.0,Violation by J. Grant (kicked ball),,73,69
325,3,1:56.0,,S. Johnson makes 2-pt dunk at rim,73,71
326,3,1:42.0,I. Canaan makes 3-pt jump shot from 25 ft,,76,71
327,3,1:42.0,Shooting foul by K. Caldwell-Pope (drawn by I. Canaan),,76,71
328,3,1:42.0,I. Canaan makes free throw 1 of 1,,77,71
329,3,1:27.0,,A. Tolliver misses 3-pt jump shot from 25 ft,77,71
330,3,1:27.0,,Offensive rebound by Team,77,71
331,3,1:27.0,Loose ball foul by R. Holmes (drawn by A. Drummond),,77,71
332,3,1:27.0,,A. Drummond misses free throw 1 of 2,77,71
333,3,1:27.0,,Offensive rebound by Team,77,71
334,3,1:27.0,,A. Drummond makes free throw 2 of 2,77,72
335,3,1:13.0,R. Holmes misses 2-pt layup at rim (block by A. Drummond),,77,72
336,3,1:12.0,,Defensive rebound by A. Drummond,77,72
337,3,1:04.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,77,72
338,3,1:04.0,,Offensive rebound by Team,77,72
339,3,1:04.0,,Turnover by K. Caldwell-Pope (traveling),77,72
340,3,0:53.0,T. McConnell makes 2-pt jump shot from 8 ft,,79,72
341,3,0:40.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,79,72
342,3,0:38.0,,Offensive rebound by K. Caldwell-Pope,79,72
343,3,0:34.0,,Personal foul by T. McConnell (drawn by S. Johnson),79,72
344,3,0:34.0,,S. Johnson makes free throw 1 of 2,79,73
345,3,0:34.0,,S. Johnson misses free throw 2 of 2,79,73
346,3,0:33.0,Defensive rebound by I. Canaan,,79,73
347,3,0:19.0,H. Thompson misses 3-pt jump shot from 25 ft,,79,73
348,3,0:18.0,,Defensive rebound by A. Drummond,79,73
349,3,0:15.0,,Personal foul by T. McConnell (drawn by B. Jennings),79,73
350,3,0:15.0,,B. Jennings makes free throw 1 of 2,79,74
351,3,0:15.0,R. Covington enters the game for J. Grant,,79,74
352,3,0:15.0,,M. Morris enters the game for A. Tolliver,79,74
353,3,0:15.0,,B. Jennings misses free throw 2 of 2,79,74
354,3,0:14.0,Defensive rebound by T. McConnell,,79,74
355,3,0:00.0,I. Canaan misses 3-pt jump shot from 27 ft,,79,74
356,3,0:00.0,Offensive rebound by Team,,79,74
357,4,11:43.0,R. Holmes misses 2-pt layup at rim,,79,74
358,4,11:41.0,,Defensive rebound by A. Baynes,79,74
359,4,11:29.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),79,76
360,4,11:11.0,J. Grant makes 3-pt jump shot from 24 ft (assist by T. McConnell),,82,76
361,4,10:55.0,,S. Johnson misses 2-pt jump shot from 4 ft (block by R. Holmes),82,76
362,4,10:54.0,Defensive rebound by J. Grant,,82,76
363,4,10:40.0,J. Grant misses 3-pt jump shot from 25 ft,,82,76
364,4,10:40.0,,Defensive rebound by M. Morris,82,76
365,4,10:28.0,,A. Baynes makes 2-pt jump shot from 17 ft (assist by M. Morris),82,78
366,4,10:10.0,Personal foul by S. Johnson (drawn by J. Grant),,82,78
367,4,10:01.0,,Offensive charge foul by J. Grant (drawn by A. Tolliver),82,78
368,4,10:01.0,Turnover by J. Grant (offensive foul),,82,78
369,4,9:51.0,,B. Jennings misses 2-pt jump shot from 5 ft,82,78
370,4,9:51.0,Defensive rebound by J. Grant,,82,78
371,4,9:51.0,Personal foul by B. Jennings (drawn by J. Grant),,82,78
372,4,9:36.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,84,78
373,4,9:23.0,,M. Morris misses 2-pt jump shot from 16 ft,84,78
374,4,9:23.0,,Offensive rebound by Team,84,78
375,4,9:23.0,Loose ball foul by H. Thompson (drawn by A. Tolliver),,84,78
376,4,9:12.0,,M. Morris makes 2-pt layup from 1 ft (assist by A. Baynes),84,80
377,4,8:52.0,Turnover by J. Grant (bad pass; steal by A. Baynes),,84,80
378,4,8:43.0,,B. Jennings misses 3-pt jump shot from 26 ft,84,80
379,4,8:43.0,,Offensive rebound by B. Jennings,84,80
380,4,8:41.0,,S. Johnson makes 2-pt layup at rim (assist by B. Jennings),84,82
381,4,8:41.0,Philadelphia full timeout,,84,82
382,4,8:41.0,R. Covington enters the game for J. Grant,,84,82
383,4,8:18.0,T. McConnell makes 2-pt jump shot from 4 ft,,86,82
384,4,7:58.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by A. Baynes),86,84
385,4,7:38.0,R. Holmes misses 2-pt hook shot from 5 ft,,86,84
386,4,7:36.0,,Defensive rebound by S. Johnson,86,84
387,4,7:31.0,,S. Johnson makes 2-pt jump shot from 6 ft,86,86
388,4,7:07.0,R. Holmes makes 2-pt layup at rim (assist by I. Canaan),,88,86
389,4,6:48.0,,S. Johnson makes 2-pt layup at rim (assist by A. Baynes),88,88
