,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
62,1,2:25.0,,Personal foul by J. Henson (drawn by D. Gooden),18,23
63,1,2:25.0,,R. Sessions enters the game for J. Wall,18,23
64,1,2:25.0,R. Vaughn enters the game for M. Carter-Williams,,18,23
65,1,2:09.0,,D. Gooden misses 3-pt jump shot from 24 ft,18,23
66,1,2:08.0,Defensive rebound by K. Middleton,,18,23
67,1,2:01.0,J. Henson misses 2-pt jump shot from 6 ft,,18,23
68,1,2:00.0,,Defensive rebound by D. Gooden,18,23
69,1,1:46.0,,B. Beal makes 2-pt jump shot from 18 ft,18,25
70,1,1:27.0,R. Vaughn misses 3-pt jump shot from 25 ft,,18,25
71,1,1:26.0,Offensive rebound by J. O'Bryant,,18,25
72,1,1:21.0,Turnover by J. Henson (bad pass; steal by J. Dudley),,18,25
73,1,1:17.0,,R. Sessions makes 2-pt layup from 1 ft (assist by B. Beal),18,27
74,1,0:58.0,Turnover by K. Middleton (lost ball; steal by J. Dudley),,18,27
75,1,0:53.0,,B. Beal makes 2-pt dunk at rim (assist by R. Sessions),18,29
76,1,0:53.0,Milwaukee full timeout,,18,29
77,1,0:35.0,J. O'Bryant misses 2-pt jump shot from 18 ft,,18,29
78,1,0:34.0,,Defensive rebound by B. Beal,18,29
79,1,0:26.0,,Turnover by R. Sessions (lost ball),18,29
80,1,0:08.0,Turnover by K. Middleton (lost ball; steal by G. Temple),,18,29
81,1,0:02.0,,R. Sessions misses 2-pt layup at rim,18,29
82,1,0:01.0,Defensive rebound by J. Henson,,18,29
83,2,11:46.0,,D. Gooden misses 2-pt jump shot from 20 ft,18,29
84,2,11:45.0,Defensive rebound by G. Antetokounmpo,,18,29
85,2,11:29.0,R. Vaughn makes 2-pt jump shot from 10 ft (assist by O. Mayo),,20,29
86,2,11:15.0,,O. Porter misses 2-pt layup from 1 ft,20,29
87,2,11:14.0,,Offensive rebound by Team,20,29
88,2,11:07.0,,O. Porter misses 2-pt jump shot from 3 ft,20,29
89,2,11:05.0,,Offensive rebound by O. Porter,20,29
90,2,11:04.0,,Shooting foul by J. Henson (drawn by O. Porter),20,29
91,2,11:04.0,,O. Porter makes free throw 1 of 2,20,30
92,2,11:04.0,G. Monroe enters the game for J. Henson,,20,30
93,2,11:04.0,,N. Hilário enters the game for D. Gooden,20,30
94,2,11:04.0,,O. Porter misses free throw 2 of 2,20,30
95,2,11:03.0,Defensive rebound by G. Antetokounmpo,,20,30
96,2,10:46.0,Turnover by G. Antetokounmpo (bad pass; steal by G. Neal),,20,30
97,2,10:41.0,,R. Sessions makes 2-pt layup from 2 ft (assist by G. Neal),20,32
98,2,10:31.0,G. Antetokounmpo misses 2-pt layup at rim,,20,32
99,2,10:28.0,,Defensive rebound by O. Porter,20,32
100,2,10:21.0,,Offensive foul by N. Hilário (drawn by J. O'Bryant),20,32
101,2,10:21.0,,Turnover by N. Hilário (offensive foul),20,32
102,2,10:10.0,Personal foul by O. Porter (drawn by G. Monroe),,20,32
103,2,9:59.0,Shooting foul by N. Hilário (drawn by G. Antetokounmpo),,20,32
104,2,9:59.0,G. Antetokounmpo makes free throw 1 of 2,,21,32
105,2,9:59.0,G. Antetokounmpo misses free throw 2 of 2,,21,32
106,2,9:59.0,,Defensive rebound by N. Hilário,21,32
107,2,9:51.0,,G. Neal makes 3-pt jump shot from 26 ft,21,35
108,2,9:44.0,Milwaukee full timeout,,21,35
109,2,9:29.0,G. Monroe makes 2-pt layup at rim,,23,35
110,2,9:14.0,,N. Hilário makes 2-pt jump shot from 5 ft (assist by B. Beal),23,37
111,2,9:14.0,,Shooting foul by J. O'Bryant (drawn by N. Hilário),23,37
112,2,9:14.0,,N. Hilário makes free throw 1 of 1,23,38
113,2,8:56.0,G. Monroe makes 2-pt layup from 1 ft,,25,38
114,2,8:41.0,,O. Porter misses 3-pt jump shot from 25 ft,25,38
115,2,8:40.0,Defensive rebound by G. Monroe,,25,38
116,2,8:38.0,Shooting foul by B. Beal (drawn by J. O'Bryant),,25,38
117,2,8:38.0,J. O'Bryant misses free throw 1 of 2,,25,38
118,2,8:38.0,Offensive rebound by Team,,25,38
119,2,8:38.0,J. O'Bryant misses free throw 2 of 2,,25,38
120,2,8:37.0,,Defensive rebound by G. Neal,25,38
121,2,8:16.0,,R. Sessions misses 3-pt jump shot from 24 ft,25,38
122,2,8:15.0,Defensive rebound by G. Monroe,,25,38
123,2,8:03.0,G. Monroe misses 2-pt jump shot from 4 ft,,25,38
124,2,8:02.0,,Defensive rebound by N. Hilário,25,38
125,2,7:45.0,,Offensive foul by N. Hilário (drawn by G. Monroe),25,38
126,2,7:45.0,,Turnover by N. Hilário (offensive foul),25,38
127,2,7:45.0,J. Parker enters the game for J. O'Bryant,,25,38
128,2,7:45.0,,D. Gooden enters the game for N. Hilário,25,38
129,2,7:27.0,R. Vaughn misses 3-pt jump shot from 26 ft,,25,38
130,2,7:26.0,,Defensive rebound by B. Beal,25,38
131,2,7:14.0,,R. Sessions makes 2-pt layup at rim (assist by D. Gooden),25,40
132,2,7:14.0,,Shooting foul by O. Mayo (drawn by R. Sessions),25,40
133,2,7:14.0,,R. Sessions makes free throw 1 of 1,25,41
134,2,7:03.0,J. Parker misses 2-pt jump shot from 14 ft,,25,41
135,2,7:03.0,,Defensive rebound by Team,25,41
136,2,7:03.0,,Personal foul by G. Monroe (drawn by D. Gooden),25,41
137,2,7:03.0,M. Carter-Williams enters the game for R. Vaughn,,25,41
138,2,7:03.0,K. Middleton enters the game for G. Antetokounmpo,,25,41
139,2,6:50.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by R. Sessions),25,44
140,2,6:31.0,Personal foul by R. Sessions (drawn by G. Monroe),,25,44
141,2,6:31.0,,J. Wall enters the game for B. Beal,25,44
142,2,6:27.0,O. Mayo makes 2-pt layup at rim (assist by G. Monroe),,27,44
143,2,6:02.0,,O. Porter misses 2-pt jump shot from 20 ft,27,44
144,2,6:01.0,Defensive rebound by G. Monroe,,27,44
145,2,5:54.0,Shooting foul by D. Gooden (drawn by G. Monroe),,27,44
146,2,5:54.0,Official timeout,,27,44
147,2,5:54.0,G. Monroe misses free throw 1 of 2,,27,44
148,2,5:54.0,Offensive rebound by Team,,27,44
149,2,5:54.0,G. Monroe makes free throw 2 of 2,,28,44
150,2,5:43.0,,O. Porter misses 3-pt jump shot from 25 ft,28,44
151,2,5:42.0,Defensive rebound by M. Carter-Williams,,28,44
152,2,5:32.0,Turnover by O. Mayo (traveling),,28,44
153,2,5:32.0,,G. Temple enters the game for G. Neal,28,44
154,2,5:18.0,,G. Temple misses 2-pt jump shot from 21 ft,28,44
155,2,5:16.0,Defensive rebound by G. Monroe,,28,44
156,2,5:15.0,K. Middleton makes 2-pt layup from 1 ft (assist by O. Mayo),,30,44
157,2,5:15.0,Shooting foul by O. Porter (drawn by K. Middleton),,30,44
158,2,5:15.0,,J. Dudley enters the game for O. Porter,30,44
159,2,5:15.0,K. Middleton makes free throw 1 of 1,,31,44
160,2,4:58.0,,Turnover by J. Wall (bad pass; steal by M. Carter-Williams),31,44
161,2,4:54.0,O. Mayo misses 2-pt layup from 1 ft (block by G. Temple),,31,44
162,2,4:49.0,,Defensive rebound by J. Wall,31,44
163,2,4:46.0,,J. Dudley makes 2-pt layup at rim (assist by R. Sessions),31,46
164,2,4:38.0,Personal foul by J. Dudley (drawn by G. Monroe),,31,46
165,2,4:38.0,G. Monroe misses free throw 1 of 2,,31,46
166,2,4:38.0,Offensive rebound by Team,,31,46
167,2,4:38.0,G. Antetokounmpo enters the game for O. Mayo,,31,46
168,2,4:38.0,G. Monroe makes free throw 2 of 2,,32,46
169,2,4:24.0,,Shooting foul by K. Middleton (drawn by R. Sessions),32,46
170,2,4:24.0,,R. Sessions makes free throw 1 of 2,32,47
171,2,4:24.0,,R. Sessions misses free throw 2 of 2,32,47
172,2,4:22.0,Defensive rebound by J. Parker,,32,47
173,2,4:02.0,K. Middleton makes 2-pt jump shot from 16 ft,,34,47
174,2,3:34.0,,J. Wall makes 2-pt jump shot from 21 ft,34,49
175,2,3:17.0,Personal foul by D. Gooden (drawn by G. Monroe),,34,49
176,2,3:17.0,G. Monroe makes free throw 1 of 2,,35,49
177,2,3:17.0,G. Monroe misses free throw 2 of 2,,35,49
178,2,3:16.0,,Defensive rebound by J. Dudley,35,49
179,2,3:01.0,,J. Wall makes 3-pt jump shot from 23 ft (assist by G. Temple),35,52
180,2,2:48.0,G. Monroe makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),,37,52
181,2,2:33.0,,J. Wall misses 2-pt jump shot from 16 ft,37,52
182,2,2:32.0,,Offensive rebound by D. Gooden,37,52
183,2,2:31.0,,D. Gooden makes 2-pt layup from 2 ft,37,54
184,2,2:18.0,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,39,54
185,2,2:03.0,,J. Dudley misses 3-pt jump shot from 25 ft,39,54
186,2,2:02.0,,Offensive rebound by R. Sessions,39,54
187,2,1:59.0,,R. Sessions makes 2-pt layup from 1 ft,39,56
188,2,1:56.0,Milwaukee full timeout,,39,56
189,2,1:56.0,,D. Blair enters the game for D. Gooden,39,56
190,2,1:42.0,J. Parker makes 2-pt layup from 1 ft,,41,56
191,2,1:22.0,,D. Blair misses 2-pt jump shot from 3 ft,41,56
192,2,1:21.0,Defensive rebound by G. Antetokounmpo,,41,56
193,2,1:07.0,J. Parker makes 2-pt layup from 1 ft,,43,56
194,2,0:46.0,,G. Temple misses 3-pt jump shot from 23 ft,43,56
195,2,0:45.0,Defensive rebound by K. Middleton,,43,56
196,2,0:37.0,G. Monroe misses 2-pt layup at rim,,43,56
197,2,0:36.0,Offensive rebound by K. Middleton,,43,56
198,2,0:33.0,K. Middleton misses 2-pt jump shot from 9 ft,,43,56
199,2,0:32.0,,Defensive rebound by G. Temple,43,56
200,2,0:25.0,,R. Sessions misses 2-pt layup from 2 ft,43,56
201,2,0:24.0,Defensive rebound by G. Antetokounmpo,,43,56
202,2,0:17.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,43,56
203,2,0:16.0,Offensive rebound by M. Carter-Williams,,43,56
204,2,0:02.0,K. Middleton misses 3-pt jump shot from 24 ft,,43,56
205,2,0:01.0,Offensive rebound by J. Parker,,43,56
206,2,0:01.0,J. Parker misses 2-pt jump shot from 1 ft,,43,56
207,2,0:00.0,Offensive rebound by Team,,43,56
208,3,11:36.0,,J. Dudley misses 3-pt jump shot from 25 ft,43,56
209,3,11:34.0,Defensive rebound by G. Antetokounmpo,,43,56
210,3,11:19.0,J. Parker makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),,45,56
211,3,11:03.0,,O. Porter misses 2-pt layup from 1 ft,45,56
212,3,11:02.0,Defensive rebound by G. Monroe,,45,56
213,3,10:56.0,Turnover by M. Carter-Williams (bad pass),,45,56
214,3,10:41.0,,Personal foul by J. Parker (drawn by N. Hilário),45,56
215,3,10:36.0,,G. Temple makes 3-pt jump shot from 26 ft,45,59
216,3,10:19.0,M. Carter-Williams makes 2-pt jump shot from 4 ft,,47,59
217,3,9:55.0,,N. Hilário misses 2-pt jump shot from 18 ft,47,59
218,3,9:54.0,,Offensive rebound by J. Dudley,47,59
219,3,9:53.0,,Turnover by Team (shot clock),47,59
220,3,9:35.0,J. Parker makes 2-pt layup at rim (assist by K. Middleton),,49,59
221,3,9:22.0,,J. Wall misses 2-pt jump shot from 18 ft,49,59
222,3,9:21.0,Defensive rebound by G. Monroe,,49,59
223,3,9:12.0,Turnover by G. Antetokounmpo (lost ball),,49,59
224,3,8:57.0,,O. Porter misses 3-pt jump shot from 25 ft,49,59
225,3,8:56.0,Defensive rebound by G. Monroe,,49,59
226,3,8:48.0,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),,51,59
227,3,8:47.0,,Washington full timeout,51,59
228,3,8:35.0,,J. Dudley misses 2-pt jump shot from 20 ft,51,59
229,3,8:34.0,Defensive rebound by G. Monroe,,51,59
230,3,8:12.0,G. Antetokounmpo makes 2-pt layup at rim,,53,59
231,3,8:07.0,Violation by K. Middleton (kicked ball),,53,59
232,3,7:51.0,,J. Dudley makes 3-pt jump shot from 24 ft (assist by N. Hilário),53,62
233,3,7:38.0,Turnover by G. Monroe (traveling),,53,62
234,3,7:32.0,,Turnover by J. Wall (lost ball; steal by G. Antetokounmpo),53,62
235,3,7:30.0,Personal take foul by J. Dudley (drawn by G. Antetokounmpo),,53,62
236,3,7:20.0,K. Middleton misses 2-pt jump shot from 14 ft,,53,62
237,3,7:19.0,Offensive rebound by G. Monroe,,53,62
238,3,7:17.0,G. Monroe misses 2-pt layup from 1 ft,,53,62
239,3,7:16.0,,Defensive rebound by J. Dudley,53,62
240,3,7:01.0,,O. Porter makes 2-pt jump shot from 4 ft (assist by N. Hilário),53,64
241,3,6:52.0,Turnover by J. Parker (bad pass; steal by O. Porter),,53,64
242,3,6:46.0,,J. Wall makes 2-pt layup at rim (assist by O. Porter),53,66
243,3,6:46.0,Milwaukee full timeout,,53,66
244,3,6:46.0,J. Henson enters the game for G. Monroe,,53,66
245,3,6:46.0,R. Vaughn enters the game for J. Parker,,53,66
246,3,6:46.0,,B. Beal enters the game for O. Porter,53,66
247,3,6:33.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,55,66
248,3,6:12.0,,J. Dudley misses 2-pt jump shot from 15 ft,55,66
249,3,6:11.0,Defensive rebound by K. Middleton,,55,66
250,3,5:53.0,R. Vaughn misses 2-pt jump shot from 15 ft,,55,66
251,3,5:52.0,,Defensive rebound by G. Temple,55,66
252,3,5:43.0,,J. Dudley misses 3-pt jump shot from 22 ft,55,66
253,3,5:42.0,Defensive rebound by G. Antetokounmpo,,55,66
254,3,5:36.0,M. Carter-Williams misses 2-pt layup from 1 ft (block by J. Wall),,55,66
255,3,5:36.0,Offensive rebound by Team,,55,66
256,3,5:36.0,,D. Gooden enters the game for N. Hilário,55,66
257,3,5:29.0,M. Carter-Williams misses 2-pt jump shot from 19 ft,,55,66
258,3,5:28.0,,Defensive rebound by J. Wall,55,66
259,3,5:13.0,,Turnover by D. Gooden (lost ball; steal by M. Carter-Williams),55,66
260,3,5:09.0,Shooting foul by J. Wall (drawn by G. Antetokounmpo),,55,66
261,3,5:09.0,G. Antetokounmpo makes free throw 1 of 2,,56,66
262,3,5:09.0,G. Antetokounmpo makes free throw 2 of 2,,57,66
263,3,4:54.0,,B. Beal misses 3-pt jump shot from 28 ft,57,66
264,3,4:53.0,,Offensive rebound by D. Gooden,57,66
265,3,4:51.0,,D. Gooden misses 2-pt layup from 1 ft,57,66
266,3,4:50.0,Defensive rebound by M. Carter-Williams,,57,66
267,3,4:43.0,K. Middleton makes 2-pt layup at rim (assist by M. Carter-Williams),,59,66
268,3,4:34.0,,G. Temple misses 3-pt jump shot from 22 ft,59,66
269,3,4:33.0,,Offensive rebound by Team,59,66
270,3,4:30.0,,B. Beal misses 2-pt jump shot from 15 ft,59,66
271,3,4:29.0,Defensive rebound by G. Antetokounmpo,,59,66
272,3,4:16.0,Turnover by K. Middleton (lost ball; steal by B. Beal),,59,66
273,3,4:11.0,,B. Beal misses 2-pt layup from 1 ft,59,66
274,3,4:10.0,,Offensive rebound by G. Temple,59,66
275,3,4:10.0,,G. Temple makes 2-pt layup at rim,59,68
276,3,3:53.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Carter-Williams),,61,68
277,3,3:44.0,,Shooting foul by K. Middleton (drawn by D. Gooden),61,68
278,3,3:44.0,,D. Gooden misses free throw 1 of 2,61,68
279,3,3:44.0,,Offensive rebound by Team,61,68
280,3,3:44.0,J. O'Bryant enters the game for M. Carter-Williams,,61,68
281,3,3:44.0,,D. Gooden makes free throw 2 of 2,61,69
282,3,3:26.0,Shooting foul by D. Gooden (drawn by J. O'Bryant),,61,69
283,3,3:26.0,J. O'Bryant makes free throw 1 of 2,,62,69
284,3,3:26.0,,D. Blair enters the game for J. Dudley,62,69
285,3,3:26.0,J. O'Bryant makes free throw 2 of 2,,63,69
286,3,3:06.0,,D. Blair makes 2-pt jump shot from 10 ft (assist by G. Temple),63,71
287,3,2:46.0,Shooting foul by D. Blair (drawn by G. Antetokounmpo),,63,71
288,3,2:46.0,G. Antetokounmpo makes free throw 1 of 2,,64,71
289,3,2:46.0,G. Antetokounmpo makes free throw 2 of 2,,65,71
290,3,2:25.0,,J. Wall misses 2-pt jump shot from 17 ft,65,71
291,3,2:24.0,Defensive rebound by G. Antetokounmpo,,65,71
292,3,2:02.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,67,71
293,3,2:02.0,Shooting foul by B. Beal (drawn by G. Antetokounmpo),,67,71
294,3,2:02.0,G. Antetokounmpo makes free throw 1 of 1,,68,71
295,3,2:02.0,,Washington full timeout,68,71
296,3,1:52.0,,B. Beal misses 2-pt layup from 1 ft,68,71
297,3,1:51.0,Defensive rebound by J. O'Bryant,,68,71
298,3,1:45.0,Shooting foul by J. Wall (drawn by K. Middleton),,68,71
299,3,1:45.0,K. Middleton makes free throw 1 of 2,,69,71
300,3,1:45.0,K. Middleton makes free throw 2 of 2,,70,71
301,3,1:31.0,,Turnover by J. Wall (lost ball; steal by K. Middleton),70,71
302,3,1:14.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,70,71
303,3,1:13.0,,Defensive rebound by Team,70,71
304,3,1:13.0,Loose ball foul by J. O'Bryant (drawn by D. Blair),,70,71
305,3,1:13.0,,R. Sessions enters the game for J. Wall,70,71
306,3,0:58.0,,D. Blair misses 2-pt jump shot from 14 ft,70,71
307,3,0:57.0,Defensive rebound by G. Antetokounmpo,,70,71
308,3,0:37.0,K. Middleton makes 2-pt jump shot from 12 ft,,72,71
309,3,0:28.0,,R. Sessions misses 2-pt jump shot from 9 ft (block by J. Henson),72,71
310,3,0:27.0,Defensive rebound by Team,,72,71
311,3,0:27.0,,K. Oubre enters the game for G. Temple,72,71
312,3,0:07.0,K. Middleton misses 2-pt jump shot from 16 ft,,72,71
313,3,0:06.0,Offensive rebound by R. Vaughn,,72,71
314,3,0:02.0,J. Henson makes 2-pt dunk at rim (assist by R. Vaughn),,74,71
315,4,11:50.0,Turnover by M. Carter-Williams (bad pass; steal by K. Oubre),,74,71
316,4,11:47.0,,Shooting foul by M. Carter-Williams (drawn by K. Oubre),74,71
317,4,11:47.0,,K. Oubre makes free throw 1 of 2,74,72
318,4,11:47.0,,K. Oubre makes free throw 2 of 2,74,73
319,4,11:33.0,Turnover by J. Henson (bad pass; steal by N. Hilário),,74,73
320,4,11:29.0,,R. Sessions makes 2-pt dunk at rim (assist by N. Hilário),74,75
321,4,11:21.0,Milwaukee full timeout,,74,75
322,4,11:03.0,Turnover by M. Carter-Williams (lost ball),,74,75
323,4,10:45.0,,N. Hilário misses 2-pt layup from 2 ft,74,75
324,4,10:44.0,Defensive rebound by J. O'Bryant,,74,75
325,4,10:36.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,74,75
326,4,10:35.0,Offensive rebound by J. O'Bryant,,74,75
327,4,10:35.0,K. Middleton enters the game for R. Vaughn,,74,75
328,4,10:35.0,G. Antetokounmpo enters the game for M. Carter-Williams,,74,75
329,4,10:35.0,,J. Wall enters the game for B. Beal,74,75
330,4,10:35.0,,Washington full timeout,74,75
331,4,10:34.0,Turnover by J. O'Bryant (lost ball; steal by N. Hilário),,74,75
332,4,10:20.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),74,78
333,4,10:09.0,Personal foul by K. Oubre (drawn by J. Parker),,74,78
334,4,10:04.0,Turnover by J. Henson (bad pass; steal by D. Gooden),,74,78
335,4,10:01.0,,Shooting foul by G. Antetokounmpo (drawn by J. Wall),74,78
336,4,10:01.0,,J. Wall misses free throw 1 of 2,74,78
337,4,10:01.0,,Offensive rebound by Team,74,78
338,4,10:01.0,,J. Wall makes free throw 2 of 2,74,79
339,4,9:51.0,J. Henson misses 2-pt jump shot from 4 ft,,74,79
340,4,9:50.0,,Defensive rebound by D. Gooden,74,79
341,4,9:38.0,,J. Wall makes 2-pt jump shot from 17 ft,74,81
342,4,9:22.0,Turnover by J. Henson (bad pass; steal by K. Oubre),,74,81
343,4,9:16.0,,J. Wall misses 2-pt layup from 2 ft,74,81
344,4,9:14.0,,Offensive rebound by J. Wall,74,81
345,4,9:07.0,,R. Sessions misses 2-pt jump shot from 21 ft,74,81
346,4,9:06.0,Defensive rebound by G. Antetokounmpo,,74,81
347,4,9:00.0,Offensive foul by G. Antetokounmpo (drawn by N. Hilário),,74,81
348,4,9:00.0,Turnover by G. Antetokounmpo (offensive foul),,74,81
349,4,8:38.0,,Shooting foul by J. O'Bryant (drawn by J. Wall),74,81
350,4,8:38.0,,J. Wall makes free throw 1 of 2,74,82
351,4,8:38.0,G. Monroe enters the game for J. Henson,,74,82
352,4,8:38.0,R. Vaughn enters the game for J. O'Bryant,,74,82
353,4,8:38.0,,J. Wall makes free throw 2 of 2,74,83
354,4,8:28.0,G. Monroe misses 2-pt layup at rim (block by N. Hilário),,74,83
355,4,8:28.0,Offensive rebound by Team,,74,83
356,4,8:25.0,K. Middleton makes 2-pt jump shot from 14 ft (assist by G. Antetokounmpo),,76,83
357,4,8:06.0,,N. Hilário makes 2-pt layup from 2 ft (assist by R. Sessions),76,85
358,4,7:49.0,Offensive foul by J. Parker (drawn by J. Wall),,76,85
359,4,7:49.0,Turnover by J. Parker (offensive foul),,76,85
360,4,7:25.0,,K. Oubre misses 3-pt jump shot from 27 ft,76,85
361,4,7:24.0,Defensive rebound by J. Parker,,76,85
362,4,7:16.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Parker),,79,85
363,4,6:57.0,,N. Hilário makes 2-pt jump shot from 16 ft (assist by R. Sessions),79,87
364,4,6:40.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Wall),,79,87
365,4,6:35.0,,Shooting foul by K. Middleton (drawn by N. Hilário),79,87
366,4,6:35.0,,N. Hilário makes free throw 1 of 2,79,88
367,4,6:35.0,,N. Hilário misses free throw 2 of 2,79,88
368,4,6:33.0,Defensive rebound by K. Middleton,,79,88
369,4,6:24.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,79,88
370,4,6:23.0,,Defensive rebound by K. Oubre,79,88
371,4,6:18.0,,R. Sessions makes 3-pt jump shot from 25 ft (assist by J. Wall),79,91
372,4,6:15.0,Milwaukee full timeout,,79,91
373,4,6:15.0,,J. Dudley enters the game for N. Hilário,79,91
374,4,6:04.0,Shooting foul by J. Wall (drawn by G. Antetokounmpo),,79,91
375,4,6:04.0,G. Antetokounmpo misses free throw 1 of 2,,79,91
376,4,6:04.0,Offensive rebound by Team,,79,91
377,4,6:04.0,G. Antetokounmpo makes free throw 2 of 2,,80,91
378,4,5:50.0,,Turnover by D. Gooden (bad pass),80,91
