,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
44,1,6:05.0,Offensive rebound by B. Biyombo,,9,7
45,1,6:04.0,Shooting foul by G. Antetokounmpo (drawn by B. Biyombo),,9,7
46,1,6:04.0,B. Biyombo misses free throw 1 of 2,,9,7
47,1,6:04.0,Offensive rebound by Team,,9,7
48,1,6:04.0,,Milwaukee full timeout,9,7
49,1,6:04.0,C. Joseph enters the game for K. Lowry,,9,7
50,1,6:04.0,,O. Mayo enters the game for G. Antetokounmpo,9,7
51,1,6:04.0,B. Biyombo misses free throw 2 of 2,,9,7
52,1,6:02.0,,Defensive rebound by G. Monroe,9,7
53,1,5:48.0,,G. Monroe misses 2-pt hook shot from 9 ft,9,7
54,1,5:46.0,Defensive rebound by L. Scola,,9,7
55,1,5:30.0,J. Johnson misses 2-pt jump shot from 3 ft,,9,7
56,1,5:29.0,,Defensive rebound by G. Monroe,9,7
57,1,5:23.0,,M. Carter-Williams misses 2-pt layup at rim (block by J. Johnson),9,7
58,1,5:20.0,Defensive rebound by L. Scola,,9,7
59,1,5:10.0,D. DeRozan makes 2-pt jump shot from 15 ft,,11,7
60,1,4:54.0,,K. Middleton misses 3-pt jump shot from 24 ft,11,7
61,1,4:53.0,Defensive rebound by C. Joseph,,11,7
62,1,4:34.0,J. Johnson misses 3-pt jump shot from 23 ft,,11,7
63,1,4:33.0,,Defensive rebound by M. Carter-Williams,11,7
64,1,4:12.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,11,7
65,1,4:10.0,Defensive rebound by B. Biyombo,,11,7
66,1,3:49.0,D. DeRozan makes 2-pt jump shot from 14 ft,,13,7
67,1,3:28.0,,K. Middleton misses 2-pt jump shot from 21 ft,13,7
68,1,3:26.0,,Offensive rebound by J. Parker,13,7
69,1,3:23.0,,J. Parker makes 2-pt hook shot from 8 ft,13,9
70,1,3:12.0,Personal foul by O. Mayo (drawn by D. DeRozan),,13,9
71,1,3:12.0,,J. O'Bryant enters the game for J. Parker,13,9
72,1,3:12.0,D. DeRozan makes free throw 1 of 2,,14,9
73,1,3:12.0,P. Patterson enters the game for J. Johnson,,14,9
74,1,3:12.0,T. Ross enters the game for L. Scola,,14,9
75,1,3:12.0,D. DeRozan makes free throw 2 of 2,,15,9
76,1,2:58.0,,O. Mayo misses 2-pt jump shot from 11 ft,15,9
77,1,2:57.0,Defensive rebound by B. Biyombo,,15,9
78,1,2:38.0,C. Joseph misses 2-pt jump shot from 5 ft,,15,9
79,1,2:34.0,Offensive rebound by B. Biyombo,,15,9
80,1,2:34.0,B. Biyombo misses 2-pt layup at rim,,15,9
81,1,2:30.0,,Defensive rebound by J. O'Bryant,15,9
82,1,2:25.0,,J. O'Bryant makes 2-pt jump shot from 8 ft (assist by O. Mayo),15,11
83,1,2:16.0,Toronto full timeout,,15,11
84,1,2:16.0,,J. Henson enters the game for G. Monroe,15,11
85,1,2:08.0,B. Biyombo makes 2-pt dunk at rim (assist by D. DeRozan),,17,11
86,1,1:46.0,,O. Mayo misses 2-pt jump shot from 21 ft,17,11
87,1,1:45.0,,Offensive rebound by J. O'Bryant,17,11
88,1,1:37.0,,M. Carter-Williams misses 2-pt layup at rim (block by B. Biyombo),17,11
89,1,1:37.0,Defensive rebound by B. Biyombo,,17,11
90,1,1:37.0,Personal foul by M. Carter-Williams (drawn by B. Biyombo),,17,11
91,1,1:37.0,B. Biyombo makes free throw 1 of 2,,18,11
92,1,1:37.0,,T. Ennis enters the game for M. Carter-Williams,18,11
93,1,1:37.0,B. Biyombo makes free throw 2 of 2,,19,11
94,1,1:18.0,,K. Middleton misses 2-pt jump shot from 16 ft,19,11
95,1,1:17.0,Defensive rebound by B. Biyombo,,19,11
96,1,1:03.0,D. DeRozan misses 2-pt layup from 2 ft (block by J. Henson),,19,11
97,1,1:02.0,,Defensive rebound by O. Mayo,19,11
98,1,1:00.0,,Personal foul by C. Joseph (drawn by O. Mayo),19,11
99,1,1:00.0,,O. Mayo makes free throw 1 of 2,19,12
100,1,1:00.0,,O. Mayo makes free throw 2 of 2,19,13
101,1,0:48.0,T. Ross misses 3-pt jump shot from 26 ft,,19,13
102,1,0:47.0,Offensive rebound by P. Patterson,,19,13
103,1,0:45.0,P. Patterson misses 2-pt layup from 3 ft,,19,13
104,1,0:43.0,,Defensive rebound by K. Middleton,19,13
105,1,0:33.0,,J. O'Bryant makes 2-pt jump shot from 20 ft (assist by K. Middleton),19,15
106,1,0:16.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,22,15
107,1,0:02.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by T. Ennis),22,17
108,2,11:52.0,,J. Henson makes 2-pt layup from 2 ft (assist by O. Mayo),22,19
109,2,11:52.0,,Shooting foul by P. Patterson (drawn by J. Henson),22,19
110,2,11:52.0,Violation by P. Patterson (lane),,22,19
111,2,11:52.0,,J. Henson misses free throw 1 of 1,22,19
112,2,11:51.0,Defensive rebound by T. Ross,,22,19
113,2,11:34.0,T. Ross makes 2-pt layup from 2 ft (assist by P. Patterson),,24,19
114,2,11:18.0,,J. Henson makes 2-pt jump shot from 3 ft (assist by R. Vaughn),24,21
115,2,11:18.0,,Shooting foul by L. Nogueira (drawn by J. Henson),24,21
116,2,11:18.0,,J. Henson makes free throw 1 of 1,24,22
117,2,11:06.0,Personal foul by T. Ennis (drawn by K. Lowry),,24,22
118,2,10:57.0,T. Ross makes 2-pt jump shot from 17 ft (assist by K. Lowry),,26,22
119,2,10:41.0,,J. Henson misses 2-pt hook shot from 13 ft,26,22
120,2,10:39.0,,Offensive rebound by J. O'Bryant,26,22
121,2,10:30.0,,T. Ennis misses 2-pt jump shot from 8 ft,26,22
122,2,10:28.0,Defensive rebound by K. Lowry,,26,22
123,2,10:22.0,K. Lowry makes 2-pt layup from 2 ft,,28,22
124,2,10:07.0,,T. Ennis makes 2-pt jump shot from 17 ft,28,24
125,2,9:55.0,Turnover by K. Lowry (bad pass; steal by T. Ennis),,28,24
126,2,9:46.0,,J. Henson makes 2-pt dunk at rim (assist by T. Ennis),28,26
127,2,9:23.0,Shooting block foul by J. O'Bryant (drawn by K. Lowry),,28,26
128,2,9:23.0,K. Lowry makes free throw 1 of 2,,29,26
129,2,9:23.0,,G. Antetokounmpo enters the game for O. Mayo,29,26
130,2,9:23.0,K. Lowry makes free throw 2 of 2,,30,26
131,2,9:07.0,,T. Ennis makes 2-pt jump shot from 14 ft,30,28
132,2,8:52.0,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),,33,28
133,2,8:29.0,,Personal foul by L. Nogueira (drawn by J. Henson),33,28
134,2,8:29.0,Official timeout,,33,28
135,2,8:29.0,L. Scola enters the game for L. Nogueira,,33,28
136,2,8:26.0,,Turnover by J. Henson (bad pass; steal by T. Ross),33,28
137,2,8:18.0,D. Carroll makes 2-pt jump shot from 17 ft (assist by P. Patterson),,35,28
138,2,8:03.0,,R. Vaughn misses 2-pt layup from 2 ft (block by P. Patterson),35,28
139,2,8:00.0,Defensive rebound by P. Patterson,,35,28
140,2,7:48.0,T. Ross misses 3-pt jump shot from 26 ft,,35,28
141,2,7:47.0,,Defensive rebound by T. Ennis,35,28
142,2,7:40.0,,J. Henson makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),35,30
143,2,7:32.0,K. Lowry makes 2-pt layup from 1 ft,,37,30
144,2,7:22.0,Violation by P. Patterson (kicked ball),,37,30
145,2,7:22.0,,M. Carter-Williams enters the game for T. Ennis,37,30
146,2,7:12.0,,R. Vaughn makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),37,33
147,2,6:53.0,T. Ross makes 3-pt jump shot from 25 ft (assist by L. Scola),,40,33
148,2,6:29.0,,Offensive foul by J. O'Bryant (drawn by P. Patterson),40,33
149,2,6:29.0,,Turnover by J. O'Bryant (offensive foul),40,33
150,2,6:29.0,,J. Parker enters the game for J. O'Bryant,40,33
151,2,6:16.0,L. Scola misses 2-pt jump shot from 5 ft (block by J. Henson),,40,33
152,2,6:16.0,Offensive rebound by Team,,40,33
153,2,6:09.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by P. Patterson),,43,33
154,2,6:05.0,,Milwaukee full timeout,43,33
155,2,6:05.0,B. Biyombo enters the game for K. Lowry,,43,33
156,2,6:05.0,K. Lowry enters the game for P. Patterson,,43,33
157,2,6:05.0,,G. Monroe enters the game for J. Henson,43,33
158,2,6:05.0,,K. Middleton enters the game for R. Vaughn,43,33
159,2,5:43.0,,G. Monroe makes 2-pt layup from 2 ft,43,35
160,2,5:43.0,,Shooting foul by B. Biyombo (drawn by G. Monroe),43,35
161,2,5:43.0,,G. Monroe makes free throw 1 of 1,43,36
162,2,5:31.0,D. Carroll misses 3-pt jump shot from 24 ft,,43,36
163,2,5:29.0,,Defensive rebound by K. Middleton,43,36
164,2,5:22.0,,G. Monroe misses 2-pt layup at rim (block by L. Scola),43,36
165,2,5:19.0,Defensive rebound by L. Scola,,43,36
166,2,5:13.0,B. Biyombo makes 2-pt jump shot from 3 ft (assist by K. Lowry),,45,36
167,2,5:13.0,Shooting foul by M. Carter-Williams (drawn by B. Biyombo),,45,36
168,2,5:13.0,,T. Ennis enters the game for M. Carter-Williams,45,36
169,2,5:13.0,D. DeRozan enters the game for T. Ross,,45,36
170,2,5:13.0,B. Biyombo makes free throw 1 of 1,,46,36
171,2,5:01.0,,T. Ennis makes 2-pt layup from 1 ft (assist by G. Monroe),46,38
172,2,4:45.0,K. Lowry misses 3-pt jump shot from 24 ft,,46,38
173,2,4:45.0,Offensive rebound by Team,,46,38
174,2,4:45.0,,Loose ball foul by K. Middleton (drawn by D. Carroll),46,38
175,2,4:36.0,B. Biyombo makes 2-pt jump shot from 14 ft (assist by L. Scola),,48,38
176,2,4:14.0,,J. Parker misses 2-pt jump shot from 5 ft,48,38
177,2,4:13.0,Defensive rebound by B. Biyombo,,48,38
178,2,4:00.0,L. Scola makes 2-pt layup at rim (assist by D. DeRozan),,50,38
179,2,3:55.0,,Milwaukee full timeout,50,38
180,2,3:55.0,,O. Mayo enters the game for T. Ennis,50,38
181,2,3:48.0,,Shooting block foul by L. Scola (drawn by J. Parker),50,38
182,2,3:48.0,,J. Parker makes free throw 1 of 2,50,39
183,2,3:48.0,,J. Parker makes free throw 2 of 2,50,40
184,2,3:26.0,D. DeRozan misses 3-pt jump shot from 25 ft,,50,40
185,2,3:26.0,,Defensive rebound by Team,50,40
186,2,3:14.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by K. Middleton),50,42
187,2,2:48.0,K. Lowry makes 2-pt layup from 1 ft,,52,42
188,2,2:36.0,,J. Parker misses 2-pt layup from 1 ft (block by B. Biyombo),52,42
189,2,2:32.0,Defensive rebound by D. DeRozan,,52,42
190,2,2:31.0,K. Lowry misses 3-pt jump shot from 23 ft,,52,42
191,2,2:31.0,Offensive rebound by D. Carroll,,52,42
192,2,2:30.0,D. Carroll misses 2-pt layup from 1 ft,,52,42
193,2,2:18.0,,Defensive rebound by G. Monroe,52,42
194,2,2:11.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by O. Mayo),52,45
195,2,2:02.0,Toronto full timeout,,52,45
196,2,2:02.0,T. Ross enters the game for L. Scola,,52,45
197,2,2:02.0,P. Patterson enters the game for D. Carroll,,52,45
198,2,1:49.0,P. Patterson misses 3-pt jump shot from 24 ft,,52,45
199,2,1:48.0,,Defensive rebound by G. Monroe,52,45
200,2,1:36.0,,Turnover by J. Parker (lost ball),52,45
201,2,1:27.0,P. Patterson misses 3-pt jump shot from 23 ft,,52,45
202,2,1:25.0,,Defensive rebound by G. Antetokounmpo,52,45
203,2,1:06.0,,J. Parker misses 2-pt jump shot from 8 ft,52,45
204,2,1:06.0,,Offensive rebound by Team,52,45
205,2,1:06.0,Loose ball foul by D. DeRozan (drawn by G. Monroe),,52,45
206,2,1:06.0,,G. Monroe makes free throw 1 of 2,52,46
207,2,1:06.0,L. Scola enters the game for B. Biyombo,,52,46
208,2,1:06.0,,G. Monroe makes free throw 2 of 2,52,47
209,2,0:51.0,K. Lowry makes 2-pt layup at rim,,54,47
210,2,0:30.0,,O. Mayo makes 2-pt jump shot from 17 ft (assist by J. Parker),54,49
211,2,0:14.0,L. Scola makes 2-pt layup from 1 ft (assist by D. DeRozan),,56,49
212,2,0:01.0,,G. Monroe makes 2-pt jump shot from 3 ft (assist by K. Middleton),56,51
213,2,0:01.0,,Shooting foul by K. Lowry (drawn by G. Monroe),56,51
214,2,0:01.0,,R. Vaughn enters the game for G. Antetokounmpo,56,51
215,2,0:01.0,,G. Monroe makes free throw 1 of 1,56,52
216,3,11:43.0,,Personal foul by J. Johnson (drawn by K. Middleton),56,52
217,3,11:34.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Parker),56,55
218,3,11:19.0,Turnover by K. Lowry (lost ball),,56,55
219,3,10:59.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,56,55
220,3,10:58.0,Defensive rebound by B. Biyombo,,56,55
221,3,10:40.0,L. Scola makes 2-pt jump shot from 19 ft (assist by D. DeRozan),,58,55
222,3,10:24.0,,K. Middleton misses 3-pt jump shot from 23 ft,58,55
223,3,10:23.0,,Offensive rebound by J. Parker,58,55
224,3,10:21.0,,J. Parker misses 2-pt layup from 1 ft,58,55
225,3,10:20.0,Defensive rebound by J. Johnson,,58,55
226,3,10:03.0,B. Biyombo makes 2-pt hook shot from 8 ft (assist by K. Lowry),,60,55
227,3,9:39.0,,G. Antetokounmpo misses 3-pt jump shot from 24 ft,60,55
228,3,9:38.0,Defensive rebound by L. Scola,,60,55
229,3,9:25.0,J. Johnson misses 2-pt layup from 2 ft,,60,55
230,3,9:23.0,Offensive rebound by L. Scola,,60,55
231,3,9:18.0,L. Scola misses 2-pt layup from 1 ft,,60,55
232,3,9:18.0,Offensive rebound by B. Biyombo,,60,55
233,3,9:14.0,L. Scola makes 3-pt jump shot from 26 ft (assist by B. Biyombo),,63,55
234,3,9:01.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Carter-Williams),63,57
235,3,8:54.0,Turnover by K. Lowry (bad pass; steal by M. Carter-Williams),,63,57
236,3,8:45.0,,Shooting foul by J. Johnson (drawn by J. Parker),63,57
237,3,8:45.0,,J. Parker makes free throw 1 of 2,63,58
238,3,8:45.0,,J. Parker makes free throw 2 of 2,63,59
239,3,8:20.0,K. Lowry misses 2-pt jump shot from 20 ft,,63,59
240,3,8:17.0,Offensive rebound by J. Johnson,,63,59
241,3,8:17.0,J. Johnson makes 2-pt layup at rim,,65,59
242,3,7:57.0,,G. Monroe makes 2-pt layup from 1 ft,65,61
243,3,7:45.0,K. Lowry misses 2-pt jump shot from 5 ft,,65,61
244,3,7:44.0,,Defensive rebound by G. Monroe,65,61
245,3,7:35.0,,Personal foul by D. DeRozan (drawn by J. Parker),65,61
246,3,7:35.0,,J. Parker misses free throw 1 of 2,65,61
247,3,7:35.0,,Offensive rebound by Team,65,61
248,3,7:35.0,,J. Parker makes free throw 2 of 2,65,62
249,3,7:23.0,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),,67,62
250,3,7:04.0,,G. Monroe misses 2-pt jump shot from 5 ft,67,62
251,3,7:00.0,,Offensive rebound by G. Monroe,67,62
252,3,7:00.0,,G. Monroe makes 2-pt layup from 2 ft,67,64
253,3,6:47.0,D. DeRozan misses 2-pt jump shot from 17 ft,,67,64
254,3,6:45.0,,Defensive rebound by G. Monroe,67,64
255,3,6:36.0,Violation by J. Johnson (kicked ball),,67,64
256,3,6:27.0,,Def 3 sec tech foul by D. DeRozan,67,64
257,3,6:27.0,,K. Middleton makes technical free throw,67,65
258,3,6:18.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Monroe),67,68
259,3,5:56.0,B. Biyombo misses 2-pt layup from 1 ft (block by G. Monroe),,67,68
260,3,5:53.0,,Defensive rebound by M. Carter-Williams,67,68
261,3,5:46.0,,M. Carter-Williams misses 2-pt layup at rim,67,68
262,3,5:45.0,Defensive rebound by L. Scola,,67,68
263,3,5:34.0,L. Scola misses 3-pt jump shot from 23 ft,,67,68
264,3,5:33.0,,Defensive rebound by M. Carter-Williams,67,68
265,3,5:29.0,,Turnover by M. Carter-Williams (lost ball; steal by K. Lowry),67,68
266,3,5:19.0,Shooting foul by K. Middleton (drawn by B. Biyombo),,67,68
267,3,5:19.0,,Milwaukee full timeout,67,68
268,3,5:19.0,T. Ross enters the game for J. Johnson,,67,68
269,3,5:19.0,P. Patterson enters the game for L. Scola,,67,68
270,3,5:19.0,B. Biyombo misses free throw 1 of 2,,67,68
271,3,5:19.0,Offensive rebound by Team,,67,68
272,3,5:19.0,B. Biyombo makes free throw 2 of 2,,68,68
273,3,5:00.0,,J. Parker misses 2-pt layup at rim (block by B. Biyombo),68,68
274,3,4:56.0,,Offensive rebound by J. Parker,68,68
275,3,4:52.0,,J. Parker makes 2-pt layup at rim,68,70
276,3,4:45.0,Personal foul by J. Parker (drawn by D. DeRozan),,68,70
277,3,4:30.0,Turnover by Team (shot clock),,68,70
278,3,4:30.0,,O. Mayo enters the game for G. Antetokounmpo,68,70
279,3,4:15.0,,G. Monroe makes 2-pt jump shot from 18 ft (assist by K. Middleton),68,72
280,3,3:45.0,K. Lowry misses 2-pt jump shot from 19 ft,,68,72
281,3,3:43.0,,Defensive rebound by J. Parker,68,72
282,3,3:19.0,,K. Middleton misses 2-pt jump shot from 16 ft,68,72
283,3,3:18.0,Defensive rebound by P. Patterson,,68,72
284,3,3:09.0,D. DeRozan misses 2-pt jump shot from 6 ft,,68,72
285,3,3:08.0,,Defensive rebound by G. Monroe,68,72
286,3,3:01.0,,M. Carter-Williams makes 2-pt layup from 2 ft (assist by O. Mayo),68,74
287,3,3:00.0,Toronto full timeout,,68,74
288,3,3:00.0,C. Joseph enters the game for K. Lowry,,68,74
289,3,3:00.0,,J. O'Bryant enters the game for J. Parker,68,74
290,3,3:00.0,,Violation by Team (delay of game),68,74
291,3,2:44.0,D. DeRozan makes 2-pt jump shot from 15 ft (assist by P. Patterson),,70,74
292,3,2:25.0,,M. Carter-Williams misses 2-pt layup from 2 ft (block by P. Patterson),70,74
293,3,2:23.0,,Offensive rebound by K. Middleton,70,74
294,3,2:09.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by O. Mayo),70,77
295,3,2:09.0,Offensive foul by D. DeRozan (drawn by M. Carter-Williams),,70,77
296,3,2:09.0,Turnover by D. DeRozan (offensive foul),,70,77
297,3,1:55.0,,Turnover by O. Mayo (lost ball),70,77
298,3,1:55.0,,J. Henson enters the game for G. Monroe,70,77
299,3,1:55.0,L. Scola enters the game for B. Biyombo,,70,77
300,3,1:37.0,T. Ross misses 2-pt jump shot from 15 ft,,70,77
301,3,1:36.0,,Defensive rebound by M. Carter-Williams,70,77
302,3,1:19.0,,J. O'Bryant misses 2-pt jump shot from 9 ft,70,77
303,3,1:17.0,Defensive rebound by P. Patterson,,70,77
304,3,1:09.0,D. DeRozan makes 2-pt dunk at rim,,72,77
305,3,0:47.0,,O. Mayo misses 2-pt layup at rim,72,77
306,3,0:46.0,Defensive rebound by D. DeRozan,,72,77
307,3,0:40.0,D. DeRozan makes 2-pt layup from 4 ft,,74,77
308,3,0:40.0,Shooting foul by K. Middleton (drawn by D. DeRozan),,74,77
309,3,0:40.0,,R. Vaughn enters the game for M. Carter-Williams,74,77
310,3,0:40.0,D. DeRozan makes free throw 1 of 1,,75,77
311,3,0:22.0,,J. Henson makes 2-pt layup from 1 ft (assist by K. Middleton),75,79
312,3,0:07.0,Def 3 sec tech foul by J. Henson,,75,79
313,3,0:07.0,D. DeRozan makes technical free throw,,76,79
314,3,0:00.0,D. DeRozan misses 3-pt jump shot from 24 ft,,76,79
315,3,0:00.0,,Defensive rebound by R. Vaughn,76,79
316,4,11:46.0,T. Ross makes 2-pt jump shot from 14 ft (assist by C. Joseph),,78,79
317,4,11:30.0,,Turnover by O. Mayo (bad pass; steal by D. Carroll),78,79
318,4,11:24.0,D. Carroll makes 2-pt layup from 1 ft,,80,79
319,4,11:03.0,,O. Mayo misses 2-pt jump shot from 12 ft,80,79
320,4,11:02.0,Defensive rebound by Team,,80,79
321,4,11:02.0,,Loose ball foul by J. O'Bryant (drawn by L. Scola),80,79
322,4,10:39.0,T. Ross misses 3-pt jump shot from 26 ft,,80,79
323,4,10:34.0,,Defensive rebound by J. Henson,80,79
324,4,10:34.0,,Turnover by G. Antetokounmpo (traveling),80,79
325,4,10:14.0,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. Joseph),,83,79
326,4,9:59.0,,Shooting foul by C. Joseph (drawn by O. Mayo),83,79
327,4,9:59.0,,O. Mayo makes free throw 1 of 2,83,80
328,4,9:59.0,,O. Mayo makes free throw 2 of 2,83,81
329,4,9:41.0,C. Joseph misses 2-pt layup from 1 ft (block by J. Henson),,83,81
330,4,9:39.0,,Defensive rebound by R. Vaughn,83,81
331,4,9:26.0,,J. Henson misses 2-pt hook shot from 2 ft,83,81
332,4,9:25.0,,Offensive rebound by J. O'Bryant,83,81
333,4,9:24.0,,J. O'Bryant misses 2-pt layup from 2 ft,83,81
334,4,9:20.0,Defensive rebound by D. Carroll,,83,81
335,4,9:04.0,P. Patterson makes 2-pt jump shot from 10 ft,,85,81
336,4,8:51.0,,R. Vaughn misses 3-pt jump shot from 23 ft,85,81
337,4,8:50.0,Defensive rebound by P. Patterson,,85,81
338,4,8:36.0,P. Patterson makes 2-pt jump shot from 4 ft (assist by C. Joseph),,87,81
339,4,8:36.0,,Milwaukee full timeout,87,81
340,4,8:36.0,,J. Parker enters the game for J. O'Bryant,87,81
341,4,8:36.0,,M. Carter-Williams enters the game for R. Vaughn,87,81
342,4,8:24.0,,J. Parker misses 2-pt jump shot from 8 ft,87,81
343,4,8:23.0,Defensive rebound by C. Joseph,,87,81
344,4,8:05.0,T. Ross misses 2-pt jump shot from 19 ft (block by O. Mayo),,87,81
345,4,8:03.0,,Defensive rebound by M. Carter-Williams,87,81
346,4,7:58.0,,O. Mayo misses 3-pt jump shot from 24 ft,87,81
347,4,7:56.0,Defensive rebound by P. Patterson,,87,81
348,4,7:39.0,L. Scola makes 2-pt jump shot from 18 ft (assist by T. Ross),,89,81
349,4,7:23.0,,O. Mayo misses 3-pt jump shot from 26 ft,89,81
350,4,7:21.0,Defensive rebound by P. Patterson,,89,81
351,4,7:10.0,Shooting block foul by O. Mayo (drawn by C. Joseph),,89,81
352,4,7:10.0,C. Joseph makes free throw 1 of 2,,90,81
353,4,7:10.0,,G. Monroe enters the game for O. Mayo,90,81
354,4,7:10.0,,K. Middleton enters the game for J. Henson,90,81
355,4,7:10.0,C. Joseph misses free throw 2 of 2,,90,81
356,4,7:07.0,,Defensive rebound by G. Monroe,90,81
357,4,6:53.0,,K. Middleton misses 3-pt jump shot from 25 ft,90,81
358,4,6:52.0,Defensive rebound by C. Joseph,,90,81
359,4,6:30.0,L. Scola makes 3-pt jump shot from 23 ft (assist by T. Ross),,93,81
360,4,6:14.0,,M. Carter-Williams makes 2-pt jump shot from 18 ft (assist by K. Middleton),93,83
361,4,5:56.0,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Joseph),,96,83
362,4,5:44.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,96,85
363,4,5:26.0,P. Patterson misses 3-pt jump shot from 25 ft,,96,85
364,4,5:25.0,,Defensive rebound by M. Carter-Williams,96,85
365,4,5:18.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),96,88
366,4,4:46.0,L. Scola misses 2-pt jump shot from 17 ft,,96,88
367,4,4:45.0,,Defensive rebound by M. Carter-Williams,96,88
368,4,4:45.0,Loose ball foul by P. Patterson (drawn by M. Carter-Williams),,96,88
369,4,4:45.0,Official timeout,,96,88
370,4,4:45.0,K. Lowry enters the game for C. Joseph,,96,88
371,4,4:35.0,,Turnover by J. Parker (traveling),96,88
372,4,4:20.0,Turnover by L. Scola (3 sec),,96,88
373,4,4:11.0,,Personal foul by T. Ross (drawn by K. Middleton),96,88
374,4,4:04.0,,M. Carter-Williams misses 2-pt jump shot from 9 ft (block by L. Scola),96,88
375,4,4:04.0,,Offensive rebound by Team,96,88
