,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
38,1,7:27.0,Flagrant foul type 1 by C. Anthony (drawn by J. Crowder),,2,9
39,1,7:27.0,,Turnover by C. Anthony (offensive foul),2,9
40,1,7:27.0,,Technical foul by Team,2,9
41,1,7:27.0,I. Thomas makes technical free throw,,3,9
42,1,7:27.0,J. Crowder makes flagrant free throw 1 of 2,,4,9
43,1,7:27.0,J. Crowder makes flagrant free throw 2 of 2,,5,9
44,1,7:18.0,J. Crowder makes 2-pt jump shot from 17 ft (assist by I. Thomas),,7,9
45,1,6:54.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,7,9
46,1,6:52.0,Defensive rebound by K. Olynyk,,7,9
47,1,6:40.0,J. Sullinger makes 2-pt jump shot from 15 ft,,9,9
48,1,6:24.0,,Shooting foul by J. Crowder (drawn by C. Anthony),9,9
49,1,6:24.0,,C. Anthony makes free throw 1 of 2,9,10
50,1,6:24.0,,C. Anthony misses free throw 2 of 2,9,10
51,1,6:23.0,Defensive rebound by J. Crowder,,9,10
52,1,6:11.0,I. Thomas makes 2-pt jump shot from 10 ft,,11,10
53,1,5:59.0,,C. Anthony misses 3-pt jump shot from 24 ft,11,10
54,1,5:57.0,,Offensive rebound by R. Lopez,11,10
55,1,5:46.0,,A. Afflalo makes 2-pt jump shot from 14 ft,11,12
56,1,5:36.0,Personal foul by C. Anthony (drawn by J. Crowder),,11,12
57,1,5:36.0,,L. Thomas enters the game for C. Anthony,11,12
58,1,5:26.0,I. Thomas misses 2-pt jump shot from 18 ft,,11,12
59,1,5:24.0,,Defensive rebound by K. Porziņģis,11,12
60,1,5:21.0,,R. Lopez makes 2-pt layup at rim (assist by L. Galloway),11,14
61,1,5:07.0,A. Bradley makes 2-pt jump shot from 9 ft (assist by J. Sullinger),,13,14
62,1,4:54.0,,Personal foul by K. Olynyk (drawn by K. Porziņģis),13,14
63,1,4:54.0,E. Turner enters the game for J. Sullinger,,13,14
64,1,4:54.0,M. Smart enters the game for I. Thomas,,13,14
65,1,4:39.0,,Turnover by Team (shot clock),13,14
66,1,4:39.0,,D. Williams enters the game for R. Lopez,13,14
67,1,4:31.0,Shooting foul by D. Williams (drawn by E. Turner),,13,14
68,1,4:31.0,E. Turner makes free throw 1 of 2,,14,14
69,1,4:31.0,E. Turner makes free throw 2 of 2,,15,14
70,1,4:16.0,,Personal foul by K. Olynyk (drawn by K. Porziņģis),15,14
71,1,4:06.0,,Turnover by L. Thomas (lost ball; steal by E. Turner),15,14
72,1,3:58.0,E. Turner misses 2-pt jump shot from 17 ft,,15,14
73,1,3:56.0,,Defensive rebound by L. Galloway,15,14
74,1,3:49.0,,Offensive foul by K. Porziņģis (drawn by M. Smart),15,14
75,1,3:49.0,,Turnover by K. Porziņģis (offensive foul),15,14
76,1,3:33.0,M. Smart misses 3-pt jump shot from 26 ft,,15,14
77,1,3:33.0,,Defensive rebound by Team,15,14
78,1,3:33.0,,Personal foul by K. Olynyk (drawn by K. Porziņģis),15,14
79,1,3:33.0,,K. Porziņģis makes free throw 1 of 2,15,15
80,1,3:33.0,,K. Porziņģis makes free throw 2 of 2,15,16
81,1,3:22.0,A. Bradley misses 2-pt layup from 2 ft (block by K. Porziņģis),,15,16
82,1,3:19.0,,Defensive rebound by D. Williams,15,16
83,1,3:09.0,,D. Williams makes 2-pt layup from 1 ft,15,18
84,1,2:55.0,K. Olynyk misses 3-pt jump shot from 23 ft,,15,18
85,1,2:53.0,,Defensive rebound by A. Afflalo,15,18
86,1,2:43.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,15,18
87,1,2:41.0,Defensive rebound by A. Bradley,,15,18
88,1,2:34.0,A. Bradley misses 2-pt layup at rim,,15,18
89,1,2:33.0,,Defensive rebound by K. Porziņģis,15,18
90,1,2:23.0,,A. Afflalo makes 2-pt jump shot from 13 ft,15,20
91,1,2:02.0,E. Turner misses 2-pt layup from 2 ft,,15,20
92,1,2:00.0,Offensive rebound by K. Olynyk,,15,20
93,1,2:00.0,K. Olynyk makes 2-pt layup at rim,,17,20
94,1,2:00.0,,New York full timeout,17,20
95,1,2:00.0,J. Jerebko enters the game for J. Crowder,,17,20
96,1,2:00.0,,K. Séraphin enters the game for K. Porziņģis,17,20
97,1,2:00.0,,J. Grant enters the game for L. Galloway,17,20
98,1,1:44.0,,J. Grant misses 2-pt jump shot from 18 ft,17,20
99,1,1:42.0,Defensive rebound by E. Turner,,17,20
100,1,1:34.0,Personal foul by J. Grant (drawn by M. Smart),,17,20
101,1,1:34.0,M. Smart makes free throw 1 of 2,,18,20
102,1,1:34.0,M. Smart makes free throw 2 of 2,,19,20
103,1,1:18.0,,D. Williams misses 3-pt jump shot from 24 ft,19,20
104,1,1:16.0,Defensive rebound by M. Smart,,19,20
105,1,1:06.0,E. Turner makes 2-pt layup from 2 ft,,21,20
106,1,0:53.0,,A. Afflalo misses 2-pt layup from 1 ft (block by K. Olynyk),21,20
107,1,0:52.0,,Offensive rebound by Team,21,20
108,1,0:40.0,,D. Williams misses 2-pt jump shot from 19 ft,21,20
109,1,0:38.0,Defensive rebound by E. Turner,,21,20
110,1,0:28.0,Turnover by K. Olynyk (traveling),,21,20
111,1,0:05.0,,K. Séraphin makes 2-pt jump shot from 11 ft,21,22
112,1,0:01.0,J. Jerebko misses 3-pt jump shot from 24 ft,,21,22
113,1,0:00.0,Offensive rebound by Team,,21,22
114,2,11:50.0,Offensive foul by T. Zeller (drawn by J. Grant),,21,22
115,2,11:50.0,Turnover by T. Zeller (offensive foul),,21,22
116,2,11:26.0,,K. Séraphin misses 2-pt jump shot from 18 ft,21,22
117,2,11:24.0,Defensive rebound by E. Turner,,21,22
118,2,11:17.0,E. Turner misses 2-pt jump shot from 11 ft,,21,22
119,2,11:15.0,,Defensive rebound by S. Vujačić,21,22
120,2,11:05.0,,S. Vujačić misses 2-pt layup at rim,21,22
121,2,11:04.0,Defensive rebound by I. Thomas,,21,22
122,2,10:55.0,T. Zeller makes 2-pt layup from 2 ft (assist by M. Smart),,23,22
123,2,10:31.0,,D. Williams misses 3-pt jump shot from 25 ft,23,22
124,2,10:29.0,Defensive rebound by E. Turner,,23,22
125,2,10:19.0,T. Zeller makes 2-pt jump shot from 17 ft (assist by I. Thomas),,25,22
126,2,10:05.0,,Turnover by S. Vujačić (bad pass; steal by E. Turner),25,22
127,2,9:57.0,E. Turner makes 2-pt layup from 2 ft,,27,22
128,2,9:45.0,,Turnover by K. Séraphin (bad pass; steal by M. Smart),27,22
129,2,9:41.0,M. Smart makes 2-pt layup from 2 ft,,29,22
130,2,9:39.0,,New York full timeout,29,22
131,2,9:39.0,,C. Anthony enters the game for D. Williams,29,22
132,2,9:39.0,,L. Galloway enters the game for J. Grant,29,22
133,2,9:39.0,,R. Lopez enters the game for K. Séraphin,29,22
134,2,9:14.0,,L. Thomas misses 2-pt jump shot from 19 ft,29,22
135,2,9:12.0,,Offensive rebound by C. Anthony,29,22
136,2,9:10.0,,S. Vujačić makes 3-pt jump shot from 24 ft (assist by C. Anthony),29,25
137,2,8:47.0,Shooting foul by L. Galloway (drawn by I. Thomas),,29,25
138,2,8:47.0,I. Thomas makes free throw 1 of 2,,30,25
139,2,8:47.0,I. Thomas makes free throw 2 of 2,,31,25
140,2,8:32.0,,S. Vujačić makes 2-pt jump shot from 16 ft,31,27
141,2,8:17.0,I. Thomas misses 2-pt jump shot from 15 ft,,31,27
142,2,8:15.0,Offensive rebound by T. Zeller,,31,27
143,2,8:07.0,I. Thomas misses 2-pt layup at rim,,31,27
144,2,8:05.0,,Defensive rebound by S. Vujačić,31,27
145,2,7:58.0,,L. Thomas makes 3-pt jump shot from 22 ft (assist by C. Anthony),31,30
146,2,7:37.0,M. Smart misses 2-pt jump shot from 13 ft,,31,30
147,2,7:35.0,,Defensive rebound by Team,31,30
148,2,7:15.0,,Turnover by R. Lopez (lost ball; steal by T. Zeller),31,30
149,2,7:05.0,M. Smart misses 3-pt jump shot from 23 ft,,31,30
150,2,7:03.0,,Defensive rebound by C. Anthony,31,30
151,2,6:56.0,,C. Anthony makes 2-pt jump shot from 20 ft,31,32
152,2,6:55.0,Boston full timeout,,31,32
153,2,6:55.0,J. Crowder enters the game for J. Jerebko,,31,32
154,2,6:55.0,,A. Afflalo enters the game for L. Thomas,31,32
155,2,6:40.0,I. Thomas makes 2-pt layup from 1 ft,,33,32
156,2,6:17.0,,S. Vujačić misses 3-pt jump shot from 26 ft,33,32
157,2,6:16.0,Defensive rebound by Team,,33,32
158,2,6:16.0,J. Sullinger enters the game for T. Zeller,,33,32
159,2,6:09.0,I. Thomas misses 3-pt jump shot from 24 ft,,33,32
160,2,6:07.0,,Defensive rebound by S. Vujačić,33,32
161,2,5:54.0,,R. Lopez misses 2-pt hook shot at rim,33,32
162,2,5:53.0,,Offensive rebound by R. Lopez,33,32
163,2,5:53.0,,R. Lopez misses 2-pt layup from 1 ft,33,32
164,2,5:52.0,,Offensive rebound by R. Lopez,33,32
165,2,5:52.0,,R. Lopez misses 2-pt layup at rim,33,32
166,2,5:51.0,,Offensive rebound by R. Lopez,33,32
167,2,5:51.0,,R. Lopez makes 2-pt layup at rim,33,34
168,2,5:34.0,J. Sullinger misses 2-pt layup from 2 ft,,33,34
169,2,5:33.0,,Defensive rebound by A. Afflalo,33,34
170,2,5:30.0,,Turnover by C. Anthony (traveling),33,34
171,2,5:30.0,K. Olynyk enters the game for E. Turner,,33,34
172,2,5:19.0,Turnover by J. Sullinger (bad pass),,33,34
173,2,5:19.0,,K. Porziņģis enters the game for S. Vujačić,33,34
174,2,4:57.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by A. Afflalo),33,36
175,2,4:48.0,I. Thomas makes 2-pt layup from 2 ft,,35,36
176,2,4:39.0,,Shooting foul by M. Smart (drawn by A. Afflalo),35,36
177,2,4:39.0,,A. Afflalo makes free throw 1 of 2,35,37
178,2,4:39.0,,A. Afflalo misses free throw 2 of 2,35,37
179,2,4:38.0,,Offensive rebound by R. Lopez,35,37
180,2,4:34.0,,A. Afflalo misses 2-pt jump shot from 21 ft,35,37
181,2,4:32.0,Defensive rebound by J. Crowder,,35,37
182,2,4:22.0,Offensive foul by J. Sullinger (drawn by R. Lopez),,35,37
183,2,4:22.0,Turnover by J. Sullinger (offensive foul),,35,37
184,2,4:22.0,A. Bradley enters the game for M. Smart,,35,37
185,2,4:07.0,,Shooting foul by J. Sullinger (drawn by R. Lopez),35,37
186,2,4:07.0,,R. Lopez makes free throw 1 of 2,35,38
187,2,4:07.0,,R. Lopez makes free throw 2 of 2,35,39
188,2,3:55.0,A. Bradley misses 3-pt jump shot from 22 ft,,35,39
189,2,3:53.0,,Defensive rebound by L. Galloway,35,39
190,2,3:47.0,,Shooting foul by A. Bradley (drawn by A. Afflalo),35,39
191,2,3:47.0,,A. Afflalo makes free throw 1 of 2,35,40
192,2,3:47.0,A. Johnson enters the game for K. Olynyk,,35,40
193,2,3:47.0,,A. Afflalo misses free throw 2 of 2,35,40
194,2,3:46.0,,Offensive rebound by R. Lopez,35,40
195,2,3:41.0,,C. Anthony misses 3-pt jump shot from 24 ft,35,40
196,2,3:39.0,Defensive rebound by A. Johnson,,35,40
197,2,3:29.0,J. Crowder makes 2-pt layup from 2 ft (assist by A. Bradley),,37,40
198,2,3:14.0,,A. Afflalo misses 2-pt jump shot from 18 ft,37,40
199,2,3:14.0,Defensive rebound by Team,,37,40
200,2,3:14.0,T. Zeller enters the game for J. Sullinger,,37,40
201,2,3:14.0,,Loose ball foul by K. Porziņģis (drawn by J. Crowder),37,40
202,2,2:56.0,Shooting foul by L. Galloway (drawn by I. Thomas),,37,40
203,2,2:56.0,Official timeout,,37,40
204,2,2:56.0,I. Thomas makes free throw 1 of 2,,38,40
205,2,2:56.0,I. Thomas makes free throw 2 of 2,,39,40
206,2,2:34.0,,C. Anthony makes 2-pt jump shot from 8 ft,39,42
207,2,2:15.0,A. Bradley misses 3-pt jump shot from 25 ft,,39,42
208,2,2:13.0,,Defensive rebound by C. Anthony,39,42
209,2,1:55.0,,C. Anthony misses 2-pt jump shot from 14 ft,39,42
210,2,1:53.0,Defensive rebound by I. Thomas,,39,42
211,2,1:49.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,41,42
212,2,1:32.0,,Shooting foul by J. Crowder (drawn by C. Anthony),41,42
213,2,1:32.0,,C. Anthony makes free throw 1 of 2,41,43
214,2,1:32.0,,L. Thomas enters the game for K. Porziņģis,41,43
215,2,1:32.0,,S. Vujačić enters the game for L. Galloway,41,43
216,2,1:32.0,,C. Anthony makes free throw 2 of 2,41,44
217,2,1:21.0,A. Johnson misses 2-pt jump shot from 4 ft (block by R. Lopez),,41,44
218,2,1:19.0,,Defensive rebound by C. Anthony,41,44
219,2,1:16.0,,Turnover by C. Anthony (bad pass; steal by I. Thomas),41,44
220,2,1:12.0,A. Bradley makes 2-pt jump shot from 12 ft,,43,44
221,2,0:56.0,,S. Vujačić makes 2-pt jump shot from 17 ft (assist by R. Lopez),43,46
222,2,0:45.0,A. Bradley misses 2-pt layup from 1 ft (block by R. Lopez),,43,46
223,2,0:43.0,Offensive rebound by A. Bradley,,43,46
224,2,0:37.0,I. Thomas misses 2-pt jump shot from 21 ft,,43,46
225,2,0:35.0,,Defensive rebound by L. Thomas,43,46
226,2,0:21.0,,Shooting foul by J. Crowder (drawn by C. Anthony),43,46
227,2,0:21.0,,C. Anthony misses free throw 1 of 2,43,46
228,2,0:21.0,,Offensive rebound by Team,43,46
229,2,0:21.0,,C. Anthony makes free throw 2 of 2,43,47
230,2,0:05.0,I. Thomas misses 3-pt jump shot from 31 ft,,43,47
231,2,0:03.0,Offensive rebound by T. Zeller,,43,47
232,2,0:00.0,A. Bradley makes 2-pt jump shot from 20 ft,,45,47
233,3,11:46.0,A. Johnson makes 2-pt layup from 2 ft (assist by I. Thomas),,47,47
234,3,11:27.0,,C. Anthony makes 2-pt layup from 1 ft,47,49
235,3,11:02.0,J. Crowder misses 2-pt jump shot from 10 ft,,47,49
236,3,11:00.0,,Defensive rebound by R. Lopez,47,49
237,3,10:50.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,47,49
238,3,10:48.0,Defensive rebound by J. Crowder,,47,49
239,3,10:41.0,I. Thomas misses 2-pt jump shot from 13 ft,,47,49
240,3,10:40.0,,Defensive rebound by L. Galloway,47,49
241,3,10:34.0,,L. Galloway misses 2-pt layup from 2 ft,47,49
242,3,10:33.0,Defensive rebound by J. Sullinger,,47,49
243,3,10:20.0,J. Sullinger misses 2-pt layup from 2 ft,,47,49
244,3,10:18.0,,Defensive rebound by K. Porziņģis,47,49
245,3,10:12.0,,A. Afflalo misses 2-pt jump shot from 16 ft,47,49
246,3,10:11.0,Defensive rebound by A. Johnson,,47,49
247,3,9:59.0,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),,49,49
248,3,9:39.0,,Turnover by R. Lopez (3 sec),49,49
249,3,9:23.0,A. Johnson makes 2-pt dunk at rim (assist by A. Bradley),,51,49
250,3,9:02.0,,C. Anthony misses 2-pt jump shot from 18 ft,51,49
251,3,9:01.0,,Offensive rebound by R. Lopez,51,49
252,3,9:01.0,,R. Lopez makes 2-pt layup from 1 ft,51,51
253,3,8:39.0,J. Crowder makes 3-pt jump shot from 22 ft (assist by I. Thomas),,54,51
254,3,8:16.0,,C. Anthony misses 2-pt jump shot from 8 ft,54,51
255,3,8:14.0,,Offensive rebound by K. Porziņģis,54,51
256,3,8:10.0,,K. Porziņģis makes 2-pt jump shot from 17 ft (assist by A. Afflalo),54,53
257,3,7:54.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Bradley),,56,53
258,3,7:44.0,,New York full timeout,56,53
259,3,7:37.0,,L. Galloway misses 3-pt jump shot from 25 ft,56,53
260,3,7:35.0,Defensive rebound by A. Bradley,,56,53
261,3,7:15.0,J. Sullinger misses 2-pt jump shot from 4 ft (block by R. Lopez),,56,53
262,3,7:14.0,,Defensive rebound by L. Galloway,56,53
263,3,7:10.0,,R. Lopez misses 2-pt jump shot from 4 ft,56,53
264,3,7:08.0,Defensive rebound by A. Johnson,,56,53
265,3,6:59.0,A. Bradley misses 2-pt jump shot from 17 ft,,56,53
266,3,6:57.0,,Defensive rebound by C. Anthony,56,53
267,3,6:53.0,,Personal foul by A. Johnson (drawn by K. Porziņģis),56,53
268,3,6:44.0,,K. Porziņģis misses 2-pt jump shot from 5 ft,56,53
269,3,6:42.0,Defensive rebound by J. Sullinger,,56,53
270,3,6:37.0,I. Thomas makes 3-pt jump shot from 24 ft,,59,53
271,3,6:24.0,,C. Anthony misses 2-pt jump shot from 9 ft,59,53
272,3,6:22.0,,Offensive rebound by K. Porziņģis,59,53
273,3,6:19.0,,Flagrant foul type 1 by A. Johnson (drawn by C. Anthony),59,53
274,3,6:19.0,,C. Anthony makes flagrant free throw 1 of 2,59,54
275,3,6:19.0,,C. Anthony makes flagrant free throw 2 of 2,59,55
276,3,6:08.0,,Turnover by A. Afflalo (3 sec),59,55
277,3,5:58.0,A. Bradley misses 2-pt jump shot from 19 ft,,59,55
278,3,5:56.0,,Defensive rebound by C. Anthony,59,55
279,3,5:42.0,,Shooting foul by J. Sullinger (drawn by R. Lopez),59,55
280,3,5:42.0,,R. Lopez makes free throw 1 of 2,59,56
281,3,5:42.0,,R. Lopez misses free throw 2 of 2,59,56
282,3,5:42.0,,Offensive rebound by R. Lopez,59,56
283,3,5:37.0,,C. Anthony makes 3-pt jump shot from 23 ft (assist by L. Galloway),59,59
284,3,5:34.0,Boston full timeout,,59,59
285,3,5:34.0,,L. Thomas enters the game for K. Porziņģis,59,59
286,3,5:34.0,E. Turner enters the game for A. Johnson,,59,59
287,3,5:34.0,M. Smart enters the game for J. Sullinger,,59,59
288,3,5:34.0,T. Zeller enters the game for A. Bradley,,59,59
289,3,5:24.0,Shooting foul by C. Anthony (drawn by J. Crowder),,59,59
290,3,5:24.0,J. Crowder makes free throw 1 of 2,,60,59
291,3,5:24.0,J. Crowder misses free throw 2 of 2,,60,59
292,3,5:22.0,Offensive rebound by T. Zeller,,60,59
293,3,5:02.0,I. Thomas misses 2-pt jump shot from 3 ft,,60,59
294,3,5:01.0,,Defensive rebound by L. Galloway,60,59
295,3,5:00.0,Technical foul by I. Thomas,,60,59
296,3,5:00.0,,L. Galloway makes technical free throw,60,60
297,3,4:45.0,,L. Thomas makes 2-pt jump shot from 19 ft (assist by A. Afflalo),60,62
298,3,4:30.0,T. Zeller misses 2-pt jump shot from 16 ft,,60,62
299,3,4:28.0,,Defensive rebound by C. Anthony,60,62
300,3,4:21.0,,C. Anthony misses 3-pt jump shot from 24 ft,60,62
301,3,4:19.0,Defensive rebound by I. Thomas,,60,62
302,3,4:16.0,J. Crowder makes 2-pt layup from 2 ft (assist by I. Thomas),,62,62
303,3,3:58.0,,Personal foul by M. Smart (drawn by A. Afflalo),62,62
304,3,3:49.0,,Turnover by A. Afflalo (bad pass; steal by E. Turner),62,62
305,3,3:44.0,Turnover by E. Turner (lost ball; steal by A. Afflalo),,62,62
306,3,3:35.0,,Turnover by A. Afflalo (bad pass; steal by M. Smart),62,62
307,3,3:31.0,J. Crowder misses 3-pt jump shot from 24 ft,,62,62
308,3,3:29.0,,Defensive rebound by C. Anthony,62,62
309,3,3:25.0,,Turnover by A. Afflalo (lost ball; steal by J. Crowder),62,62
310,3,3:10.0,Offensive foul by E. Turner (drawn by A. Afflalo),,62,62
311,3,3:10.0,Turnover by E. Turner (offensive foul),,62,62
312,3,3:10.0,,S. Vujačić enters the game for A. Afflalo,62,62
313,3,2:51.0,,S. Vujačić misses 2-pt jump shot from 19 ft,62,62
314,3,2:50.0,Defensive rebound by J. Crowder,,62,62
315,3,2:46.0,T. Zeller makes 2-pt dunk at rim (assist by E. Turner),,64,62
316,3,2:22.0,,R. Lopez makes 2-pt layup from 2 ft,64,64
317,3,2:07.0,T. Zeller makes 2-pt jump shot from 16 ft (assist by E. Turner),,66,64
318,3,1:54.0,Violation by I. Thomas (kicked ball),,66,64
319,3,1:54.0,,K. Porziņģis enters the game for R. Lopez,66,64
320,3,1:45.0,,K. Porziņģis misses 2-pt jump shot from 5 ft,66,64
321,3,1:43.0,Defensive rebound by E. Turner,,66,64
322,3,1:36.0,E. Turner makes 2-pt layup from 2 ft,,68,64
323,3,1:26.0,,Turnover by S. Vujačić (bad pass),68,64
324,3,1:20.0,Personal foul by L. Galloway (drawn by I. Thomas),,68,64
325,3,1:20.0,,J. Grant enters the game for L. Galloway,68,64
326,3,1:14.0,T. Zeller misses 2-pt jump shot from 19 ft,,68,64
327,3,1:13.0,,Defensive rebound by Team,68,64
328,3,0:53.0,,Shooting foul by J. Crowder (drawn by C. Anthony),68,64
329,3,0:53.0,,C. Anthony makes free throw 1 of 2,68,65
330,3,0:53.0,K. Olynyk enters the game for J. Crowder,,68,65
331,3,0:53.0,,C. Anthony misses free throw 2 of 2,68,65
332,3,0:50.0,Defensive rebound by Team,,68,65
333,3,0:37.0,I. Thomas makes 2-pt layup from 2 ft (assist by K. Olynyk),,70,65
334,3,0:24.0,,C. Anthony misses 2-pt jump shot from 13 ft,70,65
335,3,0:22.0,Defensive rebound by T. Zeller,,70,65
336,3,0:03.0,Turnover by I. Thomas (bad pass; steal by S. Vujačić),,70,65
337,3,0:00.0,,S. Vujačić misses 3-pt jump shot from 37 ft,70,65
338,3,0:00.0,,Offensive rebound by Team,70,65
339,4,11:49.0,,Offensive foul by K. Porziņģis (drawn by M. Smart),70,65
340,4,11:49.0,,Turnover by K. Porziņģis (offensive foul),70,65
341,4,11:31.0,E. Turner misses 2-pt jump shot from 12 ft,,70,65
342,4,11:29.0,Offensive rebound by Team,,70,65
343,4,11:20.0,K. Olynyk misses 2-pt jump shot from 4 ft,,70,65
344,4,11:18.0,Offensive rebound by K. Olynyk,,70,65
345,4,11:16.0,K. Olynyk makes 2-pt layup from 2 ft,,72,65
346,4,10:53.0,,A. Afflalo misses 3-pt jump shot from 22 ft,72,65
347,4,10:50.0,Defensive rebound by K. Olynyk,,72,65
348,4,10:38.0,Shooting foul by L. Thomas (drawn by K. Olynyk),,72,65
349,4,10:38.0,K. Olynyk makes free throw 1 of 2,,73,65
350,4,10:38.0,K. Olynyk makes free throw 2 of 2,,74,65
351,4,10:26.0,,S. Vujačić misses 2-pt layup from 1 ft (block by A. Bradley),74,65
352,4,10:24.0,Defensive rebound by T. Zeller,,74,65
353,4,10:17.0,T. Zeller makes 2-pt layup from 2 ft (assist by M. Smart),,76,65
354,4,10:16.0,,New York full timeout,76,65
355,4,10:16.0,,R. Lopez enters the game for K. Porziņģis,76,65
356,4,10:16.0,,D. Williams enters the game for J. Grant,76,65
357,4,10:05.0,,S. Vujačić makes 3-pt jump shot from 24 ft (assist by D. Williams),76,68
358,4,9:48.0,T. Zeller misses 2-pt layup from 2 ft,,76,68
359,4,9:46.0,Offensive rebound by T. Zeller,,76,68
360,4,9:45.0,T. Zeller makes 2-pt layup from 1 ft,,78,68
361,4,9:20.0,,R. Lopez makes 2-pt hook shot from 3 ft,78,70
362,4,9:07.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by A. Bradley),,81,70
363,4,8:45.0,,D. Williams makes 2-pt jump shot from 17 ft (assist by R. Lopez),81,72
364,4,8:33.0,Offensive foul by A. Bradley (drawn by S. Vujačić),,81,72
365,4,8:33.0,Turnover by A. Bradley (offensive foul),,81,72
366,4,8:17.0,,D. Williams misses 2-pt layup from 1 ft,81,72
367,4,8:15.0,,Offensive rebound by D. Williams,81,72
368,4,8:14.0,,D. Williams makes 2-pt layup from 2 ft,81,74
369,4,7:56.0,A. Bradley misses 2-pt jump shot from 19 ft,,81,74
370,4,7:54.0,,Defensive rebound by L. Thomas,81,74
371,4,7:44.0,,Personal foul by M. Smart (drawn by D. Williams),81,74
372,4,7:37.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by S. Vujačić),81,77
373,4,7:35.0,Boston full timeout,,81,77
374,4,7:35.0,,C. Anthony enters the game for L. Thomas,81,77
375,4,7:18.0,A. Bradley misses 2-pt jump shot from 18 ft,,81,77
376,4,7:17.0,Offensive rebound by T. Zeller,,81,77
377,4,7:13.0,K. Olynyk misses 3-pt jump shot from 24 ft,,81,77
378,4,7:12.0,,Defensive rebound by R. Lopez,81,77
379,4,6:52.0,,A. Afflalo misses 2-pt jump shot from 7 ft,81,77
380,4,6:51.0,Defensive rebound by T. Zeller,,81,77
381,4,6:42.0,E. Turner makes 2-pt jump shot from 9 ft,,83,77
382,4,6:22.0,,C. Anthony misses 2-pt jump shot from 11 ft,83,77
383,4,6:21.0,Defensive rebound by K. Olynyk,,83,77
384,4,6:11.0,E. Turner makes 2-pt jump shot from 13 ft,,85,77
385,4,5:52.0,,Shooting foul by A. Bradley (drawn by S. Vujačić),85,77
386,4,5:52.0,,S. Vujačić makes free throw 1 of 3,85,78
