,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
134,2,9:21.0,,Shooting foul by E. Brand (drawn by A. Jefferson),32,29
135,2,9:21.0,,A. Jefferson makes free throw 1 of 2,32,30
136,2,9:21.0,C. Landry enters the game for N. Stauskas,,32,30
137,2,9:21.0,I. Canaan enters the game for E. Brand,,32,30
138,2,9:21.0,H. Thompson enters the game for K. Marshall,,32,30
139,2,9:21.0,,A. Jefferson makes free throw 2 of 2,32,31
140,2,9:07.0,T. McConnell misses 2-pt jump shot from 9 ft,,32,31
141,2,9:06.0,,Defensive rebound by F. Kaminsky,32,31
142,2,8:55.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,32,31
143,2,8:54.0,Defensive rebound by Team,,32,31
144,2,8:40.0,I. Canaan misses 3-pt jump shot from 24 ft,,32,31
145,2,8:39.0,,Defensive rebound by F. Kaminsky,32,31
146,2,8:24.0,,A. Jefferson makes 2-pt layup from 1 ft,32,33
147,2,8:24.0,,Shooting foul by C. Landry (drawn by A. Jefferson),32,33
148,2,8:24.0,,A. Jefferson makes free throw 1 of 1,32,34
149,2,8:08.0,C. Landry misses 2-pt jump shot from 15 ft,,32,34
150,2,8:07.0,,Defensive rebound by J. Lamb,32,34
151,2,8:01.0,,J. Lamb makes 2-pt layup from 1 ft,32,36
152,2,8:01.0,,Shooting foul by J. Grant (drawn by J. Lamb),32,36
153,2,8:01.0,,J. Lamb makes free throw 1 of 1,32,37
154,2,7:47.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),,35,37
155,2,7:39.0,,Offensive foul by F. Kaminsky (drawn by T. McConnell),35,37
156,2,7:39.0,,Turnover by F. Kaminsky (offensive foul),35,37
157,2,7:39.0,,N. Batum enters the game for J. Lamb,35,37
158,2,7:39.0,I. Smith enters the game for T. McConnell,,35,37
159,2,7:26.0,J. Grant misses 2-pt jump shot from 5 ft (block by A. Jefferson),,35,37
160,2,7:24.0,,Defensive rebound by J. Lin,35,37
161,2,7:20.0,,F. Kaminsky makes 2-pt dunk at rim (assist by J. Lin),35,39
162,2,7:08.0,C. Landry misses 2-pt jump shot from 18 ft,,35,39
163,2,7:07.0,,Defensive rebound by J. Lin,35,39
164,2,7:01.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by N. Batum),35,42
165,2,7:00.0,Philadelphia full timeout,,35,42
166,2,6:46.0,C. Landry makes 2-pt jump shot from 18 ft (assist by H. Thompson),,37,42
167,2,6:30.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by N. Batum),37,44
168,2,6:08.0,I. Canaan misses 2-pt layup at rim (block by F. Kaminsky),,37,44
169,2,6:05.0,,Defensive rebound by C. Lee,37,44
170,2,5:58.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lin),37,46
171,2,5:49.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Smith),,40,46
172,2,5:30.0,,J. Lin makes 2-pt layup at rim,40,48
173,2,5:17.0,J. Grant makes 3-pt jump shot from 23 ft (assist by C. Landry),,43,48
174,2,5:10.0,,Charlotte full timeout,43,48
175,2,5:10.0,,K. Walker enters the game for A. Jefferson,43,48
176,2,5:10.0,,C. Zeller enters the game for F. Kaminsky,43,48
177,2,5:10.0,R. Covington enters the game for J. Grant,,43,48
178,2,5:10.0,,M. Williams enters the game for C. Lee,43,48
179,2,5:01.0,,N. Batum makes 2-pt layup at rim (assist by K. Walker),43,50
180,2,4:47.0,I. Smith makes 2-pt jump shot from 17 ft (assist by C. Landry),,45,50
181,2,4:29.0,,Turnover by M. Williams (lost ball),45,50
182,2,4:11.0,I. Canaan misses 3-pt jump shot from 25 ft,,45,50
183,2,4:10.0,,Defensive rebound by C. Zeller,45,50
184,2,3:59.0,,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),45,52
185,2,3:32.0,I. Smith misses 2-pt layup from 1 ft,,45,52
186,2,3:31.0,,Defensive rebound by C. Zeller,45,52
187,2,3:29.0,,Shooting foul by R. Covington (drawn by K. Walker),45,52
188,2,3:29.0,,K. Walker makes free throw 1 of 2,45,53
189,2,3:29.0,E. Brand enters the game for C. Landry,,45,53
190,2,3:29.0,,C. Lee enters the game for J. Lin,45,53
191,2,3:29.0,,K. Walker makes free throw 2 of 2,45,54
192,2,3:18.0,Turnover by E. Brand (lost ball; steal by C. Zeller),,45,54
193,2,3:13.0,,Turnover by K. Walker (lost ball; steal by I. Canaan),45,54
194,2,3:07.0,I. Smith misses 2-pt layup at rim,,45,54
195,2,3:06.0,,Defensive rebound by K. Walker,45,54
196,2,2:59.0,,C. Lee misses 3-pt jump shot from 25 ft,45,54
197,2,2:58.0,Defensive rebound by I. Smith,,45,54
198,2,2:50.0,Turnover by I. Smith (bad pass; steal by C. Lee),,45,54
199,2,2:47.0,,Shooting foul by H. Thompson (drawn by C. Lee),45,54
200,2,2:47.0,Official timeout,,45,54
201,2,2:47.0,N. Stauskas enters the game for H. Thompson,,45,54
202,2,2:47.0,,C. Lee makes free throw 1 of 2,45,55
203,2,2:47.0,,C. Lee makes free throw 2 of 2,45,56
204,2,2:24.0,I. Smith misses 3-pt jump shot from 25 ft,,45,56
205,2,2:23.0,,Defensive rebound by K. Walker,45,56
206,2,2:12.0,,N. Batum misses 2-pt jump shot from 14 ft,45,56
207,2,2:10.0,Defensive rebound by R. Covington,,45,56
208,2,2:04.0,E. Brand makes 2-pt layup from 1 ft (assist by N. Stauskas),,47,56
209,2,2:04.0,Shooting foul by C. Lee (drawn by E. Brand),,47,56
210,2,2:04.0,E. Brand makes free throw 1 of 1,,48,56
211,2,1:48.0,,C. Zeller misses 2-pt jump shot from 3 ft,48,56
212,2,1:47.0,Defensive rebound by R. Covington,,48,56
213,2,1:28.0,E. Brand misses 2-pt jump shot from 7 ft,,48,56
214,2,1:27.0,,Defensive rebound by N. Batum,48,56
215,2,1:16.0,,M. Williams misses 3-pt jump shot from 25 ft,48,56
216,2,1:15.0,Defensive rebound by I. Smith,,48,56
217,2,1:00.0,Shooting foul by K. Walker (drawn by I. Canaan),,48,56
218,2,1:00.0,I. Canaan makes free throw 1 of 3,,49,56
219,2,1:00.0,I. Canaan misses free throw 2 of 3,,49,56
220,2,1:00.0,Offensive rebound by Team,,49,56
221,2,1:00.0,I. Canaan makes free throw 3 of 3,,50,56
222,2,0:55.0,,Personal foul by I. Canaan,50,56
223,2,0:55.0,,K. Walker misses free throw 1 of 2,50,56
224,2,0:55.0,,Offensive rebound by Team,50,56
225,2,0:55.0,,K. Walker makes free throw 2 of 2,50,57
226,2,0:50.0,Philadelphia full timeout,,50,57
227,2,0:33.0,I. Canaan misses 3-pt jump shot from 25 ft,,50,57
228,2,0:32.0,,Defensive rebound by K. Walker,50,57
229,2,0:12.0,,K. Walker makes 2-pt jump shot from 5 ft,50,59
230,2,0:01.0,E. Brand misses 3-pt jump shot from 23 ft,,50,59
231,2,0:00.0,,Defensive rebound by K. Walker,50,59
232,3,11:37.0,C. Landry misses 2-pt jump shot from 17 ft,,50,59
233,3,11:36.0,,Defensive rebound by N. Batum,50,59
234,3,11:24.0,,K. Walker misses 2-pt jump shot from 16 ft,50,59
235,3,11:23.0,Defensive rebound by I. Smith,,50,59
236,3,11:15.0,C. Landry makes 2-pt jump shot from 7 ft,,52,59
237,3,11:03.0,,N. Batum makes 2-pt layup at rim (assist by K. Walker),52,61
238,3,10:54.0,H. Thompson misses 2-pt layup from 2 ft,,52,61
239,3,10:51.0,Offensive rebound by C. Landry,,52,61
240,3,10:51.0,C. Landry makes 2-pt layup from 1 ft,,54,61
241,3,10:35.0,,N. Batum misses 2-pt jump shot from 16 ft,54,61
242,3,10:34.0,Defensive rebound by I. Smith,,54,61
243,3,10:19.0,J. Grant misses 2-pt layup from 1 ft,,54,61
244,3,10:18.0,,Defensive rebound by N. Batum,54,61
245,3,10:16.0,,Personal foul by C. Landry,54,61
246,3,10:10.0,,M. Williams makes 2-pt jump shot from 10 ft,54,63
247,3,9:57.0,Turnover by I. Smith (bad pass; steal by K. Walker),,54,63
248,3,9:51.0,,N. Batum makes 2-pt dunk at rim (assist by C. Lee),54,65
249,3,9:40.0,C. Landry misses 2-pt jump shot from 4 ft,,54,65
250,3,9:38.0,,Defensive rebound by M. Williams,54,65
251,3,9:27.0,,M. Williams makes 2-pt dunk at rim (assist by N. Batum),54,67
252,3,9:27.0,Philadelphia full timeout,,54,67
253,3,9:16.0,I. Smith misses 2-pt layup from 2 ft,,54,67
254,3,9:14.0,,Defensive rebound by K. Walker,54,67
255,3,9:05.0,,C. Zeller misses 2-pt layup from 1 ft (block by I. Canaan),54,67
256,3,9:03.0,,Offensive rebound by C. Lee,54,67
257,3,8:56.0,,N. Batum misses 3-pt jump shot from 25 ft,54,67
258,3,8:55.0,,Offensive rebound by C. Lee,54,67
259,3,8:43.0,,M. Williams misses 3-pt jump shot from 23 ft,54,67
260,3,8:41.0,,Offensive rebound by C. Zeller,54,67
261,3,8:37.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by C. Zeller),54,70
262,3,8:24.0,Shooting foul by C. Lee (drawn by J. Grant),,54,70
263,3,8:24.0,J. Grant makes free throw 1 of 2,,55,70
264,3,8:24.0,N. Stauskas enters the game for I. Canaan,,55,70
265,3,8:24.0,J. Grant misses free throw 2 of 2,,55,70
266,3,8:20.0,,Defensive rebound by M. Williams,55,70
267,3,8:10.0,,Shooting foul by C. Landry (drawn by M. Williams),55,70
268,3,8:10.0,,M. Williams misses free throw 1 of 2,55,70
269,3,8:10.0,,Offensive rebound by Team,55,70
270,3,8:10.0,R. Covington enters the game for J. Grant,,55,70
271,3,8:10.0,,M. Williams makes free throw 2 of 2,55,71
272,3,7:55.0,C. Landry makes 2-pt layup from 2 ft,,57,71
273,3,7:45.0,,K. Walker misses 2-pt jump shot from 9 ft,57,71
274,3,7:43.0,Defensive rebound by I. Smith,,57,71
275,3,7:38.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Smith),,60,71
276,3,7:19.0,,Turnover by C. Lee (lost ball),60,71
277,3,7:06.0,N. Stauskas misses 3-pt jump shot from 22 ft,,60,71
278,3,7:04.0,,Defensive rebound by K. Walker,60,71
279,3,6:49.0,,K. Walker misses 3-pt jump shot from 24 ft,60,71
280,3,6:47.0,Defensive rebound by R. Covington,,60,71
281,3,6:37.0,Turnover by I. Smith (lost ball; steal by C. Zeller),,60,71
282,3,6:29.0,,Personal foul by R. Covington,60,71
283,3,6:14.0,,M. Williams misses 3-pt jump shot from 25 ft,60,71
284,3,6:13.0,Defensive rebound by C. Landry,,60,71
285,3,5:52.0,N. Stauskas misses 3-pt jump shot from 25 ft,,60,71
286,3,5:51.0,,Defensive rebound by K. Walker,60,71
287,3,5:32.0,,N. Batum makes 3-pt jump shot from 24 ft,60,74
288,3,5:16.0,C. Landry makes 2-pt dunk at rim (assist by R. Covington),,62,74
289,3,4:56.0,,Shooting foul by H. Thompson (drawn by N. Batum),62,74
290,3,4:56.0,,N. Batum misses free throw 1 of 2,62,74
291,3,4:56.0,,Offensive rebound by Team,62,74
292,3,4:56.0,T. McConnell enters the game for H. Thompson,,62,74
293,3,4:56.0,E. Brand enters the game for C. Landry,,62,74
294,3,4:56.0,,A. Jefferson enters the game for C. Zeller,62,74
295,3,4:56.0,,J. Lin enters the game for C. Lee,62,74
296,3,4:56.0,,N. Batum makes free throw 2 of 2,62,75
297,3,4:35.0,E. Brand makes 2-pt jump shot from 11 ft (assist by T. McConnell),,64,75
298,3,4:18.0,,N. Batum makes 2-pt jump shot from 9 ft,64,77
299,3,4:05.0,N. Stauskas misses 2-pt layup from 2 ft (block by M. Williams),,64,77
300,3,4:03.0,,Defensive rebound by A. Jefferson,64,77
301,3,3:44.0,,J. Lin misses 2-pt jump shot from 13 ft,64,77
302,3,3:43.0,Defensive rebound by E. Brand,,64,77
303,3,3:32.0,N. Stauskas misses 3-pt jump shot from 23 ft,,64,77
304,3,3:30.0,,Defensive rebound by A. Jefferson,64,77
305,3,3:20.0,K. Marshall enters the game for I. Smith,,64,77
306,3,3:20.0,,J. Lamb enters the game for N. Batum,64,77
307,3,3:16.0,,A. Jefferson misses 2-pt jump shot from 16 ft,64,77
308,3,3:15.0,Defensive rebound by E. Brand,,64,77
309,3,3:05.0,K. Marshall misses 3-pt jump shot from 25 ft,,64,77
310,3,3:04.0,Offensive rebound by R. Covington,,64,77
311,3,2:54.0,T. McConnell misses 2-pt jump shot from 19 ft,,64,77
312,3,2:53.0,Offensive rebound by R. Covington,,64,77
313,3,2:48.0,N. Stauskas misses 2-pt jump shot from 18 ft,,64,77
314,3,2:47.0,,Defensive rebound by A. Jefferson,64,77
315,3,2:24.0,,M. Williams misses 2-pt layup from 2 ft,64,77
316,3,2:23.0,,Offensive rebound by J. Lamb,64,77
317,3,2:15.0,,Charlotte full timeout,64,77
318,3,2:15.0,I. Canaan enters the game for N. Stauskas,,64,77
319,3,2:15.0,,F. Kaminsky enters the game for M. Williams,64,77
320,3,2:04.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,64,77
321,3,2:03.0,Defensive rebound by I. Canaan,,64,77
322,3,1:54.0,E. Brand makes 2-pt jump shot from 18 ft (assist by I. Canaan),,66,77
323,3,1:40.0,,Turnover by F. Kaminsky (bad pass),66,77
324,3,1:30.0,Personal foul by A. Jefferson,,66,77
325,3,1:20.0,I. Canaan misses 3-pt jump shot from 23 ft,,66,77
326,3,1:19.0,,Defensive rebound by A. Jefferson,66,77
327,3,1:07.0,,A. Jefferson makes 2-pt dunk at rim (assist by J. Lin),66,79
328,3,0:57.0,R. Covington misses 2-pt jump shot from 6 ft,,66,79
329,3,0:56.0,,Defensive rebound by J. Lamb,66,79
330,3,0:47.0,,J. Lamb misses 2-pt jump shot from 8 ft,66,79
331,3,0:46.0,Defensive rebound by R. Covington,,66,79
332,3,0:35.0,Turnover by E. Brand (lost ball; steal by A. Jefferson),,66,79
333,3,0:34.0,,Personal foul by R. Covington,66,79
334,3,0:34.0,Technical foul by E. Brand,,66,79
335,3,0:34.0,,K. Walker misses technical free throw,66,79
336,3,0:34.0,,Offensive rebound by Team,66,79
337,3,0:34.0,,K. Walker makes free throw 1 of 2,66,80
338,3,0:34.0,,K. Walker makes free throw 2 of 2,66,81
339,3,0:25.0,E. Brand misses 2-pt jump shot from 11 ft,,66,81
340,3,0:23.0,,Defensive rebound by J. Lin,66,81
341,3,0:03.0,,J. Lin misses 2-pt jump shot from 11 ft,66,81
342,3,0:01.0,Defensive rebound by R. Covington,,66,81
343,3,0:00.0,T. McConnell misses 3-pt jump shot from 38 ft,,66,81
344,3,0:00.0,Offensive rebound by Team,,66,81
345,4,11:41.0,,Personal foul by R. Covington,66,81
346,4,11:32.0,,J. Lamb misses 3-pt jump shot from 24 ft,66,81
347,4,11:30.0,Defensive rebound by H. Thompson,,66,81
348,4,11:21.0,T. McConnell misses 2-pt jump shot from 7 ft,,66,81
349,4,11:20.0,Offensive rebound by E. Brand,,66,81
350,4,11:15.0,J. Grant misses 3-pt jump shot from 23 ft,,66,81
351,4,11:14.0,,Defensive rebound by C. Lee,66,81
352,4,10:56.0,,Turnover by J. Lamb (bad pass; steal by E. Brand),66,81
353,4,10:49.0,R. Covington misses 3-pt jump shot from 25 ft,,66,81
354,4,10:48.0,,Defensive rebound by A. Jefferson,66,81
355,4,10:29.0,,Turnover by F. Kaminsky (offensive foul),66,81
356,4,10:29.0,Offensive charge foul by F. Kaminsky (drawn by J. Grant),,66,81
357,4,10:29.0,N. Stauskas enters the game for R. Covington,,66,81
358,4,10:15.0,H. Thompson misses 2-pt layup from 1 ft,,66,81
359,4,10:14.0,,Defensive rebound by F. Kaminsky,66,81
360,4,10:07.0,,C. Lee misses 2-pt jump shot from 22 ft,66,81
361,4,10:06.0,Defensive rebound by E. Brand,,66,81
362,4,9:56.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,68,81
363,4,9:36.0,,A. Jefferson misses 2-pt jump shot from 4 ft (block by J. Grant),68,81
364,4,9:34.0,Defensive rebound by E. Brand,,68,81
365,4,9:27.0,H. Thompson misses 3-pt jump shot from 25 ft,,68,81
366,4,9:25.0,,Defensive rebound by J. Lin,68,81
367,4,9:14.0,,F. Kaminsky misses 3-pt jump shot from 24 ft,68,81
368,4,9:13.0,Defensive rebound by T. McConnell,,68,81
369,4,9:09.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,70,81
370,4,9:09.0,,Charlotte full timeout,70,81
371,4,9:09.0,C. Landry enters the game for E. Brand,,70,81
372,4,8:55.0,,J. Lin makes 2-pt layup from 1 ft,70,83
373,4,8:42.0,N. Stauskas makes 2-pt layup from 1 ft,,72,83
374,4,8:27.0,,J. Lin misses 2-pt jump shot from 7 ft,72,83
375,4,8:25.0,Defensive rebound by N. Stauskas,,72,83
376,4,8:15.0,Shooting foul by A. Jefferson (drawn by J. Grant),,72,83
377,4,8:15.0,J. Grant makes free throw 1 of 2,,73,83
378,4,8:15.0,,N. Batum enters the game for J. Lamb,73,83
379,4,8:15.0,J. Grant makes free throw 2 of 2,,74,83
380,4,7:54.0,,Shooting foul by C. Landry (drawn by A. Jefferson),74,83
381,4,7:54.0,,A. Jefferson makes free throw 1 of 2,74,84
382,4,7:54.0,,A. Jefferson makes free throw 2 of 2,74,85
383,4,7:35.0,T. McConnell misses 3-pt jump shot from 23 ft,,74,85
384,4,7:34.0,Offensive rebound by C. Landry,,74,85
385,4,7:24.0,J. Grant misses 2-pt jump shot from 5 ft (block by A. Jefferson),,74,85
386,4,7:22.0,Offensive rebound by N. Stauskas,,74,85
387,4,7:20.0,Turnover by N. Stauskas (bad pass; steal by C. Lee),,74,85
388,4,7:07.0,,C. Lee misses 3-pt jump shot from 25 ft,74,85
389,4,7:06.0,Defensive rebound by T. McConnell,,74,85
390,4,6:55.0,J. Grant makes 2-pt layup at rim,,76,85
391,4,6:42.0,,N. Batum makes 2-pt jump shot from 12 ft (assist by J. Lin),76,87
392,4,6:35.0,Philadelphia full timeout,,76,87
