,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
67,1,3:47.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by K. Love),12,14
68,1,3:25.0,M. Turner makes 2-pt jump shot from 17 ft (assist by P. George),,14,14
69,1,3:09.0,,L. James makes 2-pt layup at rim,14,16
70,1,2:50.0,J. Hill makes 2-pt jump shot from 14 ft (assist by P. George),,16,16
71,1,2:32.0,,L. James makes 2-pt layup at rim (assist by K. Love),16,18
72,1,2:25.0,Indiana full timeout,,16,18
73,1,2:25.0,,R. Jefferson enters the game for K. Love,16,18
74,1,2:14.0,M. Ellis misses 2-pt jump shot from 4 ft,,16,18
75,1,2:12.0,,Defensive rebound by T. Thompson,16,18
76,1,2:06.0,,I. Shumpert misses 3-pt jump shot from 24 ft,16,18
77,1,2:04.0,Defensive rebound by S. Hill,,16,18
78,1,1:46.0,J. Hill misses 2-pt jump shot from 11 ft,,16,18
79,1,1:46.0,,Defensive rebound by T. Thompson,16,18
80,1,1:25.0,,I. Shumpert misses 3-pt jump shot from 24 ft,16,18
81,1,1:24.0,Defensive rebound by S. Hill,,16,18
82,1,1:17.0,L. Allen enters the game for M. Turner,,16,18
83,1,1:04.0,P. George makes 3-pt jump shot from 24 ft,,19,18
84,1,0:42.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,19,18
85,1,0:41.0,Defensive rebound by Team,,19,18
86,1,0:28.0,M. Ellis misses 2-pt jump shot from 18 ft,,19,18
87,1,0:28.0,,Defensive rebound by R. Jefferson,19,18
88,1,0:02.0,,L. James misses 2-pt jump shot from 12 ft,19,18
89,1,0:02.0,,Offensive rebound by Team,19,18
90,1,0:02.0,Loose ball foul by P. George (drawn by T. Thompson),,19,18
91,1,0:02.0,Technical foul by P. George,,19,18
92,1,0:02.0,,L. James misses technical free throw,19,18
93,1,0:02.0,,Offensive rebound by Team,19,18
94,1,0:00.0,,M. Dellavedova misses 2-pt jump shot from 11 ft (block by J. Hill),19,18
95,1,0:00.0,,Offensive rebound by Team,19,18
96,2,11:35.0,,Turnover by Team (shot clock),19,18
97,2,11:22.0,J. Hill misses 2-pt hook shot at rim,,19,18
98,2,11:21.0,,Defensive rebound by K. Irving,19,18
99,2,11:14.0,,K. Irving misses 2-pt jump shot from 14 ft,19,18
100,2,11:11.0,Defensive rebound by C. Budinger,,19,18
101,2,11:03.0,C. Budinger makes 2-pt layup from 2 ft (assist by R. Stuckey),,21,18
102,2,10:39.0,,Shooting foul by L. Allen (drawn by K. Irving),21,18
103,2,10:39.0,,K. Irving makes 2-pt jump shot from 4 ft,21,20
104,2,10:39.0,,K. Love enters the game for M. Dellavedova,21,20
105,2,10:39.0,,K. Irving makes free throw 1 of 1,21,21
106,2,10:15.0,J. Hill makes 2-pt jump shot from 7 ft (assist by R. Stuckey),,23,21
107,2,9:56.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),23,24
108,2,9:26.0,G. Hill makes 2-pt jump shot from 9 ft,,25,24
109,2,9:16.0,,K. Love misses 2-pt jump shot from 6 ft (block by L. Allen),25,24
110,2,9:16.0,,Offensive rebound by Team,25,24
111,2,9:04.0,,K. Love misses 3-pt jump shot from 22 ft,25,24
112,2,9:04.0,,Offensive rebound by Team,25,24
113,2,9:04.0,Loose ball foul by C. Budinger (drawn by R. Jefferson),,25,24
114,2,8:48.0,,K. Irving makes 2-pt jump shot from 5 ft (assist by I. Shumpert),25,26
115,2,8:37.0,Personal foul by I. Shumpert (drawn by L. Allen),,25,26
116,2,8:37.0,Official timeout,,25,26
117,2,8:26.0,Turnover by G. Hill (bad pass),,25,26
118,2,8:02.0,,K. Irving misses 2-pt jump shot from 22 ft,25,26
119,2,8:01.0,Defensive rebound by C. Budinger,,25,26
120,2,7:43.0,C. Budinger misses 3-pt jump shot from 26 ft,,25,26
121,2,7:43.0,,Defensive rebound by R. Jefferson,25,26
122,2,7:26.0,,I. Shumpert misses 2-pt layup from 2 ft (block by C. Budinger),25,26
123,2,7:25.0,,Offensive rebound by T. Thompson,25,26
124,2,7:24.0,,T. Thompson misses 2-pt jump shot from 3 ft,25,26
125,2,7:24.0,Defensive rebound by Team,,25,26
126,2,7:05.0,G. Hill makes 3-pt jump shot from 24 ft (assist by R. Stuckey),,28,26
127,2,6:50.0,,Turnover by K. Irving (bad pass; steal by R. Stuckey),28,26
128,2,6:48.0,,Violation by K. Irving (kicked ball),28,26
129,2,6:48.0,,J. Smith enters the game for I. Shumpert,28,26
130,2,6:34.0,L. Allen makes 2-pt jump shot from 3 ft (assist by R. Stuckey),,30,26
131,2,6:16.0,,T. Thompson makes 2-pt jump shot from 8 ft (assist by K. Irving),30,28
132,2,6:04.0,R. Stuckey misses 2-pt jump shot from 11 ft,,30,28
133,2,6:03.0,Offensive rebound by L. Allen,,30,28
134,2,5:58.0,G. Hill misses 3-pt jump shot from 24 ft,,30,28
135,2,5:57.0,Offensive rebound by C. Budinger,,30,28
136,2,5:57.0,C. Budinger makes 2-pt dunk at rim,,32,28
137,2,5:56.0,,Cleveland full timeout,32,28
138,2,5:56.0,,L. James enters the game for R. Jefferson,32,28
139,2,5:37.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),32,31
140,2,5:10.0,J. Hill misses 2-pt hook shot from 12 ft,,32,31
141,2,5:08.0,,Defensive rebound by T. Thompson,32,31
142,2,5:01.0,,Turnover by L. James (bad pass; steal by L. Allen),32,31
143,2,4:53.0,C. Budinger makes 2-pt jump shot from 6 ft (assist by G. Hill),,34,31
144,2,4:38.0,,Personal foul by G. Hill (drawn by K. Irving),34,31
145,2,4:38.0,I. Mahinmi enters the game for J. Hill,,34,31
146,2,4:38.0,P. George enters the game for R. Stuckey,,34,31
147,2,4:29.0,,K. Irving misses 2-pt jump shot from 7 ft,34,31
148,2,4:27.0,Defensive rebound by L. Allen,,34,31
149,2,4:19.0,L. Allen makes 2-pt jump shot from 3 ft (assist by P. George),,36,31
150,2,4:19.0,Shooting foul by T. Thompson (drawn by L. Allen),,36,31
151,2,4:19.0,M. Ellis enters the game for G. Hill,,36,31
152,2,4:19.0,L. Allen makes free throw 1 of 1,,37,31
153,2,3:54.0,,K. Love makes 2-pt jump shot from 5 ft (assist by K. Irving),37,33
154,2,3:39.0,Indiana full timeout,,37,33
155,2,3:39.0,G. Hill enters the game for C. Budinger,,37,33
156,2,3:35.0,Shooting foul by K. Irving (drawn by P. George),,37,33
157,2,3:35.0,P. George makes free throw 1 of 2,,38,33
158,2,3:35.0,P. George makes free throw 2 of 2,,39,33
159,2,3:21.0,,Turnover by L. James (lost ball; steal by I. Mahinmi),39,33
160,2,3:07.0,Turnover by P. George (bad pass; steal by L. James),,39,33
161,2,3:00.0,,L. James makes 3-pt jump shot from 24 ft (assist by K. Love),39,36
162,2,2:32.0,P. George misses 3-pt jump shot from 25 ft,,39,36
163,2,2:32.0,,Defensive rebound by K. Love,39,36
164,2,2:29.0,,L. James makes 2-pt layup at rim (assist by K. Love),39,38
165,2,2:29.0,,Shooting foul by M. Ellis (drawn by L. James),39,38
166,2,2:29.0,,M. Dellavedova enters the game for K. Irving,39,38
167,2,2:29.0,,T. Mozgov enters the game for T. Thompson,39,38
168,2,2:29.0,M. Turner enters the game for L. Allen,,39,38
169,2,2:29.0,,L. James makes free throw 1 of 1,39,39
170,2,2:13.0,Personal foul by J. Smith (drawn by I. Mahinmi),,39,39
171,2,2:06.0,Turnover by M. Ellis (bad pass),,39,39
172,2,1:50.0,,Shooting foul by M. Turner (drawn by K. Love),39,39
173,2,1:50.0,,K. Love makes free throw 1 of 2,39,40
174,2,1:50.0,,K. Love makes free throw 2 of 2,39,41
175,2,1:32.0,M. Ellis misses 2-pt jump shot from 8 ft,,39,41
176,2,1:32.0,Offensive rebound by Team,,39,41
177,2,1:32.0,,Violation by Team (delay of game),39,41
178,2,1:29.0,Shooting foul by T. Mozgov (drawn by M. Ellis),,39,41
179,2,1:29.0,M. Ellis makes free throw 1 of 2,,40,41
180,2,1:29.0,M. Ellis makes free throw 2 of 2,,41,41
181,2,1:17.0,,L. James misses 2-pt jump shot from 5 ft (block by I. Mahinmi),41,41
182,2,1:16.0,,Offensive rebound by T. Mozgov,41,41
183,2,1:09.0,,M. Dellavedova misses 3-pt jump shot from 22 ft,41,41
184,2,1:08.0,Defensive rebound by I. Mahinmi,,41,41
185,2,0:51.0,M. Turner misses 2-pt jump shot from 6 ft,,41,41
186,2,0:48.0,,Defensive rebound by T. Mozgov,41,41
187,2,0:41.0,,L. James makes 3-pt jump shot from 24 ft,41,44
188,2,0:27.0,M. Ellis makes 2-pt jump shot from 16 ft,,43,44
189,2,0:01.0,,L. James misses 3-pt jump shot from 23 ft,43,44
190,2,0:01.0,Defensive rebound by M. Turner,,43,44
191,3,11:41.0,,K. Irving makes 2-pt layup from 1 ft,43,46
192,3,11:22.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,46,46
193,3,11:05.0,,K. Love misses 2-pt jump shot from 5 ft (block by M. Turner),46,46
194,3,11:03.0,,Offensive rebound by T. Mozgov,46,46
195,3,11:00.0,,L. James misses 2-pt layup from 1 ft (block by I. Mahinmi),46,46
196,3,11:00.0,,Offensive rebound by Team,46,46
197,3,10:58.0,,Turnover by Team (shot clock),46,46
198,3,10:40.0,M. Ellis makes 2-pt jump shot from 19 ft (assist by P. George),,48,46
199,3,10:29.0,,L. James makes 2-pt layup from 1 ft,48,48
200,3,10:12.0,M. Ellis misses 2-pt jump shot from 19 ft,,48,48
201,3,10:11.0,,Defensive rebound by K. Love,48,48
202,3,9:57.0,,Personal foul by I. Mahinmi (drawn by T. Mozgov),48,48
203,3,9:56.0,,Turnover by K. Irving (bad pass; steal by P. George),48,48
204,3,9:50.0,P. George makes 2-pt dunk at rim,,50,48
205,3,9:36.0,,Shooting foul by G. Hill (drawn by K. Irving),50,48
206,3,9:36.0,,K. Irving makes free throw 1 of 2,50,49
207,3,9:36.0,,K. Irving makes free throw 2 of 2,50,50
208,3,9:21.0,I. Mahinmi makes 2-pt jump shot from 4 ft,,52,50
209,3,9:00.0,,J. Smith misses 3-pt jump shot from 25 ft,52,50
210,3,8:59.0,Defensive rebound by P. George,,52,50
211,3,8:52.0,P. George makes 3-pt jump shot from 25 ft,,55,50
212,3,8:23.0,,J. Smith misses 3-pt jump shot from 25 ft,55,50
213,3,8:23.0,Defensive rebound by P. George,,55,50
214,3,8:15.0,P. George misses 2-pt jump shot from 7 ft,,55,50
215,3,8:14.0,,Defensive rebound by K. Love,55,50
216,3,8:12.0,,Turnover by K. Love (bad pass; steal by M. Ellis),55,50
217,3,8:09.0,Shooting block foul by K. Love (drawn by M. Ellis),,55,50
218,3,8:09.0,M. Ellis misses free throw 1 of 2,,55,50
219,3,8:09.0,Offensive rebound by Team,,55,50
220,3,8:09.0,M. Ellis makes free throw 2 of 2,,56,50
221,3,7:54.0,,J. Smith misses 2-pt jump shot from 21 ft,56,50
222,3,7:52.0,Defensive rebound by P. George,,56,50
223,3,7:34.0,M. Turner misses 2-pt jump shot from 14 ft,,56,50
224,3,7:33.0,,Defensive rebound by K. Love,56,50
225,3,7:26.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by L. James),56,53
226,3,7:14.0,Turnover by I. Mahinmi (bad pass),,56,53
227,3,7:09.0,,L. James makes 2-pt layup at rim,56,55
228,3,7:09.0,Indiana full timeout,,56,55
229,3,7:09.0,L. Allen enters the game for M. Turner,,56,55
230,3,6:56.0,Def 3 sec tech foul by T. Mozgov,,56,55
231,3,6:56.0,P. George makes technical free throw,,57,55
232,3,6:47.0,P. George misses 3-pt jump shot from 24 ft,,57,55
233,3,6:46.0,Offensive rebound by L. Allen,,57,55
234,3,6:46.0,Turnover by L. Allen (traveling),,57,55
235,3,6:31.0,,Turnover by L. James (bad pass; steal by I. Mahinmi),57,55
236,3,6:27.0,M. Ellis makes 2-pt layup at rim (assist by P. George),,59,55
237,3,6:27.0,Shooting foul by K. Love (drawn by M. Ellis),,59,55
238,3,6:27.0,,T. Thompson enters the game for T. Mozgov,59,55
239,3,6:27.0,M. Ellis makes free throw 1 of 1,,60,55
240,3,6:10.0,,K. Irving makes 2-pt jump shot from 3 ft,60,57
241,3,6:01.0,I. Mahinmi misses 2-pt layup from 1 ft,,60,57
242,3,6:01.0,Offensive rebound by Team,,60,57
243,3,5:52.0,I. Mahinmi misses 2-pt jump shot from 15 ft,,60,57
244,3,5:51.0,,Defensive rebound by L. James,60,57
245,3,5:39.0,,Personal foul by I. Mahinmi (drawn by T. Thompson),60,57
246,3,5:39.0,J. Hill enters the game for I. Mahinmi,,60,57
247,3,5:26.0,,Shooting foul by L. Allen (drawn by K. Irving),60,57
248,3,5:26.0,,K. Irving makes free throw 1 of 2,60,58
249,3,5:26.0,,K. Irving makes free throw 2 of 2,60,59
250,3,5:04.0,L. Allen misses 2-pt jump shot from 14 ft,,60,59
251,3,5:03.0,,Defensive rebound by J. Smith,60,59
252,3,4:58.0,,Personal foul by L. Allen (drawn by K. Love),60,59
253,3,4:58.0,,K. Love makes free throw 1 of 2,60,60
254,3,4:58.0,,K. Love makes free throw 2 of 2,60,61
255,3,4:38.0,Turnover by J. Hill (lost ball; steal by L. James),,60,61
256,3,4:35.0,,Shooting foul by P. George (drawn by L. James),60,61
257,3,4:35.0,,L. James misses free throw 1 of 2,60,61
258,3,4:35.0,,Offensive rebound by Team,60,61
259,3,4:35.0,,L. James makes free throw 2 of 2,60,62
260,3,4:20.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by L. Allen),,63,62
261,3,4:00.0,,Turnover by L. James (bad pass),63,62
262,3,4:00.0,R. Stuckey enters the game for G. Hill,,63,62
263,3,3:43.0,Turnover by M. Ellis (lost ball),,63,62
264,3,3:43.0,,M. Dellavedova enters the game for K. Irving,63,62
265,3,3:23.0,,L. James misses 2-pt jump shot from 12 ft,63,62
266,3,3:22.0,,Offensive rebound by Team,63,62
267,3,3:09.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by K. Love),63,64
268,3,2:47.0,J. Hill misses 2-pt jump shot from 7 ft,,63,64
269,3,2:44.0,Offensive rebound by P. George,,63,64
270,3,2:44.0,P. George makes 2-pt layup from 1 ft,,65,64
271,3,2:39.0,,Cleveland full timeout,65,64
272,3,2:39.0,,I. Shumpert enters the game for K. Love,65,64
273,3,2:29.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),65,67
274,3,2:08.0,M. Ellis makes 3-pt jump shot from 24 ft,,68,67
275,3,1:54.0,,I. Shumpert misses 3-pt jump shot from 24 ft,68,67
276,3,1:54.0,,Offensive rebound by J. Smith,68,67
277,3,1:45.0,,L. James makes 2-pt layup at rim (assist by M. Dellavedova),68,69
278,3,1:37.0,P. George makes 3-pt jump shot from 24 ft,,71,69
279,3,1:18.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),71,71
280,3,1:05.0,Personal foul by I. Shumpert (drawn by R. Stuckey),,71,71
281,3,1:00.0,M. Ellis makes 2-pt layup from 1 ft,,73,71
282,3,0:36.0,,J. Smith misses 2-pt layup from 1 ft (block by J. Hill),73,71
283,3,0:35.0,Defensive rebound by P. George,,73,71
284,3,0:34.0,Turnover by P. George (lost ball),,73,71
285,3,0:29.0,,Shooting foul by J. Hill (drawn by L. James),73,71
286,3,0:29.0,,L. James makes 2-pt layup at rim,73,73
287,3,0:29.0,C. Budinger enters the game for L. Allen,,73,73
288,3,0:29.0,,L. James makes free throw 1 of 1,73,74
289,3,0:09.0,P. George misses 3-pt jump shot from 26 ft,,73,74
290,3,0:08.0,,Defensive rebound by L. James,73,74
291,3,0:02.0,,J. Smith misses 2-pt jump shot from 7 ft,73,74
292,3,0:01.0,Defensive rebound by C. Budinger,,73,74
293,4,11:41.0,M. Turner makes 2-pt jump shot from 8 ft (assist by R. Stuckey),,75,74
294,4,11:24.0,,Turnover by K. Irving (lost ball; steal by C. Budinger),75,74
295,4,11:09.0,C. Budinger makes 2-pt jump shot from 8 ft (assist by G. Hill),,77,74
296,4,10:52.0,,I. Shumpert misses 2-pt jump shot from 17 ft,77,74
297,4,10:52.0,Defensive rebound by G. Hill,,77,74
298,4,10:41.0,Personal foul by K. Love (drawn by J. Hill),,77,74
299,4,10:34.0,J. Hill misses 2-pt jump shot from 11 ft,,77,74
300,4,10:34.0,,Defensive rebound by K. Love,77,74
301,4,10:16.0,,K. Love misses 2-pt jump shot from 5 ft (block by J. Hill),77,74
302,4,10:16.0,Defensive rebound by J. Hill,,77,74
303,4,10:14.0,Personal foul by K. Irving (drawn by G. Hill),,77,74
304,4,10:14.0,L. Allen enters the game for J. Hill,,77,74
305,4,9:58.0,G. Hill misses 3-pt jump shot from 23 ft,,77,74
306,4,9:57.0,Offensive rebound by L. Allen,,77,74
307,4,9:49.0,R. Stuckey makes 2-pt jump shot from 14 ft (assist by M. Turner),,79,74
308,4,9:34.0,,I. Shumpert misses 2-pt jump shot from 4 ft (block by M. Turner),79,74
309,4,9:34.0,,Offensive rebound by Team,79,74
310,4,9:30.0,,K. Irving misses 2-pt jump shot from 12 ft,79,74
311,4,9:28.0,,Offensive rebound by T. Thompson,79,74
312,4,9:28.0,,T. Thompson makes 2-pt layup from 1 ft,79,76
313,4,9:19.0,Shooting foul by M. Dellavedova (drawn by G. Hill),,79,76
314,4,9:19.0,G. Hill makes free throw 1 of 2,,80,76
315,4,9:19.0,G. Hill makes free throw 2 of 2,,81,76
316,4,9:10.0,,Shooting foul by M. Turner (drawn by K. Irving),81,76
317,4,9:10.0,,K. Irving makes free throw 1 of 2,81,77
318,4,9:10.0,J. Hill enters the game for L. Allen,,81,77
319,4,9:10.0,,K. Irving makes free throw 2 of 2,81,78
320,4,8:50.0,R. Stuckey misses 2-pt jump shot from 11 ft,,81,78
321,4,8:49.0,,Defensive rebound by K. Irving,81,78
322,4,8:47.0,,Personal foul by R. Stuckey (drawn by K. Irving),81,78
323,4,8:47.0,Official timeout,,81,78
324,4,8:35.0,,K. Love makes 2-pt jump shot from 16 ft,81,80
325,4,8:21.0,Turnover by C. Budinger (bad pass; steal by K. Irving),,81,80
326,4,8:14.0,,K. Irving misses 2-pt layup from 1 ft,81,80
327,4,8:12.0,,Offensive rebound by T. Thompson,81,80
328,4,7:58.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,81,80
329,4,7:57.0,Defensive rebound by R. Stuckey,,81,80
330,4,7:48.0,C. Budinger makes 3-pt jump shot from 23 ft (assist by G. Hill),,84,80
331,4,7:29.0,,T. Thompson makes 2-pt jump shot from 4 ft (assist by M. Dellavedova),84,82
332,4,7:12.0,M. Turner makes 2-pt jump shot from 15 ft (assist by R. Stuckey),,86,82
333,4,6:53.0,,Personal foul by M. Turner (drawn by T. Thompson),86,82
334,4,6:53.0,,J. Smith enters the game for I. Shumpert,86,82
335,4,6:53.0,,L. James enters the game for M. Dellavedova,86,82
336,4,6:53.0,P. George enters the game for R. Stuckey,,86,82
337,4,6:53.0,M. Ellis enters the game for G. Hill,,86,82
338,4,6:41.0,,T. Thompson makes 2-pt layup at rim (assist by K. Irving),86,84
339,4,6:41.0,,Shooting foul by M. Turner (drawn by T. Thompson),86,84
340,4,6:41.0,,T. Thompson misses free throw 1 of 1,86,84
341,4,6:40.0,Defensive rebound by J. Hill,,86,84
342,4,6:31.0,M. Ellis misses 2-pt jump shot from 6 ft,,86,84
343,4,6:30.0,,Defensive rebound by T. Thompson,86,84
344,4,6:23.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),86,87
345,4,6:23.0,Indiana full timeout,,86,87
346,4,6:23.0,G. Hill enters the game for C. Budinger,,86,87
347,4,6:04.0,J. Hill misses 2-pt hook shot from 7 ft,,86,87
348,4,6:02.0,,Defensive rebound by T. Thompson,86,87
349,4,5:53.0,,L. James misses 3-pt jump shot from 22 ft,86,87
350,4,5:52.0,,Offensive rebound by Team,86,87
351,4,5:52.0,Loose ball foul by G. Hill (drawn by T. Thompson),,86,87
352,4,5:52.0,,T. Thompson makes free throw 1 of 2,86,88
353,4,5:52.0,I. Mahinmi enters the game for J. Hill,,86,88
354,4,5:52.0,,T. Thompson makes free throw 2 of 2,86,89
355,4,5:36.0,M. Ellis misses 2-pt layup at rim,,86,89
356,4,5:34.0,,Defensive rebound by T. Thompson,86,89
357,4,5:28.0,,J. Smith misses 3-pt jump shot from 22 ft,86,89
358,4,5:28.0,,Offensive rebound by K. Irving,86,89
359,4,5:21.0,,K. Love misses 3-pt jump shot from 24 ft,86,89
360,4,5:20.0,Defensive rebound by I. Mahinmi,,86,89
361,4,5:18.0,Turnover by I. Mahinmi (lost ball; steal by J. Smith),,86,89
362,4,5:11.0,,K. Irving misses 3-pt jump shot from 24 ft,86,89
363,4,5:11.0,Defensive rebound by I. Mahinmi,,86,89
364,4,4:46.0,Turnover by Team (shot clock),,86,89
365,4,4:23.0,,K. Irving misses 2-pt layup at rim,86,89
366,4,4:23.0,Defensive rebound by I. Mahinmi,,86,89
367,4,4:19.0,Shooting foul by L. James (drawn by P. George),,86,89
368,4,4:19.0,P. George makes free throw 1 of 2,,87,89
369,4,4:19.0,P. George makes free throw 2 of 2,,88,89
370,4,4:01.0,,Turnover by L. James (lost ball; steal by P. George),88,89
371,4,3:55.0,Shooting foul by T. Thompson (drawn by M. Ellis),,88,89
372,4,3:55.0,M. Ellis makes free throw 1 of 2,,89,89
373,4,3:55.0,M. Ellis makes free throw 2 of 2,,90,89
374,4,3:42.0,,Turnover by K. Irving (bad pass),90,89
375,4,3:25.0,I. Mahinmi misses 2-pt jump shot from 16 ft,,90,89
376,4,3:25.0,,Defensive rebound by T. Thompson,90,89
377,4,3:01.0,,J. Smith misses 3-pt jump shot from 23 ft,90,89
378,4,3:00.0,Defensive rebound by I. Mahinmi,,90,89
379,4,2:51.0,P. George misses 2-pt jump shot from 20 ft,,90,89
380,4,2:50.0,,Defensive rebound by J. Smith,90,89
381,4,2:27.0,,L. James misses 2-pt jump shot from 8 ft,90,89
382,4,2:27.0,,Offensive rebound by Team,90,89
383,4,2:27.0,,Cleveland full timeout,90,89
384,4,2:27.0,,M. Dellavedova enters the game for T. Thompson,90,89
385,4,2:24.0,,L. James makes 2-pt layup at rim (assist by M. Dellavedova),90,91
386,4,2:05.0,P. George makes 2-pt layup from 1 ft,,92,91
387,4,1:43.0,,K. Love misses 2-pt jump shot from 5 ft (block by I. Mahinmi),92,91
388,4,1:42.0,,Offensive rebound by K. Love,92,91
389,4,1:36.0,,K. Irving misses 2-pt jump shot from 5 ft,92,91
390,4,1:34.0,Defensive rebound by M. Ellis,,92,91
391,4,1:30.0,M. Ellis makes 2-pt layup from 1 ft,,94,91
392,4,1:13.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by L. James),94,94
393,4,1:13.0,Indiana full timeout,,94,94
394,4,1:13.0,,T. Thompson enters the game for K. Love,94,94
