,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
146,2,5:55.0,C. Budinger misses 2-pt layup from 3 ft,,37,28
147,2,5:53.0,Offensive rebound by C. Budinger,,37,28
148,2,5:50.0,Turnover by C. Budinger (lost ball; steal by G. Monroe),,37,28
149,2,5:47.0,,K. Middleton makes 2-pt layup at rim,37,30
150,2,5:47.0,,Shooting foul by M. Ellis (drawn by K. Middleton),37,30
151,2,5:47.0,,K. Middleton makes free throw 1 of 1,37,31
152,2,5:30.0,J. Hill misses 2-pt jump shot from 17 ft,,37,31
153,2,5:28.0,,Defensive rebound by G. Antetokounmpo,37,31
154,2,5:21.0,,Personal foul by L. Allen (drawn by G. Monroe),37,31
155,2,5:21.0,I. Mahinmi enters the game for J. Hill,,37,31
156,2,5:08.0,,G. Monroe misses 2-pt layup from 2 ft (block by I. Mahinmi),37,31
157,2,5:07.0,,Offensive rebound by G. Monroe,37,31
158,2,5:05.0,,Turnover by Team (shot clock),37,31
159,2,4:56.0,M. Ellis misses 2-pt jump shot from 20 ft,,37,31
160,2,4:54.0,,Defensive rebound by G. Antetokounmpo,37,31
161,2,4:48.0,,G. Antetokounmpo makes 2-pt layup at rim,37,33
162,2,4:26.0,L. Allen makes 2-pt layup at rim (assist by C. Budinger),,39,33
163,2,4:11.0,,J. Parker makes 2-pt jump shot from 22 ft (assist by J. Bayless),39,35
164,2,3:51.0,I. Mahinmi makes 2-pt hook shot from 2 ft,,41,35
165,2,3:31.0,,J. Parker makes 2-pt layup from 2 ft (assist by J. Bayless),41,37
166,2,3:18.0,S. Hill misses 3-pt jump shot from 24 ft,,41,37
167,2,3:15.0,Offensive rebound by L. Allen,,41,37
168,2,3:13.0,L. Allen makes 2-pt layup from 1 ft,,43,37
169,2,2:59.0,,G. Antetokounmpo misses 2-pt layup at rim,43,37
170,2,2:57.0,Defensive rebound by S. Hill,,43,37
171,2,2:53.0,C. Budinger makes 2-pt dunk from 2 ft (assist by S. Hill),,45,37
172,2,2:53.0,,Milwaukee full timeout,45,37
173,2,2:53.0,Official timeout,,45,37
174,2,2:53.0,P. George enters the game for L. Allen,,45,37
175,2,2:53.0,M. Turner enters the game for C. Budinger,,45,37
176,2,2:29.0,,J. Bayless misses 3-pt jump shot from 27 ft,45,37
177,2,2:28.0,Defensive rebound by I. Mahinmi,,45,37
178,2,2:17.0,Offensive foul by M. Turner (drawn by J. Bayless),,45,37
179,2,2:17.0,Turnover by M. Turner (offensive foul),,45,37
180,2,1:59.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),45,39
181,2,1:33.0,I. Mahinmi misses 2-pt layup at rim,,45,39
182,2,1:32.0,Offensive rebound by S. Hill,,45,39
183,2,1:19.0,M. Turner misses 2-pt jump shot from 19 ft,,45,39
184,2,1:17.0,,Defensive rebound by J. Parker,45,39
185,2,1:01.0,,Turnover by K. Middleton (bad pass; steal by S. Hill),45,39
186,2,0:56.0,P. George makes 3-pt jump shot from 24 ft (assist by S. Hill),,48,39
187,2,0:38.0,,J. Bayless misses 3-pt jump shot from 24 ft,48,39
188,2,0:36.0,Defensive rebound by S. Hill,,48,39
189,2,0:24.0,Shooting foul by J. Bayless (drawn by P. George),,48,39
190,2,0:24.0,P. George makes free throw 1 of 2,,49,39
191,2,0:24.0,L. Allen enters the game for I. Mahinmi,,49,39
192,2,0:24.0,P. George misses free throw 2 of 2,,49,39
193,2,0:24.0,,Defensive rebound by G. Monroe,49,39
194,2,0:02.0,,Turnover by J. Parker (bad pass; steal by M. Ellis),49,39
195,2,0:00.0,M. Ellis misses 3-pt jump shot from 66 ft,,49,39
196,2,0:00.0,Offensive rebound by Team,,49,39
197,3,11:42.0,M. Turner makes 3-pt jump shot from 24 ft (assist by I. Mahinmi),,52,39
198,3,11:24.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,52,39
199,3,11:22.0,Defensive rebound by I. Mahinmi,,52,39
200,3,11:13.0,Turnover by P. George (bad pass; steal by G. Antetokounmpo),,52,39
201,3,11:07.0,,J. Parker misses 2-pt layup from 2 ft (block by M. Turner),52,39
202,3,11:03.0,Defensive rebound by I. Mahinmi,,52,39
203,3,10:47.0,Turnover by M. Ellis (bad pass; steal by O. Mayo),,52,39
204,3,10:30.0,,K. Middleton misses 2-pt jump shot from 18 ft,52,39
205,3,10:29.0,Defensive rebound by M. Ellis,,52,39
206,3,10:10.0,Turnover by M. Turner (lost ball),,52,39
207,3,9:53.0,,G. Antetokounmpo misses 2-pt jump shot from 18 ft,52,39
208,3,9:52.0,Defensive rebound by M. Ellis,,52,39
209,3,9:45.0,M. Ellis makes 2-pt layup from 2 ft,,54,39
210,3,9:25.0,,Shooting foul by I. Mahinmi (drawn by K. Middleton),54,39
211,3,9:25.0,,K. Middleton makes free throw 1 of 2,54,40
212,3,9:25.0,,K. Middleton misses free throw 2 of 2,54,40
213,3,9:24.0,Defensive rebound by I. Mahinmi,,54,40
214,3,9:03.0,M. Turner misses 2-pt jump shot from 18 ft,,54,40
215,3,9:02.0,,Defensive rebound by K. Middleton,54,40
216,3,8:56.0,,K. Middleton misses 2-pt layup from 2 ft,54,40
217,3,8:53.0,,Offensive rebound by M. Plumlee,54,40
218,3,8:53.0,,M. Plumlee makes 2-pt layup from 2 ft,54,42
219,3,8:33.0,Turnover by P. George (lost ball),,54,42
220,3,8:19.0,,K. Middleton misses 2-pt jump shot from 13 ft,54,42
221,3,8:17.0,Defensive rebound by M. Turner,,54,42
222,3,8:09.0,Personal foul by M. Plumlee (drawn by I. Mahinmi),,54,42
223,3,7:59.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Turner),,56,42
224,3,7:59.0,Shooting foul by O. Mayo (drawn by I. Mahinmi),,56,42
225,3,7:59.0,I. Mahinmi makes free throw 1 of 1,,57,42
226,3,7:42.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,57,42
227,3,7:37.0,Defensive rebound by I. Mahinmi,,57,42
228,3,7:28.0,M. Ellis makes 3-pt jump shot from 23 ft (assist by I. Mahinmi),,60,42
229,3,7:27.0,,Milwaukee full timeout,60,42
230,3,7:27.0,,G. Monroe enters the game for M. Plumlee,60,42
231,3,7:17.0,,J. Parker misses 2-pt jump shot from 8 ft,60,42
232,3,7:16.0,Defensive rebound by I. Mahinmi,,60,42
233,3,6:50.0,M. Turner misses 2-pt jump shot from 20 ft,,60,42
234,3,6:49.0,,Defensive rebound by G. Monroe,60,42
235,3,6:42.0,,Personal foul by M. Ellis (drawn by O. Mayo),60,42
236,3,6:28.0,,G. Monroe misses 2-pt hook shot from 8 ft,60,42
237,3,6:27.0,Defensive rebound by P. George,,60,42
238,3,6:14.0,P. George misses 3-pt jump shot from 24 ft,,60,42
239,3,6:13.0,,Defensive rebound by O. Mayo,60,42
240,3,6:05.0,,Shooting foul by M. Turner (drawn by G. Antetokounmpo),60,42
241,3,6:05.0,,G. Antetokounmpo makes free throw 1 of 2,60,43
242,3,6:05.0,,G. Antetokounmpo makes free throw 2 of 2,60,44
243,3,5:54.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,63,44
244,3,5:38.0,,J. Parker makes 2-pt jump shot from 4 ft,63,46
245,3,5:17.0,P. George misses 2-pt jump shot from 18 ft,,63,46
246,3,5:15.0,,Defensive rebound by O. Mayo,63,46
247,3,5:10.0,,K. Middleton misses 2-pt layup from 2 ft (block by I. Mahinmi),63,46
248,3,5:05.0,,Offensive rebound by J. Parker,63,46
249,3,5:00.0,,J. Parker makes 2-pt layup from 1 ft,63,48
250,3,4:50.0,Turnover by P. George (lost ball; steal by J. Parker),,63,48
251,3,4:46.0,,J. Parker makes 2-pt layup at rim (assist by K. Middleton),63,50
252,3,4:46.0,Indiana full timeout,,63,50
253,3,4:37.0,M. Turner misses 2-pt layup at rim,,63,50
254,3,4:34.0,,Defensive rebound by G. Monroe,63,50
255,3,4:15.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,63,52
256,3,3:54.0,P. George misses 3-pt jump shot from 25 ft,,63,52
257,3,3:53.0,,Defensive rebound by K. Middleton,63,52
258,3,3:46.0,,Shooting foul by I. Mahinmi (drawn by G. Antetokounmpo),63,52
259,3,3:46.0,,G. Antetokounmpo makes free throw 1 of 2,63,53
260,3,3:46.0,R. Stuckey enters the game for G. Hill,,63,53
261,3,3:46.0,J. Hill enters the game for I. Mahinmi,,63,53
262,3,3:46.0,,G. Antetokounmpo makes free throw 2 of 2,63,54
263,3,3:22.0,P. George misses 2-pt jump shot from 16 ft,,63,54
264,3,3:21.0,,Defensive rebound by K. Middleton,63,54
265,3,3:15.0,,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),63,56
266,3,2:55.0,J. Hill makes 2-pt hook shot from 4 ft (assist by P. George),,65,56
267,3,2:36.0,,K. Middleton misses 2-pt jump shot from 17 ft,65,56
268,3,2:34.0,,Offensive rebound by J. Parker,65,56
269,3,2:22.0,,O. Mayo misses 3-pt jump shot from 24 ft,65,56
270,3,2:21.0,Defensive rebound by J. Hill,,65,56
271,3,2:12.0,M. Turner makes 2-pt hook shot from 13 ft (assist by P. George),,67,56
272,3,1:54.0,,G. Antetokounmpo misses 2-pt jump shot from 5 ft,67,56
273,3,1:53.0,Defensive rebound by M. Turner,,67,56
274,3,1:39.0,P. George misses 3-pt jump shot from 24 ft,,67,56
275,3,1:37.0,Offensive rebound by M. Turner,,67,56
276,3,1:37.0,Shooting foul by K. Middleton (drawn by M. Turner),,67,56
277,3,1:37.0,M. Turner makes free throw 1 of 2,,68,56
278,3,1:37.0,,J. Bayless enters the game for G. Antetokounmpo,68,56
279,3,1:37.0,M. Turner makes free throw 2 of 2,,69,56
280,3,1:27.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by J. Bayless),69,59
281,3,1:16.0,Turnover by P. George (bad pass; steal by J. Parker),,69,59
282,3,1:16.0,Loose ball foul by P. George (drawn by K. Middleton),,69,59
283,3,1:16.0,,K. Middleton makes free throw 1 of 2,69,60
284,3,1:16.0,L. Allen enters the game for M. Turner,,69,60
285,3,1:16.0,,K. Middleton makes free throw 2 of 2,69,61
286,3,0:53.0,L. Allen makes 2-pt hook shot from 6 ft (assist by R. Stuckey),,71,61
287,3,0:46.0,,K. Middleton misses 3-pt jump shot from 22 ft,71,61
288,3,0:45.0,Defensive rebound by J. Hill,,71,61
289,3,0:33.0,Personal foul by J. Parker (drawn by L. Allen),,71,61
290,3,0:33.0,L. Allen makes free throw 1 of 2,,72,61
291,3,0:33.0,L. Allen makes free throw 2 of 2,,73,61
292,3,0:14.0,,Shooting foul by P. George (drawn by G. Monroe),73,61
293,3,0:14.0,,G. Monroe makes free throw 1 of 2,73,62
294,3,0:14.0,,G. Monroe makes free throw 2 of 2,73,63
295,3,0:01.0,M. Ellis misses 2-pt jump shot from 13 ft,,73,63
296,3,0:00.0,,Defensive rebound by G. Monroe,73,63
297,4,11:50.0,,Offensive foul by O. Mayo (drawn by G. Hill),73,63
298,4,11:50.0,,Turnover by O. Mayo (offensive foul),73,63
299,4,11:33.0,Shooting foul by G. Monroe (drawn by J. Hill),,73,63
300,4,11:33.0,J. Hill makes free throw 1 of 2,,74,63
301,4,11:33.0,J. Hill misses free throw 2 of 2,,74,63
302,4,11:31.0,,Defensive rebound by G. Antetokounmpo,74,63
303,4,11:18.0,,G. Monroe makes 2-pt hook shot from 6 ft,74,65
304,4,10:56.0,J. Hill makes 2-pt jump shot from 10 ft (assist by G. Hill),,76,65
305,4,10:45.0,,Personal foul by L. Allen (drawn by G. Monroe),76,65
306,4,10:33.0,,Shooting foul by J. Hill (drawn by G. Monroe),76,65
307,4,10:33.0,,G. Monroe makes free throw 1 of 2,76,66
308,4,10:33.0,,G. Monroe makes free throw 2 of 2,76,67
309,4,10:19.0,Shooting foul by O. Mayo (drawn by J. Hill),,76,67
310,4,10:19.0,J. Hill makes free throw 1 of 2,,77,67
311,4,10:19.0,J. Hill makes free throw 2 of 2,,78,67
312,4,10:03.0,,G. Monroe makes 2-pt hook shot from 4 ft,78,69
313,4,9:42.0,R. Stuckey misses 3-pt jump shot from 23 ft,,78,69
314,4,9:39.0,Offensive rebound by L. Allen,,78,69
315,4,9:39.0,L. Allen misses 2-pt layup at rim,,78,69
316,4,9:38.0,,Defensive rebound by O. Mayo,78,69
317,4,9:32.0,,G. Monroe makes 2-pt dunk at rim (assist by O. Mayo),78,71
318,4,9:12.0,Shooting foul by J. Bayless (drawn by R. Stuckey),,78,71
319,4,9:12.0,R. Stuckey makes free throw 1 of 2,,79,71
320,4,9:12.0,R. Stuckey makes free throw 2 of 2,,80,71
321,4,8:58.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by O. Mayo),80,73
322,4,8:58.0,,Shooting foul by J. Hill (drawn by G. Monroe),80,73
323,4,8:58.0,Official timeout,,80,73
324,4,8:58.0,I. Mahinmi enters the game for J. Hill,,80,73
325,4,8:58.0,,G. Monroe makes free throw 1 of 1,80,74
326,4,8:54.0,Personal foul by O. Mayo (drawn by G. Hill),,80,74
327,4,8:42.0,R. Stuckey makes 2-pt layup from 1 ft,,82,74
328,4,8:28.0,,Shooting foul by C. Budinger (drawn by G. Antetokounmpo),82,74
329,4,8:28.0,,G. Antetokounmpo makes free throw 1 of 2,82,75
330,4,8:28.0,,K. Middleton enters the game for R. Vaughn,82,75
331,4,8:28.0,,G. Antetokounmpo makes free throw 2 of 2,82,76
332,4,8:14.0,R. Stuckey makes 2-pt jump shot from 10 ft,,84,76
333,4,7:56.0,,Turnover by O. Mayo (bad pass; steal by C. Budinger),84,76
334,4,7:51.0,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Budinger),,86,76
335,4,7:34.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),86,79
336,4,7:11.0,L. Allen misses 2-pt jump shot from 15 ft (block by G. Antetokounmpo),,86,79
337,4,7:10.0,,Defensive rebound by O. Mayo,86,79
338,4,7:03.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,86,79
339,4,7:01.0,Defensive rebound by R. Stuckey,,86,79
340,4,6:54.0,Indiana full timeout,,86,79
341,4,6:54.0,P. George enters the game for C. Budinger,,86,79
342,4,6:54.0,,J. Parker enters the game for O. Mayo,86,79
343,4,6:39.0,R. Stuckey misses 3-pt jump shot from 25 ft,,86,79
344,4,6:39.0,,Defensive rebound by Team,86,79
345,4,6:28.0,,Shooting foul by R. Stuckey (drawn by G. Monroe),86,79
346,4,6:28.0,,G. Monroe misses free throw 1 of 2,86,79
347,4,6:28.0,,Offensive rebound by Team,86,79
348,4,6:28.0,M. Turner enters the game for L. Allen,,86,79
349,4,6:28.0,M. Ellis enters the game for G. Hill,,86,79
350,4,6:28.0,,G. Monroe misses free throw 2 of 2,86,79
351,4,6:27.0,Defensive rebound by P. George,,86,79
352,4,6:16.0,Shooting foul by J. Bayless (drawn by R. Stuckey),,86,79
353,4,6:16.0,R. Stuckey misses free throw 1 of 2,,86,79
354,4,6:16.0,Offensive rebound by Team,,86,79
355,4,6:16.0,R. Stuckey makes free throw 2 of 2,,87,79
356,4,6:10.0,,Shooting foul by P. George (drawn by K. Middleton),87,79
357,4,6:10.0,,K. Middleton makes free throw 1 of 2,87,80
358,4,6:10.0,,K. Middleton misses free throw 2 of 2,87,80
359,4,6:09.0,Defensive rebound by P. George,,87,80
360,4,5:50.0,R. Stuckey makes 3-pt jump shot from 24 ft (assist by M. Ellis),,90,80
361,4,5:31.0,,J. Bayless makes 2-pt jump shot from 10 ft,90,82
362,4,5:22.0,M. Ellis makes 2-pt layup at rim,,92,82
363,4,5:03.0,,J. Parker makes 2-pt layup from 3 ft,92,84
364,4,4:49.0,Turnover by R. Stuckey (bad pass; steal by K. Middleton),,92,84
365,4,4:46.0,,Personal foul by R. Stuckey (drawn by K. Middleton),92,84
366,4,4:46.0,,K. Middleton makes free throw 1 of 2,92,85
367,4,4:46.0,,M. Plumlee enters the game for G. Monroe,92,85
368,4,4:46.0,G. Hill enters the game for R. Stuckey,,92,85
369,4,4:46.0,,K. Middleton makes free throw 2 of 2,92,86
370,4,4:26.0,I. Mahinmi misses 2-pt dunk at rim,,92,86
371,4,4:24.0,,Defensive rebound by J. Bayless,92,86
372,4,4:14.0,,G. Antetokounmpo misses 2-pt layup at rim (block by I. Mahinmi),92,86
373,4,4:11.0,Defensive rebound by P. George,,92,86
374,4,4:03.0,G. Hill makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,95,86
375,4,3:43.0,,K. Middleton misses 2-pt jump shot from 15 ft,95,86
376,4,3:41.0,Defensive rebound by M. Ellis,,95,86
377,4,3:35.0,M. Ellis misses 2-pt jump shot from 17 ft,,95,86
378,4,3:34.0,Offensive rebound by I. Mahinmi,,95,86
379,4,3:16.0,G. Hill misses 3-pt jump shot from 23 ft,,95,86
380,4,3:15.0,,Defensive rebound by J. Bayless,95,86
381,4,3:10.0,,Shooting block foul by I. Mahinmi (drawn by J. Bayless),95,86
382,4,3:10.0,,J. Bayless makes free throw 1 of 2,95,87
383,4,3:10.0,J. Hill enters the game for I. Mahinmi,,95,87
