,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
61,1,4:32.0,,R. Stuckey enters the game for G. Hill,14,14
62,1,4:26.0,,P. George misses 3-pt jump shot from 25 ft,14,14
63,1,4:26.0,Defensive rebound by Team,,14,14
64,1,4:12.0,D. Wade misses 2-pt layup from 2 ft,,14,14
65,1,4:12.0,,Defensive rebound by R. Stuckey,14,14
66,1,4:06.0,,C. Miles misses 3-pt jump shot from 26 ft,14,14
67,1,4:06.0,Defensive rebound by G. Green,,14,14
68,1,3:54.0,Turnover by D. Wade (bad pass; steal by J. Hill),,14,14
69,1,3:48.0,,R. Stuckey misses 2-pt layup at rim,14,14
70,1,3:47.0,,Offensive rebound by C. Miles,14,14
71,1,3:47.0,,C. Miles makes 2-pt layup from 1 ft,14,16
72,1,3:38.0,Miami full timeout,,14,16
73,1,3:38.0,G. Dragić enters the game for D. Wade,,14,16
74,1,3:30.0,Shooting foul by C. Miles (drawn by A. Stoudemire),,14,16
75,1,3:30.0,A. Stoudemire misses free throw 1 of 2,,14,16
76,1,3:30.0,Offensive rebound by Team,,14,16
77,1,3:30.0,A. Stoudemire makes free throw 2 of 2,,15,16
78,1,3:16.0,,R. Stuckey misses 2-pt layup at rim (block by G. Green),15,16
79,1,3:14.0,,Offensive rebound by J. Hill,15,16
80,1,3:05.0,,C. Miles misses 3-pt jump shot from 25 ft,15,16
81,1,3:03.0,Defensive rebound by G. Dragić,,15,16
82,1,2:56.0,G. Green makes 2-pt layup from 2 ft (assist by G. Dragić),,17,16
83,1,2:47.0,,C. Miles misses 3-pt jump shot from 24 ft,17,16
84,1,2:46.0,Defensive rebound by A. Stoudemire,,17,16
85,1,2:26.0,A. Stoudemire misses 2-pt hook shot from 3 ft,,17,16
86,1,2:25.0,,Defensive rebound by C. Miles,17,16
87,1,2:11.0,,Shooting foul by G. Green (drawn by J. Hill),17,16
88,1,2:11.0,,J. Hill makes free throw 1 of 2,17,17
89,1,2:11.0,,J. Hill makes free throw 2 of 2,17,18
90,1,1:59.0,G. Dragić misses 2-pt jump shot from 18 ft,,17,18
91,1,1:58.0,Offensive rebound by A. Stoudemire,,17,18
92,1,1:57.0,A. Stoudemire misses 2-pt layup at rim (block by C. Miles),,17,18
93,1,1:55.0,,Defensive rebound by C. Miles,17,18
94,1,1:35.0,,R. Stuckey misses 2-pt jump shot from 15 ft,17,18
95,1,1:35.0,Defensive rebound by Team,,17,18
96,1,1:35.0,J. Richardson enters the game for L. Deng,,17,18
97,1,1:35.0,C. Bosh enters the game for A. Stoudemire,,17,18
98,1,1:22.0,C. Bosh misses 2-pt layup from 2 ft,,17,18
99,1,1:21.0,Offensive rebound by J. Winslow,,17,18
100,1,1:21.0,J. Winslow makes 2-pt dunk at rim,,19,18
101,1,1:04.0,,M. Ellis misses 2-pt jump shot from 7 ft,19,18
102,1,1:04.0,Defensive rebound by G. Green,,19,18
103,1,0:55.0,J. Winslow misses 3-pt jump shot from 24 ft,,19,18
104,1,0:54.0,Offensive rebound by C. Bosh,,19,18
105,1,0:52.0,C. Bosh makes 2-pt jump shot from 12 ft,,21,18
106,1,0:35.0,,M. Ellis makes 2-pt layup from 1 ft (assist by R. Stuckey),21,20
107,1,0:15.0,C. Bosh misses 3-pt jump shot from 24 ft,,21,20
108,1,0:14.0,Offensive rebound by C. Bosh,,21,20
109,2,11:43.0,G. Green makes 2-pt jump shot from 17 ft,,23,20
110,2,11:29.0,,Shooting foul by J. Richardson (drawn by R. Stuckey),23,20
111,2,11:29.0,,R. Stuckey makes free throw 1 of 2,23,21
112,2,11:29.0,,R. Stuckey makes free throw 2 of 2,23,22
113,2,11:18.0,G. Green misses 2-pt jump shot from 6 ft (block by C. Budinger),,23,22
114,2,11:17.0,,Defensive rebound by C. Budinger,23,22
115,2,11:16.0,,Personal foul by G. Green (drawn by C. Budinger),23,22
116,2,11:02.0,,J. Hill misses 2-pt jump shot from 3 ft (block by J. Winslow),23,22
117,2,11:01.0,Defensive rebound by C. Bosh,,23,22
118,2,10:52.0,Turnover by C. Bosh (back court),,23,22
119,2,10:27.0,,R. Stuckey misses 2-pt jump shot from 12 ft,23,22
120,2,10:27.0,Defensive rebound by C. Bosh,,23,22
121,2,10:16.0,J. Richardson misses 3-pt jump shot from 24 ft,,23,22
122,2,10:12.0,,Defensive rebound by R. Stuckey,23,22
123,2,10:12.0,,Turnover by R. Stuckey (bad pass),23,22
124,2,10:05.0,C. Bosh makes 2-pt jump shot from 16 ft (assist by G. Dragić),,25,22
125,2,9:43.0,,G. Hill misses 3-pt jump shot from 25 ft,25,22
126,2,9:43.0,Defensive rebound by J. Richardson,,25,22
127,2,9:34.0,Turnover by J. Richardson (bad pass; steal by C. Budinger),,25,22
128,2,9:30.0,,G. Hill makes 2-pt dunk from 1 ft (assist by C. Budinger),25,24
129,2,9:09.0,C. Bosh makes 2-pt jump shot from 16 ft (assist by G. Dragić),,27,24
130,2,8:56.0,,J. Hill makes 2-pt dunk from 1 ft (assist by C. Miles),27,26
131,2,8:41.0,G. Dragić misses 2-pt jump shot from 3 ft (block by J. Hill),,27,26
132,2,8:41.0,,Defensive rebound by Team,27,26
133,2,8:41.0,Official timeout,,27,26
134,2,8:41.0,,I. Mahinmi enters the game for J. Hill,27,26
135,2,8:21.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by C. Budinger),27,28
136,2,7:58.0,G. Green misses 3-pt jump shot from 24 ft,,27,28
137,2,7:58.0,,Defensive rebound by I. Mahinmi,27,28
138,2,7:42.0,,G. Hill misses 3-pt jump shot from 22 ft,27,28
139,2,7:41.0,Defensive rebound by C. Bosh,,27,28
140,2,7:29.0,C. Bosh makes 3-pt jump shot from 23 ft (assist by G. Dragić),,30,28
141,2,7:14.0,,C. Miles misses 2-pt layup from 3 ft,30,28
142,2,7:14.0,Defensive rebound by C. Bosh,,30,28
143,2,7:04.0,G. Dragić makes 2-pt jump shot from 11 ft,,32,28
144,2,6:51.0,,C. Budinger misses 3-pt jump shot from 24 ft,32,28
145,2,6:50.0,Defensive rebound by C. Bosh,,32,28
146,2,6:46.0,,Offensive charge foul by G. Dragić (drawn by G. Hill),32,28
147,2,6:46.0,Turnover by G. Dragić (offensive foul),,32,28
148,2,6:46.0,D. Wade enters the game for C. Bosh,,32,28
149,2,6:46.0,H. Whiteside enters the game for J. Richardson,,32,28
150,2,6:46.0,B. Udrih enters the game for G. Dragić,,32,28
151,2,6:25.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by G. Hill),32,31
152,2,6:20.0,Miami full timeout,,32,31
153,2,6:11.0,D. Wade makes 2-pt jump shot from 17 ft,,34,31
154,2,5:53.0,,I. Mahinmi misses 2-pt layup from 1 ft,34,31
155,2,5:52.0,Defensive rebound by H. Whiteside,,34,31
156,2,5:44.0,G. Green makes 3-pt jump shot from 24 ft (assist by D. Wade),,37,31
157,2,5:32.0,,C. Budinger misses 3-pt jump shot from 25 ft,37,31
158,2,5:31.0,Defensive rebound by G. Green,,37,31
159,2,5:15.0,D. Wade makes 2-pt jump shot from 10 ft,,39,31
160,2,5:14.0,,Indiana full timeout,39,31
161,2,5:14.0,,M. Ellis enters the game for G. Hill,39,31
162,2,5:14.0,,P. George enters the game for C. Miles,39,31
163,2,5:01.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by C. Budinger),39,34
164,2,4:46.0,D. Wade misses 2-pt jump shot from 15 ft,,39,34
165,2,4:45.0,,Defensive rebound by P. George,39,34
166,2,4:38.0,,P. George makes 2-pt layup from 2 ft,39,36
167,2,4:38.0,,Shooting block foul by H. Whiteside (drawn by P. George),39,36
168,2,4:38.0,C. Bosh enters the game for H. Whiteside,,39,36
169,2,4:38.0,L. Deng enters the game for G. Green,,39,36
170,2,4:38.0,,P. George makes free throw 1 of 1,39,37
171,2,4:15.0,B. Udrih misses 2-pt jump shot from 14 ft,,39,37
172,2,4:15.0,,Defensive rebound by I. Mahinmi,39,37
173,2,4:04.0,,R. Stuckey misses 2-pt jump shot from 18 ft,39,37
174,2,4:03.0,,Offensive rebound by I. Mahinmi,39,37
175,2,3:54.0,,P. George misses 2-pt jump shot from 15 ft,39,37
176,2,3:54.0,Defensive rebound by C. Bosh,,39,37
177,2,3:46.0,D. Wade makes 2-pt dunk from 2 ft (assist by B. Udrih),,41,37
178,2,3:30.0,,Turnover by P. George (bad pass; steal by L. Deng),41,37
179,2,3:26.0,Turnover by B. Udrih (bad pass; steal by M. Ellis),,41,37
180,2,3:14.0,,R. Stuckey misses 2-pt layup from 1 ft (block by C. Bosh),41,37
181,2,3:13.0,Defensive rebound by B. Udrih,,41,37
182,2,3:02.0,Shooting foul by R. Stuckey (drawn by C. Bosh),,41,37
183,2,3:02.0,C. Bosh misses free throw 1 of 2,,41,37
184,2,3:02.0,Offensive rebound by Team,,41,37
185,2,3:02.0,,C. Miles enters the game for C. Budinger,41,37
186,2,3:02.0,,G. Hill enters the game for R. Stuckey,41,37
187,2,3:02.0,C. Bosh makes free throw 2 of 2,,42,37
188,2,2:37.0,,M. Ellis makes 3-pt jump shot from 25 ft (assist by G. Hill),42,40
189,2,2:25.0,Personal foul by P. George (drawn by L. Deng),,42,40
190,2,2:20.0,Turnover by C. Bosh (lost ball; steal by M. Ellis),,42,40
191,2,2:15.0,,Shooting foul by J. Winslow (drawn by P. George),42,40
192,2,2:15.0,,P. George makes free throw 1 of 2,42,41
193,2,2:15.0,,P. George makes free throw 2 of 2,42,42
194,2,2:00.0,D. Wade misses 2-pt jump shot from 14 ft,,42,42
195,2,2:00.0,,Defensive rebound by P. George,42,42
196,2,1:45.0,,C. Miles misses 3-pt jump shot from 24 ft,42,42
197,2,1:45.0,Defensive rebound by J. Winslow,,42,42
198,2,1:36.0,,Violation by I. Mahinmi (kicked ball),42,42
199,2,1:25.0,L. Deng makes 2-pt dunk from 1 ft,,44,42
200,2,1:12.0,,Shooting foul by L. Deng (drawn by P. George),44,42
201,2,1:12.0,,P. George makes free throw 1 of 3,44,43
202,2,1:12.0,,P. George makes free throw 2 of 3,44,44
203,2,1:12.0,,P. George makes free throw 3 of 3,44,45
204,2,0:57.0,C. Bosh misses 3-pt jump shot from 24 ft,,44,45
205,2,0:57.0,,Defensive rebound by P. George,44,45
206,2,0:52.0,,Personal foul by L. Deng (drawn by P. George),44,45
207,2,0:52.0,,P. George makes free throw 1 of 2,44,46
208,2,0:52.0,G. Green enters the game for L. Deng,,44,46
209,2,0:52.0,,P. George makes free throw 2 of 2,44,47
210,2,0:44.0,B. Udrih makes 2-pt layup from 2 ft,,46,47
211,2,0:38.0,,P. George misses 3-pt jump shot from 26 ft,46,47
212,2,0:37.0,Defensive rebound by D. Wade,,46,47
213,2,0:28.0,D. Wade makes 2-pt jump shot from 11 ft,,48,47
214,2,0:23.0,,Indiana full timeout,48,47
215,2,0:09.0,Violation by D. Wade (kicked ball),,48,47
216,2,0:04.0,,G. Hill misses 2-pt layup from 3 ft,48,47
217,2,0:04.0,Defensive rebound by J. Winslow,,48,47
218,2,0:02.0,Personal take foul by P. George (drawn by B. Udrih),,48,47
219,2,0:02.0,Miami full timeout,,48,47
220,2,0:02.0,,C. Budinger enters the game for P. George,48,47
221,2,0:02.0,Turnover by J. Winslow (bad pass; steal by M. Ellis),,48,47
222,3,11:46.0,C. Bosh misses 2-pt jump shot from 16 ft,,48,47
223,3,11:46.0,,Defensive rebound by P. George,48,47
224,3,11:37.0,,I. Mahinmi misses 2-pt layup from 2 ft,48,47
225,3,11:37.0,Defensive rebound by Team,,48,47
226,3,11:37.0,Personal foul by L. Allen (drawn by C. Bosh),,48,47
227,3,11:29.0,Offensive foul by G. Dragić (drawn by P. George),,48,47
228,3,11:29.0,Turnover by G. Dragić (offensive foul),,48,47
229,3,11:15.0,,P. George makes 2-pt jump shot from 15 ft,48,49
230,3,10:53.0,C. Bosh misses 2-pt layup from 2 ft (block by I. Mahinmi),,48,49
231,3,10:52.0,,Defensive rebound by P. George,48,49
232,3,10:43.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by G. Hill),48,51
233,3,10:22.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),,50,51
234,3,10:10.0,,M. Ellis misses 3-pt jump shot from 25 ft,50,51
235,3,10:09.0,Defensive rebound by H. Whiteside,,50,51
236,3,9:59.0,L. Deng makes 3-pt jump shot from 22 ft (assist by D. Wade),,53,51
237,3,9:47.0,,G. Hill misses 2-pt jump shot from 15 ft,53,51
238,3,9:47.0,Defensive rebound by H. Whiteside,,53,51
239,3,9:31.0,Shooting foul by I. Mahinmi (drawn by C. Bosh),,53,51
240,3,9:31.0,C. Bosh misses free throw 1 of 2,,53,51
241,3,9:31.0,Offensive rebound by Team,,53,51
242,3,9:31.0,C. Bosh makes free throw 2 of 2,,54,51
243,3,9:21.0,,G. Hill makes 2-pt layup from 2 ft (assist by M. Ellis),54,53
244,3,8:57.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Wade),,56,53
245,3,8:57.0,Shooting foul by M. Ellis (drawn by H. Whiteside),,56,53
246,3,8:57.0,H. Whiteside misses free throw 1 of 1,,56,53
247,3,8:57.0,,Defensive rebound by I. Mahinmi,56,53
248,3,8:45.0,,P. George misses 3-pt jump shot from 24 ft,56,53
249,3,8:44.0,Defensive rebound by G. Dragić,,56,53
250,3,8:29.0,L. Deng misses 3-pt jump shot from 26 ft,,56,53
251,3,8:29.0,,Defensive rebound by L. Allen,56,53
252,3,8:21.0,,M. Ellis misses 2-pt layup at rim,56,53
253,3,8:21.0,,Offensive rebound by Team,56,53
254,3,8:07.0,,Turnover by L. Allen (3 sec),56,53
255,3,7:55.0,Turnover by G. Dragić (lost ball; steal by P. George),,56,53
256,3,7:50.0,,M. Ellis misses 2-pt layup from 3 ft,56,53
257,3,7:50.0,Defensive rebound by D. Wade,,56,53
258,3,7:39.0,D. Wade misses 2-pt jump shot from 16 ft,,56,53
259,3,7:38.0,,Defensive rebound by I. Mahinmi,56,53
260,3,7:29.0,,I. Mahinmi makes 2-pt dunk from 2 ft (assist by M. Ellis),56,55
261,3,7:05.0,D. Wade misses 2-pt layup from 3 ft,,56,55
262,3,7:04.0,,Defensive rebound by G. Hill,56,55
263,3,6:58.0,,G. Hill misses 2-pt layup from 2 ft (block by C. Bosh),56,55
264,3,6:57.0,,Offensive rebound by L. Allen,56,55
265,3,6:56.0,,L. Allen misses 2-pt dunk from 1 ft (block by H. Whiteside),56,55
266,3,6:55.0,,Offensive rebound by G. Hill,56,55
267,3,6:54.0,,P. George makes 3-pt jump shot from 24 ft (assist by G. Hill),56,58
268,3,6:52.0,Miami full timeout,,56,58
269,3,6:52.0,J. Winslow enters the game for C. Bosh,,56,58
270,3,6:32.0,D. Wade makes 2-pt jump shot from 17 ft,,58,58
271,3,6:23.0,,Indiana full timeout,58,58
272,3,6:23.0,,C. Miles enters the game for L. Allen,58,58
273,3,6:09.0,,C. Miles misses 2-pt layup from 2 ft (block by H. Whiteside),58,58
274,3,6:08.0,Defensive rebound by G. Dragić,,58,58
275,3,6:02.0,J. Winslow misses 2-pt layup from 2 ft,,58,58
276,3,6:02.0,,Defensive rebound by P. George,58,58
277,3,5:56.0,,M. Ellis makes 2-pt layup from 2 ft (assist by P. George),58,60
278,3,5:36.0,Personal foul by M. Ellis (drawn by D. Wade),,58,60
279,3,5:20.0,D. Wade misses 2-pt jump shot from 15 ft,,58,60
280,3,5:19.0,,Defensive rebound by I. Mahinmi,58,60
281,3,5:10.0,,P. George misses 2-pt jump shot from 14 ft,58,60
282,3,5:09.0,Defensive rebound by H. Whiteside,,58,60
283,3,4:52.0,D. Wade misses 2-pt jump shot from 9 ft,,58,60
284,3,4:52.0,Offensive rebound by L. Deng,,58,60
285,3,4:51.0,L. Deng makes 2-pt layup at rim,,60,60
286,3,4:28.0,,C. Miles misses 3-pt jump shot from 25 ft,60,60
287,3,4:27.0,Defensive rebound by H. Whiteside,,60,60
288,3,4:21.0,J. Winslow makes 2-pt layup from 2 ft (assist by G. Dragić),,62,60
289,3,4:11.0,,P. George makes 2-pt jump shot from 15 ft,62,62
290,3,3:48.0,Turnover by J. Winslow (lost ball; steal by M. Ellis),,62,62
291,3,3:42.0,,P. George makes 2-pt layup from 2 ft (assist by M. Ellis),62,64
292,3,3:22.0,L. Deng misses 3-pt jump shot from 22 ft,,62,64
293,3,3:21.0,,Defensive rebound by G. Hill,62,64
294,3,3:14.0,,C. Miles makes 2-pt jump shot from 11 ft,62,66
295,3,3:06.0,Miami full timeout,,62,66
296,3,3:06.0,,R. Stuckey enters the game for G. Hill,62,66
297,3,3:06.0,G. Green enters the game for D. Wade,,62,66
298,3,2:55.0,L. Deng misses 2-pt jump shot from 7 ft,,62,66
299,3,2:54.0,Offensive rebound by H. Whiteside,,62,66
300,3,2:54.0,H. Whiteside makes 2-pt layup from 1 ft,,64,66
301,3,2:38.0,,M. Ellis makes 2-pt jump shot from 18 ft,64,68
302,3,2:25.0,Shooting block foul by M. Ellis (drawn by G. Dragić),,64,68
303,3,2:25.0,G. Dragić makes free throw 1 of 2,,65,68
304,3,2:25.0,G. Dragić misses free throw 2 of 2,,65,68
305,3,2:25.0,,Defensive rebound by C. Miles,65,68
306,3,2:00.0,,P. George misses 2-pt jump shot from 23 ft,65,68
307,3,2:00.0,Defensive rebound by G. Dragić,,65,68
308,3,1:58.0,Turnover by G. Dragić (bad pass),,65,68
309,3,1:40.0,,I. Mahinmi makes 2-pt hook shot from 2 ft,65,70
310,3,1:40.0,Violation by L. Deng (def goaltending),,65,70
311,3,1:15.0,G. Green makes 3-pt jump shot from 26 ft (assist by L. Deng),,68,70
312,3,0:59.0,,M. Ellis makes 2-pt jump shot from 13 ft,68,72
313,3,0:41.0,G. Dragić misses 3-pt jump shot from 25 ft,,68,72
314,3,0:41.0,,Defensive rebound by P. George,68,72
315,3,0:30.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by R. Stuckey),68,75
316,3,0:10.0,J. Winslow misses 3-pt jump shot from 24 ft,,68,75
317,3,0:06.0,,Defensive rebound by M. Ellis,68,75
318,3,0:03.0,,C. Miles makes 2-pt layup at rim (assist by M. Ellis),68,77
319,4,11:42.0,,Turnover by J. Hill (bad pass),68,77
320,4,11:30.0,C. Bosh makes 2-pt hook shot from 4 ft,,70,77
321,4,11:18.0,,Turnover by C. Budinger (lost ball; steal by G. Green),70,77
322,4,11:10.0,Turnover by J. Winslow (bad pass; steal by J. Hill),,70,77
323,4,11:07.0,,Shooting foul by J. Richardson (drawn by C. Miles),70,77
324,4,11:07.0,,C. Miles misses free throw 1 of 2,70,77
325,4,11:07.0,,Offensive rebound by Team,70,77
326,4,11:07.0,,C. Miles makes free throw 2 of 2,70,78
327,4,10:45.0,G. Green misses 2-pt jump shot from 15 ft,,70,78
328,4,10:45.0,,Defensive rebound by C. Miles,70,78
329,4,10:38.0,,Personal foul by J. Richardson (drawn by R. Stuckey),70,78
330,4,10:30.0,,C. Miles makes 2-pt jump shot from 13 ft,70,80
331,4,10:16.0,J. Winslow misses 2-pt jump shot from 19 ft,,70,80
332,4,10:15.0,,Defensive rebound by J. Hill,70,80
333,4,10:04.0,,Shooting foul by G. Green (drawn by C. Budinger),70,80
334,4,10:04.0,,C. Budinger makes free throw 1 of 2,70,81
335,4,10:04.0,D. Wade enters the game for J. Richardson,,70,81
336,4,10:04.0,,C. Budinger misses free throw 2 of 2,70,81
337,4,10:03.0,Defensive rebound by Team,,70,81
338,4,10:03.0,,Loose ball foul by J. Hill (drawn by C. Bosh),70,81
339,4,9:54.0,C. Bosh misses 2-pt jump shot from 6 ft (block by C. Miles),,70,81
340,4,9:53.0,,Defensive rebound by G. Hill,70,81
341,4,9:49.0,,Turnover by R. Stuckey (bad pass; steal by G. Green),70,81
342,4,9:41.0,G. Green makes 3-pt jump shot from 25 ft,,73,81
343,4,9:21.0,,C. Miles misses 3-pt jump shot from 26 ft,73,81
344,4,9:20.0,Defensive rebound by D. Wade,,73,81
345,4,9:05.0,Turnover by B. Udrih (lost ball; steal by G. Hill),,73,81
346,4,8:59.0,,R. Stuckey makes 2-pt layup from 3 ft (assist by C. Miles),73,83
347,4,8:36.0,Shooting foul by J. Hill (drawn by C. Bosh),,73,83
348,4,8:36.0,Official timeout,,73,83
349,4,8:36.0,C. Bosh makes free throw 1 of 2,,74,83
350,4,8:36.0,C. Bosh makes free throw 2 of 2,,75,83
351,4,8:12.0,,C. Miles misses 2-pt layup from 3 ft,75,83
352,4,8:11.0,Defensive rebound by C. Bosh,,75,83
353,4,8:04.0,D. Wade misses 2-pt jump shot from 17 ft,,75,83
354,4,8:04.0,,Defensive rebound by C. Miles,75,83
355,4,7:58.0,,Turnover by C. Budinger (bad pass; steal by B. Udrih),75,83
356,4,7:49.0,Shooting foul by C. Miles (drawn by C. Bosh),,75,83
357,4,7:49.0,C. Bosh makes free throw 1 of 2,,76,83
358,4,7:49.0,,P. George enters the game for C. Budinger,76,83
359,4,7:49.0,,I. Mahinmi enters the game for J. Hill,76,83
360,4,7:49.0,L. Deng enters the game for J. Winslow,,76,83
361,4,7:49.0,C. Bosh makes free throw 2 of 2,,77,83
362,4,7:23.0,,C. Miles misses 3-pt jump shot from 31 ft,77,83
363,4,7:22.0,Defensive rebound by C. Bosh,,77,83
364,4,7:16.0,Offensive foul by C. Bosh (drawn by P. George),,77,83
365,4,7:16.0,Turnover by C. Bosh (offensive foul),,77,83
366,4,6:55.0,,G. Hill misses 3-pt jump shot from 25 ft,77,83
367,4,6:54.0,,Offensive rebound by C. Miles,77,83
368,4,6:50.0,Violation by L. Deng (kicked ball),,77,83
369,4,6:50.0,,Violation by Team (delay of game),77,83
370,4,6:50.0,,M. Ellis enters the game for G. Hill,77,83
371,4,6:35.0,,I. Mahinmi makes 2-pt dunk from 3 ft (assist by M. Ellis),77,85
372,4,6:16.0,D. Wade makes 2-pt jump shot from 16 ft,,79,85
373,4,6:02.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),79,88
374,4,5:36.0,C. Bosh makes 2-pt jump shot from 16 ft (assist by D. Wade),,81,88
375,4,5:19.0,,C. Miles misses 3-pt jump shot from 27 ft,81,88
376,4,5:18.0,Defensive rebound by D. Wade,,81,88
377,4,5:09.0,D. Wade misses 2-pt jump shot from 15 ft,,81,88
378,4,5:08.0,,Defensive rebound by C. Miles,81,88
379,4,4:54.0,,R. Stuckey misses 3-pt jump shot from 22 ft,81,88
380,4,4:54.0,Defensive rebound by B. Udrih,,81,88
381,4,4:44.0,G. Green misses 2-pt jump shot from 12 ft,,81,88
382,4,4:44.0,,Defensive rebound by I. Mahinmi,81,88
383,4,4:34.0,,P. George misses 2-pt layup from 2 ft (block by C. Bosh),81,88
384,4,4:34.0,Defensive rebound by Team,,81,88
385,4,4:34.0,,Indiana full timeout,81,88
386,4,4:34.0,G. Dragić enters the game for B. Udrih,,81,88
387,4,4:16.0,D. Wade misses 2-pt jump shot from 18 ft,,81,88
388,4,4:16.0,,Defensive rebound by I. Mahinmi,81,88
389,4,3:52.0,,M. Ellis makes 2-pt jump shot from 19 ft (assist by P. George),81,90
390,4,3:44.0,Personal foul by M. Ellis (drawn by G. Dragić),,81,90
