,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
434,4,2:24.0,,Offensive rebound by L. Galloway,92,84
435,4,2:23.0,,L. Galloway makes 2-pt jump shot from 6 ft,92,86
436,4,1:57.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Monroe),,95,86
437,4,1:57.0,,New York full timeout,95,86
438,4,1:57.0,,R. Lopez enters the game for K. Porziņģis,95,86
439,4,1:57.0,,S. Vujačić enters the game for L. Thomas,95,86
440,4,1:37.0,,Turnover by C. Anthony (step out of bounds),95,86
441,4,1:17.0,G. Monroe misses 2-pt jump shot from 4 ft,,95,86
442,4,1:15.0,,Defensive rebound by L. Galloway,95,86
443,4,1:11.0,,Shooting foul by J. Bayless (drawn by J. Grant),95,86
444,4,1:11.0,,J. Grant makes free throw 1 of 2,95,87
445,4,1:11.0,,J. Grant makes free throw 2 of 2,95,88
446,4,1:00.0,G. Vásquez misses 2-pt jump shot from 5 ft,,95,88
447,4,0:59.0,,Defensive rebound by L. Galloway,95,88
448,4,0:53.0,,Shooting foul by G. Vásquez (drawn by L. Galloway),95,88
449,4,0:53.0,,L. Galloway makes free throw 1 of 2,95,89
450,4,0:53.0,,L. Galloway makes free throw 2 of 2,95,90
451,4,0:30.0,J. Bayless misses 2-pt jump shot from 3 ft,,95,90
452,4,0:27.0,Offensive rebound by G. Monroe,,95,90
453,4,0:20.0,Personal take foul by S. Vujačić (drawn by K. Middleton),,95,90
454,4,0:20.0,Personal take foul by S. Vujačić (drawn by K. Middleton),,95,90
455,4,0:20.0,K. Middleton makes free throw 1 of 2,,96,90
456,4,0:20.0,K. Middleton makes free throw 2 of 2,,97,90
457,4,0:20.0,,New York full timeout,97,90
458,4,0:18.0,,S. Vujačić misses 3-pt jump shot from 24 ft,97,90
459,4,0:15.0,Defensive rebound by G. Antetokounmpo,,97,90
460,4,0:15.0,Personal take foul by J. Grant (drawn by G. Antetokounmpo),,97,90
461,4,0:15.0,G. Antetokounmpo makes free throw 1 of 2,,98,90
462,4,0:15.0,J. O'Bryant enters the game for G. Monroe,,98,90
463,4,0:15.0,C. Copeland enters the game for K. Middleton,,98,90
464,4,0:15.0,T. Ennis enters the game for G. Vásquez,,98,90
465,4,0:15.0,G. Antetokounmpo makes free throw 2 of 2,,99,90
466,4,0:11.0,,S. Vujačić makes 2-pt layup from 2 ft,99,92
