,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
84,1,2:20.0,,Washington full timeout,14,23
85,1,2:20.0,B. Biyombo enters the game for K. Lowry,,14,23
86,1,2:20.0,C. Joseph enters the game for J. Valančiūnas,,14,23
87,1,2:20.0,,R. Sessions enters the game for J. Wall,14,23
88,1,2:20.0,,N. Hilário enters the game for M. Gortat,14,23
89,1,2:20.0,,Violation by Team (delay of game),14,23
90,1,2:01.0,,Turnover by N. Hilário (bad pass; steal by C. Joseph),14,23
91,1,1:49.0,Shooting foul by D. Gooden (drawn by D. DeRozan),,14,23
92,1,1:49.0,D. DeRozan makes free throw 1 of 2,,15,23
93,1,1:49.0,D. DeRozan makes free throw 2 of 2,,16,23
94,1,1:29.0,,D. Gooden makes 3-pt jump shot from 26 ft (assist by R. Sessions),16,26
95,1,1:06.0,T. Ross misses 3-pt jump shot from 23 ft,,16,26
96,1,1:05.0,,Defensive rebound by N. Hilário,16,26
97,1,0:55.0,,Offensive foul by N. Hilário (drawn by P. Patterson),16,26
98,1,0:55.0,,Turnover by N. Hilário (offensive foul),16,26
99,1,0:41.0,D. DeRozan misses 2-pt jump shot from 3 ft (block by N. Hilário),,16,26
100,1,0:40.0,,Defensive rebound by D. Gooden,16,26
101,1,0:34.0,,Personal foul by P. Patterson (drawn by G. Neal),16,26
102,1,0:30.0,,G. Neal misses 2-pt jump shot from 17 ft (block by T. Ross),16,26
103,1,0:29.0,Defensive rebound by C. Joseph,,16,26
104,1,0:15.0,B. Biyombo misses 2-pt layup from 1 ft (block by R. Sessions),,16,26
105,1,0:15.0,Offensive rebound by Team,,16,26
106,1,0:10.0,D. DeRozan makes 2-pt dunk at rim (assist by C. Joseph),,18,26
107,1,0:02.0,,R. Sessions misses 2-pt jump shot from 13 ft,18,26
108,1,0:00.0,Defensive rebound by C. Joseph,,18,26
109,2,11:43.0,T. Ross makes 2-pt jump shot from 10 ft (assist by K. Lowry),,20,26
110,2,11:28.0,,Turnover by R. Sessions (bad pass),20,26
111,2,11:09.0,C. Joseph makes 2-pt jump shot from 12 ft,,22,26
112,2,10:57.0,,D. Gooden misses 3-pt jump shot from 28 ft,22,26
113,2,10:56.0,Defensive rebound by K. Lowry,,22,26
114,2,10:49.0,K. Lowry misses 2-pt jump shot from 3 ft,,22,26
115,2,10:48.0,,Defensive rebound by D. Gooden,22,26
116,2,10:43.0,,R. Sessions makes 2-pt layup at rim (assist by O. Porter),22,28
117,2,10:43.0,,Shooting foul by B. Biyombo (drawn by R. Sessions),22,28
118,2,10:43.0,,J. Wall enters the game for G. Neal,22,28
119,2,10:43.0,,R. Sessions makes free throw 1 of 1,22,29
120,2,10:30.0,P. Patterson misses 2-pt jump shot from 15 ft,,22,29
121,2,10:29.0,Offensive rebound by K. Lowry,,22,29
122,2,10:26.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,25,29
123,2,10:08.0,,Turnover by R. Sessions (offensive foul),25,29
124,2,10:08.0,,Offensive foul by R. Sessions (drawn by C. Joseph),25,29
125,2,9:53.0,C. Joseph makes 2-pt jump shot from 4 ft,,27,29
126,2,9:42.0,,Shooting foul by K. Lowry (drawn by O. Porter),27,29
127,2,9:42.0,,O. Porter makes free throw 1 of 2,27,30
128,2,9:42.0,,J. Dudley enters the game for D. Gooden,27,30
129,2,9:42.0,,O. Porter makes free throw 2 of 2,27,31
130,2,9:18.0,C. Joseph misses 2-pt jump shot from 20 ft,,27,31
131,2,9:18.0,Offensive rebound by Team,,27,31
132,2,9:18.0,Turnover by Team (shot clock),,27,31
133,2,9:05.0,,N. Hilário makes 2-pt hook shot from 4 ft (assist by J. Dudley),27,33
134,2,8:39.0,K. Lowry makes 2-pt layup from 1 ft,,29,33
135,2,8:37.0,Personal foul by N. Hilário (drawn by B. Biyombo),,29,33
136,2,8:37.0,,Personal foul by B. Biyombo,29,33
137,2,8:37.0,Official timeout,,29,33
138,2,8:37.0,,M. Gortat enters the game for N. Hilário,29,33
139,2,8:24.0,,Def 3 sec tech foul by T. Ross,29,33
140,2,8:24.0,,J. Wall makes technical free throw,29,34
141,2,8:13.0,,J. Wall misses 3-pt jump shot from 26 ft,29,34
142,2,8:12.0,Defensive rebound by Team,,29,34
143,2,7:49.0,C. Joseph misses 2-pt jump shot from 16 ft,,29,34
144,2,7:47.0,,Defensive rebound by J. Dudley,29,34
145,2,7:41.0,,J. Wall misses 2-pt layup from 1 ft (block by B. Biyombo),29,34
146,2,7:39.0,Defensive rebound by K. Lowry,,29,34
147,2,7:36.0,Turnover by K. Lowry (bad pass),,29,34
148,2,7:18.0,,J. Dudley misses 2-pt jump shot from 19 ft,29,34
149,2,7:17.0,Defensive rebound by K. Lowry,,29,34
150,2,7:09.0,K. Lowry makes 2-pt jump shot from 15 ft,,31,34
151,2,7:01.0,,Turnover by R. Sessions (bad pass),31,34
152,2,7:01.0,J. Valančiūnas enters the game for P. Patterson,,31,34
153,2,7:01.0,L. Scola enters the game for B. Biyombo,,31,34
154,2,7:01.0,,G. Temple enters the game for R. Sessions,31,34
155,2,6:49.0,Personal foul by J. Dudley (drawn by K. Lowry),,31,34
156,2,6:49.0,D. DeRozan enters the game for C. Joseph,,31,34
157,2,6:35.0,D. DeRozan misses 2-pt jump shot from 20 ft,,31,34
158,2,6:34.0,,Defensive rebound by J. Dudley,31,34
159,2,6:25.0,,Turnover by O. Porter (lost ball),31,34
160,2,6:17.0,D. DeRozan makes 2-pt jump shot from 11 ft,,33,34
161,2,6:02.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Dudley),33,37
162,2,5:41.0,L. Scola misses 2-pt jump shot from 8 ft,,33,37
163,2,5:40.0,,Defensive rebound by O. Porter,33,37
164,2,5:33.0,,J. Wall misses 2-pt jump shot from 10 ft,33,37
165,2,5:32.0,Defensive rebound by Team,,33,37
166,2,5:32.0,,Loose ball foul by M. Gortat (drawn by D. DeRozan),33,37
167,2,5:32.0,,Washington full timeout,33,37
168,2,5:32.0,J. Johnson enters the game for T. Ross,,33,37
169,2,5:16.0,K. Lowry makes 2-pt jump shot from 14 ft,,35,37
170,2,4:56.0,,Turnover by G. Temple (lost ball; steal by K. Lowry),35,37
171,2,4:53.0,,Loose ball foul by G. Temple (drawn by K. Lowry),35,37
172,2,4:45.0,Offensive foul by J. Valančiūnas (drawn by M. Gortat),,35,37
173,2,4:45.0,Turnover by J. Valančiūnas (offensive foul),,35,37
174,2,4:32.0,,G. Temple misses 3-pt jump shot from 23 ft,35,37
175,2,4:31.0,Defensive rebound by J. Johnson,,35,37
176,2,4:17.0,D. DeRozan misses 2-pt jump shot from 9 ft,,35,37
177,2,4:15.0,,Defensive rebound by J. Dudley,35,37
178,2,4:13.0,,Turnover by J. Dudley (bad pass; steal by K. Lowry),35,37
179,2,4:04.0,Shooting foul by J. Dudley (drawn by J. Valančiūnas),,35,37
180,2,4:04.0,J. Valančiūnas makes free throw 1 of 2,,36,37
181,2,4:04.0,J. Valančiūnas makes free throw 2 of 2,,37,37
182,2,3:53.0,,J. Wall makes 2-pt jump shot from 9 ft,37,39
183,2,3:41.0,D. DeRozan misses 2-pt jump shot from 14 ft,,37,39
184,2,3:40.0,,Defensive rebound by O. Porter,37,39
185,2,3:31.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),37,41
186,2,3:21.0,Toronto full timeout,,37,41
187,2,3:05.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,40,41
188,2,2:47.0,,Def 3 sec tech foul by J. Valančiūnas,40,41
189,2,2:47.0,,J. Wall makes technical free throw,40,42
190,2,2:47.0,C. Joseph enters the game for K. Lowry,,40,42
191,2,2:40.0,,O. Porter misses 3-pt jump shot from 28 ft (block by J. Johnson),40,42
192,2,2:38.0,Defensive rebound by C. Joseph,,40,42
193,2,2:35.0,J. Johnson makes 2-pt dunk at rim (assist by C. Joseph),,42,42
194,2,2:20.0,,J. Wall misses 2-pt jump shot from 17 ft,42,42
195,2,2:19.0,Defensive rebound by L. Scola,,42,42
196,2,2:19.0,Personal foul by O. Porter (drawn by L. Scola),,42,42
197,2,2:19.0,L. Scola makes free throw 1 of 2,,43,42
198,2,2:19.0,,K. Oubre enters the game for O. Porter,43,42
199,2,2:19.0,L. Scola makes free throw 2 of 2,,44,42
200,2,2:11.0,,J. Wall misses 2-pt layup at rim,44,42
201,2,2:10.0,Defensive rebound by D. DeRozan,,44,42
202,2,2:03.0,D. DeRozan misses 2-pt jump shot from 10 ft,,44,42
203,2,2:03.0,,Defensive rebound by M. Gortat,44,42
204,2,1:53.0,,J. Wall makes 2-pt jump shot from 8 ft,44,44
205,2,1:28.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,44,44
206,2,1:27.0,,Defensive rebound by M. Gortat,44,44
207,2,1:19.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by G. Temple),44,47
208,2,1:04.0,Offensive foul by J. Valančiūnas (drawn by G. Temple),,44,47
209,2,1:04.0,Turnover by J. Valančiūnas (offensive foul),,44,47
210,2,1:04.0,,D. Gooden enters the game for J. Dudley,44,47
211,2,0:55.0,,J. Wall misses 2-pt jump shot from 10 ft,44,47
212,2,0:53.0,Defensive rebound by J. Johnson,,44,47
213,2,0:43.0,L. Scola misses 2-pt jump shot from 21 ft,,44,47
214,2,0:41.0,Offensive rebound by Team,,44,47
215,2,0:41.0,,Loose ball foul by M. Gortat (drawn by J. Valančiūnas),44,47
216,2,0:41.0,J. Valančiūnas misses free throw 1 of 2,,44,47
217,2,0:41.0,Offensive rebound by Team,,44,47
218,2,0:41.0,,N. Hilário enters the game for M. Gortat,44,47
219,2,0:41.0,P. Patterson enters the game for L. Scola,,44,47
220,2,0:41.0,J. Valančiūnas makes free throw 2 of 2,,45,47
221,2,0:33.0,,G. Temple misses 2-pt layup from 1 ft (block by J. Valančiūnas),45,47
222,2,0:32.0,Defensive rebound by J. Valančiūnas,,45,47
223,2,0:14.0,Shooting foul by K. Oubre (drawn by D. DeRozan),,45,47
224,2,0:14.0,D. DeRozan makes free throw 1 of 2,,46,47
225,2,0:14.0,B. Biyombo enters the game for J. Valančiūnas,,46,47
226,2,0:14.0,,G. Neal enters the game for N. Hilário,46,47
227,2,0:14.0,K. Lowry enters the game for P. Patterson,,46,47
228,2,0:14.0,D. DeRozan makes free throw 2 of 2,,47,47
229,2,0:07.0,,Personal take foul by C. Joseph (drawn by J. Wall),47,47
230,2,0:07.0,,Washington full timeout,47,47
231,2,0:02.0,,D. Gooden misses 3-pt jump shot from 27 ft (block by D. DeRozan),47,47
232,2,0:01.0,,Offensive rebound by D. Gooden,47,47
233,2,0:00.0,,G. Neal misses 3-pt jump shot from 24 ft,47,47
234,2,0:00.0,Defensive rebound by Team,,47,47
235,3,11:42.0,Turnover by J. Valančiūnas (3 sec),,47,47
236,3,11:21.0,,M. Gortat misses 2-pt jump shot from 4 ft,47,47
237,3,11:20.0,,Offensive rebound by M. Gortat,47,47
238,3,11:14.0,Violation by J. Valančiūnas (kicked ball),,47,47
239,3,11:08.0,,M. Gortat makes 2-pt hook shot from 8 ft,47,49
240,3,10:45.0,J. Valančiūnas misses 2-pt jump shot from 9 ft,,47,49
241,3,10:44.0,,Defensive rebound by J. Wall,47,49
242,3,10:34.0,,J. Dudley misses 3-pt jump shot from 23 ft,47,49
243,3,10:33.0,Defensive rebound by J. Valančiūnas,,47,49
244,3,10:18.0,Shooting foul by G. Temple (drawn by D. DeRozan),,47,49
245,3,10:18.0,D. DeRozan makes free throw 1 of 2,,48,49
246,3,10:18.0,D. DeRozan makes free throw 2 of 2,,49,49
247,3,10:05.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),49,51
248,3,9:41.0,K. Lowry misses 2-pt jump shot from 5 ft,,49,51
249,3,9:40.0,,Defensive rebound by J. Wall,49,51
250,3,9:26.0,,J. Wall misses 2-pt jump shot from 17 ft,49,51
251,3,9:25.0,Defensive rebound by L. Scola,,49,51
252,3,9:18.0,D. DeRozan misses 2-pt jump shot from 8 ft (block by J. Wall),,49,51
253,3,9:15.0,Offensive rebound by L. Scola,,49,51
254,3,9:13.0,L. Scola makes 2-pt layup from 2 ft,,51,51
255,3,9:02.0,,Turnover by M. Gortat (lost ball; steal by K. Lowry),51,51
256,3,8:57.0,K. Lowry misses 3-pt jump shot from 27 ft,,51,51
257,3,8:55.0,,Defensive rebound by M. Gortat,51,51
258,3,8:41.0,,J. Wall makes 2-pt layup from 1 ft,51,53
259,3,8:20.0,Turnover by K. Lowry (lost ball; steal by G. Temple),,51,53
260,3,8:16.0,,G. Temple makes 2-pt dunk at rim,51,55
261,3,8:14.0,Toronto full timeout,,51,55
262,3,8:05.0,Offensive foul by J. Valančiūnas (drawn by M. Gortat),,51,55
263,3,8:05.0,Turnover by J. Valančiūnas (offensive foul),,51,55
264,3,7:49.0,,M. Gortat misses 2-pt layup from 2 ft (block by J. Valančiūnas),51,55
265,3,7:48.0,,Offensive rebound by O. Porter,51,55
266,3,7:42.0,,O. Porter misses 2-pt jump shot from 20 ft,51,55
267,3,7:41.0,Defensive rebound by J. Johnson,,51,55
268,3,7:28.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by J. Wall),,51,55
269,3,7:27.0,Offensive rebound by Team,,51,55
270,3,7:24.0,L. Scola makes 2-pt layup from 1 ft (assist by K. Lowry),,53,55
271,3,7:24.0,Shooting foul by J. Wall (drawn by L. Scola),,53,55
272,3,7:24.0,L. Scola makes free throw 1 of 1,,54,55
273,3,7:14.0,,M. Gortat misses 2-pt jump shot from 14 ft,54,55
274,3,7:13.0,Defensive rebound by K. Lowry,,54,55
275,3,6:58.0,D. DeRozan makes 2-pt layup from 2 ft,,56,55
276,3,6:48.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),56,57
277,3,6:29.0,J. Johnson makes 2-pt layup from 1 ft,,58,57
278,3,6:25.0,,Turnover by J. Wall (bad pass),58,57
279,3,6:06.0,J. Johnson misses 2-pt layup at rim (block by M. Gortat),,58,57
280,3,6:04.0,Offensive rebound by J. Johnson,,58,57
281,3,6:03.0,J. Johnson makes 2-pt jump shot from 5 ft,,60,57
282,3,5:49.0,,G. Temple misses 2-pt jump shot from 16 ft,60,57
283,3,5:48.0,Defensive rebound by J. Valančiūnas,,60,57
284,3,5:40.0,L. Scola makes 2-pt hook shot from 6 ft (assist by K. Lowry),,62,57
285,3,5:40.0,,Washington full timeout,62,57
286,3,5:21.0,,J. Wall makes 2-pt jump shot from 18 ft,62,59
287,3,4:57.0,D. DeRozan makes 3-pt jump shot from 28 ft,,65,59
288,3,4:46.0,,Turnover by J. Wall (lost ball),65,59
289,3,4:29.0,Turnover by L. Scola (lost ball; steal by G. Temple),,65,59
290,3,4:29.0,Loose ball foul by L. Scola (drawn by G. Temple),,65,59
291,3,4:16.0,,Turnover by M. Gortat (lost ball; steal by K. Lowry),65,59
292,3,4:12.0,Turnover by J. Johnson (lost ball; steal by O. Porter),,65,59
293,3,4:07.0,,Turnover by J. Dudley (lost ball; steal by D. DeRozan),65,59
294,3,4:01.0,L. Scola misses 3-pt jump shot from 25 ft,,65,59
295,3,4:00.0,Offensive rebound by J. Johnson,,65,59
296,3,3:57.0,J. Johnson makes 2-pt layup from 1 ft,,67,59
297,3,3:41.0,,G. Temple misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),67,59
298,3,3:40.0,,Offensive rebound by Team,67,59
299,3,3:40.0,T. Ross enters the game for J. Johnson,,67,59
300,3,3:40.0,,G. Neal enters the game for G. Temple,67,59
301,3,3:40.0,P. Patterson enters the game for L. Scola,,67,59
302,3,3:37.0,,O. Porter misses 2-pt jump shot from 21 ft,67,59
303,3,3:36.0,Defensive rebound by D. DeRozan,,67,59
304,3,3:30.0,Turnover by J. Valančiūnas (step out of bounds),,67,59
305,3,3:16.0,,G. Neal misses 2-pt jump shot from 8 ft,67,59
306,3,3:15.0,Defensive rebound by K. Lowry,,67,59
307,3,3:06.0,Personal foul by O. Porter (drawn by K. Lowry),,67,59
308,3,3:06.0,,N. Hilário enters the game for M. Gortat,67,59
309,3,3:06.0,,R. Sessions enters the game for J. Wall,67,59
310,3,3:06.0,B. Biyombo enters the game for J. Valančiūnas,,67,59
311,3,2:50.0,K. Lowry makes 2-pt jump shot from 19 ft,,69,59
312,3,2:36.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Dudley),69,61
313,3,2:17.0,D. DeRozan misses 3-pt jump shot from 25 ft,,69,61
314,3,2:16.0,,Defensive rebound by G. Neal,69,61
315,3,2:06.0,,R. Sessions misses 3-pt jump shot from 27 ft,69,61
316,3,2:05.0,Defensive rebound by B. Biyombo,,69,61
317,3,1:58.0,Shooting foul by O. Porter (drawn by D. DeRozan),,69,61
318,3,1:58.0,D. DeRozan makes free throw 1 of 2,,70,61
319,3,1:58.0,C. Joseph enters the game for K. Lowry,,70,61
320,3,1:58.0,,K. Oubre enters the game for O. Porter,70,61
321,3,1:58.0,D. DeRozan makes free throw 2 of 2,,71,61
322,3,1:44.0,,R. Sessions misses 2-pt jump shot from 9 ft,71,61
323,3,1:43.0,Defensive rebound by B. Biyombo,,71,61
324,3,1:27.0,D. DeRozan misses 2-pt jump shot from 19 ft,,71,61
325,3,1:26.0,,Defensive rebound by G. Neal,71,61
326,3,1:17.0,,R. Sessions misses 3-pt jump shot from 24 ft,71,61
327,3,1:16.0,Defensive rebound by D. DeRozan,,71,61
328,3,0:56.0,Offensive foul by C. Joseph (drawn by G. Neal),,71,61
329,3,0:56.0,Turnover by C. Joseph (offensive foul),,71,61
330,3,0:37.0,,N. Hilário misses 2-pt jump shot from 15 ft,71,61
331,3,0:36.0,Defensive rebound by B. Biyombo,,71,61
332,3,0:29.0,D. DeRozan makes 2-pt jump shot from 15 ft,,73,61
333,3,0:09.0,,N. Hilário misses 2-pt jump shot from 19 ft,73,61
334,3,0:08.0,Defensive rebound by D. DeRozan,,73,61
335,3,0:02.0,D. DeRozan misses 3-pt jump shot from 28 ft,,73,61
336,3,0:01.0,,Defensive rebound by N. Hilário,73,61
337,4,11:39.0,,G. Neal misses 2-pt jump shot from 12 ft,73,61
338,4,11:38.0,Defensive rebound by T. Ross,,73,61
339,4,11:21.0,Turnover by C. Joseph (bad pass; steal by N. Hilário),,73,61
340,4,11:17.0,,R. Sessions misses 2-pt layup at rim (block by B. Biyombo),73,61
341,4,11:11.0,Defensive rebound by K. Lowry,,73,61
342,4,11:05.0,Turnover by T. Ross (step out of bounds),,73,61
343,4,10:55.0,,G. Neal misses 3-pt jump shot from 27 ft,73,61
344,4,10:53.0,Defensive rebound by B. Biyombo,,73,61
345,4,10:45.0,K. Lowry misses 3-pt jump shot from 25 ft,,73,61
346,4,10:44.0,,Defensive rebound by R. Sessions,73,61
347,4,10:25.0,,Shooting foul by C. Joseph (drawn by K. Oubre),73,61
348,4,10:25.0,,K. Oubre makes free throw 1 of 2,73,62
349,4,10:25.0,,K. Oubre misses free throw 2 of 2,73,62
350,4,10:25.0,Defensive rebound by B. Biyombo,,73,62
351,4,10:10.0,Turnover by C. Joseph (lost ball; steal by G. Neal),,73,62
352,4,10:04.0,,G. Neal misses 2-pt layup at rim (block by B. Biyombo),73,62
353,4,10:02.0,,Offensive rebound by K. Oubre,73,62
354,4,10:02.0,,Turnover by K. Oubre (lost ball),73,62
355,4,9:53.0,Turnover by P. Patterson (traveling),,73,62
356,4,9:37.0,,N. Hilário misses 2-pt jump shot from 5 ft,73,62
357,4,9:36.0,Defensive rebound by B. Biyombo,,73,62
358,4,9:28.0,Shooting foul by K. Oubre (drawn by K. Lowry),,73,62
359,4,9:28.0,K. Lowry makes free throw 1 of 2,,74,62
360,4,9:28.0,K. Lowry makes free throw 2 of 2,,75,62
361,4,9:10.0,,G. Neal makes 2-pt jump shot from 18 ft,75,64
362,4,8:49.0,Turnover by B. Biyombo (lost ball; steal by G. Neal),,75,64
363,4,8:47.0,,Personal take foul by P. Patterson (drawn by R. Sessions),75,64
364,4,8:47.0,Official timeout,,75,64
365,4,8:47.0,,M. Gortat enters the game for D. Gooden,75,64
366,4,8:47.0,,O. Porter enters the game for N. Hilário,75,64
367,4,8:47.0,D. DeRozan enters the game for T. Ross,,75,64
368,4,8:25.0,,K. Oubre misses 3-pt jump shot from 27 ft,75,64
369,4,8:24.0,,Offensive rebound by G. Neal,75,64
370,4,8:15.0,,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),75,66
371,4,8:02.0,Def 3 sec tech foul by M. Gortat,,75,66
372,4,8:02.0,D. DeRozan misses technical free throw,,75,66
373,4,8:02.0,Offensive rebound by Team,,75,66
374,4,7:56.0,Personal foul by G. Neal (drawn by C. Joseph),,75,66
375,4,7:42.0,K. Lowry makes 3-pt jump shot from 26 ft,,78,66
376,4,7:29.0,,G. Neal misses 3-pt jump shot from 26 ft,78,66
377,4,7:28.0,,Offensive rebound by R. Sessions,78,66
378,4,7:17.0,,J. Wall enters the game for G. Neal,78,66
379,4,7:15.0,,R. Sessions misses 2-pt layup from 1 ft (block by C. Joseph),78,66
380,4,7:13.0,Defensive rebound by K. Lowry,,78,66
381,4,6:58.0,D. DeRozan makes 2-pt jump shot from 17 ft,,80,66
382,4,6:45.0,,R. Sessions makes 3-pt jump shot from 26 ft (assist by J. Wall),80,69
383,4,6:22.0,K. Lowry makes 2-pt jump shot from 21 ft,,82,69
384,4,6:07.0,,Shooting foul by B. Biyombo (drawn by R. Sessions),82,69
385,4,6:07.0,,R. Sessions makes free throw 1 of 2,82,70
