,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
58,1,4:42.0,,Turnover by D. Green (bad pass; steal by W. Barton),15,26
59,1,4:35.0,D. Gallinari makes 2-pt dunk at rim (assist by W. Barton),,17,26
60,1,4:20.0,,M. Speights misses 2-pt jump shot from 8 ft,17,26
61,1,4:19.0,Defensive rebound by W. Barton,,17,26
62,1,4:15.0,W. Barton misses 2-pt layup from 1 ft (block by A. Iguodala),,17,26
63,1,4:14.0,,Defensive rebound by D. Green,17,26
64,1,4:08.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),17,29
65,1,3:56.0,Turnover by J. Hickson (lost ball; steal by A. Iguodala),,17,29
66,1,3:51.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),17,31
67,1,3:51.0,Denver full timeout,,17,31
68,1,3:51.0,,S. Livingston enters the game for K. Thompson,17,31
69,1,3:43.0,Shooting foul by M. Speights (drawn by D. Gallinari),,17,31
70,1,3:43.0,D. Gallinari makes free throw 1 of 3,,18,31
71,1,3:43.0,D. Gallinari makes free throw 2 of 3,,19,31
72,1,3:43.0,D. Gallinari makes free throw 3 of 3,,20,31
73,1,3:24.0,,M. Speights misses 2-pt jump shot from 5 ft,20,31
74,1,3:21.0,,Offensive rebound by D. Green,20,31
75,1,3:21.0,,D. Green makes 2-pt layup at rim,20,33
76,1,3:13.0,Turnover by W. Barton (bad pass; steal by S. Curry),,20,33
77,1,3:13.0,,Personal foul by J. Nelson (drawn by S. Curry),20,33
78,1,2:54.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),20,36
79,1,2:45.0,,Violation by D. Green (kicked ball),20,36
80,1,2:45.0,,Golden State full timeout,20,36
81,1,2:45.0,,H. Barnes enters the game for D. Green,20,36
82,1,2:45.0,M. Miller enters the game for W. Barton,,20,36
83,1,2:31.0,D. Gallinari misses 2-pt jump shot from 19 ft,,20,36
84,1,2:31.0,,Defensive rebound by S. Livingston,20,36
85,1,2:15.0,,M. Speights misses 2-pt jump shot from 3 ft (block by J. Hickson),20,36
86,1,2:13.0,Defensive rebound by M. Miller,,20,36
87,1,2:03.0,J. Hickson makes 2-pt layup from 2 ft (assist by J. Nelson),,22,36
88,1,1:54.0,,S. Curry misses 2-pt jump shot from 15 ft,22,36
89,1,1:54.0,,Offensive rebound by M. Speights,22,36
90,1,1:54.0,,M. Speights misses 2-pt layup from 1 ft,22,36
91,1,1:54.0,,Offensive rebound by M. Speights,22,36
92,1,1:54.0,,Shooting foul by J. Hickson (drawn by M. Speights),22,36
93,1,1:54.0,,M. Speights misses free throw 1 of 2,22,36
94,1,1:54.0,,Offensive rebound by Team,22,36
95,1,1:54.0,,M. Speights makes free throw 2 of 2,22,37
96,1,1:31.0,J. Hickson misses 2-pt jump shot from 5 ft,,22,37
97,1,1:30.0,,Defensive rebound by S. Curry,22,37
98,1,1:21.0,,H. Barnes misses 3-pt jump shot from 25 ft,22,37
99,1,1:21.0,,Offensive rebound by S. Livingston,22,37
100,1,1:16.0,,S. Curry misses 3-pt jump shot from 23 ft,22,37
101,1,1:16.0,Defensive rebound by Team,,22,37
102,1,0:58.0,D. Gallinari misses 3-pt jump shot from 24 ft,,22,37
103,1,0:57.0,Offensive rebound by J. Hickson,,22,37
104,1,0:56.0,Shooting foul by M. Speights (drawn by J. Hickson),,22,37
105,1,0:56.0,J. Hickson makes free throw 1 of 2,,23,37
106,1,0:56.0,G. Harris enters the game for D. Gallinari,,23,37
107,1,0:56.0,J. Hickson misses free throw 2 of 2,,23,37
108,1,0:55.0,,Defensive rebound by M. Speights,23,37
109,1,0:36.0,,Turnover by S. Livingston (bad pass; steal by M. Miller),23,37
110,1,0:28.0,R. Foye misses 2-pt jump shot from 6 ft,,23,37
111,1,0:26.0,,Defensive rebound by M. Speights,23,37
112,1,0:07.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),23,40
113,1,0:02.0,Offensive foul by J. Hickson (drawn by M. Speights),,23,40
114,1,0:02.0,Turnover by J. Hickson (offensive foul),,23,40
115,1,0:01.0,,S. Curry misses 3-pt jump shot from 48 ft,23,40
116,1,0:00.0,,Offensive rebound by Team,23,40
117,2,11:46.0,R. Foye misses 3-pt jump shot from 26 ft,,23,40
118,2,11:45.0,,Defensive rebound by L. Barbosa,23,40
119,2,11:32.0,,L. Barbosa misses 2-pt jump shot from 19 ft,23,40
120,2,11:31.0,,Offensive rebound by J. McAdoo,23,40
121,2,11:17.0,,H. Barnes misses 2-pt layup from 4 ft,23,40
122,2,11:16.0,,Offensive rebound by H. Barnes,23,40
123,2,11:10.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by A. Iguodala),23,43
124,2,10:59.0,Turnover by J. Nelson (bad pass; steal by J. McAdoo),,23,43
125,2,10:50.0,,Turnover by L. Barbosa (bad pass; steal by M. Miller),23,43
126,2,10:41.0,M. Miller misses 3-pt jump shot from 26 ft (block by S. Livingston),,23,43
127,2,10:38.0,,Defensive rebound by H. Barnes,23,43
128,2,10:31.0,,J. McAdoo makes 2-pt layup from 2 ft (assist by A. Iguodala),23,45
129,2,10:20.0,J. Nelson misses 3-pt jump shot from 26 ft,,23,45
130,2,10:20.0,,Defensive rebound by H. Barnes,23,45
131,2,10:16.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Livingston),23,47
132,2,10:16.0,Denver full timeout,,23,47
133,2,10:16.0,E. Mudiay enters the game for R. Foye,,23,47
134,2,10:02.0,Shooting foul by H. Barnes (drawn by N. Jokić),,23,47
135,2,10:02.0,N. Jokić misses free throw 1 of 2,,23,47
136,2,10:02.0,Offensive rebound by Team,,23,47
137,2,10:02.0,N. Jokić misses free throw 2 of 2,,23,47
138,2,10:01.0,,Defensive rebound by A. Iguodala,23,47
139,2,9:46.0,,H. Barnes misses 2-pt jump shot from 7 ft,23,47
140,2,9:46.0,Defensive rebound by E. Mudiay,,23,47
141,2,9:31.0,Turnover by G. Harris (lost ball; steal by L. Barbosa),,23,47
142,2,9:26.0,,Personal foul by M. Miller (drawn by A. Iguodala),23,47
143,2,9:23.0,,Turnover by L. Barbosa (bad pass; steal by N. Jokić),23,47
144,2,9:09.0,Turnover by J. Nelson (bad pass),,23,47
145,2,8:56.0,,S. Livingston misses 2-pt jump shot from 19 ft,23,47
146,2,8:55.0,Defensive rebound by M. Miller,,23,47
147,2,8:49.0,E. Mudiay misses 2-pt jump shot from 20 ft,,23,47
148,2,8:47.0,,Defensive rebound by H. Barnes,23,47
149,2,8:35.0,,J. McAdoo misses 2-pt jump shot from 4 ft,23,47
150,2,8:32.0,,Offensive rebound by J. McAdoo,23,47
151,2,8:32.0,,J. McAdoo misses 2-pt layup from 2 ft (block by N. Jokić),23,47
152,2,8:30.0,,Offensive rebound by S. Livingston,23,47
153,2,8:25.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by A. Iguodala),23,49
154,2,8:18.0,Personal foul by A. Iguodala (drawn by E. Mudiay),,23,49
155,2,8:18.0,K. Faried enters the game for J. Nelson,,23,49
156,2,8:18.0,D. Gallinari enters the game for M. Miller,,23,49
157,2,8:18.0,D. Arthur enters the game for N. Jokić,,23,49
158,2,8:18.0,,K. Thompson enters the game for A. Iguodala,23,49
159,2,8:11.0,Turnover by K. Faried (lost ball),,23,49
160,2,8:04.0,,Turnover by S. Livingston (bad pass; steal by E. Mudiay),23,49
161,2,8:02.0,Personal foul by L. Barbosa (drawn by G. Harris),,23,49
162,2,8:02.0,,D. Green enters the game for H. Barnes,23,49
163,2,7:45.0,E. Mudiay misses 3-pt jump shot from 25 ft,,23,49
164,2,7:44.0,Offensive rebound by K. Faried,,23,49
165,2,7:43.0,Shooting foul by S. Livingston (drawn by D. Arthur),,23,49
166,2,7:43.0,D. Arthur makes free throw 1 of 2,,24,49
167,2,7:43.0,,F. Ezeli enters the game for J. McAdoo,24,49
168,2,7:43.0,D. Arthur makes free throw 2 of 2,,25,49
169,2,7:30.0,,K. Thompson misses 2-pt layup from 2 ft,25,49
170,2,7:29.0,Defensive rebound by G. Harris,,25,49
171,2,7:20.0,D. Arthur misses 2-pt jump shot from 8 ft,,25,49
172,2,7:19.0,,Defensive rebound by S. Livingston,25,49
173,2,7:09.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),25,52
174,2,6:53.0,D. Gallinari misses 3-pt jump shot from 26 ft,,25,52
175,2,6:53.0,,Defensive rebound by F. Ezeli,25,52
176,2,6:44.0,,L. Barbosa misses 3-pt jump shot from 23 ft,25,52
177,2,6:42.0,Defensive rebound by G. Harris,,25,52
178,2,6:35.0,K. Faried misses 2-pt jump shot from 7 ft,,25,52
179,2,6:35.0,Offensive rebound by D. Arthur,,25,52
180,2,6:34.0,D. Arthur misses 2-pt layup at rim (block by F. Ezeli),,25,52
181,2,6:32.0,,Defensive rebound by K. Thompson,25,52
182,2,6:24.0,,L. Barbosa misses 3-pt jump shot from 24 ft,25,52
183,2,6:23.0,,Offensive rebound by L. Barbosa,25,52
184,2,6:11.0,,D. Green makes 3-pt jump shot from 25 ft (assist by L. Barbosa),25,55
185,2,5:58.0,E. Mudiay makes 2-pt jump shot from 14 ft,,27,55
186,2,5:54.0,,Golden State full timeout,27,55
187,2,5:54.0,W. Barton enters the game for D. Arthur,,27,55
188,2,5:54.0,,S. Curry enters the game for S. Livingston,27,55
189,2,5:54.0,,I. Clark enters the game for L. Barbosa,27,55
190,2,5:54.0,,Golden State full timeout,27,55
191,2,5:49.0,,F. Ezeli makes 2-pt dunk at rim (assist by S. Curry),27,57
192,2,5:37.0,E. Mudiay misses 2-pt jump shot from 4 ft (block by F. Ezeli),,27,57
193,2,5:36.0,,Defensive rebound by D. Green,27,57
194,2,5:30.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),27,59
195,2,5:17.0,Shooting foul by F. Ezeli (drawn by D. Gallinari),,27,59
196,2,5:17.0,D. Gallinari makes free throw 1 of 2,,28,59
197,2,5:17.0,,J. Thompson enters the game for F. Ezeli,28,59
198,2,5:17.0,D. Gallinari makes free throw 2 of 2,,29,59
199,2,4:59.0,,D. Green misses 2-pt jump shot from 7 ft,29,59
200,2,4:59.0,Defensive rebound by D. Gallinari,,29,59
201,2,4:46.0,G. Harris misses 2-pt layup from 1 ft,,29,59
202,2,4:45.0,Offensive rebound by K. Faried,,29,59
203,2,4:45.0,K. Faried makes 2-pt layup at rim,,31,59
204,2,4:27.0,,I. Clark misses 2-pt jump shot from 20 ft (block by E. Mudiay),31,59
205,2,4:26.0,Defensive rebound by D. Gallinari,,31,59
206,2,4:20.0,E. Mudiay misses 2-pt jump shot from 3 ft,,31,59
207,2,4:20.0,,Defensive rebound by D. Green,31,59
208,2,4:20.0,,Personal foul by K. Faried (drawn by D. Green),31,59
209,2,4:04.0,,K. Thompson makes 2-pt layup at rim (assist by S. Curry),31,61
210,2,3:46.0,E. Mudiay makes 2-pt jump shot from 10 ft (assist by D. Gallinari),,33,61
211,2,3:35.0,,I. Clark misses 3-pt jump shot from 23 ft,33,61
212,2,3:34.0,Defensive rebound by K. Faried,,33,61
213,2,3:20.0,E. Mudiay misses 3-pt jump shot from 25 ft,,33,61
214,2,3:20.0,,Defensive rebound by K. Thompson,33,61
215,2,3:13.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),33,63
216,2,3:01.0,W. Barton misses 2-pt jump shot from 17 ft,,33,63
217,2,3:00.0,,Defensive rebound by I. Clark,33,63
218,2,2:52.0,,K. Thompson misses 3-pt jump shot from 23 ft,33,63
219,2,2:51.0,Defensive rebound by K. Faried,,33,63
220,2,2:36.0,D. Gallinari misses 2-pt layup from 2 ft,,33,63
221,2,2:36.0,Offensive rebound by K. Faried,,33,63
222,2,2:31.0,K. Faried misses 2-pt layup from 2 ft,,33,63
223,2,2:27.0,,Defensive rebound by D. Green,33,63
224,2,2:23.0,,J. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),33,65
225,2,2:23.0,Denver full timeout,,33,65
226,2,2:08.0,D. Gallinari makes 3-pt jump shot from 25 ft,,36,65
227,2,1:52.0,,Turnover by J. Thompson (bad pass; steal by E. Mudiay),36,65
228,2,1:52.0,Personal foul by J. Thompson (drawn by E. Mudiay),,36,65
229,2,1:52.0,E. Mudiay makes free throw 1 of 2,,37,65
230,2,1:52.0,E. Mudiay misses free throw 2 of 2,,37,65
231,2,1:51.0,,Defensive rebound by K. Thompson,37,65
232,2,1:39.0,,K. Thompson misses 3-pt jump shot from 25 ft,37,65
233,2,1:39.0,Defensive rebound by W. Barton,,37,65
234,2,1:33.0,Personal block foul by D. Green (drawn by D. Gallinari),,37,65
235,2,1:33.0,D. Gallinari makes free throw 1 of 2,,38,65
236,2,1:33.0,D. Gallinari makes free throw 2 of 2,,39,65
237,2,1:16.0,,D. Green misses 2-pt jump shot from 5 ft,39,65
238,2,1:16.0,Defensive rebound by K. Faried,,39,65
239,2,1:15.0,Turnover by E. Mudiay (lost ball),,39,65
240,2,1:06.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by I. Clark),39,68
241,2,0:59.0,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),,41,68
242,2,0:50.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by I. Clark),41,71
243,2,0:38.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Barton),,44,71
244,2,0:26.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by I. Clark),44,74
245,2,0:05.0,E. Mudiay misses 3-pt jump shot from 25 ft,,44,74
246,2,0:05.0,Offensive rebound by Team,,44,74
247,2,0:02.0,K. Faried misses 2-pt jump shot from 8 ft,,44,74
248,2,0:01.0,,Defensive rebound by D. Green,44,74
249,3,11:42.0,G. Harris makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,47,74
250,3,11:32.0,,Turnover by S. Curry (bad pass),47,74
251,3,11:19.0,E. Mudiay makes 2-pt jump shot from 9 ft,,49,74
252,3,11:00.0,,D. Green misses 3-pt jump shot from 24 ft,49,74
253,3,10:59.0,Defensive rebound by E. Mudiay,,49,74
254,3,10:51.0,E. Mudiay makes 2-pt layup from 2 ft,,51,74
255,3,10:43.0,,S. Curry misses 3-pt jump shot from 27 ft,51,74
256,3,10:42.0,Defensive rebound by K. Faried,,51,74
257,3,10:35.0,Turnover by E. Mudiay (lost ball; steal by S. Curry),,51,74
258,3,10:28.0,,Offensive foul by F. Ezeli (drawn by G. Harris),51,74
259,3,10:28.0,,Turnover by F. Ezeli (offensive foul),51,74
260,3,10:09.0,E. Mudiay misses 2-pt jump shot from 16 ft,,51,74
261,3,10:09.0,,Defensive rebound by F. Ezeli,51,74
262,3,9:48.0,,D. Green makes 3-pt jump shot from 22 ft (assist by H. Barnes),51,77
263,3,9:29.0,D. Gallinari misses 2-pt jump shot from 9 ft,,51,77
264,3,9:29.0,Offensive rebound by Team,,51,77
265,3,9:29.0,,Loose ball foul by D. Green (drawn by K. Faried),51,77
266,3,9:24.0,K. Faried misses 2-pt hook shot from 6 ft,,51,77
267,3,9:24.0,,Defensive rebound by D. Green,51,77
268,3,9:15.0,,K. Thompson misses 3-pt jump shot from 28 ft,51,77
269,3,9:15.0,Defensive rebound by Team,,51,77
270,3,8:55.0,Shooting foul by H. Barnes (drawn by G. Harris),,51,77
271,3,8:55.0,G. Harris makes free throw 1 of 2,,52,77
272,3,8:55.0,G. Harris makes free throw 2 of 2,,53,77
273,3,8:46.0,,Turnover by S. Curry (lost ball; steal by E. Mudiay),53,77
274,3,8:40.0,K. Faried makes 2-pt jump shot from 6 ft (assist by E. Mudiay),,55,77
275,3,8:36.0,,Golden State full timeout,55,77
276,3,8:25.0,,D. Green makes 2-pt jump shot from 5 ft (assist by S. Curry),55,79
277,3,7:59.0,D. Gallinari makes 2-pt jump shot from 18 ft,,57,79
278,3,7:47.0,,F. Ezeli makes 2-pt hook shot from 5 ft (assist by K. Thompson),57,81
279,3,7:36.0,Shooting foul by D. Green (drawn by D. Gallinari),,57,81
280,3,7:36.0,D. Gallinari makes free throw 1 of 2,,58,81
281,3,7:36.0,D. Gallinari makes free throw 2 of 2,,59,81
282,3,7:24.0,,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),59,83
283,3,7:07.0,G. Harris makes 2-pt jump shot from 15 ft (assist by K. Faried),,61,83
284,3,6:58.0,,Shooting foul by K. Faried (drawn by F. Ezeli),61,83
285,3,6:58.0,,F. Ezeli makes free throw 1 of 2,61,84
286,3,6:58.0,,F. Ezeli misses free throw 2 of 2,61,84
287,3,6:58.0,Defensive rebound by K. Faried,,61,84
288,3,6:35.0,E. Mudiay misses 2-pt jump shot from 17 ft,,61,84
289,3,6:34.0,,Defensive rebound by S. Curry,61,84
290,3,6:28.0,,K. Thompson misses 3-pt jump shot from 26 ft,61,84
291,3,6:27.0,,Offensive rebound by F. Ezeli,61,84
292,3,6:25.0,,Turnover by F. Ezeli (lost ball; steal by G. Harris),61,84
293,3,6:19.0,G. Harris makes 2-pt dunk at rim,,63,84
294,3,6:03.0,,S. Curry misses 3-pt jump shot from 23 ft,63,84
295,3,6:02.0,,Offensive rebound by F. Ezeli,63,84
296,3,5:58.0,,S. Curry makes 3-pt jump shot from 22 ft (assist by F. Ezeli),63,87
297,3,5:38.0,W. Barton makes 2-pt jump shot from 17 ft,,65,87
298,3,5:21.0,,D. Green misses 2-pt layup from 1 ft,65,87
299,3,5:19.0,Defensive rebound by W. Barton,,65,87
300,3,5:14.0,Turnover by D. Gallinari (lost ball; steal by S. Curry),,65,87
301,3,5:11.0,Loose ball foul by D. Gallinari (drawn by S. Curry),,65,87
302,3,5:11.0,,A. Iguodala enters the game for H. Barnes,65,87
303,3,4:57.0,,S. Curry misses 3-pt jump shot from 23 ft,65,87
304,3,4:57.0,Defensive rebound by K. Faried,,65,87
305,3,4:46.0,E. Mudiay makes 2-pt jump shot from 11 ft,,67,87
306,3,4:34.0,,Personal foul by E. Mudiay (drawn by D. Green),67,87
307,3,4:34.0,N. Jokić enters the game for K. Faried,,67,87
308,3,4:34.0,,M. Speights enters the game for F. Ezeli,67,87
309,3,4:28.0,,K. Thompson misses 2-pt jump shot from 20 ft,67,87
310,3,4:28.0,Defensive rebound by N. Jokić,,67,87
311,3,4:20.0,G. Harris makes 2-pt layup from 1 ft (assist by W. Barton),,69,87
312,3,3:55.0,,M. Speights misses 3-pt jump shot from 26 ft,69,87
313,3,3:55.0,Defensive rebound by G. Harris,,69,87
314,3,3:42.0,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),,71,87
315,3,3:23.0,,S. Curry makes 2-pt jump shot from 11 ft,71,89
316,3,3:12.0,Turnover by E. Mudiay (offensive foul),,71,89
317,3,3:12.0,Offensive foul by E. Mudiay (drawn by M. Speights),,71,89
318,3,3:12.0,R. Foye enters the game for G. Harris,,71,89
319,3,3:01.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),71,92
320,3,3:01.0,Denver full timeout,,71,92
321,3,2:48.0,D. Gallinari makes 2-pt jump shot from 21 ft (assist by W. Barton),,73,92
322,3,2:28.0,,S. Curry makes 2-pt layup from 1 ft,73,94
323,3,2:14.0,E. Mudiay misses 3-pt jump shot from 28 ft,,73,94
324,3,2:13.0,,Defensive rebound by M. Speights,73,94
325,3,2:09.0,,Personal foul by W. Barton (drawn by D. Green),73,94
326,3,2:09.0,,S. Livingston enters the game for K. Thompson,73,94
327,3,1:57.0,,A. Iguodala misses 2-pt jump shot from 21 ft,73,94
328,3,1:57.0,Defensive rebound by E. Mudiay,,73,94
329,3,1:54.0,Personal foul by S. Curry (drawn by E. Mudiay),,73,94
330,3,1:43.0,N. Jokić misses 2-pt jump shot from 3 ft (block by D. Green),,73,94
331,3,1:42.0,,Defensive rebound by A. Iguodala,73,94
332,3,1:36.0,,S. Livingston makes 2-pt layup from 2 ft (assist by A. Iguodala),73,96
333,3,1:11.0,E. Mudiay misses 2-pt jump shot from 17 ft,,73,96
334,3,1:11.0,,Defensive rebound by S. Curry,73,96
335,3,1:04.0,,Turnover by S. Curry (bad pass),73,96
336,3,1:04.0,J. Nelson enters the game for E. Mudiay,,73,96
337,3,0:57.0,R. Foye misses 2-pt jump shot from 19 ft,,73,96
338,3,0:56.0,,Defensive rebound by M. Speights,73,96
339,3,0:43.0,,S. Curry makes 2-pt layup from 2 ft,73,98
340,3,0:43.0,,Shooting foul by N. Jokić (drawn by S. Curry),73,98
341,3,0:43.0,,S. Curry makes free throw 1 of 1,73,99
342,3,0:25.0,,Violation by M. Speights (def goaltending),73,99
343,3,0:25.0,N. Jokić makes 2-pt layup from 2 ft (assist by R. Foye),,75,99
344,3,0:03.0,,Turnover by M. Speights (bad pass; steal by J. Nelson),75,99
345,3,0:01.0,J. Nelson misses 3-pt jump shot from 35 ft,,75,99
346,3,0:00.0,Offensive rebound by Team,,75,99
347,4,11:47.0,,M. Speights misses 2-pt jump shot from 20 ft,75,99
348,4,11:47.0,Defensive rebound by R. Foye,,75,99
349,4,11:35.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by W. Barton),,77,99
350,4,11:12.0,,A. Iguodala misses 3-pt jump shot from 23 ft,77,99
351,4,11:11.0,Defensive rebound by W. Barton,,77,99
352,4,11:05.0,Turnover by W. Barton (bad pass),,77,99
353,4,10:52.0,,Offensive foul by S. Livingston (drawn by W. Barton),77,99
354,4,10:52.0,,Turnover by S. Livingston (offensive foul),77,99
355,4,10:36.0,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Nelson),,80,99
356,4,10:12.0,,M. Speights makes 2-pt hook shot from 4 ft (assist by A. Iguodala),80,101
357,4,9:53.0,N. Jokić makes 2-pt layup from 1 ft (assist by D. Arthur),,82,101
358,4,9:37.0,,Turnover by M. Speights (lost ball; steal by J. Nelson),82,101
359,4,9:32.0,W. Barton makes 2-pt layup from 1 ft (assist by J. Nelson),,84,101
360,4,9:32.0,Shooting foul by L. Barbosa (drawn by W. Barton),,84,101
361,4,9:32.0,,Golden State full timeout,84,101
362,4,9:32.0,,J. McAdoo enters the game for M. Speights,84,101
363,4,9:32.0,W. Barton makes free throw 1 of 1,,85,101
364,4,9:17.0,,Shooting foul by J. Nelson (drawn by L. Barbosa),85,101
365,4,9:17.0,,L. Barbosa makes free throw 1 of 2,85,102
366,4,9:17.0,,L. Barbosa misses free throw 2 of 2,85,102
367,4,9:15.0,Defensive rebound by W. Barton,,85,102
368,4,8:56.0,Turnover by R. Foye (bad pass; steal by A. Iguodala),,85,102
369,4,8:49.0,,H. Barnes makes 2-pt dunk at rim (assist by J. McAdoo),85,104
370,4,8:41.0,Personal foul by L. Barbosa (drawn by J. Nelson),,85,104
371,4,8:27.0,W. Barton misses 3-pt jump shot from 27 ft,,85,104
372,4,8:27.0,,Defensive rebound by Team,85,104
373,4,8:12.0,,L. Barbosa misses 2-pt jump shot from 10 ft,85,104
374,4,8:12.0,Defensive rebound by W. Barton,,85,104
375,4,8:09.0,Shooting foul by H. Barnes (drawn by W. Barton),,85,104
376,4,8:09.0,W. Barton makes free throw 1 of 2,,86,104
377,4,8:09.0,W. Barton makes free throw 2 of 2,,87,104
378,4,7:53.0,,H. Barnes misses 3-pt jump shot from 23 ft,87,104
379,4,7:52.0,Defensive rebound by D. Arthur,,87,104
