,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
25,1,7:52.0,,M. Gortat misses 2-pt layup from 1 ft,17,14
26,1,7:51.0,,Offensive rebound by K. Humphries,17,14
27,1,7:49.0,,Turnover by K. Humphries (lost ball; steal by C. Miles),17,14
28,1,7:36.0,C. Miles makes 3-pt jump shot from 27 ft (assist by P. George),,20,14
29,1,7:16.0,,M. Gortat misses 2-pt jump shot from 13 ft,20,14
30,1,7:15.0,Defensive rebound by I. Mahinmi,,20,14
31,1,7:13.0,Turnover by I. Mahinmi (lost ball; steal by B. Beal),,20,14
32,1,7:06.0,,J. Wall misses 2-pt jump shot from 20 ft,20,14
33,1,7:05.0,,Offensive rebound by Team,20,14
34,1,7:05.0,,J. Dudley enters the game for K. Humphries,20,14
35,1,6:55.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),20,16
36,1,6:40.0,Turnover by G. Hill (lost ball; steal by B. Beal),,20,16
37,1,6:34.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by O. Porter),20,19
38,1,6:33.0,Indiana full timeout,,20,19
39,1,6:18.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),,23,19
40,1,5:55.0,,O. Porter misses 2-pt jump shot from 20 ft,23,19
41,1,5:54.0,Defensive rebound by G. Hill,,23,19
42,1,5:41.0,I. Mahinmi misses 2-pt layup from 3 ft (block by M. Gortat),,23,19
43,1,5:40.0,,Defensive rebound by J. Wall,23,19
44,1,5:29.0,,B. Beal makes 2-pt jump shot from 18 ft,23,21
45,1,5:15.0,C. Miles misses 2-pt jump shot from 19 ft,,23,21
46,1,5:14.0,,Defensive rebound by M. Gortat,23,21
47,1,5:05.0,,J. Wall misses 3-pt jump shot from 28 ft,23,21
48,1,5:04.0,Defensive rebound by I. Mahinmi,,23,21
49,1,4:48.0,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by P. George),,25,21
50,1,4:27.0,,B. Beal misses 3-pt jump shot from 28 ft,25,21
51,1,4:25.0,,Offensive rebound by Team,25,21
52,1,4:25.0,R. Stuckey enters the game for G. Hill,,25,21
53,1,4:15.0,,J. Wall misses 2-pt jump shot from 20 ft,25,21
54,1,4:14.0,Defensive rebound by C. Miles,,25,21
55,1,4:08.0,P. George makes 3-pt jump shot from 27 ft (assist by C. Miles),,28,21
56,1,3:53.0,,B. Beal misses 3-pt jump shot from 25 ft,28,21
57,1,3:52.0,Defensive rebound by R. Stuckey,,28,21
58,1,3:46.0,Turnover by R. Stuckey (bad pass),,28,21
59,1,3:46.0,J. Hill enters the game for I. Mahinmi,,28,21
60,1,3:36.0,,R. Sessions enters the game for J. Wall,28,21
61,1,3:22.0,,R. Sessions makes 3-pt jump shot from 23 ft (assist by B. Beal),28,24
62,1,3:11.0,P. George makes 3-pt jump shot from 29 ft,,31,24
63,1,2:59.0,,B. Beal makes 2-pt jump shot from 18 ft (assist by R. Sessions),31,26
64,1,2:39.0,R. Stuckey makes 2-pt jump shot from 19 ft (assist by C. Miles),,33,26
65,1,2:25.0,,Turnover by M. Gortat (traveling),33,26
66,1,2:25.0,,Washington full timeout,33,26
67,1,2:25.0,,N. Hilário enters the game for M. Gortat,33,26
68,1,2:25.0,L. Allen enters the game for C. Miles,,33,26
69,1,2:05.0,Turnover by R. Stuckey (bad pass),,33,26
70,1,1:55.0,,Turnover by J. Dudley (bad pass; steal by J. Hill),33,26
71,1,1:49.0,M. Ellis misses 2-pt layup at rim,,33,26
72,1,1:48.0,Offensive rebound by Team,,33,26
73,1,1:48.0,,G. Temple enters the game for B. Beal,33,26
74,1,1:42.0,P. George misses 2-pt jump shot from 19 ft,,33,26
75,1,1:41.0,,Defensive rebound by G. Temple,33,26
76,1,1:33.0,,R. Sessions misses 2-pt layup from 3 ft,33,26
77,1,1:32.0,Defensive rebound by M. Ellis,,33,26
78,1,1:26.0,Turnover by M. Ellis (bad pass; steal by O. Porter),,33,26
79,1,1:22.0,,R. Sessions makes 2-pt layup from 1 ft (assist by O. Porter),33,28
80,1,1:10.0,R. Stuckey misses 2-pt layup from 3 ft,,33,28
81,1,1:09.0,,Defensive rebound by N. Hilário,33,28
82,1,0:51.0,,G. Temple misses 3-pt jump shot from 27 ft,33,28
83,1,0:49.0,,Offensive rebound by O. Porter,33,28
84,1,0:37.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by R. Sessions),33,31
85,1,0:24.0,Shooting foul by O. Porter (drawn by M. Ellis),,33,31
86,1,0:24.0,M. Ellis misses free throw 1 of 2,,33,31
87,1,0:24.0,Offensive rebound by Team,,33,31
88,1,0:24.0,,J. Wall enters the game for G. Temple,33,31
89,1,0:24.0,,G. Neal enters the game for O. Porter,33,31
90,1,0:24.0,G. Hill enters the game for L. Allen,,33,31
91,1,0:24.0,,B. Beal enters the game for R. Sessions,33,31
92,1,0:24.0,M. Ellis misses free throw 2 of 2,,33,31
93,1,0:24.0,,Defensive rebound by N. Hilário,33,31
94,1,0:04.0,,Turnover by J. Wall (bad pass; steal by J. Hill),33,31
95,1,0:01.0,G. Hill misses 3-pt jump shot from 29 ft,,33,31
96,1,0:00.0,Offensive rebound by Team,,33,31
97,2,11:42.0,G. Hill misses 3-pt jump shot from 23 ft,,33,31
98,2,11:41.0,,Defensive rebound by N. Hilário,33,31
99,2,11:25.0,,G. Neal misses 2-pt jump shot from 4 ft,33,31
100,2,11:24.0,Defensive rebound by G. Hill,,33,31
101,2,11:12.0,Turnover by L. Allen (3 sec),,33,31
102,2,10:53.0,,R. Sessions makes 2-pt layup from 2 ft,33,33
103,2,10:39.0,J. Hill makes 2-pt jump shot from 18 ft (assist by R. Stuckey),,35,33
104,2,10:33.0,,Turnover by G. Neal (lost ball),35,33
105,2,10:19.0,L. Allen misses 2-pt jump shot from 16 ft,,35,33
106,2,10:18.0,,Defensive rebound by G. Temple,35,33
107,2,10:11.0,,Personal foul by R. Stuckey (drawn by G. Temple),35,33
108,2,10:05.0,,Turnover by G. Temple (bad pass; steal by J. Hill),35,33
109,2,9:58.0,G. Hill misses 2-pt layup from 2 ft,,35,33
110,2,9:57.0,,Defensive rebound by G. Temple,35,33
111,2,9:46.0,,G. Neal makes 2-pt jump shot from 9 ft (assist by N. Hilário),35,35
112,2,9:30.0,Offensive foul by G. Hill (drawn by G. Temple),,35,35
113,2,9:30.0,Turnover by G. Hill (offensive foul),,35,35
114,2,9:17.0,,G. Neal makes 2-pt jump shot from 17 ft (assist by N. Hilário),35,37
115,2,8:59.0,R. Stuckey misses 2-pt jump shot from 7 ft,,35,37
116,2,8:58.0,,Defensive rebound by N. Hilário,35,37
117,2,8:52.0,,G. Neal makes 3-pt jump shot from 24 ft (assist by G. Temple),35,40
118,2,8:51.0,Indiana full timeout,,35,40
119,2,8:32.0,Turnover by L. Allen (bad pass; steal by R. Sessions),,35,40
120,2,8:28.0,,R. Sessions makes 2-pt dunk at rim,35,42
121,2,8:01.0,G. Hill makes 3-pt jump shot from 28 ft,,38,42
122,2,7:44.0,,Turnover by R. Sessions (bad pass),38,42
123,2,7:27.0,R. Stuckey makes 3-pt jump shot from 26 ft (assist by C. Budinger),,41,42
124,2,7:18.0,,N. Hilário makes 2-pt jump shot from 17 ft (assist by G. Temple),41,44
125,2,7:09.0,G. Hill misses 2-pt layup from 1 ft,,41,44
126,2,7:08.0,,Defensive rebound by N. Hilário,41,44
127,2,7:01.0,,G. Neal makes 3-pt jump shot from 26 ft (assist by R. Sessions),41,47
128,2,6:46.0,L. Allen makes 2-pt jump shot from 7 ft (assist by R. Stuckey),,43,47
129,2,6:38.0,,G. Temple misses 3-pt jump shot from 24 ft,43,47
130,2,6:36.0,Defensive rebound by R. Stuckey,,43,47
131,2,6:26.0,J. Hill misses 2-pt jump shot from 20 ft,,43,47
132,2,6:25.0,,Defensive rebound by G. Temple,43,47
133,2,6:15.0,,Shooting foul by J. Hill (drawn by N. Hilário),43,47
134,2,6:15.0,,N. Hilário misses free throw 1 of 2,43,47
135,2,6:15.0,,Offensive rebound by Team,43,47
136,2,6:15.0,C. Miles enters the game for L. Allen,,43,47
137,2,6:15.0,M. Ellis enters the game for G. Hill,,43,47
138,2,6:15.0,,B. Beal enters the game for G. Temple,43,47
139,2,6:15.0,,N. Hilário misses free throw 2 of 2,43,47
140,2,6:14.0,Defensive rebound by J. Hill,,43,47
141,2,6:02.0,M. Ellis makes 2-pt jump shot from 20 ft,,45,47
142,2,5:48.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Dudley),45,49
143,2,5:27.0,Turnover by M. Ellis (lost ball; steal by R. Sessions),,45,49
144,2,5:14.0,,N. Hilário makes 2-pt hook shot from 4 ft,45,51
145,2,5:13.0,Indiana full timeout,,45,51
146,2,5:13.0,Official timeout,,45,51
147,2,5:13.0,I. Mahinmi enters the game for R. Stuckey,,45,51
148,2,5:13.0,P. George enters the game for J. Hill,,45,51
149,2,5:03.0,C. Miles misses 2-pt jump shot from 10 ft,,45,51
150,2,5:01.0,,Defensive rebound by G. Neal,45,51
151,2,4:47.0,,Personal foul by C. Budinger (drawn by N. Hilário),45,51
152,2,4:36.0,,B. Beal misses 3-pt jump shot from 26 ft,45,51
153,2,4:35.0,Defensive rebound by M. Ellis,,45,51
154,2,4:19.0,C. Budinger makes 3-pt jump shot from 25 ft (assist by M. Ellis),,48,51
155,2,4:01.0,,G. Neal makes 3-pt jump shot from 25 ft (assist by J. Dudley),48,54
156,2,3:43.0,M. Ellis misses 3-pt jump shot from 26 ft,,48,54
157,2,3:42.0,Offensive rebound by C. Budinger,,48,54
158,2,3:41.0,Personal foul by J. Dudley (drawn by P. George),,48,54
159,2,3:41.0,,O. Porter enters the game for J. Dudley,48,54
160,2,3:41.0,,J. Wall enters the game for R. Sessions,48,54
161,2,3:34.0,Shooting foul by J. Wall (drawn by C. Miles),,48,54
162,2,3:34.0,C. Miles makes free throw 1 of 2,,49,54
163,2,3:34.0,C. Miles makes free throw 2 of 2,,50,54
164,2,3:26.0,,J. Wall makes 2-pt layup from 1 ft (assist by O. Porter),50,56
165,2,3:26.0,,Shooting foul by I. Mahinmi (drawn by J. Wall),50,56
166,2,3:26.0,,J. Wall makes free throw 1 of 1,50,57
167,2,3:12.0,C. Miles makes 3-pt jump shot from 27 ft (assist by M. Ellis),,53,57
168,2,2:49.0,,Turnover by G. Neal (bad pass; steal by P. George),53,57
169,2,2:40.0,C. Miles makes 3-pt jump shot from 28 ft (assist by P. George),,56,57
170,2,2:38.0,,Washington full timeout,56,57
171,2,2:38.0,,M. Gortat enters the game for N. Hilário,56,57
172,2,2:26.0,,B. Beal misses 2-pt jump shot from 12 ft,56,57
173,2,2:24.0,Defensive rebound by I. Mahinmi,,56,57
174,2,2:19.0,C. Miles makes 2-pt layup from 1 ft,,58,57
175,2,2:08.0,,Turnover by J. Wall (lost ball; steal by I. Mahinmi),58,57
176,2,2:06.0,Turnover by C. Miles (bad pass; steal by O. Porter),,58,57
177,2,2:02.0,,O. Porter makes 2-pt layup from 1 ft,58,59
178,2,1:43.0,P. George misses 2-pt jump shot from 21 ft,,58,59
179,2,1:42.0,,Defensive rebound by M. Gortat,58,59
180,2,1:38.0,,Turnover by J. Wall (bad pass; steal by I. Mahinmi),58,59
181,2,1:36.0,Personal foul by O. Porter (drawn by I. Mahinmi),,58,59
182,2,1:36.0,,G. Temple enters the game for O. Porter,58,59
183,2,1:25.0,Shooting foul by M. Gortat (drawn by P. George),,58,59
184,2,1:25.0,P. George makes 2-pt jump shot from 5 ft,,60,59
185,2,1:25.0,J. Hill enters the game for I. Mahinmi,,60,59
186,2,1:25.0,G. Hill enters the game for C. Budinger,,60,59
187,2,1:25.0,P. George misses free throw 1 of 1,,60,59
188,2,1:25.0,,Defensive rebound by B. Beal,60,59
189,2,1:12.0,,Turnover by G. Neal (lost ball),60,59
190,2,0:59.0,Turnover by P. George (lost ball; steal by M. Gortat),,60,59
191,2,0:56.0,,B. Beal makes 2-pt dunk at rim (assist by M. Gortat),60,61
192,2,0:46.0,G. Hill makes 2-pt layup from 1 ft (assist by J. Hill),,62,61
193,2,0:35.0,,G. Neal misses 3-pt jump shot from 26 ft,62,61
194,2,0:34.0,Defensive rebound by M. Ellis,,62,61
195,2,0:24.0,P. George misses 2-pt jump shot from 20 ft,,62,61
196,2,0:23.0,,Defensive rebound by J. Wall,62,61
197,2,0:01.0,,G. Neal misses 2-pt jump shot from 14 ft,62,61
198,2,0:00.0,,Offensive rebound by Team,62,61
199,3,11:39.0,C. Miles misses 2-pt jump shot from 3 ft,,62,61
200,3,11:38.0,Offensive rebound by I. Mahinmi,,62,61
201,3,11:26.0,I. Mahinmi misses 2-pt layup from 1 ft,,62,61
202,3,11:25.0,,Defensive rebound by J. Wall,62,61
203,3,11:23.0,,Turnover by J. Wall (bad pass),62,61
204,3,11:14.0,Turnover by M. Ellis (lost ball),,62,61
205,3,11:01.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),62,63
206,3,10:48.0,C. Miles misses 2-pt jump shot from 22 ft,,62,63
207,3,10:47.0,,Defensive rebound by B. Beal,62,63
208,3,10:43.0,,Personal block foul by M. Ellis (drawn by O. Porter),62,63
209,3,10:31.0,,O. Porter misses 2-pt jump shot from 17 ft,62,63
210,3,10:30.0,Defensive rebound by C. Miles,,62,63
211,3,10:20.0,Turnover by P. George (bad pass),,62,63
212,3,10:17.0,,Turnover by J. Wall (bad pass),62,63
213,3,10:02.0,Turnover by M. Ellis (bad pass; steal by M. Gortat),,62,63
214,3,9:53.0,,B. Beal misses 3-pt jump shot from 28 ft,62,63
215,3,9:51.0,Defensive rebound by I. Mahinmi,,62,63
216,3,9:45.0,Personal block foul by M. Gortat (drawn by M. Ellis),,62,63
217,3,9:36.0,M. Ellis misses 2-pt jump shot from 15 ft,,62,63
218,3,9:35.0,,Defensive rebound by J. Wall,62,63
219,3,9:22.0,,Turnover by J. Wall (bad pass; steal by P. George),62,63
220,3,9:17.0,Shooting block foul by J. Dudley (drawn by P. George),,62,63
221,3,9:17.0,P. George makes free throw 1 of 2,,63,63
222,3,9:17.0,P. George makes free throw 2 of 2,,64,63
223,3,9:06.0,,B. Beal makes 2-pt layup from 2 ft (assist by M. Gortat),64,65
224,3,9:06.0,,Shooting foul by P. George (drawn by B. Beal),64,65
225,3,9:06.0,,B. Beal misses free throw 1 of 1,64,65
226,3,9:05.0,Defensive rebound by I. Mahinmi,,64,65
227,3,8:56.0,P. George makes 3-pt jump shot from 28 ft,,67,65
228,3,8:41.0,,O. Porter misses 3-pt jump shot from 25 ft,67,65
229,3,8:40.0,,Offensive rebound by M. Gortat,67,65
230,3,8:36.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),67,68
231,3,8:21.0,I. Mahinmi misses 2-pt layup from 2 ft,,67,68
232,3,8:20.0,,Defensive rebound by O. Porter,67,68
233,3,8:14.0,,J. Dudley misses 3-pt jump shot from 26 ft,67,68
234,3,8:12.0,Defensive rebound by C. Miles,,67,68
235,3,8:06.0,P. George makes 3-pt jump shot from 26 ft (assist by G. Hill),,70,68
236,3,8:00.0,,Shooting block foul by I. Mahinmi (drawn by O. Porter),70,68
237,3,8:00.0,,O. Porter makes free throw 1 of 2,70,69
238,3,8:00.0,,O. Porter makes free throw 2 of 2,70,70
239,3,7:45.0,C. Miles makes 2-pt jump shot from 20 ft (assist by I. Mahinmi),,72,70
240,3,7:29.0,,B. Beal misses 2-pt layup from 1 ft,72,70
241,3,7:28.0,Defensive rebound by P. George,,72,70
242,3,7:24.0,I. Mahinmi makes 2-pt layup at rim (assist by M. Ellis),,74,70
243,3,7:24.0,Shooting foul by O. Porter (drawn by I. Mahinmi),,74,70
244,3,7:24.0,I. Mahinmi misses free throw 1 of 1,,74,70
245,3,7:23.0,,Defensive rebound by M. Gortat,74,70
246,3,7:17.0,,Turnover by J. Wall (lost ball; steal by M. Ellis),74,70
247,3,7:13.0,M. Ellis makes 2-pt layup from 1 ft,,76,70
248,3,7:03.0,,Personal foul by I. Mahinmi (drawn by M. Gortat),76,70
249,3,7:03.0,,G. Temple enters the game for O. Porter,76,70
250,3,7:03.0,J. Hill enters the game for I. Mahinmi,,76,70
251,3,6:48.0,,M. Gortat misses 2-pt layup from 2 ft,76,70
252,3,6:47.0,,Offensive rebound by M. Gortat,76,70
253,3,6:45.0,,M. Gortat misses 2-pt jump shot from 3 ft,76,70
254,3,6:44.0,Defensive rebound by P. George,,76,70
255,3,6:38.0,P. George misses 2-pt jump shot from 21 ft,,76,70
256,3,6:36.0,,Defensive rebound by M. Gortat,76,70
257,3,6:29.0,,B. Beal misses 3-pt jump shot from 24 ft,76,70
258,3,6:27.0,Defensive rebound by J. Hill,,76,70
259,3,6:04.0,C. Miles misses 3-pt jump shot from 27 ft,,76,70
260,3,6:03.0,,Defensive rebound by J. Dudley,76,70
261,3,5:58.0,,Shooting block foul by C. Miles (drawn by J. Wall),76,70
262,3,5:58.0,,Washington full timeout,76,70
263,3,5:58.0,R. Stuckey enters the game for G. Hill,,76,70
264,3,5:58.0,,J. Wall makes free throw 1 of 2,76,71
265,3,5:58.0,,J. Wall makes free throw 2 of 2,76,72
266,3,5:46.0,Shooting foul by G. Temple (drawn by M. Ellis),,76,72
267,3,5:46.0,M. Ellis makes free throw 1 of 2,,77,72
268,3,5:46.0,M. Ellis makes free throw 2 of 2,,78,72
269,3,5:35.0,,J. Wall misses 2-pt layup from 1 ft,78,72
270,3,5:34.0,,Offensive rebound by M. Gortat,78,72
271,3,5:32.0,,M. Gortat makes 2-pt layup from 2 ft,78,74
272,3,5:10.0,C. Miles makes 3-pt jump shot from 30 ft,,81,74
273,3,5:02.0,,J. Dudley misses 3-pt jump shot from 26 ft,81,74
274,3,5:01.0,Defensive rebound by P. George,,81,74
275,3,4:50.0,Turnover by M. Ellis (lost ball),,81,74
276,3,4:37.0,,B. Beal misses 2-pt jump shot from 6 ft,81,74
277,3,4:36.0,Defensive rebound by P. George,,81,74
278,3,4:32.0,M. Ellis misses 2-pt jump shot from 19 ft,,81,74
279,3,4:29.0,,Defensive rebound by G. Temple,81,74
280,3,4:29.0,Loose ball foul by J. Hill (drawn by M. Gortat),,81,74
281,3,4:29.0,,M. Gortat makes free throw 1 of 2,81,75
282,3,4:29.0,,G. Neal enters the game for B. Beal,81,75
283,3,4:29.0,,M. Gortat misses free throw 2 of 2,81,75
284,3,4:28.0,,Offensive rebound by G. Temple,81,75
285,3,4:25.0,,G. Temple makes 2-pt jump shot from 5 ft,81,77
286,3,4:05.0,Shooting foul by G. Temple (drawn by P. George),,81,77
287,3,4:05.0,P. George makes free throw 1 of 3,,82,77
288,3,4:05.0,P. George makes free throw 2 of 3,,83,77
289,3,4:05.0,P. George makes free throw 3 of 3,,84,77
290,3,3:43.0,,M. Gortat misses 2-pt jump shot from 6 ft,84,77
291,3,3:42.0,Defensive rebound by P. George,,84,77
292,3,3:34.0,P. George makes 2-pt jump shot from 14 ft,,86,77
293,3,3:16.0,,J. Dudley makes 2-pt layup from 1 ft (assist by M. Gortat),86,79
294,3,3:00.0,M. Ellis makes 2-pt jump shot from 21 ft,,88,79
295,3,2:45.0,,M. Gortat makes 2-pt hook shot from 4 ft (assist by J. Wall),88,81
296,3,2:35.0,Indiana full timeout,,88,81
297,3,2:35.0,,N. Hilário enters the game for M. Gortat,88,81
298,3,2:21.0,P. George makes 3-pt jump shot from 28 ft (assist by C. Miles),,91,81
299,3,2:05.0,,Offensive foul by G. Temple (drawn by P. George),91,81
300,3,2:05.0,,Turnover by G. Temple (offensive foul),91,81
301,3,1:46.0,Shooting foul by G. Neal (drawn by J. Hill),,91,81
302,3,1:46.0,J. Hill misses free throw 1 of 2,,91,81
303,3,1:46.0,Offensive rebound by Team,,91,81
304,3,1:46.0,,R. Sessions enters the game for J. Wall,91,81
305,3,1:46.0,L. Allen enters the game for C. Miles,,91,81
306,3,1:46.0,J. Hill makes free throw 2 of 2,,92,81
307,3,1:30.0,,G. Temple misses 3-pt jump shot from 26 ft,92,81
308,3,1:29.0,Defensive rebound by P. George,,92,81
309,3,1:12.0,Personal foul by R. Sessions (drawn by J. Hill),,92,81
310,3,1:12.0,J. Hill makes free throw 1 of 2,,93,81
311,3,1:12.0,J. Hill misses free throw 2 of 2,,93,81
312,3,1:11.0,,Defensive rebound by N. Hilário,93,81
313,3,1:00.0,,Shooting foul by M. Ellis (drawn by R. Sessions),93,81
314,3,1:00.0,,R. Sessions misses free throw 1 of 2,93,81
315,3,1:00.0,,Offensive rebound by Team,93,81
316,3,1:00.0,,R. Sessions makes free throw 2 of 2,93,82
317,3,0:40.0,R. Stuckey misses 3-pt jump shot from 28 ft,,93,82
318,3,0:39.0,Offensive rebound by L. Allen,,93,82
319,3,0:37.0,L. Allen misses 2-pt jump shot from 13 ft,,93,82
320,3,0:36.0,,Defensive rebound by J. Dudley,93,82
321,3,0:23.0,,G. Neal misses 3-pt jump shot from 30 ft,93,82
322,3,0:21.0,Defensive rebound by L. Allen,,93,82
323,3,0:01.0,P. George misses 3-pt jump shot from 27 ft,,93,82
324,3,0:01.0,Offensive rebound by L. Allen,,93,82
325,3,0:00.0,L. Allen misses 2-pt layup from 1 ft,,93,82
326,3,0:00.0,,Defensive rebound by Team,93,82
327,4,11:49.0,,Shooting foul by L. Allen (drawn by N. Hilário),93,82
328,4,11:49.0,,N. Hilário makes free throw 1 of 2,93,83
329,4,11:49.0,,N. Hilário makes free throw 2 of 2,93,84
330,4,11:36.0,G. Hill makes 2-pt layup from 1 ft,,95,84
331,4,11:22.0,,B. Beal misses 2-pt jump shot from 20 ft,95,84
332,4,11:21.0,Defensive rebound by J. Hill,,95,84
333,4,11:05.0,R. Stuckey misses 2-pt jump shot from 16 ft,,95,84
334,4,11:04.0,,Defensive rebound by R. Sessions,95,84
335,4,10:55.0,,K. Humphries misses 3-pt jump shot from 25 ft,95,84
336,4,10:54.0,Defensive rebound by J. Hill,,95,84
337,4,10:33.0,J. Hill misses 2-pt jump shot from 16 ft,,95,84
338,4,10:32.0,Offensive rebound by G. Hill,,95,84
339,4,10:31.0,G. Hill misses 2-pt layup from 2 ft,,95,84
340,4,10:31.0,,Defensive rebound by Team,95,84
341,4,10:25.0,,Offensive foul by R. Sessions (drawn by G. Hill),95,84
342,4,10:25.0,,Turnover by R. Sessions (offensive foul),95,84
343,4,10:12.0,L. Allen misses 2-pt jump shot from 18 ft,,95,84
344,4,10:11.0,,Defensive rebound by B. Beal,95,84
345,4,9:56.0,,N. Hilário makes 2-pt dunk at rim,95,86
346,4,9:48.0,G. Hill makes 2-pt layup from 1 ft,,97,86
347,4,9:40.0,,Turnover by R. Sessions (bad pass; steal by C. Budinger),97,86
348,4,9:34.0,C. Budinger makes 2-pt jump shot from 4 ft,,99,86
349,4,9:32.0,,Washington full timeout,99,86
350,4,9:32.0,,J. Wall enters the game for R. Sessions,99,86
351,4,9:16.0,,Shooting foul by J. Hill (drawn by N. Hilário),99,86
352,4,9:16.0,,N. Hilário makes free throw 1 of 2,99,87
353,4,9:16.0,,N. Hilário makes free throw 2 of 2,99,88
354,4,9:02.0,J. Hill makes 2-pt jump shot from 11 ft (assist by R. Stuckey),,101,88
355,4,8:50.0,,Shooting foul by J. Hill (drawn by J. Wall),101,88
356,4,8:50.0,,J. Wall makes free throw 1 of 2,101,89
357,4,8:50.0,,J. Wall makes free throw 2 of 2,101,90
358,4,8:36.0,Turnover by R. Stuckey (lost ball),,101,90
359,4,8:19.0,,B. Beal misses 2-pt jump shot from 12 ft,101,90
360,4,8:18.0,,Offensive rebound by Team,101,90
361,4,8:04.0,,Shooting foul by L. Allen (drawn by N. Hilário),101,90
362,4,8:04.0,,N. Hilário misses free throw 1 of 2,101,90
363,4,8:04.0,,Offensive rebound by Team,101,90
364,4,8:04.0,P. George enters the game for C. Budinger,,101,90
365,4,8:04.0,,O. Porter enters the game for K. Humphries,101,90
366,4,8:04.0,,N. Hilário makes free throw 2 of 2,101,91
367,4,7:50.0,G. Hill misses 3-pt jump shot from 28 ft,,101,91
368,4,7:49.0,Offensive rebound by P. George,,101,91
369,4,7:41.0,Turnover by L. Allen (bad pass; steal by G. Neal),,101,91
370,4,7:27.0,C. Miles enters the game for L. Allen,,101,91
371,4,7:25.0,,B. Beal misses 3-pt jump shot from 26 ft,101,91
372,4,7:23.0,Defensive rebound by P. George,,101,91
373,4,7:15.0,P. George makes 3-pt jump shot from 27 ft,,104,91
374,4,6:58.0,,G. Neal makes 3-pt jump shot from 28 ft,104,94
375,4,6:43.0,C. Miles misses 2-pt layup from 1 ft,,104,94
376,4,6:42.0,,Defensive rebound by N. Hilário,104,94
377,4,6:38.0,,G. Neal misses 2-pt jump shot from 5 ft,104,94
378,4,6:36.0,,Offensive rebound by G. Neal,104,94
379,4,6:34.0,,B. Beal misses 2-pt jump shot from 21 ft,104,94
380,4,6:32.0,Defensive rebound by J. Hill,,104,94
381,4,6:15.0,P. George makes 2-pt jump shot from 13 ft (assist by G. Hill),,106,94
382,4,6:01.0,,J. Wall makes 2-pt jump shot from 17 ft,106,96
383,4,5:43.0,Shooting foul by J. Wall (drawn by G. Hill),,106,96
384,4,5:43.0,Official timeout,,106,96
385,4,5:43.0,I. Mahinmi enters the game for J. Hill,,106,96
386,4,5:43.0,M. Ellis enters the game for R. Stuckey,,106,96
387,4,5:43.0,G. Hill makes free throw 1 of 2,,107,96
388,4,5:43.0,G. Hill makes free throw 2 of 2,,108,96
389,4,5:28.0,,Turnover by J. Wall (bad pass; steal by G. Hill),108,96
390,4,5:09.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,110,96
