,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
166,2,4:14.0,,L. Stephenson makes 2-pt dunk at rim (assist by X. Munford),45,48
167,2,3:59.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),,48,48
168,2,3:44.0,,Shooting foul by D. Jordan (drawn by L. Stephenson),48,48
169,2,3:44.0,,L. Stephenson misses free throw 1 of 2,48,48
170,2,3:44.0,,Offensive rebound by Team,48,48
171,2,3:44.0,L. Mbah a Moute enters the game for P. Pierce,,48,48
172,2,3:44.0,,R. McCallum enters the game for X. Munford,48,48
173,2,3:44.0,,L. Stephenson makes free throw 2 of 2,48,49
174,2,3:38.0,C. Paul misses 2-pt layup from 3 ft (block by R. McCallum),,48,49
175,2,3:38.0,Offensive rebound by Team,,48,49
176,2,3:30.0,C. Paul makes 2-pt jump shot from 4 ft,,50,49
177,2,3:16.0,,Z. Randolph makes 2-pt jump shot from 19 ft (assist by R. McCallum),50,51
178,2,2:56.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,52,51
179,2,2:36.0,,R. McCallum misses 2-pt jump shot from 19 ft,52,51
180,2,2:35.0,Defensive rebound by D. Jordan,,52,51
181,2,2:22.0,Shooting foul by Z. Randolph (drawn by D. Jordan),,52,51
182,2,2:22.0,LA Clippers full timeout,,52,51
183,2,2:22.0,D. Jordan misses free throw 1 of 2,,52,51
184,2,2:22.0,Offensive rebound by Team,,52,51
185,2,2:22.0,D. Jordan misses free throw 2 of 2,,52,51
186,2,2:21.0,,Defensive rebound by V. Carter,52,51
187,2,2:13.0,,Turnover by R. McCallum (step out of bounds),52,51
188,2,1:55.0,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),,54,51
189,2,1:42.0,,L. Stephenson misses 2-pt layup from 3 ft (block by D. Jordan),54,51
190,2,1:41.0,,Offensive rebound by L. Stephenson,54,51
191,2,1:36.0,,T. Allen makes 3-pt jump shot from 22 ft (assist by V. Carter),54,54
192,2,1:20.0,Shooting foul by R. McCallum (drawn by C. Paul),,54,54
193,2,1:20.0,C. Paul makes free throw 1 of 2,,55,54
194,2,1:20.0,C. Paul makes free throw 2 of 2,,56,54
195,2,1:04.0,Offensive charge foul by T. Allen (drawn by J. Redick),,56,54
196,2,1:04.0,,Turnover by T. Allen (offensive foul),56,54
197,2,0:54.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by D. Jordan),,58,54
198,2,0:34.0,,L. Stephenson makes 2-pt layup from 1 ft,58,56
199,2,0:29.0,C. Paul misses 2-pt jump shot from 17 ft,,58,56
200,2,0:26.0,,Defensive rebound by Z. Randolph,58,56
201,2,0:03.0,,R. McCallum misses 2-pt jump shot from 17 ft,58,56
202,2,0:01.0,,Offensive rebound by T. Allen,58,56
203,2,0:01.0,,T. Allen makes 2-pt layup from 1 ft,58,58
204,3,11:36.0,,Turnover by Z. Randolph (lost ball; steal by J. Green),58,58
205,3,11:28.0,J. Green misses 2-pt layup from 2 ft,,58,58
206,3,11:25.0,,Defensive rebound by Z. Randolph,58,58
207,3,11:16.0,,Shooting foul by C. Paul (drawn by R. Hollins),58,58
208,3,11:16.0,,R. Hollins makes free throw 1 of 2,58,59
209,3,11:16.0,,R. Hollins makes free throw 2 of 2,58,60
210,3,11:01.0,J. Redick makes 2-pt jump shot from 6 ft,,60,60
211,3,10:39.0,,Z. Randolph makes 2-pt jump shot from 15 ft,60,62
212,3,10:22.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,63,62
213,3,10:13.0,Violation by D. Jordan (def goaltending),,63,62
214,3,10:13.0,,T. Allen makes 2-pt layup at rim,63,64
215,3,10:00.0,J. Green misses 3-pt jump shot from 23 ft,,63,64
216,3,9:59.0,,Defensive rebound by Z. Randolph,63,64
217,3,9:48.0,,T. Allen misses 2-pt jump shot from 20 ft,63,64
218,3,9:47.0,,Offensive rebound by Z. Randolph,63,64
219,3,9:38.0,,Turnover by Z. Randolph (lost ball; steal by D. Jordan),63,64
220,3,9:33.0,Turnover by C. Paul (lost ball; steal by R. Hollins),,63,64
221,3,9:19.0,,L. Stephenson misses 2-pt jump shot from 10 ft,63,64
222,3,9:15.0,,Offensive rebound by Z. Randolph,63,64
223,3,9:15.0,,Z. Randolph makes 2-pt layup from 2 ft,63,66
224,3,8:46.0,J. Green makes 2-pt jump shot from 6 ft,,65,66
225,3,8:27.0,,L. Stephenson misses 2-pt jump shot from 19 ft,65,66
226,3,8:24.0,Defensive rebound by D. Jordan,,65,66
227,3,8:18.0,Turnover by L. Mbah a Moute (bad pass),,65,66
228,3,8:00.0,,Z. Randolph misses 2-pt layup from 1 ft,65,66
229,3,7:57.0,,Offensive rebound by T. Allen,65,66
230,3,7:57.0,,Offensive foul by T. Allen (drawn by J. Redick),65,66
231,3,7:57.0,,Turnover by T. Allen (offensive foul),65,66
232,3,7:43.0,C. Paul makes 3-pt jump shot from 22 ft (assist by J. Redick),,68,66
233,3,7:20.0,,R. McCallum makes 3-pt jump shot from 24 ft (assist by Z. Randolph),68,69
234,3,7:04.0,C. Paul misses 2-pt jump shot from 10 ft,,68,69
235,3,7:03.0,Offensive rebound by L. Mbah a Moute,,68,69
236,3,7:03.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,68,69
237,3,7:03.0,,Defensive rebound by Team,68,69
238,3,6:48.0,,Z. Randolph misses 2-pt jump shot from 17 ft,68,69
239,3,6:48.0,Defensive rebound by J. Redick,,68,69
240,3,6:40.0,J. Redick misses 2-pt layup from 2 ft (block by R. Hollins),,68,69
241,3,6:40.0,,Defensive rebound by L. Stephenson,68,69
242,3,6:40.0,Loose ball foul by J. Redick,,68,69
243,3,6:23.0,,Shooting foul by J. Green (drawn by Z. Randolph),68,69
244,3,6:23.0,LA Clippers full timeout,,68,69
245,3,6:23.0,P. Pierce enters the game for J. Green,,68,69
246,3,6:23.0,,Z. Randolph makes free throw 1 of 2,68,70
247,3,6:23.0,,Z. Randolph makes free throw 2 of 2,68,71
248,3,6:13.0,Personal foul by Z. Randolph,,68,71
249,3,6:06.0,Turnover by L. Mbah a Moute (bad pass),,68,71
250,3,5:49.0,,Turnover by L. Stephenson (bad pass; steal by D. Jordan),68,71
251,3,5:35.0,C. Paul misses 3-pt jump shot from 23 ft,,68,71
252,3,5:34.0,,Defensive rebound by Team,68,71
253,3,5:33.0,W. Johnson enters the game for L. Mbah a Moute,,68,71
254,3,5:19.0,,Shooting foul by J. Redick (drawn by T. Allen),68,71
255,3,5:19.0,,T. Allen makes free throw 1 of 2,68,72
256,3,5:19.0,J. Crawford enters the game for J. Redick,,68,72
257,3,5:19.0,,T. Allen makes free throw 2 of 2,68,73
258,3,5:07.0,C. Paul makes 2-pt jump shot from 14 ft,,70,73
259,3,4:51.0,,T. Allen misses 2-pt layup from 2 ft,70,73
260,3,4:50.0,,Offensive rebound by R. Hollins,70,73
261,3,4:50.0,,Shooting foul by P. Pierce (drawn by R. Hollins),70,73
262,3,4:50.0,,R. Hollins misses free throw 1 of 2,70,73
263,3,4:50.0,,Offensive rebound by Team,70,73
264,3,4:50.0,,R. Hollins misses free throw 2 of 2,70,73
265,3,4:49.0,Defensive rebound by D. Jordan,,70,73
266,3,4:41.0,W. Johnson misses 3-pt jump shot from 23 ft,,70,73
267,3,4:40.0,,Defensive rebound by Z. Randolph,70,73
268,3,4:22.0,,L. Stephenson makes 2-pt layup from 1 ft,70,75
269,3,4:22.0,,Shooting block foul by P. Pierce (drawn by L. Stephenson),70,75
270,3,4:22.0,,J. Green enters the game for R. Hollins,70,75
271,3,4:22.0,,X. Munford enters the game for T. Allen,70,75
272,3,4:22.0,,L. Stephenson makes free throw 1 of 1,70,76
273,3,4:00.0,Turnover by C. Paul (bad pass; steal by J. Green),,70,76
274,3,3:54.0,,L. Stephenson makes 2-pt jump shot from 3 ft,70,78
275,3,3:42.0,Offensive foul by W. Johnson (drawn by L. Stephenson),,70,78
276,3,3:42.0,Turnover by W. Johnson (offensive foul),,70,78
277,3,3:42.0,A. Rivers enters the game for C. Paul,,70,78
278,3,3:27.0,,J. Green misses 3-pt jump shot from 23 ft,70,78
279,3,3:26.0,Defensive rebound by J. Crawford,,70,78
280,3,3:12.0,Turnover by P. Pierce (lost ball; steal by J. Green),,70,78
281,3,2:59.0,,Shooting foul by W. Johnson (drawn by L. Stephenson),70,78
282,3,2:59.0,,Memphis full timeout,70,78
283,3,2:59.0,,L. Stephenson makes free throw 1 of 2,70,79
284,3,2:59.0,,L. Stephenson makes free throw 2 of 2,70,80
285,3,2:49.0,Personal foul by X. Munford,,70,80
286,3,2:44.0,Turnover by A. Rivers (bad pass; steal by J. Green),,70,80
287,3,2:28.0,,J. Green makes 2-pt dunk at rim (assist by Z. Randolph),70,82
288,3,2:09.0,J. Crawford misses 2-pt jump shot from 21 ft,,70,82
289,3,2:09.0,,Defensive rebound by Team,70,82
290,3,2:09.0,Loose ball foul by D. Jordan,,70,82
291,3,2:09.0,,Z. Randolph makes free throw 1 of 2,70,83
292,3,2:09.0,,Z. Randolph makes free throw 2 of 2,70,84
293,3,1:56.0,J. Crawford misses 2-pt jump shot from 20 ft,,70,84
294,3,1:54.0,Offensive rebound by A. Rivers,,70,84
295,3,1:50.0,P. Pierce misses 3-pt jump shot from 24 ft (block by J. Green),,70,84
296,3,1:48.0,,Defensive rebound by R. McCallum,70,84
297,3,1:47.0,,Personal foul by J. Crawford,70,84
298,3,1:47.0,,X. Munford makes free throw 1 of 2,70,85
299,3,1:47.0,C. Aldrich enters the game for D. Jordan,,70,85
300,3,1:47.0,,X. Munford misses free throw 2 of 2,70,85
301,3,1:46.0,Defensive rebound by C. Aldrich,,70,85
302,3,1:38.0,Shooting foul by R. McCallum (drawn by A. Rivers),,70,85
303,3,1:38.0,A. Rivers makes free throw 1 of 2,,71,85
304,3,1:38.0,A. Rivers makes free throw 2 of 2,,72,85
305,3,1:18.0,,Turnover by J. Green (bad pass),72,85
306,3,1:05.0,C. Aldrich misses 2-pt layup from 1 ft (block by L. Stephenson),,72,85
307,3,1:04.0,,Defensive rebound by L. Stephenson,72,85
308,3,1:01.0,,J. Green misses 2-pt layup from 1 ft (block by C. Aldrich),72,85
309,3,0:59.0,Defensive rebound by J. Crawford,,72,85
310,3,0:58.0,Shooting foul by J. Green (drawn by A. Rivers),,72,85
311,3,0:58.0,A. Rivers makes free throw 1 of 2,,73,85
312,3,0:58.0,,J. Martin enters the game for L. Stephenson,73,85
313,3,0:58.0,,V. Carter enters the game for Z. Randolph,73,85
314,3,0:58.0,A. Rivers makes free throw 2 of 2,,74,85
315,3,0:43.0,,R. McCallum misses 3-pt jump shot from 24 ft,74,85
316,3,0:42.0,,Offensive rebound by J. Martin,74,85
317,3,0:39.0,,J. Martin misses 2-pt layup from 2 ft (block by C. Aldrich),74,85
318,3,0:37.0,,Offensive rebound by J. Green,74,85
319,3,0:37.0,,J. Green misses 2-pt layup from 2 ft,74,85
320,3,0:35.0,Defensive rebound by C. Aldrich,,74,85
321,3,0:32.0,Shooting foul by J. Martin (drawn by P. Pierce),,74,85
322,3,0:32.0,P. Pierce misses free throw 1 of 2,,74,85
323,3,0:32.0,Offensive rebound by Team,,74,85
324,3,0:32.0,,B. Weber enters the game for R. McCallum,74,85
325,3,0:32.0,P. Pierce makes free throw 2 of 2,,75,85
326,3,0:09.0,,J. Martin misses 2-pt jump shot from 20 ft,75,85
327,3,0:07.0,,Offensive rebound by X. Munford,75,85
328,3,0:01.0,,V. Carter misses 3-pt jump shot from 24 ft,75,85
329,3,0:00.0,,Offensive rebound by J. Martin,75,85
330,3,0:00.0,,J. Martin misses 2-pt layup at rim,75,85
331,3,0:00.0,,Offensive rebound by Team,75,85
332,4,11:41.0,P. Pierce misses 3-pt jump shot from 24 ft,,75,85
333,4,11:40.0,,Defensive rebound by X. Munford,75,85
334,4,11:25.0,,X. Munford makes 2-pt jump shot from 21 ft,75,87
335,4,11:10.0,Personal foul by J. Green,,75,87
336,4,11:01.0,J. Crawford makes 2-pt jump shot from 17 ft,,77,87
337,4,10:50.0,,Personal foul by J. Crawford,77,87
338,4,10:37.0,,Turnover by J. Green (lost ball; steal by P. Pierce),77,87
339,4,10:29.0,J. Crawford misses 3-pt jump shot from 24 ft,,77,87
340,4,10:24.0,,Defensive rebound by V. Carter,77,87
341,4,10:12.0,,V. Carter makes 2-pt jump shot from 21 ft (assist by J. Green),77,89
342,4,10:02.0,Personal foul by J. Martin,,77,89
343,4,9:47.0,A. Rivers makes 3-pt jump shot from 26 ft,,80,89
344,4,9:25.0,,V. Carter misses 2-pt layup from 2 ft (block by C. Aldrich),80,89
345,4,9:24.0,Defensive rebound by W. Johnson,,80,89
346,4,9:07.0,A. Rivers misses 2-pt jump shot from 4 ft,,80,89
347,4,9:05.0,Offensive rebound by C. Aldrich,,80,89
348,4,9:05.0,C. Aldrich misses 2-pt layup from 1 ft,,80,89
349,4,9:03.0,,Defensive rebound by V. Carter,80,89
350,4,8:50.0,,J. Green misses 2-pt jump shot from 20 ft,80,89
351,4,8:47.0,Defensive rebound by A. Rivers,,80,89
352,4,8:40.0,Turnover by A. Rivers (lost ball),,80,89
353,4,8:40.0,,Memphis full timeout,80,89
354,4,8:40.0,C. Paul enters the game for W. Johnson,,80,89
355,4,8:22.0,,J. Martin makes 2-pt dunk at rim (assist by J. Green),80,91
356,4,8:04.0,Shooting foul by J. Martin (drawn by C. Aldrich),,80,91
357,4,8:04.0,C. Aldrich makes free throw 1 of 2,,81,91
358,4,8:04.0,,Z. Randolph enters the game for J. Martin,81,91
359,4,8:04.0,C. Aldrich makes free throw 2 of 2,,82,91
360,4,7:51.0,,Turnover by V. Carter (lost ball; steal by P. Pierce),82,91
361,4,7:46.0,Shooting foul by B. Weber (drawn by J. Crawford),,82,91
362,4,7:46.0,J. Crawford makes free throw 1 of 2,,83,91
363,4,7:46.0,,R. McCallum enters the game for B. Weber,83,91
364,4,7:46.0,,T. Allen enters the game for X. Munford,83,91
365,4,7:46.0,J. Crawford makes free throw 2 of 2,,84,91
366,4,7:26.0,,T. Allen misses 3-pt jump shot from 22 ft,84,91
367,4,7:25.0,,Offensive rebound by Z. Randolph,84,91
368,4,7:25.0,,Z. Randolph misses 2-pt layup from 1 ft,84,91
369,4,7:22.0,Defensive rebound by A. Rivers,,84,91
370,4,7:22.0,Personal foul by J. Green,,84,91
371,4,7:22.0,C. Paul makes free throw 1 of 2,,85,91
372,4,7:22.0,C. Paul makes free throw 2 of 2,,86,91
373,4,7:11.0,,Turnover by R. McCallum (bad pass; steal by J. Crawford),86,91
374,4,6:57.0,C. Paul makes 2-pt jump shot from 13 ft,,88,91
375,4,6:57.0,,Memphis full timeout,88,91
376,4,6:41.0,,Shooting foul by P. Pierce (drawn by V. Carter),88,91
377,4,6:41.0,,V. Carter makes free throw 1 of 2,88,92
378,4,6:41.0,,V. Carter makes free throw 2 of 2,88,93
379,4,6:21.0,J. Crawford misses 3-pt jump shot from 24 ft,,88,93
380,4,6:19.0,,Defensive rebound by Z. Randolph,88,93
381,4,6:02.0,,Z. Randolph misses 2-pt layup from 3 ft (block by C. Aldrich),88,93
382,4,6:01.0,Defensive rebound by J. Crawford,,88,93
383,4,5:59.0,C. Paul misses 2-pt layup at rim (block by R. McCallum),,88,93
384,4,5:59.0,Offensive rebound by Team,,88,93
385,4,5:59.0,D. Jordan enters the game for C. Aldrich,,88,93
386,4,5:59.0,,L. Stephenson enters the game for V. Carter,88,93
387,4,5:46.0,P. Pierce misses 3-pt jump shot from 25 ft,,88,93
388,4,5:45.0,,Defensive rebound by J. Green,88,93
389,4,5:32.0,,R. McCallum makes 2-pt jump shot from 13 ft,88,95
390,4,5:31.0,LA Clippers full timeout,,88,95
391,4,5:31.0,J. Redick enters the game for A. Rivers,,88,95
