,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
74,1,3:44.0,J. Winslow enters the game for H. Whiteside,,25,11
75,1,3:44.0,J. McRoberts enters the game for D. Wade,,25,11
76,1,3:28.0,J. Johnson makes 2-pt jump shot from 11 ft (assist by J. Richardson),,27,11
77,1,3:07.0,,M. Smart misses 2-pt layup at rim,27,11
78,1,3:06.0,Defensive rebound by J. Johnson,,27,11
79,1,2:58.0,G. Dragić misses 3-pt jump shot from 22 ft,,27,11
80,1,2:56.0,Offensive rebound by J. McRoberts,,27,11
81,1,2:44.0,Personal block foul by K. Olynyk,,27,11
82,1,2:44.0,,J. Jerebko enters the game for I. Thomas,27,11
83,1,2:44.0,,T. Zeller enters the game for K. Olynyk,27,11
84,1,2:34.0,J. Johnson misses 2-pt layup from 2 ft (block by T. Zeller),,27,11
85,1,2:33.0,Offensive rebound by J. Winslow,,27,11
86,1,2:32.0,J. Winslow makes 2-pt jump shot from 4 ft,,29,11
87,1,2:16.0,,Turnover by A. Bradley (bad pass; steal by G. Dragić),29,11
88,1,2:12.0,G. Dragić makes 2-pt layup at rim,,31,11
89,1,2:12.0,,Boston full timeout,31,11
90,1,2:12.0,G. Green enters the game for J. Johnson,,31,11
91,1,2:00.0,,J. Jerebko misses 2-pt jump shot from 2 ft,31,11
92,1,1:59.0,,Offensive rebound by J. Jerebko,31,11
93,1,1:59.0,,J. Jerebko misses 2-pt layup from 2 ft,31,11
94,1,1:58.0,,Offensive rebound by J. Jerebko,31,11
95,1,1:52.0,,J. Jerebko misses 2-pt jump shot from 14 ft,31,11
96,1,1:49.0,Defensive rebound by J. McRoberts,,31,11
97,1,1:30.0,G. Dragić makes 2-pt jump shot from 7 ft,,33,11
98,1,1:18.0,,Personal foul by G. Green,33,11
99,1,1:17.0,,Personal foul by G. Green,33,11
100,1,1:17.0,,E. Turner misses free throw 1 of 2,33,11
101,1,1:17.0,,Offensive rebound by Team,33,11
102,1,1:17.0,,J. Crowder enters the game for A. Bradley,33,11
103,1,1:17.0,,E. Turner makes free throw 2 of 2,33,12
104,1,0:56.0,J. Richardson misses 2-pt jump shot from 3 ft,,33,12
105,1,0:56.0,,Defensive rebound by J. Jerebko,33,12
106,1,0:47.0,,E. Turner misses 2-pt jump shot from 13 ft,33,12
107,1,0:46.0,Defensive rebound by J. Winslow,,33,12
108,1,0:42.0,J. Winslow misses 2-pt layup at rim (block by J. Jerebko),,33,12
109,1,0:41.0,,Defensive rebound by Team,33,12
110,1,0:27.0,,Personal foul by J. Richardson,33,12
111,1,0:27.0,,J. Jerebko misses free throw 1 of 2,33,12
112,1,0:27.0,,Offensive rebound by Team,33,12
113,1,0:27.0,,J. Jerebko makes free throw 2 of 2,33,13
114,1,0:08.0,G. Dragić makes 2-pt jump shot from 18 ft,,35,13
115,1,0:00.0,,E. Turner misses 2-pt jump shot from 9 ft,35,13
116,1,0:00.0,,Offensive rebound by Team,35,13
117,2,11:48.0,,T. Zeller misses 2-pt layup at rim (block by G. Dragić),35,13
118,2,11:47.0,Defensive rebound by D. Wade,,35,13
119,2,11:42.0,Personal foul by J. Jerebko,,35,13
120,2,11:33.0,G. Green misses 2-pt jump shot from 14 ft,,35,13
121,2,11:33.0,,Defensive rebound by T. Zeller,35,13
122,2,11:21.0,,T. Zeller makes 2-pt layup from 1 ft (assist by E. Turner),35,15
123,2,10:57.0,J. McRoberts misses 2-pt jump shot from 10 ft,,35,15
124,2,10:56.0,,Defensive rebound by J. Jerebko,35,15
125,2,10:42.0,,E. Turner makes 2-pt layup from 1 ft (assist by J. Jerebko),35,17
126,2,10:42.0,,Shooting foul by J. Winslow (drawn by E. Turner),35,17
127,2,10:42.0,,E. Turner makes free throw 1 of 1,35,18
128,2,10:17.0,J. McRoberts makes 2-pt jump shot from 9 ft,,37,18
129,2,10:08.0,,M. Smart misses 2-pt layup at rim,37,18
130,2,10:07.0,,Offensive rebound by J. Crowder,37,18
131,2,10:06.0,,J. Crowder makes 2-pt layup from 1 ft,37,20
132,2,9:50.0,G. Dragić misses 2-pt jump shot from 16 ft,,37,20
133,2,9:48.0,Offensive rebound by J. Winslow,,37,20
134,2,9:40.0,D. Wade makes 2-pt jump shot from 17 ft,,39,20
135,2,9:24.0,,Turnover by M. Smart (bad pass; steal by J. Winslow),39,20
136,2,9:19.0,G. Dragić makes 2-pt layup from 1 ft (assist by J. Winslow),,41,20
137,2,9:04.0,,Shooting foul by G. Green (drawn by T. Zeller),41,20
138,2,9:04.0,,T. Zeller makes free throw 1 of 2,41,21
139,2,9:04.0,L. Deng enters the game for G. Green,,41,21
140,2,9:04.0,,I. Thomas enters the game for J. Jerebko,41,21
141,2,9:04.0,,T. Zeller makes free throw 2 of 2,41,22
142,2,8:43.0,D. Wade makes 2-pt jump shot from 14 ft,,43,22
143,2,8:26.0,,J. Crowder misses 2-pt jump shot from 12 ft,43,22
144,2,8:25.0,Defensive rebound by J. Winslow,,43,22
145,2,8:12.0,J. Winslow makes 2-pt layup from 1 ft (assist by L. Deng),,45,22
146,2,8:11.0,,Boston full timeout,45,22
147,2,8:11.0,J. Richardson enters the game for G. Dragić,,45,22
148,2,7:56.0,,J. Crowder makes 2-pt layup from 1 ft,45,24
149,2,7:56.0,,Technical foul by J. Crowder,45,24
150,2,7:56.0,D. Wade makes technical free throw,,46,24
151,2,7:44.0,D. Wade makes 2-pt jump shot from 19 ft (assist by J. McRoberts),,48,24
152,2,7:32.0,,M. Smart misses 2-pt layup from 1 ft,48,24
153,2,7:31.0,Defensive rebound by J. McRoberts,,48,24
154,2,7:10.0,J. McRoberts misses 2-pt jump shot from 11 ft,,48,24
155,2,7:09.0,,Defensive rebound by J. Crowder,48,24
156,2,7:05.0,,A. Johnson enters the game for T. Zeller,48,24
157,2,7:05.0,H. Whiteside enters the game for J. McRoberts,,48,24
158,2,7:05.0,,J. Sullinger enters the game for M. Smart,48,24
159,2,6:57.0,,I. Thomas makes 2-pt jump shot from 9 ft (assist by J. Sullinger),48,26
160,2,6:33.0,L. Deng misses 3-pt jump shot from 22 ft,,48,26
161,2,6:32.0,Offensive rebound by H. Whiteside,,48,26
162,2,6:18.0,D. Wade misses 2-pt jump shot from 12 ft,,48,26
163,2,6:17.0,,Defensive rebound by A. Johnson,48,26
164,2,6:13.0,,E. Turner makes 2-pt layup from 1 ft (assist by J. Crowder),48,28
165,2,6:13.0,Miami full timeout,,48,28
166,2,6:13.0,J. Johnson enters the game for D. Wade,,48,28
167,2,5:52.0,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),,50,28
168,2,5:39.0,,Shooting foul by J. Winslow (drawn by I. Thomas),50,28
169,2,5:39.0,,I. Thomas makes free throw 1 of 2,50,29
170,2,5:39.0,,I. Thomas makes free throw 2 of 2,50,30
171,2,5:26.0,Shooting foul by A. Johnson (drawn by H. Whiteside),,50,30
172,2,5:26.0,H. Whiteside makes free throw 1 of 2,,51,30
173,2,5:26.0,H. Whiteside misses free throw 2 of 2,,51,30
174,2,5:26.0,,Defensive rebound by E. Turner,51,30
175,2,5:17.0,,I. Thomas misses 2-pt layup from 1 ft (block by L. Deng),51,30
176,2,5:16.0,,Offensive rebound by J. Sullinger,51,30
177,2,5:12.0,,I. Thomas misses 2-pt jump shot from 12 ft,51,30
178,2,5:11.0,Defensive rebound by H. Whiteside,,51,30
179,2,5:10.0,Personal foul by I. Thomas,,51,30
180,2,4:50.0,J. Johnson makes 2-pt jump shot from 17 ft,,53,30
181,2,4:39.0,,E. Turner makes 2-pt jump shot from 10 ft,53,32
182,2,4:17.0,J. Johnson makes 2-pt jump shot from 13 ft,,55,32
183,2,4:03.0,,I. Thomas misses 3-pt jump shot from 26 ft,55,32
184,2,4:03.0,Defensive rebound by J. Johnson,,55,32
185,2,3:50.0,Personal foul by J. Crowder,,55,32
186,2,3:50.0,,A. Bradley enters the game for E. Turner,55,32
187,2,3:50.0,,K. Olynyk enters the game for A. Johnson,55,32
188,2,3:37.0,J. Johnson makes 2-pt jump shot from 16 ft,,57,32
189,2,3:17.0,,J. Sullinger misses 2-pt jump shot from 6 ft,57,32
190,2,3:16.0,,Offensive rebound by J. Sullinger,57,32
191,2,3:14.0,,J. Sullinger makes 2-pt layup from 2 ft,57,34
192,2,2:51.0,J. Johnson misses 2-pt jump shot from 6 ft,,57,34
193,2,2:50.0,,Defensive rebound by Team,57,34
194,2,2:50.0,Official timeout,,57,34
195,2,2:50.0,G. Dragić enters the game for J. Richardson,,57,34
196,2,2:30.0,,K. Olynyk misses 2-pt jump shot from 5 ft (block by L. Deng),57,34
197,2,2:29.0,Defensive rebound by L. Deng,,57,34
198,2,2:09.0,G. Dragić misses 2-pt jump shot from 9 ft,,57,34
199,2,2:08.0,,Defensive rebound by J. Crowder,57,34
200,2,1:52.0,,J. Crowder misses 3-pt jump shot from 25 ft,57,34
201,2,1:51.0,Defensive rebound by H. Whiteside,,57,34
202,2,1:35.0,H. Whiteside misses 2-pt dunk at rim,,57,34
203,2,1:34.0,Offensive rebound by J. Winslow,,57,34
204,2,1:21.0,H. Whiteside misses 2-pt jump shot from 18 ft,,57,34
205,2,1:20.0,Offensive rebound by J. Winslow,,57,34
206,2,0:59.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by G. Dragić),,60,34
207,2,0:48.0,,I. Thomas misses 2-pt layup from 3 ft,60,34
208,2,0:47.0,Defensive rebound by J. Winslow,,60,34
209,2,0:27.0,Turnover by J. Johnson (bad pass; steal by K. Olynyk),,60,34
210,2,0:22.0,,K. Olynyk makes 2-pt layup from 1 ft,60,36
211,2,0:12.0,Personal take foul by J. Sullinger,,60,36
212,2,0:12.0,H. Whiteside makes free throw 1 of 2,,61,36
213,2,0:12.0,H. Whiteside makes free throw 2 of 2,,62,36
214,2,0:05.0,,Personal block foul by G. Dragić,62,36
215,2,0:05.0,D. Wade enters the game for G. Dragić,,62,36
216,2,0:02.0,,J. Crowder makes 2-pt layup at rim,62,38
217,3,11:49.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),62,41
218,3,11:25.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Wade),,65,41
219,3,11:12.0,,J. Sullinger makes 2-pt layup from 2 ft,65,43
220,3,10:55.0,D. Wade misses 2-pt jump shot from 16 ft,,65,43
221,3,10:54.0,,Defensive rebound by Team,65,43
222,3,10:54.0,Loose ball foul by G. Dragić,,65,43
223,3,10:44.0,,J. Crowder misses 2-pt jump shot from 13 ft,65,43
224,3,10:43.0,,Offensive rebound by Team,65,43
225,3,10:43.0,Loose ball foul by J. Johnson,,65,43
226,3,10:36.0,,J. Sullinger misses 3-pt jump shot from 24 ft,65,43
227,3,10:35.0,,Offensive rebound by J. Crowder,65,43
228,3,10:31.0,,I. Thomas misses 3-pt jump shot from 24 ft,65,43
229,3,10:30.0,Defensive rebound by Team,,65,43
230,3,10:18.0,Turnover by D. Wade (bad pass; steal by I. Thomas),,65,43
231,3,10:14.0,,A. Bradley makes 2-pt dunk at rim (assist by I. Thomas),65,45
232,3,9:52.0,G. Dragić misses 2-pt jump shot from 6 ft,,65,45
233,3,9:52.0,,Defensive rebound by A. Johnson,65,45
234,3,9:40.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by J. Crowder),65,47
235,3,9:13.0,G. Dragić misses 2-pt jump shot from 7 ft,,65,47
236,3,9:11.0,Offensive rebound by H. Whiteside,,65,47
237,3,9:11.0,H. Whiteside misses 2-pt layup from 1 ft,,65,47
238,3,9:10.0,,Defensive rebound by I. Thomas,65,47
239,3,9:05.0,,I. Thomas makes 2-pt layup from 1 ft,65,49
240,3,9:05.0,Miami full timeout,,65,49
241,3,8:44.0,L. Deng misses 3-pt jump shot from 22 ft,,65,49
242,3,8:43.0,,Defensive rebound by I. Thomas,65,49
243,3,8:29.0,,J. Crowder misses 3-pt jump shot from 25 ft,65,49
244,3,8:28.0,Defensive rebound by J. Johnson,,65,49
245,3,8:09.0,L. Deng misses 3-pt jump shot from 24 ft,,65,49
246,3,8:08.0,,Defensive rebound by A. Bradley,65,49
247,3,8:05.0,Offensive charge foul by J. Crowder (drawn by G. Dragić),,65,49
248,3,8:05.0,,Turnover by J. Crowder (offensive foul),65,49
249,3,7:45.0,J. Johnson misses 3-pt jump shot from 23 ft,,65,49
250,3,7:44.0,,Defensive rebound by I. Thomas,65,49
251,3,7:38.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),65,51
252,3,7:12.0,D. Wade misses 3-pt jump shot from 25 ft,,65,51
253,3,7:11.0,,Defensive rebound by A. Johnson,65,51
254,3,7:09.0,,A. Bradley makes 2-pt dunk at rim (assist by A. Johnson),65,53
255,3,7:09.0,Miami full timeout,,65,53
256,3,7:09.0,J. McRoberts enters the game for H. Whiteside,,65,53
257,3,6:54.0,Personal foul by I. Thomas,,65,53
258,3,6:54.0,J. Richardson enters the game for G. Dragić,,65,53
259,3,6:45.0,Turnover by L. Deng (bad pass; steal by A. Bradley),,65,53
260,3,6:21.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),65,55
261,3,5:56.0,Turnover by J. Johnson (bad pass; steal by J. Sullinger),,65,55
262,3,5:53.0,,Shooting foul by J. Richardson (drawn by I. Thomas),65,55
263,3,5:53.0,,I. Thomas makes free throw 1 of 2,65,56
264,3,5:53.0,,I. Thomas misses free throw 2 of 2,65,56
265,3,5:53.0,Defensive rebound by L. Deng,,65,56
266,3,5:38.0,J. McRoberts misses 3-pt jump shot from 24 ft,,65,56
267,3,5:37.0,,Defensive rebound by A. Bradley,65,56
268,3,5:16.0,,J. Crowder misses 2-pt layup from 2 ft (block by D. Wade),65,56
269,3,5:15.0,Defensive rebound by L. Deng,,65,56
270,3,5:09.0,D. Wade misses 2-pt jump shot from 4 ft,,65,56
271,3,5:08.0,,Defensive rebound by A. Johnson,65,56
272,3,5:03.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),65,58
273,3,4:58.0,Personal foul by A. Bradley,,65,58
274,3,4:58.0,J. Winslow enters the game for D. Wade,,65,58
275,3,4:58.0,Personal foul by A. Johnson,,65,58
276,3,4:38.0,J. Johnson misses 2-pt jump shot from 14 ft,,65,58
277,3,4:37.0,,Defensive rebound by A. Bradley,65,58
278,3,4:26.0,,Turnover by J. Sullinger (lost ball; steal by J. McRoberts),65,58
279,3,4:10.0,L. Deng misses 2-pt layup from 2 ft,,65,58
280,3,4:09.0,,Defensive rebound by A. Johnson,65,58
281,3,4:04.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Johnson),65,61
282,3,3:34.0,J. Johnson makes 2-pt jump shot from 21 ft,,67,61
283,3,3:13.0,,A. Bradley misses 2-pt jump shot from 21 ft,67,61
284,3,3:12.0,Defensive rebound by J. McRoberts,,67,61
285,3,2:55.0,J. McRoberts misses 2-pt jump shot from 21 ft,,67,61
286,3,2:54.0,,Defensive rebound by Team,67,61
287,3,2:54.0,Loose ball foul by L. Deng,,67,61
288,3,2:54.0,,Boston full timeout,67,61
289,3,2:54.0,,E. Turner enters the game for J. Crowder,67,61
290,3,2:54.0,,M. Smart enters the game for J. Sullinger,67,61
291,3,2:54.0,,J. Jerebko enters the game for A. Bradley,67,61
292,3,2:54.0,G. Dragić enters the game for L. Deng,,67,61
293,3,2:47.0,Violation by J. Winslow (kicked ball),,67,61
294,3,2:41.0,,E. Turner makes 2-pt jump shot from 13 ft,67,63
295,3,2:12.0,J. Winslow misses 3-pt jump shot from 22 ft,,67,63
296,3,2:12.0,Offensive rebound by J. Richardson,,67,63
297,3,2:00.0,J. Johnson misses 2-pt jump shot from 17 ft,,67,63
298,3,1:59.0,,Defensive rebound by Team,67,63
299,3,1:49.0,,I. Thomas misses 2-pt layup from 1 ft,67,63
300,3,1:48.0,Defensive rebound by Team,,67,63
301,3,1:48.0,,K. Olynyk enters the game for A. Johnson,67,63
302,3,1:27.0,G. Dragić misses 2-pt jump shot from 15 ft,,67,63
303,3,1:26.0,,Defensive rebound by I. Thomas,67,63
304,3,1:19.0,,I. Thomas misses 2-pt layup from 2 ft,67,63
305,3,1:18.0,Defensive rebound by Team,,67,63
306,3,1:04.0,Personal foul by E. Turner,,67,63
307,3,0:51.0,J. McRoberts misses 2-pt jump shot from 13 ft,,67,63
308,3,0:50.0,Offensive rebound by Team,,67,63
309,3,0:50.0,Turnover by Team (shot clock),,67,63
310,3,0:38.0,,K. Olynyk misses 3-pt jump shot from 24 ft,67,63
311,3,0:37.0,,Offensive rebound by Team,67,63
312,3,0:34.0,,Offensive foul by J. Jerebko (drawn by J. Winslow),67,63
313,3,0:34.0,,Turnover by J. Jerebko (offensive foul),67,63
314,3,0:34.0,,J. Crowder enters the game for I. Thomas,67,63
315,3,0:23.0,J. Richardson misses 3-pt jump shot from 25 ft,,67,63
316,3,0:22.0,,Defensive rebound by M. Smart,67,63
317,3,0:01.0,,E. Turner misses 2-pt jump shot from 13 ft,67,63
318,3,0:00.0,Defensive rebound by J. Richardson,,67,63
319,3,0:00.0,,Technical foul by M. Smart,67,63
320,3,0:00.0,Technical foul by G. Dragić,,67,63
321,3,0:00.0,,Technical foul by E. Turner,67,63
322,3,0:00.0,Technical foul by Team,,67,63
323,4,11:47.0,Offensive foul by H. Whiteside (drawn by M. Smart),,67,63
324,4,11:46.0,Turnover by H. Whiteside (offensive foul),,67,63
325,4,11:34.0,,E. Turner makes 2-pt jump shot from 17 ft (assist by K. Olynyk),67,65
326,4,11:15.0,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),,69,65
327,4,11:01.0,,K. Olynyk misses 3-pt jump shot from 24 ft,69,65
328,4,10:59.0,,Offensive rebound by Team,69,65
329,4,10:50.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),69,67
330,4,10:27.0,D. Wade misses 2-pt jump shot from 12 ft,,69,67
331,4,10:26.0,,Defensive rebound by J. Jerebko,69,67
332,4,10:15.0,,E. Turner makes 2-pt dunk at rim,69,69
333,4,9:58.0,Personal foul by E. Turner,,69,69
334,4,9:49.0,Turnover by D. Wade (bad pass; steal by K. Olynyk),,69,69
335,4,9:39.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),69,71
336,4,9:39.0,,Shooting foul by D. Wade (drawn by K. Olynyk),69,71
337,4,9:39.0,,K. Olynyk makes free throw 1 of 1,69,72
338,4,9:39.0,Miami full timeout,,69,72
339,4,9:15.0,Turnover by Team (shot clock),,69,72
340,4,9:01.0,,J. Jerebko makes 3-pt jump shot from 23 ft (assist by K. Olynyk),69,75
341,4,8:47.0,Shooting block foul by E. Turner (drawn by H. Whiteside),,69,75
342,4,8:47.0,H. Whiteside makes free throw 1 of 2,,70,75
343,4,8:47.0,L. Deng enters the game for G. Dragić,,70,75
344,4,8:47.0,H. Whiteside makes free throw 2 of 2,,71,75
345,4,8:30.0,,M. Smart misses 2-pt layup from 2 ft (block by H. Whiteside),71,75
346,4,8:30.0,,Offensive rebound by Team,71,75
347,4,8:30.0,J. Johnson enters the game for H. Whiteside,,71,75
348,4,8:30.0,,Boston full timeout,71,75
349,4,8:25.0,,K. Olynyk misses 2-pt layup from 2 ft,71,75
350,4,8:24.0,Defensive rebound by J. Winslow,,71,75
351,4,8:12.0,D. Wade misses 2-pt jump shot from 16 ft,,71,75
352,4,8:11.0,,Defensive rebound by E. Turner,71,75
353,4,8:01.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),71,77
354,4,7:39.0,D. Wade makes 2-pt layup from 1 ft,,73,77
355,4,7:20.0,,E. Turner misses 2-pt jump shot from 14 ft,73,77
356,4,7:20.0,Defensive rebound by D. Wade,,73,77
357,4,7:06.0,J. Richardson misses 2-pt jump shot from 17 ft,,73,77
358,4,7:04.0,Offensive rebound by J. Winslow,,73,77
359,4,7:01.0,J. Johnson misses 3-pt jump shot from 24 ft,,73,77
360,4,7:00.0,,Defensive rebound by Team,73,77
361,4,7:00.0,,A. Bradley enters the game for J. Crowder,73,77
362,4,6:38.0,,E. Turner makes 2-pt layup from 3 ft,73,79
363,4,6:22.0,D. Wade makes 2-pt layup from 1 ft,,75,79
364,4,6:07.0,,Personal foul by L. Deng,75,79
365,4,6:07.0,G. Dragić enters the game for D. Wade,,75,79
366,4,5:58.0,,A. Bradley makes 2-pt layup from 2 ft,75,81
367,4,5:42.0,Personal foul by A. Bradley,,75,81
368,4,5:33.0,G. Dragić makes 2-pt layup from 2 ft,,77,81
369,4,5:17.0,,M. Smart misses 2-pt jump shot from 4 ft,77,81
370,4,5:16.0,Defensive rebound by J. Winslow,,77,81
371,4,5:06.0,J. Richardson misses 3-pt jump shot from 25 ft,,77,81
372,4,5:04.0,,Defensive rebound by A. Bradley,77,81
373,4,4:50.0,,A. Bradley makes 2-pt jump shot from 18 ft,77,83
374,4,4:36.0,G. Dragić makes 2-pt layup from 2 ft,,79,83
375,4,4:26.0,D. Wade enters the game for J. Richardson,,79,83
376,4,4:26.0,,I. Thomas enters the game for M. Smart,79,83
377,4,4:14.0,,Shooting foul by L. Deng (drawn by K. Olynyk),79,83
378,4,4:14.0,,K. Olynyk makes free throw 1 of 2,79,84
379,4,4:14.0,,A. Johnson enters the game for J. Jerebko,79,84
380,4,4:14.0,H. Whiteside enters the game for J. Winslow,,79,84
381,4,4:14.0,,K. Olynyk makes free throw 2 of 2,79,85
382,4,4:01.0,Turnover by J. Johnson (lost ball; steal by K. Olynyk),,79,85
383,4,3:56.0,,K. Olynyk misses 2-pt layup from 1 ft,79,85
384,4,3:55.0,,Offensive rebound by A. Bradley,79,85
385,4,3:55.0,,A. Bradley makes 2-pt layup at rim,79,87
386,4,3:40.0,L. Deng misses 3-pt jump shot from 25 ft,,79,87
387,4,3:39.0,,Defensive rebound by A. Bradley,79,87
388,4,3:22.0,,E. Turner misses 2-pt jump shot from 12 ft,79,87
389,4,3:21.0,Defensive rebound by H. Whiteside,,79,87
390,4,3:10.0,J. Johnson misses 3-pt jump shot from 25 ft,,79,87
391,4,3:09.0,,Defensive rebound by A. Bradley,79,87
392,4,2:55.0,,Shooting foul by H. Whiteside (drawn by I. Thomas),79,87
393,4,2:55.0,Official timeout,,79,87
394,4,2:55.0,,J. Crowder enters the game for E. Turner,79,87
