,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
145,2,7:39.0,B. Wright makes 2-pt layup from 2 ft (assist by M. Barnes),,35,31
146,2,7:30.0,,D. Collison makes 2-pt jump shot from 20 ft,35,33
147,2,7:12.0,B. Udrih misses 3-pt jump shot from 23 ft,,35,33
148,2,7:10.0,,Defensive rebound by C. Butler,35,33
149,2,7:04.0,,Turnover by C. Butler (bad pass; steal by J. Green),35,33
150,2,6:57.0,J. Green misses 2-pt jump shot from 4 ft,,35,33
151,2,6:56.0,,Defensive rebound by D. Collison,35,33
152,2,6:54.0,,Shooting foul by B. Wright (drawn by O. Casspi),35,33
153,2,6:54.0,,O. Casspi misses free throw 1 of 2,35,33
154,2,6:54.0,,Offensive rebound by Team,35,33
155,2,6:54.0,,R. Gay enters the game for C. Butler,35,33
156,2,6:54.0,C. Lee enters the game for J. Green,,35,33
157,2,6:54.0,M. Conley enters the game for B. Udrih,,35,33
158,2,6:54.0,,O. Casspi misses free throw 2 of 2,35,33
159,2,6:54.0,Defensive rebound by B. Wright,,35,33
160,2,6:40.0,M. Barnes misses 3-pt jump shot from 24 ft,,35,33
161,2,6:39.0,,Defensive rebound by R. Gay,35,33
162,2,6:21.0,,R. Gay misses 2-pt jump shot from 4 ft (block by M. Barnes),35,33
163,2,6:21.0,Defensive rebound by Team,,35,33
164,2,6:21.0,,W. Cauley-Stein enters the game for K. Koufos,35,33
165,2,6:21.0,,R. Rondo enters the game for O. Casspi,35,33
166,2,6:21.0,M. Gasol enters the game for J. Green,,35,33
167,2,6:04.0,M. Barnes misses 3-pt jump shot from 24 ft,,35,33
168,2,6:04.0,,Defensive rebound by Team,35,33
169,2,5:54.0,,M. Belinelli misses 2-pt jump shot from 18 ft,35,33
170,2,5:54.0,Defensive rebound by M. Barnes,,35,33
171,2,5:40.0,M. Conley misses 3-pt jump shot from 24 ft,,35,33
172,2,5:40.0,,Defensive rebound by R. Rondo,35,33
173,2,5:32.0,,R. Gay misses 3-pt jump shot from 24 ft,35,33
174,2,5:31.0,Defensive rebound by C. Lee,,35,33
175,2,5:14.0,Offensive foul by B. Wright (drawn by M. Belinelli),,35,33
176,2,5:14.0,Turnover by B. Wright (offensive foul),,35,33
177,2,5:14.0,,Sacramento full timeout,35,33
178,2,5:14.0,T. Allen enters the game for M. Barnes,,35,33
179,2,5:02.0,,D. Collison misses 2-pt jump shot from 6 ft (block by B. Wright),35,33
180,2,5:00.0,Defensive rebound by M. Conley,,35,33
181,2,4:45.0,M. Gasol misses 2-pt jump shot from 19 ft,,35,33
182,2,4:44.0,Offensive rebound by T. Allen,,35,33
183,2,4:29.0,Turnover by M. Conley (bad pass; steal by W. Cauley-Stein),,35,33
184,2,4:25.0,,Shooting foul by M. Conley (drawn by D. Collison),35,33
185,2,4:25.0,,D. Collison makes free throw 1 of 2,35,34
186,2,4:25.0,Z. Randolph enters the game for B. Wright,,35,34
187,2,4:25.0,,D. Collison makes free throw 2 of 2,35,35
188,2,4:16.0,Def 3 sec tech foul by R. Rondo,,35,35
189,2,4:16.0,C. Lee makes technical free throw,,36,35
190,2,4:16.0,,K. Koufos enters the game for M. Belinelli,36,35
191,2,4:07.0,C. Lee misses 3-pt jump shot from 22 ft,,36,35
192,2,4:07.0,,Defensive rebound by Team,36,35
193,2,4:07.0,Loose ball foul by Z. Randolph (drawn by K. Koufos),,36,35
194,2,3:48.0,,R. Rondo misses 2-pt jump shot from 9 ft,36,35
195,2,3:48.0,Defensive rebound by Team,,36,35
196,2,3:48.0,,Loose ball foul by K. Koufos (drawn by Z. Randolph),36,35
197,2,3:48.0,Z. Randolph makes free throw 1 of 2,,37,35
198,2,3:48.0,,B. McLemore enters the game for K. Koufos,37,35
199,2,3:48.0,Z. Randolph makes free throw 2 of 2,,38,35
200,2,3:33.0,,R. Gay misses 3-pt jump shot from 24 ft,38,35
201,2,3:32.0,Defensive rebound by Team,,38,35
202,2,3:19.0,M. Conley makes 2-pt jump shot from 18 ft (assist by Z. Randolph),,40,35
203,2,3:03.0,,D. Collison makes 3-pt jump shot from 25 ft,40,38
204,2,2:50.0,Turnover by C. Lee (bad pass; steal by R. Rondo),,40,38
205,2,2:49.0,,Personal foul by C. Lee (drawn by R. Rondo),40,38
206,2,2:49.0,Memphis full timeout,,40,38
207,2,2:49.0,,R. Rondo misses free throw 1 of 2,40,38
208,2,2:49.0,,Offensive rebound by Team,40,38
209,2,2:49.0,,R. Rondo misses free throw 2 of 2,40,38
210,2,2:48.0,Defensive rebound by T. Allen,,40,38
211,2,2:28.0,M. Gasol misses 2-pt jump shot from 16 ft,,40,38
212,2,2:28.0,,Defensive rebound by R. Gay,40,38
213,2,2:18.0,,Turnover by R. Gay (bad pass; steal by C. Lee),40,38
214,2,2:01.0,Z. Randolph makes 2-pt hook shot from 8 ft (assist by M. Conley),,42,38
215,2,1:51.0,,R. Rondo misses 2-pt jump shot from 14 ft,42,38
216,2,1:50.0,Defensive rebound by C. Lee,,42,38
217,2,1:36.0,Turnover by C. Lee (traveling),,42,38
218,2,1:36.0,M. Barnes enters the game for M. Conley,,42,38
219,2,1:18.0,,D. Collison misses 2-pt layup from 4 ft (block by M. Barnes),42,38
220,2,1:16.0,Defensive rebound by C. Lee,,42,38
221,2,1:14.0,Personal foul by R. Rondo (drawn by M. Barnes),,42,38
222,2,1:14.0,M. Barnes makes free throw 1 of 2,,43,38
223,2,1:14.0,M. Barnes makes free throw 2 of 2,,44,38
224,2,1:03.0,,R. Gay misses 2-pt jump shot from 10 ft,44,38
225,2,1:03.0,Defensive rebound by C. Lee,,44,38
226,2,0:49.0,Z. Randolph makes 2-pt layup from 3 ft,,46,38
227,2,0:43.0,,Shooting foul by T. Allen (drawn by R. Gay),46,38
228,2,0:43.0,,R. Gay makes free throw 1 of 2,46,39
229,2,0:43.0,,R. Gay makes free throw 2 of 2,46,40
230,2,0:21.0,M. Barnes misses 3-pt jump shot from 25 ft,,46,40
231,2,0:21.0,Offensive rebound by C. Lee,,46,40
232,2,0:21.0,C. Lee makes 2-pt dunk at rim,,48,40
233,2,0:04.0,,Turnover by B. McLemore (lost ball; steal by M. Barnes),48,40
234,2,0:00.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Barnes),,50,40
235,3,11:37.0,,R. Gay makes 2-pt jump shot from 13 ft,50,42
236,3,11:11.0,Z. Randolph makes 2-pt jump shot from 22 ft (assist by C. Lee),,52,42
237,3,10:56.0,,R. Gay misses 2-pt jump shot from 9 ft,52,42
238,3,10:56.0,Defensive rebound by Z. Randolph,,52,42
239,3,10:41.0,Z. Randolph makes 2-pt jump shot from 16 ft,,54,42
240,3,10:26.0,,B. McLemore misses 2-pt jump shot from 14 ft,54,42
241,3,10:25.0,Defensive rebound by Z. Randolph,,54,42
242,3,10:15.0,B. Wright makes 2-pt jump shot from 3 ft (assist by Z. Randolph),,56,42
243,3,10:15.0,Shooting foul by W. Cauley-Stein (drawn by B. Wright),,56,42
244,3,10:15.0,B. Wright misses free throw 1 of 1,,56,42
245,3,10:12.0,,Defensive rebound by K. Koufos,56,42
246,3,10:04.0,,Personal foul by T. Allen (drawn by R. Gay),56,42
247,3,9:55.0,,R. Rondo misses 2-pt jump shot from 9 ft (block by B. Wright),56,42
248,3,9:54.0,,Offensive rebound by R. Rondo,56,42
249,3,9:52.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),56,44
250,3,9:37.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by M. Conley),,58,44
251,3,9:28.0,,Turnover by R. Rondo (bad pass; steal by M. Conley),58,44
252,3,9:24.0,C. Lee makes 2-pt layup from 2 ft (assist by M. Conley),,60,44
253,3,9:24.0,Shooting foul by B. McLemore (drawn by C. Lee),,60,44
254,3,9:24.0,,Sacramento full timeout,60,44
255,3,9:24.0,C. Lee makes free throw 1 of 1,,61,44
256,3,9:07.0,,R. Gay makes 3-pt jump shot from 22 ft (assist by R. Rondo),61,47
257,3,8:51.0,Z. Randolph misses 2-pt jump shot from 21 ft,,61,47
258,3,8:51.0,,Defensive rebound by R. Rondo,61,47
259,3,8:33.0,,R. Rondo misses 2-pt jump shot from 18 ft,61,47
260,3,8:32.0,Defensive rebound by Z. Randolph,,61,47
261,3,8:18.0,Turnover by Z. Randolph (lost ball),,61,47
262,3,8:18.0,Loose ball foul by Z. Randolph (drawn by K. Koufos),,61,47
263,3,8:02.0,,R. Rondo makes 2-pt jump shot from 5 ft,61,49
264,3,7:45.0,M. Conley misses 2-pt jump shot from 4 ft,,61,49
265,3,7:44.0,,Defensive rebound by W. Cauley-Stein,61,49
266,3,7:39.0,,R. Rondo misses 2-pt jump shot from 4 ft,61,49
267,3,7:38.0,,Offensive rebound by K. Koufos,61,49
268,3,7:38.0,,K. Koufos makes 2-pt layup from 2 ft,61,51
269,3,7:27.0,Memphis full timeout,,61,51
270,3,7:27.0,,Violation by Team (delay of game),61,51
271,3,7:16.0,T. Allen makes 3-pt jump shot from 24 ft (assist by B. Wright),,64,51
272,3,6:55.0,,Shooting foul by B. Wright (drawn by K. Koufos),64,51
273,3,6:55.0,,K. Koufos makes free throw 1 of 2,64,52
274,3,6:55.0,,K. Koufos misses free throw 2 of 2,64,52
275,3,6:52.0,Defensive rebound by Z. Randolph,,64,52
276,3,6:40.0,C. Lee makes 2-pt jump shot from 20 ft (assist by B. Wright),,66,52
277,3,6:24.0,,B. McLemore misses 3-pt jump shot from 23 ft,66,52
278,3,6:23.0,Defensive rebound by T. Allen,,66,52
279,3,6:18.0,M. Conley makes 2-pt layup from 3 ft (assist by T. Allen),,68,52
280,3,5:59.0,,Turnover by B. McLemore (step out of bounds),68,52
281,3,5:59.0,,O. Casspi enters the game for W. Cauley-Stein,68,52
282,3,5:46.0,C. Lee misses 2-pt jump shot from 19 ft,,68,52
283,3,5:45.0,,Defensive rebound by R. Gay,68,52
284,3,5:38.0,,B. McLemore misses 2-pt jump shot from 17 ft,68,52
285,3,5:37.0,Defensive rebound by M. Conley,,68,52
286,3,5:33.0,Personal foul by B. McLemore (drawn by B. Wright),,68,52
287,3,5:33.0,,D. Collison enters the game for B. McLemore,68,52
288,3,5:22.0,Shooting foul by O. Casspi (drawn by B. Wright),,68,52
289,3,5:22.0,B. Wright misses free throw 1 of 2,,68,52
290,3,5:22.0,Offensive rebound by Team,,68,52
291,3,5:22.0,B. Wright makes free throw 2 of 2,,69,52
292,3,5:09.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by O. Casspi),69,55
293,3,4:58.0,Turnover by Z. Randolph (bad pass; steal by R. Gay),,69,55
294,3,4:52.0,,K. Koufos makes 2-pt layup from 1 ft (assist by D. Collison),69,57
295,3,4:29.0,M. Conley misses 3-pt jump shot from 23 ft,,69,57
296,3,4:27.0,Offensive rebound by B. Wright,,69,57
297,3,4:27.0,Shooting foul by K. Koufos (drawn by B. Wright),,69,57
298,3,4:27.0,B. Wright makes free throw 1 of 2,,70,57
299,3,4:27.0,B. Udrih enters the game for M. Conley,,70,57
300,3,4:27.0,,W. Cauley-Stein enters the game for R. Gay,70,57
301,3,4:27.0,,M. Belinelli enters the game for K. Koufos,70,57
302,3,4:27.0,B. Wright misses free throw 2 of 2,,70,57
303,3,4:26.0,,Defensive rebound by W. Cauley-Stein,70,57
304,3,4:07.0,,O. Casspi misses 2-pt jump shot from 12 ft,70,57
305,3,4:07.0,,Offensive rebound by W. Cauley-Stein,70,57
306,3,4:07.0,,Shooting foul by T. Allen (drawn by W. Cauley-Stein),70,57
307,3,4:07.0,,W. Cauley-Stein makes free throw 1 of 2,70,58
308,3,4:07.0,J. Green enters the game for T. Allen,,70,58
309,3,4:07.0,,W. Cauley-Stein makes free throw 2 of 2,70,59
310,3,3:48.0,Z. Randolph makes 2-pt hook shot from 6 ft,,72,59
311,3,3:44.0,,Shooting foul by C. Lee (drawn by D. Collison),72,59
312,3,3:44.0,,D. Collison makes free throw 1 of 2,72,60
313,3,3:44.0,,D. Collison makes free throw 2 of 2,72,61
314,3,3:29.0,B. Udrih makes 2-pt layup from 4 ft,,74,61
315,3,3:17.0,,R. Rondo misses 3-pt jump shot from 24 ft,74,61
316,3,3:16.0,Defensive rebound by Z. Randolph,,74,61
317,3,3:11.0,C. Lee misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,74,61
318,3,3:11.0,Offensive rebound by Team,,74,61
319,3,3:11.0,M. Barnes enters the game for Z. Randolph,,74,61
320,3,3:06.0,M. Barnes misses 2-pt jump shot from 7 ft,,74,61
321,3,3:06.0,,Defensive rebound by O. Casspi,74,61
322,3,2:59.0,,M. Belinelli misses 3-pt jump shot from 23 ft,74,61
323,3,2:59.0,Defensive rebound by J. Green,,74,61
324,3,2:46.0,B. Udrih makes 2-pt layup from 3 ft (assist by J. Green),,76,61
325,3,2:39.0,,Personal foul by C. Lee (drawn by M. Belinelli),76,61
326,3,2:39.0,,M. Belinelli makes free throw 1 of 2,76,62
327,3,2:39.0,,C. Butler enters the game for R. Rondo,76,62
328,3,2:39.0,,M. Belinelli makes free throw 2 of 2,76,63
329,3,2:18.0,C. Lee makes 2-pt jump shot from 17 ft (assist by J. Green),,78,63
330,3,1:57.0,,C. Butler makes 2-pt jump shot from 21 ft (assist by M. Belinelli),78,65
331,3,1:39.0,Turnover by B. Udrih (bad pass; steal by O. Casspi),,78,65
332,3,1:36.0,,Shooting foul by M. Barnes (drawn by O. Casspi),78,65
333,3,1:36.0,,O. Casspi misses free throw 1 of 2,78,65
334,3,1:36.0,,Offensive rebound by Team,78,65
335,3,1:36.0,J. Green enters the game for C. Lee,,78,65
336,3,1:36.0,,O. Casspi makes free throw 2 of 2,78,66
337,3,1:19.0,Turnover by B. Udrih (kicked ball),,78,66
338,3,1:08.0,,O. Casspi misses 2-pt jump shot from 9 ft,78,66
339,3,1:07.0,,Offensive rebound by O. Casspi,78,66
340,3,1:05.0,,O. Casspi misses 2-pt layup from 1 ft (block by B. Wright),78,66
341,3,1:04.0,,Offensive rebound by W. Cauley-Stein,78,66
342,3,1:03.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft,78,66
343,3,1:02.0,Defensive rebound by M. Barnes,,78,66
344,3,0:56.0,J. Green makes 3-pt jump shot from 25 ft (assist by B. Udrih),,81,66
345,3,0:48.0,,Shooting foul by B. Udrih (drawn by D. Collison),81,66
346,3,0:48.0,,D. Collison misses free throw 1 of 2,81,66
347,3,0:48.0,,Offensive rebound by Team,81,66
348,3,0:48.0,,D. Collison makes free throw 2 of 2,81,67
349,3,0:31.0,B. Udrih makes 2-pt jump shot from 19 ft,,83,67
350,3,0:05.0,,M. Belinelli misses 3-pt jump shot from 23 ft,83,67
351,3,0:05.0,Defensive rebound by J. Green,,83,67
352,3,0:00.0,J. Green misses 3-pt jump shot from 24 ft,,83,67
353,3,0:00.0,Offensive rebound by Team,,83,67
354,4,11:42.0,,Offensive charge foul by J. Green (drawn by O. Casspi),83,67
355,4,11:42.0,Turnover by J. Green (offensive foul),,83,67
356,4,11:28.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),83,70
357,4,11:18.0,Personal foul by M. Belinelli (drawn by B. Udrih),,83,70
358,4,11:10.0,B. Wright makes 2-pt layup from 4 ft (assist by B. Udrih),,85,70
359,4,11:02.0,,Personal foul by M. Barnes (drawn by M. Belinelli),85,70
360,4,10:54.0,Violation by J. Green (kicked ball),,85,70
361,4,10:49.0,,M. Belinelli misses 2-pt jump shot from 21 ft,85,70
362,4,10:48.0,Defensive rebound by J. Green,,85,70
363,4,10:34.0,J. Green misses 3-pt jump shot from 23 ft,,85,70
364,4,10:24.0,,Defensive rebound by C. Butler,85,70
365,4,10:24.0,,D. Collison misses 2-pt layup from 3 ft,85,70
366,4,10:21.0,,Offensive rebound by C. Butler,85,70
367,4,10:15.0,,Turnover by O. Casspi (bad pass),85,70
368,4,10:15.0,,R. Gay enters the game for C. Butler,85,70
369,4,9:55.0,B. Wright misses 2-pt jump shot from 17 ft,,85,70
370,4,9:54.0,,Defensive rebound by O. Casspi,85,70
371,4,9:42.0,,K. Koufos makes 2-pt hook shot from 6 ft,85,72
372,4,9:22.0,M. Barnes misses 2-pt hook shot from 6 ft,,85,72
373,4,9:22.0,,Defensive rebound by K. Koufos,85,72
374,4,9:16.0,,O. Casspi misses 2-pt jump shot from 3 ft,85,72
375,4,9:15.0,Defensive rebound by J. Green,,85,72
376,4,9:09.0,Shooting foul by K. Koufos (drawn by B. Wright),,85,72
377,4,9:09.0,B. Wright misses free throw 1 of 2,,85,72
378,4,9:09.0,Offensive rebound by Team,,85,72
379,4,9:09.0,,W. Cauley-Stein enters the game for K. Koufos,85,72
380,4,9:09.0,B. Wright misses free throw 2 of 2,,85,72
381,4,9:08.0,Offensive rebound by J. Green,,85,72
382,4,8:45.0,B. Wright makes 2-pt jump shot from 7 ft,,87,72
383,4,8:23.0,,R. Gay misses 2-pt jump shot from 17 ft,87,72
384,4,8:22.0,,Offensive rebound by W. Cauley-Stein,87,72
385,4,8:07.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by M. Belinelli),87,74
386,4,7:53.0,M. Barnes makes 2-pt jump shot from 3 ft (assist by B. Wright),,89,74
387,4,7:53.0,Shooting foul by M. Belinelli (drawn by M. Barnes),,89,74
