,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
58,1,4:24.0,,J. Henson enters the game for G. Monroe,24,22
59,1,4:24.0,M. Belinelli enters the game for B. McLemore,,24,22
60,1,4:22.0,,J. Parker misses 2-pt jump shot from 14 ft,24,22
61,1,4:20.0,,Offensive rebound by G. Antetokounmpo,24,22
62,1,4:20.0,,G. Antetokounmpo makes 2-pt layup at rim,24,24
63,1,4:10.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. Rondo),,26,24
64,1,4:03.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),26,26
65,1,3:41.0,K. Koufos makes 2-pt dunk at rim (assist by R. Rondo),,28,26
66,1,3:22.0,,Turnover by M. Carter-Williams (bad pass; steal by K. Koufos),28,26
67,1,3:17.0,R. Gay makes 2-pt dunk at rim (assist by O. Casspi),,30,26
68,1,3:04.0,,M. Carter-Williams misses 2-pt layup at rim,30,26
69,1,3:02.0,,Offensive rebound by J. Henson,30,26
70,1,3:02.0,,J. Henson makes 2-pt layup from 1 ft,30,28
71,1,2:54.0,,Milwaukee full timeout,30,28
72,1,2:54.0,D. Collison enters the game for R. Gay,,30,28
73,1,2:54.0,,O. Mayo enters the game for G. Antetokounmpo,30,28
74,1,2:54.0,,J. Bayless enters the game for J. Parker,30,28
75,1,2:47.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Rondo),,33,28
76,1,2:28.0,,O. Mayo misses 3-pt jump shot from 25 ft,33,28
77,1,2:27.0,,Offensive rebound by J. Henson,33,28
78,1,2:23.0,,K. Middleton misses 2-pt layup from 1 ft,33,28
79,1,2:21.0,,Offensive rebound by J. Henson,33,28
80,1,2:21.0,,J. Henson misses 2-pt layup from 1 ft,33,28
81,1,2:20.0,,Offensive rebound by K. Middleton,33,28
82,1,2:16.0,,K. Middleton misses 2-pt jump shot from 15 ft,33,28
83,1,2:15.0,Defensive rebound by O. Casspi,,33,28
84,1,2:00.0,R. Rondo makes 2-pt layup from 1 ft,,35,28
85,1,1:46.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,35,28
86,1,1:45.0,Defensive rebound by O. Casspi,,35,28
87,1,1:27.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,38,28
88,1,1:00.0,,K. Middleton makes 2-pt jump shot from 11 ft (assist by O. Mayo),38,30
89,1,0:38.0,Turnover by D. Collison (lost ball; steal by J. Bayless),,38,30
90,1,0:24.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Middleton),38,33
91,1,0:04.0,K. Koufos makes 2-pt hook shot from 3 ft (assist by R. Rondo),,40,33
92,1,0:00.0,,M. Carter-Williams misses 2-pt layup at rim,40,33
93,1,0:00.0,,Offensive rebound by Team,40,33
94,2,11:47.0,,Shooting foul by W. Cauley-Stein (drawn by G. Antetokounmpo),40,33
95,2,11:47.0,,G. Antetokounmpo misses free throw 1 of 2,40,33
96,2,11:47.0,,Offensive rebound by Team,40,33
97,2,11:47.0,,G. Antetokounmpo makes free throw 2 of 2,40,34
98,2,11:28.0,Shooting foul by G. Antetokounmpo (drawn by O. Casspi),,40,34
99,2,11:28.0,O. Casspi makes free throw 1 of 2,,41,34
100,2,11:28.0,,C. Copeland enters the game for G. Antetokounmpo,41,34
101,2,11:28.0,O. Casspi misses free throw 2 of 2,,41,34
102,2,11:27.0,,Defensive rebound by J. Henson,41,34
103,2,11:15.0,,J. Bayless misses 2-pt layup at rim (block by W. Cauley-Stein),41,34
104,2,11:12.0,,Offensive rebound by J. Henson,41,34
105,2,11:12.0,,J. Henson makes 2-pt layup at rim,41,36
106,2,10:54.0,M. Belinelli misses 3-pt jump shot from 28 ft,,41,36
107,2,10:53.0,,Defensive rebound by C. Copeland,41,36
108,2,10:43.0,,O. Mayo misses 3-pt jump shot from 24 ft,41,36
109,2,10:42.0,Defensive rebound by B. McLemore,,41,36
110,2,10:29.0,O. Casspi makes 3-pt jump shot from 28 ft (assist by D. Collison),,44,36
111,2,10:14.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by J. Bayless),44,39
112,2,10:03.0,Shooting block foul by C. Copeland (drawn by O. Casspi),,44,39
113,2,10:03.0,O. Casspi makes free throw 1 of 2,,45,39
114,2,10:03.0,O. Casspi makes free throw 2 of 2,,46,39
115,2,9:47.0,,J. Henson makes 2-pt layup from 1 ft,46,41
116,2,9:34.0,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Collison),,48,41
117,2,9:16.0,,O. Mayo misses 3-pt jump shot from 24 ft,48,41
118,2,9:14.0,Defensive rebound by W. Cauley-Stein,,48,41
119,2,9:06.0,B. McLemore misses 3-pt jump shot from 23 ft,,48,41
120,2,9:05.0,,Defensive rebound by J. Bayless,48,41
121,2,8:57.0,,J. Henson makes 2-pt layup from 1 ft (assist by G. Vásquez),48,43
122,2,8:57.0,,Shooting foul by B. McLemore (drawn by J. Henson),48,43
123,2,8:57.0,Official timeout,,48,43
124,2,8:57.0,,J. Henson misses free throw 1 of 1,48,43
125,2,8:56.0,Defensive rebound by W. Cauley-Stein,,48,43
126,2,8:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,48,43
127,2,8:33.0,,Defensive rebound by G. Vásquez,48,43
128,2,8:29.0,,Turnover by G. Vásquez (bad pass; steal by M. Belinelli),48,43
129,2,8:26.0,M. Belinelli makes 2-pt dunk at rim,,50,43
130,2,8:11.0,,O. Mayo makes 2-pt jump shot from 18 ft (assist by G. Vásquez),50,45
131,2,7:56.0,D. Collison makes 2-pt jump shot from 17 ft,,52,45
132,2,7:35.0,,J. Bayless misses 2-pt jump shot from 7 ft,52,45
133,2,7:34.0,,Offensive rebound by J. Henson,52,45
134,2,7:34.0,,Shooting foul by O. Casspi (drawn by J. Henson),52,45
135,2,7:34.0,,J. Henson makes free throw 1 of 2,52,46
136,2,7:34.0,K. Koufos enters the game for W. Cauley-Stein,,52,46
137,2,7:34.0,R. Gay enters the game for O. Casspi,,52,46
138,2,7:34.0,,J. Henson makes free throw 2 of 2,52,47
139,2,7:14.0,R. Gay misses 3-pt jump shot from 24 ft,,52,47
140,2,7:13.0,,Defensive rebound by J. Henson,52,47
141,2,7:13.0,,Turnover by J. Henson (traveling),52,47
142,2,7:13.0,,G. Monroe enters the game for J. Henson,52,47
143,2,7:06.0,M. Belinelli makes 2-pt jump shot from 17 ft (assist by D. Collison),,54,47
144,2,6:45.0,,G. Monroe makes 2-pt hook shot from 2 ft (assist by G. Vásquez),54,49
145,2,6:30.0,R. Gay misses 2-pt jump shot from 7 ft,,54,49
146,2,6:29.0,,Defensive rebound by O. Mayo,54,49
147,2,6:21.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by O. Mayo),54,52
148,2,6:12.0,Sacramento full timeout,,54,52
149,2,6:12.0,R. Rondo enters the game for B. McLemore,,54,52
150,2,6:00.0,D. Collison makes 2-pt jump shot from 17 ft,,56,52
151,2,5:48.0,,C. Copeland misses 3-pt jump shot from 27 ft,56,52
152,2,5:46.0,Defensive rebound by R. Rondo,,56,52
153,2,5:29.0,M. Belinelli misses 3-pt jump shot from 23 ft,,56,52
154,2,5:27.0,,Defensive rebound by G. Monroe,56,52
155,2,5:21.0,,O. Mayo makes 2-pt jump shot from 10 ft (assist by G. Vásquez),56,54
156,2,4:53.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by R. Rondo),,59,54
157,2,4:33.0,,C. Copeland makes 2-pt layup from 2 ft (assist by G. Vásquez),59,56
158,2,4:10.0,R. Rondo misses 2-pt layup at rim (block by G. Monroe),,59,56
159,2,4:08.0,,Defensive rebound by O. Mayo,59,56
160,2,4:01.0,,O. Mayo makes 3-pt jump shot from 27 ft (assist by G. Vásquez),59,59
161,2,3:54.0,Shooting foul by J. Bayless (drawn by D. Collison),,59,59
162,2,3:54.0,D. Collison makes free throw 1 of 2,,60,59
163,2,3:54.0,,M. Carter-Williams enters the game for G. Vásquez,60,59
164,2,3:54.0,,K. Middleton enters the game for C. Copeland,60,59
165,2,3:54.0,O. Casspi enters the game for M. Belinelli,,60,59
166,2,3:54.0,D. Collison makes free throw 2 of 2,,61,59
167,2,3:39.0,,O. Mayo misses 3-pt jump shot from 24 ft,61,59
168,2,3:38.0,Defensive rebound by R. Rondo,,61,59
169,2,3:18.0,O. Casspi makes 2-pt layup at rim (assist by R. Rondo),,63,59
170,2,3:03.0,,J. Bayless misses 2-pt jump shot from 18 ft,63,59
171,2,3:01.0,Defensive rebound by O. Casspi,,63,59
172,2,2:50.0,K. Koufos misses 2-pt layup at rim,,63,59
173,2,2:49.0,,Defensive rebound by G. Monroe,63,59
174,2,2:39.0,,G. Monroe misses 2-pt jump shot from 16 ft,63,59
175,2,2:38.0,Defensive rebound by R. Rondo,,63,59
176,2,2:30.0,D. Collison misses 3-pt jump shot from 25 ft,,63,59
177,2,2:29.0,,Defensive rebound by K. Middleton,63,59
178,2,2:24.0,,Personal foul by D. Collison (drawn by K. Middleton),63,59
179,2,2:24.0,,Milwaukee full timeout,63,59
180,2,2:24.0,,J. Parker enters the game for O. Mayo,63,59
181,2,2:24.0,B. McLemore enters the game for D. Collison,,63,59
182,2,2:14.0,,G. Monroe misses 2-pt hook shot from 3 ft,63,59
183,2,2:13.0,Defensive rebound by O. Casspi,,63,59
184,2,2:05.0,Personal block foul by M. Carter-Williams (drawn by R. Rondo),,63,59
185,2,1:55.0,R. Gay makes 2-pt jump shot from 9 ft,,65,59
186,2,1:33.0,,K. Middleton misses 3-pt jump shot from 26 ft,65,59
187,2,1:31.0,Defensive rebound by K. Koufos,,65,59
188,2,1:26.0,Shooting foul by K. Middleton (drawn by R. Gay),,65,59
189,2,1:26.0,R. Gay makes free throw 1 of 2,,66,59
190,2,1:26.0,R. Gay makes free throw 2 of 2,,67,59
191,2,1:03.0,,Turnover by J. Parker (bad pass; steal by O. Casspi),67,59
192,2,0:57.0,O. Casspi misses 3-pt jump shot from 28 ft,,67,59
193,2,0:56.0,,Defensive rebound by G. Monroe,67,59
194,2,0:48.0,,Shooting block foul by R. Rondo (drawn by M. Carter-Williams),67,59
195,2,0:48.0,,M. Carter-Williams makes free throw 1 of 2,67,60
196,2,0:48.0,,M. Carter-Williams makes free throw 2 of 2,67,61
197,2,0:32.0,Turnover by B. McLemore (lost ball; steal by J. Bayless),,67,61
198,2,0:28.0,,Shooting foul by B. McLemore (drawn by M. Carter-Williams),67,61
199,2,0:28.0,Technical foul by Team,,67,61
200,2,0:28.0,,J. Bayless misses technical free throw,67,61
201,2,0:28.0,,Offensive rebound by Team,67,61
202,2,0:28.0,,Milwaukee full timeout,67,61
203,2,0:28.0,,M. Carter-Williams makes free throw 1 of 2,67,62
204,2,0:28.0,,M. Carter-Williams makes free throw 2 of 2,67,63
205,2,0:06.0,R. Gay makes 2-pt jump shot from 3 ft,,69,63
206,2,0:00.0,,J. Bayless makes 3-pt jump shot from 26 ft,69,66
207,3,11:44.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Monroe),69,69
208,3,11:21.0,R. Gay makes 2-pt jump shot from 19 ft (assist by R. Rondo),,71,69
209,3,11:11.0,,K. Middleton makes 2-pt jump shot from 11 ft,71,71
210,3,10:55.0,Turnover by R. Rondo (bad pass; steal by J. Parker),,71,71
211,3,10:51.0,,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),71,73
212,3,10:33.0,R. Gay makes 2-pt jump shot from 10 ft (assist by R. Rondo),,73,73
213,3,10:21.0,,G. Monroe misses 2-pt jump shot from 3 ft,73,73
214,3,10:20.0,Defensive rebound by B. McLemore,,73,73
215,3,10:11.0,B. McLemore makes 2-pt layup from 1 ft (assist by R. Rondo),,75,73
216,3,9:47.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),75,76
217,3,9:34.0,Personal foul by K. Middleton (drawn by R. Gay),,75,76
218,3,9:22.0,R. Rondo misses 3-pt jump shot from 26 ft,,75,76
219,3,9:21.0,Offensive rebound by K. Koufos,,75,76
220,3,9:20.0,Shooting foul by G. Monroe (drawn by K. Koufos),,75,76
221,3,9:20.0,K. Koufos makes free throw 1 of 2,,76,76
222,3,9:20.0,K. Koufos makes free throw 2 of 2,,77,76
223,3,9:05.0,,G. Antetokounmpo misses 3-pt jump shot from 23 ft,77,76
224,3,9:03.0,Defensive rebound by B. McLemore,,77,76
225,3,9:01.0,Shooting foul by K. Middleton (drawn by B. McLemore),,77,76
226,3,9:01.0,B. McLemore makes free throw 1 of 2,,78,76
227,3,9:01.0,,J. Bayless enters the game for K. Middleton,78,76
228,3,9:01.0,B. McLemore makes free throw 2 of 2,,79,76
229,3,8:48.0,,G. Monroe misses 2-pt layup at rim (block by W. Cauley-Stein),79,76
230,3,8:45.0,Defensive rebound by W. Cauley-Stein,,79,76
231,3,8:32.0,R. Rondo misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,79,76
232,3,8:30.0,,Defensive rebound by Team,79,76
233,3,8:06.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,79,76
234,3,8:05.0,Defensive rebound by R. Rondo,,79,76
235,3,7:54.0,Shooting foul by G. Monroe (drawn by K. Koufos),,79,76
236,3,7:54.0,K. Koufos makes free throw 1 of 2,,80,76
237,3,7:54.0,K. Koufos makes free throw 2 of 2,,81,76
238,3,7:43.0,,J. Parker misses 2-pt jump shot from 12 ft (block by R. Gay),81,76
239,3,7:43.0,,Offensive rebound by Team,81,76
240,3,7:33.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft,81,76
241,3,7:31.0,,Offensive rebound by J. Bayless,81,76
242,3,7:28.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Bayless),81,78
243,3,7:14.0,Turnover by R. Rondo (bad pass; steal by J. Bayless),,81,78
244,3,7:10.0,,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),81,80
245,3,6:49.0,W. Cauley-Stein misses 2-pt dunk at rim (block by G. Monroe),,81,80
246,3,6:47.0,Offensive rebound by K. Koufos,,81,80
247,3,6:37.0,Turnover by B. McLemore (bad pass),,81,80
248,3,6:37.0,O. Casspi enters the game for K. Koufos,,81,80
249,3,6:19.0,,Turnover by M. Carter-Williams (bad pass),81,80
250,3,6:05.0,R. Rondo makes 2-pt layup at rim,,83,80
251,3,5:50.0,,M. Carter-Williams misses 2-pt jump shot from 20 ft,83,80
252,3,5:49.0,Defensive rebound by B. McLemore,,83,80
253,3,5:29.0,R. Gay misses 2-pt jump shot from 11 ft,,83,80
254,3,5:27.0,Offensive rebound by O. Casspi,,83,80
255,3,5:17.0,R. Rondo makes 2-pt jump shot from 20 ft,,85,80
256,3,5:17.0,,Milwaukee full timeout,85,80
257,3,5:17.0,,O. Mayo enters the game for J. Parker,85,80
258,3,5:04.0,,Personal foul by R. Rondo (drawn by G. Antetokounmpo),85,80
259,3,4:53.0,,Turnover by G. Monroe (lost ball; steal by O. Casspi),85,80
260,3,4:38.0,R. Gay makes 2-pt jump shot from 14 ft,,87,80
261,3,4:14.0,,J. Henson enters the game for G. Monroe,87,80
262,3,4:14.0,M. Belinelli enters the game for B. McLemore,,87,80
263,3,4:07.0,,M. Carter-Williams misses 2-pt layup at rim,87,80
264,3,4:05.0,Defensive rebound by W. Cauley-Stein,,87,80
265,3,4:01.0,Shooting foul by O. Mayo (drawn by O. Casspi),,87,80
266,3,4:01.0,O. Casspi makes free throw 1 of 2,,88,80
267,3,4:01.0,,G. Vásquez enters the game for M. Carter-Williams,88,80
268,3,4:01.0,O. Casspi misses free throw 2 of 2,,88,80
269,3,4:00.0,,Defensive rebound by G. Antetokounmpo,88,80
270,3,3:47.0,,G. Antetokounmpo makes 2-pt dunk at rim,88,82
271,3,3:36.0,Turnover by R. Rondo (bad pass; steal by J. Bayless),,88,82
272,3,3:31.0,,O. Mayo misses 3-pt jump shot from 24 ft,88,82
273,3,3:30.0,Defensive rebound by O. Casspi,,88,82
274,3,3:16.0,R. Gay misses 2-pt jump shot from 6 ft (block by G. Antetokounmpo),,88,82
275,3,3:14.0,Offensive rebound by W. Cauley-Stein,,88,82
276,3,3:12.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,90,82
277,3,3:00.0,,Turnover by G. Vásquez (bad pass; steal by R. Gay),90,82
278,3,2:45.0,R. Gay misses 2-pt jump shot from 13 ft,,90,82
279,3,2:44.0,,Defensive rebound by O. Mayo,90,82
280,3,2:41.0,,Shooting foul by O. Casspi (drawn by G. Antetokounmpo),90,82
281,3,2:41.0,Sacramento full timeout,,90,82
282,3,2:41.0,D. Collison enters the game for R. Gay,,90,82
283,3,2:41.0,K. Koufos enters the game for W. Cauley-Stein,,90,82
284,3,2:41.0,,G. Antetokounmpo makes free throw 1 of 2,90,83
285,3,2:41.0,,G. Antetokounmpo makes free throw 2 of 2,90,84
286,3,2:16.0,K. Koufos misses 2-pt layup from 1 ft,,90,84
287,3,2:13.0,,Defensive rebound by J. Henson,90,84
288,3,1:55.0,,G. Vásquez makes 3-pt jump shot from 23 ft,90,87
289,3,1:39.0,O. Casspi misses 2-pt layup from 1 ft (block by J. Henson),,90,87
290,3,1:37.0,,Defensive rebound by J. Bayless,90,87
291,3,1:27.0,,Shooting foul by K. Koufos (drawn by J. Henson),90,87
292,3,1:27.0,,J. Henson makes free throw 1 of 2,90,88
293,3,1:27.0,,J. Henson misses free throw 2 of 2,90,88
294,3,1:26.0,Defensive rebound by O. Casspi,,90,88
295,3,1:14.0,Personal foul by G. Vásquez (drawn by M. Belinelli),,90,88
296,3,1:14.0,M. Belinelli misses free throw 1 of 2,,90,88
297,3,1:14.0,Offensive rebound by Team,,90,88
298,3,1:14.0,M. Belinelli makes free throw 2 of 2,,91,88
299,3,0:58.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,91,90
300,3,0:39.0,D. Collison makes 2-pt jump shot from 13 ft,,93,90
301,3,0:39.0,Violation by Team (delay of game),,93,90
302,3,0:26.0,,G. Vásquez misses 3-pt jump shot from 26 ft,93,90
303,3,0:25.0,,Offensive rebound by G. Antetokounmpo,93,90
304,3,0:25.0,,Shooting foul by O. Casspi (drawn by G. Antetokounmpo),93,90
305,3,0:25.0,,G. Antetokounmpo makes free throw 1 of 2,93,91
306,3,0:25.0,,G. Antetokounmpo makes free throw 2 of 2,93,92
307,3,0:03.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),,96,92
308,3,0:00.0,,O. Mayo misses 3-pt jump shot from 30 ft (block by R. Rondo),96,92
309,3,0:00.0,Defensive rebound by K. Koufos,,96,92
310,4,11:42.0,O. Casspi makes 2-pt layup from 1 ft,,98,92
311,4,11:31.0,,O. Mayo misses 3-pt jump shot from 23 ft,98,92
312,4,11:31.0,,Offensive rebound by Team,98,92
313,4,11:16.0,,O. Mayo misses 3-pt jump shot from 25 ft,98,92
314,4,11:14.0,,Offensive rebound by J. Henson,98,92
315,4,11:04.0,,J. Henson misses 2-pt hook shot from 3 ft,98,92
316,4,11:03.0,Defensive rebound by M. Belinelli,,98,92
317,4,10:50.0,O. Casspi misses 3-pt jump shot from 26 ft,,98,92
318,4,10:49.0,,Defensive rebound by G. Vásquez,98,92
319,4,10:39.0,,J. Henson makes 2-pt dunk at rim (assist by G. Vásquez),98,94
320,4,10:11.0,D. Collison misses 2-pt layup at rim,,98,94
321,4,10:10.0,,Defensive rebound by J. Henson,98,94
322,4,10:06.0,,G. Vásquez makes 2-pt layup at rim (assist by G. Antetokounmpo),98,96
323,4,10:06.0,,Shooting foul by B. McLemore (drawn by G. Vásquez),98,96
324,4,10:06.0,R. Gay enters the game for O. Casspi,,98,96
325,4,10:06.0,,G. Vásquez makes free throw 1 of 1,98,97
326,4,9:42.0,K. Koufos makes 2-pt hook shot from 8 ft,,100,97
327,4,9:32.0,,Turnover by G. Vásquez (bad pass; steal by B. McLemore),100,97
328,4,9:25.0,Flagrant foul type 1 by J. Henson (drawn by R. Gay),,100,97
329,4,9:25.0,R. Gay makes flagrant free throw 1 of 2,,101,97
330,4,9:25.0,R. Gay makes flagrant free throw 2 of 2,,102,97
331,4,9:14.0,M. Belinelli misses 2-pt jump shot from 20 ft,,102,97
332,4,9:13.0,,Defensive rebound by J. Henson,102,97
333,4,9:08.0,,Personal block foul by B. McLemore (drawn by J. Bayless),102,97
334,4,8:58.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Koufos),102,97
335,4,8:56.0,Defensive rebound by R. Gay,,102,97
336,4,8:33.0,D. Collison makes 3-pt jump shot from 29 ft,,105,97
337,4,8:20.0,Official timeout,,105,97
338,4,8:20.0,W. Cauley-Stein enters the game for K. Koufos,,105,97
339,4,8:20.0,R. Rondo enters the game for B. McLemore,,105,97
340,4,8:20.0,,J. Parker enters the game for G. Antetokounmpo,105,97
341,4,8:20.0,,M. Carter-Williams enters the game for G. Vásquez,105,97
342,4,8:04.0,,J. Bayless misses 3-pt jump shot from 25 ft,105,97
343,4,8:03.0,Defensive rebound by R. Gay,,105,97
344,4,7:48.0,R. Gay misses 3-pt jump shot from 27 ft,,105,97
345,4,7:47.0,Offensive rebound by D. Collison,,105,97
346,4,7:32.0,D. Collison misses 2-pt jump shot from 21 ft,,105,97
347,4,7:32.0,,Defensive rebound by Team,105,97
348,4,7:32.0,O. Casspi enters the game for M. Belinelli,,105,97
349,4,7:19.0,,O. Mayo makes 2-pt layup at rim (assist by J. Parker),105,99
350,4,6:55.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by O. Casspi),,107,99
351,4,6:43.0,,J. Henson makes 2-pt dunk at rim (assist by M. Carter-Williams),107,101
352,4,6:23.0,D. Collison makes 3-pt jump shot from 25 ft (assist by R. Gay),,110,101
353,4,6:08.0,,Personal block foul by R. Gay (drawn by J. Parker),110,101
354,4,6:08.0,,G. Monroe enters the game for J. Henson,110,101
355,4,6:03.0,,O. Mayo misses 3-pt jump shot from 25 ft,110,101
356,4,6:02.0,Defensive rebound by D. Collison,,110,101
357,4,5:49.0,R. Gay makes 2-pt layup at rim (assist by O. Casspi),,112,101
358,4,5:27.0,,G. Monroe misses 2-pt layup from 2 ft (block by W. Cauley-Stein),112,101
359,4,5:25.0,Defensive rebound by R. Rondo,,112,101
360,4,5:22.0,Shooting foul by J. Bayless (drawn by W. Cauley-Stein),,112,101
361,4,5:22.0,,Milwaukee full timeout,112,101
362,4,5:22.0,,G. Antetokounmpo enters the game for J. Parker,112,101
363,4,5:22.0,,K. Middleton enters the game for O. Mayo,112,101
364,4,5:22.0,W. Cauley-Stein misses free throw 1 of 2,,112,101
365,4,5:22.0,Offensive rebound by Team,,112,101
366,4,5:22.0,W. Cauley-Stein makes free throw 2 of 2,,113,101
367,4,5:01.0,,M. Carter-Williams misses 2-pt layup at rim,113,101
368,4,4:59.0,Defensive rebound by R. Rondo,,113,101
369,4,4:57.0,,Technical foul by M. Carter-Williams,113,101
370,4,4:57.0,D. Collison misses technical free throw,,113,101
371,4,4:57.0,Offensive rebound by Team,,113,101
372,4,4:57.0,,O. Mayo enters the game for M. Carter-Williams,113,101
373,4,4:38.0,D. Collison misses 3-pt jump shot from 22 ft,,113,101
374,4,4:37.0,,Defensive rebound by G. Antetokounmpo,113,101
