,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
26,1,8:14.0,,A. Roberson misses 3-pt jump shot from 23 ft,7,6
27,1,8:12.0,,Offensive rebound by S. Adams,7,6
28,1,8:11.0,,Turnover by S. Adams (lost ball),7,6
29,1,7:57.0,Personal foul by A. Roberson (drawn by M. Plumlee),,7,6
30,1,7:50.0,D. Lillard misses 2-pt jump shot from 14 ft,,7,6
31,1,7:50.0,,Defensive rebound by K. Durant,7,6
32,1,7:41.0,,S. Adams makes 2-pt jump shot from 3 ft (assist by K. Durant),7,8
33,1,7:41.0,,Shooting foul by N. Vonleh (drawn by S. Adams),7,8
34,1,7:41.0,,S. Adams makes free throw 1 of 1,7,9
35,1,7:26.0,C. McCollum makes 3-pt jump shot from 24 ft,,10,9
36,1,7:16.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),10,11
37,1,6:53.0,C. McCollum makes 2-pt jump shot from 17 ft,,12,11
38,1,6:40.0,,S. Ibaka misses 2-pt jump shot from 19 ft,12,11
39,1,6:40.0,Defensive rebound by D. Lillard,,12,11
40,1,6:33.0,Turnover by C. McCollum (lost ball; steal by A. Roberson),,12,11
41,1,6:19.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),12,13
42,1,6:00.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,15,13
43,1,5:49.0,,Personal foul by A. Aminu (drawn by K. Durant),15,13
44,1,5:49.0,,Oklahoma City full timeout,15,13
45,1,5:49.0,,D. Waiters enters the game for A. Roberson,15,13
46,1,5:43.0,,K. Durant misses 2-pt jump shot from 16 ft,15,13
47,1,5:42.0,Defensive rebound by D. Lillard,,15,13
48,1,5:42.0,,Technical foul by K. Durant,15,13
49,1,5:42.0,D. Lillard misses technical free throw,,15,13
50,1,5:42.0,Offensive rebound by Team,,15,13
51,1,5:31.0,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),,17,13
52,1,5:19.0,,R. Westbrook misses 2-pt layup from 2 ft,17,13
53,1,5:17.0,,Offensive rebound by S. Adams,17,13
54,1,5:17.0,,S. Adams misses 2-pt layup from 2 ft,17,13
55,1,5:16.0,,Offensive rebound by S. Adams,17,13
56,1,5:16.0,,S. Adams makes 2-pt layup from 2 ft,17,15
57,1,4:56.0,Turnover by M. Plumlee (bad pass),,17,15
58,1,4:39.0,,D. Waiters misses 3-pt jump shot from 25 ft,17,15
59,1,4:39.0,,Offensive rebound by S. Adams,17,15
60,1,4:34.0,,S. Adams makes 2-pt layup from 1 ft,17,17
61,1,4:26.0,,Violation by S. Adams (kicked ball),17,17
62,1,4:26.0,M. Leonard enters the game for M. Plumlee,,17,17
63,1,4:26.0,E. Davis enters the game for N. Vonleh,,17,17
64,1,4:26.0,A. Crabbe enters the game for C. McCollum,,17,17
65,1,4:19.0,A. Crabbe misses 3-pt jump shot from 22 ft,,17,17
66,1,4:18.0,,Defensive rebound by R. Westbrook,17,17
67,1,4:14.0,,Turnover by R. Westbrook (lost ball),17,17
68,1,4:03.0,D. Lillard misses 2-pt jump shot from 15 ft,,17,17
69,1,4:03.0,,Defensive rebound by S. Adams,17,17
70,1,3:52.0,,S. Ibaka makes 2-pt hook shot from 4 ft,17,19
71,1,3:52.0,,Shooting foul by M. Leonard (drawn by S. Ibaka),17,19
72,1,3:52.0,,A. Morrow enters the game for S. Adams,17,19
73,1,3:52.0,,S. Ibaka makes free throw 1 of 1,17,20
74,1,3:38.0,Turnover by A. Crabbe (bad pass),,17,20
75,1,3:26.0,,S. Ibaka misses 2-pt dunk at rim,17,20
76,1,3:26.0,Defensive rebound by E. Davis,,17,20
77,1,3:18.0,A. Crabbe misses 2-pt jump shot from 22 ft,,17,20
78,1,3:18.0,,Defensive rebound by S. Ibaka,17,20
79,1,3:11.0,,R. Westbrook makes 2-pt layup from 2 ft,17,22
80,1,3:11.0,,Shooting foul by E. Davis (drawn by R. Westbrook),17,22
81,1,3:11.0,Portland full timeout,,17,22
82,1,3:11.0,,E. Freedom enters the game for S. Ibaka,17,22
83,1,3:11.0,M. Harkless enters the game for A. Aminu,,17,22
84,1,3:11.0,,R. Westbrook makes free throw 1 of 1,17,23
85,1,2:53.0,M. Leonard makes 2-pt hook shot from 4 ft,,19,23
86,1,2:49.0,,Turnover by E. Freedom (bad pass),19,23
87,1,2:49.0,,D. Augustin enters the game for R. Westbrook,19,23
88,1,2:38.0,Shooting foul by D. Augustin (drawn by D. Lillard),,19,23
89,1,2:38.0,D. Lillard makes free throw 1 of 2,,20,23
90,1,2:38.0,D. Lillard makes free throw 2 of 2,,21,23
91,1,2:19.0,,K. Durant makes 2-pt jump shot from 19 ft,21,25
92,1,2:01.0,Turnover by D. Lillard (bad pass),,21,25
93,1,1:44.0,,D. Waiters makes 2-pt layup from 1 ft,21,27
94,1,1:38.0,,Personal foul by M. Leonard (drawn by D. Waiters),21,27
95,1,1:38.0,Turnover by M. Leonard (offensive foul),,21,27
96,1,1:22.0,,Offensive foul by K. Durant (drawn by M. Leonard),21,27
97,1,1:22.0,,Turnover by K. Durant (offensive foul),21,27
98,1,1:10.0,Shooting foul by D. Waiters (drawn by D. Lillard),,21,27
99,1,1:10.0,D. Lillard makes free throw 1 of 2,,22,27
100,1,1:10.0,D. Lillard makes free throw 2 of 2,,23,27
101,1,0:58.0,,Offensive foul by K. Durant (drawn by D. Lillard),23,27
102,1,0:58.0,,Turnover by K. Durant (offensive foul),23,27
103,1,0:58.0,,N. Collison enters the game for K. Durant,23,27
104,1,0:45.0,D. Lillard makes 3-pt jump shot from 25 ft,,26,27
105,1,0:33.0,,D. Waiters makes 2-pt jump shot from 16 ft,26,29
106,1,0:09.0,M. Harkless misses 2-pt jump shot from 23 ft,,26,29
107,1,0:08.0,,Defensive rebound by E. Freedom,26,29
108,1,0:03.0,,Shooting foul by A. Crabbe (drawn by D. Augustin),26,29
109,1,0:03.0,,D. Augustin makes free throw 1 of 2,26,30
110,1,0:03.0,,D. Augustin makes free throw 2 of 2,26,31
111,2,11:37.0,E. Davis misses 2-pt jump shot from 5 ft,,26,31
112,2,11:37.0,,Defensive rebound by D. Waiters,26,31
113,2,11:34.0,,Personal foul by A. Crabbe (drawn by D. Waiters),26,31
114,2,11:34.0,,D. Waiters makes free throw 1 of 2,26,32
115,2,11:34.0,,D. Waiters makes free throw 2 of 2,26,33
116,2,11:20.0,M. Leonard misses 3-pt jump shot from 24 ft,,26,33
117,2,11:19.0,,Defensive rebound by E. Freedom,26,33
118,2,11:10.0,,D. Waiters misses 2-pt jump shot from 15 ft,26,33
119,2,11:10.0,Defensive rebound by M. Leonard,,26,33
120,2,11:02.0,C. McCollum misses 2-pt jump shot from 17 ft,,26,33
121,2,11:01.0,,Defensive rebound by D. Waiters,26,33
122,2,10:49.0,,N. Collison misses 2-pt layup from 1 ft (block by E. Davis),26,33
123,2,10:48.0,,Offensive rebound by A. Morrow,26,33
124,2,10:37.0,,D. Waiters misses 2-pt jump shot from 17 ft,26,33
125,2,10:37.0,,Offensive rebound by E. Freedom,26,33
126,2,10:34.0,,E. Freedom makes 2-pt layup from 2 ft,26,35
127,2,10:19.0,M. Harkless misses 2-pt jump shot from 3 ft,,26,35
128,2,10:17.0,Offensive rebound by M. Harkless,,26,35
129,2,10:13.0,A. Crabbe misses 3-pt jump shot from 24 ft,,26,35
130,2,10:12.0,Offensive rebound by E. Davis,,26,35
131,2,10:01.0,Offensive foul by E. Davis (drawn by A. Morrow),,26,35
132,2,10:01.0,Turnover by E. Davis (offensive foul),,26,35
133,2,10:01.0,G. Henderson enters the game for A. Crabbe,,26,35
134,2,10:01.0,,A. Roberson enters the game for A. Morrow,26,35
135,2,9:46.0,,E. Freedom misses 2-pt layup from 1 ft,26,35
136,2,9:45.0,Defensive rebound by G. Henderson,,26,35
137,2,9:37.0,G. Henderson misses 2-pt jump shot from 15 ft,,26,35
138,2,9:37.0,Offensive rebound by E. Davis,,26,35
139,2,9:35.0,E. Davis makes 2-pt jump shot from 5 ft,,28,35
140,2,9:35.0,Shooting foul by E. Freedom (drawn by E. Davis),,28,35
141,2,9:35.0,E. Davis misses free throw 1 of 1,,28,35
142,2,9:34.0,,Defensive rebound by E. Freedom,28,35
143,2,9:16.0,,Shooting foul by M. Harkless (drawn by D. Waiters),28,35
144,2,9:16.0,,D. Waiters misses free throw 1 of 2,28,35
145,2,9:16.0,,Offensive rebound by Team,28,35
146,2,9:16.0,,D. Waiters misses free throw 2 of 2,28,35
147,2,9:16.0,Defensive rebound by M. Harkless,,28,35
148,2,8:55.0,Turnover by M. Harkless (bad pass),,28,35
149,2,8:55.0,Official timeout,,28,35
150,2,8:36.0,,Shooting foul by E. Davis (drawn by E. Freedom),28,35
151,2,8:36.0,,E. Freedom makes free throw 1 of 2,28,36
152,2,8:36.0,,R. Westbrook enters the game for D. Augustin,28,36
153,2,8:36.0,M. Plumlee enters the game for E. Davis,,28,36
154,2,8:36.0,,E. Freedom makes free throw 2 of 2,28,37
155,2,8:24.0,M. Plumlee misses 2-pt jump shot from 3 ft,,28,37
156,2,8:23.0,Offensive rebound by M. Plumlee,,28,37
157,2,8:23.0,Personal foul by N. Collison (drawn by M. Plumlee),,28,37
158,2,8:05.0,M. Harkless misses 2-pt jump shot from 3 ft,,28,37
159,2,8:03.0,,Defensive rebound by N. Collison,28,37
160,2,7:55.0,,Shooting foul by M. Plumlee (drawn by E. Freedom),28,37
161,2,7:55.0,,E. Freedom misses free throw 1 of 2,28,37
162,2,7:55.0,,Offensive rebound by Team,28,37
163,2,7:55.0,A. Aminu enters the game for M. Harkless,,28,37
164,2,7:55.0,,E. Freedom misses free throw 2 of 2,28,37
165,2,7:54.0,Defensive rebound by M. Leonard,,28,37
166,2,7:39.0,Turnover by G. Henderson (bad pass; steal by D. Waiters),,28,37
167,2,7:34.0,,D. Waiters makes 2-pt dunk at rim,28,39
168,2,7:08.0,C. McCollum misses 2-pt jump shot from 14 ft,,28,39
169,2,7:08.0,Offensive rebound by M. Plumlee,,28,39
170,2,7:06.0,M. Plumlee makes 2-pt dunk at rim,,30,39
171,2,6:49.0,,R. Westbrook misses 3-pt jump shot from 25 ft,30,39
172,2,6:49.0,,Offensive rebound by R. Westbrook,30,39
173,2,6:44.0,,R. Westbrook misses 2-pt jump shot from 10 ft,30,39
174,2,6:43.0,Defensive rebound by A. Aminu,,30,39
175,2,6:26.0,M. Plumlee misses 2-pt hook shot from 9 ft,,30,39
176,2,6:26.0,,Defensive rebound by E. Freedom,30,39
177,2,6:17.0,,R. Westbrook misses 2-pt layup from 2 ft,30,39
178,2,6:17.0,Defensive rebound by C. McCollum,,30,39
179,2,6:12.0,,Offensive charge foul by M. Plumlee (drawn by N. Collison),30,39
180,2,6:12.0,Turnover by M. Plumlee (offensive foul),,30,39
181,2,6:12.0,,Oklahoma City full timeout,30,39
182,2,6:12.0,,K. Durant enters the game for D. Waiters,30,39
183,2,6:12.0,,S. Ibaka enters the game for E. Freedom,30,39
184,2,6:12.0,,S. Adams enters the game for N. Collison,30,39
185,2,6:12.0,N. Vonleh enters the game for M. Leonard,,30,39
186,2,6:12.0,D. Lillard enters the game for C. McCollum,,30,39
187,2,5:52.0,,R. Westbrook misses 2-pt jump shot from 5 ft,30,39
188,2,5:52.0,,Offensive rebound by S. Adams,30,39
189,2,5:39.0,,R. Westbrook misses 3-pt jump shot from 24 ft,30,39
190,2,5:39.0,,Offensive rebound by A. Roberson,30,39
191,2,5:34.0,,Personal foul by D. Lillard (drawn by S. Ibaka),30,39
192,2,5:34.0,,S. Ibaka makes free throw 1 of 2,30,40
193,2,5:34.0,,S. Ibaka makes free throw 2 of 2,30,41
194,2,5:23.0,Turnover by M. Plumlee (bad pass; steal by R. Westbrook),,30,41
195,2,5:21.0,,Turnover by A. Roberson (lost ball),30,41
196,2,5:13.0,D. Lillard misses 3-pt jump shot from 27 ft,,30,41
197,2,5:12.0,,Defensive rebound by S. Adams,30,41
198,2,5:02.0,,Turnover by K. Durant (bad pass),30,41
199,2,4:49.0,Turnover by M. Plumlee (lost ball; steal by R. Westbrook),,30,41
200,2,4:45.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),30,43
201,2,4:26.0,Shooting foul by S. Adams (drawn by M. Plumlee),,30,43
202,2,4:26.0,M. Plumlee makes free throw 1 of 2,,31,43
203,2,4:26.0,M. Plumlee makes free throw 2 of 2,,32,43
204,2,4:18.0,,Personal foul by A. Aminu (drawn by K. Durant),32,43
205,2,4:18.0,,K. Durant makes free throw 1 of 2,32,44
206,2,4:18.0,,D. Waiters enters the game for A. Roberson,32,44
207,2,4:18.0,,K. Durant makes free throw 2 of 2,32,45
208,2,4:04.0,A. Aminu misses 3-pt jump shot from 24 ft,,32,45
209,2,4:03.0,,Defensive rebound by D. Waiters,32,45
210,2,3:46.0,,S. Ibaka misses 2-pt hook shot from 4 ft,32,45
211,2,3:46.0,Defensive rebound by A. Aminu,,32,45
212,2,3:34.0,Turnover by A. Aminu (offensive goaltending),,32,45
213,2,3:17.0,,S. Ibaka makes 2-pt jump shot from 8 ft (assist by K. Durant),32,47
214,2,3:16.0,Portland full timeout,,32,47
215,2,3:16.0,C. McCollum enters the game for A. Aminu,,32,47
216,2,3:16.0,A. Crabbe enters the game for G. Henderson,,32,47
217,2,2:59.0,D. Lillard makes 2-pt jump shot from 8 ft,,34,47
218,2,2:44.0,,S. Adams misses 2-pt layup from 2 ft,34,47
219,2,2:43.0,Defensive rebound by N. Vonleh,,34,47
220,2,2:36.0,Turnover by C. McCollum (step out of bounds),,34,47
221,2,2:26.0,,Shooting foul by A. Crabbe (drawn by K. Durant),34,47
222,2,2:26.0,,K. Durant makes free throw 1 of 2,34,48
223,2,2:26.0,,K. Durant makes free throw 2 of 2,34,49
224,2,2:09.0,Personal foul by S. Adams (drawn by M. Plumlee),,34,49
225,2,2:02.0,M. Plumlee misses 2-pt jump shot from 3 ft (block by S. Adams),,34,49
226,2,2:01.0,,Defensive rebound by Team,34,49
227,2,2:01.0,Loose ball foul by N. Vonleh (drawn by S. Ibaka),,34,49
228,2,2:01.0,,S. Ibaka misses free throw 1 of 2,34,49
229,2,2:01.0,,Offensive rebound by Team,34,49
230,2,2:01.0,,S. Ibaka misses free throw 2 of 2,34,49
231,2,2:01.0,Defensive rebound by C. McCollum,,34,49
232,2,1:48.0,M. Plumlee misses 2-pt layup at rim,,34,49
233,2,1:48.0,Offensive rebound by M. Plumlee,,34,49
234,2,1:47.0,M. Plumlee misses 2-pt layup at rim (block by S. Ibaka),,34,49
235,2,1:45.0,Offensive rebound by N. Vonleh,,34,49
236,2,1:45.0,Shooting foul by S. Adams (drawn by N. Vonleh),,34,49
237,2,1:45.0,N. Vonleh makes free throw 1 of 2,,35,49
238,2,1:45.0,,E. Freedom enters the game for S. Adams,35,49
239,2,1:45.0,N. Vonleh makes free throw 2 of 2,,36,49
240,2,1:23.0,,Turnover by D. Waiters (bad pass; steal by A. Crabbe),36,49
241,2,1:17.0,D. Lillard misses 2-pt layup from 1 ft,,36,49
242,2,1:16.0,,Defensive rebound by K. Durant,36,49
243,2,1:14.0,,Shooting foul by C. McCollum (drawn by E. Freedom),36,49
244,2,1:14.0,,E. Freedom makes free throw 1 of 2,36,50
245,2,1:14.0,,E. Freedom makes free throw 2 of 2,36,51
246,2,1:02.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),,39,51
247,2,0:40.0,,Shooting foul by N. Vonleh (drawn by K. Durant),39,51
248,2,0:40.0,,K. Durant misses free throw 1 of 2,39,51
249,2,0:40.0,,Offensive rebound by Team,39,51
250,2,0:40.0,,K. Durant makes free throw 2 of 2,39,52
251,2,0:40.0,Portland full timeout,,39,52
252,2,0:40.0,M. Leonard enters the game for N. Vonleh,,39,52
253,2,0:40.0,,A. Roberson enters the game for E. Freedom,39,52
254,2,0:33.0,D. Lillard makes 3-pt jump shot from 22 ft,,42,52
255,2,0:13.0,,Turnover by R. Westbrook (traveling),42,52
256,2,0:03.0,D. Lillard makes 3-pt jump shot from 27 ft,,45,52
257,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 28 ft (block by D. Lillard),45,52
258,2,0:00.0,,Offensive rebound by Team,45,52
259,3,11:50.0,Turnover by D. Lillard (bad pass),,45,52
260,3,11:34.0,,K. Durant makes 2-pt jump shot from 13 ft,45,54
261,3,11:19.0,C. McCollum misses 3-pt jump shot from 23 ft,,45,54
262,3,11:19.0,,Defensive rebound by R. Westbrook,45,54
263,3,11:11.0,,R. Westbrook makes 2-pt jump shot from 16 ft,45,56
264,3,10:51.0,M. Plumlee misses 2-pt layup at rim,,45,56
265,3,10:51.0,Offensive rebound by M. Plumlee,,45,56
266,3,10:51.0,Shooting foul by A. Roberson (drawn by M. Plumlee),,45,56
267,3,10:51.0,M. Plumlee makes free throw 1 of 2,,46,56
268,3,10:51.0,M. Plumlee makes free throw 2 of 2,,47,56
269,3,10:42.0,,R. Westbrook misses 2-pt jump shot from 3 ft,47,56
270,3,10:41.0,,Offensive rebound by S. Adams,47,56
271,3,10:36.0,,S. Adams makes 2-pt layup from 1 ft,47,58
272,3,10:31.0,D. Lillard misses 3-pt jump shot from 24 ft,,47,58
273,3,10:30.0,,Defensive rebound by Team,47,58
274,3,10:17.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Durant),47,60
275,3,9:58.0,Turnover by M. Plumlee (bad pass),,47,60
276,3,9:43.0,,A. Roberson makes 2-pt layup from 2 ft (assist by K. Durant),47,62
277,3,9:42.0,Portland full timeout,,47,62
278,3,9:25.0,A. Aminu makes 2-pt hook shot from 4 ft,,49,62
279,3,9:10.0,,R. Westbrook makes 2-pt layup from 1 ft,49,64
280,3,8:58.0,C. McCollum misses 3-pt jump shot from 23 ft,,49,64
281,3,8:58.0,Offensive rebound by A. Aminu,,49,64
282,3,8:53.0,C. McCollum misses 2-pt jump shot from 11 ft,,49,64
283,3,8:52.0,,Defensive rebound by K. Durant,49,64
284,3,8:44.0,,K. Durant misses 3-pt jump shot from 26 ft,49,64
285,3,8:44.0,Defensive rebound by D. Lillard,,49,64
286,3,8:39.0,Personal foul by R. Westbrook (drawn by D. Lillard),,49,64
287,3,8:31.0,C. McCollum misses 2-pt jump shot from 12 ft,,49,64
288,3,8:31.0,,Defensive rebound by K. Durant,49,64
289,3,8:15.0,,Offensive foul by S. Ibaka (drawn by D. Lillard),49,64
290,3,8:15.0,,Turnover by S. Ibaka (offensive foul),49,64
291,3,8:00.0,D. Lillard misses 2-pt layup from 1 ft,,49,64
292,3,8:00.0,,Defensive rebound by S. Adams,49,64
293,3,7:54.0,,Shooting block foul by D. Lillard (drawn by R. Westbrook),49,64
294,3,7:54.0,,R. Westbrook makes free throw 1 of 2,49,65
295,3,7:54.0,,R. Westbrook makes free throw 2 of 2,49,66
296,3,7:42.0,Personal foul by R. Westbrook (drawn by D. Lillard),,49,66
297,3,7:34.0,M. Plumlee misses 2-pt layup from 2 ft,,49,66
298,3,7:33.0,Offensive rebound by N. Vonleh,,49,66
299,3,7:33.0,N. Vonleh misses 2-pt layup from 1 ft,,49,66
300,3,7:31.0,Offensive rebound by M. Plumlee,,49,66
301,3,7:31.0,M. Plumlee makes 2-pt layup at rim,,51,66
302,3,7:11.0,,K. Durant misses 2-pt jump shot from 3 ft,51,66
303,3,7:10.0,,Offensive rebound by S. Ibaka,51,66
304,3,7:08.0,,S. Ibaka makes 2-pt hook shot from 2 ft,51,68
305,3,6:57.0,D. Lillard misses 2-pt jump shot from 3 ft,,51,68
306,3,6:57.0,,Defensive rebound by S. Ibaka,51,68
307,3,6:49.0,,R. Westbrook misses 2-pt layup from 2 ft (block by A. Aminu),51,68
308,3,6:49.0,Defensive rebound by D. Lillard,,51,68
309,3,6:41.0,D. Lillard misses 2-pt layup at rim (block by S. Ibaka),,51,68
310,3,6:41.0,Offensive rebound by M. Plumlee,,51,68
311,3,6:41.0,Shooting foul by S. Ibaka (drawn by M. Plumlee),,51,68
312,3,6:41.0,M. Plumlee makes free throw 1 of 2,,52,68
313,3,6:41.0,M. Plumlee makes free throw 2 of 2,,53,68
314,3,6:28.0,,K. Durant misses 3-pt jump shot from 24 ft,53,68
315,3,6:28.0,Defensive rebound by A. Aminu,,53,68
316,3,6:22.0,A. Aminu misses 2-pt layup from 1 ft (block by S. Ibaka),,53,68
317,3,6:22.0,Offensive rebound by Team,,53,68
318,3,6:06.0,M. Plumlee makes 2-pt layup from 2 ft (assist by C. McCollum),,55,68
319,3,5:49.0,,Personal foul by D. Lillard (drawn by K. Durant),55,68
320,3,5:49.0,,D. Waiters enters the game for A. Roberson,55,68
321,3,5:44.0,,K. Durant makes 2-pt dunk at rim (assist by S. Ibaka),55,70
322,3,5:26.0,A. Aminu misses 2-pt jump shot from 20 ft,,55,70
323,3,5:26.0,,Defensive rebound by S. Adams,55,70
324,3,5:18.0,,R. Westbrook misses 2-pt layup from 2 ft,55,70
325,3,5:18.0,Defensive rebound by A. Aminu,,55,70
326,3,5:11.0,D. Lillard misses 3-pt jump shot from 24 ft,,55,70
327,3,5:10.0,,Defensive rebound by D. Waiters,55,70
328,3,5:04.0,,Turnover by D. Waiters (lost ball; steal by D. Lillard),55,70
329,3,4:59.0,D. Lillard misses 2-pt layup from 1 ft (block by R. Westbrook),,55,70
330,3,4:58.0,Offensive rebound by M. Plumlee,,55,70
331,3,4:57.0,M. Plumlee makes 2-pt layup from 1 ft,,57,70
332,3,4:57.0,,Oklahoma City full timeout,57,70
333,3,4:57.0,A. Crabbe enters the game for A. Aminu,,57,70
334,3,4:40.0,,Shooting foul by A. Crabbe (drawn by K. Durant),57,70
335,3,4:40.0,,K. Durant makes 2-pt jump shot from 9 ft (assist by R. Westbrook),57,72
336,3,4:40.0,,K. Durant misses free throw 1 of 1,57,72
337,3,4:39.0,Defensive rebound by N. Vonleh,,57,72
338,3,4:24.0,M. Plumlee misses 2-pt jump shot from 4 ft,,57,72
339,3,4:23.0,Offensive rebound by M. Plumlee,,57,72
340,3,4:09.0,D. Lillard misses 2-pt layup from 1 ft (block by S. Ibaka),,57,72
341,3,4:09.0,Offensive rebound by N. Vonleh,,57,72
342,3,4:09.0,N. Vonleh misses 2-pt layup from 2 ft,,57,72
343,3,4:09.0,,Defensive rebound by Team,57,72
344,3,3:49.0,,K. Durant makes 3-pt jump shot from 24 ft,57,75
345,3,3:27.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),,60,75
346,3,3:13.0,,S. Ibaka misses 2-pt jump shot from 18 ft,60,75
347,3,3:12.0,Defensive rebound by M. Plumlee,,60,75
348,3,3:03.0,C. McCollum misses 2-pt jump shot from 4 ft,,60,75
349,3,3:03.0,,Defensive rebound by S. Ibaka,60,75
350,3,2:54.0,,Shooting foul by C. McCollum (drawn by D. Waiters),60,75
351,3,2:54.0,,D. Waiters makes free throw 1 of 2,60,76
352,3,2:54.0,M. Leonard enters the game for N. Vonleh,,60,76
353,3,2:54.0,,D. Augustin enters the game for S. Ibaka,60,76
354,3,2:54.0,,E. Freedom enters the game for S. Adams,60,76
355,3,2:54.0,,N. Collison enters the game for R. Westbrook,60,76
356,3,2:54.0,,D. Waiters makes free throw 2 of 2,60,77
357,3,2:38.0,M. Leonard misses 3-pt jump shot from 23 ft,,60,77
358,3,2:38.0,,Defensive rebound by D. Waiters,60,77
359,3,2:24.0,,N. Collison makes 2-pt hook shot from 3 ft (assist by D. Waiters),60,79
360,3,2:14.0,Personal foul by D. Waiters (drawn by C. McCollum),,60,79
361,3,2:14.0,C. McCollum makes free throw 1 of 2,,61,79
362,3,2:14.0,E. Davis enters the game for M. Plumlee,,61,79
363,3,2:14.0,C. McCollum makes free throw 2 of 2,,62,79
364,3,2:00.0,,K. Durant makes 2-pt jump shot from 12 ft,62,81
365,3,1:45.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,64,81
366,3,1:29.0,,K. Durant misses 2-pt jump shot from 13 ft,64,81
367,3,1:28.0,Defensive rebound by C. McCollum,,64,81
368,3,1:14.0,C. McCollum makes 3-pt jump shot from 24 ft,,67,81
369,3,1:03.0,,Personal foul by M. Leonard (drawn by K. Durant),67,81
370,3,1:03.0,,K. Durant makes free throw 1 of 2,67,82
371,3,1:03.0,G. Henderson enters the game for C. McCollum,,67,82
372,3,1:03.0,,K. Durant makes free throw 2 of 2,67,83
373,3,0:43.0,D. Lillard misses 3-pt jump shot from 25 ft,,67,83
374,3,0:42.0,,Defensive rebound by K. Durant,67,83
375,3,0:37.0,,D. Waiters makes 2-pt layup from 1 ft,67,85
376,3,0:37.0,,Shooting foul by M. Leonard (drawn by D. Waiters),67,85
377,3,0:37.0,,D. Waiters makes free throw 1 of 1,67,86
378,3,0:28.0,D. Lillard misses 2-pt jump shot from 14 ft,,67,86
379,3,0:27.0,,Defensive rebound by E. Freedom,67,86
380,3,0:06.0,,K. Durant makes 2-pt jump shot from 14 ft,67,88
381,3,0:00.0,A. Crabbe misses 2-pt jump shot from 17 ft (block by K. Durant),,67,88
382,3,0:00.0,,Defensive rebound by E. Freedom,67,88
383,4,11:38.0,,D. Waiters makes 3-pt jump shot from 24 ft,67,91
384,4,11:22.0,Shooting foul by E. Freedom (drawn by E. Davis),,67,91
385,4,11:22.0,E. Davis misses free throw 1 of 2,,67,91
386,4,11:22.0,Offensive rebound by Team,,67,91
387,4,11:22.0,E. Davis makes free throw 2 of 2,,68,91
388,4,11:11.0,,Turnover by D. Augustin (step out of bounds),68,91
389,4,11:02.0,G. Henderson misses 3-pt jump shot from 25 ft,,68,91
