,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
161,2,8:01.0,A. Davis makes 2-pt hook shot from 11 ft,,22,38
162,2,7:41.0,,R. Hood misses 2-pt jump shot from 10 ft,22,38
163,2,7:40.0,,Offensive rebound by R. Gobert,22,38
164,2,7:39.0,,J. Withey enters the game for R. Gobert,22,38
165,2,7:39.0,R. Anderson enters the game for A. Ajinça,,22,38
166,2,7:34.0,,G. Hayward misses 3-pt jump shot from 23 ft,22,38
167,2,7:33.0,Defensive rebound by T. Douglas,,22,38
168,2,7:14.0,Personal foul by J. Withey (drawn by D. Cunningham),,22,38
169,2,7:08.0,T. Douglas misses 3-pt jump shot from 24 ft,,22,38
170,2,7:08.0,,Defensive rebound by T. Booker,22,38
171,2,6:53.0,,Shooting foul by I. Smith (drawn by R. Hood),22,38
172,2,6:53.0,,R. Hood makes free throw 1 of 2,22,39
173,2,6:53.0,,T. Lyles enters the game for J. Withey,22,39
174,2,6:53.0,,R. Hood makes free throw 2 of 2,22,40
175,2,6:37.0,I. Smith misses 2-pt jump shot from 17 ft,,22,40
176,2,6:35.0,,Defensive rebound by T. Booker,22,40
177,2,6:22.0,,T. Lyles makes 2-pt jump shot from 19 ft (assist by R. Hood),22,42
178,2,6:13.0,Shooting foul by R. Neto (drawn by I. Smith),,22,42
179,2,6:13.0,I. Smith makes 2-pt jump shot from 5 ft,,24,42
180,2,6:13.0,I. Smith makes free throw 1 of 1,,25,42
181,2,6:00.0,,Personal foul by D. Cunningham (drawn by G. Hayward),25,42
182,2,6:00.0,,G. Hayward makes free throw 1 of 2,25,43
183,2,6:00.0,,G. Hayward misses free throw 2 of 2,25,43
184,2,5:59.0,Defensive rebound by A. Davis,,25,43
185,2,5:46.0,Turnover by T. Douglas (bad pass; steal by T. Booker),,25,43
186,2,5:35.0,Violation by A. Davis (kicked ball),,25,43
187,2,5:35.0,,Utah full timeout,25,43
188,2,5:35.0,,A. Burks enters the game for R. Neto,25,43
189,2,5:35.0,E. Gordon enters the game for T. Douglas,,25,43
190,2,5:22.0,,R. Hood misses 2-pt jump shot from 11 ft,25,43
191,2,5:22.0,Defensive rebound by D. Cunningham,,25,43
192,2,5:08.0,R. Anderson misses 3-pt jump shot from 24 ft,,25,43
193,2,5:07.0,,Defensive rebound by A. Burks,25,43
194,2,4:57.0,,Shooting block foul by R. Anderson (drawn by G. Hayward),25,43
195,2,4:57.0,,G. Hayward makes 2-pt jump shot from 7 ft (assist by R. Hood),25,45
196,2,4:57.0,A. Gee enters the game for D. Cunningham,,25,45
197,2,4:57.0,,G. Hayward makes free throw 1 of 1,25,46
198,2,4:48.0,A. Gee misses 3-pt jump shot from 22 ft,,25,46
199,2,4:47.0,,Defensive rebound by T. Booker,25,46
200,2,4:39.0,,T. Lyles misses 3-pt jump shot from 24 ft,25,46
201,2,4:39.0,Defensive rebound by A. Davis,,25,46
202,2,4:29.0,Personal foul by R. Hood (drawn by A. Davis),,25,46
203,2,4:25.0,I. Smith misses 2-pt jump shot from 5 ft (block by T. Lyles),,25,46
204,2,4:24.0,Offensive rebound by Team,,25,46
205,2,4:19.0,R. Anderson misses 2-pt jump shot from 14 ft,,25,46
206,2,4:18.0,,Defensive rebound by A. Burks,25,46
207,2,4:12.0,,Turnover by A. Burks (lost ball),25,46
208,2,3:53.0,Shooting foul by T. Lyles (drawn by R. Anderson),,25,46
209,2,3:53.0,R. Anderson makes free throw 1 of 2,,26,46
210,2,3:53.0,R. Anderson makes free throw 2 of 2,,27,46
211,2,3:41.0,,R. Hood misses 2-pt jump shot from 9 ft,27,46
212,2,3:40.0,Defensive rebound by I. Smith,,27,46
213,2,3:31.0,A. Davis makes 2-pt dunk at rim (assist by R. Anderson),,29,46
214,2,3:30.0,,Utah full timeout,29,46
215,2,3:14.0,,G. Hayward misses 2-pt jump shot from 7 ft,29,46
216,2,3:13.0,Defensive rebound by A. Davis,,29,46
217,2,3:01.0,A. Davis makes 2-pt layup at rim (assist by I. Smith),,31,46
218,2,2:48.0,,G. Hayward misses 2-pt jump shot from 17 ft,31,46
219,2,2:48.0,Defensive rebound by A. Davis,,31,46
220,2,2:42.0,Turnover by E. Gordon (lost ball),,31,46
221,2,2:22.0,,T. Booker misses 2-pt jump shot from 15 ft,31,46
222,2,2:21.0,Defensive rebound by I. Smith,,31,46
223,2,2:16.0,Shooting foul by A. Burks (drawn by I. Smith),,31,46
224,2,2:16.0,I. Smith makes free throw 1 of 2,,32,46
225,2,2:16.0,I. Smith misses free throw 2 of 2,,32,46
226,2,2:16.0,,Defensive rebound by A. Burks,32,46
227,2,1:54.0,,G. Hayward misses 2-pt jump shot from 9 ft,32,46
228,2,1:53.0,Defensive rebound by R. Anderson,,32,46
229,2,1:42.0,A. Gee makes 2-pt dunk at rim (assist by I. Smith),,34,46
230,2,1:38.0,,Utah full timeout,34,46
231,2,1:38.0,,R. Neto enters the game for A. Burks,34,46
232,2,1:28.0,,G. Hayward makes 2-pt layup from 2 ft (assist by R. Neto),34,48
233,2,1:14.0,I. Smith makes 2-pt jump shot from 17 ft,,36,48
234,2,1:01.0,,Turnover by T. Booker (bad pass; steal by I. Smith),36,48
235,2,0:58.0,A. Gee makes 2-pt dunk at rim (assist by R. Anderson),,38,48
236,2,0:45.0,,Turnover by G. Hayward (traveling),38,48
237,2,0:35.0,Shooting foul by R. Neto (drawn by A. Davis),,38,48
238,2,0:35.0,A. Davis makes free throw 1 of 2,,39,48
239,2,0:35.0,,A. Burks enters the game for R. Neto,39,48
240,2,0:35.0,D. Cunningham enters the game for A. Gee,,39,48
241,2,0:35.0,A. Davis misses free throw 2 of 2,,39,48
242,2,0:35.0,,Defensive rebound by T. Booker,39,48
243,2,0:13.0,,A. Burks misses 3-pt jump shot from 23 ft,39,48
244,2,0:13.0,Defensive rebound by D. Cunningham,,39,48
245,2,0:01.0,I. Smith misses 3-pt jump shot from 25 ft,,39,48
246,2,0:00.0,,Defensive rebound by R. Hood,39,48
247,3,11:40.0,,Turnover by R. Hood (traveling),39,48
248,3,11:21.0,Ö. Aşık misses 2-pt dunk at rim,,39,48
249,3,11:20.0,,Defensive rebound by R. Neto,39,48
250,3,11:01.0,Violation by A. Gee (kicked ball),,39,48
251,3,10:47.0,,T. Booker makes 2-pt dunk at rim (assist by R. Neto),39,50
252,3,10:28.0,I. Smith makes 2-pt jump shot from 16 ft,,41,50
253,3,10:03.0,,R. Gobert misses 2-pt hook shot from 3 ft,41,50
254,3,10:02.0,,Offensive rebound by T. Booker,41,50
255,3,9:57.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),41,52
256,3,9:57.0,,Shooting foul by A. Davis (drawn by R. Gobert),41,52
257,3,9:57.0,,R. Gobert makes free throw 1 of 1,41,53
258,3,9:49.0,Turnover by E. Gordon (bad pass; steal by R. Neto),,41,53
259,3,9:44.0,,R. Neto makes 2-pt layup from 1 ft (assist by T. Booker),41,55
260,3,9:31.0,E. Gordon misses 3-pt jump shot from 24 ft,,41,55
261,3,9:30.0,,Defensive rebound by R. Gobert,41,55
262,3,9:16.0,,R. Neto makes 2-pt jump shot from 16 ft,41,57
263,3,9:15.0,New Orleans full timeout,,41,57
264,3,9:15.0,R. Anderson enters the game for Ö. Aşık,,41,57
265,3,8:52.0,R. Anderson misses 3-pt jump shot from 23 ft,,41,57
266,3,8:51.0,,Defensive rebound by T. Booker,41,57
267,3,8:32.0,,Turnover by R. Neto (3 sec),41,57
268,3,8:16.0,A. Gee makes 2-pt layup from 2 ft (assist by A. Davis),,43,57
269,3,7:56.0,,R. Hood misses 3-pt jump shot from 24 ft,43,57
270,3,7:56.0,Defensive rebound by A. Davis,,43,57
271,3,7:35.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by R. Anderson),,46,57
272,3,7:15.0,,G. Hayward misses 2-pt layup from 2 ft,46,57
273,3,7:14.0,Defensive rebound by A. Davis,,46,57
274,3,7:09.0,A. Davis makes 2-pt dunk at rim (assist by A. Gee),,48,57
275,3,6:58.0,,G. Hayward misses 2-pt jump shot from 3 ft (block by A. Davis),48,57
276,3,6:58.0,Defensive rebound by I. Smith,,48,57
277,3,6:52.0,Turnover by R. Anderson (bad pass; steal by R. Hood),,48,57
278,3,6:41.0,,R. Neto misses 2-pt jump shot from 8 ft,48,57
279,3,6:40.0,Defensive rebound by I. Smith,,48,57
280,3,6:32.0,A. Gee makes 2-pt dunk at rim (assist by R. Anderson),,50,57
281,3,6:31.0,,Utah full timeout,50,57
282,3,6:31.0,,A. Burks enters the game for G. Hayward,50,57
283,3,6:31.0,,T. Burke enters the game for R. Neto,50,57
284,3,6:16.0,,R. Hood makes 3-pt jump shot from 24 ft,50,60
285,3,5:49.0,A. Davis misses 3-pt jump shot from 24 ft (block by R. Gobert),,50,60
286,3,5:49.0,Offensive rebound by Team,,50,60
287,3,5:49.0,Turnover by Team (shot clock),,50,60
288,3,5:31.0,,Personal foul by A. Gee (drawn by R. Gobert),50,60
289,3,5:31.0,D. Cunningham enters the game for A. Gee,,50,60
290,3,5:24.0,,Personal foul by D. Cunningham (drawn by R. Gobert),50,60
291,3,5:14.0,,A. Burks makes 2-pt jump shot from 13 ft,50,62
292,3,5:01.0,E. Gordon misses 2-pt jump shot from 16 ft,,50,62
293,3,5:00.0,,Defensive rebound by R. Gobert,50,62
294,3,4:54.0,,Shooting foul by R. Anderson (drawn by T. Booker),50,62
295,3,4:54.0,,T. Booker makes 2-pt layup from 2 ft (assist by A. Burks),50,64
296,3,4:54.0,,T. Booker makes free throw 1 of 1,50,65
297,3,4:36.0,A. Davis makes 2-pt jump shot from 17 ft (assist by I. Smith),,52,65
298,3,4:21.0,,T. Burke misses 3-pt jump shot from 24 ft,52,65
299,3,4:20.0,Defensive rebound by D. Cunningham,,52,65
300,3,4:11.0,I. Smith makes 2-pt jump shot from 3 ft,,54,65
301,3,3:50.0,,A. Burks makes 2-pt jump shot from 17 ft,54,67
302,3,3:43.0,I. Smith misses 2-pt layup from 2 ft,,54,67
303,3,3:42.0,,Defensive rebound by R. Gobert,54,67
304,3,3:23.0,,R. Gobert makes 2-pt layup from 1 ft (assist by A. Burks),54,69
305,3,3:02.0,Shooting foul by R. Gobert (drawn by I. Smith),,54,69
306,3,3:02.0,I. Smith makes free throw 1 of 2,,55,69
307,3,3:02.0,,T. Lyles enters the game for T. Booker,55,69
308,3,3:02.0,,J. Ingles enters the game for R. Hood,55,69
309,3,3:02.0,T. Douglas enters the game for E. Gordon,,55,69
310,3,3:02.0,I. Smith misses free throw 2 of 2,,55,69
311,3,3:02.0,,Defensive rebound by T. Lyles,55,69
312,3,2:39.0,,A. Burks makes 2-pt layup from 1 ft,55,71
313,3,2:27.0,A. Davis misses 2-pt jump shot from 21 ft,,55,71
314,3,2:25.0,,Defensive rebound by T. Lyles,55,71
315,3,2:16.0,,T. Burke makes 2-pt jump shot from 21 ft,55,73
316,3,1:58.0,R. Anderson misses 2-pt jump shot from 16 ft,,55,73
317,3,1:57.0,Offensive rebound by T. Douglas,,55,73
318,3,1:51.0,Personal foul by J. Ingles (drawn by T. Douglas),,55,73
319,3,1:35.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by T. Douglas),,58,73
320,3,1:28.0,,Offensive foul by J. Ingles (drawn by D. Cunningham),58,73
321,3,1:28.0,,Turnover by J. Ingles (offensive foul),58,73
322,3,1:12.0,D. Cunningham makes 2-pt dunk at rim,,60,73
323,3,0:55.0,,Offensive foul by T. Lyles (drawn by T. Douglas),60,73
324,3,0:55.0,,Turnover by T. Lyles (offensive foul),60,73
325,3,0:55.0,,G. Hayward enters the game for J. Ingles,60,73
326,3,0:43.0,Turnover by A. Davis (traveling),,60,73
327,3,0:30.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by A. Burks),60,76
328,3,0:07.0,I. Smith misses 2-pt jump shot from 3 ft (block by R. Gobert),,60,76
329,3,0:05.0,Offensive rebound by D. Cunningham,,60,76
330,3,0:01.0,D. Cunningham misses 2-pt jump shot from 3 ft,,60,76
331,3,0:00.0,,Defensive rebound by T. Lyles,60,76
332,4,11:48.0,Shooting foul by T. Booker (drawn by J. Holiday),,60,76
333,4,11:48.0,J. Holiday makes free throw 1 of 2,,61,76
334,4,11:48.0,J. Holiday makes free throw 2 of 2,,62,76
335,4,11:24.0,,A. Burks makes 2-pt layup from 2 ft,62,78
336,4,11:13.0,Turnover by J. Holiday (bad pass; steal by G. Hayward),,62,78
337,4,11:07.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),62,81
338,4,10:52.0,Turnover by J. Holiday (bad pass; steal by T. Booker),,62,81
339,4,10:48.0,,T. Booker makes 2-pt dunk at rim,62,83
340,4,10:48.0,New Orleans full timeout,,62,83
341,4,10:48.0,A. Davis enters the game for D. Cunningham,,62,83
342,4,10:31.0,J. Holiday misses 2-pt jump shot from 5 ft (block by T. Booker),,62,83
343,4,10:31.0,,Defensive rebound by T. Booker,62,83
344,4,10:09.0,,T. Lyles misses 2-pt hook shot from 2 ft,62,83
345,4,10:09.0,Defensive rebound by A. Davis,,62,83
346,4,10:05.0,Turnover by J. Holiday (traveling),,62,83
347,4,9:47.0,,Turnover by G. Hayward (bad pass; steal by A. Gee),62,83
348,4,9:46.0,Personal foul by T. Burke (drawn by T. Douglas),,62,83
349,4,9:46.0,,R. Gobert enters the game for T. Booker,62,83
350,4,9:31.0,T. Douglas makes 3-pt jump shot from 24 ft (assist by A. Gee),,65,83
351,4,9:19.0,,Personal foul by J. Holiday (drawn by A. Burks),65,83
352,4,9:14.0,,Personal foul by T. Douglas (drawn by T. Burke),65,83
353,4,9:14.0,,J. Ingles enters the game for G. Hayward,65,83
354,4,9:09.0,,T. Burke misses 2-pt jump shot from 19 ft,65,83
355,4,9:09.0,Defensive rebound by J. Holiday,,65,83
356,4,9:03.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,67,83
357,4,8:47.0,,Turnover by T. Burke (bad pass; steal by A. Gee),67,83
358,4,8:43.0,Shooting block foul by J. Ingles (drawn by A. Davis),,67,83
359,4,8:43.0,A. Davis makes free throw 1 of 2,,68,83
360,4,8:43.0,,R. Hood enters the game for J. Ingles,68,83
361,4,8:43.0,A. Davis misses free throw 2 of 2,,68,83
362,4,8:42.0,,Defensive rebound by R. Gobert,68,83
363,4,8:26.0,,Turnover by T. Burke (lost ball; steal by R. Anderson),68,83
364,4,8:22.0,Shooting foul by A. Burks (drawn by A. Davis),,68,83
365,4,8:22.0,A. Davis makes free throw 1 of 2,,69,83
366,4,8:22.0,,R. Neto enters the game for T. Burke,69,83
367,4,8:22.0,,G. Hayward enters the game for T. Lyles,69,83
368,4,8:22.0,A. Davis makes free throw 2 of 2,,70,83
369,4,8:04.0,,A. Burks misses 2-pt layup from 2 ft (block by R. Anderson),70,83
370,4,8:04.0,Defensive rebound by Team,,70,83
371,4,7:54.0,A. Davis makes 2-pt jump shot from 18 ft (assist by T. Douglas),,72,83
372,4,7:37.0,,R. Hood misses 2-pt jump shot from 4 ft (block by A. Davis),72,83
373,4,7:36.0,,Offensive rebound by R. Gobert,72,83
374,4,7:35.0,,Shooting foul by A. Davis (drawn by R. Gobert),72,83
375,4,7:35.0,,R. Gobert misses free throw 1 of 2,72,83
376,4,7:35.0,,Offensive rebound by Team,72,83
377,4,7:35.0,,T. Booker enters the game for R. Neto,72,83
378,4,7:35.0,,R. Gobert misses free throw 2 of 2,72,83
379,4,7:34.0,Defensive rebound by A. Gee,,72,83
380,4,7:20.0,Def 3 sec tech foul by R. Gobert,,72,83
381,4,7:20.0,A. Davis misses technical free throw,,72,83
382,4,7:20.0,Offensive rebound by Team,,72,83
383,4,7:07.0,J. Holiday misses 2-pt layup from 1 ft,,72,83
384,4,7:07.0,,Defensive rebound by G. Hayward,72,83
385,4,6:45.0,,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),72,85
386,4,6:28.0,T. Douglas makes 3-pt jump shot from 24 ft (assist by R. Anderson),,75,85
387,4,6:08.0,,A. Burks makes 2-pt dunk at rim,75,87
388,4,5:47.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Holiday),,78,87
389,4,5:42.0,,Utah full timeout,78,87
390,4,5:42.0,I. Smith enters the game for J. Holiday,,78,87
391,4,5:42.0,E. Gordon enters the game for T. Douglas,,78,87
392,4,5:27.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by A. Burks),78,90
