,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
405,4,3:03.0,,Offensive rebound by M. Williams,96,111
406,4,2:45.0,,Turnover by M. Dellavedova (bad pass; steal by J. Gutiérrez),96,111
407,4,2:26.0,Shooting foul by T. Mozgov (drawn by F. Kaminsky),,96,111
408,4,2:26.0,F. Kaminsky misses free throw 1 of 2,,96,111
409,4,2:26.0,Offensive rebound by Team,,96,111
410,4,2:26.0,F. Kaminsky makes free throw 2 of 2,,97,111
411,4,2:11.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,97,111
412,4,2:11.0,,Offensive rebound by Team,97,111
413,4,2:11.0,Loose ball foul by T. Hansbrough (drawn by T. Mozgov),,97,111
414,4,1:59.0,,M. Dellavedova makes 3-pt jump shot from 26 ft,97,114
415,4,1:49.0,Shooting foul by T. Mozgov (drawn by T. Hansbrough),,97,114
416,4,1:49.0,T. Hansbrough makes free throw 1 of 2,,98,114
417,4,1:49.0,,J. Jones enters the game for M. Dellavedova,98,114
418,4,1:49.0,T. Hansbrough misses free throw 2 of 2,,98,114
419,4,1:48.0,,Defensive rebound by T. Mozgov,98,114
420,4,1:29.0,,M. Williams misses 3-pt jump shot from 25 ft,98,114
421,4,1:29.0,Defensive rebound by F. Kaminsky,,98,114
422,4,1:20.0,J. Gutiérrez makes 2-pt jump shot from 6 ft,,100,114
423,4,0:58.0,,J. Jones misses 3-pt jump shot from 25 ft,100,114
424,4,0:57.0,Defensive rebound by T. Hansbrough,,100,114
425,4,0:48.0,Shooting foul by M. Williams (drawn by J. Gutiérrez),,100,114
426,4,0:48.0,J. Gutiérrez makes free throw 1 of 2,,101,114
427,4,0:48.0,J. Gutiérrez makes free throw 2 of 2,,102,114
428,4,0:25.0,,R. Jefferson misses 2-pt jump shot from 7 ft,102,114
429,4,0:23.0,Defensive rebound by T. Hansbrough,,102,114
430,4,0:10.0,Shooting foul by T. Mozgov (drawn by T. Hansbrough),,102,114
431,4,0:10.0,,S. Kaun enters the game for T. Mozgov,102,114
432,4,0:10.0,T. Hansbrough misses free throw 1 of 2,,102,114
433,4,0:10.0,Offensive rebound by Team,,102,114
434,4,0:10.0,T. Hansbrough makes free throw 2 of 2,,103,114
