,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
93,1,0:19.0,M. Turner misses 2-pt jump shot from 17 ft,,26,23
94,1,0:18.0,,Defensive rebound by M. Brown,26,23
95,1,0:01.0,,S. Larkin misses 3-pt jump shot from 24 ft,26,23
96,1,0:00.0,,Offensive rebound by Team,26,23
97,2,11:46.0,,Personal foul by C. Miles (drawn by B. Bogdanović),26,23
98,2,11:40.0,,S. Larkin misses 2-pt jump shot from 20 ft,26,23
99,2,11:39.0,,Offensive rebound by M. Brown,26,23
100,2,11:23.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,26,23
101,2,11:22.0,Defensive rebound by S. Hill,,26,23
102,2,11:18.0,Personal foul by A. Bargnani (drawn by S. Hill),,26,23
103,2,11:18.0,S. Hill makes free throw 1 of 2,,27,23
104,2,11:18.0,S. Hill makes free throw 2 of 2,,28,23
105,2,11:07.0,,B. Bogdanović misses 2-pt layup from 3 ft,28,23
106,2,11:06.0,Defensive rebound by L. Allen,,28,23
107,2,10:57.0,C. Miles misses 3-pt jump shot from 24 ft,,28,23
108,2,10:56.0,,Defensive rebound by Team,28,23
109,2,10:41.0,,M. Brown misses 2-pt jump shot from 18 ft,28,23
110,2,10:40.0,,Offensive rebound by T. Robinson,28,23
111,2,10:36.0,,T. Robinson misses 2-pt layup from 1 ft,28,23
112,2,10:35.0,,Offensive rebound by T. Robinson,28,23
113,2,10:34.0,,T. Robinson misses 2-pt layup from 2 ft,28,23
114,2,10:33.0,Defensive rebound by L. Allen,,28,23
115,2,10:24.0,Turnover by J. Young (discontinued dribble),,28,23
116,2,10:11.0,,A. Bargnani misses 2-pt jump shot from 18 ft,28,23
117,2,10:10.0,Defensive rebound by S. Hill,,28,23
118,2,10:03.0,S. Hill misses 2-pt jump shot from 8 ft,,28,23
119,2,10:02.0,Offensive rebound by Team,,28,23
120,2,10:02.0,,Loose ball foul by M. Brown (drawn by G. Robinson),28,23
121,2,9:54.0,J. Young misses 3-pt jump shot from 24 ft,,28,23
122,2,9:53.0,Offensive rebound by S. Hill,,28,23
123,2,9:44.0,L. Allen makes 2-pt dunk at rim (assist by J. Young),,30,23
124,2,9:23.0,,Turnover by B. Bogdanović (lost ball; steal by G. Robinson),30,23
125,2,9:20.0,Shooting foul by M. Brown (drawn by G. Robinson),,30,23
126,2,9:20.0,G. Robinson makes free throw 1 of 2,,31,23
127,2,9:20.0,,T. Young enters the game for T. Robinson,31,23
128,2,9:20.0,G. Robinson makes free throw 2 of 2,,32,23
129,2,9:07.0,,Turnover by S. Larkin (bad pass; steal by J. Young),32,23
130,2,8:56.0,C. Miles makes 2-pt dunk at rim (assist by G. Robinson),,34,23
131,2,8:55.0,,Brooklyn full timeout,34,23
132,2,8:55.0,,B. Lopez enters the game for A. Bargnani,34,23
133,2,8:55.0,,J. Johnson enters the game for B. Bogdanović,34,23
134,2,8:37.0,,M. Brown misses 3-pt jump shot from 22 ft,34,23
135,2,8:36.0,Defensive rebound by J. Young,,34,23
136,2,8:21.0,L. Allen makes 2-pt jump shot from 19 ft,,36,23
137,2,8:13.0,,Shooting foul by J. Young (drawn by S. Larkin),36,23
138,2,8:13.0,,S. Larkin misses free throw 1 of 2,36,23
139,2,8:13.0,,Offensive rebound by Team,36,23
140,2,8:13.0,,W. Ellington enters the game for M. Brown,36,23
141,2,8:13.0,,S. Larkin makes free throw 2 of 2,36,24
142,2,8:02.0,S. Hill makes 2-pt layup from 1 ft (assist by G. Robinson),,38,24
143,2,7:40.0,,B. Lopez makes 2-pt jump shot from 10 ft,38,26
144,2,7:16.0,Turnover by S. Hill (step out of bounds),,38,26
145,2,7:16.0,,D. Sloan enters the game for S. Larkin,38,26
146,2,6:58.0,,B. Lopez misses 2-pt layup at rim (block by L. Allen),38,26
147,2,6:56.0,Defensive rebound by C. Miles,,38,26
148,2,6:51.0,C. Miles makes 3-pt jump shot from 26 ft,,41,26
149,2,6:33.0,,Shooting foul by G. Robinson (drawn by W. Ellington),41,26
150,2,6:33.0,,W. Ellington makes free throw 1 of 2,41,27
151,2,6:33.0,,W. Ellington makes free throw 2 of 2,41,28
152,2,6:24.0,Personal foul by D. Sloan,,41,28
153,2,6:14.0,G. Robinson makes 2-pt layup from 2 ft,,43,28
154,2,6:03.0,,B. Lopez makes 2-pt layup at rim (assist by D. Sloan),43,30
155,2,5:47.0,L. Allen misses 2-pt hook shot from 5 ft,,43,30
156,2,5:46.0,,Defensive rebound by J. Johnson,43,30
157,2,5:41.0,,D. Sloan makes 2-pt layup at rim (assist by J. Johnson),43,32
158,2,5:41.0,Indiana full timeout,,43,32
159,2,5:41.0,G. Hill enters the game for J. Young,,43,32
160,2,5:41.0,J. Hill enters the game for L. Allen,,43,32
161,2,5:21.0,C. Miles makes 2-pt jump shot from 17 ft,,45,32
162,2,5:03.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),45,34
163,2,4:48.0,Def 3 sec tech foul by B. Lopez,,45,34
164,2,4:48.0,G. Hill makes technical free throw,,46,34
165,2,4:48.0,P. George enters the game for G. Robinson,,46,34
166,2,4:33.0,C. Miles makes 3-pt jump shot from 24 ft (assist by J. Hill),,49,34
167,2,4:20.0,,J. Johnson makes 2-pt layup from 1 ft (assist by B. Lopez),49,36
168,2,4:06.0,P. George makes 2-pt jump shot from 18 ft,,51,36
169,2,4:06.0,Shooting foul by T. Young (drawn by P. George),,51,36
170,2,4:06.0,M. Turner enters the game for S. Hill,,51,36
171,2,4:06.0,M. Ellis enters the game for G. Hill,,51,36
172,2,4:06.0,P. George makes free throw 1 of 1,,52,36
173,2,3:54.0,,Personal foul by P. George (drawn by J. Johnson),52,36
174,2,3:45.0,,D. Sloan misses 3-pt jump shot from 23 ft,52,36
175,2,3:44.0,,Offensive rebound by B. Lopez,52,36
176,2,3:42.0,,Shooting foul by J. Hill (drawn by B. Lopez),52,36
177,2,3:42.0,,B. Lopez makes free throw 1 of 2,52,37
178,2,3:42.0,,B. Lopez makes free throw 2 of 2,52,38
179,2,3:24.0,C. Miles misses 2-pt jump shot from 23 ft,,52,38
180,2,3:23.0,,Defensive rebound by T. Young,52,38
181,2,3:19.0,,Offensive foul by B. Lopez (drawn by P. George),52,38
182,2,3:19.0,,Turnover by B. Lopez (offensive foul),52,38
183,2,3:05.0,Turnover by P. George (lost ball),,52,38
184,2,2:51.0,,B. Lopez makes 2-pt hook shot from 6 ft,52,40
185,2,2:33.0,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),,55,40
186,2,2:08.0,,T. Young misses 2-pt layup from 2 ft,55,40
187,2,2:07.0,,Offensive rebound by B. Lopez,55,40
188,2,2:06.0,,B. Lopez misses 2-pt layup from 1 ft,55,40
189,2,2:05.0,,Offensive rebound by B. Lopez,55,40
190,2,2:03.0,,Turnover by B. Lopez (lost ball; steal by P. George),55,40
191,2,1:58.0,Turnover by M. Turner (lost ball),,55,40
192,2,1:58.0,Official timeout,,55,40
193,2,1:58.0,S. Hill enters the game for J. Hill,,55,40
194,2,1:49.0,,T. Young makes 2-pt layup from 2 ft (assist by D. Sloan),55,42
195,2,1:33.0,M. Turner makes 2-pt dunk at rim (assist by P. George),,57,42
196,2,1:08.0,,B. Lopez misses 2-pt jump shot from 14 ft,57,42
197,2,1:07.0,Defensive rebound by C. Miles,,57,42
198,2,0:51.0,C. Miles makes 2-pt layup from 1 ft (assist by M. Ellis),,59,42
199,2,0:37.0,,Turnover by B. Lopez (bad pass; steal by P. George),59,42
200,2,0:28.0,S. Hill makes 3-pt jump shot from 23 ft (assist by C. Miles),,62,42
201,2,0:10.0,,Personal foul by M. Ellis (drawn by D. Sloan),62,42
202,2,0:10.0,,D. Sloan makes free throw 1 of 2,62,43
203,2,0:10.0,G. Hill enters the game for M. Ellis,,62,43
204,2,0:10.0,Indiana full timeout,,62,43
205,2,0:10.0,,T. Robinson enters the game for B. Lopez,62,43
206,2,0:10.0,,M. Brown enters the game for W. Ellington,62,43
207,2,0:10.0,,D. Sloan misses free throw 2 of 2,62,43
208,2,0:08.0,,Offensive rebound by Team,62,43
209,2,0:01.0,,Turnover by J. Johnson (lost ball; steal by G. Hill),62,43
210,3,11:43.0,,W. Ellington makes 2-pt jump shot from 15 ft (assist by J. Johnson),62,45
211,3,11:24.0,J. Hill makes 2-pt layup from 2 ft,,64,45
212,3,11:03.0,,D. Sloan misses 2-pt layup from 2 ft,64,45
213,3,11:02.0,Defensive rebound by G. Hill,,64,45
214,3,10:56.0,P. George misses 3-pt jump shot from 24 ft,,64,45
215,3,10:55.0,,Defensive rebound by T. Young,64,45
216,3,10:43.0,,W. Ellington misses 3-pt jump shot from 24 ft,64,45
217,3,10:42.0,Defensive rebound by J. Hill,,64,45
218,3,10:27.0,M. Ellis misses 3-pt jump shot from 25 ft,,64,45
219,3,10:26.0,,Defensive rebound by Team,64,45
220,3,10:18.0,,T. Young misses 2-pt layup from 2 ft (block by M. Turner),64,45
221,3,10:17.0,,Offensive rebound by Team,64,45
222,3,10:09.0,,W. Ellington makes 2-pt jump shot from 17 ft (assist by D. Sloan),64,47
223,3,9:55.0,M. Ellis makes 2-pt layup from 2 ft (assist by P. George),,66,47
224,3,9:36.0,,Turnover by T. Young (lost ball; steal by G. Hill),66,47
225,3,9:27.0,P. George misses 2-pt jump shot from 15 ft,,66,47
226,3,9:26.0,,Defensive rebound by T. Young,66,47
227,3,9:19.0,,Shooting foul by J. Hill (drawn by B. Lopez),66,47
228,3,9:19.0,,B. Lopez makes free throw 1 of 2,66,48
229,3,9:19.0,,B. Lopez misses free throw 2 of 2,66,48
230,3,9:18.0,Defensive rebound by J. Hill,,66,48
231,3,9:05.0,Turnover by M. Ellis (bad pass; steal by D. Sloan),,66,48
232,3,9:01.0,,T. Young makes 2-pt dunk at rim (assist by D. Sloan),66,50
233,3,8:40.0,M. Turner makes 2-pt dunk at rim (assist by M. Ellis),,68,50
234,3,8:20.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Johnson),68,52
235,3,8:06.0,Turnover by M. Turner (bad pass; steal by J. Johnson),,68,52
236,3,7:55.0,,D. Sloan misses 3-pt jump shot from 24 ft,68,52
237,3,7:54.0,Defensive rebound by M. Ellis,,68,52
238,3,7:52.0,,B. Bogdanović enters the game for W. Ellington,68,52
239,3,7:33.0,M. Ellis misses 3-pt jump shot from 24 ft,,68,52
240,3,7:32.0,,Defensive rebound by D. Sloan,68,52
241,3,7:17.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,68,52
242,3,7:16.0,,Offensive rebound by B. Lopez,68,52
243,3,7:15.0,,B. Lopez misses 2-pt layup from 1 ft,68,52
244,3,7:14.0,Defensive rebound by M. Turner,,68,52
245,3,7:12.0,P. George makes 2-pt layup from 2 ft,,70,52
246,3,7:12.0,Shooting foul by J. Johnson (drawn by P. George),,70,52
247,3,7:12.0,P. George misses free throw 1 of 1,,70,52
248,3,7:11.0,,Defensive rebound by B. Lopez,70,52
249,3,6:59.0,,B. Bogdanović misses 2-pt layup from 2 ft,70,52
250,3,6:58.0,Defensive rebound by M. Turner,,70,52
251,3,6:48.0,G. Hill misses 2-pt jump shot from 15 ft,,70,52
252,3,6:47.0,,Defensive rebound by J. Johnson,70,52
253,3,6:44.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Johnson),70,54
254,3,6:27.0,M. Ellis makes 2-pt jump shot from 20 ft,,72,54
255,3,6:13.0,,Shooting foul by J. Hill (drawn by D. Sloan),72,54
256,3,6:13.0,,D. Sloan makes free throw 1 of 2,72,55
257,3,6:13.0,L. Allen enters the game for J. Hill,,72,55
258,3,6:13.0,,D. Sloan makes free throw 2 of 2,72,56
259,3,5:56.0,L. Allen makes 2-pt jump shot from 11 ft (assist by M. Ellis),,74,56
260,3,5:36.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Sloan),74,59
261,3,5:26.0,M. Turner misses 2-pt layup from 1 ft (block by B. Lopez),,74,59
262,3,5:24.0,,Defensive rebound by D. Sloan,74,59
263,3,5:16.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),74,62
264,3,5:16.0,Indiana full timeout,,74,62
265,3,5:00.0,L. Allen misses 2-pt layup from 2 ft,,74,62
266,3,4:59.0,,Defensive rebound by J. Johnson,74,62
267,3,4:55.0,,T. Young misses 2-pt layup from 3 ft (block by M. Turner),74,62
268,3,4:54.0,Defensive rebound by L. Allen,,74,62
269,3,4:48.0,Personal foul by B. Lopez (drawn by M. Turner),,74,62
270,3,4:48.0,M. Turner makes free throw 1 of 2,,75,62
271,3,4:48.0,M. Turner misses free throw 2 of 2,,75,62
272,3,4:47.0,,Defensive rebound by T. Young,75,62
273,3,4:33.0,,Turnover by T. Young (traveling),75,62
274,3,4:27.0,P. George makes 3-pt jump shot from 24 ft (assist by G. Hill),,78,62
275,3,4:10.0,,Shooting foul by M. Turner (drawn by B. Lopez),78,62
276,3,4:10.0,,B. Lopez misses free throw 1 of 2,78,62
277,3,4:10.0,,Offensive rebound by Team,78,62
278,3,4:10.0,,B. Lopez misses free throw 2 of 2,78,62
279,3,4:09.0,Defensive rebound by M. Turner,,78,62
280,3,3:54.0,P. George misses 2-pt layup from 2 ft,,78,62
281,3,3:53.0,,Defensive rebound by T. Young,78,62
282,3,3:48.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Sloan),78,65
283,3,3:43.0,Turnover by M. Ellis (bad pass),,78,65
284,3,3:30.0,,Shooting foul by L. Allen (drawn by T. Young),78,65
285,3,3:30.0,,T. Young misses free throw 1 of 2,78,65
286,3,3:30.0,,Offensive rebound by Team,78,65
287,3,3:30.0,C. Miles enters the game for G. Hill,,78,65
288,3,3:30.0,,T. Young misses free throw 2 of 2,78,65
289,3,3:29.0,Defensive rebound by M. Ellis,,78,65
290,3,3:22.0,Turnover by M. Ellis (bad pass; steal by J. Johnson),,78,65
291,3,3:18.0,,D. Sloan misses 2-pt layup from 2 ft,78,65
292,3,3:17.0,,Offensive rebound by Team,78,65
293,3,3:10.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sloan),78,67
294,3,2:52.0,,Brooklyn full timeout,78,67
295,3,2:52.0,J. Young enters the game for M. Ellis,,78,67
296,3,2:52.0,S. Hill enters the game for M. Turner,,78,67
297,3,2:42.0,P. George misses 2-pt jump shot from 20 ft,,78,67
298,3,2:41.0,,Defensive rebound by T. Young,78,67
299,3,2:22.0,,Offensive foul by J. Johnson (drawn by P. George),78,67
300,3,2:22.0,,Turnover by J. Johnson (offensive foul),78,67
301,3,2:08.0,L. Allen misses 2-pt jump shot from 20 ft,,78,67
302,3,2:07.0,,Defensive rebound by T. Young,78,67
303,3,1:49.0,,T. Young makes 2-pt hook shot from 6 ft,78,69
304,3,1:32.0,Turnover by P. George (bad pass; steal by B. Lopez),,78,69
305,3,1:29.0,,D. Sloan misses 2-pt layup from 2 ft (block by P. George),78,69
306,3,1:28.0,,Offensive rebound by Team,78,69
307,3,1:26.0,,Personal foul by L. Allen (drawn by T. Young),78,69
308,3,1:26.0,,T. Young makes free throw 1 of 2,78,70
309,3,1:26.0,,T. Young makes free throw 2 of 2,78,71
310,3,1:13.0,C. Miles makes 2-pt jump shot from 19 ft (assist by P. George),,80,71
311,3,1:01.0,,D. Sloan makes 2-pt layup from 1 ft (assist by B. Lopez),80,73
312,3,0:41.0,Personal foul by B. Lopez (drawn by P. George),,80,73
313,3,0:40.0,Shooting foul by B. Bogdanović (drawn by C. Miles),,80,73
314,3,0:40.0,C. Miles makes free throw 1 of 2,,81,73
315,3,0:40.0,C. Miles makes free throw 2 of 2,,82,73
316,3,0:36.0,,Turnover by D. Sloan (bad pass),82,73
317,3,0:36.0,,Loose ball foul by D. Sloan (drawn by P. George),82,73
318,3,0:36.0,P. George makes free throw 1 of 2,,83,73
319,3,0:36.0,P. George makes free throw 2 of 2,,84,73
320,3,0:24.0,,Shooting foul by P. George (drawn by J. Johnson),84,73
321,3,0:24.0,,J. Johnson makes free throw 1 of 2,84,74
322,3,0:24.0,,T. Robinson enters the game for B. Lopez,84,74
323,3,0:24.0,,J. Johnson makes free throw 2 of 2,84,75
324,3,0:07.0,J. Young makes 3-pt jump shot from 24 ft,,87,75
325,3,0:01.0,,D. Sloan makes 2-pt jump shot from 4 ft,87,77
326,3,0:00.0,S. Hill misses 3-pt jump shot from 50 ft,,87,77
327,3,0:00.0,Offensive rebound by Team,,87,77
328,4,11:43.0,Personal foul by T. Robinson (drawn by L. Allen),,87,77
329,4,11:34.0,G. Robinson misses 2-pt hook shot from 5 ft,,87,77
330,4,11:33.0,Offensive rebound by L. Allen,,87,77
331,4,11:31.0,L. Allen makes 2-pt hook shot from 4 ft,,89,77
332,4,11:14.0,,T. Young misses 2-pt layup from 2 ft,89,77
333,4,11:13.0,Defensive rebound by S. Hill,,89,77
334,4,11:08.0,C. Miles makes 2-pt layup from 1 ft (assist by S. Hill),,91,77
335,4,11:08.0,Shooting foul by B. Bogdanović (drawn by C. Miles),,91,77
336,4,11:08.0,,A. Bargnani enters the game for T. Young,91,77
337,4,11:08.0,C. Miles makes free throw 1 of 1,,92,77
338,4,10:52.0,,W. Ellington makes 2-pt jump shot from 20 ft,92,79
339,4,10:33.0,C. Miles misses 2-pt jump shot from 19 ft,,92,79
340,4,10:32.0,,Defensive rebound by T. Robinson,92,79
341,4,10:22.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,79
342,4,10:21.0,Defensive rebound by L. Allen,,92,79
343,4,10:10.0,J. Young makes 2-pt jump shot from 10 ft,,94,79
344,4,9:52.0,,S. Larkin makes 2-pt jump shot from 9 ft,94,81
345,4,9:34.0,L. Allen makes 2-pt layup from 3 ft (assist by S. Hill),,96,81
346,4,9:20.0,,W. Ellington makes 3-pt jump shot from 26 ft,96,84
347,4,9:09.0,Personal foul by W. Ellington,,96,84
348,4,9:04.0,C. Miles makes 2-pt jump shot from 12 ft,,98,84
349,4,8:48.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),98,86
350,4,8:38.0,J. Young misses 3-pt jump shot from 26 ft,,98,86
351,4,8:37.0,,Defensive rebound by B. Bogdanović,98,86
352,4,8:25.0,,S. Larkin misses 2-pt layup from 1 ft,98,86
353,4,8:24.0,Defensive rebound by J. Young,,98,86
354,4,8:16.0,C. Miles misses 3-pt jump shot from 24 ft,,98,86
355,4,8:15.0,Offensive rebound by J. Young,,98,86
356,4,8:03.0,L. Allen misses 2-pt jump shot from 4 ft (block by T. Robinson),,98,86
357,4,8:01.0,Offensive rebound by L. Allen,,98,86
358,4,7:58.0,C. Miles misses 3-pt jump shot from 24 ft,,98,86
359,4,7:57.0,Offensive rebound by Team,,98,86
360,4,7:57.0,Personal foul by T. Robinson (drawn by G. Robinson),,98,86
361,4,7:57.0,Official timeout,,98,86
362,4,7:57.0,G. Hill enters the game for J. Young,,98,86
363,4,7:44.0,C. Miles makes 3-pt jump shot from 24 ft (assist by L. Allen),,101,86
364,4,7:29.0,,T. Robinson makes 2-pt layup at rim (assist by A. Bargnani),101,88
365,4,7:11.0,L. Allen makes 2-pt dunk at rim (assist by G. Hill),,103,88
366,4,7:11.0,Shooting foul by T. Robinson (drawn by L. Allen),,103,88
367,4,7:11.0,M. Ellis enters the game for G. Robinson,,103,88
368,4,7:11.0,,B. Lopez enters the game for B. Bogdanović,103,88
369,4,7:11.0,,J. Johnson enters the game for T. Robinson,103,88
370,4,7:11.0,P. George enters the game for C. Miles,,103,88
371,4,7:11.0,L. Allen misses free throw 1 of 1,,103,88
372,4,7:09.0,,Defensive rebound by B. Lopez,103,88
373,4,6:56.0,,Shooting foul by S. Hill (drawn by B. Lopez),103,88
374,4,6:56.0,,B. Lopez makes free throw 1 of 2,103,89
375,4,6:56.0,,B. Lopez makes free throw 2 of 2,103,90
376,4,6:33.0,P. George misses 2-pt jump shot from 20 ft,,103,90
377,4,6:32.0,,Defensive rebound by S. Larkin,103,90
378,4,6:23.0,,Offensive foul by J. Johnson (drawn by G. Hill),103,90
379,4,6:23.0,,Turnover by J. Johnson (offensive foul),103,90
380,4,6:08.0,G. Hill makes 3-pt jump shot from 24 ft (assist by P. George),,106,90
381,4,5:49.0,,J. Johnson makes 3-pt jump shot from 23 ft,106,93
382,4,5:29.0,P. George misses 2-pt jump shot from 18 ft,,106,93
383,4,5:28.0,,Defensive rebound by B. Lopez,106,93
384,4,5:22.0,,Personal foul by P. George (drawn by J. Johnson),106,93
385,4,5:22.0,,Brooklyn full timeout,106,93
386,4,5:22.0,,D. Sloan enters the game for S. Larkin,106,93
387,4,5:22.0,M. Turner enters the game for S. Hill,,106,93
388,4,5:11.0,,J. Johnson misses 2-pt jump shot from 19 ft,106,93
389,4,5:10.0,Defensive rebound by M. Turner,,106,93
390,4,4:53.0,L. Allen misses 2-pt hook shot from 9 ft,,106,93
391,4,4:52.0,,Defensive rebound by A. Bargnani,106,93
392,4,4:47.0,,Turnover by W. Ellington (bad pass; steal by G. Hill),106,93
393,4,4:44.0,Shooting foul by W. Ellington (drawn by G. Hill),,106,93
394,4,4:44.0,G. Hill makes free throw 1 of 2,,107,93
