,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
231,3,7:24.0,G. Harris misses 2-pt jump shot from 14 ft,,67,63
232,3,7:24.0,,Defensive rebound by Team,67,63
233,3,7:24.0,,E. Freedom enters the game for S. Adams,67,63
234,3,7:06.0,,K. Durant misses 2-pt layup from 1 ft (block by K. Faried),67,63
235,3,7:04.0,,Offensive rebound by A. Roberson,67,63
236,3,7:04.0,,A. Roberson makes 2-pt layup from 1 ft,67,65
237,3,6:49.0,,Violation by A. Roberson (def goaltending),67,65
238,3,6:49.0,J. Lauvergne makes 2-pt hook shot from 4 ft,,69,65
239,3,6:39.0,,R. Westbrook makes 3-pt jump shot from 25 ft,69,68
240,3,6:26.0,J. Lauvergne misses 3-pt jump shot from 24 ft,,69,68
241,3,6:25.0,Offensive rebound by Team,,69,68
242,3,6:25.0,W. Barton enters the game for K. Papanikolaou,,69,68
243,3,6:09.0,K. Faried makes 2-pt jump shot from 14 ft (assist by G. Harris),,71,68
244,3,5:59.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),71,70
245,3,5:43.0,J. Nelson misses 3-pt jump shot from 23 ft,,71,70
246,3,5:43.0,,Defensive rebound by S. Ibaka,71,70
247,3,5:34.0,,A. Roberson misses 2-pt jump shot from 4 ft,71,70
248,3,5:33.0,,Offensive rebound by E. Freedom,71,70
249,3,5:33.0,,E. Freedom misses 2-pt layup from 1 ft,71,70
250,3,5:33.0,Defensive rebound by K. Faried,,71,70
251,3,5:25.0,J. Lauvergne makes 2-pt dunk at rim (assist by J. Nelson),,73,70
252,3,5:07.0,,A. Roberson makes 2-pt layup at rim (assist by K. Durant),73,72
253,3,5:07.0,,Shooting foul by W. Barton (drawn by A. Roberson),73,72
254,3,5:07.0,,A. Roberson makes free throw 1 of 1,73,73
255,3,4:45.0,J. Nelson misses 2-pt layup from 1 ft,,73,73
256,3,4:43.0,Offensive rebound by K. Faried,,73,73
257,3,4:43.0,K. Faried misses 2-pt layup from 1 ft,,73,73
258,3,4:42.0,Offensive rebound by J. Lauvergne,,73,73
259,3,4:34.0,K. Faried makes 2-pt hook shot from 4 ft (assist by W. Barton),,75,73
260,3,4:20.0,,R. Westbrook makes 2-pt jump shot from 8 ft,75,75
261,3,4:01.0,J. Lauvergne makes 2-pt layup from 1 ft,,77,75
262,3,3:49.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),77,78
263,3,3:29.0,J. Nelson misses 2-pt jump shot from 12 ft,,77,78
264,3,3:29.0,Offensive rebound by J. Nelson,,77,78
265,3,3:17.0,G. Harris misses 2-pt jump shot from 6 ft,,77,78
266,3,3:17.0,Offensive rebound by K. Faried,,77,78
267,3,3:12.0,J. Lauvergne makes 2-pt jump shot from 16 ft (assist by K. Faried),,79,78
268,3,3:02.0,,Oklahoma City full timeout,79,78
269,3,3:02.0,,N. Collison enters the game for S. Ibaka,79,78
270,3,3:02.0,,A. Morrow enters the game for A. Roberson,79,78
271,3,3:02.0,R. Foye enters the game for K. Faried,,79,78
272,3,3:02.0,N. Jokić enters the game for J. Lauvergne,,79,78
273,3,3:02.0,D. Arthur enters the game for J. Nelson,,79,78
274,3,2:53.0,,A. Morrow makes 2-pt jump shot from 20 ft (assist by K. Durant),79,80
275,3,2:33.0,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,82,80
276,3,2:07.0,,R. Westbrook misses 3-pt jump shot from 26 ft,82,80
277,3,2:06.0,,Offensive rebound by K. Durant,82,80
278,3,2:05.0,,Turnover by K. Durant (lost ball; steal by G. Harris),82,80
279,3,2:03.0,G. Harris makes 2-pt layup at rim,,84,80
280,3,2:03.0,Shooting foul by A. Morrow (drawn by G. Harris),,84,80
281,3,2:03.0,G. Harris misses free throw 1 of 1,,84,80
282,3,2:02.0,,Defensive rebound by K. Durant,84,80
283,3,1:51.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by K. Durant),84,82
284,3,1:40.0,G. Harris misses 3-pt jump shot from 24 ft,,84,82
285,3,1:40.0,,Defensive rebound by R. Westbrook,84,82
286,3,1:30.0,,A. Morrow makes 2-pt jump shot from 19 ft (assist by K. Durant),84,84
287,3,1:15.0,Turnover by N. Jokić (offensive foul),,84,84
288,3,1:15.0,,Offensive charge foul by N. Jokić (drawn by N. Collison),84,84
289,3,1:15.0,,C. Payne enters the game for R. Westbrook,84,84
290,3,1:03.0,,Shooting foul by N. Jokić (drawn by E. Freedom),84,84
291,3,1:03.0,,E. Freedom misses free throw 1 of 2,84,84
292,3,1:03.0,,Offensive rebound by Team,84,84
293,3,1:03.0,,E. Freedom makes free throw 2 of 2,84,85
294,3,0:55.0,Shooting foul by C. Payne (drawn by D. Arthur),,84,85
295,3,0:55.0,D. Arthur makes free throw 1 of 2,,85,85
296,3,0:55.0,D. Arthur makes free throw 2 of 2,,86,85
297,3,0:44.0,,K. Durant makes 3-pt jump shot from 23 ft,86,88
298,3,0:33.0,N. Jokić makes 2-pt jump shot from 4 ft (assist by D. Arthur),,88,88
299,3,0:23.0,,C. Payne makes 3-pt jump shot from 23 ft (assist by K. Durant),88,91
300,3,0:02.0,W. Barton misses 2-pt jump shot from 11 ft,,88,91
301,3,0:00.0,Offensive rebound by N. Jokić,,88,91
302,3,0:00.0,N. Jokić makes 2-pt layup from 2 ft,,90,91
303,4,11:49.0,Turnover by D. Arthur (bad pass; steal by E. Freedom),,90,91
304,4,11:27.0,,C. Payne makes 3-pt jump shot from 23 ft (assist by A. Morrow),90,94
305,4,11:02.0,R. Foye misses 3-pt jump shot from 24 ft,,90,94
306,4,11:00.0,,Defensive rebound by C. Payne,90,94
307,4,10:48.0,,A. Morrow misses 3-pt jump shot from 24 ft,90,94
308,4,10:46.0,,Offensive rebound by D. Waiters,90,94
309,4,10:35.0,,D. Waiters misses 2-pt jump shot from 19 ft,90,94
310,4,10:35.0,Defensive rebound by J. Nelson,,90,94
311,4,10:25.0,D. Arthur misses 2-pt jump shot from 17 ft,,90,94
312,4,10:24.0,,Defensive rebound by D. Waiters,90,94
313,4,10:18.0,Offensive charge foul by N. Collison (drawn by D. Arthur),,90,94
314,4,10:18.0,,Turnover by N. Collison (offensive foul),90,94
315,4,10:02.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,93,94
316,4,9:40.0,,C. Payne misses 2-pt jump shot from 4 ft,93,94
317,4,9:40.0,Defensive rebound by W. Barton,,93,94
318,4,9:30.0,N. Jokić misses 2-pt jump shot from 4 ft,,93,94
319,4,9:30.0,Offensive rebound by Team,,93,94
320,4,9:24.0,J. Nelson makes 2-pt layup from 1 ft,,95,94
321,4,9:24.0,,Oklahoma City full timeout,95,94
322,4,9:24.0,,A. Roberson enters the game for A. Morrow,95,94
323,4,9:09.0,,Shooting foul by N. Jokić (drawn by E. Freedom),95,94
324,4,9:09.0,,E. Freedom makes free throw 1 of 2,95,95
325,4,9:09.0,,S. Ibaka enters the game for N. Collison,95,95
326,4,9:09.0,,R. Westbrook enters the game for C. Payne,95,95
327,4,9:09.0,,E. Freedom makes free throw 2 of 2,95,96
328,4,8:58.0,Turnover by J. Nelson (bad pass),,95,96
329,4,8:41.0,,S. Ibaka misses 2-pt jump shot from 19 ft,95,96
330,4,8:40.0,,Offensive rebound by A. Roberson,95,96
331,4,8:27.0,,Turnover by R. Westbrook (bad pass; steal by N. Jokić),95,96
332,4,8:20.0,Personal foul by D. Waiters (drawn by W. Barton),,95,96
333,4,8:12.0,R. Foye makes 2-pt layup from 1 ft,,97,96
334,4,8:01.0,,Personal foul by R. Foye (drawn by R. Westbrook),97,96
335,4,8:01.0,,K. Durant enters the game for A. Roberson,97,96
336,4,7:50.0,,S. Ibaka misses 2-pt jump shot from 15 ft,97,96
337,4,7:49.0,,Offensive rebound by E. Freedom,97,96
338,4,7:49.0,,E. Freedom makes 2-pt layup from 2 ft,97,98
339,4,7:29.0,W. Barton misses 2-pt layup from 1 ft,,97,98
340,4,7:28.0,,Defensive rebound by R. Westbrook,97,98
341,4,7:17.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),97,100
342,4,7:17.0,,Shooting foul by N. Jokić (drawn by E. Freedom),97,100
343,4,7:17.0,Denver full timeout,,97,100
344,4,7:17.0,J. Lauvergne enters the game for N. Jokić,,97,100
345,4,7:17.0,,E. Freedom makes free throw 1 of 1,97,101
346,4,6:57.0,R. Foye misses 2-pt jump shot from 22 ft,,97,101
347,4,6:56.0,,Defensive rebound by R. Westbrook,97,101
348,4,6:42.0,,K. Durant misses 2-pt jump shot from 17 ft,97,101
349,4,6:42.0,,Offensive rebound by Team,97,101
350,4,6:42.0,Loose ball foul by J. Lauvergne (drawn by E. Freedom),,97,101
351,4,6:38.0,,K. Durant misses 2-pt layup from 1 ft,97,101
352,4,6:38.0,,Offensive rebound by E. Freedom,97,101
353,4,6:38.0,,Shooting foul by J. Nelson (drawn by E. Freedom),97,101
354,4,6:38.0,,E. Freedom makes free throw 1 of 2,97,102
355,4,6:38.0,K. Faried enters the game for D. Arthur,,97,102
356,4,6:38.0,,E. Freedom makes free throw 2 of 2,97,103
357,4,6:25.0,G. Harris enters the game for R. Foye,,97,103
358,4,6:16.0,J. Lauvergne makes 2-pt hook shot from 2 ft (assist by W. Barton),,99,103
359,4,6:03.0,,R. Westbrook makes 2-pt dunk at rim,99,105
360,4,5:46.0,J. Lauvergne misses 2-pt jump shot from 22 ft,,99,105
361,4,5:45.0,,Defensive rebound by D. Waiters,99,105
362,4,5:29.0,,D. Waiters misses 3-pt jump shot from 22 ft,99,105
363,4,5:28.0,Defensive rebound by J. Nelson,,99,105
364,4,5:14.0,K. Faried misses 2-pt hook shot from 4 ft,,99,105
365,4,5:14.0,,Defensive rebound by R. Westbrook,99,105
366,4,5:09.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Durant),99,107
367,4,5:09.0,Denver full timeout,,99,107
368,4,4:58.0,G. Harris makes 3-pt jump shot from 23 ft (assist by W. Barton),,102,107
369,4,4:32.0,,E. Freedom makes 2-pt dunk at rim (assist by S. Ibaka),102,109
370,4,4:12.0,J. Nelson makes 2-pt jump shot from 20 ft,,104,109
371,4,3:50.0,,K. Durant misses 2-pt jump shot from 11 ft,104,109
372,4,3:49.0,Defensive rebound by W. Barton,,104,109
373,4,3:33.0,K. Faried misses 2-pt layup from 1 ft (block by E. Freedom),,104,109
374,4,3:32.0,Offensive rebound by K. Faried,,104,109
375,4,3:32.0,K. Faried makes 2-pt layup from 1 ft,,106,109
376,4,3:14.0,,K. Durant makes 2-pt jump shot from 3 ft,106,111
377,4,3:02.0,K. Faried makes 2-pt layup from 1 ft (assist by J. Nelson),,108,111
378,4,3:02.0,,Oklahoma City full timeout,108,111
379,4,3:02.0,,S. Adams enters the game for E. Freedom,108,111
380,4,2:44.0,,K. Durant makes 2-pt jump shot from 5 ft,108,113
