,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
189,2,0:48.0,,T. Booker enters the game for R. Gobert,38,49
190,2,0:45.0,Z. Randolph misses 2-pt layup from 1 ft,,38,49
191,2,0:43.0,,Defensive rebound by R. Hood,38,49
192,2,0:33.0,,Shooting foul by M. Conley (drawn by T. Burke),38,49
193,2,0:33.0,,T. Burke makes free throw 1 of 2,38,50
194,2,0:33.0,,T. Burke makes free throw 2 of 2,38,51
195,2,0:26.0,M. Conley misses 2-pt jump shot from 8 ft,,38,51
196,2,0:25.0,,Defensive rebound by T. Booker,38,51
197,2,0:04.0,,Turnover by D. Favors (step out of bounds),38,51
198,2,0:01.0,M. Conley misses 3-pt jump shot from 24 ft,,38,51
199,2,0:00.0,Offensive rebound by Team,,38,51
200,3,11:38.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by R. Neto),38,54
201,3,11:19.0,Turnover by M. Gasol (bad pass),,38,54
202,3,11:05.0,,R. Neto makes 2-pt layup from 1 ft (assist by R. Gobert),38,56
203,3,10:55.0,Turnover by M. Conley (bad pass; steal by R. Gobert),,38,56
204,3,10:54.0,,Turnover by R. Gobert (lost ball),38,56
205,3,10:42.0,C. Lee misses 3-pt jump shot from 24 ft,,38,56
206,3,10:41.0,,Defensive rebound by R. Gobert,38,56
207,3,10:26.0,,R. Gobert misses 2-pt layup from 1 ft,38,56
208,3,10:23.0,,Offensive rebound by D. Favors,38,56
209,3,10:23.0,,D. Favors misses 2-pt layup from 3 ft,38,56
210,3,10:22.0,Defensive rebound by C. Lee,,38,56
211,3,10:21.0,C. Lee misses 2-pt layup at rim (block by R. Hood),,38,56
212,3,10:21.0,Offensive rebound by Team,,38,56
213,3,10:10.0,M. Gasol misses 2-pt jump shot from 18 ft,,38,56
214,3,10:09.0,,Defensive rebound by G. Hayward,38,56
215,3,10:07.0,,Turnover by G. Hayward (bad pass),38,56
216,3,9:56.0,Personal foul by R. Gobert (drawn by M. Gasol),,38,56
217,3,9:45.0,M. Gasol misses 2-pt hook shot from 6 ft,,38,56
218,3,9:43.0,,Defensive rebound by R. Neto,38,56
219,3,9:34.0,,G. Hayward misses 2-pt layup from 2 ft,38,56
220,3,9:32.0,,Offensive rebound by R. Gobert,38,56
221,3,9:32.0,,R. Gobert misses 2-pt layup from 1 ft,38,56
222,3,9:29.0,Defensive rebound by Z. Randolph,,38,56
223,3,9:19.0,M. Conley misses 3-pt jump shot from 24 ft,,38,56
224,3,9:18.0,,Defensive rebound by D. Favors,38,56
225,3,9:03.0,B. Udrih enters the game for M. Conley,,38,56
226,3,8:58.0,,R. Neto misses 3-pt jump shot from 24 ft,38,56
227,3,8:58.0,Defensive rebound by Team,,38,56
228,3,8:37.0,M. Gasol makes 2-pt hook shot from 7 ft (assist by C. Lee),,40,56
229,3,8:26.0,,G. Hayward misses 3-pt jump shot from 23 ft,40,56
230,3,8:25.0,Defensive rebound by T. Allen,,40,56
231,3,8:17.0,T. Allen makes 2-pt layup from 2 ft,,42,56
232,3,8:09.0,,Personal foul by T. Allen (drawn by G. Hayward),42,56
233,3,8:02.0,,G. Hayward makes 2-pt jump shot from 18 ft,42,58
234,3,7:44.0,B. Udrih misses 2-pt jump shot from 14 ft,,42,58
235,3,7:42.0,,Defensive rebound by R. Gobert,42,58
236,3,7:33.0,,Shooting foul by Z. Randolph (drawn by R. Gobert),42,58
237,3,7:33.0,,R. Gobert misses free throw 1 of 2,42,58
238,3,7:33.0,,Offensive rebound by Team,42,58
239,3,7:33.0,,R. Gobert makes free throw 2 of 2,42,59
240,3,7:23.0,Turnover by Z. Randolph (bad pass),,42,59
241,3,7:23.0,,T. Booker enters the game for R. Gobert,42,59
242,3,7:06.0,,R. Neto misses 3-pt jump shot from 22 ft,42,59
243,3,7:02.0,,Offensive rebound by T. Booker,42,59
244,3,7:02.0,,T. Booker misses 2-pt layup from 1 ft,42,59
245,3,7:01.0,Defensive rebound by M. Gasol,,42,59
246,3,6:53.0,Turnover by Z. Randolph (bad pass; steal by R. Hood),,42,59
247,3,6:49.0,,R. Neto makes 2-pt layup from 1 ft,42,61
248,3,6:49.0,Memphis full timeout,,42,61
249,3,6:49.0,,T. Burke enters the game for R. Neto,42,61
250,3,6:49.0,M. Conley enters the game for B. Udrih,,42,61
251,3,6:28.0,C. Lee makes 3-pt jump shot from 23 ft (assist by Z. Randolph),,45,61
252,3,6:06.0,,D. Favors makes 2-pt jump shot from 10 ft,45,63
253,3,5:43.0,Z. Randolph makes 2-pt layup from 2 ft (assist by C. Lee),,47,63
254,3,5:32.0,,Personal foul by C. Lee (drawn by R. Hood),47,63
255,3,5:25.0,,D. Favors makes 2-pt dunk at rim (assist by R. Hood),47,65
256,3,5:11.0,M. Conley misses 3-pt jump shot from 24 ft,,47,65
257,3,5:11.0,Offensive rebound by Team,,47,65
258,3,5:11.0,,Loose ball foul by T. Booker (drawn by Z. Randolph),47,65
259,3,5:11.0,,A. Burks enters the game for R. Hood,47,65
260,3,5:04.0,Turnover by T. Allen (bad pass; steal by D. Favors),,47,65
261,3,4:55.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),47,68
262,3,4:30.0,C. Lee makes 2-pt jump shot from 16 ft,,49,68
263,3,4:11.0,,T. Burke misses 2-pt layup from 2 ft,49,68
264,3,4:10.0,Defensive rebound by M. Gasol,,49,68
265,3,4:03.0,M. Conley misses 2-pt layup from 2 ft,,49,68
266,3,4:02.0,Offensive rebound by Z. Randolph,,49,68
267,3,4:00.0,Z. Randolph misses 2-pt layup from 2 ft,,49,68
268,3,3:59.0,,Defensive rebound by D. Favors,49,68
269,3,3:54.0,,Personal foul by M. Conley (drawn by G. Hayward),49,68
270,3,3:54.0,J. Green enters the game for Z. Randolph,,49,68
271,3,3:54.0,,R. Gobert enters the game for D. Favors,49,68
272,3,3:50.0,,Turnover by G. Hayward (bad pass; steal by T. Allen),49,68
273,3,3:48.0,Personal foul by T. Burke (drawn by T. Allen),,49,68
274,3,3:26.0,C. Lee misses 2-pt jump shot from 10 ft,,49,68
275,3,3:25.0,,Defensive rebound by R. Gobert,49,68
276,3,3:11.0,,A. Burks misses 3-pt jump shot from 22 ft,49,68
277,3,3:11.0,Defensive rebound by C. Lee,,49,68
278,3,3:05.0,Shooting foul by G. Hayward (drawn by J. Green),,49,68
279,3,3:05.0,J. Green makes free throw 1 of 2,,50,68
280,3,3:05.0,J. Green enters the game for C. Lee,,50,68
281,3,3:05.0,,J. Ingles enters the game for G. Hayward,50,68
282,3,3:05.0,J. Green makes free throw 2 of 2,,51,68
283,3,3:05.0,,Utah full timeout,51,68
284,3,2:58.0,,Turnover by A. Burks (bad pass; steal by J. Green),51,68
285,3,2:45.0,M. Conley makes 3-pt jump shot from 24 ft (assist by J. Green),,54,68
286,3,2:27.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by A. Burks),54,71
287,3,2:11.0,M. Conley misses 2-pt jump shot from 17 ft,,54,71
288,3,2:10.0,,Defensive rebound by A. Burks,54,71
289,3,1:54.0,,J. Ingles misses 3-pt jump shot from 23 ft,54,71
290,3,1:53.0,Defensive rebound by M. Gasol,,54,71
291,3,1:42.0,J. Green misses 2-pt jump shot from 3 ft,,54,71
292,3,1:42.0,,Defensive rebound by Team,54,71
293,3,1:25.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by J. Ingles),54,74
294,3,1:14.0,Def 3 sec tech foul by J. Ingles,,54,74
295,3,1:14.0,M. Conley makes technical free throw,,55,74
296,3,1:01.0,J. Green misses 2-pt jump shot from 4 ft (block by R. Gobert),,55,74
297,3,1:00.0,Offensive rebound by T. Allen,,55,74
298,3,0:57.0,T. Allen misses 2-pt layup from 3 ft,,55,74
299,3,0:55.0,,Defensive rebound by R. Gobert,55,74
300,3,0:49.0,,J. Ingles misses 3-pt jump shot from 24 ft,55,74
301,3,0:48.0,Defensive rebound by M. Gasol,,55,74
302,3,0:40.0,T. Allen makes 2-pt jump shot from 5 ft,,57,74
303,3,0:31.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by R. Gobert),57,77
304,3,0:08.0,M. Conley misses 2-pt layup from 1 ft (block by R. Gobert),,57,77
305,3,0:07.0,,Defensive rebound by T. Booker,57,77
306,3,0:02.0,,T. Booker misses 2-pt layup from 2 ft,57,77
307,3,0:01.0,Defensive rebound by M. Gasol,,57,77
308,4,11:43.0,Z. Randolph misses 2-pt hook shot from 6 ft,,57,77
309,4,11:42.0,,Defensive rebound by D. Favors,57,77
310,4,11:39.0,,Offensive foul by T. Booker (drawn by M. Conley),57,77
311,4,11:39.0,,Turnover by T. Booker (offensive foul),57,77
312,4,11:15.0,J. Green misses 2-pt jump shot from 18 ft,,57,77
313,4,11:14.0,,Defensive rebound by D. Favors,57,77
314,4,10:59.0,,T. Burke misses 3-pt jump shot from 23 ft,57,77
315,4,10:58.0,Defensive rebound by J. Green,,57,77
316,4,10:50.0,J. Green misses 2-pt jump shot from 3 ft (block by D. Favors),,57,77
317,4,10:49.0,Offensive rebound by J. Green,,57,77
318,4,10:46.0,J. Green makes 2-pt layup from 3 ft,,59,77
319,4,10:26.0,,D. Favors misses 2-pt jump shot from 3 ft,59,77
320,4,10:26.0,,Offensive rebound by T. Booker,59,77
321,4,10:26.0,,T. Booker misses 2-pt layup from 1 ft,59,77
322,4,10:26.0,Defensive rebound by Team,,59,77
323,4,10:26.0,,Loose ball foul by T. Booker (drawn by J. Green),59,77
324,4,10:11.0,Z. Randolph misses 2-pt jump shot from 4 ft,,59,77
325,4,10:09.0,Offensive rebound by J. Green,,59,77
326,4,10:05.0,J. Green misses 2-pt layup from 1 ft (block by T. Booker),,59,77
327,4,10:03.0,,Defensive rebound by D. Favors,59,77
328,4,9:54.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by T. Booker),59,80
329,4,9:36.0,J. Green misses 3-pt jump shot from 24 ft,,59,80
330,4,9:35.0,,Defensive rebound by D. Favors,59,80
331,4,9:35.0,Loose ball foul by M. Barnes (drawn by D. Favors),,59,80
332,4,9:35.0,Memphis full timeout,,59,80
333,4,9:21.0,,D. Favors misses 2-pt jump shot from 10 ft,59,80
334,4,9:21.0,Defensive rebound by M. Barnes,,59,80
335,4,9:02.0,J. Green misses 2-pt jump shot from 18 ft,,59,80
336,4,9:02.0,,Defensive rebound by D. Favors,59,80
337,4,8:59.0,,Turnover by D. Favors (bad pass; steal by M. Conley),59,80
338,4,8:53.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),,62,80
339,4,8:32.0,,T. Burke misses 2-pt layup from 2 ft,62,80
340,4,8:32.0,Defensive rebound by J. Green,,62,80
341,4,8:14.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by Z. Randolph),,65,80
342,4,7:49.0,,T. Booker misses 2-pt jump shot from 21 ft,65,80
343,4,7:48.0,Defensive rebound by M. Conley,,65,80
344,4,7:38.0,M. Conley misses 2-pt layup from 2 ft,,65,80
345,4,7:38.0,,Defensive rebound by Team,65,80
346,4,7:38.0,,Utah full timeout,65,80
347,4,7:38.0,,R. Gobert enters the game for A. Burks,65,80
348,4,7:38.0,,G. Hayward enters the game for T. Booker,65,80
349,4,7:38.0,,R. Hood enters the game for J. Ingles,65,80
350,4,7:18.0,,D. Favors misses 2-pt jump shot from 6 ft,65,80
351,4,7:17.0,Defensive rebound by J. Green,,65,80
352,4,6:55.0,M. Barnes misses 3-pt jump shot from 23 ft,,65,80
353,4,6:54.0,,Defensive rebound by D. Favors,65,80
354,4,6:39.0,,Personal foul by Z. Randolph (drawn by D. Favors),65,80
355,4,6:39.0,M. Gasol enters the game for J. Green,,65,80
356,4,6:31.0,,Turnover by T. Burke (bad pass; steal by M. Barnes),65,80
357,4,6:24.0,M. Conley misses 2-pt layup from 1 ft,,65,80
358,4,6:23.0,Offensive rebound by M. Barnes,,65,80
359,4,6:21.0,M. Barnes misses 2-pt layup from 2 ft (block by R. Hood),,65,80
360,4,6:19.0,Offensive rebound by M. Gasol,,65,80
361,4,6:13.0,Personal foul by D. Favors (drawn by M. Conley),,65,80
362,4,6:13.0,,A. Burks enters the game for T. Burke,65,80
363,4,6:06.0,M. Conley misses 3-pt jump shot from 24 ft,,65,80
364,4,6:06.0,,Defensive rebound by R. Gobert,65,80
365,4,5:56.0,,Personal foul by M. Barnes (drawn by G. Hayward),65,80
366,4,5:56.0,,T. Booker enters the game for D. Favors,65,80
367,4,5:54.0,,Personal foul by M. Barnes (drawn by R. Gobert),65,80
368,4,5:51.0,,Offensive foul by R. Gobert (drawn by M. Barnes),65,80
369,4,5:51.0,,Turnover by R. Gobert (offensive foul),65,80
370,4,5:46.0,Offensive foul by M. Gasol (drawn by R. Gobert),,65,80
371,4,5:46.0,Turnover by M. Gasol (offensive foul),,65,80
372,4,5:26.0,,A. Burks misses 2-pt jump shot from 22 ft,65,80
373,4,5:24.0,,Offensive rebound by T. Booker,65,80
374,4,5:24.0,,T. Booker misses 2-pt layup from 1 ft,65,80
375,4,5:23.0,Defensive rebound by M. Conley,,65,80
376,4,5:20.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Conley),,67,80
377,4,5:20.0,Shooting foul by G. Hayward (drawn by M. Barnes),,67,80
378,4,5:20.0,M. Barnes makes free throw 1 of 1,,68,80
379,4,5:07.0,,G. Hayward misses 2-pt jump shot from 14 ft,68,80
380,4,5:06.0,Defensive rebound by M. Conley,,68,80
381,4,5:03.0,Shooting foul by R. Hood (drawn by M. Barnes),,68,80
382,4,5:03.0,M. Barnes makes free throw 1 of 2,,69,80
383,4,5:03.0,,T. Burke enters the game for A. Burks,69,80
384,4,5:03.0,,D. Favors enters the game for T. Booker,69,80
385,4,5:03.0,M. Barnes makes free throw 2 of 2,,70,80
386,4,4:58.0,,Offensive foul by R. Hood (drawn by J. Green),70,80
387,4,4:58.0,,Turnover by R. Hood (offensive foul),70,80
388,4,4:37.0,M. Conley misses 3-pt jump shot from 24 ft,,70,80
389,4,4:36.0,,Defensive rebound by D. Favors,70,80
390,4,4:30.0,,Utah full timeout,70,80
391,4,4:22.0,,R. Gobert misses 2-pt layup from 1 ft (block by M. Gasol),70,80
392,4,4:21.0,Defensive rebound by M. Gasol,,70,80
393,4,4:03.0,M. Gasol misses 2-pt layup at rim,,70,80
394,4,4:01.0,Offensive rebound by M. Gasol,,70,80
395,4,3:59.0,M. Gasol misses 2-pt layup at rim (block by R. Hood),,70,80
