,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CLEVELAND_ACTION,PHOENIX_SCORE,CLEVELAND_SCORE
31,1,7:26.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by T. Chandler),,10,9
32,1,7:09.0,,K. Irving misses 3-pt jump shot from 22 ft,10,9
33,1,7:08.0,Defensive rebound by Team,,10,9
34,1,6:57.0,Personal foul by J. Smith (drawn by D. Booker),,10,9
35,1,6:50.0,T. Chandler misses 2-pt jump shot from 5 ft (block by K. Love),,10,9
36,1,6:49.0,,Defensive rebound by T. Thompson,10,9
37,1,6:48.0,,Shooting foul by D. Booker (drawn by L. James),10,9
38,1,6:48.0,,L. James makes free throw 1 of 2,10,10
39,1,6:48.0,,L. James makes free throw 2 of 2,10,11
40,1,6:31.0,Shooting foul by K. Love (drawn by A. Goodwin),,10,11
41,1,6:31.0,A. Goodwin makes free throw 1 of 2,,11,11
42,1,6:31.0,,T. Mozgov enters the game for K. Love,11,11
43,1,6:31.0,A. Goodwin misses free throw 2 of 2,,11,11
44,1,6:30.0,,Defensive rebound by J. Smith,11,11
45,1,6:08.0,,J. Smith misses 2-pt jump shot from 12 ft,11,11
46,1,6:07.0,,Offensive rebound by K. Irving,11,11
47,1,6:06.0,,Turnover by Team (shot clock),11,11
48,1,5:42.0,Turnover by Team (shot clock),,11,11
49,1,5:42.0,,Cleveland full timeout,11,11
50,1,5:31.0,,T. Mozgov makes 2-pt dunk at rim (assist by L. James),11,13
51,1,5:07.0,D. Booker makes 2-pt layup from 1 ft (assist by A. Len),,13,13
52,1,4:55.0,,T. Thompson makes 2-pt jump shot from 4 ft (assist by K. Irving),13,15
53,1,4:42.0,P. Tucker makes 3-pt jump shot from 22 ft (assist by T. Chandler),,16,15
54,1,4:25.0,,L. James misses 3-pt jump shot from 25 ft,16,15
55,1,4:25.0,Defensive rebound by D. Booker,,16,15
56,1,4:16.0,A. Goodwin misses 3-pt jump shot from 25 ft,,16,15
57,1,4:16.0,Offensive rebound by P. Tucker,,16,15
58,1,4:07.0,T. Chandler makes 2-pt dunk at rim (assist by A. Len),,18,15
59,1,3:42.0,,T. Mozgov makes 2-pt jump shot from 17 ft (assist by L. James),18,17
60,1,3:20.0,Turnover by T. Chandler (bad pass; steal by K. Irving),,18,17
61,1,3:03.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Smith),18,19
62,1,2:56.0,Phoenix full timeout,,18,19
63,1,2:56.0,,I. Shumpert enters the game for J. Smith,18,19
64,1,2:56.0,,M. Dellavedova enters the game for K. Irving,18,19
65,1,2:56.0,M. Morris enters the game for T. Chandler,,18,19
66,1,2:40.0,A. Len misses 2-pt jump shot from 20 ft,,18,19
67,1,2:40.0,Offensive rebound by D. Booker,,18,19
68,1,2:29.0,Shooting foul by T. Mozgov (drawn by A. Goodwin),,18,19
69,1,2:29.0,A. Goodwin makes free throw 1 of 2,,19,19
70,1,2:29.0,S. Weems enters the game for D. Booker,,19,19
71,1,2:29.0,A. Goodwin makes free throw 2 of 2,,20,19
72,1,2:12.0,,L. James makes 2-pt jump shot from 5 ft,20,21
73,1,1:54.0,Personal foul by L. James (drawn by A. Goodwin),,20,21
74,1,1:54.0,A. Goodwin makes free throw 1 of 2,,21,21
75,1,1:54.0,A. Goodwin makes free throw 2 of 2,,22,21
76,1,1:41.0,,T. Mozgov misses 2-pt jump shot from 17 ft,22,21
77,1,1:40.0,,Offensive rebound by M. Dellavedova,22,21
78,1,1:23.0,,L. James makes 2-pt jump shot from 20 ft,22,23
79,1,1:07.0,M. Morris makes 2-pt jump shot from 16 ft (assist by A. Goodwin),,24,23
80,1,0:59.0,,Turnover by M. Dellavedova (bad pass; steal by P. Tucker),24,23
81,1,0:55.0,A. Goodwin makes 2-pt layup at rim (assist by P. Tucker),,26,23
82,1,0:28.0,,T. Thompson misses 2-pt jump shot from 11 ft,26,23
83,1,0:27.0,Defensive rebound by A. Goodwin,,26,23
84,1,0:08.0,A. Goodwin misses 3-pt jump shot from 26 ft,,26,23
85,1,0:07.0,,Defensive rebound by T. Mozgov,26,23
86,1,0:01.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,26,23
87,1,0:00.0,Defensive rebound by A. Len,,26,23
88,2,11:41.0,,K. Irving misses 3-pt jump shot from 24 ft,26,23
89,2,11:41.0,Defensive rebound by S. Weems,,26,23
90,2,11:26.0,Turnover by M. Morris (lost ball; steal by K. Love),,26,23
91,2,11:11.0,,I. Shumpert misses 2-pt jump shot from 19 ft,26,23
92,2,11:10.0,Defensive rebound by M. Morris,,26,23
93,2,11:01.0,M. Morris makes 2-pt jump shot from 10 ft (assist by A. Goodwin),,28,23
94,2,10:53.0,,Personal foul by A. Goodwin (drawn by K. Irving),28,23
95,2,10:45.0,,K. Irving misses 2-pt jump shot from 17 ft,28,23
96,2,10:45.0,Defensive rebound by T. Chandler,,28,23
97,2,10:28.0,M. Morris misses 2-pt jump shot from 14 ft,,28,23
98,2,10:27.0,Offensive rebound by T. Chandler,,28,23
99,2,10:14.0,A. Goodwin misses 3-pt jump shot from 23 ft,,28,23
100,2,10:14.0,,Defensive rebound by K. Love,28,23
101,2,10:14.0,,Personal foul by T. Warren (drawn by K. Love),28,23
102,2,10:01.0,,K. Irving makes 2-pt jump shot from 18 ft (assist by T. Mozgov),28,25
103,2,9:43.0,T. Chandler makes 2-pt layup from 2 ft (assist by M. Morris),,30,25
104,2,9:43.0,Shooting foul by T. Mozgov (drawn by T. Chandler),,30,25
105,2,9:43.0,D. Booker enters the game for A. Goodwin,,30,25
106,2,9:43.0,,A. Varejão enters the game for T. Mozgov,30,25
107,2,9:43.0,T. Chandler misses free throw 1 of 1,,30,25
108,2,9:42.0,,Defensive rebound by K. Irving,30,25
109,2,9:26.0,,K. Love misses 2-pt jump shot from 15 ft,30,25
110,2,9:25.0,Defensive rebound by T. Chandler,,30,25
111,2,9:13.0,M. Morris misses 2-pt jump shot from 8 ft,,30,25
112,2,9:13.0,Offensive rebound by T. Chandler,,30,25
113,2,9:08.0,S. Weems misses 3-pt jump shot from 24 ft,,30,25
114,2,9:07.0,,Defensive rebound by I. Shumpert,30,25
115,2,8:56.0,,K. Irving misses 2-pt jump shot from 11 ft,30,25
116,2,8:54.0,Defensive rebound by T. Warren,,30,25
117,2,8:34.0,M. Morris misses 3-pt jump shot from 24 ft,,30,25
118,2,8:33.0,,Defensive rebound by I. Shumpert,30,25
119,2,8:26.0,,K. Love makes 2-pt layup from 1 ft (assist by I. Shumpert),30,27
120,2,8:08.0,Turnover by S. Weems (bad pass; steal by K. Love),,30,27
121,2,8:05.0,,Turnover by I. Shumpert (bad pass; steal by T. Warren),30,27
122,2,8:01.0,M. Morris makes 2-pt dunk at rim (assist by T. Warren),,32,27
123,2,8:01.0,,Cleveland full timeout,32,27
124,2,8:01.0,,L. James enters the game for K. Love,32,27
125,2,8:01.0,,J. Smith enters the game for I. Shumpert,32,27
126,2,7:50.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),32,30
127,2,7:31.0,Turnover by T. Chandler (offensive goaltending),,32,30
128,2,7:21.0,,K. Irving misses 3-pt jump shot from 26 ft,32,30
129,2,7:20.0,Defensive rebound by T. Chandler,,32,30
130,2,7:15.0,S. Weems makes 2-pt dunk at rim (assist by D. Booker),,34,30
131,2,7:02.0,,R. Jefferson makes 2-pt jump shot from 17 ft,34,32
132,2,6:50.0,D. Booker makes 3-pt jump shot from 26 ft,,37,32
133,2,6:43.0,,R. Jefferson makes 2-pt layup at rim (assist by L. James),37,34
134,2,6:31.0,P. Tucker enters the game for M. Morris,,37,34
135,2,6:31.0,,M. Dellavedova enters the game for K. Irving,37,34
136,2,6:18.0,D. Booker misses 3-pt jump shot from 28 ft,,37,34
137,2,6:17.0,Offensive rebound by T. Chandler,,37,34
138,2,6:10.0,P. Tucker misses 3-pt jump shot from 23 ft,,37,34
139,2,6:08.0,,Defensive rebound by A. Varejão,37,34
140,2,6:07.0,,Shooting foul by T. Warren (drawn by L. James),37,34
141,2,6:07.0,,L. James makes free throw 1 of 2,37,35
142,2,6:07.0,,L. James makes free throw 2 of 2,37,36
143,2,5:53.0,D. Booker makes 2-pt layup from 1 ft (assist by T. Chandler),,39,36
144,2,5:53.0,Shooting foul by J. Smith (drawn by D. Booker),,39,36
145,2,5:53.0,Official timeout,,39,36
146,2,5:53.0,A. Len enters the game for T. Warren,,39,36
147,2,5:53.0,D. Booker misses free throw 1 of 1,,39,36
148,2,5:52.0,Offensive rebound by D. Booker,,39,36
149,2,5:40.0,Turnover by S. Weems (bad pass; steal by A. Varejão),,39,36
150,2,5:32.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),39,39
151,2,5:05.0,S. Weems makes 2-pt jump shot from 15 ft (assist by A. Len),,41,39
152,2,4:47.0,,A. Varejão makes 2-pt layup from 3 ft (assist by L. James),41,41
153,2,4:39.0,Turnover by D. Booker (bad pass; steal by J. Smith),,41,41
154,2,4:36.0,,Shooting foul by D. Booker (drawn by R. Jefferson),41,41
155,2,4:36.0,,R. Jefferson misses free throw 1 of 2,41,41
156,2,4:36.0,,Offensive rebound by Team,41,41
157,2,4:36.0,A. Goodwin enters the game for S. Weems,,41,41
158,2,4:36.0,,R. Jefferson makes free throw 2 of 2,41,42
159,2,4:26.0,Personal foul by J. Smith (drawn by D. Booker),,41,42
160,2,4:26.0,,K. Love enters the game for J. Smith,41,42
161,2,4:26.0,,T. Thompson enters the game for A. Varejão,41,42
162,2,4:14.0,Shooting foul by T. Thompson (drawn by T. Chandler),,41,42
163,2,4:14.0,T. Chandler misses free throw 1 of 2,,41,42
164,2,4:14.0,Offensive rebound by Team,,41,42
165,2,4:14.0,,I. Shumpert enters the game for R. Jefferson,41,42
166,2,4:14.0,T. Chandler misses free throw 2 of 2,,41,42
167,2,4:13.0,,Defensive rebound by K. Love,41,42
168,2,3:59.0,,I. Shumpert misses 3-pt jump shot from 24 ft,41,42
169,2,3:59.0,,Offensive rebound by K. Love,41,42
170,2,3:59.0,,Personal foul by D. Booker (drawn by K. Love),41,42
171,2,3:59.0,,K. Love makes free throw 1 of 2,41,43
172,2,3:59.0,,K. Love makes free throw 2 of 2,41,44
173,2,3:35.0,A. Goodwin makes 3-pt jump shot from 23 ft (assist by P. Tucker),,44,44
174,2,3:24.0,,K. Love misses 3-pt jump shot from 26 ft,44,44
175,2,3:24.0,,Offensive rebound by K. Love,44,44
176,2,3:20.0,,Shooting foul by T. Chandler (drawn by T. Thompson),44,44
177,2,3:20.0,,T. Thompson misses free throw 1 of 2,44,44
178,2,3:20.0,,Offensive rebound by Team,44,44
179,2,3:20.0,,T. Thompson makes free throw 2 of 2,44,45
180,2,3:04.0,A. Len misses 2-pt jump shot from 16 ft,,44,45
181,2,3:04.0,,Defensive rebound by L. James,44,45
182,2,3:01.0,,Personal foul by A. Len (drawn by L. James),44,45
183,2,3:01.0,,L. James makes free throw 1 of 2,44,46
184,2,3:01.0,,L. James makes free throw 2 of 2,44,47
185,2,2:44.0,D. Booker makes 2-pt jump shot from 20 ft,,46,47
186,2,2:31.0,,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),46,49
187,2,2:18.0,A. Goodwin makes 2-pt layup from 1 ft,,48,49
188,2,1:57.0,,K. Love makes 2-pt jump shot from 5 ft (assist by M. Dellavedova),48,51
189,2,1:55.0,Phoenix full timeout,,48,51
190,2,1:40.0,A. Len makes 2-pt jump shot from 6 ft (assist by A. Goodwin),,50,51
191,2,1:25.0,,K. Love makes 2-pt jump shot from 17 ft (assist by L. James),50,53
192,2,1:03.0,A. Len misses 2-pt jump shot from 8 ft (block by T. Thompson),,50,53
193,2,1:02.0,,Defensive rebound by K. Love,50,53
194,2,1:00.0,,Offensive foul by L. James (drawn by D. Booker),50,53
195,2,1:00.0,,Turnover by L. James (offensive foul),50,53
196,2,1:00.0,,T. Mozgov enters the game for K. Love,50,53
197,2,1:00.0,,R. Jefferson enters the game for L. James,50,53
198,2,0:38.0,Turnover by A. Goodwin (lost ball; steal by I. Shumpert),,50,53
199,2,0:34.0,,I. Shumpert makes 2-pt dunk at rim (assist by R. Jefferson),50,55
200,2,0:13.0,A. Len misses 2-pt jump shot from 21 ft,,50,55
201,2,0:12.0,,Defensive rebound by T. Thompson,50,55
202,2,0:00.0,,M. Dellavedova misses 2-pt jump shot from 20 ft,50,55
203,2,0:00.0,,Offensive rebound by Team,50,55
204,3,11:45.0,,K. Love misses 3-pt jump shot from 25 ft,50,55
205,3,11:45.0,,Offensive rebound by J. Smith,50,55
206,3,11:32.0,,K. Irving misses 2-pt jump shot from 18 ft,50,55
207,3,11:32.0,Defensive rebound by A. Goodwin,,50,55
208,3,11:19.0,Turnover by D. Booker (lost ball; steal by J. Smith),,50,55
209,3,11:12.0,,J. Smith makes 2-pt layup from 1 ft,50,57
210,3,10:56.0,Turnover by P. Tucker (bad pass),,50,57
211,3,10:31.0,,K. Love makes 3-pt jump shot from 24 ft (assist by J. Smith),50,60
212,3,10:31.0,Phoenix full timeout,,50,60
213,3,10:31.0,T. Warren enters the game for D. Booker,,50,60
214,3,10:12.0,Turnover by A. Goodwin (bad pass; steal by J. Smith),,50,60
215,3,10:07.0,,L. James makes 2-pt dunk at rim (assist by J. Smith),50,62
216,3,9:46.0,T. Warren misses 2-pt jump shot from 6 ft,,50,62
217,3,9:45.0,,Defensive rebound by J. Smith,50,62
218,3,9:36.0,,K. Love makes 3-pt jump shot from 25 ft (assist by L. James),50,65
219,3,9:12.0,Turnover by A. Len (bad pass; steal by J. Smith),,50,65
220,3,9:07.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. James),50,67
221,3,9:07.0,Phoenix full timeout,,50,67
222,3,9:07.0,M. Morris enters the game for A. Len,,50,67
223,3,8:53.0,T. Warren makes 2-pt jump shot from 17 ft (assist by A. Goodwin),,52,67
224,3,8:38.0,,J. Smith misses 2-pt jump shot from 8 ft,52,67
225,3,8:36.0,Defensive rebound by P. Tucker,,52,67
226,3,8:23.0,Turnover by A. Goodwin (bad pass),,52,67
227,3,8:02.0,,Turnover by K. Irving (dbl dribble),52,67
228,3,7:43.0,M. Morris misses 2-pt jump shot from 10 ft,,52,67
229,3,7:41.0,,Defensive rebound by K. Irving,52,67
230,3,7:37.0,,Turnover by K. Irving (bad pass; steal by A. Goodwin),52,67
231,3,7:30.0,A. Goodwin misses 2-pt layup from 1 ft,,52,67
232,3,7:29.0,Offensive rebound by P. Tucker,,52,67
233,3,7:29.0,P. Tucker makes 2-pt hook shot from 3 ft,,54,67
234,3,7:29.0,,Cleveland full timeout,54,67
235,3,7:19.0,,K. Irving makes 2-pt jump shot from 7 ft,54,69
236,3,7:02.0,Turnover by A. Goodwin (bad pass; steal by K. Irving),,54,69
237,3,6:55.0,,L. James makes 2-pt dunk at rim (assist by J. Smith),54,71
238,3,6:37.0,M. Morris makes 2-pt jump shot from 16 ft (assist by A. Goodwin),,56,71
239,3,6:18.0,,K. Irving misses 2-pt jump shot from 17 ft,56,71
240,3,6:17.0,,Offensive rebound by T. Thompson,56,71
241,3,6:08.0,,K. Love misses 2-pt jump shot from 7 ft,56,71
242,3,6:06.0,Defensive rebound by M. Morris,,56,71
243,3,5:53.0,Turnover by A. Goodwin (bad pass; steal by K. Irving),,56,71
244,3,5:44.0,,J. Smith misses 3-pt jump shot from 24 ft,56,71
245,3,5:43.0,,Offensive rebound by T. Thompson,56,71
246,3,5:42.0,,T. Thompson misses 2-pt layup from 3 ft (block by T. Chandler),56,71
247,3,5:42.0,,Offensive rebound by Team,56,71
248,3,5:42.0,D. Booker enters the game for A. Goodwin,,56,71
249,3,5:37.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Love),56,74
250,3,5:04.0,T. Warren makes 2-pt layup at rim (assist by D. Booker),,58,74
251,3,4:45.0,,Turnover by L. James (bad pass),58,74
252,3,4:30.0,M. Morris makes 3-pt jump shot from 25 ft (assist by T. Warren),,61,74
253,3,4:08.0,,Turnover by K. Irving (bad pass),61,74
254,3,4:08.0,,M. Dellavedova enters the game for K. Irving,61,74
255,3,3:57.0,Shooting foul by J. Smith (drawn by T. Warren),,61,74
256,3,3:57.0,T. Warren makes free throw 1 of 2,,62,74
257,3,3:57.0,,I. Shumpert enters the game for J. Smith,62,74
258,3,3:57.0,T. Warren misses free throw 2 of 2,,62,74
259,3,3:56.0,,Defensive rebound by L. James,62,74
260,3,3:30.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,62,74
261,3,3:30.0,Defensive rebound by M. Morris,,62,74
262,3,3:22.0,T. Chandler misses 2-pt jump shot from 16 ft,,62,74
263,3,3:22.0,,Defensive rebound by Team,62,74
264,3,2:59.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by K. Love),62,77
265,3,2:38.0,T. Warren makes 2-pt jump shot from 9 ft,,64,77
266,3,2:30.0,,Personal block foul by P. Tucker (drawn by L. James),64,77
267,3,2:14.0,,K. Love misses 3-pt jump shot from 25 ft,64,77
268,3,2:14.0,Defensive rebound by T. Warren,,64,77
269,3,2:05.0,Personal foul by M. Dellavedova (drawn by D. Booker),,64,77
270,3,2:05.0,,R. Jefferson enters the game for K. Love,64,77
271,3,1:58.0,T. Warren makes 2-pt jump shot from 6 ft (assist by D. Booker),,66,77
272,3,1:35.0,,L. James makes 2-pt jump shot from 18 ft (assist by M. Dellavedova),66,79
273,3,1:24.0,D. Booker misses 2-pt jump shot from 10 ft,,66,79
274,3,1:22.0,Offensive rebound by T. Chandler,,66,79
275,3,1:22.0,T. Chandler makes 2-pt dunk at rim,,68,79
276,3,1:13.0,,T. Thompson makes 2-pt layup from 2 ft (assist by M. Dellavedova),68,81
277,3,1:05.0,Offensive foul by T. Chandler (drawn by I. Shumpert),,68,81
278,3,1:05.0,Turnover by T. Chandler (offensive foul),,68,81
279,3,0:54.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),68,84
280,3,0:38.0,Turnover by M. Morris (dbl dribble),,68,84
281,3,0:38.0,Violation by Team (jump ball),,68,84
282,3,0:34.0,,L. James makes 2-pt layup at rim,68,86
283,3,0:34.0,,Shooting foul by P. Tucker (drawn by L. James),68,86
284,3,0:34.0,,L. James makes free throw 1 of 1,68,87
285,3,0:18.0,Shooting foul by M. Dellavedova (drawn by D. Booker),,68,87
286,3,0:18.0,D. Booker makes free throw 1 of 3,,69,87
287,3,0:18.0,D. Booker makes free throw 2 of 3,,70,87
288,3,0:18.0,D. Booker makes free throw 3 of 3,,71,87
289,4,11:42.0,T. Warren misses 2-pt jump shot from 6 ft,,71,87
290,4,11:40.0,,Defensive rebound by K. Love,71,87
291,4,11:23.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by K. Love),71,90
292,4,11:08.0,Turnover by M. Morris (step out of bounds),,71,90
293,4,11:08.0,A. Len enters the game for T. Chandler,,71,90
294,4,10:49.0,,K. Love misses 2-pt jump shot from 12 ft (block by M. Morris),71,90
295,4,10:49.0,,Offensive rebound by Team,71,90
296,4,10:49.0,S. Weems enters the game for P. Tucker,,71,90
297,4,10:44.0,,K. Love misses 2-pt jump shot from 15 ft,71,90
298,4,10:42.0,Defensive rebound by M. Morris,,71,90
299,4,10:39.0,Shooting block foul by M. Dellavedova (drawn by D. Booker),,71,90
300,4,10:39.0,D. Booker makes free throw 1 of 2,,72,90
301,4,10:39.0,D. Booker makes free throw 2 of 2,,73,90
302,4,10:24.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,73,90
303,4,10:23.0,,Offensive rebound by K. Love,73,90
304,4,10:20.0,,K. Love makes 2-pt layup from 1 ft,73,92
305,4,10:08.0,D. Booker misses 3-pt jump shot from 25 ft,,73,92
306,4,10:07.0,,Defensive rebound by K. Love,73,92
307,4,10:03.0,,Personal foul by D. Booker (drawn by M. Dellavedova),73,92
308,4,9:50.0,,T. Mozgov misses 2-pt hook shot at rim,73,92
309,4,9:49.0,Defensive rebound by S. Weems,,73,92
310,4,9:39.0,M. Morris misses 2-pt jump shot from 18 ft,,73,92
311,4,9:38.0,,Defensive rebound by K. Love,73,92
312,4,9:31.0,,K. Love misses 3-pt jump shot from 25 ft,73,92
313,4,9:30.0,Defensive rebound by T. Warren,,73,92
314,4,9:13.0,A. Len misses 2-pt jump shot from 5 ft,,73,92
315,4,9:12.0,,Defensive rebound by M. Dellavedova,73,92
316,4,9:06.0,,T. Mozgov makes 2-pt dunk at rim (assist by I. Shumpert),73,94
317,4,8:46.0,D. Booker misses 2-pt jump shot from 10 ft,,73,94
318,4,8:45.0,,Defensive rebound by K. Love,73,94
319,4,8:40.0,,Cleveland full timeout,73,94
320,4,8:40.0,P. Tucker enters the game for M. Morris,,73,94
321,4,8:29.0,,K. Love makes 2-pt layup from 1 ft (assist by M. Dellavedova),73,96
322,4,8:06.0,P. Tucker misses 3-pt jump shot from 23 ft,,73,96
323,4,8:05.0,Offensive rebound by A. Len,,73,96
324,4,8:00.0,S. Weems makes 3-pt jump shot from 25 ft (assist by A. Len),,76,96
325,4,7:41.0,,T. Mozgov makes 2-pt layup from 2 ft (assist by M. Dellavedova),76,98
326,4,7:24.0,A. Len misses 2-pt jump shot from 16 ft,,76,98
327,4,7:24.0,Offensive rebound by P. Tucker,,76,98
328,4,7:19.0,P. Tucker misses 2-pt jump shot from 11 ft,,76,98
329,4,7:19.0,Offensive rebound by P. Tucker,,76,98
330,4,7:19.0,Shooting foul by T. Mozgov (drawn by P. Tucker),,76,98
331,4,7:19.0,P. Tucker makes free throw 1 of 2,,77,98
332,4,7:19.0,,J. Smith enters the game for K. Love,77,98
333,4,7:19.0,P. Tucker makes free throw 2 of 2,,78,98
334,4,6:59.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,78,98
335,4,6:58.0,Defensive rebound by P. Tucker,,78,98
336,4,6:42.0,Turnover by S. Weems (bad pass),,78,98
337,4,6:31.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by R. Jefferson),78,101
338,4,6:18.0,S. Weems misses 2-pt jump shot from 11 ft,,78,101
339,4,6:18.0,,Defensive rebound by M. Dellavedova,78,101
340,4,6:11.0,,Shooting foul by T. Warren (drawn by R. Jefferson),78,101
341,4,6:11.0,,R. Jefferson makes free throw 1 of 3,78,102
342,4,6:11.0,,R. Jefferson makes free throw 2 of 3,78,103
343,4,6:11.0,,A. Varejão enters the game for T. Mozgov,78,103
344,4,6:11.0,,M. Williams enters the game for M. Dellavedova,78,103
345,4,6:11.0,,R. Jefferson makes free throw 3 of 3,78,104
346,4,5:54.0,T. Warren makes 2-pt layup at rim (assist by D. Booker),,80,104
347,4,5:32.0,,A. Varejão makes 2-pt layup from 1 ft (assist by R. Jefferson),80,106
348,4,5:04.0,T. Warren misses 2-pt jump shot from 12 ft,,80,106
349,4,5:03.0,,Defensive rebound by M. Williams,80,106
350,4,4:54.0,,M. Williams misses 3-pt jump shot from 24 ft,80,106
351,4,4:54.0,Defensive rebound by A. Len,,80,106
352,4,4:54.0,Phoenix full timeout,,80,106
353,4,4:54.0,C. Jefferson enters the game for P. Tucker,,80,106
354,4,4:54.0,A. Goodwin enters the game for A. Len,,80,106
355,4,4:54.0,M. Morris enters the game for D. Booker,,80,106
356,4,4:54.0,,J. Cunningham enters the game for J. Smith,80,106
357,4,4:35.0,M. Morris misses 2-pt jump shot from 9 ft,,80,106
358,4,4:34.0,,Defensive rebound by I. Shumpert,80,106
359,4,4:16.0,,M. Williams makes 2-pt jump shot from 16 ft,80,108
360,4,3:58.0,A. Goodwin misses 3-pt jump shot from 25 ft,,80,108
361,4,3:57.0,Offensive rebound by C. Jefferson,,80,108
362,4,3:56.0,Shooting foul by R. Jefferson (drawn by C. Jefferson),,80,108
363,4,3:56.0,C. Jefferson makes free throw 1 of 2,,81,108
364,4,3:56.0,C. Jefferson makes free throw 2 of 2,,82,108
365,4,3:33.0,,M. Williams makes 2-pt jump shot from 21 ft,82,110
366,4,3:17.0,C. Jefferson makes 2-pt dunk at rim (assist by S. Weems),,84,110
367,4,3:01.0,,Turnover by I. Shumpert (bad pass; steal by S. Weems),84,110
368,4,3:00.0,Turnover by S. Weems (step out of bounds),,84,110
369,4,2:39.0,,A. Varejão misses 2-pt jump shot from 8 ft,84,110
370,4,2:38.0,Defensive rebound by M. Morris,,84,110
371,4,2:34.0,Turnover by M. Morris (bad pass; steal by I. Shumpert),,84,110
372,4,2:28.0,,Turnover by I. Shumpert (bad pass; steal by M. Morris),84,110
373,4,2:20.0,Shooting foul by R. Jefferson (drawn by M. Morris),,84,110
374,4,2:20.0,Official timeout,,84,110
375,4,2:20.0,L. Brown enters the game for T. Warren,,84,110
376,4,2:20.0,M. Morris makes free throw 1 of 2,,85,110
377,4,2:20.0,M. Morris makes free throw 2 of 2,,86,110
378,4,1:59.0,,R. Jefferson makes 3-pt jump shot from 24 ft (assist by I. Shumpert),86,113
379,4,1:43.0,C. Jefferson makes 2-pt dunk at rim (assist by M. Morris),,88,113
380,4,1:34.0,,M. Williams misses 2-pt jump shot from 8 ft,88,113
381,4,1:33.0,,Offensive rebound by A. Varejão,88,113
382,4,1:33.0,,A. Varejão makes 2-pt layup from 1 ft,88,115
383,4,1:18.0,S. Weems makes 3-pt jump shot from 24 ft (assist by M. Morris),,91,115
384,4,0:56.0,,M. Williams misses 2-pt jump shot from 15 ft,91,115
385,4,0:56.0,,Offensive rebound by A. Varejão,91,115
