,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
57,1,3:16.0,B. Udrih makes 2-pt jump shot from 13 ft,,18,20
58,1,3:16.0,,Brooklyn full timeout,18,20
59,1,3:16.0,C. Bosh enters the game for L. Deng,,18,20
60,1,3:16.0,T. Johnson enters the game for A. Stoudemire,,18,20
61,1,3:16.0,U. Haslem enters the game for D. Wade,,18,20
62,1,3:16.0,G. Green enters the game for B. Udrih,,18,20
63,1,3:00.0,,Shooting foul by G. Green (drawn by W. Ellington),18,20
64,1,3:00.0,,W. Ellington makes free throw 1 of 2,18,21
65,1,3:00.0,,A. Bargnani enters the game for B. Lopez,18,21
66,1,3:00.0,,W. Ellington makes free throw 2 of 2,18,22
67,1,2:47.0,U. Haslem misses 2-pt hook shot from 4 ft,,18,22
68,1,2:47.0,,Defensive rebound by J. Johnson,18,22
69,1,2:39.0,,A. Bargnani misses 2-pt jump shot from 18 ft,18,22
70,1,2:38.0,Defensive rebound by U. Haslem,,18,22
71,1,2:23.0,J. Winslow makes 2-pt layup from 3 ft (assist by G. Green),,20,22
72,1,2:07.0,,D. Sloan makes 2-pt jump shot from 19 ft,20,24
73,1,1:49.0,Turnover by C. Bosh (lost ball; steal by W. Ellington),,20,24
74,1,1:44.0,,D. Sloan misses 2-pt layup from 1 ft,20,24
75,1,1:43.0,,Offensive rebound by Team,20,24
76,1,1:31.0,,D. Sloan makes 3-pt jump shot from 25 ft (assist by W. Ellington),20,27
77,1,1:05.0,G. Green misses 2-pt layup from 1 ft,,20,27
78,1,1:04.0,,Defensive rebound by J. Johnson,20,27
79,1,0:58.0,,Turnover by D. Sloan (bad pass; steal by J. Winslow),20,27
80,1,0:54.0,J. Winslow makes 2-pt layup from 2 ft,,22,27
81,1,0:34.0,,T. Young makes 2-pt dunk at rim (assist by J. Johnson),22,29
82,1,0:15.0,Personal foul by T. Young (drawn by C. Bosh),,22,29
83,1,0:01.0,C. Bosh makes 2-pt jump shot from 14 ft,,24,29
84,2,11:55.0,,Shooting foul by C. Bosh (drawn by T. Young),24,29
85,2,11:55.0,,T. Young misses free throw 1 of 2,24,29
86,2,11:55.0,,Offensive rebound by Team,24,29
87,2,11:55.0,,S. Karasev enters the game for W. Ellington,24,29
88,2,11:55.0,,T. Young misses free throw 2 of 2,24,29
89,2,11:54.0,Defensive rebound by U. Haslem,,24,29
90,2,11:43.0,T. Johnson misses 2-pt jump shot from 18 ft,,24,29
91,2,11:42.0,,Defensive rebound by S. Karasev,24,29
92,2,11:31.0,,T. Young misses 2-pt layup from 3 ft,24,29
93,2,11:30.0,Defensive rebound by T. Johnson,,24,29
94,2,11:12.0,G. Green misses 3-pt jump shot from 22 ft,,24,29
95,2,11:11.0,Offensive rebound by U. Haslem,,24,29
96,2,11:05.0,C. Bosh misses 3-pt jump shot from 25 ft,,24,29
97,2,11:04.0,,Defensive rebound by T. Young,24,29
98,2,10:42.0,,A. Bargnani makes 2-pt jump shot from 18 ft (assist by S. Karasev),24,31
99,2,10:28.0,Offensive foul by G. Green (drawn by S. Karasev),,24,31
100,2,10:28.0,Turnover by G. Green (offensive foul),,24,31
101,2,10:28.0,,W. Reed enters the game for T. Young,24,31
102,2,10:09.0,,W. Reed makes 2-pt jump shot from 7 ft (assist by S. Larkin),24,33
103,2,9:50.0,J. Winslow makes 2-pt jump shot from 10 ft,,26,33
104,2,9:38.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,26,33
105,2,9:37.0,Defensive rebound by U. Haslem,,26,33
106,2,9:29.0,U. Haslem makes 2-pt layup from 2 ft (assist by T. Johnson),,28,33
107,2,9:11.0,,A. Bargnani makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),28,35
108,2,8:55.0,T. Johnson makes 2-pt jump shot from 3 ft,,30,35
109,2,8:43.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),30,37
110,2,8:43.0,,Shooting foul by U. Haslem (drawn by A. Bargnani),30,37
111,2,8:43.0,Official timeout,,30,37
112,2,8:43.0,,A. Bargnani makes free throw 1 of 1,30,38
113,2,8:27.0,C. Bosh makes 2-pt layup from 1 ft,,32,38
114,2,8:03.0,,S. Larkin misses 2-pt layup from 2 ft (block by T. Johnson),32,38
115,2,8:02.0,,Offensive rebound by Team,32,38
116,2,8:02.0,,Turnover by Team (shot clock),32,38
117,2,7:42.0,C. Bosh makes 2-pt jump shot from 15 ft,,34,38
118,2,7:25.0,,S. Karasev misses 2-pt jump shot from 15 ft,34,38
119,2,7:24.0,Defensive rebound by T. Johnson,,34,38
120,2,7:12.0,C. Bosh makes 2-pt layup from 2 ft,,36,38
121,2,7:12.0,Shooting foul by A. Bargnani (drawn by C. Bosh),,36,38
122,2,7:12.0,D. Wade enters the game for G. Green,,36,38
123,2,7:12.0,,B. Lopez enters the game for W. Reed,36,38
124,2,7:12.0,C. Bosh makes free throw 1 of 1,,37,38
125,2,6:54.0,,A. Bargnani makes 2-pt jump shot from 20 ft (assist by S. Karasev),37,40
126,2,6:36.0,J. Winslow makes 2-pt jump shot from 13 ft (assist by C. Bosh),,39,40
127,2,6:22.0,,S. Larkin misses 3-pt jump shot from 24 ft,39,40
128,2,6:21.0,Defensive rebound by U. Haslem,,39,40
129,2,6:10.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by D. Wade),,41,40
130,2,5:55.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Karasev),41,42
131,2,5:46.0,Miami full timeout,,41,42
132,2,5:46.0,,J. Johnson enters the game for S. Karasev,41,42
133,2,5:46.0,L. Deng enters the game for C. Bosh,,41,42
134,2,5:35.0,Personal foul by S. Larkin (drawn by U. Haslem),,41,42
135,2,5:26.0,D. Wade misses 2-pt jump shot from 16 ft,,41,42
136,2,5:25.0,,Defensive rebound by B. Lopez,41,42
137,2,5:13.0,,A. Bargnani makes 2-pt jump shot from 16 ft (assist by J. Johnson),41,44
138,2,4:48.0,U. Haslem misses 2-pt jump shot from 19 ft,,41,44
139,2,4:47.0,,Defensive rebound by A. Bargnani,41,44
140,2,4:32.0,,Offensive foul by B. Lopez (drawn by U. Haslem),41,44
141,2,4:32.0,,Turnover by B. Lopez (offensive foul),41,44
142,2,4:32.0,A. Stoudemire enters the game for U. Haslem,,41,44
143,2,4:32.0,B. Udrih enters the game for T. Johnson,,41,44
144,2,4:32.0,,T. Young enters the game for B. Lopez,41,44
145,2,4:22.0,D. Wade makes 2-pt layup from 2 ft,,43,44
146,2,4:13.0,,B. Bogdanović misses 3-pt jump shot from 22 ft (block by L. Deng),43,44
147,2,4:11.0,Defensive rebound by J. Winslow,,43,44
148,2,4:09.0,Turnover by J. Winslow (bad pass; steal by S. Larkin),,43,44
149,2,4:05.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by S. Larkin),43,47
150,2,3:50.0,D. Wade makes 2-pt layup from 2 ft,,45,47
151,2,3:48.0,,Brooklyn full timeout,45,47
152,2,3:40.0,,Personal foul by J. Winslow (drawn by J. Johnson),45,47
153,2,3:29.0,,J. Johnson misses 2-pt jump shot from 9 ft,45,47
154,2,3:27.0,Defensive rebound by A. Stoudemire,,45,47
155,2,3:13.0,A. Stoudemire misses 2-pt jump shot from 11 ft,,45,47
156,2,3:11.0,,Defensive rebound by S. Larkin,45,47
157,2,3:03.0,,A. Bargnani misses 2-pt jump shot from 18 ft,45,47
158,2,3:02.0,Defensive rebound by B. Udrih,,45,47
159,2,2:54.0,D. Wade makes 2-pt layup from 1 ft,,47,47
160,2,2:25.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,47,47
161,2,2:24.0,Defensive rebound by A. Stoudemire,,47,47
162,2,2:12.0,B. Udrih misses 2-pt layup from 2 ft,,47,47
163,2,2:11.0,,Defensive rebound by T. Young,47,47
164,2,2:02.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Johnson),47,50
165,2,1:38.0,D. Wade misses 2-pt jump shot from 18 ft,,47,50
166,2,1:37.0,,Defensive rebound by S. Larkin,47,50
167,2,1:33.0,,B. Bogdanović misses 2-pt jump shot from 5 ft (block by D. Wade),47,50
168,2,1:31.0,Defensive rebound by D. Wade,,47,50
169,2,1:25.0,L. Deng makes 2-pt jump shot from 16 ft (assist by D. Wade),,49,50
170,2,1:00.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Larkin),49,53
171,2,0:54.0,Miami full timeout,,49,53
172,2,0:54.0,C. Bosh enters the game for J. Winslow,,49,53
173,2,0:54.0,,B. Lopez enters the game for A. Bargnani,49,53
174,2,0:39.0,D. Wade makes 2-pt jump shot from 18 ft,,51,53
175,2,0:27.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Johnson),51,55
176,2,0:13.0,C. Bosh misses 2-pt jump shot from 10 ft,,51,55
177,2,0:12.0,,Defensive rebound by Team,51,55
178,2,0:12.0,,Brooklyn full timeout,51,55
179,2,0:12.0,U. Haslem enters the game for A. Stoudemire,,51,55
180,2,0:01.0,,T. Young makes 2-pt jump shot from 15 ft,51,57
181,3,11:40.0,,B. Lopez misses 2-pt layup from 1 ft,51,57
182,3,11:39.0,Defensive rebound by D. Wade,,51,57
183,3,11:30.0,A. Stoudemire makes 2-pt layup from 3 ft (assist by D. Wade),,53,57
184,3,11:09.0,,Turnover by D. Sloan (bad pass; steal by A. Stoudemire),53,57
185,3,10:53.0,C. Bosh makes 2-pt jump shot from 11 ft (assist by B. Udrih),,55,57
186,3,10:39.0,,D. Sloan misses 2-pt jump shot from 15 ft,55,57
187,3,10:37.0,Defensive rebound by A. Stoudemire,,55,57
188,3,10:28.0,B. Udrih misses 2-pt jump shot from 18 ft,,55,57
189,3,10:27.0,,Defensive rebound by B. Lopez,55,57
190,3,10:10.0,,Turnover by T. Young (lost ball; steal by B. Udrih),55,57
191,3,9:57.0,L. Deng misses 3-pt jump shot from 23 ft,,55,57
192,3,9:55.0,,Defensive rebound by T. Young,55,57
193,3,9:36.0,,W. Ellington misses 2-pt layup from 2 ft,55,57
194,3,9:35.0,Defensive rebound by C. Bosh,,55,57
195,3,9:29.0,Personal foul by T. Young (drawn by B. Udrih),,55,57
196,3,9:11.0,C. Bosh makes 2-pt jump shot from 20 ft (assist by D. Wade),,57,57
197,3,9:11.0,,Brooklyn full timeout,57,57
198,3,8:46.0,,J. Johnson misses 3-pt jump shot from 28 ft,57,57
199,3,8:45.0,,Offensive rebound by B. Lopez,57,57
200,3,8:45.0,,Shooting foul by C. Bosh (drawn by B. Lopez),57,57
201,3,8:45.0,,B. Lopez misses free throw 1 of 2,57,57
202,3,8:45.0,,Offensive rebound by Team,57,57
203,3,8:45.0,,B. Lopez makes free throw 2 of 2,57,58
204,3,8:35.0,A. Stoudemire misses 2-pt layup from 2 ft,,57,58
205,3,8:34.0,Offensive rebound by A. Stoudemire,,57,58
206,3,8:33.0,Personal foul by D. Sloan (drawn by A. Stoudemire),,57,58
207,3,8:14.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by L. Deng),,60,58
208,3,7:50.0,,Turnover by B. Lopez (lost ball; steal by A. Stoudemire),60,58
209,3,7:43.0,Turnover by C. Bosh (lost ball; steal by W. Ellington),,60,58
210,3,7:39.0,,Personal foul by B. Udrih (drawn by W. Ellington),60,58
211,3,7:28.0,,B. Lopez misses 2-pt jump shot from 5 ft,60,58
212,3,7:27.0,Defensive rebound by C. Bosh,,60,58
213,3,7:15.0,L. Deng misses 2-pt jump shot from 21 ft,,60,58
214,3,7:14.0,,Defensive rebound by W. Ellington,60,58
215,3,7:02.0,,Turnover by J. Johnson (lost ball; steal by L. Deng),60,58
216,3,6:59.0,Shooting foul by W. Ellington (drawn by L. Deng),,60,58
217,3,6:59.0,L. Deng makes free throw 1 of 2,,61,58
218,3,6:59.0,,B. Bogdanović enters the game for W. Ellington,61,58
219,3,6:59.0,J. Winslow enters the game for C. Bosh,,61,58
220,3,6:59.0,L. Deng makes free throw 2 of 2,,62,58
221,3,6:48.0,,J. Johnson makes 2-pt jump shot from 5 ft,62,60
222,3,6:27.0,Personal foul by T. Young (drawn by D. Wade),,62,60
223,3,6:20.0,D. Wade misses 2-pt jump shot from 19 ft,,62,60
224,3,6:18.0,,Defensive rebound by J. Johnson,62,60
225,3,6:13.0,,Turnover by J. Johnson (lost ball; steal by D. Wade),62,60
226,3,6:01.0,Turnover by A. Stoudemire (lost ball),,62,60
227,3,5:45.0,,D. Sloan misses 3-pt jump shot from 23 ft,62,60
228,3,5:44.0,Defensive rebound by D. Wade,,62,60
229,3,5:30.0,L. Deng makes 2-pt jump shot from 17 ft (assist by B. Udrih),,64,60
230,3,5:07.0,,B. Lopez misses 2-pt jump shot from 17 ft,64,60
231,3,5:06.0,Defensive rebound by B. Udrih,,64,60
232,3,4:59.0,,A. Bargnani enters the game for T. Young,64,60
233,3,4:59.0,,S. Larkin enters the game for D. Sloan,64,60
234,3,4:56.0,L. Deng misses 2-pt jump shot from 16 ft,,64,60
235,3,4:55.0,,Defensive rebound by B. Bogdanović,64,60
236,3,4:46.0,,Personal foul by A. Stoudemire (drawn by B. Lopez),64,60
237,3,4:34.0,,A. Bargnani makes 2-pt jump shot from 11 ft (assist by J. Johnson),64,62
238,3,4:34.0,Miami full timeout,,64,62
239,3,4:34.0,T. Johnson enters the game for B. Udrih,,64,62
240,3,4:17.0,A. Stoudemire misses 2-pt jump shot from 18 ft,,64,62
241,3,4:16.0,Offensive rebound by D. Wade,,64,62
242,3,4:15.0,D. Wade misses 2-pt layup from 2 ft,,64,62
243,3,4:11.0,,Defensive rebound by S. Larkin,64,62
244,3,4:08.0,,J. Johnson misses 3-pt jump shot from 24 ft,64,62
245,3,4:06.0,Defensive rebound by J. Winslow,,64,62
246,3,3:45.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by L. Deng),,67,62
247,3,3:28.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by J. Johnson),67,64
248,3,3:02.0,A. Stoudemire misses 2-pt layup from 1 ft (block by B. Lopez),,67,64
249,3,3:00.0,,Defensive rebound by B. Lopez,67,64
250,3,2:57.0,,Turnover by S. Larkin (bad pass; steal by D. Wade),67,64
251,3,2:54.0,L. Deng makes 2-pt layup from 3 ft (assist by D. Wade),,69,64
252,3,2:41.0,,Turnover by J. Johnson (lost ball; steal by D. Wade),69,64
253,3,2:37.0,D. Wade makes 2-pt dunk at rim,,71,64
254,3,2:37.0,,Brooklyn full timeout,71,64
255,3,2:37.0,C. Bosh enters the game for L. Deng,,71,64
256,3,2:37.0,U. Haslem enters the game for A. Stoudemire,,71,64
257,3,2:37.0,G. Green enters the game for D. Wade,,71,64
258,3,2:23.0,,Personal foul by C. Bosh (drawn by A. Bargnani),71,64
259,3,2:08.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by S. Larkin),71,67
260,3,1:48.0,Turnover by C. Bosh (bad pass),,71,67
261,3,1:34.0,,A. Bargnani makes 2-pt jump shot from 11 ft (assist by J. Johnson),71,69
262,3,1:10.0,T. Johnson makes 2-pt jump shot from 5 ft,,73,69
263,3,0:55.0,,Shooting foul by T. Johnson (drawn by S. Larkin),73,69
264,3,0:55.0,,S. Larkin makes free throw 1 of 2,73,70
265,3,0:55.0,,W. Ellington enters the game for J. Johnson,73,70
266,3,0:55.0,,T. Robinson enters the game for B. Lopez,73,70
267,3,0:55.0,,S. Larkin makes free throw 2 of 2,73,71
268,3,0:39.0,G. Green makes 2-pt dunk at rim (assist by C. Bosh),,75,71
269,3,0:35.0,,Personal foul by T. Johnson (drawn by S. Larkin),75,71
270,3,0:35.0,,S. Larkin makes free throw 1 of 2,75,72
271,3,0:35.0,,S. Larkin makes free throw 2 of 2,75,73
272,3,0:27.0,G. Green makes 2-pt jump shot from 19 ft (assist by J. Winslow),,77,73
273,3,0:07.0,,Turnover by S. Larkin (bad pass; steal by J. Winslow),77,73
274,3,0:03.0,J. Winslow misses 2-pt layup from 2 ft (block by A. Bargnani),,77,73
275,3,0:02.0,Offensive rebound by Team,,77,73
276,3,0:00.0,G. Green misses 2-pt jump shot from 17 ft,,77,73
277,3,0:00.0,Offensive rebound by Team,,77,73
278,4,11:45.0,C. Bosh misses 2-pt jump shot from 15 ft,,77,73
279,4,11:44.0,,Defensive rebound by T. Robinson,77,73
280,4,11:31.0,,A. Bargnani misses 2-pt jump shot from 17 ft,77,73
281,4,11:30.0,Defensive rebound by J. Winslow,,77,73
282,4,11:25.0,Offensive foul by U. Haslem (drawn by S. Larkin),,77,73
283,4,11:25.0,Turnover by U. Haslem (offensive foul),,77,73
284,4,11:08.0,,Shooting foul by J. Winslow (drawn by B. Bogdanović),77,73
285,4,11:08.0,,B. Bogdanović makes free throw 1 of 2,77,74
286,4,11:08.0,,B. Bogdanović makes free throw 2 of 2,77,75
287,4,10:55.0,G. Green makes 2-pt jump shot from 20 ft (assist by J. Winslow),,79,75
288,4,10:32.0,,S. Larkin makes 2-pt jump shot from 9 ft (assist by A. Bargnani),79,77
289,4,10:32.0,,Shooting foul by T. Johnson (drawn by S. Larkin),79,77
290,4,10:32.0,,S. Larkin makes free throw 1 of 1,79,78
291,4,10:16.0,C. Bosh makes 2-pt jump shot from 17 ft (assist by G. Green),,81,78
292,4,10:02.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),81,80
293,4,9:49.0,C. Bosh makes 2-pt jump shot from 14 ft (assist by T. Johnson),,83,80
294,4,9:29.0,,Shooting foul by T. Johnson (drawn by A. Bargnani),83,80
295,4,9:29.0,,A. Bargnani misses free throw 1 of 2,83,80
296,4,9:29.0,,Offensive rebound by Team,83,80
297,4,9:29.0,B. Udrih enters the game for T. Johnson,,83,80
298,4,9:29.0,,A. Bargnani makes free throw 2 of 2,83,81
299,4,9:13.0,J. Winslow makes 2-pt layup from 3 ft (assist by C. Bosh),,85,81
300,4,8:47.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,85,81
301,4,8:46.0,Defensive rebound by C. Bosh,,85,81
302,4,8:42.0,Official timeout,,85,81
303,4,8:28.0,Turnover by C. Bosh (lost ball; steal by S. Larkin),,85,81
304,4,8:25.0,,Offensive foul by T. Robinson (drawn by C. Bosh),85,81
305,4,8:25.0,,Turnover by T. Robinson (offensive foul),85,81
306,4,8:08.0,C. Bosh misses 3-pt jump shot from 24 ft,,85,81
307,4,8:07.0,,Defensive rebound by B. Bogdanović,85,81
308,4,7:53.0,,S. Larkin misses 2-pt jump shot from 6 ft,85,81
309,4,7:52.0,,Offensive rebound by T. Robinson,85,81
310,4,7:51.0,,T. Robinson misses 2-pt layup from 1 ft,85,81
311,4,7:50.0,,Offensive rebound by T. Robinson,85,81
312,4,7:49.0,,Shooting foul by U. Haslem (drawn by T. Robinson),85,81
313,4,7:49.0,,T. Robinson misses free throw 1 of 2,85,81
314,4,7:49.0,,Offensive rebound by Team,85,81
315,4,7:49.0,,J. Johnson enters the game for B. Bogdanović,85,81
316,4,7:49.0,,T. Robinson misses free throw 2 of 2,85,81
317,4,7:47.0,Defensive rebound by C. Bosh,,85,81
318,4,7:32.0,Personal foul by T. Robinson (drawn by C. Bosh),,85,81
319,4,7:32.0,,B. Lopez enters the game for T. Robinson,85,81
320,4,7:21.0,C. Bosh misses 2-pt jump shot from 15 ft,,85,81
321,4,7:20.0,,Defensive rebound by J. Johnson,85,81
322,4,7:07.0,,Turnover by S. Larkin (lost ball),85,81
323,4,7:07.0,D. Wade enters the game for G. Green,,85,81
324,4,6:44.0,B. Udrih makes 3-pt jump shot from 22 ft (assist by D. Wade),,88,81
325,4,6:44.0,,Brooklyn full timeout,88,81
326,4,6:44.0,,T. Young enters the game for A. Bargnani,88,81
327,4,6:44.0,L. Deng enters the game for C. Bosh,,88,81
328,4,6:28.0,,W. Ellington makes 3-pt jump shot from 24 ft,88,84
329,4,6:11.0,L. Deng misses 2-pt jump shot from 19 ft,,88,84
330,4,6:10.0,Offensive rebound by J. Winslow,,88,84
331,4,5:55.0,Turnover by D. Wade (lost ball; steal by T. Young),,88,84
332,4,5:52.0,,Turnover by J. Johnson (lost ball),88,84
333,4,5:40.0,U. Haslem misses 2-pt layup from 2 ft,,88,84
334,4,5:39.0,,Defensive rebound by T. Young,88,84
335,4,5:17.0,,T. Young makes 2-pt hook shot from 4 ft,88,86
336,4,4:53.0,D. Wade makes 2-pt jump shot from 10 ft (assist by B. Udrih),,90,86
337,4,4:42.0,,S. Larkin misses 2-pt layup from 2 ft,90,86
338,4,4:41.0,Defensive rebound by B. Udrih,,90,86
339,4,4:26.0,D. Wade misses 2-pt jump shot from 19 ft,,90,86
340,4,4:25.0,,Defensive rebound by Team,90,86
341,4,4:25.0,,D. Sloan enters the game for S. Larkin,90,86
342,4,4:09.0,,W. Ellington misses 2-pt jump shot from 19 ft,90,86
343,4,4:08.0,Defensive rebound by J. Winslow,,90,86
344,4,3:58.0,Turnover by D. Wade (bad pass),,90,86
345,4,3:36.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Lopez),90,89
346,4,3:35.0,Miami full timeout,,90,89
347,4,3:35.0,C. Bosh enters the game for U. Haslem,,90,89
348,4,3:19.0,C. Bosh makes 2-pt jump shot from 4 ft (assist by D. Wade),,92,89
349,4,2:59.0,,Shooting foul by J. Winslow (drawn by J. Johnson),92,89
350,4,2:59.0,,J. Johnson makes free throw 1 of 2,92,90
351,4,2:59.0,,J. Johnson makes free throw 2 of 2,92,91
352,4,2:47.0,D. Wade makes 2-pt jump shot from 16 ft,,94,91
353,4,2:32.0,,Personal foul by J. Winslow (drawn by B. Lopez),94,91
354,4,2:32.0,,B. Lopez makes free throw 1 of 2,94,92
355,4,2:32.0,,B. Lopez makes free throw 2 of 2,94,93
356,4,2:12.0,D. Wade misses 2-pt jump shot from 17 ft,,94,93
357,4,2:11.0,,Defensive rebound by B. Lopez,94,93
358,4,1:54.0,,T. Young misses 2-pt hook shot from 6 ft,94,93
359,4,1:53.0,Defensive rebound by L. Deng,,94,93
360,4,1:31.0,D. Wade makes 2-pt layup at rim (assist by L. Deng),,96,93
361,4,1:31.0,Shooting foul by W. Ellington (drawn by D. Wade),,96,93
362,4,1:31.0,D. Wade makes free throw 1 of 1,,97,93
363,4,1:31.0,,Brooklyn full timeout,97,93
364,4,1:22.0,,Turnover by J. Johnson (bad pass; steal by L. Deng),97,93
365,4,1:04.0,D. Wade makes 2-pt jump shot from 20 ft,,99,93
366,4,0:54.0,,D. Sloan makes 3-pt jump shot from 24 ft,99,96
367,4,0:36.0,D. Wade misses 2-pt jump shot from 18 ft,,99,96
368,4,0:35.0,,Defensive rebound by T. Young,99,96
369,4,0:21.0,,W. Ellington misses 3-pt jump shot from 24 ft,99,96
370,4,0:20.0,Defensive rebound by C. Bosh,,99,96
371,4,0:18.0,Personal foul by T. Young (drawn by C. Bosh),,99,96
372,4,0:18.0,C. Bosh misses free throw 1 of 2,,99,96
373,4,0:18.0,Offensive rebound by Team,,99,96
374,4,0:18.0,C. Bosh makes free throw 2 of 2,,100,96
375,4,0:18.0,,Brooklyn full timeout,100,96
376,4,0:18.0,,B. Bogdanović enters the game for T. Young,100,96
377,4,0:14.0,,Offensive foul by D. Sloan (drawn by B. Udrih),100,96
378,4,0:14.0,,Turnover by D. Sloan (offensive foul),100,96
379,4,0:14.0,,T. Young enters the game for B. Lopez,100,96
380,4,0:07.0,Personal foul by T. Young (drawn by D. Wade),,100,96
381,4,0:07.0,D. Wade makes free throw 1 of 2,,101,96
