,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
29,1,7:31.0,G. Harris misses 3-pt jump shot from 23 ft,,8,15
30,1,7:29.0,,Defensive rebound by D. Favors,8,15
31,1,7:19.0,,G. Hayward misses 2-pt jump shot from 9 ft,8,15
32,1,7:19.0,Defensive rebound by G. Harris,,8,15
33,1,7:12.0,Turnover by G. Harris (lost ball; steal by R. Hood),,8,15
34,1,7:05.0,,T. Burke misses 3-pt jump shot from 24 ft,8,15
35,1,7:05.0,Defensive rebound by J. Lauvergne,,8,15
36,1,6:43.0,J. Lauvergne misses 3-pt jump shot from 24 ft,,8,15
37,1,6:41.0,,Defensive rebound by T. Burke,8,15
38,1,6:25.0,,Personal foul by G. Harris (drawn by T. Burke),8,15
39,1,6:15.0,,Turnover by T. Burke (traveling),8,15
40,1,5:57.0,G. Harris misses 3-pt jump shot from 24 ft,,8,15
41,1,5:56.0,,Defensive rebound by T. Lyles,8,15
42,1,5:41.0,,R. Hood makes 2-pt jump shot from 10 ft,8,17
43,1,5:27.0,J. Lauvergne makes 2-pt dunk at rim (assist by G. Harris),,10,17
44,1,5:11.0,,Def 3 sec tech foul by G. Harris,10,17
45,1,5:11.0,,G. Hayward makes technical free throw,10,18
46,1,5:11.0,,T. Booker enters the game for T. Lyles,10,18
47,1,4:59.0,,D. Favors makes 2-pt jump shot from 18 ft,10,20
48,1,4:46.0,G. Harris misses 3-pt jump shot from 25 ft,,10,20
49,1,4:45.0,,Defensive rebound by G. Hayward,10,20
50,1,4:38.0,,R. Hood misses 2-pt layup from 1 ft (block by G. Harris),10,20
51,1,4:37.0,Defensive rebound by G. Harris,,10,20
52,1,4:27.0,G. Harris makes 2-pt layup from 2 ft (assist by J. Nelson),,12,20
53,1,4:04.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Hood),12,23
54,1,3:51.0,G. Harris makes 2-pt layup from 3 ft,,14,23
55,1,3:51.0,Shooting foul by R. Hood (drawn by G. Harris),,14,23
56,1,3:51.0,D. Arthur enters the game for K. Faried,,14,23
57,1,3:51.0,N. Jokić enters the game for J. Lauvergne,,14,23
58,1,3:51.0,,A. Burks enters the game for T. Burke,14,23
59,1,3:51.0,G. Harris makes free throw 1 of 1,,15,23
60,1,3:29.0,,A. Burks makes 2-pt jump shot from 6 ft,15,25
61,1,3:23.0,,Violation by G. Hayward (kicked ball),15,25
62,1,3:23.0,W. Barton enters the game for G. Harris,,15,25
63,1,3:23.0,,E. Millsap enters the game for R. Hood,15,25
64,1,3:16.0,W. Barton misses 3-pt jump shot from 24 ft,,15,25
65,1,3:15.0,Offensive rebound by J. Nelson,,15,25
66,1,3:06.0,D. Arthur misses 2-pt jump shot from 20 ft,,15,25
67,1,3:05.0,,Defensive rebound by A. Burks,15,25
68,1,2:46.0,,A. Burks misses 2-pt jump shot from 22 ft,15,25
69,1,2:45.0,Defensive rebound by N. Jokić,,15,25
70,1,2:35.0,W. Barton makes 2-pt jump shot from 4 ft,,17,25
71,1,2:14.0,,Shooting foul by N. Jokić (drawn by T. Booker),17,25
72,1,2:14.0,,Utah full timeout,17,25
73,1,2:14.0,R. Foye enters the game for J. Nelson,,17,25
74,1,2:14.0,,R. Neto enters the game for G. Hayward,17,25
75,1,2:14.0,,T. Booker makes free throw 1 of 2,17,26
76,1,2:14.0,,T. Booker makes free throw 2 of 2,17,27
77,1,1:56.0,Personal foul by E. Millsap (drawn by D. Gallinari),,17,27
78,1,1:47.0,D. Gallinari makes 2-pt jump shot from 22 ft (assist by R. Foye),,19,27
79,1,1:33.0,,Turnover by D. Favors (bad pass; steal by D. Arthur),19,27
80,1,1:25.0,Personal foul by D. Favors (drawn by D. Gallinari),,19,27
81,1,1:25.0,D. Gallinari makes free throw 1 of 2,,20,27
82,1,1:25.0,D. Gallinari makes free throw 2 of 2,,21,27
83,1,1:09.0,,D. Favors misses 2-pt jump shot from 15 ft,21,27
84,1,1:08.0,,Offensive rebound by Team,21,27
85,1,1:06.0,K. Papanikolaou enters the game for D. Gallinari,,21,27
86,1,1:04.0,,Turnover by E. Millsap (bad pass; steal by N. Jokić),21,27
87,1,0:59.0,D. Arthur makes 2-pt layup from 2 ft (assist by W. Barton),,23,27
88,1,0:43.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by E. Millsap),23,30
89,1,0:31.0,R. Foye misses 3-pt jump shot from 24 ft,,23,30
90,1,0:30.0,,Defensive rebound by A. Burks,23,30
91,1,0:11.0,,A. Burks misses 2-pt jump shot from 5 ft,23,30
92,1,0:11.0,Defensive rebound by N. Jokić,,23,30
93,1,0:01.0,W. Barton misses 3-pt jump shot from 24 ft,,23,30
94,1,0:00.0,,Defensive rebound by E. Millsap,23,30
95,2,11:43.0,Shooting foul by J. Withey (drawn by K. Papanikolaou),,23,30
96,2,11:43.0,K. Papanikolaou makes free throw 1 of 2,,24,30
97,2,11:43.0,K. Papanikolaou misses free throw 2 of 2,,24,30
98,2,11:42.0,,Defensive rebound by T. Booker,24,30
99,2,11:20.0,,J. Ingles misses 2-pt jump shot from 19 ft (block by D. Arthur),24,30
100,2,11:19.0,Defensive rebound by N. Jokić,,24,30
101,2,11:10.0,W. Barton makes 2-pt layup from 2 ft,,26,30
102,2,10:49.0,,T. Booker misses 2-pt layup from 2 ft (block by D. Arthur),26,30
103,2,10:49.0,,Offensive rebound by Team,26,30
104,2,10:45.0,,A. Burks misses 3-pt jump shot from 24 ft,26,30
105,2,10:45.0,,Offensive rebound by Team,26,30
106,2,10:45.0,,Turnover by Team (shot clock),26,30
107,2,10:27.0,Turnover by N. Jokić (bad pass; steal by J. Ingles),,26,30
108,2,10:24.0,,Shooting foul by R. Foye (drawn by T. Burke),26,30
109,2,10:24.0,,T. Burke makes 2-pt layup from 1 ft,26,32
110,2,10:24.0,,T. Burke makes free throw 1 of 1,26,33
111,2,10:16.0,Personal foul by J. Withey (drawn by N. Jokić),,26,33
112,2,10:16.0,,T. Lyles enters the game for J. Withey,26,33
113,2,10:14.0,Turnover by K. Papanikolaou (bad pass; steal by T. Booker),,26,33
114,2,10:11.0,,Shooting foul by N. Jokić (drawn by T. Booker),26,33
115,2,10:11.0,,T. Booker misses free throw 1 of 2,26,33
116,2,10:11.0,,Offensive rebound by Team,26,33
117,2,10:11.0,,T. Booker makes free throw 2 of 2,26,34
118,2,9:53.0,Shooting foul by T. Booker (drawn by N. Jokić),,26,34
119,2,9:53.0,N. Jokić makes free throw 1 of 2,,27,34
120,2,9:53.0,N. Jokić makes free throw 2 of 2,,28,34
121,2,9:29.0,,T. Booker makes 2-pt jump shot from 4 ft,28,36
122,2,9:20.0,Turnover by K. Papanikolaou (step out of bounds),,28,36
123,2,9:20.0,,R. Hood enters the game for A. Burks,28,36
124,2,9:04.0,,Turnover by T. Burke (bad pass; steal by R. Foye),28,36
125,2,8:58.0,W. Barton makes 2-pt layup at rim,,30,36
126,2,8:39.0,,Utah full timeout,30,36
127,2,8:36.0,,T. Lyles misses 2-pt jump shot from 19 ft,30,36
128,2,8:36.0,Defensive rebound by K. Papanikolaou,,30,36
129,2,8:18.0,Shooting foul by T. Booker (drawn by N. Jokić),,30,36
130,2,8:18.0,N. Jokić makes free throw 1 of 2,,31,36
131,2,8:18.0,,J. Withey enters the game for T. Booker,31,36
132,2,8:18.0,N. Jokić makes free throw 2 of 2,,32,36
133,2,8:07.0,,Personal foul by W. Barton (drawn by R. Hood),32,36
134,2,8:02.0,,Offensive foul by J. Withey (drawn by R. Foye),32,36
135,2,8:02.0,,Turnover by J. Withey (offensive foul),32,36
136,2,8:02.0,,D. Favors enters the game for J. Withey,32,36
137,2,7:51.0,D. Arthur misses 2-pt jump shot from 19 ft,,32,36
138,2,7:50.0,Offensive rebound by N. Jokić,,32,36
139,2,7:47.0,Turnover by N. Jokić (bad pass; steal by J. Ingles),,32,36
140,2,7:31.0,,D. Favors misses 2-pt jump shot from 8 ft,32,36
141,2,7:30.0,,Offensive rebound by T. Lyles,32,36
142,2,7:28.0,,T. Lyles makes 2-pt dunk at rim,32,38
143,2,7:10.0,Shooting foul by D. Favors (drawn by W. Barton),,32,38
144,2,7:10.0,W. Barton makes free throw 1 of 2,,33,38
145,2,7:10.0,K. Faried enters the game for D. Arthur,,33,38
146,2,7:10.0,J. Nelson enters the game for R. Foye,,33,38
147,2,7:10.0,W. Barton makes free throw 2 of 2,,34,38
148,2,6:50.0,,T. Burke misses 3-pt jump shot from 24 ft,34,38
149,2,6:50.0,Defensive rebound by N. Jokić,,34,38
150,2,6:38.0,W. Barton misses 2-pt jump shot from 12 ft,,34,38
151,2,6:38.0,,Defensive rebound by D. Favors,34,38
152,2,6:23.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by T. Burke),34,41
153,2,6:05.0,K. Faried misses 2-pt hook shot from 3 ft,,34,41
154,2,6:04.0,,Defensive rebound by T. Lyles,34,41
155,2,5:51.0,,T. Burke makes 2-pt layup from 2 ft,34,43
156,2,5:34.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,34,43
157,2,5:33.0,Offensive rebound by N. Jokić,,34,43
158,2,5:29.0,N. Jokić misses 2-pt jump shot from 3 ft,,34,43
159,2,5:29.0,Offensive rebound by K. Faried,,34,43
160,2,5:29.0,K. Faried makes 2-pt layup from 1 ft,,36,43
161,2,5:29.0,Shooting foul by J. Ingles (drawn by K. Faried),,36,43
162,2,5:29.0,,Utah full timeout,36,43
163,2,5:29.0,J. Lauvergne enters the game for N. Jokić,,36,43
164,2,5:29.0,D. Gallinari enters the game for K. Papanikolaou,,36,43
165,2,5:29.0,G. Harris enters the game for W. Barton,,36,43
166,2,5:29.0,,G. Hayward enters the game for J. Ingles,36,43
167,2,5:29.0,K. Faried misses free throw 1 of 1,,36,43
168,2,5:28.0,,Defensive rebound by D. Favors,36,43
169,2,5:04.0,,R. Hood misses 3-pt jump shot from 25 ft,36,43
170,2,5:03.0,,Offensive rebound by D. Favors,36,43
171,2,4:57.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by G. Hayward),36,46
172,2,4:39.0,K. Faried misses 2-pt jump shot from 7 ft,,36,46
173,2,4:39.0,,Defensive rebound by T. Lyles,36,46
174,2,4:28.0,,T. Lyles misses 2-pt jump shot from 18 ft,36,46
175,2,4:27.0,Defensive rebound by J. Nelson,,36,46
176,2,4:23.0,,Offensive charge foul by G. Harris (drawn by R. Hood),36,46
177,2,4:23.0,Turnover by G. Harris (offensive foul),,36,46
178,2,4:06.0,,R. Hood misses 3-pt jump shot from 23 ft,36,46
179,2,4:05.0,Defensive rebound by K. Faried,,36,46
180,2,3:54.0,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Nelson),,39,46
181,2,3:36.0,,T. Burke makes 2-pt jump shot from 18 ft,39,48
182,2,3:36.0,,Shooting foul by J. Nelson (drawn by T. Burke),39,48
183,2,3:36.0,,T. Burke makes free throw 1 of 1,39,49
184,2,3:15.0,J. Nelson misses 3-pt jump shot from 24 ft,,39,49
185,2,3:15.0,,Defensive rebound by D. Favors,39,49
186,2,3:06.0,,R. Hood misses 3-pt jump shot from 24 ft,39,49
187,2,3:06.0,Defensive rebound by J. Lauvergne,,39,49
188,2,2:56.0,D. Gallinari makes 2-pt layup from 2 ft,,41,49
189,2,2:38.0,,G. Hayward makes 2-pt layup from 2 ft,41,51
190,2,2:31.0,Personal foul by R. Hood (drawn by J. Nelson),,41,51
191,2,2:31.0,Denver full timeout,,41,51
192,2,2:31.0,,T. Booker enters the game for T. Lyles,41,51
193,2,2:31.0,,A. Burks enters the game for R. Hood,41,51
194,2,2:31.0,J. Nelson makes free throw 1 of 2,,42,51
195,2,2:31.0,J. Nelson makes free throw 2 of 2,,43,51
196,2,2:16.0,,G. Hayward misses 3-pt jump shot from 24 ft,43,51
197,2,2:15.0,Defensive rebound by J. Lauvergne,,43,51
198,2,2:04.0,G. Harris makes 2-pt layup from 1 ft (assist by J. Nelson),,45,51
199,2,1:51.0,,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),45,53
200,2,1:51.0,,Shooting foul by G. Harris (drawn by D. Favors),45,53
201,2,1:51.0,W. Barton enters the game for G. Harris,,45,53
202,2,1:51.0,,D. Favors misses free throw 1 of 1,45,53
203,2,1:50.0,Defensive rebound by J. Lauvergne,,45,53
204,2,1:36.0,D. Gallinari misses 2-pt jump shot from 17 ft,,45,53
205,2,1:35.0,,Defensive rebound by T. Burke,45,53
206,2,1:17.0,,G. Hayward misses 3-pt jump shot from 24 ft,45,53
207,2,1:16.0,Defensive rebound by J. Lauvergne,,45,53
208,2,1:06.0,Turnover by J. Nelson (bad pass; steal by D. Favors),,45,53
209,2,0:59.0,,G. Hayward misses 2-pt jump shot from 10 ft,45,53
210,2,0:59.0,Defensive rebound by K. Faried,,45,53
211,2,0:36.0,J. Lauvergne misses 2-pt dunk at rim,,45,53
212,2,0:35.0,Offensive rebound by J. Nelson,,45,53
213,2,0:33.0,J. Nelson makes 2-pt layup from 1 ft,,47,53
214,2,0:15.0,,T. Burke misses 3-pt jump shot from 23 ft,47,53
215,2,0:15.0,Defensive rebound by W. Barton,,47,53
216,2,0:02.0,Shooting foul by T. Burke (drawn by W. Barton),,47,53
217,2,0:02.0,W. Barton makes free throw 1 of 2,,48,53
218,2,0:02.0,W. Barton makes free throw 2 of 2,,49,53
219,2,0:01.0,,A. Burks misses 3-pt jump shot from 48 ft,49,53
220,2,0:00.0,,Offensive rebound by Team,49,53
221,3,11:37.0,D. Gallinari misses 2-pt jump shot from 21 ft,,49,53
222,3,11:35.0,Offensive rebound by K. Faried,,49,53
223,3,11:34.0,K. Faried misses 2-pt layup from 1 ft,,49,53
224,3,11:33.0,Offensive rebound by J. Lauvergne,,49,53
225,3,11:22.0,J. Nelson makes 2-pt jump shot from 8 ft,,51,53
226,3,11:08.0,,D. Favors misses 2-pt layup from 1 ft (block by J. Nelson),51,53
227,3,11:08.0,Defensive rebound by Team,,51,53
228,3,10:50.0,J. Lauvergne misses 3-pt jump shot from 22 ft,,51,53
229,3,10:49.0,,Defensive rebound by R. Neto,51,53
230,3,10:27.0,,Shooting foul by D. Gallinari (drawn by D. Favors),51,53
231,3,10:27.0,,D. Favors misses free throw 1 of 2,51,53
232,3,10:27.0,,Offensive rebound by Team,51,53
233,3,10:27.0,,D. Favors makes free throw 2 of 2,51,54
234,3,10:08.0,Shooting foul by D. Favors (drawn by D. Gallinari),,51,54
235,3,10:08.0,D. Gallinari makes free throw 1 of 2,,52,54
236,3,10:08.0,D. Gallinari makes free throw 2 of 2,,53,54
237,3,9:57.0,,Turnover by G. Hayward (bad pass; steal by J. Nelson),53,54
238,3,9:46.0,K. Faried makes 2-pt jump shot from 2 ft (assist by J. Nelson),,55,54
239,3,9:31.0,,G. Hayward misses 2-pt jump shot from 18 ft,55,54
240,3,9:31.0,,Offensive rebound by G. Hayward,55,54
241,3,9:28.0,,Shooting foul by K. Faried (drawn by G. Hayward),55,54
242,3,9:28.0,,G. Hayward makes free throw 1 of 2,55,55
243,3,9:28.0,,G. Hayward makes free throw 2 of 2,55,56
244,3,9:12.0,G. Harris makes 2-pt jump shot from 7 ft,,57,56
245,3,8:55.0,,R. Neto makes 2-pt jump shot from 8 ft,57,58
246,3,8:55.0,,Shooting foul by J. Nelson (drawn by R. Neto),57,58
247,3,8:55.0,,R. Neto makes free throw 1 of 1,57,59
248,3,8:41.0,K. Faried misses 2-pt layup at rim,,57,59
249,3,8:40.0,Offensive rebound by K. Faried,,57,59
250,3,8:40.0,K. Faried makes 2-pt layup at rim,,59,59
251,3,8:25.0,,R. Hood misses 3-pt jump shot from 23 ft,59,59
252,3,8:25.0,Defensive rebound by J. Nelson,,59,59
253,3,8:15.0,Offensive foul by K. Faried (drawn by T. Lyles),,59,59
254,3,8:15.0,Turnover by K. Faried (offensive foul),,59,59
255,3,7:54.0,,R. Hood makes 2-pt jump shot from 5 ft,59,61
256,3,7:28.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Gallinari),,61,61
257,3,7:08.0,,R. Neto misses 2-pt jump shot from 19 ft,61,61
258,3,7:07.0,Defensive rebound by D. Gallinari,,61,61
259,3,6:54.0,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by D. Gallinari),,64,61
260,3,6:54.0,,Utah full timeout,64,61
261,3,6:54.0,,T. Booker enters the game for D. Favors,64,61
262,3,6:42.0,,G. Hayward misses 2-pt jump shot from 10 ft,64,61
263,3,6:42.0,Defensive rebound by J. Lauvergne,,64,61
264,3,6:27.0,K. Faried misses 2-pt jump shot from 6 ft,,64,61
265,3,6:26.0,,Defensive rebound by R. Hood,64,61
266,3,6:21.0,,Shooting block foul by K. Faried (drawn by R. Hood),64,61
267,3,6:21.0,,R. Hood makes free throw 1 of 2,64,62
268,3,6:21.0,,R. Hood makes free throw 2 of 2,64,63
269,3,6:03.0,D. Gallinari misses 3-pt jump shot from 24 ft,,64,63
270,3,6:02.0,,Defensive rebound by R. Hood,64,63
271,3,5:46.0,,Turnover by T. Lyles (lost ball; steal by G. Harris),64,63
272,3,5:35.0,J. Lauvergne misses 2-pt jump shot from 4 ft,,64,63
273,3,5:35.0,Offensive rebound by J. Lauvergne,,64,63
274,3,5:32.0,J. Lauvergne misses 2-pt layup from 1 ft,,64,63
275,3,5:31.0,Offensive rebound by J. Lauvergne,,64,63
276,3,5:29.0,J. Lauvergne makes 2-pt jump shot from 3 ft,,66,63
277,3,5:17.0,,T. Lyles misses 2-pt jump shot from 21 ft,66,63
278,3,5:16.0,Defensive rebound by K. Faried,,66,63
279,3,5:07.0,K. Faried makes 2-pt jump shot from 3 ft,,68,63
280,3,5:07.0,Shooting foul by T. Lyles (drawn by K. Faried),,68,63
281,3,5:07.0,,T. Burke enters the game for R. Neto,68,63
282,3,5:07.0,,J. Withey enters the game for T. Lyles,68,63
283,3,5:07.0,,A. Burks enters the game for R. Hood,68,63
284,3,5:07.0,N. Jokić enters the game for J. Lauvergne,,68,63
285,3,5:07.0,K. Faried misses free throw 1 of 1,,68,63
286,3,5:06.0,,Defensive rebound by G. Hayward,68,63
287,3,4:47.0,,G. Hayward makes 2-pt jump shot from 18 ft,68,65
288,3,4:32.0,D. Gallinari misses 3-pt jump shot from 24 ft,,68,65
289,3,4:31.0,,Defensive rebound by T. Booker,68,65
290,3,4:21.0,,G. Hayward misses 3-pt jump shot from 23 ft,68,65
291,3,4:20.0,Defensive rebound by N. Jokić,,68,65
292,3,4:02.0,N. Jokić makes 2-pt layup from 2 ft,,70,65
293,3,3:43.0,,T. Booker makes 2-pt jump shot from 17 ft (assist by T. Burke),70,67
294,3,3:29.0,Turnover by G. Harris (lost ball; steal by A. Burks),,70,67
295,3,3:27.0,,Personal foul by J. Nelson (drawn by A. Burks),70,67
296,3,3:27.0,,A. Burks makes free throw 1 of 2,70,68
297,3,3:27.0,W. Barton enters the game for G. Harris,,70,68
298,3,3:27.0,D. Arthur enters the game for K. Faried,,70,68
299,3,3:27.0,,A. Burks misses free throw 2 of 2,70,68
300,3,3:27.0,Defensive rebound by N. Jokić,,70,68
301,3,3:07.0,N. Jokić misses 2-pt jump shot from 9 ft,,70,68
302,3,3:07.0,,Defensive rebound by T. Booker,70,68
303,3,2:53.0,,T. Burke makes 2-pt jump shot from 12 ft,70,70
304,3,2:49.0,D. Arthur misses 2-pt layup from 2 ft,,70,70
305,3,2:49.0,,Defensive rebound by J. Withey,70,70
306,3,2:40.0,,T. Booker misses 2-pt layup from 2 ft,70,70
307,3,2:38.0,Defensive rebound by W. Barton,,70,70
308,3,2:23.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by J. Nelson),,72,70
309,3,2:09.0,,A. Burks makes 2-pt layup from 2 ft,72,72
310,3,2:04.0,Shooting foul by A. Burks (drawn by W. Barton),,72,72
311,3,2:04.0,Denver full timeout,,72,72
312,3,2:04.0,R. Foye enters the game for J. Nelson,,72,72
313,3,2:04.0,W. Barton misses free throw 1 of 2,,72,72
314,3,2:04.0,Offensive rebound by Team,,72,72
315,3,2:04.0,W. Barton makes free throw 2 of 2,,73,72
316,3,1:51.0,,Personal foul by W. Barton (drawn by G. Hayward),73,72
317,3,1:51.0,,G. Hayward makes free throw 1 of 2,73,73
318,3,1:51.0,,G. Hayward makes free throw 2 of 2,73,74
319,3,1:39.0,D. Arthur misses 2-pt jump shot from 2 ft (block by J. Withey),,73,74
320,3,1:39.0,,Defensive rebound by Team,73,74
321,3,1:24.0,,Turnover by J. Withey (lost ball; steal by D. Arthur),73,74
322,3,1:20.0,W. Barton misses 2-pt layup from 2 ft,,73,74
323,3,1:19.0,,Defensive rebound by T. Booker,73,74
324,3,1:09.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by T. Booker),73,77
325,3,1:08.0,Denver full timeout,,73,77
326,3,1:08.0,G. Harris enters the game for D. Gallinari,,73,77
327,3,0:59.0,G. Harris misses 3-pt jump shot from 24 ft,,73,77
328,3,0:59.0,Offensive rebound by N. Jokić,,73,77
329,3,0:52.0,W. Barton misses 3-pt jump shot from 23 ft,,73,77
330,3,0:51.0,,Defensive rebound by G. Hayward,73,77
331,3,0:32.0,,Turnover by T. Burke (bad pass; steal by R. Foye),73,77
332,3,0:32.0,Personal foul by G. Hayward (drawn by G. Harris),,73,77
333,3,0:19.0,Turnover by W. Barton (bad pass),,73,77
334,3,0:01.0,,G. Hayward misses 2-pt jump shot from 8 ft,73,77
335,3,0:00.0,,Offensive rebound by Team,73,77
336,4,11:37.0,,Turnover by T. Booker (lost ball; steal by R. Foye),73,77
337,4,11:21.0,N. Jokić misses 3-pt jump shot from 23 ft,,73,77
338,4,11:21.0,,Defensive rebound by A. Burks,73,77
339,4,11:12.0,,Turnover by A. Burks (bad pass; steal by W. Barton),73,77
340,4,11:07.0,Turnover by R. Foye (bad pass),,73,77
341,4,11:07.0,,R. Hood enters the game for A. Burks,73,77
342,4,11:07.0,,T. Lyles enters the game for T. Booker,73,77
343,4,10:49.0,,T. Burke misses 2-pt jump shot from 19 ft,73,77
344,4,10:49.0,Defensive rebound by W. Barton,,73,77
345,4,10:40.0,W. Barton makes 2-pt jump shot from 10 ft,,75,77
346,4,10:20.0,,J. Ingles misses 3-pt jump shot from 24 ft,75,77
347,4,10:20.0,,Offensive rebound by Team,75,77
348,4,10:19.0,,R. Neto enters the game for T. Burke,75,77
349,4,10:19.0,,D. Favors enters the game for J. Withey,75,77
350,4,10:19.0,K. Papanikolaou enters the game for G. Harris,,75,77
351,4,10:05.0,,Personal foul by R. Foye (drawn by D. Favors),75,77
352,4,9:59.0,,D. Favors misses 2-pt jump shot from 13 ft,75,77
353,4,9:58.0,Defensive rebound by N. Jokić,,75,77
354,4,9:45.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by W. Barton),,77,77
355,4,9:30.0,,Turnover by R. Neto (bad pass),77,77
356,4,9:12.0,W. Barton makes 3-pt jump shot from 24 ft (assist by R. Foye),,80,77
357,4,8:49.0,,D. Favors misses 2-pt layup from 2 ft,80,77
358,4,8:48.0,Defensive rebound by D. Arthur,,80,77
359,4,8:29.0,Shooting foul by D. Favors (drawn by N. Jokić),,80,77
360,4,8:29.0,Denver full timeout,,80,77
361,4,8:29.0,,G. Hayward enters the game for R. Neto,80,77
362,4,8:29.0,N. Jokić makes free throw 1 of 2,,81,77
363,4,8:29.0,N. Jokić misses free throw 2 of 2,,81,77
364,4,8:27.0,,Defensive rebound by R. Hood,81,77
365,4,8:11.0,,G. Hayward makes 3-pt jump shot from 22 ft (assist by J. Ingles),81,80
366,4,7:53.0,Turnover by W. Barton (lost ball; steal by J. Ingles),,81,80
367,4,7:39.0,,Turnover by J. Ingles (bad pass; steal by K. Papanikolaou),81,80
368,4,7:23.0,W. Barton misses 3-pt jump shot from 24 ft,,81,80
369,4,7:22.0,,Defensive rebound by Team,81,80
370,4,6:57.0,,J. Ingles misses 3-pt jump shot from 24 ft,81,80
371,4,6:57.0,Defensive rebound by K. Papanikolaou,,81,80
372,4,6:36.0,N. Jokić misses 3-pt jump shot from 24 ft,,81,80
373,4,6:35.0,,Defensive rebound by G. Hayward,81,80
374,4,6:28.0,,Shooting foul by N. Jokić (drawn by D. Favors),81,80
375,4,6:28.0,,D. Favors makes free throw 1 of 2,81,81
376,4,6:28.0,J. Nelson enters the game for D. Arthur,,81,81
377,4,6:28.0,D. Gallinari enters the game for N. Jokić,,81,81
378,4,6:28.0,K. Faried enters the game for R. Foye,,81,81
379,4,6:28.0,J. Lauvergne enters the game for K. Papanikolaou,,81,81
380,4,6:28.0,,T. Booker enters the game for T. Lyles,81,81
381,4,6:28.0,,D. Favors makes free throw 2 of 2,81,82
382,4,6:06.0,K. Faried misses 2-pt jump shot from 11 ft,,81,82
383,4,6:06.0,,Defensive rebound by T. Booker,81,82
384,4,5:42.0,,J. Ingles makes 2-pt jump shot from 4 ft,81,84
385,4,5:26.0,,Utah full timeout,81,84
386,4,5:26.0,G. Harris enters the game for W. Barton,,81,84
387,4,5:18.0,D. Gallinari makes 3-pt jump shot from 22 ft (assist by G. Harris),,84,84
388,4,4:58.0,,R. Hood makes 2-pt jump shot from 18 ft,84,86
389,4,4:33.0,G. Harris misses 2-pt jump shot from 15 ft,,84,86
390,4,4:31.0,Offensive rebound by J. Lauvergne,,84,86
391,4,4:20.0,J. Lauvergne misses 2-pt layup from 1 ft,,84,86
392,4,4:19.0,Offensive rebound by J. Lauvergne,,84,86
