,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
221,2,0:36.0,,R. Price makes 2-pt layup from 2 ft,54,49
222,2,0:16.0,K. Koufos makes 2-pt dunk at rim (assist by S. Curry),,56,49
223,2,0:03.0,Violation by K. Koufos (kicked ball),,56,49
224,2,0:03.0,,D. Booker enters the game for A. Len,56,49
225,2,0:03.0,,Personal take foul by W. Cauley-Stein,56,49
226,2,0:03.0,B. McLemore enters the game for K. Koufos,,56,49
227,2,0:00.0,,P. Tucker misses 3-pt jump shot from 25 ft,56,49
228,2,0:00.0,,Offensive rebound by Team,56,49
229,3,11:45.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,56,49
230,3,11:45.0,,Defensive rebound by P. Tucker,56,49
231,3,11:33.0,,Turnover by A. Len (3 sec),56,49
232,3,11:23.0,K. Koufos misses 2-pt hook shot from 3 ft,,56,49
233,3,11:22.0,,Defensive rebound by J. Leuer,56,49
234,3,11:09.0,,A. Len misses 2-pt layup from 2 ft (block by R. Gay),56,49
235,3,11:08.0,Defensive rebound by B. McLemore,,56,49
236,3,11:02.0,R. Gay misses 2-pt jump shot from 15 ft,,56,49
237,3,11:00.0,,Defensive rebound by P. Tucker,56,49
238,3,10:55.0,,D. Booker makes 2-pt layup at rim (assist by P. Tucker),56,51
239,3,10:43.0,S. Curry makes 2-pt jump shot from 10 ft,,58,51
240,3,10:27.0,,D. Booker makes 2-pt jump shot from 10 ft,58,53
241,3,9:58.0,K. Koufos makes 2-pt layup at rim (assist by S. Curry),,60,53
242,3,9:44.0,,J. Leuer makes 2-pt jump shot from 4 ft (assist by D. Booker),60,55
243,3,9:35.0,Shooting foul by A. Len (drawn by K. Koufos),,60,55
244,3,9:35.0,K. Koufos misses free throw 1 of 2,,60,55
245,3,9:35.0,Offensive rebound by Team,,60,55
246,3,9:35.0,K. Koufos makes free throw 2 of 2,,61,55
247,3,9:20.0,,Turnover by A. Len (lost ball),61,55
248,3,9:11.0,Shooting foul by A. Len (drawn by K. Koufos),,61,55
249,3,9:11.0,K. Koufos misses free throw 1 of 2,,61,55
250,3,9:11.0,Offensive rebound by Team,,61,55
251,3,9:11.0,K. Koufos makes free throw 2 of 2,,62,55
252,3,8:58.0,,R. Price misses 2-pt jump shot from 19 ft,62,55
253,3,8:58.0,Defensive rebound by W. Cauley-Stein,,62,55
254,3,8:46.0,S. Curry misses 2-pt jump shot from 17 ft,,62,55
255,3,8:44.0,,Defensive rebound by D. Booker,62,55
256,3,8:38.0,,D. Booker misses 2-pt jump shot from 7 ft (block by R. Gay),62,55
257,3,8:37.0,Defensive rebound by K. Koufos,,62,55
258,3,8:35.0,Turnover by W. Cauley-Stein (traveling),,62,55
259,3,8:18.0,,A. Len misses 2-pt hook shot at rim,62,55
260,3,8:16.0,Defensive rebound by S. Curry,,62,55
261,3,8:03.0,B. McLemore makes 2-pt jump shot from 20 ft,,64,55
262,3,8:02.0,,Phoenix full timeout,64,55
263,3,8:02.0,,M. Teletović enters the game for J. Leuer,64,55
264,3,7:55.0,,Offensive foul by A. Len (drawn by B. McLemore),64,55
265,3,7:55.0,,Turnover by A. Len (offensive foul),64,55
266,3,7:43.0,B. McLemore misses 3-pt jump shot from 24 ft,,64,55
267,3,7:42.0,,Defensive rebound by Team,64,55
268,3,7:18.0,,P. Tucker misses 2-pt jump shot from 7 ft,64,55
269,3,7:17.0,Defensive rebound by Team,,64,55
270,3,7:00.0,R. Gay misses 3-pt jump shot from 25 ft,,64,55
271,3,6:59.0,,Defensive rebound by A. Len,64,55
272,3,6:51.0,,D. Booker makes 2-pt layup from 1 ft (assist by P. Tucker),64,57
273,3,6:39.0,S. Curry misses 3-pt jump shot from 24 ft,,64,57
274,3,6:38.0,,Defensive rebound by A. Len,64,57
275,3,6:30.0,,D. Booker makes 2-pt layup from 1 ft (assist by R. Price),64,59
276,3,6:13.0,B. McLemore misses 2-pt jump shot from 20 ft,,64,59
277,3,6:12.0,,Defensive rebound by P. Tucker,64,59
278,3,6:07.0,,D. Booker misses 3-pt jump shot from 25 ft,64,59
279,3,6:06.0,Defensive rebound by B. McLemore,,64,59
280,3,6:01.0,Personal block foul by R. Price,,64,59
281,3,6:01.0,J. Anderson enters the game for B. McLemore,,64,59
282,3,5:54.0,S. Curry makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,67,59
283,3,5:40.0,,D. Booker misses 2-pt layup at rim (block by R. Gay),67,59
284,3,5:40.0,,Offensive rebound by Team,67,59
285,3,5:32.0,,Personal foul by R. Gay,67,59
286,3,5:23.0,,A. Len makes 2-pt layup at rim,67,61
287,3,5:02.0,K. Koufos makes 2-pt hook shot from 10 ft (assist by S. Curry),,69,61
288,3,4:54.0,,Personal foul by J. Anderson,69,61
289,3,4:48.0,,A. Len misses 2-pt hook shot from 8 ft,69,61
290,3,4:47.0,,Offensive rebound by A. Len,69,61
291,3,4:47.0,,Shooting foul by K. Koufos (drawn by A. Len),69,61
292,3,4:47.0,,A. Len makes free throw 1 of 2,69,62
293,3,4:47.0,Q. Acy enters the game for K. Koufos,,69,62
294,3,4:47.0,,A. Len misses free throw 2 of 2,69,62
295,3,4:47.0,Defensive rebound by R. Gay,,69,62
296,3,4:32.0,R. Gay makes 2-pt layup from 1 ft,,71,62
297,3,4:17.0,,A. Len misses 2-pt jump shot from 20 ft,71,62
298,3,4:16.0,,Offensive rebound by R. Price,71,62
299,3,4:12.0,,M. Teletović misses 3-pt jump shot from 25 ft,71,62
300,3,4:11.0,,Offensive rebound by D. Booker,71,62
301,3,4:09.0,,D. Booker misses 2-pt jump shot from 7 ft,71,62
302,3,4:09.0,Defensive rebound by Team,,71,62
303,3,4:09.0,,Loose ball foul by A. Len,71,62
304,3,3:58.0,S. Curry makes 2-pt layup at rim,,73,62
305,3,3:50.0,,D. Booker misses 3-pt jump shot from 23 ft,73,62
306,3,3:49.0,Defensive rebound by W. Cauley-Stein,,73,62
307,3,3:46.0,Turnover by R. Gay (bad pass; steal by D. Booker),,73,62
308,3,3:46.0,,Shooting block foul by W. Cauley-Stein (drawn by D. Booker),73,62
309,3,3:46.0,,D. Booker makes free throw 1 of 2,73,63
310,3,3:46.0,,J. Jenkins enters the game for R. Price,73,63
311,3,3:46.0,,D. Booker makes free throw 2 of 2,73,64
312,3,3:29.0,R. Gay makes 3-pt jump shot from 25 ft (assist by J. Anderson),,76,64
313,3,3:10.0,,D. Booker makes 2-pt layup at rim,76,66
314,3,3:03.0,S. Curry makes 3-pt jump shot from 25 ft,,79,66
315,3,2:42.0,,A. Len makes 2-pt jump shot from 11 ft,79,68
316,3,2:35.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by S. Curry),,81,68
317,3,2:17.0,,A. Len misses 2-pt jump shot from 12 ft,81,68
318,3,2:16.0,Defensive rebound by R. Gay,,81,68
319,3,2:11.0,Shooting foul by M. Teletović (drawn by W. Cauley-Stein),,81,68
320,3,2:11.0,Sacramento full timeout,,81,68
321,3,2:11.0,,A. Williams enters the game for A. Len,81,68
322,3,2:11.0,C. Butler enters the game for R. Gay,,81,68
323,3,2:11.0,W. Cauley-Stein makes free throw 1 of 2,,82,68
324,3,2:11.0,W. Cauley-Stein makes free throw 2 of 2,,83,68
325,3,1:51.0,,Turnover by J. Jenkins (bad pass; steal by S. Curry),83,68
326,3,1:46.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by S. Curry),,85,68
327,3,1:37.0,,Turnover by D. Booker (bad pass; steal by W. Cauley-Stein),85,68
328,3,1:33.0,J. Anderson misses 2-pt layup from 1 ft (block by D. Booker),,85,68
329,3,1:33.0,Offensive rebound by Team,,85,68
330,3,1:11.0,W. Cauley-Stein misses 2-pt jump shot from 19 ft,,85,68
331,3,1:11.0,Offensive rebound by Team,,85,68
332,3,1:11.0,Turnover by Team (shot clock),,85,68
333,3,1:11.0,B. McLemore enters the game for S. Curry,,85,68
334,3,0:52.0,,M. Teletović makes 2-pt layup from 1 ft,85,70
335,3,0:37.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,85,70
336,3,0:36.0,,Defensive rebound by D. Booker,85,70
337,3,0:28.0,,A. Williams makes 2-pt layup at rim (assist by M. Teletović),85,72
338,3,0:14.0,B. McLemore makes 2-pt dunk at rim (assist by W. Cauley-Stein),,87,72
339,3,0:02.0,,M. Teletović misses 2-pt jump shot from 15 ft,87,72
340,3,0:01.0,Defensive rebound by J. Anderson,,87,72
341,4,11:41.0,,J. Jenkins misses 2-pt jump shot from 18 ft,87,72
342,4,11:40.0,,Offensive rebound by A. Len,87,72
343,4,11:32.0,,J. Jenkins misses 3-pt jump shot from 25 ft,87,72
344,4,11:30.0,,Offensive rebound by A. Williams,87,72
345,4,11:27.0,,Turnover by A. Williams (lost ball; steal by Q. Acy),87,72
346,4,11:13.0,Personal foul by C. Budinger,,87,72
347,4,11:06.0,B. McLemore misses 2-pt jump shot from 19 ft,,87,72
348,4,11:05.0,,Defensive rebound by A. Williams,87,72
349,4,10:49.0,,R. Price misses 2-pt jump shot from 16 ft,87,72
350,4,10:49.0,,Offensive rebound by Team,87,72
351,4,10:49.0,Loose ball foul by B. McLemore,,87,72
352,4,10:43.0,,A. Len makes 2-pt jump shot from 10 ft (assist by R. Price),87,74
353,4,10:27.0,Turnover by B. McLemore (lost ball; steal by A. Williams),,87,74
354,4,10:24.0,,Turnover by C. Budinger (traveling),87,74
355,4,10:22.0,Turnover by Q. Acy (traveling),,87,74
356,4,10:04.0,,A. Williams misses 2-pt jump shot from 4 ft (block by Q. Acy),87,74
357,4,10:03.0,,Offensive rebound by A. Williams,87,74
358,4,10:01.0,,A. Williams misses 2-pt layup from 3 ft (block by Q. Acy),87,74
359,4,10:00.0,Defensive rebound by B. McLemore,,87,74
360,4,9:45.0,Q. Acy makes 2-pt layup at rim (assist by J. Anderson),,89,74
361,4,9:34.0,,Shooting foul by K. Koufos (drawn by A. Len),89,74
362,4,9:34.0,,A. Len misses free throw 1 of 2,89,74
363,4,9:34.0,,Offensive rebound by Team,89,74
364,4,9:34.0,,J. Leuer enters the game for A. Williams,89,74
365,4,9:34.0,,D. Booker enters the game for J. Jenkins,89,74
366,4,9:34.0,,A. Len makes free throw 2 of 2,89,75
367,4,9:13.0,K. Koufos misses 2-pt jump shot from 3 ft,,89,75
368,4,9:11.0,,Defensive rebound by J. Leuer,89,75
369,4,9:05.0,,D. Booker misses 3-pt jump shot from 26 ft,89,75
370,4,9:03.0,Defensive rebound by J. Anderson,,89,75
371,4,8:48.0,B. McLemore misses 2-pt jump shot from 17 ft,,89,75
372,4,8:46.0,,Defensive rebound by J. Leuer,89,75
373,4,8:41.0,,C. Budinger misses 2-pt layup at rim (block by B. McLemore),89,75
374,4,8:41.0,,Offensive rebound by Team,89,75
375,4,8:41.0,Official timeout,,89,75
376,4,8:41.0,,M. Teletović enters the game for C. Budinger,89,75
377,4,8:41.0,S. Curry enters the game for J. Anderson,,89,75
378,4,8:38.0,,D. Booker makes 2-pt jump shot from 19 ft (assist by R. Price),89,77
379,4,8:13.0,K. Koufos makes 2-pt layup at rim (assist by C. Butler),,91,77
380,4,7:57.0,,Turnover by M. Teletović (bad pass; steal by K. Koufos),91,77
381,4,7:45.0,S. Curry misses 2-pt jump shot from 10 ft,,91,77
382,4,7:43.0,,Defensive rebound by A. Len,91,77
383,4,7:37.0,,J. Leuer makes 2-pt layup at rim (assist by R. Price),91,79
384,4,7:21.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by S. Curry),,94,79
385,4,7:07.0,,J. Leuer makes 2-pt layup from 1 ft,94,81
386,4,6:59.0,Turnover by Q. Acy (traveling),,94,81
387,4,6:59.0,W. Cauley-Stein enters the game for Q. Acy,,94,81
388,4,6:59.0,R. Gay enters the game for C. Butler,,94,81
389,4,6:48.0,,A. Len misses 2-pt layup from 2 ft (block by K. Koufos),94,81
390,4,6:46.0,Defensive rebound by S. Curry,,94,81
391,4,6:39.0,B. McLemore misses 2-pt jump shot from 4 ft,,94,81
