,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SAN ANTONIO_ACTION,LA LAKERS_SCORE,SAN ANTONIO_SCORE
164,2,5:18.0,Official timeout,,33,39
165,2,5:18.0,Violation by Team (delay of game),,33,39
166,2,5:18.0,,K. Leonard makes free throw 1 of 2,33,40
167,2,5:18.0,,K. Leonard makes free throw 2 of 2,33,41
168,2,5:09.0,K. Bryant misses 2-pt jump shot from 19 ft,,33,41
169,2,5:09.0,Offensive rebound by Team,,33,41
170,2,5:09.0,,Loose ball foul by L. Aldridge (drawn by J. Randle),33,41
171,2,5:09.0,J. Randle makes free throw 1 of 2,,34,41
172,2,5:09.0,,P. Mills enters the game for T. Parker,34,41
173,2,5:09.0,J. Randle makes free throw 2 of 2,,35,41
174,2,4:43.0,,J. Simmons misses 2-pt jump shot from 15 ft,35,41
175,2,4:42.0,Defensive rebound by J. Randle,,35,41
176,2,4:30.0,J. Clarkson makes 3-pt jump shot from 25 ft,,38,41
177,2,4:06.0,,Shooting foul by K. Bryant (drawn by K. Leonard),38,41
178,2,4:06.0,,K. Leonard makes free throw 1 of 2,38,42
179,2,4:06.0,,B. Diaw enters the game for L. Aldridge,38,42
180,2,4:06.0,,K. Leonard misses free throw 2 of 2,38,42
181,2,4:05.0,Defensive rebound by R. Sacre,,38,42
182,2,3:50.0,J. Clarkson makes 2-pt dunk at rim (assist by L. Williams),,40,42
183,2,3:33.0,,B. Diaw misses 2-pt jump shot from 13 ft,40,42
184,2,3:32.0,,Offensive rebound by J. Simmons,40,42
185,2,3:29.0,,J. Simmons misses 2-pt layup at rim (block by R. Sacre),40,42
186,2,3:29.0,,Offensive rebound by B. Marjanović,40,42
187,2,3:29.0,,B. Marjanović makes 2-pt layup from 2 ft,40,44
188,2,3:29.0,,Shooting foul by J. Randle (drawn by B. Marjanović),40,44
189,2,3:29.0,,B. Marjanović makes free throw 1 of 1,40,45
190,2,3:17.0,L. Williams misses 3-pt jump shot from 25 ft,,40,45
191,2,3:16.0,,Defensive rebound by B. Marjanović,40,45
192,2,3:07.0,,K. Leonard misses 2-pt jump shot from 12 ft,40,45
193,2,3:06.0,Defensive rebound by J. Randle,,40,45
194,2,2:59.0,J. Randle makes 2-pt layup at rim,,42,45
195,2,2:43.0,,K. Leonard makes 2-pt layup from 1 ft (assist by B. Marjanović),42,47
196,2,2:25.0,K. Bryant misses 3-pt jump shot from 25 ft,,42,47
197,2,2:24.0,,Defensive rebound by K. Leonard,42,47
198,2,2:17.0,,P. Mills misses 3-pt jump shot from 23 ft,42,47
199,2,2:15.0,Defensive rebound by J. Randle,,42,47
200,2,2:08.0,K. Bryant makes 2-pt layup from 1 ft (assist by J. Randle),,44,47
201,2,1:52.0,,P. Mills misses 3-pt jump shot from 23 ft,44,47
202,2,1:52.0,,Offensive rebound by B. Marjanović,44,47
203,2,1:44.0,,P. Mills makes 3-pt jump shot from 22 ft (assist by B. Diaw),44,50
204,2,1:33.0,Shooting foul by J. Simmons (drawn by L. Williams),,44,50
205,2,1:33.0,LA Lakers full timeout,,44,50
206,2,1:33.0,L. Williams makes free throw 1 of 3,,45,50
207,2,1:33.0,L. Williams makes free throw 2 of 3,,46,50
208,2,1:33.0,L. Williams makes free throw 3 of 3,,47,50
209,2,1:19.0,,K. Leonard misses 3-pt jump shot from 24 ft,47,50
210,2,1:19.0,Defensive rebound by Team,,47,50
211,2,1:19.0,,Loose ball foul by B. Marjanović (drawn by R. Sacre),47,50
212,2,1:19.0,R. Sacre makes free throw 1 of 2,,48,50
213,2,1:19.0,R. Sacre makes free throw 2 of 2,,49,50
214,2,1:07.0,,Turnover by B. Marjanović (bad pass; steal by J. Randle),49,50
215,2,0:48.0,J. Randle makes 2-pt layup at rim,,51,50
216,2,0:36.0,,Shooting foul by R. Sacre (drawn by K. Leonard),51,50
217,2,0:36.0,,K. Leonard makes 2-pt layup at rim,51,52
218,2,0:36.0,,K. Leonard misses free throw 1 of 1,51,52
219,2,0:35.0,Defensive rebound by J. Randle,,51,52
220,2,0:26.0,K. Bryant misses 3-pt jump shot from 25 ft,,51,52
221,2,0:26.0,,Defensive rebound by B. Marjanović,51,52
222,2,0:09.0,,Shooting foul by L. Williams (drawn by K. Leonard),51,52
223,2,0:09.0,,K. Leonard makes free throw 1 of 2,51,53
224,2,0:09.0,,K. Leonard makes free throw 2 of 2,51,54
225,2,0:02.0,K. Bryant misses 3-pt jump shot from 23 ft,,51,54
226,2,0:01.0,,Defensive rebound by B. Marjanović,51,54
227,2,0:00.0,,P. Mills misses 3-pt jump shot from 50 ft,51,54
228,2,0:00.0,,Offensive rebound by Team,51,54
229,3,11:41.0,K. Bryant makes 2-pt jump shot from 14 ft (assist by J. Randle),,53,54
230,3,11:26.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by T. Parker),53,56
231,3,11:07.0,J. Randle misses 2-pt jump shot from 19 ft,,53,56
232,3,11:06.0,,Defensive rebound by K. Leonard,53,56
233,3,10:52.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. Green),53,58
234,3,10:31.0,K. Bryant misses 2-pt jump shot from 9 ft,,53,58
235,3,10:30.0,Offensive rebound by R. Sacre,,53,58
236,3,10:30.0,Personal foul by D. West (drawn by R. Sacre),,53,58
237,3,10:23.0,J. Clarkson makes 2-pt jump shot from 12 ft (assist by K. Bryant),,55,58
238,3,10:11.0,,D. Green misses 3-pt jump shot from 23 ft,55,58
239,3,10:10.0,Defensive rebound by J. Randle,,55,58
240,3,9:59.0,K. Bryant misses 3-pt jump shot from 25 ft,,55,58
241,3,9:58.0,,Defensive rebound by D. West,55,58
242,3,9:38.0,,L. Aldridge makes 2-pt jump shot from 9 ft (assist by D. West),55,60
243,3,9:24.0,Turnover by J. Randle (3 sec),,55,60
244,3,9:09.0,,L. Aldridge misses 2-pt jump shot from 12 ft,55,60
245,3,9:08.0,Defensive rebound by J. Clarkson,,55,60
246,3,9:03.0,K. Bryant misses 3-pt jump shot from 25 ft,,55,60
247,3,9:01.0,,Defensive rebound by K. Leonard,55,60
248,3,8:57.0,,Shooting foul by J. Clarkson (drawn by K. Leonard),55,60
249,3,8:57.0,,K. Leonard makes free throw 1 of 2,55,61
250,3,8:57.0,,K. Leonard makes free throw 2 of 2,55,62
251,3,8:47.0,Personal foul by K. Leonard (drawn by K. Bryant),,55,62
252,3,8:38.0,J. Clarkson makes 2-pt jump shot from 9 ft (assist by K. Bryant),,57,62
253,3,8:23.0,,T. Parker makes 2-pt layup from 2 ft (assist by K. Leonard),57,64
254,3,8:12.0,K. Bryant makes 2-pt layup at rim,,59,64
255,3,8:02.0,,Personal foul by K. Bryant (drawn by K. Leonard),59,64
256,3,7:59.0,,T. Parker misses 2-pt jump shot from 16 ft,59,64
257,3,7:58.0,Defensive rebound by J. Randle,,59,64
258,3,7:44.0,Turnover by K. Bryant (bad pass; steal by T. Parker),,59,64
259,3,7:38.0,,T. Parker misses 2-pt layup from 1 ft,59,64
260,3,7:37.0,,Offensive rebound by K. Leonard,59,64
261,3,7:35.0,,K. Leonard makes 2-pt layup from 1 ft,59,66
262,3,7:22.0,J. Randle misses 2-pt jump shot from 5 ft,,59,66
263,3,7:21.0,,Defensive rebound by D. West,59,66
264,3,7:21.0,,Personal foul by J. Randle (drawn by D. West),59,66
265,3,7:07.0,,K. Leonard misses 3-pt jump shot from 25 ft,59,66
266,3,7:06.0,Defensive rebound by J. Randle,,59,66
267,3,6:55.0,J. Randle makes 2-pt jump shot from 9 ft (assist by J. Clarkson),,61,66
268,3,6:39.0,,T. Parker makes 2-pt layup from 1 ft,61,68
269,3,6:34.0,Turnover by J. Clarkson (bad pass; steal by D. Green),,61,68
270,3,6:26.0,,T. Parker makes 2-pt jump shot from 18 ft,61,70
271,3,6:26.0,LA Lakers full timeout,,61,70
272,3,6:17.0,Def 3 sec tech foul by D. West,,61,70
273,3,6:17.0,L. Williams makes technical free throw,,62,70
274,3,6:11.0,Shooting foul by K. Leonard (drawn by J. Randle),,62,70
275,3,6:11.0,J. Randle makes free throw 1 of 2,,63,70
276,3,6:11.0,J. Randle makes free throw 2 of 2,,64,70
277,3,5:58.0,,T. Parker misses 2-pt jump shot from 17 ft,64,70
278,3,5:57.0,,Offensive rebound by L. Aldridge,64,70
279,3,5:51.0,,L. Aldridge misses 2-pt jump shot from 5 ft (block by K. Bryant),64,70
280,3,5:50.0,Defensive rebound by J. Clarkson,,64,70
281,3,5:43.0,K. Bryant makes 2-pt jump shot from 13 ft (assist by L. Williams),,66,70
282,3,5:27.0,,K. Leonard misses 2-pt layup at rim,66,70
283,3,5:25.0,Defensive rebound by J. Randle,,66,70
284,3,5:09.0,J. Randle misses 2-pt jump shot from 18 ft,,66,70
285,3,5:08.0,,Defensive rebound by T. Parker,66,70
286,3,5:03.0,,Turnover by T. Parker (bad pass; steal by J. Randle),66,70
287,3,4:55.0,R. Sacre misses 2-pt jump shot from 3 ft (block by D. West),,66,70
288,3,4:54.0,,Defensive rebound by T. Parker,66,70
289,3,4:49.0,,K. Leonard makes 2-pt layup from 2 ft (assist by T. Parker),66,72
290,3,4:49.0,,Shooting foul by L. Williams (drawn by K. Leonard),66,72
291,3,4:49.0,,P. Mills enters the game for D. Green,66,72
292,3,4:49.0,B. Bass enters the game for R. Sacre,,66,72
293,3,4:49.0,,J. Simmons enters the game for T. Parker,66,72
294,3,4:49.0,D. Russell enters the game for L. Williams,,66,72
295,3,4:49.0,,B. Diaw enters the game for D. West,66,72
296,3,4:49.0,,K. Leonard makes free throw 1 of 1,66,73
297,3,4:28.0,K. Bryant misses 2-pt jump shot from 12 ft,,66,73
298,3,4:28.0,,Defensive rebound by K. Leonard,66,73
299,3,4:19.0,,P. Mills misses 3-pt jump shot from 22 ft,66,73
300,3,4:18.0,,Offensive rebound by K. Leonard,66,73
301,3,4:15.0,,P. Mills misses 3-pt jump shot from 23 ft,66,73
302,3,4:13.0,Defensive rebound by J. Randle,,66,73
303,3,4:06.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,69,73
304,3,3:43.0,,P. Mills misses 3-pt jump shot from 25 ft,69,73
305,3,3:41.0,,Offensive rebound by L. Aldridge,69,73
306,3,3:28.0,,J. Simmons makes 2-pt layup from 2 ft (assist by K. Leonard),69,75
307,3,3:08.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Randle),,72,75
308,3,2:52.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by P. Mills),72,77
309,3,2:36.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Randle),,75,77
310,3,2:36.0,Shooting foul by P. Mills (drawn by K. Bryant),,75,77
311,3,2:36.0,,San Antonio full timeout,75,77
312,3,2:36.0,T. Black enters the game for J. Randle,,75,77
313,3,2:36.0,K. Bryant makes free throw 1 of 1,,76,77
314,3,2:18.0,,Shooting foul by T. Black (drawn by J. Simmons),76,77
315,3,2:18.0,,J. Simmons makes free throw 1 of 2,76,78
316,3,2:18.0,,J. Simmons makes free throw 2 of 2,76,79
317,3,2:00.0,K. Bryant misses 3-pt jump shot from 24 ft,,76,79
318,3,1:59.0,,Defensive rebound by P. Mills,76,79
319,3,1:49.0,,K. Leonard misses 2-pt layup from 2 ft,76,79
320,3,1:48.0,Defensive rebound by T. Black,,76,79
321,3,1:26.0,J. Clarkson misses 3-pt jump shot from 25 ft,,76,79
322,3,1:25.0,,Defensive rebound by K. Leonard,76,79
323,3,1:17.0,,L. Aldridge misses 2-pt jump shot from 16 ft,76,79
324,3,1:16.0,Defensive rebound by B. Bass,,76,79
325,3,0:55.0,K. Bryant misses 2-pt jump shot from 17 ft,,76,79
326,3,0:53.0,Offensive rebound by T. Black,,76,79
327,3,0:52.0,T. Black misses 2-pt hook shot from 6 ft,,76,79
328,3,0:51.0,Offensive rebound by J. Clarkson,,76,79
329,3,0:51.0,J. Clarkson makes 2-pt dunk at rim,,78,79
330,3,0:34.0,,P. Mills misses 2-pt jump shot from 17 ft,78,79
331,3,0:32.0,Defensive rebound by T. Black,,78,79
332,3,0:14.0,D. Russell makes 3-pt jump shot from 24 ft,,81,79
333,3,0:01.0,,K. Leonard misses 3-pt jump shot from 25 ft,81,79
334,3,0:00.0,,Offensive rebound by L. Aldridge,81,79
335,3,0:00.0,,L. Aldridge misses 2-pt layup from 2 ft,81,79
336,3,0:00.0,,Offensive rebound by Team,81,79
337,4,11:44.0,,P. Mills misses 3-pt jump shot from 24 ft,81,79
338,4,11:42.0,,Offensive rebound by D. West,81,79
339,4,11:42.0,,D. West misses 2-pt layup from 2 ft,81,79
340,4,11:40.0,Defensive rebound by B. Bass,,81,79
341,4,11:20.0,D. Russell misses 2-pt jump shot from 14 ft,,81,79
342,4,11:19.0,,Defensive rebound by D. West,81,79
343,4,11:05.0,,Def 3 sec tech foul by T. Black,81,79
344,4,11:05.0,,K. Leonard misses technical free throw,81,79
345,4,11:05.0,,Offensive rebound by Team,81,79
346,4,11:05.0,,D. Green enters the game for K. Leonard,81,79
347,4,10:54.0,,P. Mills makes 2-pt jump shot from 11 ft (assist by D. West),81,81
348,4,10:37.0,Shooting foul by B. Diaw (drawn by D. Russell),,81,81
349,4,10:37.0,D. Russell makes free throw 1 of 2,,82,81
350,4,10:37.0,D. Russell makes free throw 2 of 2,,83,81
351,4,10:14.0,,B. Diaw misses 2-pt jump shot from 8 ft,83,81
352,4,10:13.0,Defensive rebound by D. Russell,,83,81
353,4,10:03.0,L. Williams makes 3-pt jump shot from 25 ft,,86,81
354,4,9:42.0,,J. Simmons makes 3-pt jump shot from 24 ft (assist by B. Diaw),86,84
355,4,9:25.0,T. Black makes 2-pt dunk at rim (assist by D. Russell),,88,84
356,4,9:25.0,,San Antonio full timeout,88,84
357,4,9:07.0,,D. Green makes 3-pt jump shot from 24 ft (assist by B. Diaw),88,87
358,4,8:53.0,D. Russell makes 2-pt jump shot from 16 ft,,90,87
359,4,8:31.0,,D. Green makes 3-pt jump shot from 25 ft (assist by D. West),90,90
360,4,8:07.0,B. Bass misses 2-pt jump shot from 10 ft,,90,90
361,4,8:06.0,,Defensive rebound by D. West,90,90
362,4,7:53.0,,J. Simmons misses 2-pt jump shot from 3 ft,90,90
363,4,7:52.0,Defensive rebound by T. Black,,90,90
364,4,7:45.0,N. Young misses 3-pt jump shot from 25 ft,,90,90
365,4,7:43.0,,Defensive rebound by B. Diaw,90,90
366,4,7:18.0,,D. West misses 2-pt jump shot from 17 ft,90,90
367,4,7:16.0,,Offensive rebound by D. Green,90,90
368,4,7:02.0,,J. Simmons misses 2-pt jump shot from 8 ft (block by B. Bass),90,90
369,4,7:00.0,,Offensive rebound by J. Simmons,90,90
370,4,6:50.0,,J. Simmons misses 2-pt layup from 2 ft,90,90
371,4,6:48.0,Defensive rebound by T. Black,,90,90
372,4,6:42.0,D. Russell misses 3-pt jump shot from 25 ft,,90,90
373,4,6:41.0,,Defensive rebound by D. Green,90,90
374,4,6:21.0,,D. West makes 2-pt layup from 3 ft,90,92
375,4,6:07.0,L. Williams misses 3-pt jump shot from 24 ft,,90,92
376,4,6:05.0,Offensive rebound by L. Williams,,90,92
377,4,5:58.0,D. Russell makes 3-pt jump shot from 24 ft (assist by N. Young),,93,92
378,4,5:45.0,,Turnover by D. Green (bad pass; steal by D. Russell),93,92
379,4,5:45.0,Personal foul by D. West (drawn by D. Russell),,93,92
380,4,5:45.0,Official timeout,,93,92
381,4,5:45.0,,T. Parker enters the game for B. Diaw,93,92
382,4,5:45.0,,K. Leonard enters the game for J. Simmons,93,92
383,4,5:45.0,,L. Aldridge enters the game for P. Mills,93,92
384,4,5:45.0,K. Bryant enters the game for N. Young,,93,92
385,4,5:45.0,J. Randle enters the game for T. Black,,93,92
386,4,5:23.0,K. Bryant misses 3-pt jump shot from 22 ft,,93,92
387,4,5:22.0,,Defensive rebound by D. Green,93,92
388,4,5:14.0,,D. Green misses 3-pt jump shot from 24 ft,93,92
389,4,5:13.0,Defensive rebound by J. Randle,,93,92
390,4,4:53.0,L. Williams misses 3-pt jump shot from 24 ft (block by D. Green),,93,92
