,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
81,1,3:05.0,F. Ezeli misses 2-pt layup from 1 ft,,13,13
82,1,3:04.0,,Defensive rebound by K. Anderson,13,13
83,1,2:53.0,,M. Ginóbili makes 2-pt jump shot from 17 ft (assist by K. Anderson),13,15
84,1,2:47.0,Golden State full timeout,,13,15
85,1,2:47.0,,L. Aldridge enters the game for D. West,13,15
86,1,2:37.0,K. Thompson misses 2-pt jump shot from 12 ft,,13,15
87,1,2:35.0,Offensive rebound by F. Ezeli,,13,15
88,1,2:35.0,F. Ezeli misses 2-pt layup at rim,,13,15
89,1,2:34.0,,Defensive rebound by L. Aldridge,13,15
90,1,2:14.0,,Turnover by D. Green (3 sec),13,15
91,1,1:54.0,K. Thompson misses 2-pt layup from 2 ft,,13,15
92,1,1:53.0,,Defensive rebound by K. Anderson,13,15
93,1,1:37.0,,L. Aldridge makes 2-pt jump shot from 12 ft (assist by M. Ginóbili),13,17
94,1,1:22.0,K. Thompson misses 2-pt layup at rim (block by M. Ginóbili),,13,17
95,1,1:22.0,Offensive rebound by Team,,13,17
96,1,1:13.0,F. Ezeli misses 2-pt hook shot from 13 ft,,13,17
97,1,1:12.0,,Defensive rebound by K. Anderson,13,17
98,1,1:02.0,,K. Anderson makes 2-pt dunk at rim (assist by L. Aldridge),13,19
99,1,0:47.0,Personal foul by K. Anderson,,13,19
100,1,0:47.0,F. Ezeli makes free throw 1 of 2,,14,19
101,1,0:47.0,F. Ezeli misses free throw 2 of 2,,14,19
102,1,0:47.0,,Defensive rebound by K. Anderson,14,19
103,1,0:32.0,,Turnover by D. Green (bad pass; steal by F. Ezeli),14,19
104,1,0:27.0,Turnover by S. Livingston (bad pass),,14,19
105,1,0:27.0,D. Green enters the game for F. Ezeli,,14,19
106,1,0:27.0,B. Rush enters the game for K. Thompson,,14,19
107,1,0:27.0,,K. Leonard enters the game for K. Anderson,14,19
108,1,0:06.0,,L. Aldridge misses 2-pt jump shot from 13 ft,14,19
109,1,0:04.0,Defensive rebound by A. Iguodala,,14,19
110,1,0:01.0,B. Rush misses 3-pt jump shot from 32 ft,,14,19
111,1,0:00.0,Offensive rebound by Team,,14,19
112,2,11:34.0,,K. Anderson misses 2-pt jump shot from 20 ft,14,19
113,2,11:33.0,,Offensive rebound by P. Mills,14,19
114,2,11:28.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),14,22
115,2,11:13.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,16,22
116,2,10:51.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),16,25
117,2,10:35.0,Personal foul by K. Anderson,,16,25
118,2,10:28.0,B. Rush misses 3-pt jump shot from 23 ft,,16,25
119,2,10:27.0,,Defensive rebound by K. Leonard,16,25
120,2,10:19.0,,Personal foul by S. Livingston,16,25
121,2,10:19.0,,K. Martin enters the game for M. Ginóbili,16,25
122,2,10:08.0,,D. West misses 2-pt jump shot from 5 ft,16,25
123,2,10:06.0,Defensive rebound by S. Curry,,16,25
124,2,10:02.0,Turnover by S. Curry (bad pass; steal by K. Leonard),,16,25
125,2,9:40.0,,K. Leonard misses 2-pt jump shot from 19 ft,16,25
126,2,9:39.0,Defensive rebound by S. Curry,,16,25
127,2,9:26.0,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),,18,25
128,2,9:26.0,,San Antonio full timeout,18,25
129,2,9:26.0,,T. Parker enters the game for P. Mills,18,25
130,2,9:26.0,M. Speights enters the game for A. Iguodala,,18,25
131,2,9:09.0,,Turnover by K. Martin (lost ball),18,25
132,2,8:56.0,S. Curry misses 3-pt jump shot from 25 ft,,18,25
133,2,8:55.0,,Defensive rebound by K. Martin,18,25
134,2,8:44.0,,K. Anderson misses 2-pt layup from 1 ft (block by S. Livingston),18,25
135,2,8:42.0,Defensive rebound by B. Rush,,18,25
136,2,8:32.0,Personal foul by K. Anderson,,18,25
137,2,8:17.0,Turnover by S. Curry (bad pass; steal by T. Parker),,18,25
138,2,8:03.0,,K. Martin misses 3-pt jump shot from 25 ft,18,25
139,2,8:02.0,,Offensive rebound by K. Leonard,18,25
140,2,8:01.0,,Personal foul by S. Livingston,18,25
141,2,8:01.0,,D. Green enters the game for K. Anderson,18,25
142,2,8:01.0,K. Thompson enters the game for S. Livingston,,18,25
143,2,7:50.0,,K. Leonard misses 2-pt layup from 1 ft,18,25
144,2,7:49.0,Defensive rebound by M. Speights,,18,25
145,2,7:34.0,M. Speights makes 2-pt jump shot from 4 ft (assist by D. Green),,20,25
146,2,7:10.0,,K. Martin misses 2-pt jump shot from 18 ft,20,25
147,2,7:09.0,Defensive rebound by M. Speights,,20,25
148,2,6:58.0,S. Curry misses 2-pt jump shot from 14 ft,,20,25
149,2,6:56.0,,Defensive rebound by D. Green,20,25
150,2,6:45.0,,D. West misses 2-pt jump shot from 1 ft,20,25
151,2,6:44.0,,Offensive rebound by D. West,20,25
152,2,6:44.0,,D. West misses 2-pt layup from 1 ft,20,25
153,2,6:43.0,,Offensive rebound by K. Leonard,20,25
154,2,6:43.0,,Shooting foul by D. Green (drawn by K. Leonard),20,25
155,2,6:43.0,Technical foul by D. Green,,20,25
156,2,6:43.0,,K. Leonard makes technical free throw,20,26
157,2,6:43.0,,K. Leonard makes free throw 1 of 2,20,27
158,2,6:43.0,A. Bogut enters the game for M. Speights,,20,27
159,2,6:43.0,,L. Aldridge enters the game for D. West,20,27
160,2,6:43.0,H. Barnes enters the game for D. Green,,20,27
161,2,6:43.0,,K. Leonard misses free throw 2 of 2,20,27
162,2,6:42.0,Defensive rebound by B. Rush,,20,27
163,2,6:24.0,B. Rush misses 2-pt layup from 1 ft (block by K. Leonard),,20,27
164,2,6:23.0,,Defensive rebound by L. Aldridge,20,27
165,2,6:07.0,,T. Parker misses 2-pt jump shot from 14 ft,20,27
166,2,6:06.0,Defensive rebound by B. Rush,,20,27
167,2,5:58.0,B. Rush makes 3-pt jump shot from 25 ft (assist by S. Curry),,23,27
168,2,5:33.0,,T. Parker makes 2-pt layup from 1 ft,23,29
169,2,5:23.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,26,29
170,2,5:05.0,,D. Green misses 3-pt jump shot from 25 ft,26,29
171,2,5:03.0,Defensive rebound by K. Thompson,,26,29
172,2,4:54.0,K. Thompson misses 2-pt jump shot from 10 ft,,26,29
173,2,4:53.0,,Defensive rebound by T. Parker,26,29
174,2,4:49.0,,Personal foul by A. Bogut,26,29
175,2,4:49.0,Official timeout,,26,29
176,2,4:49.0,,M. Ginóbili enters the game for K. Martin,26,29
177,2,4:49.0,,P. Mills enters the game for D. Green,26,29
178,2,4:49.0,S. Livingston enters the game for S. Curry,,26,29
179,2,4:49.0,A. Iguodala enters the game for B. Rush,,26,29
180,2,4:40.0,,K. Leonard makes 2-pt jump shot from 16 ft,26,31
181,2,4:20.0,H. Barnes makes 2-pt jump shot from 5 ft,,28,31
182,2,4:01.0,,M. Ginóbili misses 2-pt layup from 1 ft,28,31
183,2,4:00.0,Defensive rebound by H. Barnes,,28,31
184,2,3:59.0,Turnover by H. Barnes (lost ball; steal by M. Ginóbili),,28,31
185,2,3:55.0,,P. Mills misses 3-pt jump shot from 24 ft,28,31
186,2,3:54.0,Defensive rebound by A. Iguodala,,28,31
187,2,3:45.0,H. Barnes misses 3-pt jump shot from 25 ft,,28,31
188,2,3:44.0,,Defensive rebound by K. Leonard,28,31
189,2,3:26.0,,P. Mills misses 2-pt jump shot from 18 ft,28,31
190,2,3:25.0,Defensive rebound by S. Livingston,,28,31
191,2,3:03.0,K. Thompson makes 2-pt jump shot from 13 ft,,30,31
192,2,2:44.0,,K. Leonard misses 2-pt jump shot from 17 ft,30,31
193,2,2:42.0,Defensive rebound by K. Thompson,,30,31
194,2,2:36.0,S. Livingston misses 2-pt jump shot from 9 ft,,30,31
195,2,2:35.0,,Defensive rebound by L. Aldridge,30,31
196,2,2:28.0,,Personal foul by K. Thompson,30,31
197,2,2:28.0,Golden State full timeout,,30,31
198,2,2:28.0,,D. Green enters the game for P. Mills,30,31
199,2,2:28.0,S. Curry enters the game for S. Livingston,,30,31
200,2,2:28.0,D. Green enters the game for A. Bogut,,30,31
201,2,2:28.0,,M. Ginóbili makes free throw 1 of 2,30,32
202,2,2:28.0,,M. Ginóbili makes free throw 2 of 2,30,33
203,2,2:15.0,H. Barnes misses 2-pt jump shot from 4 ft (block by L. Aldridge),,30,33
204,2,2:14.0,,Defensive rebound by Team,30,33
205,2,1:50.0,,K. Leonard misses 2-pt jump shot from 9 ft,30,33
206,2,1:48.0,Defensive rebound by K. Thompson,,30,33
207,2,1:37.0,D. Green makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,33,33
208,2,1:19.0,,T. Parker misses 2-pt jump shot from 19 ft,33,33
209,2,1:18.0,,Offensive rebound by Team,33,33
210,2,1:18.0,,Turnover by D. Green (bad pass; steal by K. Thompson),33,33
211,2,1:12.0,S. Curry makes 2-pt jump shot from 9 ft,,35,33
212,2,0:49.0,,K. Leonard misses 2-pt jump shot from 5 ft,35,33
213,2,0:47.0,,Offensive rebound by L. Aldridge,35,33
214,2,0:44.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,35,33
215,2,0:43.0,,Offensive rebound by D. Green,35,33
216,2,0:37.0,,M. Ginóbili misses 2-pt layup from 1 ft,35,33
217,2,0:37.0,,Offensive rebound by L. Aldridge,35,33
218,2,0:37.0,,L. Aldridge makes 2-pt layup at rim,35,35
219,2,0:26.0,Personal foul by T. Parker,,35,35
220,2,0:26.0,Golden State full timeout,,35,35
221,2,0:26.0,B. Rush enters the game for A. Iguodala,,35,35
222,2,0:17.0,K. Thompson misses 3-pt jump shot from 25 ft,,35,35
223,2,0:16.0,,Defensive rebound by Team,35,35
224,2,0:16.0,S. Livingston enters the game for S. Curry,,35,35
225,2,0:16.0,A. Bogut enters the game for D. Green,,35,35
226,2,0:16.0,,P. Mills enters the game for T. Parker,35,35
227,2,0:16.0,I. Clark enters the game for K. Thompson,,35,35
228,2,0:00.0,,K. Leonard misses 2-pt jump shot from 19 ft,35,35
229,2,0:00.0,Defensive rebound by B. Rush,,35,35
230,3,11:47.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by T. Parker),35,37
231,3,11:35.0,Personal foul by D. West,,35,37
232,3,11:28.0,Turnover by S. Curry (bad pass; steal by D. West),,35,37
233,3,11:10.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Green),35,39
234,3,10:56.0,Turnover by K. Thompson (lost ball; steal by K. Leonard),,35,39
235,3,10:50.0,,K. Leonard misses 3-pt jump shot from 24 ft,35,39
236,3,10:48.0,Defensive rebound by Team,,35,39
237,3,10:30.0,K. Thompson misses 2-pt jump shot from 8 ft,,35,39
238,3,10:29.0,Offensive rebound by K. Thompson,,35,39
239,3,10:26.0,D. Green misses 3-pt jump shot from 24 ft,,35,39
240,3,10:24.0,,Defensive rebound by T. Parker,35,39
241,3,10:17.0,,T. Parker makes 2-pt jump shot from 16 ft,35,41
242,3,10:17.0,Golden State full timeout,,35,41
243,3,10:08.0,Turnover by K. Thompson (bad pass; steal by D. Green),,35,41
244,3,10:03.0,,D. Green makes 2-pt layup from 1 ft,35,43
245,3,9:43.0,K. Thompson misses 3-pt jump shot from 24 ft,,35,43
246,3,9:42.0,Offensive rebound by D. Green,,35,43
247,3,9:42.0,D. Green makes 2-pt layup at rim,,37,43
248,3,9:14.0,,D. Green misses 3-pt jump shot from 23 ft,37,43
249,3,9:13.0,Defensive rebound by K. Thompson,,37,43
250,3,9:03.0,S. Curry misses 3-pt jump shot from 25 ft,,37,43
251,3,9:02.0,,Defensive rebound by D. West,37,43
252,3,8:53.0,,K. Leonard makes 2-pt dunk at rim (assist by D. West),37,45
253,3,8:36.0,Personal foul by K. Leonard,,37,45
254,3,8:31.0,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),,40,45
255,3,8:04.0,,K. Leonard misses 2-pt hook shot from 6 ft,40,45
256,3,8:03.0,Defensive rebound by S. Curry,,40,45
257,3,7:59.0,S. Curry makes 3-pt jump shot from 24 ft,,43,45
258,3,7:59.0,,San Antonio full timeout,43,45
259,3,7:41.0,,L. Aldridge misses 2-pt hook shot from 6 ft,43,45
260,3,7:39.0,,Offensive rebound by D. West,43,45
261,3,7:37.0,,D. West misses 2-pt layup from 1 ft (block by D. Green),43,45
262,3,7:35.0,Defensive rebound by K. Thompson,,43,45
263,3,7:30.0,K. Thompson makes 2-pt layup at rim,,45,45
264,3,7:21.0,,Turnover by T. Parker (bad pass; steal by K. Thompson),45,45
265,3,7:09.0,S. Curry misses 3-pt jump shot from 23 ft,,45,45
266,3,7:08.0,Offensive rebound by A. Bogut,,45,45
267,3,7:02.0,A. Bogut makes 2-pt hook shot from 9 ft,,47,45
268,3,6:41.0,,D. Green misses 3-pt jump shot from 24 ft,47,45
269,3,6:40.0,Defensive rebound by A. Bogut,,47,45
270,3,6:38.0,Personal foul by T. Parker,,47,45
271,3,6:28.0,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),,49,45
272,3,6:05.0,,Shooting foul by D. Green (drawn by L. Aldridge),49,45
273,3,6:05.0,,L. Aldridge makes free throw 1 of 2,49,46
274,3,6:05.0,,L. Aldridge makes free throw 2 of 2,49,47
275,3,5:53.0,S. Curry makes 2-pt jump shot from 8 ft,,51,47
276,3,5:36.0,,D. West makes 2-pt jump shot from 10 ft (assist by K. Leonard),51,49
277,3,5:36.0,,Shooting foul by H. Barnes (drawn by D. West),51,49
278,3,5:36.0,A. Iguodala enters the game for H. Barnes,,51,49
279,3,5:36.0,,P. Mills enters the game for T. Parker,51,49
280,3,5:36.0,,M. Ginóbili enters the game for D. Green,51,49
281,3,5:36.0,,D. West misses free throw 1 of 1,51,49
282,3,5:35.0,Defensive rebound by A. Iguodala,,51,49
283,3,5:14.0,A. Iguodala misses 3-pt jump shot from 25 ft,,51,49
284,3,5:13.0,,Defensive rebound by D. West,51,49
285,3,5:00.0,,L. Aldridge makes 2-pt jump shot from 13 ft,51,51
286,3,4:44.0,S. Curry misses 2-pt jump shot from 15 ft,,51,51
287,3,4:43.0,,Defensive rebound by L. Aldridge,51,51
288,3,4:25.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),51,53
289,3,4:16.0,Personal foul by M. Ginóbili,,51,53
290,3,4:16.0,,K. Anderson enters the game for D. West,51,53
291,3,4:16.0,S. Livingston enters the game for K. Thompson,,51,53
292,3,4:16.0,H. Barnes enters the game for A. Bogut,,51,53
293,3,4:08.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by H. Barnes),,54,53
294,3,3:52.0,,L. Aldridge misses 2-pt jump shot from 10 ft,54,53
295,3,3:51.0,Defensive rebound by S. Curry,,54,53
296,3,3:39.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,57,53
297,3,3:18.0,,Shooting foul by A. Iguodala (drawn by P. Mills),57,53
298,3,3:18.0,,P. Mills makes free throw 1 of 2,57,54
299,3,3:18.0,,D. Green enters the game for K. Leonard,57,54
300,3,3:18.0,,P. Mills makes free throw 2 of 2,57,55
301,3,3:04.0,S. Curry makes 2-pt jump shot from 13 ft (assist by S. Livingston),,59,55
302,3,2:44.0,,M. Ginóbili misses 2-pt jump shot from 15 ft,59,55
303,3,2:43.0,Defensive rebound by H. Barnes,,59,55
304,3,2:33.0,Turnover by S. Livingston (bad pass; steal by P. Mills),,59,55
305,3,2:28.0,,K. Anderson makes 2-pt dunk at rim (assist by D. Green),59,57
306,3,2:12.0,S. Curry makes 2-pt layup from 1 ft (assist by S. Livingston),,61,57
307,3,2:12.0,Shooting foul by D. Green (drawn by S. Curry),,61,57
308,3,2:12.0,B. Rush enters the game for H. Barnes,,61,57
309,3,2:12.0,,D. West enters the game for L. Aldridge,61,57
310,3,2:12.0,F. Ezeli enters the game for D. Green,,61,57
311,3,2:12.0,S. Curry makes free throw 1 of 1,,62,57
312,3,1:56.0,,Personal foul by S. Curry,62,57
313,3,1:56.0,,K. Martin enters the game for D. Green,62,57
314,3,1:53.0,,Personal foul by S. Livingston,62,57
315,3,1:53.0,,M. Ginóbili makes free throw 1 of 2,62,58
316,3,1:53.0,,M. Ginóbili misses free throw 2 of 2,62,58
317,3,1:52.0,Defensive rebound by F. Ezeli,,62,58
318,3,1:38.0,S. Curry misses 2-pt jump shot from 21 ft,,62,58
319,3,1:37.0,,Defensive rebound by K. Martin,62,58
320,3,1:28.0,,P. Mills misses 3-pt jump shot from 25 ft,62,58
321,3,1:27.0,Defensive rebound by F. Ezeli,,62,58
322,3,1:20.0,Turnover by B. Rush (traveling),,62,58
323,3,1:10.0,,M. Ginóbili misses 2-pt jump shot from 9 ft,62,58
324,3,1:09.0,Defensive rebound by A. Iguodala,,62,58
325,3,0:52.0,Turnover by B. Rush (bad pass; steal by M. Ginóbili),,62,58
326,3,0:36.0,,K. Martin makes 3-pt jump shot from 22 ft (assist by P. Mills),62,61
327,3,0:24.0,B. Rush misses 2-pt jump shot from 15 ft,,62,61
328,3,0:23.0,,Defensive rebound by D. West,62,61
329,3,0:02.0,,P. Mills misses 3-pt jump shot from 26 ft,62,61
330,3,0:00.0,Defensive rebound by A. Iguodala,,62,61
331,4,11:40.0,Shooting foul by B. Marjanović (drawn by H. Barnes),,62,61
332,4,11:40.0,H. Barnes makes free throw 1 of 2,,63,61
333,4,11:40.0,H. Barnes misses free throw 2 of 2,,63,61
334,4,11:39.0,,Defensive rebound by K. Anderson,63,61
335,4,11:27.0,,B. Marjanović makes 2-pt layup from 1 ft (assist by M. Ginóbili),63,63
336,4,11:27.0,,Shooting foul by S. Livingston (drawn by B. Marjanović),63,63
337,4,11:27.0,M. Speights enters the game for F. Ezeli,,63,63
338,4,11:27.0,,B. Marjanović misses free throw 1 of 1,63,63
339,4,11:27.0,Defensive rebound by A. Iguodala,,63,63
340,4,11:11.0,M. Speights misses 2-pt jump shot from 15 ft,,63,63
341,4,11:10.0,,Defensive rebound by B. Marjanović,63,63
342,4,10:55.0,,Turnover by M. Ginóbili (kicked ball),63,63
343,4,10:39.0,H. Barnes makes 2-pt jump shot from 21 ft,,65,63
344,4,10:18.0,,K. Martin makes 2-pt jump shot from 9 ft,65,65
345,4,10:00.0,I. Clark misses 3-pt jump shot from 25 ft,,65,65
346,4,9:58.0,,Defensive rebound by K. Martin,65,65
347,4,9:46.0,,K. Anderson misses 2-pt jump shot from 8 ft,65,65
348,4,9:45.0,Defensive rebound by S. Livingston,,65,65
349,4,9:39.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Livingston),,68,65
350,4,9:38.0,,San Antonio full timeout,68,65
351,4,9:38.0,,K. Leonard enters the game for M. Ginóbili,68,65
352,4,9:15.0,,P. Mills misses 2-pt layup from 2 ft (block by M. Speights),68,65
353,4,9:13.0,,Offensive rebound by B. Marjanović,68,65
354,4,9:13.0,,B. Marjanović misses 2-pt layup at rim (block by M. Speights),68,65
355,4,9:13.0,,Offensive rebound by K. Leonard,68,65
356,4,9:13.0,Violation by M. Speights (def goaltending),,68,65
357,4,9:13.0,,K. Leonard makes 2-pt layup at rim,68,67
358,4,8:57.0,M. Speights makes 2-pt jump shot from 17 ft (assist by A. Iguodala),,70,67
359,4,8:41.0,,B. Marjanović makes 2-pt dunk at rim (assist by P. Mills),70,69
360,4,8:23.0,M. Speights misses 3-pt jump shot from 25 ft,,70,69
361,4,8:22.0,,Defensive rebound by K. Anderson,70,69
362,4,8:13.0,,K. Leonard misses 2-pt jump shot from 22 ft,70,69
363,4,8:11.0,Defensive rebound by M. Speights,,70,69
364,4,8:01.0,H. Barnes misses 2-pt jump shot from 15 ft,,70,69
365,4,8:00.0,,Defensive rebound by P. Mills,70,69
366,4,7:54.0,,Turnover by K. Martin (lost ball; steal by I. Clark),70,69
367,4,7:51.0,Shooting foul by P. Mills (drawn by H. Barnes),,70,69
368,4,7:51.0,H. Barnes makes free throw 1 of 2,,71,69
369,4,7:51.0,,T. Parker enters the game for P. Mills,71,69
370,4,7:51.0,K. Thompson enters the game for A. Iguodala,,71,69
371,4,7:51.0,H. Barnes misses free throw 2 of 2,,71,69
372,4,7:51.0,,Defensive rebound by K. Anderson,71,69
373,4,7:30.0,,B. Marjanović misses 2-pt hook shot from 4 ft,71,69
374,4,7:29.0,Defensive rebound by M. Speights,,71,69
375,4,7:22.0,Shooting block foul by T. Parker (drawn by M. Speights),,71,69
376,4,7:22.0,M. Speights makes free throw 1 of 2,,72,69
377,4,7:22.0,,L. Aldridge enters the game for K. Anderson,72,69
378,4,7:22.0,D. Green enters the game for I. Clark,,72,69
379,4,7:22.0,M. Speights makes free throw 2 of 2,,73,69
380,4,7:10.0,,T. Parker misses 2-pt jump shot from 15 ft,73,69
381,4,7:09.0,Defensive rebound by M. Speights,,73,69
382,4,6:56.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,76,69
383,4,6:40.0,,K. Martin makes 2-pt jump shot from 17 ft (assist by K. Leonard),76,71
384,4,6:16.0,S. Livingston makes 2-pt jump shot from 17 ft,,78,71
385,4,5:54.0,,L. Aldridge makes 2-pt hook shot from 6 ft (assist by T. Parker),78,73
386,4,5:47.0,Golden State full timeout,,78,73
387,4,5:47.0,,D. West enters the game for B. Marjanović,78,73
388,4,5:47.0,S. Curry enters the game for S. Livingston,,78,73
389,4,5:47.0,A. Bogut enters the game for M. Speights,,78,73
390,4,5:47.0,A. Iguodala enters the game for H. Barnes,,78,73
391,4,5:37.0,A. Iguodala misses 2-pt layup at rim (block by K. Leonard),,78,73
392,4,5:37.0,Offensive rebound by Team,,78,73
393,4,5:30.0,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),,80,73
394,4,5:14.0,,Turnover by K. Martin (bad pass; steal by S. Curry),80,73
395,4,5:08.0,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),,82,73
