,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
56,1,4:54.0,,K. O'Quinn enters the game for K. Porziņģis,15,19
57,1,4:54.0,,L. Thomas enters the game for R. Lopez,15,19
58,1,4:39.0,N. Vučević makes 2-pt jump shot from 12 ft,,17,19
59,1,4:19.0,,A. Afflalo makes 2-pt layup from 1 ft,17,21
60,1,4:11.0,N. Vučević misses 2-pt jump shot from 20 ft,,17,21
61,1,4:11.0,,Defensive rebound by A. Afflalo,17,21
62,1,4:00.0,,C. Anthony makes 2-pt layup from 2 ft,17,23
63,1,4:00.0,,Violation by Team (jump ball),17,23
64,1,3:39.0,E. Fournier misses 3-pt jump shot from 25 ft,,17,23
65,1,3:39.0,,Defensive rebound by A. Afflalo,17,23
66,1,3:29.0,,A. Afflalo misses 3-pt jump shot from 25 ft,17,23
67,1,3:28.0,Defensive rebound by E. Payton,,17,23
68,1,3:20.0,E. Payton makes 2-pt dunk at rim,,19,23
69,1,3:13.0,,New York full timeout,19,23
70,1,3:13.0,C. Watson enters the game for N. Vučević,,19,23
71,1,3:13.0,M. Hezonja enters the game for V. Oladipo,,19,23
72,1,3:13.0,J. Smith enters the game for E. Payton,,19,23
73,1,3:13.0,,L. Galloway enters the game for J. Calderón,19,23
74,1,2:59.0,,Personal foul by A. Gordon (drawn by C. Anthony),19,23
75,1,2:44.0,,C. Anthony misses 2-pt jump shot from 18 ft,19,23
76,1,2:43.0,,Offensive rebound by K. O'Quinn,19,23
77,1,2:43.0,,Personal foul by J. Smith (drawn by K. O'Quinn),19,23
78,1,2:43.0,B. Jennings enters the game for E. Fournier,,19,23
79,1,2:34.0,,Turnover by L. Thomas (bad pass; steal by M. Hezonja),19,23
80,1,2:32.0,Turnover by M. Hezonja (bad pass; steal by A. Afflalo),,19,23
81,1,2:19.0,,Shooting foul by J. Smith (drawn by C. Anthony),19,23
82,1,2:19.0,,C. Anthony makes free throw 1 of 2,19,24
83,1,2:19.0,,J. Grant enters the game for A. Afflalo,19,24
84,1,2:19.0,,C. Anthony makes free throw 2 of 2,19,25
85,1,2:07.0,Shooting foul by K. O'Quinn (drawn by J. Smith),,19,25
86,1,2:07.0,J. Smith misses free throw 1 of 2,,19,25
87,1,2:07.0,Offensive rebound by Team,,19,25
88,1,2:07.0,J. Smith makes free throw 2 of 2,,20,25
89,1,1:50.0,,C. Anthony makes 2-pt dunk at rim,20,27
90,1,1:31.0,J. Smith misses 2-pt jump shot from 18 ft,,20,27
91,1,1:31.0,Offensive rebound by M. Hezonja,,20,27
92,1,1:21.0,C. Watson misses 2-pt jump shot from 16 ft,,20,27
93,1,1:20.0,Offensive rebound by J. Smith,,20,27
94,1,1:18.0,C. Watson misses 3-pt jump shot from 26 ft,,20,27
95,1,1:14.0,Offensive rebound by A. Gordon,,20,27
96,1,1:06.0,B. Jennings misses 3-pt jump shot from 25 ft,,20,27
97,1,1:05.0,,Defensive rebound by C. Anthony,20,27
98,1,0:56.0,,C. Anthony misses 3-pt jump shot from 25 ft,20,27
99,1,0:55.0,Defensive rebound by J. Smith,,20,27
100,1,0:49.0,B. Jennings misses 2-pt layup from 2 ft,,20,27
101,1,0:49.0,,Defensive rebound by J. Grant,20,27
102,1,0:33.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by L. Galloway),20,30
103,1,0:22.0,Turnover by B. Jennings (bad pass; steal by L. Thomas),,20,30
104,1,0:17.0,,L. Galloway makes 2-pt layup from 1 ft (assist by J. Grant),20,32
105,1,0:05.0,Personal foul by L. Galloway (drawn by B. Jennings),,20,32
106,1,0:05.0,E. İlyasova enters the game for A. Gordon,,20,32
107,1,0:05.0,,D. Williams enters the game for C. Anthony,20,32
108,1,0:00.0,B. Jennings makes 3-pt jump shot from 26 ft,,23,32
109,2,11:41.0,M. Hezonja makes 2-pt jump shot from 23 ft (assist by J. Smith),,25,32
110,2,11:25.0,,K. Porziņģis misses 2-pt jump shot from 20 ft,25,32
111,2,11:24.0,Defensive rebound by E. İlyasova,,25,32
112,2,11:15.0,J. Smith misses 2-pt jump shot from 21 ft,,25,32
113,2,11:14.0,,Defensive rebound by L. Thomas,25,32
114,2,11:00.0,,L. Thomas misses 2-pt jump shot from 18 ft,25,32
115,2,10:59.0,Defensive rebound by M. Hezonja,,25,32
116,2,10:39.0,Turnover by M. Hezonja (bad pass; steal by J. Grant),,25,32
117,2,10:35.0,,Shooting foul by C. Watson (drawn by D. Williams),25,32
118,2,10:35.0,,D. Williams misses free throw 1 of 2,25,32
119,2,10:35.0,,Offensive rebound by Team,25,32
120,2,10:35.0,,D. Williams makes free throw 2 of 2,25,33
121,2,10:10.0,J. Smith makes 2-pt jump shot from 14 ft (assist by E. İlyasova),,27,33
122,2,9:54.0,,L. Thomas makes 2-pt hook shot from 3 ft (assist by L. Galloway),27,35
123,2,9:54.0,,Shooting foul by E. İlyasova (drawn by L. Thomas),27,35
124,2,9:54.0,,L. Thomas makes free throw 1 of 1,27,36
125,2,9:40.0,J. Smith misses 2-pt jump shot from 19 ft,,27,36
126,2,9:39.0,,Defensive rebound by L. Galloway,27,36
127,2,9:32.0,,Shooting foul by M. Hezonja (drawn by D. Williams),27,36
128,2,9:32.0,,D. Williams makes free throw 1 of 2,27,37
129,2,9:32.0,,D. Williams makes free throw 2 of 2,27,38
130,2,9:13.0,M. Hezonja makes 2-pt jump shot from 19 ft,,29,38
131,2,8:55.0,,L. Galloway misses 2-pt jump shot from 17 ft,29,38
132,2,8:54.0,,Offensive rebound by K. Porziņģis,29,38
133,2,8:54.0,,K. Porziņģis makes 2-pt layup from 2 ft,29,40
134,2,8:41.0,B. Jennings misses 3-pt jump shot from 26 ft,,29,40
135,2,8:41.0,,Defensive rebound by J. Grant,29,40
136,2,8:33.0,,Shooting foul by M. Hezonja (drawn by K. Porziņģis),29,40
137,2,8:33.0,Official timeout,,29,40
138,2,8:33.0,N. Vučević enters the game for J. Smith,,29,40
139,2,8:33.0,,K. Porziņģis makes free throw 1 of 2,29,41
140,2,8:33.0,,K. Porziņģis makes free throw 2 of 2,29,42
141,2,8:20.0,Turnover by B. Jennings (bad pass; steal by K. Porziņģis),,29,42
142,2,7:59.0,,D. Williams misses 3-pt jump shot from 25 ft,29,42
143,2,7:58.0,Defensive rebound by C. Watson,,29,42
144,2,7:45.0,M. Hezonja misses 3-pt jump shot from 26 ft,,29,42
145,2,7:44.0,,Defensive rebound by L. Thomas,29,42
146,2,7:27.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,29,42
147,2,7:26.0,,Offensive rebound by L. Thomas,29,42
148,2,7:15.0,,Shooting foul by E. İlyasova (drawn by L. Thomas),29,42
149,2,7:15.0,,L. Thomas makes free throw 1 of 2,29,43
150,2,7:15.0,V. Oladipo enters the game for B. Jennings,,29,43
151,2,7:15.0,A. Gordon enters the game for E. İlyasova,,29,43
152,2,7:15.0,,A. Afflalo enters the game for L. Galloway,29,43
153,2,7:15.0,,L. Thomas makes free throw 2 of 2,29,44
154,2,7:03.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by C. Watson),,31,44
155,2,6:47.0,,D. Williams makes 2-pt jump shot from 4 ft,31,46
156,2,6:38.0,C. Watson misses 3-pt jump shot from 25 ft,,31,46
157,2,6:37.0,,Defensive rebound by A. Afflalo,31,46
158,2,6:27.0,,D. Williams makes 2-pt layup from 2 ft (assist by K. Porziņģis),31,48
159,2,6:17.0,Turnover by C. Watson (lost ball),,31,48
160,2,6:17.0,,J. Calderón enters the game for J. Grant,31,48
161,2,6:17.0,,C. Anthony enters the game for L. Thomas,31,48
162,2,6:17.0,E. Fournier enters the game for C. Watson,,31,48
163,2,6:17.0,E. Payton enters the game for M. Hezonja,,31,48
164,2,6:03.0,,R. Lopez enters the game for K. Porziņģis,31,48
165,2,6:00.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by C. Anthony),31,50
166,2,5:49.0,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Payton),,33,50
167,2,5:37.0,,Shooting foul by E. Fournier (drawn by C. Anthony),33,50
168,2,5:37.0,,New York full timeout,33,50
169,2,5:37.0,,C. Anthony misses free throw 1 of 2,33,50
170,2,5:37.0,,Offensive rebound by Team,33,50
171,2,5:37.0,,C. Anthony makes free throw 2 of 2,33,51
172,2,5:18.0,N. Vučević makes 2-pt layup from 1 ft,,35,51
173,2,5:13.0,,Shooting foul by E. Fournier (drawn by D. Williams),35,51
174,2,5:13.0,,D. Williams makes free throw 1 of 2,35,52
175,2,5:13.0,M. Hezonja enters the game for E. Fournier,,35,52
176,2,5:13.0,,D. Williams makes free throw 2 of 2,35,53
177,2,4:56.0,M. Hezonja misses 3-pt jump shot from 23 ft,,35,53
178,2,4:56.0,Offensive rebound by E. Payton,,35,53
179,2,4:46.0,Turnover by N. Vučević (bad pass; steal by C. Anthony),,35,53
180,2,4:37.0,,A. Afflalo misses 2-pt layup at rim,35,53
181,2,4:36.0,,Offensive rebound by C. Anthony,35,53
182,2,4:36.0,,C. Anthony makes 2-pt layup at rim,35,55
183,2,4:28.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Payton),,37,55
184,2,4:05.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by A. Afflalo),37,57
185,2,3:52.0,Shooting foul by R. Lopez (drawn by N. Vučević),,37,57
186,2,3:52.0,N. Vučević makes free throw 1 of 2,,38,57
187,2,3:52.0,N. Vučević makes free throw 2 of 2,,39,57
188,2,3:29.0,,C. Anthony misses 2-pt jump shot from 19 ft,39,57
189,2,3:28.0,Defensive rebound by V. Oladipo,,39,57
190,2,3:22.0,V. Oladipo misses 2-pt jump shot from 16 ft,,39,57
191,2,3:21.0,,Defensive rebound by R. Lopez,39,57
192,2,3:09.0,,A. Afflalo makes 2-pt jump shot from 19 ft (assist by C. Anthony),39,59
193,2,3:01.0,Orlando full timeout,,39,59
194,2,2:46.0,N. Vučević misses 2-pt jump shot from 12 ft,,39,59
195,2,2:46.0,,Defensive rebound by A. Afflalo,39,59
196,2,2:35.0,,C. Anthony misses 3-pt jump shot from 24 ft,39,59
197,2,2:34.0,Defensive rebound by N. Vučević,,39,59
198,2,2:26.0,Personal foul by J. Calderón (drawn by E. Payton),,39,59
199,2,2:18.0,M. Hezonja misses 2-pt jump shot from 19 ft,,39,59
200,2,2:17.0,,Defensive rebound by J. Calderón,39,59
201,2,2:10.0,,Turnover by A. Afflalo (bad pass),39,59
202,2,2:00.0,Def 3 sec tech foul by R. Lopez,,39,59
203,2,2:00.0,V. Oladipo makes technical free throw,,40,59
204,2,2:00.0,,L. Thomas enters the game for D. Williams,40,59
205,2,1:50.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,42,59
206,2,1:36.0,,J. Calderón misses 3-pt jump shot from 26 ft,42,59
207,2,1:35.0,Defensive rebound by M. Hezonja,,42,59
208,2,1:17.0,E. Payton misses 2-pt jump shot from 21 ft,,42,59
209,2,1:17.0,,Defensive rebound by A. Afflalo,42,59
210,2,1:08.0,,C. Anthony misses 2-pt jump shot from 18 ft,42,59
211,2,1:07.0,Defensive rebound by M. Hezonja,,42,59
212,2,0:59.0,Turnover by V. Oladipo (bad pass),,42,59
213,2,0:44.0,,C. Anthony makes 2-pt layup at rim,42,61
214,2,0:38.0,V. Oladipo makes 2-pt jump shot from 7 ft,,44,61
215,2,0:26.0,,Shooting foul by A. Gordon (drawn by C. Anthony),44,61
216,2,0:26.0,,C. Anthony makes free throw 1 of 2,44,62
217,2,0:26.0,,C. Anthony misses free throw 2 of 2,44,62
218,2,0:24.0,Defensive rebound by M. Hezonja,,44,62
219,2,0:08.0,Personal foul by J. Calderón (drawn by E. Payton),,44,62
220,3,11:39.0,N. Vučević makes 2-pt hook shot from 8 ft,,46,62
221,3,11:18.0,,C. Anthony makes 2-pt jump shot from 16 ft,46,64
222,3,11:07.0,E. Fournier misses 2-pt jump shot from 17 ft,,46,64
223,3,11:06.0,Offensive rebound by A. Gordon,,46,64
224,3,11:05.0,A. Gordon misses 2-pt layup from 1 ft,,46,64
225,3,11:03.0,,Defensive rebound by C. Anthony,46,64
226,3,10:54.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,46,64
227,3,10:52.0,,Offensive rebound by R. Lopez,46,64
228,3,10:52.0,,R. Lopez makes 2-pt layup from 1 ft,46,66
229,3,10:37.0,E. Payton misses 3-pt jump shot from 25 ft,,46,66
230,3,10:37.0,,Defensive rebound by A. Afflalo,46,66
231,3,10:31.0,,Shooting foul by N. Vučević (drawn by R. Lopez),46,66
232,3,10:31.0,,R. Lopez makes free throw 1 of 2,46,67
233,3,10:31.0,,R. Lopez makes free throw 2 of 2,46,68
234,3,10:16.0,V. Oladipo misses 2-pt layup from 2 ft (block by K. Porziņģis),,46,68
235,3,10:15.0,,Defensive rebound by K. Porziņģis,46,68
236,3,10:09.0,,J. Calderón misses 2-pt jump shot from 20 ft,46,68
237,3,10:08.0,Defensive rebound by V. Oladipo,,46,68
238,3,9:53.0,N. Vučević misses 2-pt jump shot from 20 ft,,46,68
239,3,9:52.0,,Defensive rebound by Team,46,68
240,3,9:31.0,,R. Lopez makes 2-pt jump shot from 9 ft (assist by C. Anthony),46,70
241,3,9:06.0,A. Gordon misses 3-pt jump shot from 26 ft,,46,70
242,3,9:05.0,,Defensive rebound by K. Porziņģis,46,70
243,3,8:55.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,46,70
244,3,8:54.0,,Offensive rebound by Team,46,70
245,3,8:45.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,46,70
246,3,8:44.0,Defensive rebound by N. Vučević,,46,70
247,3,8:44.0,Personal foul by R. Lopez (drawn by N. Vučević),,46,70
248,3,8:44.0,,Technical foul by R. Lopez,46,70
249,3,8:44.0,V. Oladipo makes technical free throw,,47,70
250,3,8:22.0,E. Fournier misses 2-pt jump shot from 6 ft (block by R. Lopez),,47,70
251,3,8:21.0,Offensive rebound by E. Fournier,,47,70
252,3,8:19.0,E. Fournier misses 2-pt jump shot from 11 ft,,47,70
253,3,8:17.0,Offensive rebound by V. Oladipo,,47,70
254,3,8:03.0,A. Gordon misses 3-pt jump shot from 24 ft,,47,70
255,3,8:02.0,,Defensive rebound by K. Porziņģis,47,70
256,3,7:55.0,,C. Anthony misses 2-pt jump shot from 21 ft,47,70
257,3,7:54.0,Defensive rebound by A. Gordon,,47,70
258,3,7:46.0,A. Gordon misses 2-pt layup from 1 ft (block by K. Porziņģis),,47,70
259,3,7:45.0,Offensive rebound by E. Payton,,47,70
260,3,7:38.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Payton),,50,70
261,3,7:24.0,,Offensive foul by C. Anthony (drawn by E. Fournier),50,70
262,3,7:24.0,,Turnover by C. Anthony (offensive foul),50,70
263,3,7:12.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,52,70
264,3,7:02.0,,R. Lopez misses 2-pt jump shot from 9 ft,52,70
265,3,7:01.0,Defensive rebound by N. Vučević,,52,70
266,3,6:52.0,V. Oladipo misses 3-pt jump shot from 24 ft,,52,70
267,3,6:51.0,,Defensive rebound by A. Afflalo,52,70
268,3,6:43.0,,R. Lopez makes 2-pt layup from 2 ft (assist by A. Afflalo),52,72
269,3,6:33.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,55,72
270,3,6:21.0,,Turnover by J. Calderón (bad pass; steal by A. Gordon),55,72
271,3,6:16.0,V. Oladipo makes 2-pt layup from 1 ft (assist by A. Gordon),,57,72
272,3,6:16.0,,New York full timeout,57,72
273,3,6:16.0,,L. Thomas enters the game for K. Porziņģis,57,72
274,3,5:59.0,,A. Afflalo misses 2-pt jump shot from 16 ft (block by V. Oladipo),57,72
275,3,5:57.0,Defensive rebound by Team,,57,72
276,3,5:57.0,,Violation by A. Afflalo (kicked ball),57,72
277,3,5:47.0,Turnover by E. Fournier (bad pass; steal by R. Lopez),,57,72
278,3,5:44.0,,Personal foul by E. Payton (drawn by L. Thomas),57,72
279,3,5:44.0,,L. Galloway enters the game for A. Afflalo,57,72
280,3,5:37.0,,J. Calderón makes 2-pt jump shot from 16 ft,57,74
281,3,5:25.0,V. Oladipo misses 2-pt layup from 2 ft,,57,74
282,3,5:23.0,Offensive rebound by N. Vučević,,57,74
283,3,5:23.0,N. Vučević misses 2-pt layup from 2 ft,,57,74
284,3,5:21.0,,Defensive rebound by C. Anthony,57,74
285,3,5:15.0,,Turnover by C. Anthony (lost ball; steal by N. Vučević),57,74
286,3,5:03.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,59,74
287,3,4:48.0,,Shooting foul by E. Fournier (drawn by L. Thomas),59,74
288,3,4:48.0,,L. Thomas makes free throw 1 of 2,59,75
289,3,4:48.0,M. Hezonja enters the game for E. Fournier,,59,75
290,3,4:48.0,,L. Thomas misses free throw 2 of 2,59,75
291,3,4:46.0,Defensive rebound by A. Gordon,,59,75
292,3,4:38.0,Personal foul by L. Thomas (drawn by M. Hezonja),,59,75
293,3,4:22.0,N. Vučević misses 2-pt jump shot from 21 ft,,59,75
294,3,4:22.0,Offensive rebound by A. Gordon,,59,75
295,3,4:20.0,A. Gordon misses 2-pt layup from 1 ft,,59,75
296,3,4:18.0,,Defensive rebound by C. Anthony,59,75
297,3,4:10.0,,Turnover by C. Anthony (bad pass; steal by M. Hezonja),59,75
298,3,4:06.0,Shooting foul by L. Galloway (drawn by A. Gordon),,59,75
299,3,4:06.0,Flagrant foul type 1 by J. Calderón (drawn by A. Gordon),,59,75
300,3,4:06.0,A. Gordon makes free throw 1 of 2,,60,75
301,3,4:06.0,A. Gordon makes free throw 2 of 2,,61,75
302,3,4:06.0,A. Gordon misses flagrant free throw 1 of 2,,61,75
303,3,4:06.0,Offensive rebound by Team,,61,75
304,3,4:06.0,A. Gordon makes flagrant free throw 2 of 2,,62,75
305,3,3:55.0,M. Hezonja makes 2-pt jump shot from 4 ft (assist by A. Gordon),,64,75
306,3,3:35.0,,C. Anthony makes 2-pt jump shot from 11 ft,64,77
307,3,3:14.0,M. Hezonja misses 3-pt jump shot from 25 ft,,64,77
308,3,3:12.0,,Defensive rebound by J. Calderón,64,77
309,3,2:59.0,,Personal foul by N. Vučević (drawn by R. Lopez),64,77
310,3,2:59.0,Orlando full timeout,,64,77
311,3,2:59.0,C. Watson enters the game for E. Payton,,64,77
312,3,2:59.0,,J. Grant enters the game for J. Calderón,64,77
313,3,2:43.0,,J. Grant makes 2-pt jump shot from 22 ft,64,79
314,3,2:26.0,N. Vučević misses 2-pt jump shot from 12 ft,,64,79
315,3,2:26.0,,Defensive rebound by C. Anthony,64,79
316,3,2:09.0,,J. Grant misses 2-pt layup from 2 ft,64,79
317,3,2:09.0,Defensive rebound by V. Oladipo,,64,79
318,3,1:52.0,N. Vučević misses 2-pt hook shot from 9 ft,,64,79
319,3,1:50.0,,Defensive rebound by C. Anthony,64,79
320,3,1:32.0,,C. Anthony misses 2-pt jump shot from 13 ft,64,79
321,3,1:31.0,Defensive rebound by C. Watson,,64,79
322,3,1:22.0,V. Oladipo makes 2-pt jump shot from 15 ft (assist by C. Watson),,66,79
323,3,1:02.0,,L. Galloway misses 2-pt layup from 1 ft,66,79
324,3,1:01.0,Defensive rebound by C. Watson,,66,79
325,3,0:59.0,Shooting foul by J. Grant (drawn by V. Oladipo),,66,79
326,3,0:59.0,V. Oladipo misses free throw 1 of 2,,66,79
327,3,0:59.0,Offensive rebound by Team,,66,79
328,3,0:59.0,D. Dedmon enters the game for N. Vučević,,66,79
329,3,0:59.0,,K. Porziņģis enters the game for R. Lopez,66,79
330,3,0:59.0,V. Oladipo misses free throw 2 of 2,,66,79
331,3,0:58.0,,Defensive rebound by C. Anthony,66,79
332,3,0:36.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,66,79
333,3,0:35.0,,Offensive rebound by K. Porziņģis,66,79
334,3,0:30.0,,Personal foul by M. Hezonja (drawn by L. Thomas),66,79
335,3,0:30.0,,L. Thomas misses free throw 1 of 2,66,79
336,3,0:30.0,,Offensive rebound by Team,66,79
337,3,0:30.0,,L. Thomas makes free throw 2 of 2,66,80
338,3,0:08.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,69,80
339,3,0:00.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),69,82
340,4,11:38.0,,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by J. Grant),69,84
341,4,11:20.0,D. Dedmon makes 2-pt jump shot from 5 ft,,71,84
342,4,10:58.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by J. Grant),71,87
343,4,10:40.0,C. Watson misses 2-pt jump shot from 18 ft,,71,87
344,4,10:40.0,,Defensive rebound by D. Williams,71,87
345,4,10:32.0,,Offensive foul by D. Williams (drawn by E. İlyasova),71,87
346,4,10:32.0,,Turnover by D. Williams (offensive foul),71,87
347,4,10:18.0,D. Dedmon makes 2-pt dunk at rim (assist by M. Hezonja),,73,87
348,4,10:09.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,73,87
349,4,10:08.0,Defensive rebound by M. Hezonja,,73,87
350,4,10:01.0,M. Hezonja misses 3-pt jump shot from 26 ft,,73,87
351,4,10:00.0,,Defensive rebound by A. Afflalo,73,87
352,4,9:55.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by A. Afflalo),73,89
353,4,9:38.0,M. Hezonja misses 2-pt jump shot from 19 ft,,73,89
354,4,9:37.0,,Defensive rebound by A. Afflalo,73,89
355,4,9:30.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by L. Thomas),73,91
356,4,9:30.0,Orlando full timeout,,73,91
357,4,9:30.0,V. Oladipo enters the game for M. Hezonja,,73,91
358,4,9:30.0,E. Payton enters the game for C. Watson,,73,91
359,4,9:17.0,Turnover by E. Payton (bad pass; steal by K. Porziņģis),,73,91
360,4,8:56.0,,K. Porziņģis makes 2-pt hook shot from 7 ft,73,93
361,4,8:45.0,E. İlyasova misses 3-pt jump shot from 26 ft,,73,93
362,4,8:42.0,Offensive rebound by D. Dedmon,,73,93
363,4,8:42.0,D. Dedmon makes 2-pt dunk at rim,,75,93
364,4,8:26.0,,Turnover by J. Grant (bad pass),75,93
365,4,8:10.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),,78,93
366,4,7:57.0,,Shooting foul by V. Oladipo (drawn by A. Afflalo),78,93
367,4,7:57.0,,A. Afflalo makes free throw 1 of 2,78,94
368,4,7:57.0,,A. Afflalo makes free throw 2 of 2,78,95
369,4,7:44.0,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),,80,95
370,4,7:44.0,,New York full timeout,80,95
371,4,7:44.0,,C. Anthony enters the game for L. Thomas,80,95
372,4,7:44.0,,J. Calderón enters the game for J. Grant,80,95
373,4,7:20.0,,D. Williams misses 3-pt jump shot from 25 ft,80,95
374,4,7:20.0,Defensive rebound by V. Oladipo,,80,95
375,4,7:07.0,Personal foul by C. Anthony (drawn by E. Fournier),,80,95
376,4,6:54.0,E. Payton makes 2-pt layup from 2 ft,,82,95
377,4,6:40.0,,C. Anthony makes 2-pt jump shot from 10 ft,82,97
378,4,6:40.0,,Shooting foul by E. Fournier (drawn by C. Anthony),82,97
379,4,6:40.0,,R. Lopez enters the game for K. Porziņģis,82,97
380,4,6:40.0,,C. Anthony makes free throw 1 of 1,82,98
381,4,6:26.0,E. İlyasova misses 2-pt jump shot from 20 ft,,82,98
382,4,6:26.0,,Defensive rebound by R. Lopez,82,98
