,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
86,1,2:20.0,J. Clarkson misses 3-pt jump shot from 25 ft,,15,30
87,1,2:19.0,Offensive rebound by B. Bass,,15,30
88,1,2:08.0,N. Young makes 3-pt jump shot from 26 ft (assist by L. Williams),,18,30
89,1,1:49.0,,V. Carter makes 2-pt jump shot from 21 ft (assist by B. Wright),18,32
90,1,1:32.0,Shooting foul by Z. Randolph (drawn by J. Clarkson),,18,32
91,1,1:32.0,J. Clarkson makes free throw 1 of 2,,19,32
92,1,1:32.0,,M. Barnes enters the game for Z. Randolph,19,32
93,1,1:32.0,J. Clarkson misses free throw 2 of 2,,19,32
94,1,1:30.0,,Defensive rebound by M. Barnes,19,32
95,1,1:16.0,,B. Wright makes 2-pt dunk at rim (assist by M. Chalmers),19,34
96,1,1:01.0,N. Young makes 3-pt jump shot from 23 ft,,22,34
97,1,0:56.0,,Turnover by M. Chalmers (traveling),22,34
98,1,0:42.0,Shooting foul by M. Barnes (drawn by N. Young),,22,34
99,1,0:42.0,N. Young makes free throw 1 of 3,,23,34
100,1,0:42.0,N. Young makes free throw 2 of 3,,24,34
101,1,0:42.0,N. Young misses free throw 3 of 3,,24,34
102,1,0:40.0,,Defensive rebound by M. Barnes,24,34
103,1,0:28.0,,Turnover by M. Barnes (lost ball; steal by B. Bass),24,34
104,1,0:22.0,B. Bass misses 2-pt layup at rim (block by B. Wright),,24,34
105,1,0:21.0,Offensive rebound by B. Bass,,24,34
106,1,0:21.0,B. Bass makes 2-pt dunk at rim,,26,34
107,1,0:02.0,,Shooting foul by B. Bass (drawn by M. Chalmers),26,34
108,1,0:02.0,,M. Chalmers makes free throw 1 of 2,26,35
109,1,0:02.0,,M. Chalmers makes free throw 2 of 2,26,36
110,2,11:46.0,L. Williams misses 2-pt jump shot from 13 ft,,26,36
111,2,11:44.0,,Defensive rebound by L. Stephenson,26,36
112,2,11:29.0,,Shooting foul by L. Williams (drawn by L. Stephenson),26,36
113,2,11:29.0,,L. Stephenson misses free throw 1 of 2,26,36
114,2,11:29.0,,Offensive rebound by Team,26,36
115,2,11:29.0,,L. Stephenson misses free throw 2 of 2,26,36
116,2,11:26.0,Defensive rebound by L. Williams,,26,36
117,2,11:12.0,D. Russell misses 3-pt jump shot from 25 ft,,26,36
118,2,11:10.0,,Defensive rebound by L. Stephenson,26,36
119,2,11:00.0,,L. Stephenson misses 2-pt layup from 3 ft,26,36
120,2,10:56.0,,Offensive rebound by B. Wright,26,36
121,2,10:56.0,,B. Wright makes 2-pt dunk at rim,26,38
122,2,10:46.0,N. Young misses 2-pt jump shot from 15 ft,,26,38
123,2,10:45.0,,Defensive rebound by M. Chalmers,26,38
124,2,10:35.0,,V. Carter misses 3-pt jump shot from 29 ft,26,38
125,2,10:34.0,Defensive rebound by D. Russell,,26,38
126,2,10:27.0,D. Russell makes 2-pt layup from 2 ft,,28,38
127,2,10:06.0,,M. Barnes makes 2-pt layup at rim (assist by L. Stephenson),28,40
128,2,9:54.0,Shooting foul by V. Carter (drawn by B. Bass),,28,40
129,2,9:54.0,B. Bass makes free throw 1 of 2,,29,40
130,2,9:54.0,B. Bass makes free throw 2 of 2,,30,40
131,2,9:42.0,,M. Barnes makes 3-pt jump shot from 22 ft (assist by M. Chalmers),30,43
132,2,9:33.0,Shooting foul by M. Chalmers (drawn by L. Williams),,30,43
133,2,9:33.0,L. Williams makes free throw 1 of 2,,31,43
134,2,9:33.0,L. Williams makes free throw 2 of 2,,32,43
135,2,9:20.0,,V. Carter misses 2-pt jump shot from 22 ft,32,43
136,2,9:18.0,,Offensive rebound by B. Wright,32,43
137,2,9:15.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Chalmers),32,46
138,2,9:00.0,D. Russell makes 2-pt jump shot from 12 ft,,34,46
139,2,8:43.0,,Shooting foul by N. Young (drawn by B. Wright),34,46
140,2,8:43.0,,Memphis full timeout,34,46
141,2,8:43.0,K. Bryant enters the game for N. Young,,34,46
142,2,8:43.0,,J. Martin enters the game for V. Carter,34,46
143,2,8:43.0,,B. Wright misses free throw 1 of 2,34,46
144,2,8:43.0,,Offensive rebound by Team,34,46
145,2,8:43.0,,B. Wright makes free throw 2 of 2,34,47
146,2,8:30.0,Shooting foul by L. Stephenson (drawn by D. Russell),,34,47
147,2,8:30.0,D. Russell makes free throw 1 of 2,,35,47
148,2,8:30.0,D. Russell makes free throw 2 of 2,,36,47
149,2,8:19.0,,Turnover by B. Wright (bad pass; steal by L. Nance),36,47
150,2,8:11.0,D. Russell makes 2-pt jump shot from 8 ft,,38,47
151,2,7:47.0,,M. Chalmers misses 3-pt jump shot from 24 ft,38,47
152,2,7:46.0,Defensive rebound by B. Bass,,38,47
153,2,7:39.0,D. Russell misses 3-pt jump shot from 25 ft,,38,47
154,2,7:37.0,Offensive rebound by B. Bass,,38,47
155,2,7:23.0,B. Bass makes 2-pt hook shot from 4 ft,,40,47
156,2,7:10.0,,M. Barnes makes 2-pt layup from 3 ft (assist by M. Chalmers),40,49
157,2,7:00.0,Shooting foul by B. Wright (drawn by B. Bass),,40,49
158,2,7:00.0,B. Bass makes free throw 1 of 2,,41,49
159,2,7:00.0,,M. Conley enters the game for M. Chalmers,41,49
160,2,7:00.0,,C. Andersen enters the game for B. Wright,41,49
161,2,7:00.0,J. Randle enters the game for L. Nance,,41,49
162,2,7:00.0,B. Bass makes free throw 2 of 2,,42,49
163,2,6:41.0,,L. Stephenson misses 2-pt jump shot from 7 ft,42,49
164,2,6:39.0,Defensive rebound by K. Bryant,,42,49
165,2,6:29.0,K. Bryant misses 2-pt jump shot from 12 ft,,42,49
166,2,6:26.0,,Defensive rebound by M. Conley,42,49
167,2,6:12.0,,Turnover by M. Conley (bad pass; steal by K. Bryant),42,49
168,2,6:06.0,D. Russell misses 3-pt jump shot from 23 ft,,42,49
169,2,6:04.0,Offensive rebound by L. Williams,,42,49
170,2,5:52.0,J. Randle makes 2-pt layup from 1 ft,,44,49
171,2,5:47.0,,Memphis full timeout,44,49
172,2,5:47.0,,J. Green enters the game for L. Stephenson,44,49
173,2,5:47.0,,P. Hairston enters the game for J. Martin,44,49
174,2,5:32.0,,M. Barnes misses 2-pt jump shot from 18 ft,44,49
175,2,5:30.0,Defensive rebound by D. Russell,,44,49
176,2,5:24.0,L. Williams makes 3-pt jump shot from 24 ft (assist by D. Russell),,47,49
177,2,5:07.0,,M. Conley makes 2-pt jump shot from 8 ft,47,51
178,2,4:49.0,D. Russell makes 2-pt layup from 1 ft (assist by K. Bryant),,49,51
179,2,4:39.0,,C. Andersen misses 3-pt jump shot from 25 ft,49,51
180,2,4:38.0,Defensive rebound by D. Russell,,49,51
181,2,4:32.0,K. Bryant misses 3-pt jump shot from 24 ft,,49,51
182,2,4:31.0,,Defensive rebound by Team,49,51
183,2,4:31.0,Loose ball foul by K. Bryant,,49,51
184,2,4:31.0,T. Black enters the game for B. Bass,,49,51
185,2,4:31.0,J. Clarkson enters the game for L. Williams,,49,51
186,2,4:31.0,,Z. Randolph enters the game for C. Andersen,49,51
187,2,4:17.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Conley),49,54
188,2,4:07.0,Shooting foul by P. Hairston (drawn by D. Russell),,49,54
189,2,4:07.0,D. Russell makes free throw 1 of 2,,50,54
190,2,4:07.0,D. Russell misses free throw 2 of 2,,50,54
191,2,4:06.0,,Defensive rebound by J. Green,50,54
192,2,3:48.0,,M. Barnes misses 3-pt jump shot from 24 ft,50,54
193,2,3:47.0,Defensive rebound by J. Randle,,50,54
194,2,3:37.0,J. Randle misses 2-pt jump shot from 3 ft,,50,54
195,2,3:33.0,,Defensive rebound by M. Barnes,50,54
196,2,3:26.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by M. Barnes),50,57
197,2,3:10.0,D. Russell misses 3-pt jump shot from 25 ft,,50,57
198,2,3:09.0,,Defensive rebound by M. Conley,50,57
199,2,2:58.0,,M. Conley makes 2-pt jump shot from 18 ft,50,59
200,2,2:34.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by D. Russell),,53,59
201,2,2:15.0,,P. Hairston misses 2-pt layup from 2 ft,53,59
202,2,2:13.0,Defensive rebound by T. Black,,53,59
203,2,2:05.0,D. Russell makes 3-pt jump shot from 24 ft,,56,59
204,2,1:52.0,,Shooting foul by T. Black (drawn by Z. Randolph),56,59
205,2,1:52.0,LA Lakers full timeout,,56,59
206,2,1:52.0,,V. Carter enters the game for M. Barnes,56,59
207,2,1:52.0,Violation by Team (delay of game),,56,59
208,2,1:52.0,,Z. Randolph makes free throw 1 of 2,56,60
209,2,1:52.0,,Z. Randolph makes free throw 2 of 2,56,61
210,2,1:32.0,K. Bryant makes 2-pt jump shot from 15 ft,,58,61
211,2,1:10.0,,Z. Randolph makes 2-pt jump shot from 14 ft,58,63
212,2,0:44.0,D. Russell misses 3-pt jump shot from 24 ft,,58,63
213,2,0:43.0,,Defensive rebound by J. Green,58,63
214,2,0:35.0,,M. Conley makes 2-pt layup from 3 ft,58,65
215,2,0:25.0,K. Bryant misses 2-pt jump shot from 13 ft (block by V. Carter),,58,65
216,2,0:22.0,,Defensive rebound by J. Green,58,65
217,2,0:22.0,,Personal take foul by K. Bryant,58,65
218,2,0:22.0,,M. Conley makes free throw 1 of 2,58,66
219,2,0:22.0,,M. Barnes enters the game for Z. Randolph,58,66
220,2,0:22.0,,M. Conley makes free throw 2 of 2,58,67
221,2,0:02.0,J. Clarkson misses 3-pt jump shot from 24 ft,,58,67
222,2,0:00.0,Offensive rebound by J. Randle,,58,67
223,3,11:43.0,K. Bryant misses 3-pt jump shot from 25 ft,,58,67
224,3,11:42.0,Offensive rebound by R. Hibbert,,58,67
225,3,11:41.0,Turnover by R. Hibbert (lost ball; steal by Z. Randolph),,58,67
226,3,11:23.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by Z. Randolph),58,70
227,3,11:07.0,J. Clarkson misses 2-pt jump shot from 10 ft,,58,70
228,3,11:06.0,,Defensive rebound by J. Green,58,70
229,3,11:00.0,,Shooting foul by R. Hibbert (drawn by P. Hairston),58,70
230,3,11:00.0,,P. Hairston misses free throw 1 of 2,58,70
231,3,11:00.0,,Offensive rebound by Team,58,70
232,3,11:00.0,,P. Hairston makes free throw 2 of 2,58,71
233,3,10:38.0,Shooting foul by M. Barnes (drawn by K. Bryant),,58,71
234,3,10:38.0,K. Bryant makes free throw 1 of 2,,59,71
235,3,10:38.0,K. Bryant misses free throw 2 of 2,,59,71
236,3,10:37.0,,Defensive rebound by J. Green,59,71
237,3,10:23.0,,Z. Randolph misses 2-pt jump shot from 20 ft,59,71
238,3,10:23.0,,Offensive rebound by M. Conley,59,71
239,3,10:19.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by M. Conley),59,74
240,3,10:00.0,J. Clarkson makes 2-pt jump shot from 16 ft,,61,74
241,3,9:35.0,,J. Green misses 2-pt hook shot from 8 ft,61,74
242,3,9:33.0,,Offensive rebound by Z. Randolph,61,74
243,3,9:30.0,,Z. Randolph misses 2-pt layup from 1 ft,61,74
244,3,9:29.0,Defensive rebound by J. Randle,,61,74
245,3,9:24.0,Turnover by J. Randle (lost ball; steal by M. Conley),,61,74
246,3,9:18.0,,P. Hairston makes 2-pt dunk at rim (assist by M. Conley),61,76
247,3,9:08.0,Def 3 sec tech foul by J. Green,,61,76
248,3,9:08.0,J. Clarkson makes technical free throw,,62,76
249,3,8:55.0,D. Russell makes 2-pt layup from 2 ft,,64,76
250,3,8:39.0,,M. Conley makes 2-pt jump shot from 21 ft,64,78
251,3,8:19.0,J. Clarkson makes 2-pt layup from 3 ft,,66,78
252,3,8:03.0,,Turnover by M. Barnes (traveling),66,78
253,3,7:52.0,Personal foul by J. Green,,66,78
254,3,7:44.0,J. Clarkson misses 2-pt jump shot from 8 ft,,66,78
255,3,7:42.0,,Defensive rebound by P. Hairston,66,78
256,3,7:33.0,,Shooting foul by R. Hibbert (drawn by Z. Randolph),66,78
257,3,7:33.0,,Z. Randolph makes free throw 1 of 2,66,79
258,3,7:33.0,,Z. Randolph misses free throw 2 of 2,66,79
259,3,7:32.0,Defensive rebound by R. Hibbert,,66,79
260,3,7:14.0,D. Russell misses 2-pt jump shot from 6 ft (block by M. Barnes),,66,79
261,3,7:14.0,Offensive rebound by Team,,66,79
262,3,7:12.0,Turnover by K. Bryant (bad pass; steal by P. Hairston),,66,79
263,3,7:06.0,,M. Barnes makes 2-pt jump shot from 8 ft (assist by P. Hairston),66,81
264,3,6:50.0,J. Clarkson makes 2-pt layup from 2 ft,,68,81
265,3,6:32.0,,P. Hairston misses 3-pt jump shot from 24 ft,68,81
266,3,6:31.0,Defensive rebound by D. Russell,,68,81
267,3,6:25.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by D. Russell),,71,81
268,3,6:11.0,,M. Conley makes 2-pt layup from 3 ft,71,83
269,3,5:51.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by D. Russell),,74,83
270,3,5:34.0,,Turnover by Z. Randolph (lost ball; steal by R. Hibbert),74,83
271,3,5:26.0,J. Clarkson misses 3-pt jump shot from 26 ft,,74,83
272,3,5:24.0,,Defensive rebound by Z. Randolph,74,83
273,3,5:13.0,,P. Hairston makes 3-pt jump shot from 24 ft (assist by M. Conley),74,86
274,3,4:55.0,D. Russell misses 3-pt jump shot from 23 ft,,74,86
275,3,4:55.0,,Defensive rebound by J. Green,74,86
276,3,4:51.0,Technical foul by D. Russell,,74,86
277,3,4:51.0,,Memphis full timeout,74,86
278,3,4:51.0,L. Williams enters the game for D. Russell,,74,86
279,3,4:51.0,,B. Wright enters the game for J. Green,74,86
280,3,4:51.0,,M. Barnes misses technical free throw,74,86
281,3,4:51.0,,Offensive rebound by Team,74,86
282,3,4:40.0,,Turnover by M. Conley (bad pass; steal by R. Hibbert),74,86
283,3,4:32.0,,Offensive charge foul by J. Clarkson (drawn by M. Conley),74,86
284,3,4:32.0,Turnover by J. Clarkson (offensive foul),,74,86
285,3,4:22.0,,Personal foul by R. Hibbert,74,86
286,3,4:13.0,,Z. Randolph misses 2-pt layup from 2 ft (block by R. Hibbert),74,86
287,3,4:11.0,Defensive rebound by J. Randle,,74,86
288,3,4:05.0,J. Randle misses 2-pt layup from 2 ft (block by B. Wright),,74,86
289,3,4:03.0,,Defensive rebound by Z. Randolph,74,86
290,3,3:56.0,,P. Hairston misses 3-pt jump shot from 24 ft,74,86
291,3,3:53.0,Defensive rebound by R. Hibbert,,74,86
292,3,3:42.0,Personal foul by M. Conley,,74,86
293,3,3:42.0,T. Black enters the game for R. Hibbert,,74,86
294,3,3:42.0,L. Nance enters the game for J. Randle,,74,86
295,3,3:42.0,,M. Chalmers enters the game for P. Hairston,74,86
296,3,3:42.0,,V. Carter enters the game for M. Barnes,74,86
297,3,3:31.0,L. Williams misses 2-pt jump shot from 8 ft,,74,86
298,3,3:30.0,,Defensive rebound by B. Wright,74,86
299,3,3:21.0,,Personal foul by T. Black,74,86
300,3,3:21.0,N. Young enters the game for K. Bryant,,74,86
301,3,3:09.0,,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Chalmers),74,88
302,3,3:01.0,Shooting foul by Z. Randolph (drawn by L. Williams),,74,88
303,3,3:01.0,L. Williams makes free throw 1 of 2,,75,88
304,3,3:01.0,L. Williams makes free throw 2 of 2,,76,88
305,3,2:49.0,,M. Chalmers makes 2-pt layup from 2 ft,76,90
306,3,2:29.0,J. Clarkson misses 3-pt jump shot from 24 ft,,76,90
307,3,2:28.0,,Defensive rebound by M. Conley,76,90
308,3,2:14.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by Z. Randolph),76,93
309,3,2:14.0,LA Lakers full timeout,,76,93
310,3,2:04.0,L. Williams makes 2-pt jump shot from 17 ft,,78,93
311,3,1:43.0,,B. Wright makes 2-pt dunk at rim (assist by M. Conley),78,95
312,3,1:22.0,N. Young misses 3-pt jump shot from 24 ft,,78,95
313,3,1:21.0,Offensive rebound by T. Black,,78,95
314,3,1:17.0,T. Black misses 2-pt jump shot from 9 ft,,78,95
315,3,1:17.0,Offensive rebound by T. Black,,78,95
316,3,1:13.0,L. Williams makes 3-pt jump shot from 24 ft (assist by T. Black),,81,95
317,3,0:54.0,,Z. Randolph misses 2-pt jump shot from 15 ft,81,95
318,3,0:53.0,Defensive rebound by L. Williams,,81,95
319,3,0:47.0,L. Williams misses 3-pt jump shot from 23 ft,,81,95
320,3,0:46.0,Offensive rebound by L. Nance,,81,95
321,3,0:46.0,L. Nance makes 2-pt dunk at rim,,83,95
322,3,0:46.0,,Memphis full timeout,83,95
323,3,0:46.0,,L. Stephenson enters the game for M. Conley,83,95
324,3,0:35.0,,B. Wright makes 2-pt jump shot from 4 ft,83,97
325,3,0:35.0,,Shooting foul by T. Black (drawn by B. Wright),83,97
326,3,0:35.0,,B. Wright misses free throw 1 of 1,83,97
327,3,0:34.0,Defensive rebound by J. Clarkson,,83,97
328,3,0:11.0,J. Clarkson misses 2-pt jump shot from 15 ft,,83,97
329,3,0:09.0,Offensive rebound by T. Black,,83,97
330,3,0:06.0,N. Young misses 2-pt jump shot from 20 ft,,83,97
331,3,0:05.0,Offensive rebound by L. Nance,,83,97
332,3,0:03.0,,Loose ball foul by M. Chalmers,83,97
333,3,0:03.0,L. Nance misses free throw 1 of 2,,83,97
334,3,0:03.0,Offensive rebound by Team,,83,97
335,3,0:03.0,L. Nance makes free throw 2 of 2,,84,97
336,3,0:00.0,,Z. Randolph misses 3-pt jump shot from 30 ft,84,97
337,3,0:00.0,,Offensive rebound by Team,84,97
338,4,11:45.0,,B. Wright misses 2-pt jump shot from 6 ft,84,97
339,4,11:43.0,Defensive rebound by J. Clarkson,,84,97
340,4,11:28.0,L. Williams makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,87,97
341,4,11:03.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Chalmers),87,100
342,4,10:54.0,L. Williams makes 3-pt jump shot from 25 ft,,90,100
343,4,10:35.0,,Offensive foul by B. Wright (drawn by L. Williams),90,100
344,4,10:35.0,,Turnover by B. Wright (offensive foul),90,100
345,4,10:35.0,B. Bass enters the game for T. Black,,90,100
346,4,10:29.0,L. Williams misses 3-pt jump shot from 24 ft,,90,100
347,4,10:28.0,,Defensive rebound by M. Barnes,90,100
348,4,10:18.0,,B. Wright makes 2-pt dunk at rim (assist by C. Andersen),90,102
349,4,10:18.0,,Shooting foul by L. Nance (drawn by B. Wright),90,102
350,4,10:18.0,,B. Wright misses free throw 1 of 1,90,102
351,4,10:18.0,Defensive rebound by L. Nance,,90,102
352,4,10:01.0,N. Young misses 3-pt jump shot from 25 ft,,90,102
353,4,10:00.0,,Defensive rebound by Team,90,102
354,4,9:44.0,,M. Chalmers misses 2-pt layup from 2 ft,90,102
355,4,9:42.0,Defensive rebound by J. Clarkson,,90,102
356,4,9:32.0,J. Clarkson makes 2-pt jump shot from 5 ft,,92,102
357,4,9:18.0,,L. Stephenson makes 2-pt jump shot from 16 ft,92,104
358,4,9:00.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by L. Nance),,95,104
359,4,8:42.0,,B. Wright misses 2-pt hook shot from 5 ft,95,104
360,4,8:38.0,,Offensive rebound by B. Wright,95,104
361,4,8:38.0,,B. Wright misses 2-pt layup at rim,95,104
362,4,8:37.0,,Offensive rebound by B. Wright,95,104
363,4,8:37.0,,B. Wright makes 2-pt layup at rim,95,106
364,4,8:30.0,Shooting foul by B. Wright (drawn by L. Williams),,95,106
365,4,8:30.0,LA Lakers full timeout,,95,106
366,4,8:30.0,J. Randle enters the game for L. Nance,,95,106
367,4,8:30.0,,V. Carter enters the game for M. Chalmers,95,106
368,4,8:30.0,L. Williams makes free throw 1 of 2,,96,106
369,4,8:30.0,L. Williams makes free throw 2 of 2,,97,106
370,4,8:16.0,,L. Stephenson makes 2-pt layup from 2 ft,97,108
371,4,7:55.0,L. Williams misses 3-pt jump shot from 24 ft,,97,108
372,4,7:53.0,Offensive rebound by J. Randle,,97,108
373,4,7:53.0,,Loose ball foul by L. Stephenson,97,108
374,4,7:53.0,D. Russell enters the game for L. Williams,,97,108
375,4,7:33.0,B. Bass misses 2-pt jump shot from 3 ft,,97,108
376,4,7:33.0,,Defensive rebound by B. Wright,97,108
377,4,7:22.0,,L. Stephenson misses 2-pt layup from 2 ft,97,108
378,4,7:21.0,Defensive rebound by B. Bass,,97,108
379,4,7:13.0,D. Russell misses 2-pt jump shot from 16 ft,,97,108
380,4,7:12.0,,Defensive rebound by V. Carter,97,108
381,4,6:56.0,,B. Wright makes 2-pt jump shot from 7 ft (assist by V. Carter),97,110
382,4,6:32.0,J. Randle makes 2-pt layup from 1 ft,,99,110
383,4,6:21.0,,Personal foul by N. Young,99,110
384,4,6:21.0,,J. Green enters the game for C. Andersen,99,110
385,4,6:13.0,,Shooting foul by B. Bass (drawn by M. Barnes),99,110
386,4,6:13.0,,M. Barnes makes free throw 1 of 2,99,111
387,4,6:13.0,,M. Barnes makes free throw 2 of 2,99,112
388,4,5:59.0,N. Young misses 3-pt jump shot from 23 ft,,99,112
389,4,5:57.0,,Defensive rebound by M. Barnes,99,112
390,4,5:57.0,,Shooting foul by J. Clarkson (drawn by V. Carter),99,112
391,4,5:57.0,,Memphis full timeout,99,112
392,4,5:57.0,,V. Carter makes free throw 1 of 2,99,113
393,4,5:57.0,,V. Carter makes free throw 2 of 2,99,114
394,4,5:46.0,D. Russell misses 2-pt jump shot from 22 ft,,99,114
