,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
62,1,4:09.0,K. Leonard makes 2-pt jump shot from 7 ft,,14,20
63,1,4:09.0,,Golden State full timeout,14,20
64,1,4:09.0,,L. Barbosa enters the game for K. Thompson,14,20
65,1,3:57.0,,L. Barbosa misses 3-pt jump shot from 24 ft,14,20
66,1,3:56.0,Defensive rebound by K. Leonard,,14,20
67,1,3:48.0,M. Ginóbili misses 2-pt layup from 2 ft,,14,20
68,1,3:46.0,,Defensive rebound by D. Green,14,20
69,1,3:38.0,,F. Ezeli makes 2-pt hook shot from 6 ft (assist by D. Green),14,22
70,1,3:24.0,Personal foul by L. Barbosa (drawn by M. Ginóbili),,14,22
71,1,3:13.0,L. Aldridge misses 2-pt hook shot from 10 ft,,14,22
72,1,3:12.0,,Defensive rebound by F. Ezeli,14,22
73,1,3:02.0,,Turnover by F. Ezeli (bad pass),14,22
74,1,2:51.0,Turnover by P. Mills (lost ball),,14,22
75,1,2:39.0,,S. Curry misses 2-pt jump shot from 4 ft,14,22
76,1,2:39.0,Defensive rebound by L. Aldridge,,14,22
77,1,2:35.0,Personal foul by F. Ezeli (drawn by M. Ginóbili),,14,22
78,1,2:35.0,M. Ginóbili makes free throw 1 of 2,,15,22
79,1,2:35.0,J. Simmons enters the game for K. Leonard,,15,22
80,1,2:35.0,M. Ginóbili makes free throw 2 of 2,,16,22
81,1,2:16.0,,F. Ezeli misses 2-pt jump shot from 4 ft,16,22
82,1,2:16.0,Defensive rebound by M. Ginóbili,,16,22
83,1,2:07.0,M. Ginóbili misses 2-pt jump shot from 8 ft,,16,22
84,1,2:07.0,,Defensive rebound by D. Green,16,22
85,1,1:55.0,,Turnover by D. Green (bad pass; steal by J. Simmons),16,22
86,1,1:51.0,Turnover by J. Simmons (lost ball),,16,22
87,1,1:51.0,,H. Barnes enters the game for D. Green,16,22
88,1,1:51.0,D. West enters the game for L. Aldridge,,16,22
89,1,1:31.0,,S. Curry makes 3-pt jump shot from 22 ft (assist by L. Barbosa),16,25
90,1,1:17.0,D. West makes 2-pt dunk at rim (assist by M. Ginóbili),,18,25
91,1,1:05.0,,Turnover by H. Barnes (lost ball),18,25
92,1,0:45.0,D. West makes 2-pt jump shot from 14 ft (assist by P. Mills),,20,25
93,1,0:29.0,,A. Iguodala makes 2-pt jump shot from 8 ft (assist by F. Ezeli),20,27
94,1,0:11.0,Shooting foul by H. Barnes (drawn by B. Diaw),,20,27
95,1,0:11.0,B. Diaw makes free throw 1 of 3,,21,27
96,1,0:11.0,B. Diaw makes free throw 2 of 3,,22,27
97,1,0:11.0,,K. Thompson enters the game for F. Ezeli,22,27
98,1,0:11.0,K. Leonard enters the game for D. West,,22,27
99,1,0:11.0,B. Diaw makes free throw 3 of 3,,23,27
100,1,0:06.0,,Personal foul by P. Mills (drawn by S. Curry),23,27
101,1,0:04.0,,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),23,29
102,1,0:00.0,P. Mills misses 3-pt jump shot from 40 ft,,23,29
103,1,0:00.0,Offensive rebound by Team,,23,29
104,2,11:42.0,,H. Barnes misses 2-pt layup from 1 ft,23,29
105,2,11:41.0,Defensive rebound by D. West,,23,29
106,2,11:36.0,Turnover by M. Ginóbili (lost ball),,23,29
107,2,11:25.0,,Personal foul by D. West (drawn by F. Ezeli),23,29
108,2,11:22.0,,Turnover by S. Livingston (bad pass; steal by M. Ginóbili),23,29
109,2,11:05.0,D. West makes 2-pt jump shot from 8 ft (assist by T. Parker),,25,29
110,2,10:43.0,,L. Barbosa makes 2-pt layup from 2 ft,25,31
111,2,10:24.0,Turnover by B. Diaw (bad pass; steal by S. Livingston),,25,31
112,2,10:18.0,,Turnover by L. Barbosa (lost ball; steal by T. Parker),25,31
113,2,10:16.0,Personal foul by S. Livingston (drawn by T. Parker),,25,31
114,2,10:16.0,,K. Thompson enters the game for L. Barbosa,25,31
115,2,10:16.0,,A. Bogut enters the game for F. Ezeli,25,31
116,2,10:16.0,D. Green enters the game for J. Simmons,,25,31
117,2,9:58.0,B. Diaw misses 3-pt jump shot from 26 ft,,25,31
118,2,9:58.0,,Defensive rebound by A. Iguodala,25,31
119,2,9:50.0,,S. Livingston makes 2-pt layup from 1 ft (assist by A. Iguodala),25,33
120,2,9:50.0,San Antonio full timeout,,25,33
121,2,9:40.0,D. West makes 2-pt layup from 2 ft (assist by M. Ginóbili),,27,33
122,2,9:24.0,,Shooting foul by D. Green (drawn by K. Thompson),27,33
123,2,9:24.0,,K. Thompson makes free throw 1 of 2,27,34
124,2,9:24.0,K. Leonard enters the game for M. Ginóbili,,27,34
125,2,9:24.0,,D. Green enters the game for H. Barnes,27,34
126,2,9:24.0,,K. Thompson makes free throw 2 of 2,27,35
127,2,9:08.0,B. Diaw makes 2-pt hook shot from 9 ft,,29,35
128,2,8:53.0,,S. Livingston makes 2-pt dunk at rim (assist by A. Iguodala),29,37
129,2,8:40.0,T. Parker misses 2-pt jump shot from 9 ft,,29,37
130,2,8:40.0,,Defensive rebound by D. Green,29,37
131,2,8:26.0,,Offensive foul by A. Bogut (drawn by D. Green),29,37
132,2,8:26.0,,Turnover by A. Bogut (offensive foul),29,37
133,2,8:10.0,Turnover by D. Green (bad pass; steal by A. Iguodala),,29,37
134,2,7:58.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),29,39
135,2,7:46.0,Personal foul by A. Bogut (drawn by D. Green),,29,39
136,2,7:28.0,D. West makes 2-pt jump shot from 15 ft (assist by B. Diaw),,31,39
137,2,7:21.0,,S. Livingston makes 2-pt jump shot from 14 ft,31,41
138,2,7:21.0,,Shooting foul by T. Parker (drawn by S. Livingston),31,41
139,2,7:21.0,,B. Rush enters the game for A. Iguodala,31,41
140,2,7:21.0,,M. Speights enters the game for A. Bogut,31,41
141,2,7:21.0,L. Aldridge enters the game for D. West,,31,41
142,2,7:21.0,K. Anderson enters the game for B. Diaw,,31,41
143,2,7:21.0,,S. Livingston makes free throw 1 of 1,31,42
144,2,7:10.0,Turnover by T. Parker (lost ball; steal by D. Green),,31,42
145,2,7:01.0,,Turnover by S. Livingston (bad pass),31,42
146,2,6:56.0,,Loose ball foul by M. Speights (drawn by K. Leonard),31,42
147,2,6:44.0,K. Leonard makes 2-pt jump shot from 7 ft,,33,42
148,2,6:30.0,,K. Thompson makes 2-pt jump shot from 5 ft (assist by S. Livingston),33,44
149,2,6:30.0,,Shooting foul by K. Leonard (drawn by K. Thompson),33,44
150,2,6:30.0,,K. Thompson makes free throw 1 of 1,33,45
151,2,6:11.0,K. Anderson makes 2-pt jump shot from 14 ft (assist by K. Leonard),,35,45
152,2,6:02.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),35,47
153,2,5:37.0,L. Aldridge makes 2-pt dunk at rim (assist by T. Parker),,37,47
154,2,5:27.0,,Golden State full timeout,37,47
155,2,5:27.0,,S. Curry enters the game for B. Rush,37,47
156,2,5:27.0,P. Mills enters the game for T. Parker,,37,47
157,2,5:20.0,,M. Speights misses 2-pt jump shot from 15 ft,37,47
158,2,5:20.0,,Offensive rebound by Team,37,47
159,2,5:20.0,Loose ball foul by K. Anderson (drawn by D. Green),,37,47
160,2,5:20.0,,D. Green makes free throw 1 of 2,37,48
161,2,5:20.0,,D. Green makes free throw 2 of 2,37,49
162,2,5:11.0,K. Leonard misses 2-pt jump shot from 16 ft,,37,49
163,2,5:11.0,,Defensive rebound by M. Speights,37,49
164,2,5:00.0,,S. Curry makes 2-pt jump shot from 10 ft,37,51
165,2,4:54.0,K. Anderson misses 2-pt jump shot from 4 ft,,37,51
166,2,4:50.0,,Defensive rebound by M. Speights,37,51
167,2,4:44.0,,S. Livingston makes 2-pt dunk at rim,37,53
168,2,4:25.0,L. Aldridge misses 2-pt jump shot from 18 ft,,37,53
169,2,4:24.0,Offensive rebound by K. Anderson,,37,53
170,2,4:23.0,K. Anderson misses 2-pt jump shot from 3 ft (block by D. Green),,37,53
171,2,4:20.0,,Defensive rebound by K. Thompson,37,53
172,2,4:12.0,,Shooting foul by D. Green (drawn by D. Green),37,53
173,2,4:12.0,,D. Green makes free throw 1 of 2,37,54
174,2,4:12.0,M. Ginóbili enters the game for P. Mills,,37,54
175,2,4:12.0,J. Simmons enters the game for D. Green,,37,54
176,2,4:12.0,R. Butler enters the game for K. Anderson,,37,54
177,2,4:12.0,,D. Green makes free throw 2 of 2,37,55
178,2,3:55.0,J. Simmons misses 2-pt jump shot from 6 ft,,37,55
179,2,3:55.0,Offensive rebound by L. Aldridge,,37,55
180,2,3:48.0,L. Aldridge misses 2-pt hook shot from 8 ft,,37,55
181,2,3:48.0,,Defensive rebound by M. Speights,37,55
182,2,3:44.0,,Turnover by S. Curry (bad pass),37,55
183,2,3:28.0,Turnover by K. Leonard (lost ball; steal by D. Green),,37,55
184,2,3:21.0,,D. Green misses 2-pt layup from 1 ft,37,55
185,2,3:20.0,Defensive rebound by R. Butler,,37,55
186,2,3:09.0,Personal foul by M. Speights (drawn by L. Aldridge),,37,55
187,2,3:09.0,,A. Iguodala enters the game for S. Livingston,37,55
188,2,3:09.0,,H. Barnes enters the game for D. Green,37,55
189,2,3:07.0,Personal foul by H. Barnes (drawn by M. Ginóbili),,37,55
190,2,3:07.0,M. Ginóbili misses free throw 1 of 2,,37,55
191,2,3:07.0,Offensive rebound by Team,,37,55
192,2,3:07.0,,B. Rush enters the game for H. Barnes,37,55
193,2,3:07.0,M. Ginóbili makes free throw 2 of 2,,38,55
194,2,2:49.0,,S. Curry makes 2-pt jump shot from 21 ft (assist by M. Speights),38,57
195,2,2:35.0,J. Simmons makes 2-pt layup from 1 ft,,40,57
196,2,2:27.0,,M. Speights misses 2-pt jump shot from 15 ft,40,57
197,2,2:24.0,,Offensive rebound by S. Curry,40,57
198,2,2:17.0,,S. Curry misses 2-pt layup from 2 ft (block by M. Ginóbili),40,57
199,2,2:16.0,,Offensive rebound by Team,40,57
200,2,2:16.0,Official timeout,,40,57
201,2,2:13.0,,M. Speights misses 2-pt jump shot from 5 ft (block by L. Aldridge),40,57
202,2,2:12.0,Defensive rebound by R. Butler,,40,57
203,2,2:06.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by R. Butler),,42,57
204,2,1:58.0,,K. Thompson misses 2-pt layup from 2 ft (block by R. Butler),42,57
205,2,1:55.0,Defensive rebound by J. Simmons,,42,57
206,2,1:50.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,42,57
207,2,1:47.0,,Defensive rebound by B. Rush,42,57
208,2,1:42.0,,B. Rush makes 3-pt jump shot from 27 ft (assist by S. Curry),42,60
209,2,1:25.0,R. Butler makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,45,60
210,2,1:24.0,,Golden State full timeout,45,60
211,2,1:24.0,,Technical foul by Team,45,60
212,2,1:24.0,,D. Green enters the game for M. Speights,45,60
213,2,1:24.0,K. Leonard makes technical free throw,,46,60
214,2,1:06.0,,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),46,62
215,2,0:50.0,L. Aldridge misses 2-pt layup from 1 ft,,46,62
216,2,0:49.0,,Defensive rebound by A. Iguodala,46,62
217,2,0:42.0,,Turnover by D. Green (bad pass),46,62
218,2,0:25.0,Shooting foul by D. Green (drawn by L. Aldridge),,46,62
219,2,0:25.0,L. Aldridge makes free throw 1 of 2,,47,62
220,2,0:25.0,L. Aldridge misses free throw 2 of 2,,47,62
221,2,0:23.0,,Defensive rebound by B. Rush,47,62
222,2,0:07.0,,Offensive foul by K. Thompson (drawn by J. Simmons),47,62
223,2,0:07.0,,Turnover by K. Thompson (offensive foul),47,62
224,2,0:07.0,D. Green enters the game for R. Butler,,47,62
225,2,0:02.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,47,62
226,2,0:00.0,,Defensive rebound by K. Thompson,47,62
227,3,11:39.0,,Turnover by H. Barnes (bad pass; steal by K. Leonard),47,62
228,3,11:22.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by K. Leonard),,49,62
229,3,10:55.0,,K. Thompson misses 3-pt jump shot from 27 ft,49,62
230,3,10:53.0,Defensive rebound by K. Leonard,,49,62
231,3,10:41.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,52,62
232,3,10:25.0,,D. Green misses 2-pt hook shot at rim,52,62
233,3,10:25.0,,Offensive rebound by D. Green,52,62
234,3,10:25.0,,D. Green makes 2-pt layup at rim,52,64
235,3,10:12.0,L. Aldridge misses 2-pt hook shot from 7 ft,,52,64
236,3,10:11.0,,Defensive rebound by A. Bogut,52,64
237,3,9:54.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),52,66
238,3,9:35.0,Shooting foul by H. Barnes (drawn by K. Leonard),,52,66
239,3,9:35.0,K. Leonard makes free throw 1 of 2,,53,66
240,3,9:35.0,,B. Rush enters the game for H. Barnes,53,66
241,3,9:35.0,J. Simmons enters the game for D. Green,,53,66
242,3,9:35.0,K. Leonard makes free throw 2 of 2,,54,66
243,3,9:13.0,,Shooting foul by T. Parker (drawn by S. Curry),54,66
244,3,9:13.0,,S. Curry makes free throw 1 of 2,54,67
245,3,9:13.0,,S. Curry makes free throw 2 of 2,54,68
246,3,9:04.0,Turnover by T. Parker (bad pass),,54,68
247,3,8:51.0,,S. Curry makes 2-pt jump shot from 12 ft,54,70
248,3,8:30.0,Turnover by L. Aldridge (3 sec),,54,70
249,3,8:20.0,,S. Curry makes 3-pt jump shot from 25 ft,54,73
250,3,8:06.0,Shooting foul by D. Green (drawn by K. Leonard),,54,73
251,3,8:06.0,K. Leonard makes free throw 1 of 2,,55,73
252,3,8:06.0,B. Diaw enters the game for D. West,,55,73
253,3,8:06.0,K. Leonard makes free throw 2 of 2,,56,73
254,3,7:55.0,,S. Curry makes 3-pt jump shot from 27 ft,56,76
255,3,7:33.0,K. Leonard misses 2-pt jump shot from 14 ft,,56,76
256,3,7:32.0,,Defensive rebound by A. Bogut,56,76
257,3,7:24.0,,S. Curry misses 3-pt jump shot from 25 ft,56,76
258,3,7:23.0,Defensive rebound by K. Leonard,,56,76
259,3,7:14.0,K. Leonard makes 2-pt jump shot from 11 ft,,58,76
260,3,7:04.0,,Personal foul by T. Parker (drawn by D. Green),58,76
261,3,7:04.0,P. Mills enters the game for T. Parker,,58,76
262,3,6:56.0,,D. Green makes 2-pt jump shot from 9 ft (assist by B. Rush),58,78
263,3,6:56.0,,Shooting foul by L. Aldridge (drawn by D. Green),58,78
264,3,6:56.0,,D. Green makes free throw 1 of 1,58,79
265,3,6:40.0,J. Simmons makes 2-pt dunk at rim,,60,79
266,3,6:31.0,,S. Curry misses 2-pt layup from 1 ft (block by L. Aldridge),60,79
267,3,6:31.0,,Offensive rebound by Team,60,79
268,3,6:31.0,,Golden State full timeout,60,79
269,3,6:19.0,,Offensive foul by K. Thompson (drawn by J. Simmons),60,79
270,3,6:19.0,,Turnover by K. Thompson (offensive foul),60,79
271,3,6:06.0,Personal foul by K. Thompson (drawn by J. Simmons),,60,79
272,3,5:52.0,P. Mills misses 2-pt jump shot from 20 ft,,60,79
273,3,5:52.0,Offensive rebound by Team,,60,79
274,3,5:52.0,Turnover by Team (shot clock),,60,79
275,3,5:52.0,M. Ginóbili enters the game for K. Leonard,,60,79
276,3,5:39.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by D. Green),60,82
277,3,5:24.0,Turnover by L. Aldridge (bad pass),,60,82
278,3,5:11.0,,K. Thompson misses 2-pt jump shot from 17 ft,60,82
279,3,5:11.0,Defensive rebound by L. Aldridge,,60,82
280,3,4:52.0,Shooting foul by A. Bogut (drawn by M. Ginóbili),,60,82
281,3,4:52.0,M. Ginóbili makes free throw 1 of 2,,61,82
282,3,4:52.0,,L. Barbosa enters the game for K. Thompson,61,82
283,3,4:52.0,,F. Ezeli enters the game for A. Bogut,61,82
284,3,4:52.0,M. Ginóbili makes free throw 2 of 2,,62,82
285,3,4:42.0,,S. Curry makes 2-pt jump shot from 3 ft,62,84
286,3,4:42.0,,Shooting foul by J. Simmons (drawn by S. Curry),62,84
287,3,4:42.0,,S. Curry makes free throw 1 of 1,62,85
288,3,4:25.0,Turnover by B. Diaw (bad pass; steal by D. Green),,62,85
289,3,4:12.0,,Turnover by D. Green (bad pass; steal by J. Simmons),62,85
290,3,4:08.0,Turnover by P. Mills (step out of bounds),,62,85
291,3,4:08.0,,A. Iguodala enters the game for B. Rush,62,85
292,3,4:06.0,,Personal foul by J. Simmons (drawn by S. Curry),62,85
293,3,4:06.0,,S. Curry makes free throw 1 of 2,62,86
294,3,4:06.0,D. West enters the game for L. Aldridge,,62,86
295,3,4:06.0,,S. Curry makes free throw 2 of 2,62,87
296,3,3:53.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,62,87
297,3,3:53.0,,Defensive rebound by D. Green,62,87
298,3,3:43.0,,L. Barbosa misses 2-pt layup from 1 ft,62,87
299,3,3:42.0,,Offensive rebound by L. Barbosa,62,87
300,3,3:32.0,,F. Ezeli makes 2-pt layup at rim (assist by A. Iguodala),62,89
301,3,3:22.0,P. Mills misses 2-pt jump shot from 18 ft,,62,89
302,3,3:22.0,,Defensive rebound by F. Ezeli,62,89
303,3,3:14.0,,D. Green misses 2-pt layup from 1 ft,62,89
304,3,3:13.0,,Offensive rebound by D. Green,62,89
305,3,3:13.0,,D. Green misses 2-pt layup from 1 ft,62,89
306,3,3:11.0,Defensive rebound by D. West,,62,89
307,3,2:58.0,Turnover by J. Simmons (lost ball; steal by S. Curry),,62,89
308,3,2:54.0,,Shooting foul by P. Mills (drawn by A. Iguodala),62,89
309,3,2:54.0,San Antonio full timeout,,62,89
310,3,2:54.0,Violation by Team (jump ball),,62,89
311,3,2:54.0,,Violation by Team (jump ball),62,89
312,3,2:54.0,,H. Barnes enters the game for D. Green,62,89
313,3,2:54.0,,A. Iguodala misses free throw 1 of 2,62,89
314,3,2:54.0,,Offensive rebound by Team,62,89
315,3,2:54.0,,A. Iguodala misses free throw 2 of 2,62,89
316,3,2:53.0,Defensive rebound by D. West,,62,89
317,3,2:45.0,P. Mills makes 3-pt jump shot from 25 ft,,65,89
318,3,2:27.0,,H. Barnes misses 3-pt jump shot from 24 ft,65,89
319,3,2:27.0,Defensive rebound by M. Ginóbili,,65,89
320,3,2:22.0,P. Mills misses 3-pt jump shot from 25 ft,,65,89
321,3,2:21.0,,Defensive rebound by F. Ezeli,65,89
322,3,2:09.0,,S. Curry misses 3-pt jump shot from 28 ft,65,89
323,3,2:07.0,Defensive rebound by J. Simmons,,65,89
324,3,2:01.0,Turnover by J. Simmons (bad pass; steal by S. Curry),,65,89
325,3,1:51.0,,A. Iguodala misses 3-pt jump shot from 23 ft,65,89
326,3,1:50.0,Defensive rebound by M. Ginóbili,,65,89
327,3,1:34.0,D. West misses 2-pt hook shot from 4 ft,,65,89
328,3,1:34.0,,Defensive rebound by F. Ezeli,65,89
329,3,1:21.0,,S. Curry misses 2-pt jump shot from 3 ft,65,89
330,3,1:21.0,,Offensive rebound by F. Ezeli,65,89
331,3,1:14.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by F. Ezeli),65,92
332,3,1:06.0,Personal foul by L. Barbosa (drawn by M. Ginóbili),,65,92
333,3,1:06.0,M. Ginóbili misses free throw 1 of 2,,65,92
334,3,1:06.0,Offensive rebound by Team,,65,92
335,3,1:06.0,,M. Speights enters the game for F. Ezeli,65,92
336,3,1:06.0,,S. Livingston enters the game for S. Curry,65,92
337,3,1:06.0,K. Anderson enters the game for B. Diaw,,65,92
338,3,1:06.0,B. Marjanović enters the game for D. West,,65,92
339,3,1:06.0,M. Ginóbili misses free throw 2 of 2,,65,92
340,3,1:05.0,,Defensive rebound by M. Speights,65,92
341,3,0:50.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by H. Barnes),65,94
342,3,0:38.0,J. Simmons misses 3-pt jump shot from 25 ft,,65,94
343,3,0:38.0,,Defensive rebound by L. Barbosa,65,94
344,3,0:25.0,,Shooting foul by M. Ginóbili (drawn by M. Speights),65,94
345,3,0:25.0,,M. Speights misses free throw 1 of 2,65,94
346,3,0:25.0,,Offensive rebound by Team,65,94
347,3,0:25.0,D. Green enters the game for J. Simmons,,65,94
348,3,0:25.0,,M. Speights makes free throw 2 of 2,65,95
349,3,0:07.0,Shooting block foul by M. Speights (drawn by M. Ginóbili),,65,95
350,3,0:07.0,M. Ginóbili makes free throw 1 of 2,,66,95
351,3,0:07.0,M. Ginóbili misses free throw 2 of 2,,66,95
352,3,0:05.0,,Defensive rebound by S. Livingston,66,95
353,3,0:02.0,,L. Barbosa misses 2-pt layup from 2 ft,66,95
354,3,0:01.0,Defensive rebound by D. Green,,66,95
355,4,11:44.0,J. Simmons misses 2-pt layup from 1 ft,,66,95
356,4,11:42.0,,Defensive rebound by A. Iguodala,66,95
357,4,11:33.0,,Personal foul by J. Simmons (drawn by A. Iguodala),66,95
358,4,11:28.0,,M. Speights misses 2-pt jump shot from 20 ft,66,95
359,4,11:27.0,Defensive rebound by K. Anderson,,66,95
360,4,11:04.0,J. Simmons misses 2-pt jump shot from 11 ft,,66,95
361,4,11:03.0,,Defensive rebound by H. Barnes,66,95
362,4,10:54.0,,M. Speights misses 2-pt jump shot from 7 ft,66,95
363,4,10:52.0,,Offensive rebound by M. Speights,66,95
364,4,10:52.0,,M. Speights misses 2-pt layup at rim,66,95
365,4,10:51.0,Defensive rebound by D. Green,,66,95
366,4,10:41.0,B. Marjanović makes 2-pt dunk at rim (assist by P. Mills),,68,95
367,4,10:24.0,,Turnover by A. Iguodala (lost ball; steal by B. Marjanović),68,95
368,4,10:14.0,D. Green misses 3-pt jump shot from 26 ft,,68,95
369,4,10:13.0,Offensive rebound by B. Marjanović,,68,95
370,4,10:10.0,Shooting foul by H. Barnes (drawn by B. Marjanović),,68,95
371,4,10:10.0,B. Marjanović misses free throw 1 of 2,,68,95
372,4,10:10.0,Offensive rebound by Team,,68,95
373,4,10:10.0,B. Marjanović makes free throw 2 of 2,,69,95
374,4,9:51.0,,H. Barnes makes 2-pt jump shot from 16 ft,69,97
375,4,9:36.0,K. Anderson misses 2-pt layup from 1 ft,,69,97
376,4,9:35.0,Offensive rebound by K. Anderson,,69,97
377,4,9:30.0,K. Anderson misses 2-pt layup from 2 ft,,69,97
378,4,9:29.0,,Defensive rebound by Team,69,97
379,4,9:10.0,,L. Barbosa misses 2-pt jump shot from 6 ft,69,97
380,4,9:10.0,Defensive rebound by B. Marjanović,,69,97
381,4,9:02.0,Turnover by P. Mills (lost ball; steal by L. Barbosa),,69,97
382,4,8:58.0,,Shooting foul by J. Simmons (drawn by A. Iguodala),69,97
383,4,8:58.0,Official timeout,,69,97
384,4,8:58.0,R. McCallum enters the game for P. Mills,,69,97
385,4,8:58.0,R. Butler enters the game for J. Simmons,,69,97
386,4,8:58.0,,A. Iguodala misses free throw 1 of 2,69,97
387,4,8:58.0,,Offensive rebound by Team,69,97
388,4,8:58.0,,A. Iguodala makes free throw 2 of 2,69,98
