,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
221,2,0:40.0,,D. Jordan makes free throw 1 of 2,39,44
222,2,0:40.0,,D. Jordan makes free throw 2 of 2,39,45
223,2,0:31.0,M. Plumlee misses 2-pt jump shot from 7 ft,,39,45
224,2,0:29.0,,Defensive rebound by J. Crawford,39,45
225,2,0:26.0,,Personal take foul by B. Roberts,39,45
226,2,0:26.0,,D. Jordan makes free throw 1 of 2,39,46
227,2,0:26.0,,D. Jordan misses free throw 2 of 2,39,46
228,2,0:25.0,Defensive rebound by A. Crabbe,,39,46
229,2,0:22.0,Personal take foul by C. Paul,,39,46
230,2,0:22.0,P. Connaughton enters the game for M. Plumlee,,39,46
231,2,0:22.0,,J. Green enters the game for D. Jordan,39,46
232,2,0:22.0,,LA Clippers full timeout,39,46
233,2,0:22.0,,L. Mbah a Moute enters the game for J. Green,39,46
234,2,0:04.0,B. Roberts misses 3-pt jump shot from 23 ft,,39,46
235,2,0:04.0,,Defensive rebound by L. Mbah a Moute,39,46
236,2,0:01.0,,A. Rivers misses 3-pt jump shot from 24 ft,39,46
237,2,0:00.0,,Offensive rebound by Team,39,46
238,3,11:38.0,,P. Pierce misses 2-pt jump shot from 12 ft,39,46
239,3,11:36.0,Defensive rebound by A. Aminu,,39,46
240,3,11:31.0,Turnover by D. Lillard (bad pass),,39,46
241,3,11:15.0,,C. Paul makes 2-pt jump shot from 18 ft,39,48
242,3,10:56.0,D. Lillard misses 2-pt layup at rim,,39,48
243,3,10:52.0,,Defensive rebound by J. Redick,39,48
244,3,10:46.0,,P. Pierce misses 3-pt jump shot from 26 ft,39,48
245,3,10:44.0,,Offensive rebound by P. Pierce,39,48
246,3,10:43.0,,J. Redick misses 3-pt jump shot from 24 ft,39,48
247,3,10:43.0,Defensive rebound by Team,,39,48
248,3,10:27.0,D. Lillard misses 2-pt jump shot from 8 ft,,39,48
249,3,10:24.0,,Defensive rebound by P. Pierce,39,48
250,3,10:13.0,,Turnover by D. Jordan (dbl dribble),39,48
251,3,10:01.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,42,48
252,3,9:47.0,,Turnover by D. Jordan (lost ball; steal by C. McCollum),42,48
253,3,9:41.0,C. McCollum misses 2-pt jump shot from 19 ft,,42,48
254,3,9:39.0,,Defensive rebound by D. Jordan,42,48
255,3,9:29.0,,C. Paul misses 2-pt jump shot from 16 ft,42,48
256,3,9:28.0,Defensive rebound by A. Aminu,,42,48
257,3,9:18.0,Shooting foul by L. Mbah a Moute (drawn by M. Plumlee),,42,48
258,3,9:18.0,M. Plumlee makes free throw 1 of 2,,43,48
259,3,9:18.0,M. Plumlee makes free throw 2 of 2,,44,48
260,3,9:12.0,,Personal foul by C. McCollum,44,48
261,3,9:07.0,,Turnover by D. Jordan (bad pass; steal by C. McCollum),44,48
262,3,9:05.0,Shooting foul by D. Jordan (drawn by C. McCollum),,44,48
263,3,9:05.0,C. McCollum makes free throw 1 of 2,,45,48
264,3,9:05.0,C. McCollum misses free throw 2 of 2,,45,48
265,3,9:04.0,,Defensive rebound by D. Jordan,45,48
266,3,8:54.0,,L. Mbah a Moute misses 2-pt layup from 1 ft (block by M. Plumlee),45,48
267,3,8:53.0,Defensive rebound by M. Harkless,,45,48
268,3,8:50.0,Personal foul by D. Jordan,,45,48
269,3,8:39.0,M. Plumlee misses 2-pt layup from 2 ft,,45,48
270,3,8:37.0,Offensive rebound by M. Plumlee,,45,48
271,3,8:36.0,M. Plumlee misses 2-pt layup from 2 ft,,45,48
272,3,8:35.0,,Defensive rebound by J. Redick,45,48
273,3,8:28.0,,P. Pierce misses 3-pt jump shot from 23 ft,45,48
274,3,8:25.0,Defensive rebound by A. Aminu,,45,48
275,3,8:20.0,A. Aminu makes 2-pt layup from 1 ft (assist by D. Lillard),,47,48
276,3,8:18.0,,LA Clippers full timeout,47,48
277,3,8:03.0,,C. Paul misses 2-pt jump shot from 17 ft,47,48
278,3,8:02.0,Defensive rebound by M. Harkless,,47,48
279,3,7:55.0,D. Lillard makes 3-pt jump shot from 26 ft,,50,48
280,3,7:42.0,,J. Redick makes 2-pt jump shot from 19 ft,50,50
281,3,7:22.0,Turnover by M. Harkless (traveling),,50,50
282,3,7:22.0,,W. Johnson enters the game for P. Pierce,50,50
283,3,7:10.0,,C. Paul makes 2-pt jump shot from 17 ft,50,52
284,3,6:59.0,Personal foul by W. Johnson,,50,52
285,3,6:49.0,M. Plumlee makes 2-pt jump shot from 15 ft (assist by C. McCollum),,52,52
286,3,6:38.0,,J. Redick misses 3-pt jump shot from 24 ft,52,52
287,3,6:37.0,Defensive rebound by M. Plumlee,,52,52
288,3,6:30.0,Personal foul by L. Mbah a Moute,,52,52
289,3,6:30.0,D. Lillard makes free throw 1 of 2,,53,52
290,3,6:30.0,D. Lillard makes free throw 2 of 2,,54,52
291,3,6:06.0,,C. Paul misses 3-pt jump shot from 26 ft,54,52
292,3,6:06.0,Defensive rebound by Team,,54,52
293,3,6:06.0,,Loose ball foul by D. Jordan,54,52
294,3,6:06.0,M. Plumlee makes free throw 1 of 2,,55,52
295,3,6:06.0,,C. Aldrich enters the game for D. Jordan,55,52
296,3,6:06.0,M. Plumlee makes free throw 2 of 2,,56,52
297,3,5:50.0,,Turnover by J. Redick (bad pass; steal by D. Lillard),56,52
298,3,5:45.0,Shooting foul by J. Redick (drawn by C. McCollum),,56,52
299,3,5:45.0,C. McCollum misses free throw 1 of 2,,56,52
300,3,5:45.0,Offensive rebound by Team,,56,52
301,3,5:45.0,,J. Crawford enters the game for L. Mbah a Moute,56,52
302,3,5:45.0,,J. Green enters the game for J. Redick,56,52
303,3,5:45.0,C. McCollum makes free throw 2 of 2,,57,52
304,3,5:29.0,,Turnover by C. Paul (traveling),57,52
305,3,5:29.0,A. Crabbe enters the game for C. McCollum,,57,52
306,3,5:01.0,M. Plumlee misses 2-pt jump shot from 15 ft,,57,52
307,3,4:59.0,,Defensive rebound by J. Green,57,52
308,3,4:51.0,,Personal foul by M. Harkless,57,52
309,3,4:51.0,,A. Rivers enters the game for C. Paul,57,52
310,3,4:51.0,G. Henderson enters the game for M. Harkless,,57,52
311,3,4:44.0,,J. Crawford makes 3-pt jump shot from 24 ft,57,55
312,3,4:19.0,M. Plumlee misses 2-pt hook shot from 5 ft,,57,55
313,3,4:14.0,,Defensive rebound by W. Johnson,57,55
314,3,4:07.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Crawford),57,57
315,3,4:07.0,Portland full timeout,,57,57
316,3,3:43.0,A. Aminu misses 2-pt jump shot from 2 ft,,57,57
317,3,3:42.0,,Defensive rebound by C. Aldrich,57,57
318,3,3:24.0,,J. Crawford makes 2-pt jump shot from 20 ft (assist by J. Green),57,59
319,3,3:18.0,Personal foul by A. Rivers,,57,59
320,3,3:18.0,D. Lillard makes free throw 1 of 2,,58,59
321,3,3:18.0,E. Davis enters the game for M. Plumlee,,58,59
322,3,3:18.0,D. Lillard makes free throw 2 of 2,,59,59
323,3,3:05.0,,J. Crawford makes 2-pt jump shot from 9 ft (assist by J. Green),59,61
324,3,2:51.0,E. Davis misses 2-pt layup from 1 ft (block by C. Aldrich),,59,61
325,3,2:49.0,,Defensive rebound by C. Aldrich,59,61
326,3,2:45.0,,A. Rivers makes 2-pt layup from 1 ft (assist by J. Crawford),59,63
327,3,2:26.0,D. Lillard misses 3-pt jump shot from 28 ft,,59,63
328,3,2:24.0,,Defensive rebound by W. Johnson,59,63
329,3,2:17.0,,J. Crawford misses 2-pt jump shot from 18 ft,59,63
330,3,2:17.0,,Offensive rebound by W. Johnson,59,63
331,3,2:17.0,,Shooting foul by A. Crabbe (drawn by W. Johnson),59,63
332,3,2:17.0,,W. Johnson makes free throw 1 of 2,59,64
333,3,2:17.0,M. Harkless enters the game for A. Aminu,,59,64
334,3,2:17.0,C. McCollum enters the game for D. Lillard,,59,64
335,3,2:17.0,,W. Johnson makes free throw 2 of 2,59,65
336,3,1:52.0,G. Henderson makes 2-pt jump shot from 14 ft,,61,65
337,3,1:39.0,,Personal foul by C. McCollum,61,65
338,3,1:31.0,,Turnover by J. Crawford (lost ball; steal by E. Davis),61,65
339,3,1:24.0,Turnover by A. Crabbe (bad pass; steal by C. Aldrich),,61,65
340,3,1:21.0,Offensive charge foul by J. Green (drawn by G. Henderson),,61,65
341,3,1:21.0,,Turnover by J. Green (offensive foul),61,65
342,3,1:05.0,Shooting foul by W. Johnson (drawn by A. Crabbe),,61,65
343,3,1:05.0,A. Crabbe makes free throw 1 of 2,,62,65
344,3,1:05.0,A. Crabbe misses free throw 2 of 2,,62,65
345,3,1:04.0,,Defensive rebound by J. Green,62,65
346,3,0:46.0,,J. Green misses 2-pt layup from 1 ft,62,65
347,3,0:44.0,,Offensive rebound by C. Aldrich,62,65
348,3,0:43.0,,C. Aldrich misses 2-pt layup from 1 ft,62,65
349,3,0:42.0,Defensive rebound by E. Davis,,62,65
350,3,0:29.0,A. Crabbe misses 2-pt layup from 1 ft (block by C. Aldrich),,62,65
351,3,0:29.0,Offensive rebound by Team,,62,65
352,3,0:12.0,,Violation by C. Aldrich (kicked ball),62,65
353,3,0:12.0,D. Lillard enters the game for E. Davis,,62,65
354,3,0:12.0,,P. Prigioni enters the game for W. Johnson,62,65
355,3,0:12.0,,L. Mbah a Moute enters the game for C. Aldrich,62,65
356,3,0:01.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),,65,65
357,4,11:37.0,C. McCollum misses 2-pt jump shot from 11 ft,,65,65
358,4,11:35.0,,Defensive rebound by P. Prigioni,65,65
359,4,11:31.0,,J. Crawford misses 3-pt jump shot from 25 ft,65,65
360,4,11:28.0,,Offensive rebound by P. Prigioni,65,65
361,4,11:14.0,,C. Aldrich misses 2-pt hook shot from 5 ft,65,65
362,4,11:13.0,,Offensive rebound by A. Rivers,65,65
363,4,11:09.0,,A. Rivers makes 2-pt jump shot from 11 ft,65,67
364,4,10:55.0,Personal foul by P. Prigioni,,65,67
365,4,10:42.0,M. Harkless misses 3-pt jump shot from 23 ft,,65,67
366,4,10:41.0,,Defensive rebound by C. Aldrich,65,67
367,4,10:31.0,,J. Crawford makes 2-pt jump shot from 18 ft,65,69
368,4,10:15.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),,68,69
369,4,9:51.0,,J. Green misses 2-pt hook shot from 3 ft,68,69
370,4,9:48.0,Defensive rebound by A. Crabbe,,68,69
371,4,9:45.0,Personal foul by C. Aldrich,,68,69
372,4,9:45.0,C. McCollum makes free throw 1 of 2,,69,69
373,4,9:45.0,C. McCollum makes free throw 2 of 2,,70,69
374,4,9:35.0,,C. Aldrich makes 2-pt layup at rim (assist by P. Prigioni),70,71
375,4,9:35.0,,Shooting foul by E. Davis (drawn by C. Aldrich),70,71
376,4,9:35.0,,C. Aldrich makes free throw 1 of 1,70,72
377,4,9:26.0,Personal foul by P. Prigioni,,70,72
378,4,9:20.0,Personal block foul by C. Aldrich,,70,72
379,4,9:14.0,A. Crabbe misses 3-pt jump shot from 25 ft,,70,72
380,4,9:14.0,,Defensive rebound by Team,70,72
381,4,8:59.0,,J. Green misses 3-pt jump shot from 23 ft,70,72
382,4,8:58.0,Defensive rebound by A. Crabbe,,70,72
383,4,8:50.0,C. McCollum makes 2-pt jump shot from 17 ft,,72,72
384,4,8:36.0,,Turnover by C. Aldrich (traveling),72,72
385,4,8:36.0,Official timeout,,72,72
386,4,8:36.0,D. Lillard enters the game for C. McCollum,,72,72
387,4,8:21.0,Personal foul by J. Crawford,,72,72
388,4,8:21.0,G. Henderson makes free throw 1 of 2,,73,72
389,4,8:21.0,,C. Paul enters the game for P. Prigioni,73,72
390,4,8:21.0,,D. Jordan enters the game for C. Aldrich,73,72
391,4,8:21.0,G. Henderson makes free throw 2 of 2,,74,72
392,4,8:06.0,,J. Crawford makes 2-pt jump shot from 18 ft,74,74
393,4,7:45.0,G. Henderson makes 2-pt jump shot from 22 ft (assist by D. Lillard),,76,74
394,4,7:31.0,,Personal foul by G. Henderson,76,74
