,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
139,2,8:36.0,,K. Bazemore misses 3-pt jump shot from 26 ft,27,18
140,2,8:35.0,,Offensive rebound by P. Millsap,27,18
141,2,8:34.0,,P. Millsap misses 2-pt layup at rim (block by E. Turner),27,18
142,2,8:34.0,,Offensive rebound by P. Millsap,27,18
143,2,8:34.0,,Shooting foul by J. Sullinger (drawn by P. Millsap),27,18
144,2,8:34.0,Official timeout,,27,18
145,2,8:34.0,,J. Teague enters the game for D. Schröder,27,18
146,2,8:34.0,,A. Horford enters the game for M. Muscala,27,18
147,2,8:34.0,I. Thomas enters the game for M. Smart,,27,18
148,2,8:34.0,,P. Millsap makes free throw 1 of 2,27,19
149,2,8:34.0,,P. Millsap misses free throw 2 of 2,27,19
150,2,8:33.0,Defensive rebound by E. Turner,,27,19
151,2,8:13.0,,Offensive charge foul by J. Jerebko (drawn by K. Bazemore),27,19
152,2,8:13.0,Turnover by J. Jerebko (offensive foul),,27,19
153,2,8:13.0,A. Johnson enters the game for J. Sullinger,,27,19
154,2,7:56.0,,A. Horford misses 2-pt layup at rim,27,19
155,2,7:54.0,Defensive rebound by J. Jerebko,,27,19
156,2,7:31.0,J. Jerebko misses 3-pt jump shot from 23 ft,,27,19
157,2,7:30.0,,Defensive rebound by A. Horford,27,19
158,2,7:20.0,,A. Horford misses 2-pt jump shot from 17 ft,27,19
159,2,7:19.0,Defensive rebound by J. Jerebko,,27,19
160,2,7:03.0,,Violation by A. Horford (kicked ball),27,19
161,2,7:01.0,Turnover by E. Turner (bad pass; steal by K. Korver),,27,19
162,2,6:52.0,,K. Bazemore misses 3-pt jump shot from 25 ft,27,19
163,2,6:50.0,,Offensive rebound by P. Millsap,27,19
164,2,6:47.0,,Turnover by K. Korver (traveling),27,19
165,2,6:35.0,J. Jerebko makes 2-pt layup from 1 ft (assist by E. Turner),,29,19
166,2,6:23.0,,P. Millsap misses 3-pt jump shot from 24 ft,29,19
167,2,6:22.0,Defensive rebound by T. Rozier,,29,19
168,2,6:08.0,I. Thomas misses 3-pt jump shot from 25 ft,,29,19
169,2,6:07.0,,Defensive rebound by A. Horford,29,19
170,2,6:00.0,,P. Millsap makes 2-pt layup from 2 ft (assist by A. Horford),29,21
171,2,5:41.0,Turnover by I. Thomas (traveling),,29,21
172,2,5:41.0,,Atlanta full timeout,29,21
173,2,5:41.0,,M. Scott enters the game for K. Bazemore,29,21
174,2,5:41.0,,T. Sefolosha enters the game for A. Horford,29,21
175,2,5:41.0,J. Crowder enters the game for J. Jerebko,,29,21
176,2,5:41.0,M. Smart enters the game for T. Rozier,,29,21
177,2,5:29.0,,M. Scott makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),29,24
178,2,5:15.0,M. Smart misses 2-pt layup from 1 ft (block by P. Millsap),,29,24
179,2,5:13.0,Offensive rebound by A. Johnson,,29,24
180,2,5:12.0,A. Johnson makes 2-pt layup at rim,,31,24
181,2,5:00.0,,P. Millsap makes 2-pt jump shot from 14 ft (assist by J. Teague),31,26
182,2,4:48.0,M. Smart misses 3-pt jump shot from 24 ft,,31,26
183,2,4:45.0,,Defensive rebound by M. Scott,31,26
184,2,4:26.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by P. Millsap),31,29
185,2,4:09.0,I. Thomas misses 2-pt jump shot from 10 ft,,31,29
186,2,4:08.0,,Defensive rebound by T. Sefolosha,31,29
187,2,4:05.0,,Shooting foul by J. Crowder (drawn by J. Teague),31,29
188,2,4:05.0,,J. Teague misses free throw 1 of 2,31,29
189,2,4:05.0,,Offensive rebound by Team,31,29
190,2,4:05.0,J. Jerebko enters the game for A. Johnson,,31,29
191,2,4:05.0,,K. Bazemore enters the game for K. Korver,31,29
192,2,4:05.0,,J. Teague makes free throw 2 of 2,31,30
193,2,3:51.0,J. Crowder misses 3-pt jump shot from 24 ft,,31,30
194,2,3:50.0,,Defensive rebound by K. Bazemore,31,30
195,2,3:40.0,,M. Scott makes 2-pt hook shot from 8 ft,31,32
196,2,3:37.0,Boston full timeout,,31,32
197,2,3:27.0,Shooting foul by M. Scott (drawn by J. Jerebko),,31,32
198,2,3:27.0,J. Jerebko makes free throw 1 of 2,,32,32
199,2,3:27.0,J. Jerebko makes free throw 2 of 2,,33,32
200,2,3:18.0,,P. Millsap makes 2-pt jump shot from 11 ft (assist by T. Sefolosha),33,34
201,2,2:57.0,J. Crowder misses 2-pt layup from 1 ft,,33,34
202,2,2:55.0,,Defensive rebound by T. Sefolosha,33,34
203,2,2:36.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),33,37
204,2,2:18.0,J. Jerebko makes 2-pt jump shot from 15 ft (assist by J. Crowder),,35,37
205,2,2:03.0,,M. Scott makes 2-pt jump shot from 5 ft (assist by P. Millsap),35,39
206,2,1:45.0,E. Turner misses 2-pt layup from 1 ft,,35,39
207,2,1:43.0,,Defensive rebound by P. Millsap,35,39
208,2,1:37.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),35,42
209,2,1:16.0,Turnover by E. Turner (lost ball; steal by T. Sefolosha),,35,42
210,2,1:09.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),35,45
211,2,1:05.0,Boston full timeout,,35,45
212,2,1:05.0,J. Sullinger enters the game for J. Crowder,,35,45
213,2,1:05.0,K. Olynyk enters the game for J. Jerebko,,35,45
214,2,0:50.0,J. Sullinger makes 2-pt jump shot from 12 ft (assist by K. Olynyk),,37,45
215,2,0:32.0,,J. Teague makes 2-pt jump shot from 18 ft,37,47
216,2,0:12.0,Shooting block foul by P. Millsap (drawn by E. Turner),,37,47
217,2,0:12.0,E. Turner makes free throw 1 of 2,,38,47
218,2,0:12.0,,K. Korver enters the game for T. Sefolosha,38,47
219,2,0:12.0,,T. Hardaway enters the game for P. Millsap,38,47
220,2,0:12.0,J. Crowder enters the game for K. Olynyk,,38,47
221,2,0:12.0,J. Jerebko enters the game for J. Sullinger,,38,47
222,2,0:12.0,E. Turner makes free throw 2 of 2,,39,47
223,2,0:00.0,,J. Teague misses 2-pt jump shot from 18 ft,39,47
224,2,0:00.0,,Offensive rebound by Team,39,47
225,3,11:46.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by P. Millsap),39,49
226,3,11:29.0,J. Crowder misses 2-pt jump shot from 2 ft,,39,49
227,3,11:26.0,,Defensive rebound by Team,39,49
228,3,11:21.0,,K. Korver misses 3-pt jump shot from 23 ft,39,49
229,3,11:20.0,Defensive rebound by I. Thomas,,39,49
230,3,11:13.0,I. Thomas misses 2-pt jump shot from 9 ft,,39,49
231,3,11:10.0,,Defensive rebound by P. Millsap,39,49
232,3,11:07.0,,Personal block foul by I. Thomas,39,49
233,3,10:55.0,,Turnover by P. Millsap (bad pass; steal by J. Jerebko),39,49
234,3,10:50.0,Turnover by I. Thomas (bad pass; steal by A. Horford),,39,49
235,3,10:33.0,,J. Teague misses 2-pt layup from 2 ft (block by J. Crowder),39,49
236,3,10:31.0,Defensive rebound by E. Turner,,39,49
237,3,10:21.0,I. Thomas makes 2-pt jump shot from 11 ft (assist by E. Turner),,41,49
238,3,10:12.0,,J. Teague makes 2-pt layup from 2 ft,41,51
239,3,9:57.0,Shooting foul by K. Bazemore (drawn by E. Turner),,41,51
240,3,9:57.0,E. Turner makes free throw 1 of 2,,42,51
241,3,9:57.0,E. Turner makes free throw 2 of 2,,43,51
242,3,9:36.0,,K. Korver makes 2-pt layup from 1 ft (assist by P. Millsap),43,53
243,3,9:23.0,Turnover by A. Johnson (lost ball; steal by K. Korver),,43,53
244,3,9:18.0,,K. Bazemore misses 2-pt layup at rim,43,53
245,3,9:17.0,,Offensive rebound by A. Horford,43,53
246,3,9:14.0,,K. Bazemore misses 3-pt jump shot from 24 ft,43,53
247,3,9:13.0,,Offensive rebound by A. Horford,43,53
248,3,9:12.0,,A. Horford misses 2-pt layup from 1 ft,43,53
249,3,9:10.0,Defensive rebound by E. Turner,,43,53
250,3,9:06.0,I. Thomas misses 3-pt jump shot from 24 ft,,43,53
251,3,9:04.0,Offensive rebound by J. Jerebko,,43,53
252,3,9:03.0,Turnover by J. Jerebko (lost ball),,43,53
253,3,8:53.0,,Turnover by J. Teague (lost ball; steal by J. Jerebko),43,53
254,3,8:49.0,E. Turner makes 2-pt jump shot from 12 ft,,45,53
255,3,8:28.0,,K. Korver misses 3-pt jump shot from 25 ft,45,53
256,3,8:26.0,Defensive rebound by A. Johnson,,45,53
257,3,8:16.0,E. Turner makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,48,53
258,3,8:02.0,,Shooting foul by I. Thomas (drawn by J. Teague),48,53
259,3,8:02.0,,J. Teague makes free throw 1 of 2,48,54
260,3,8:02.0,J. Sullinger enters the game for A. Johnson,,48,54
261,3,8:02.0,,J. Teague makes free throw 2 of 2,48,55
262,3,7:52.0,E. Turner misses 2-pt jump shot from 17 ft,,48,55
263,3,7:50.0,Offensive rebound by J. Sullinger,,48,55
264,3,7:49.0,J. Sullinger makes 2-pt layup at rim,,50,55
265,3,7:40.0,,A. Horford makes 2-pt hook shot from 11 ft,50,57
266,3,7:29.0,Shooting foul by K. Korver (drawn by J. Sullinger),,50,57
267,3,7:29.0,J. Sullinger makes free throw 1 of 2,,51,57
268,3,7:29.0,J. Sullinger misses free throw 2 of 2,,51,57
269,3,7:28.0,,Defensive rebound by K. Bazemore,51,57
270,3,7:17.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),51,60
271,3,6:59.0,Turnover by E. Turner (lost ball; steal by K. Korver),,51,60
272,3,6:55.0,,K. Korver makes 2-pt layup from 1 ft (assist by A. Horford),51,62
273,3,6:49.0,Personal foul by J. Teague,,51,62
274,3,6:49.0,M. Smart enters the game for J. Crowder,,51,62
275,3,6:42.0,I. Thomas makes 2-pt layup at rim,,53,62
276,3,6:32.0,,J. Teague makes 2-pt jump shot from 4 ft,53,64
277,3,6:24.0,Turnover by E. Turner (lost ball; steal by K. Korver),,53,64
278,3,6:17.0,,K. Bazemore misses 3-pt jump shot from 24 ft,53,64
279,3,6:14.0,Defensive rebound by E. Turner,,53,64
280,3,6:03.0,J. Sullinger misses 3-pt jump shot from 26 ft,,53,64
281,3,6:02.0,Offensive rebound by Team,,53,64
282,3,6:02.0,Boston full timeout,,53,64
283,3,6:02.0,,M. Scott enters the game for A. Horford,53,64
284,3,6:02.0,,T. Sefolosha enters the game for K. Korver,53,64
285,3,5:53.0,E. Turner makes 2-pt layup from 1 ft,,55,64
286,3,5:40.0,,K. Bazemore makes 2-pt layup at rim (assist by J. Teague),55,66
287,3,5:28.0,Shooting foul by J. Teague (drawn by M. Smart),,55,66
288,3,5:28.0,M. Smart makes free throw 1 of 2,,56,66
289,3,5:28.0,,D. Schröder enters the game for J. Teague,56,66
290,3,5:28.0,,K. Korver enters the game for K. Bazemore,56,66
291,3,5:28.0,M. Smart makes free throw 2 of 2,,57,66
292,3,5:19.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),57,69
293,3,5:00.0,J. Sullinger misses 2-pt layup from 1 ft,,57,69
294,3,4:59.0,Offensive rebound by J. Sullinger,,57,69
295,3,4:59.0,Turnover by J. Sullinger (lost ball; steal by T. Sefolosha),,57,69
296,3,4:53.0,,D. Schröder makes 2-pt dunk at rim (assist by K. Korver),57,71
297,3,4:42.0,Shooting foul by P. Millsap (drawn by I. Thomas),,57,71
298,3,4:42.0,I. Thomas misses free throw 1 of 2,,57,71
299,3,4:42.0,Offensive rebound by Team,,57,71
300,3,4:42.0,K. Olynyk enters the game for J. Jerebko,,57,71
301,3,4:42.0,I. Thomas makes free throw 2 of 2,,58,71
302,3,4:27.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),58,74
303,3,4:07.0,J. Sullinger misses 2-pt jump shot from 19 ft,,58,74
304,3,4:05.0,,Defensive rebound by T. Sefolosha,58,74
305,3,3:47.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),58,77
306,3,3:30.0,I. Thomas misses 2-pt layup from 2 ft,,58,77
307,3,3:29.0,,Defensive rebound by P. Millsap,58,77
308,3,3:20.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by T. Sefolosha),58,80
309,3,3:20.0,Boston full timeout,,58,80
310,3,3:20.0,,A. Horford enters the game for P. Millsap,58,80
311,3,3:02.0,J. Sullinger misses 2-pt jump shot from 11 ft (block by A. Horford),,58,80
312,3,3:00.0,,Defensive rebound by Team,58,80
313,3,2:46.0,,M. Scott misses 3-pt jump shot from 26 ft,58,80
314,3,2:44.0,,Offensive rebound by T. Sefolosha,58,80
315,3,2:44.0,,T. Sefolosha makes 2-pt layup from 1 ft,58,82
316,3,2:26.0,Turnover by K. Olynyk (bad pass; steal by K. Korver),,58,82
317,3,2:23.0,,Turnover by K. Korver (bad pass),58,82
318,3,2:23.0,,Atlanta full timeout,58,82
319,3,2:23.0,T. Rozier enters the game for I. Thomas,,58,82
320,3,2:23.0,J. Crowder enters the game for J. Sullinger,,58,82
321,3,2:19.0,Turnover by T. Rozier (lost ball; steal by D. Schröder),,58,82
322,3,2:15.0,,D. Schröder makes 2-pt layup from 1 ft,58,84
323,3,2:00.0,Turnover by M. Smart (step out of bounds),,58,84
324,3,1:47.0,,T. Sefolosha misses 2-pt layup from 2 ft,58,84
325,3,1:47.0,,Offensive rebound by Team,58,84
326,3,1:47.0,Loose ball foul by J. Crowder,,58,84
327,3,1:47.0,,T. Hardaway enters the game for K. Korver,58,84
328,3,1:36.0,,Turnover by D. Schröder (bad pass; steal by M. Smart),58,84
329,3,1:31.0,M. Smart misses 2-pt layup from 2 ft,,58,84
330,3,1:29.0,,Defensive rebound by M. Scott,58,84
331,3,1:25.0,,Turnover by T. Sefolosha (bad pass; steal by K. Olynyk),58,84
332,3,1:22.0,Shooting foul by M. Scott (drawn by M. Smart),,58,84
333,3,1:22.0,M. Smart makes free throw 1 of 2,,59,84
334,3,1:22.0,M. Smart misses free throw 2 of 2,,59,84
335,3,1:21.0,,Defensive rebound by A. Horford,59,84
336,3,1:08.0,,Shooting foul by J. Crowder (drawn by A. Horford),59,84
337,3,1:08.0,,A. Horford makes free throw 1 of 2,59,85
338,3,1:08.0,,A. Horford makes free throw 2 of 2,59,86
339,3,0:46.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by T. Rozier),,62,86
340,3,0:30.0,,M. Scott makes 2-pt layup from 2 ft (assist by D. Schröder),62,88
341,3,0:30.0,,Shooting foul by K. Olynyk (drawn by M. Scott),62,88
342,3,0:30.0,,M. Scott makes free throw 1 of 1,62,89
343,3,0:18.0,Turnover by K. Olynyk (bad pass; steal by M. Scott),,62,89
344,3,0:02.0,,D. Schröder misses 3-pt jump shot from 25 ft,62,89
345,3,0:00.0,Defensive rebound by J. Crowder,,62,89
346,4,11:45.0,I. Thomas misses 3-pt jump shot from 25 ft,,62,89
347,4,11:44.0,,Defensive rebound by T. Sefolosha,62,89
348,4,11:37.0,,T. Sefolosha makes 2-pt dunk at rim (assist by A. Horford),62,91
349,4,11:35.0,,Technical foul by D. Schröder,62,91
350,4,11:35.0,I. Thomas misses technical free throw,,62,91
351,4,11:35.0,Offensive rebound by Team,,62,91
352,4,11:35.0,,K. Hinrich enters the game for D. Schröder,62,91
353,4,11:35.0,R. Hunter enters the game for M. Smart,,62,91
354,4,11:20.0,I. Thomas misses 2-pt layup from 1 ft,,62,91
355,4,11:19.0,,Defensive rebound by A. Horford,62,91
356,4,11:19.0,,Personal foul by R. Hunter,62,91
357,4,11:05.0,,T. Hardaway misses 3-pt jump shot from 25 ft,62,91
358,4,11:03.0,Defensive rebound by R. Hunter,,62,91
359,4,10:49.0,J. Crowder misses 3-pt jump shot from 25 ft,,62,91
360,4,10:47.0,,Defensive rebound by T. Hardaway,62,91
361,4,10:43.0,,M. Scott makes 2-pt layup at rim (assist by T. Hardaway),62,93
362,4,10:25.0,I. Thomas makes 2-pt layup at rim (assist by T. Rozier),,64,93
363,4,10:14.0,,Personal foul by I. Thomas,64,93
364,4,10:14.0,M. Smart enters the game for I. Thomas,,64,93
365,4,10:14.0,,M. Muscala enters the game for A. Horford,64,93
366,4,10:04.0,,K. Hinrich makes 2-pt jump shot from 17 ft,64,95
367,4,9:48.0,J. Crowder makes 2-pt layup from 1 ft,,66,95
368,4,9:30.0,,T. Hardaway misses 3-pt jump shot from 25 ft,66,95
369,4,9:28.0,Defensive rebound by R. Hunter,,66,95
370,4,9:18.0,R. Hunter misses 2-pt jump shot from 14 ft,,66,95
371,4,9:16.0,,Defensive rebound by K. Hinrich,66,95
372,4,9:02.0,,K. Hinrich misses 3-pt jump shot from 24 ft,66,95
373,4,9:00.0,Defensive rebound by R. Hunter,,66,95
374,4,8:48.0,Shooting foul by M. Scott (drawn by T. Zeller),,66,95
375,4,8:48.0,Official timeout,,66,95
376,4,8:48.0,,L. Patterson enters the game for M. Scott,66,95
377,4,8:48.0,,K. Humphries enters the game for T. Sefolosha,66,95
378,4,8:48.0,J. Mickey enters the game for J. Crowder,,66,95
379,4,8:48.0,T. Zeller makes free throw 1 of 2,,67,95
380,4,8:48.0,J. Young enters the game for M. Smart,,67,95
381,4,8:48.0,T. Zeller makes free throw 2 of 2,,68,95
382,4,8:34.0,,K. Hinrich misses 2-pt jump shot from 22 ft,68,95
383,4,8:32.0,,Offensive rebound by K. Humphries,68,95
384,4,8:32.0,,K. Humphries misses 2-pt layup from 1 ft,68,95
385,4,8:30.0,,Offensive rebound by M. Muscala,68,95
386,4,8:28.0,,L. Patterson misses 3-pt jump shot from 24 ft,68,95
387,4,8:26.0,Defensive rebound by T. Zeller,,68,95
388,4,8:14.0,R. Hunter misses 3-pt jump shot from 25 ft,,68,95
389,4,8:13.0,,Defensive rebound by L. Patterson,68,95
