,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW YORK_ACTION,LA LAKERS_SCORE,NEW YORK_SCORE
68,1,4:41.0,,L. Galloway enters the game for J. Calderón,15,16
69,1,4:32.0,,C. Anthony misses 2-pt layup from 2 ft,15,16
70,1,4:31.0,,Offensive rebound by R. Lopez,15,16
71,1,4:31.0,,R. Lopez makes 2-pt layup from 2 ft,15,18
72,1,4:16.0,K. Bryant makes 3-pt jump shot from 24 ft,,18,18
73,1,4:06.0,,R. Lopez misses 2-pt jump shot from 11 ft,18,18
74,1,4:05.0,Defensive rebound by R. Hibbert,,18,18
75,1,4:04.0,Personal foul by R. Lopez (drawn by R. Hibbert),,18,18
76,1,4:04.0,M. World Peace enters the game for K. Bryant,,18,18
77,1,4:04.0,R. Hibbert makes free throw 1 of 2,,19,18
78,1,4:04.0,R. Hibbert makes free throw 2 of 2,,20,18
79,1,3:50.0,,Personal foul by M. World Peace (drawn by C. Anthony),20,18
80,1,3:44.0,,R. Lopez makes 2-pt layup at rim (assist by J. Grant),20,20
81,1,3:27.0,J. Randle misses 2-pt jump shot from 6 ft,,20,20
82,1,3:26.0,,Defensive rebound by C. Anthony,20,20
83,1,3:14.0,,C. Anthony makes 2-pt dunk at rim (assist by D. Williams),20,22
84,1,3:03.0,L. Williams misses 2-pt jump shot from 7 ft,,20,22
85,1,3:02.0,Offensive rebound by Team,,20,22
86,1,3:02.0,,Loose ball foul by J. Grant (drawn by R. Hibbert),20,22
87,1,3:02.0,N. Young enters the game for J. Clarkson,,20,22
88,1,3:02.0,L. Nance enters the game for J. Randle,,20,22
89,1,3:02.0,R. Hibbert makes free throw 1 of 2,,21,22
90,1,3:02.0,R. Hibbert makes free throw 2 of 2,,22,22
91,1,2:44.0,,L. Galloway misses 3-pt jump shot from 24 ft,22,22
92,1,2:43.0,Defensive rebound by R. Hibbert,,22,22
93,1,2:36.0,Shooting foul by L. Galloway (drawn by L. Williams),,22,22
94,1,2:36.0,LA Lakers full timeout,,22,22
95,1,2:36.0,,K. Séraphin enters the game for R. Lopez,22,22
96,1,2:36.0,,L. Thomas enters the game for C. Anthony,22,22
97,1,2:36.0,,Violation by Team (delay of game),22,22
98,1,2:36.0,L. Williams misses free throw 1 of 2,,22,22
99,1,2:36.0,Offensive rebound by Team,,22,22
100,1,2:36.0,L. Williams makes free throw 2 of 2,,23,22
101,1,2:18.0,,L. Galloway makes 2-pt layup from 1 ft (assist by J. Grant),23,24
102,1,2:18.0,,Shooting foul by R. Hibbert (drawn by L. Galloway),23,24
103,1,2:18.0,,L. Galloway makes free throw 1 of 1,23,25
104,1,2:05.0,L. Williams makes 2-pt jump shot from 20 ft,,25,25
105,1,1:47.0,,K. Séraphin misses 2-pt jump shot from 17 ft,25,25
106,1,1:46.0,Defensive rebound by M. World Peace,,25,25
107,1,1:38.0,N. Young misses 2-pt jump shot from 15 ft,,25,25
108,1,1:37.0,,Defensive rebound by L. Galloway,25,25
109,1,1:34.0,T. Black enters the game for R. Hibbert,,25,25
110,1,1:28.0,,D. Williams misses 2-pt jump shot from 4 ft,25,25
111,1,1:27.0,Defensive rebound by L. Nance,,25,25
112,1,1:18.0,L. Nance misses 2-pt jump shot from 5 ft,,25,25
113,1,1:17.0,,Defensive rebound by D. Williams,25,25
114,1,1:04.0,,Turnover by K. Séraphin (bad pass),25,25
115,1,0:45.0,T. Black misses 2-pt hook shot from 5 ft,,25,25
116,1,0:44.0,,Defensive rebound by L. Thomas,25,25
117,1,0:22.0,,K. Séraphin misses 2-pt jump shot from 17 ft,25,25
118,1,0:21.0,Defensive rebound by M. World Peace,,25,25
119,1,0:01.0,L. Williams misses 2-pt layup from 1 ft (block by K. Séraphin),,25,25
120,1,0:00.0,,Defensive rebound by L. Galloway,25,25
121,2,11:49.0,N. Young misses 2-pt jump shot from 18 ft,,25,25
122,2,11:47.0,,Defensive rebound by L. Thomas,25,25
123,2,11:35.0,,J. Grant misses 3-pt jump shot from 23 ft,25,25
124,2,11:34.0,Defensive rebound by L. Nance,,25,25
125,2,11:22.0,T. Black makes 2-pt layup at rim (assist by L. Williams),,27,25
126,2,11:01.0,,L. Thomas makes 2-pt layup from 1 ft (assist by J. Grant),27,27
127,2,10:48.0,T. Black misses 2-pt layup from 1 ft (block by K. Séraphin),,27,27
128,2,10:47.0,,Defensive rebound by K. Séraphin,27,27
129,2,10:43.0,,K. Séraphin misses 2-pt layup at rim,27,27
130,2,10:42.0,Defensive rebound by T. Black,,27,27
131,2,10:30.0,K. Bryant misses 3-pt jump shot from 22 ft,,27,27
132,2,10:29.0,Offensive rebound by Team,,27,27
133,2,10:12.0,L. Williams misses 3-pt jump shot from 25 ft,,27,27
134,2,10:11.0,,Defensive rebound by J. Grant,27,27
135,2,10:06.0,,D. Williams makes 2-pt layup at rim (assist by J. Grant),27,29
136,2,9:54.0,T. Black makes 2-pt dunk at rim (assist by K. Bryant),,29,29
137,2,9:37.0,,J. Grant misses 3-pt jump shot from 24 ft,29,29
138,2,9:36.0,Defensive rebound by T. Black,,29,29
139,2,9:18.0,Turnover by L. Nance (traveling),,29,29
140,2,9:04.0,,J. Grant misses 2-pt jump shot from 18 ft,29,29
141,2,9:03.0,,Offensive rebound by K. Séraphin,29,29
142,2,8:57.0,,Shooting foul by T. Black (drawn by D. Williams),29,29
143,2,8:57.0,Official timeout,,29,29
144,2,8:57.0,,D. Williams makes free throw 1 of 2,29,30
145,2,8:57.0,,D. Williams makes free throw 2 of 2,29,31
146,2,8:38.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by L. Williams),,32,31
147,2,8:18.0,,D. Williams misses 2-pt jump shot from 18 ft,32,31
148,2,8:17.0,Defensive rebound by K. Bryant,,32,31
149,2,8:05.0,K. Bryant misses 3-pt jump shot from 23 ft,,32,31
150,2,8:04.0,,Defensive rebound by K. Séraphin,32,31
151,2,7:56.0,,Turnover by J. Grant (bad pass; steal by L. Williams),32,31
152,2,7:50.0,L. Nance makes 2-pt layup at rim (assist by L. Williams),,34,31
153,2,7:37.0,,L. Thomas misses 2-pt hook shot from 5 ft,34,31
154,2,7:36.0,Defensive rebound by Team,,34,31
155,2,7:36.0,D. Russell enters the game for L. Williams,,34,31
156,2,7:36.0,J. Randle enters the game for L. Nance,,34,31
157,2,7:36.0,,J. Calderón enters the game for J. Grant,34,31
158,2,7:25.0,Turnover by K. Bryant (bad pass; steal by K. Séraphin),,34,31
159,2,7:17.0,,L. Galloway makes 3-pt jump shot from 22 ft (assist by J. Calderón),34,34
160,2,6:51.0,K. Bryant misses 3-pt jump shot from 27 ft,,34,34
161,2,6:50.0,Offensive rebound by Team,,34,34
162,2,6:50.0,Turnover by Team (shot clock),,34,34
163,2,6:50.0,M. World Peace enters the game for K. Bryant,,34,34
164,2,6:50.0,,K. Porziņģis enters the game for K. Séraphin,34,34
165,2,6:50.0,,C. Anthony enters the game for D. Williams,34,34
166,2,6:31.0,,K. Porziņģis makes 2-pt jump shot from 16 ft,34,36
167,2,6:18.0,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),,37,36
168,2,5:57.0,,C. Anthony misses 2-pt jump shot from 8 ft (block by M. World Peace),37,36
169,2,5:56.0,Defensive rebound by J. Randle,,37,36
170,2,5:49.0,N. Young misses 3-pt jump shot from 24 ft,,37,36
171,2,5:48.0,Offensive rebound by T. Black,,37,36
172,2,5:47.0,Turnover by T. Black (lost ball; steal by L. Galloway),,37,36
173,2,5:41.0,,L. Galloway makes 2-pt layup from 1 ft,37,38
174,2,5:30.0,LA Lakers full timeout,,37,38
175,2,5:30.0,R. Hibbert enters the game for T. Black,,37,38
176,2,5:30.0,,S. Vujačić enters the game for L. Galloway,37,38
177,2,5:30.0,,R. Lopez enters the game for L. Thomas,37,38
178,2,5:20.0,N. Young makes 2-pt jump shot from 14 ft,,39,38
179,2,5:01.0,,J. Calderón misses 3-pt jump shot from 24 ft,39,38
180,2,5:00.0,,Offensive rebound by K. Porziņģis,39,38
181,2,4:53.0,,K. Porziņģis misses 2-pt layup from 1 ft (block by R. Hibbert),39,38
182,2,4:52.0,,Offensive rebound by Team,39,38
183,2,4:48.0,,J. Calderón makes 2-pt jump shot from 20 ft (assist by S. Vujačić),39,40
184,2,4:29.0,D. Russell misses 2-pt jump shot from 6 ft,,39,40
185,2,4:28.0,Offensive rebound by Team,,39,40
186,2,4:28.0,J. Clarkson enters the game for N. Young,,39,40
187,2,4:22.0,J. Randle misses 2-pt layup from 2 ft (block by K. Porziņģis),,39,40
188,2,4:21.0,,Defensive rebound by K. Porziņģis,39,40
189,2,4:15.0,,S. Vujačić misses 3-pt jump shot from 24 ft,39,40
190,2,4:14.0,Defensive rebound by M. World Peace,,39,40
191,2,4:00.0,M. World Peace makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,42,40
192,2,3:40.0,,C. Anthony misses 2-pt layup from 1 ft,42,40
193,2,3:39.0,,Offensive rebound by R. Lopez,42,40
194,2,3:39.0,,R. Lopez makes 2-pt layup from 1 ft,42,42
195,2,3:26.0,J. Clarkson misses 2-pt jump shot from 12 ft,,42,42
196,2,3:25.0,,Defensive rebound by J. Calderón,42,42
197,2,3:12.0,,R. Lopez misses 2-pt jump shot from 15 ft,42,42
198,2,3:11.0,Defensive rebound by J. Clarkson,,42,42
199,2,3:01.0,R. Hibbert makes 2-pt jump shot from 18 ft (assist by J. Clarkson),,44,42
200,2,2:42.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,44,42
201,2,2:41.0,Defensive rebound by M. World Peace,,44,42
202,2,2:26.0,J. Clarkson misses 2-pt jump shot from 18 ft (block by K. Porziņģis),,44,42
203,2,2:25.0,Offensive rebound by J. Randle,,44,42
204,2,2:23.0,J. Randle misses 2-pt jump shot from 7 ft,,44,42
205,2,2:22.0,,Defensive rebound by R. Lopez,44,42
206,2,2:09.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by J. Calderón),44,45
207,2,1:55.0,LA Lakers full timeout,,44,45
208,2,1:55.0,,New York full timeout,44,45
209,2,1:55.0,K. Bryant enters the game for M. World Peace,,44,45
210,2,1:50.0,,K. O'Quinn enters the game for K. Porziņģis,44,45
211,2,1:41.0,Personal foul by C. Anthony (drawn by K. Bryant),,44,45
212,2,1:34.0,D. Russell makes 2-pt jump shot from 10 ft,,46,45
213,2,1:17.0,,R. Lopez misses 2-pt jump shot from 4 ft,46,45
214,2,1:16.0,Defensive rebound by D. Russell,,46,45
215,2,1:07.0,J. Clarkson misses 2-pt layup from 1 ft,,46,45
216,2,1:06.0,,Defensive rebound by R. Lopez,46,45
217,2,0:55.0,,C. Anthony misses 3-pt jump shot from 24 ft,46,45
218,2,0:54.0,Defensive rebound by J. Randle,,46,45
219,2,0:47.0,K. Bryant misses 3-pt jump shot from 23 ft,,46,45
220,2,0:46.0,Offensive rebound by J. Randle,,46,45
221,2,0:34.0,J. Clarkson makes 3-pt jump shot from 23 ft,,49,45
222,2,0:25.0,,J. Calderón misses 2-pt jump shot from 11 ft,49,45
223,2,0:24.0,Defensive rebound by J. Clarkson,,49,45
224,2,0:01.0,K. Bryant misses 3-pt jump shot from 24 ft,,49,45
225,2,0:00.0,Offensive rebound by J. Randle,,49,45
226,3,11:39.0,R. Hibbert misses 2-pt hook shot from 6 ft (block by R. Lopez),,49,45
227,3,11:38.0,,Defensive rebound by K. Porziņģis,49,45
228,3,11:26.0,,S. Vujačić makes 2-pt jump shot from 21 ft (assist by C. Anthony),49,47
229,3,11:05.0,R. Hibbert makes 2-pt dunk at rim (assist by J. Randle),,51,47
230,3,10:51.0,,C. Anthony misses 2-pt jump shot from 13 ft,51,47
231,3,10:50.0,Defensive rebound by R. Hibbert,,51,47
232,3,10:42.0,D. Russell misses 2-pt layup from 3 ft,,51,47
233,3,10:41.0,,Defensive rebound by R. Lopez,51,47
234,3,10:38.0,,Turnover by R. Lopez (lost ball; steal by D. Russell),51,47
235,3,10:27.0,J. Randle makes 2-pt jump shot from 20 ft (assist by D. Russell),,53,47
236,3,10:08.0,,S. Vujačić misses 3-pt jump shot from 24 ft,53,47
237,3,10:07.0,Defensive rebound by D. Russell,,53,47
238,3,10:03.0,J. Randle makes 2-pt dunk at rim (assist by D. Russell),,55,47
239,3,10:02.0,,New York full timeout,55,47
240,3,10:02.0,,L. Galloway enters the game for S. Vujačić,55,47
241,3,9:47.0,,C. Anthony makes 2-pt jump shot from 8 ft,55,49
242,3,9:32.0,R. Hibbert misses 2-pt jump shot from 18 ft,,55,49
243,3,9:31.0,,Defensive rebound by K. Porziņģis,55,49
244,3,9:23.0,,C. Anthony makes 2-pt jump shot from 18 ft,55,51
245,3,9:10.0,J. Randle misses 2-pt jump shot from 20 ft,,55,51
246,3,9:09.0,,Defensive rebound by R. Lopez,55,51
247,3,9:00.0,,Shooting foul by J. Randle (drawn by R. Lopez),55,51
248,3,9:00.0,,R. Lopez makes free throw 1 of 2,55,52
249,3,9:00.0,,R. Lopez makes free throw 2 of 2,55,53
250,3,8:43.0,J. Randle misses 2-pt layup from 2 ft,,55,53
251,3,8:42.0,,Defensive rebound by R. Lopez,55,53
252,3,8:27.0,,J. Calderón makes 2-pt jump shot from 9 ft (assist by R. Lopez),55,55
253,3,8:06.0,J. Clarkson misses 2-pt jump shot from 6 ft,,55,55
254,3,8:05.0,,Defensive rebound by C. Anthony,55,55
255,3,7:58.0,,Turnover by C. Anthony (bad pass; steal by J. Clarkson),55,55
256,3,7:56.0,Turnover by J. Clarkson (lost ball; steal by J. Calderón),,55,55
257,3,7:50.0,,Turnover by J. Calderón (lost ball; steal by D. Russell),55,55
258,3,7:43.0,J. Clarkson misses 2-pt layup from 1 ft,,55,55
259,3,7:42.0,,Defensive rebound by C. Anthony,55,55
260,3,7:29.0,,L. Galloway misses 2-pt layup from 2 ft,55,55
261,3,7:28.0,Defensive rebound by J. Randle,,55,55
262,3,7:11.0,Shooting foul by K. Porziņģis (drawn by K. Bryant),,55,55
263,3,7:11.0,,Technical foul by Team,55,55
264,3,7:11.0,,Technical foul by Team,55,55
265,3,7:11.0,K. Bryant makes technical free throw,,56,55
266,3,7:11.0,K. Bryant makes technical free throw,,57,55
267,3,7:11.0,K. Bryant misses free throw 1 of 3,,57,55
268,3,7:11.0,Offensive rebound by Team,,57,55
269,3,7:11.0,K. Bryant makes free throw 2 of 3,,58,55
270,3,7:11.0,K. Bryant misses free throw 3 of 3,,58,55
271,3,7:10.0,,Defensive rebound by R. Lopez,58,55
272,3,6:47.0,,R. Lopez makes 2-pt hook shot from 3 ft,58,57
273,3,6:26.0,R. Hibbert misses 2-pt layup from 1 ft,,58,57
274,3,6:25.0,Offensive rebound by J. Randle,,58,57
275,3,6:23.0,R. Hibbert makes 2-pt jump shot from 6 ft (assist by J. Randle),,60,57
276,3,6:07.0,,C. Anthony misses 2-pt jump shot from 10 ft,60,57
277,3,6:06.0,,Offensive rebound by R. Lopez,60,57
278,3,6:00.0,,R. Lopez makes 2-pt jump shot from 4 ft,60,59
279,3,5:41.0,K. Bryant misses 3-pt jump shot from 24 ft,,60,59
280,3,5:40.0,,Defensive rebound by J. Calderón,60,59
281,3,5:32.0,,K. O'Quinn enters the game for R. Lopez,60,59
282,3,5:25.0,,K. Porziņģis misses 2-pt layup from 1 ft,60,59
283,3,5:24.0,Defensive rebound by J. Randle,,60,59
284,3,5:16.0,J. Randle misses 2-pt jump shot from 3 ft,,60,59
285,3,5:15.0,Offensive rebound by D. Russell,,60,59
286,3,5:11.0,Turnover by D. Russell (bad pass; steal by J. Calderón),,60,59
287,3,5:06.0,,J. Calderón makes 2-pt layup at rim (assist by L. Galloway),60,61
288,3,4:45.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by K. Bryant),,63,61
289,3,4:34.0,,C. Anthony makes 2-pt layup at rim,63,63
290,3,4:18.0,D. Russell makes 2-pt jump shot from 18 ft,,65,63
291,3,4:06.0,,C. Anthony misses 3-pt jump shot from 25 ft,65,63
292,3,4:05.0,Defensive rebound by D. Russell,,65,63
293,3,4:01.0,Turnover by D. Russell (bad pass),,65,63
294,3,4:01.0,,L. Thomas enters the game for K. Porziņģis,65,63
295,3,4:01.0,T. Black enters the game for K. Bryant,,65,63
296,3,4:01.0,L. Williams enters the game for R. Hibbert,,65,63
297,3,4:01.0,M. World Peace enters the game for D. Russell,,65,63
298,3,3:49.0,,Personal foul by M. World Peace (drawn by J. Calderón),65,63
299,3,3:49.0,L. Nance enters the game for J. Randle,,65,63
300,3,3:40.0,,L. Galloway misses 2-pt jump shot from 13 ft,65,63
301,3,3:39.0,Defensive rebound by L. Nance,,65,63
302,3,3:37.0,Turnover by L. Williams (offensive foul),,65,63
303,3,3:37.0,Offensive foul by L. Williams (drawn by J. Calderón),,65,63
304,3,3:27.0,,J. Calderón misses 3-pt jump shot from 25 ft,65,63
305,3,3:26.0,,Offensive rebound by K. O'Quinn,65,63
306,3,3:17.0,,Shooting foul by L. Nance (drawn by K. O'Quinn),65,63
307,3,3:17.0,,K. O'Quinn misses free throw 1 of 2,65,63
308,3,3:17.0,,Offensive rebound by Team,65,63
309,3,3:17.0,,J. Grant enters the game for J. Calderón,65,63
310,3,3:17.0,,K. O'Quinn makes free throw 2 of 2,65,64
311,3,3:07.0,L. Williams makes 2-pt jump shot from 17 ft,,67,64
312,3,2:45.0,,Shooting foul by L. Nance (drawn by L. Thomas),67,64
313,3,2:45.0,LA Lakers full timeout,,67,64
314,3,2:45.0,N. Young enters the game for J. Clarkson,,67,64
315,3,2:45.0,,D. Williams enters the game for C. Anthony,67,64
316,3,2:45.0,,L. Thomas makes free throw 1 of 2,67,65
317,3,2:45.0,,L. Thomas makes free throw 2 of 2,67,66
318,3,2:33.0,L. Williams misses 3-pt jump shot from 24 ft,,67,66
319,3,2:32.0,,Defensive rebound by K. O'Quinn,67,66
320,3,2:17.0,,L. Thomas makes 2-pt jump shot from 15 ft (assist by J. Grant),67,68
321,3,1:57.0,Turnover by T. Black (traveling),,67,68
322,3,1:36.0,,J. Grant misses 3-pt jump shot from 25 ft,67,68
323,3,1:35.0,Defensive rebound by L. Nance,,67,68
324,3,1:27.0,L. Williams misses 2-pt jump shot from 6 ft,,67,68
325,3,1:26.0,,Defensive rebound by Team,67,68
326,3,1:13.0,,D. Williams misses 2-pt jump shot from 8 ft,67,68
327,3,1:12.0,Defensive rebound by T. Black,,67,68
328,3,1:02.0,Def 3 sec tech foul by K. O'Quinn,,67,68
329,3,1:02.0,L. Williams makes technical free throw,,68,68
330,3,0:54.0,N. Young misses 3-pt jump shot from 24 ft,,68,68
331,3,0:54.0,,Defensive rebound by J. Grant,68,68
332,3,0:45.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Grant),68,71
333,3,0:29.0,N. Young makes 2-pt layup from 1 ft,,70,71
334,3,0:07.0,,J. Grant misses 2-pt jump shot from 15 ft,70,71
335,3,0:06.0,Defensive rebound by L. Nance,,70,71
336,3,0:01.0,N. Young misses 3-pt jump shot from 33 ft,,70,71
337,3,0:00.0,Offensive rebound by Team,,70,71
338,4,11:45.0,,Shooting foul by L. Nance (drawn by D. Williams),70,71
339,4,11:45.0,,D. Williams misses free throw 1 of 2,70,71
340,4,11:45.0,,Offensive rebound by Team,70,71
341,4,11:45.0,,J. Calderón enters the game for L. Galloway,70,71
342,4,11:45.0,,D. Williams makes free throw 2 of 2,70,72
343,4,11:28.0,T. Black makes 2-pt layup from 2 ft (assist by L. Williams),,72,72
344,4,11:16.0,,Turnover by D. Williams (lost ball),72,72
345,4,10:56.0,K. Bryant makes 2-pt jump shot from 18 ft (assist by T. Black),,74,72
346,4,10:36.0,,K. O'Quinn misses 3-pt jump shot from 24 ft,74,72
347,4,10:35.0,Defensive rebound by L. Williams,,74,72
348,4,10:19.0,T. Black makes 2-pt jump shot from 13 ft (assist by L. Williams),,76,72
349,4,10:01.0,,J. Grant makes 2-pt layup from 1 ft (assist by K. O'Quinn),76,74
350,4,9:43.0,K. Bryant makes 2-pt jump shot from 11 ft,,78,74
351,4,9:38.0,,Shooting foul by T. Black (drawn by D. Williams),78,74
352,4,9:38.0,,D. Williams misses free throw 1 of 2,78,74
353,4,9:38.0,,Offensive rebound by Team,78,74
354,4,9:38.0,,R. Lopez enters the game for K. O'Quinn,78,74
355,4,9:38.0,,D. Williams makes free throw 2 of 2,78,75
356,4,9:28.0,Shooting foul by R. Lopez (drawn by T. Black),,78,75
357,4,9:28.0,T. Black misses free throw 1 of 2,,78,75
358,4,9:28.0,Offensive rebound by Team,,78,75
359,4,9:28.0,,C. Anthony enters the game for D. Williams,78,75
360,4,9:28.0,T. Black misses free throw 2 of 2,,78,75
361,4,9:27.0,,Defensive rebound by C. Anthony,78,75
362,4,9:07.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by J. Grant),78,78
363,4,8:56.0,Personal foul by J. Grant,,78,78
364,4,8:56.0,Official timeout,,78,78
365,4,8:56.0,R. Hibbert enters the game for K. Bryant,,78,78
366,4,8:56.0,M. World Peace enters the game for T. Black,,78,78
367,4,8:44.0,L. Williams makes 3-pt jump shot from 25 ft (assist by M. World Peace),,81,78
368,4,8:28.0,,Turnover by R. Lopez (lost ball; steal by M. World Peace),81,78
369,4,8:21.0,N. Young misses 2-pt jump shot from 19 ft,,81,78
370,4,8:20.0,Offensive rebound by L. Nance,,81,78
371,4,8:01.0,M. World Peace makes 2-pt jump shot from 15 ft,,83,78
372,4,7:36.0,,Shooting foul by R. Hibbert (drawn by C. Anthony),83,78
373,4,7:36.0,,C. Anthony makes free throw 1 of 2,83,79
374,4,7:36.0,D. Russell enters the game for N. Young,,83,79
375,4,7:36.0,,K. Porziņģis enters the game for L. Thomas,83,79
376,4,7:36.0,,C. Anthony makes free throw 2 of 2,83,80
377,4,7:18.0,M. World Peace makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,86,80
378,4,7:02.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Grant),86,83
379,4,6:38.0,L. Williams misses 3-pt jump shot from 22 ft,,86,83
380,4,6:38.0,,Defensive rebound by C. Anthony,86,83
381,4,6:28.0,,C. Anthony misses 3-pt jump shot from 24 ft,86,83
382,4,6:28.0,Defensive rebound by R. Hibbert,,86,83
383,4,6:12.0,M. World Peace misses 2-pt jump shot from 14 ft,,86,83
384,4,6:12.0,,Defensive rebound by R. Lopez,86,83
385,4,6:02.0,,Turnover by J. Grant (bad pass; steal by D. Russell),86,83
386,4,6:01.0,Personal foul by C. Anthony (drawn by D. Russell),,86,83
387,4,6:01.0,,L. Galloway enters the game for J. Grant,86,83
388,4,6:01.0,J. Randle enters the game for L. Williams,,86,83
389,4,6:01.0,K. Bryant enters the game for M. World Peace,,86,83
