,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
119,2,9:40.0,,Turnover by G. Hayward (lost ball; steal by D. Nowitzki),27,23
120,2,9:37.0,D. Williams makes 2-pt jump shot from 1 ft (assist by D. Nowitzki),,29,23
121,2,9:37.0,,Utah full timeout,29,23
122,2,9:37.0,,T. Lyles enters the game for T. Booker,29,23
123,2,9:37.0,,S. Mack enters the game for A. Burks,29,23
124,2,9:20.0,,G. Hayward misses 3-pt jump shot from 24 ft,29,23
125,2,9:19.0,Defensive rebound by D. Williams,,29,23
126,2,9:10.0,Turnover by D. Williams (bad pass),,29,23
127,2,9:02.0,,G. Hayward misses 3-pt jump shot from 24 ft,29,23
128,2,9:01.0,Defensive rebound by D. Nowitzki,,29,23
129,2,8:53.0,J. Barea misses 3-pt jump shot from 23 ft,,29,23
130,2,8:52.0,,Defensive rebound by J. Ingles,29,23
131,2,8:42.0,,G. Hayward makes 2-pt jump shot from 8 ft,29,25
132,2,8:42.0,,Shooting foul by J. Barea (drawn by G. Hayward),29,25
133,2,8:42.0,,G. Hayward misses free throw 1 of 1,29,25
134,2,8:41.0,,Offensive rebound by R. Gobert,29,25
135,2,8:35.0,,T. Lyles misses 3-pt jump shot from 24 ft,29,25
136,2,8:34.0,Defensive rebound by D. Nowitzki,,29,25
137,2,8:13.0,S. Mejri makes 2-pt dunk at rim (assist by D. Nowitzki),,31,25
138,2,7:54.0,,R. Gobert misses 2-pt jump shot from 5 ft,31,25
139,2,7:54.0,,Offensive rebound by R. Gobert,31,25
140,2,7:53.0,,Shooting foul by S. Mejri (drawn by R. Gobert),31,25
141,2,7:53.0,,R. Gobert misses free throw 1 of 2,31,25
142,2,7:53.0,,Offensive rebound by Team,31,25
143,2,7:53.0,,R. Hood enters the game for J. Ingles,31,25
144,2,7:53.0,,R. Gobert makes free throw 2 of 2,31,26
145,2,7:42.0,S. Mejri misses 2-pt dunk at rim (block by G. Hayward),,31,26
146,2,7:41.0,,Defensive rebound by T. Lyles,31,26
147,2,7:33.0,,Utah full timeout,31,26
148,2,7:33.0,D. Lee enters the game for S. Mejri,,31,26
149,2,7:33.0,Z. Pachulia enters the game for D. Nowitzki,,31,26
150,2,7:33.0,,D. Favors enters the game for R. Gobert,31,26
151,2,7:26.0,,Turnover by T. Lyles (step out of bounds),31,26
152,2,7:14.0,D. Williams makes 2-pt jump shot from 10 ft (assist by J. Barea),,33,26
153,2,6:58.0,,G. Hayward makes 2-pt jump shot from 11 ft,33,28
154,2,6:42.0,D. Williams misses 3-pt jump shot from 23 ft,,33,28
155,2,6:41.0,,Defensive rebound by T. Lyles,33,28
156,2,6:25.0,,G. Hayward makes 2-pt jump shot from 8 ft,33,30
157,2,6:25.0,Dallas full timeout,,33,30
158,2,6:25.0,W. Matthews enters the game for J. Anderson,,33,30
159,2,6:25.0,R. Felton enters the game for J. Barea,,33,30
160,2,6:08.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by D. Williams),,35,30
161,2,5:53.0,,Personal foul by R. Felton,35,30
162,2,5:48.0,,S. Mack misses 3-pt jump shot from 24 ft,35,30
163,2,5:46.0,Defensive rebound by D. Williams,,35,30
164,2,5:38.0,D. Williams makes 2-pt jump shot from 13 ft,,37,30
165,2,5:17.0,,G. Hayward makes 2-pt jump shot from 5 ft,37,32
166,2,5:00.0,D. Williams misses 2-pt jump shot from 21 ft,,37,32
167,2,4:59.0,,Defensive rebound by T. Lyles,37,32
168,2,4:50.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by G. Hayward),37,35
169,2,4:31.0,D. Williams makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),,39,35
170,2,4:31.0,Shooting foul by R. Hood (drawn by D. Williams),,39,35
171,2,4:31.0,,J. Ingles enters the game for S. Mack,39,35
172,2,4:31.0,,T. Booker enters the game for T. Lyles,39,35
173,2,4:31.0,D. Williams makes free throw 1 of 1,,40,35
174,2,4:13.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by T. Booker),40,37
175,2,4:06.0,Dallas full timeout,,40,37
176,2,4:06.0,D. Nowitzki enters the game for D. Lee,,40,37
177,2,3:40.0,Shooting foul by T. Booker (drawn by Z. Pachulia),,40,37
178,2,3:40.0,Z. Pachulia makes free throw 1 of 2,,41,37
179,2,3:40.0,,S. Mack enters the game for R. Hood,41,37
180,2,3:40.0,Z. Pachulia misses free throw 2 of 2,,41,37
181,2,3:39.0,,Defensive rebound by T. Booker,41,37
182,2,3:23.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by G. Hayward),41,40
183,2,3:01.0,R. Felton misses 2-pt jump shot from 19 ft,,41,40
184,2,3:00.0,,Defensive rebound by G. Hayward,41,40
185,2,2:46.0,,T. Booker misses 2-pt hook shot from 3 ft,41,40
186,2,2:45.0,Defensive rebound by D. Nowitzki,,41,40
187,2,2:36.0,Personal foul by J. Ingles,,41,40
188,2,2:36.0,Dallas full timeout,,41,40
189,2,2:36.0,,Technical foul by J. Ingles,41,40
190,2,2:36.0,Technical foul by D. Nowitzki,,41,40
191,2,2:36.0,J. Barea enters the game for R. Felton,,41,40
192,2,2:27.0,D. Williams makes 3-pt jump shot from 24 ft (assist by Z. Pachulia),,44,40
193,2,2:06.0,,S. Mack makes 2-pt layup from 2 ft,44,42
194,2,1:55.0,D. Williams misses 3-pt jump shot from 24 ft,,44,42
195,2,1:53.0,Offensive rebound by J. Barea,,44,42
196,2,1:29.0,J. Barea misses 2-pt jump shot from 12 ft,,44,42
197,2,1:28.0,,Defensive rebound by Team,44,42
198,2,1:19.0,,G. Hayward makes 2-pt dunk at rim (assist by T. Booker),44,44
199,2,1:00.0,W. Matthews makes 2-pt layup from 1 ft (assist by Z. Pachulia),,46,44
200,2,0:45.0,,D. Favors misses 2-pt jump shot from 5 ft,46,44
201,2,0:44.0,Defensive rebound by D. Nowitzki,,46,44
202,2,0:36.0,D. Williams makes 2-pt jump shot from 5 ft,,48,44
203,2,0:30.0,,G. Hayward misses 3-pt jump shot from 24 ft,48,44
204,2,0:30.0,Defensive rebound by D. Nowitzki,,48,44
205,2,0:08.0,D. Williams makes 2-pt jump shot from 20 ft,,50,44
206,2,0:01.0,,S. Mack makes 2-pt layup from 2 ft,50,46
207,3,11:33.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,50,46
208,3,11:33.0,,Defensive rebound by R. Hood,50,46
209,3,11:14.0,,G. Hayward misses 3-pt jump shot from 23 ft,50,46
210,3,11:14.0,Defensive rebound by D. Nowitzki,,50,46
211,3,10:52.0,W. Matthews makes 3-pt jump shot from 24 ft,,53,46
212,3,10:35.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by S. Mack),53,48
213,3,10:15.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,55,48
214,3,9:57.0,,D. Favors misses 2-pt layup from 1 ft,55,48
215,3,9:57.0,,Offensive rebound by D. Favors,55,48
216,3,9:57.0,,D. Favors makes 2-pt layup from 1 ft,55,50
217,3,9:41.0,Z. Pachulia misses 2-pt layup from 2 ft,,55,50
218,3,9:40.0,Offensive rebound by Z. Pachulia,,55,50
219,3,9:39.0,Z. Pachulia misses 2-pt layup from 2 ft (block by D. Favors),,55,50
220,3,9:38.0,Offensive rebound by Z. Pachulia,,55,50
221,3,9:36.0,Z. Pachulia makes 2-pt layup from 2 ft,,57,50
222,3,9:16.0,,G. Hayward misses 3-pt jump shot from 23 ft,57,50
223,3,9:15.0,Defensive rebound by Z. Pachulia,,57,50
224,3,9:05.0,J. Barea misses 3-pt jump shot from 25 ft,,57,50
225,3,9:04.0,,Defensive rebound by G. Hayward,57,50
226,3,8:45.0,,T. Lyles makes 2-pt layup from 1 ft,57,52
227,3,8:18.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,57,52
228,3,8:17.0,,Defensive rebound by D. Favors,57,52
229,3,8:07.0,,Turnover by S. Mack (lost ball; steal by J. Barea),57,52
230,3,7:53.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),,60,52
231,3,7:53.0,,Utah full timeout,60,52
232,3,7:53.0,,T. Booker enters the game for T. Lyles,60,52
233,3,7:38.0,,G. Hayward misses 3-pt jump shot from 23 ft,60,52
234,3,7:36.0,Defensive rebound by Z. Pachulia,,60,52
235,3,7:15.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,60,52
236,3,7:14.0,Offensive rebound by Z. Pachulia,,60,52
237,3,6:59.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),,63,52
238,3,6:37.0,,R. Hood misses 3-pt jump shot from 23 ft,63,52
239,3,6:36.0,Defensive rebound by Z. Pachulia,,63,52
240,3,6:16.0,J. Barea misses 3-pt jump shot from 24 ft,,63,52
241,3,6:15.0,,Defensive rebound by G. Hayward,63,52
242,3,6:06.0,,S. Mack misses 3-pt jump shot from 24 ft,63,52
243,3,6:05.0,Defensive rebound by D. Williams,,63,52
244,3,5:48.0,W. Matthews misses 3-pt jump shot from 24 ft,,63,52
245,3,5:47.0,,Defensive rebound by S. Mack,63,52
246,3,5:41.0,,S. Mack makes 2-pt jump shot from 12 ft,63,54
247,3,5:16.0,D. Williams makes 3-pt jump shot from 23 ft (assist by J. Barea),,66,54
248,3,5:04.0,,S. Mack makes 2-pt jump shot from 6 ft,66,56
249,3,5:04.0,Dallas full timeout,,66,56
250,3,5:04.0,D. Lee enters the game for D. Nowitzki,,66,56
251,3,5:04.0,R. Felton enters the game for J. Barea,,66,56
252,3,5:04.0,,A. Burks enters the game for R. Hood,66,56
253,3,4:49.0,Turnover by D. Williams (bad pass; steal by A. Burks),,66,56
254,3,4:43.0,,G. Hayward makes 2-pt layup from 1 ft (assist by A. Burks),66,58
255,3,4:26.0,D. Williams misses 2-pt jump shot from 13 ft,,66,58
256,3,4:25.0,,Defensive rebound by T. Booker,66,58
257,3,4:03.0,,D. Favors makes 2-pt jump shot from 7 ft,66,60
258,3,3:39.0,Z. Pachulia misses 2-pt jump shot from 7 ft,,66,60
259,3,3:39.0,,Defensive rebound by S. Mack,66,60
260,3,3:30.0,,T. Booker makes 2-pt dunk at rim (assist by S. Mack),66,62
261,3,3:30.0,Dallas full timeout,,66,62
262,3,3:15.0,D. Williams misses 2-pt layup from 1 ft,,66,62
263,3,3:14.0,,Defensive rebound by Team,66,62
264,3,3:00.0,,Personal foul by W. Matthews,66,62
265,3,2:46.0,,D. Favors misses 2-pt jump shot from 11 ft,66,62
266,3,2:46.0,Defensive rebound by D. Lee,,66,62
267,3,2:23.0,R. Felton misses 2-pt layup from 3 ft,,66,62
268,3,2:22.0,,Defensive rebound by A. Burks,66,62
269,3,2:17.0,,T. Booker makes 2-pt layup from 1 ft (assist by A. Burks),66,64
270,3,1:47.0,Turnover by Z. Pachulia (lost ball; steal by D. Favors),,66,64
271,3,1:41.0,,G. Hayward misses 3-pt jump shot from 23 ft,66,64
272,3,1:39.0,Defensive rebound by R. Felton,,66,64
273,3,1:15.0,W. Matthews makes 3-pt jump shot from 24 ft,,69,64
274,3,0:47.0,,G. Hayward misses 3-pt jump shot from 23 ft,69,64
275,3,0:46.0,Defensive rebound by Team,,69,64
276,3,0:46.0,D. Nowitzki enters the game for Z. Pachulia,,69,64
277,3,0:46.0,J. Barea enters the game for D. Williams,,69,64
278,3,0:36.0,R. Felton makes 2-pt layup from 2 ft,,71,64
279,3,0:29.0,,S. Mack misses 3-pt jump shot from 24 ft,71,64
280,3,0:29.0,,Offensive rebound by Team,71,64
281,3,0:26.0,S. Mejri enters the game for D. Nowitzki,,71,64
282,3,0:06.0,,S. Mack misses 3-pt jump shot from 24 ft,71,64
283,3,0:04.0,Defensive rebound by J. Barea,,71,64
284,3,0:01.0,W. Matthews misses 3-pt jump shot from 25 ft,,71,64
285,3,0:00.0,Offensive rebound by Team,,71,64
286,4,11:47.0,,R. Hood misses 3-pt jump shot from 24 ft,71,64
287,4,11:46.0,Defensive rebound by D. Nowitzki,,71,64
288,4,11:28.0,R. Felton makes 2-pt jump shot from 15 ft (assist by S. Mejri),,73,64
289,4,11:02.0,,J. Ingles misses 3-pt jump shot from 22 ft,73,64
290,4,11:00.0,Defensive rebound by S. Mejri,,73,64
291,4,10:59.0,Turnover by J. Barea (traveling),,73,64
292,4,10:52.0,,J. Withey misses 2-pt jump shot from 3 ft (block by D. Nowitzki),73,64
293,4,10:51.0,Defensive rebound by J. Barea,,73,64
294,4,10:37.0,J. Anderson misses 3-pt jump shot from 22 ft,,73,64
295,4,10:37.0,,Defensive rebound by R. Neto,73,64
296,4,10:27.0,,R. Hood misses 3-pt jump shot from 24 ft,73,64
297,4,10:26.0,,Offensive rebound by J. Withey,73,64
298,4,10:19.0,,J. Withey makes 2-pt jump shot from 3 ft (assist by R. Neto),73,66
299,4,9:58.0,Shooting foul by T. Lyles (drawn by D. Nowitzki),,73,66
300,4,9:58.0,D. Nowitzki makes free throw 1 of 2,,74,66
301,4,9:58.0,D. Nowitzki makes free throw 2 of 2,,75,66
302,4,9:36.0,,R. Neto misses 2-pt jump shot from 14 ft,75,66
303,4,9:35.0,Defensive rebound by R. Felton,,75,66
304,4,9:12.0,J. Barea misses 2-pt jump shot from 15 ft,,75,66
305,4,9:12.0,,Defensive rebound by J. Withey,75,66
306,4,9:01.0,,R. Hood misses 2-pt jump shot from 12 ft,75,66
307,4,9:00.0,,Offensive rebound by R. Hood,75,66
308,4,8:52.0,,Turnover by T. Lyles (bad pass; steal by J. Barea),75,66
309,4,8:36.0,R. Felton misses 2-pt jump shot from 20 ft,,75,66
310,4,8:35.0,,Defensive rebound by R. Neto,75,66
311,4,8:14.0,,R. Neto misses 2-pt layup from 2 ft,75,66
312,4,8:14.0,Defensive rebound by D. Nowitzki,,75,66
313,4,8:02.0,J. Barea makes 2-pt jump shot from 10 ft,,77,66
314,4,8:02.0,,Utah full timeout,77,66
315,4,8:02.0,,G. Hayward enters the game for J. Ingles,77,66
316,4,8:02.0,,A. Burks enters the game for R. Neto,77,66
317,4,8:02.0,,D. Favors enters the game for J. Withey,77,66
318,4,8:02.0,D. Lee enters the game for D. Nowitzki,,77,66
319,4,8:02.0,D. Williams enters the game for J. Barea,,77,66
320,4,8:02.0,W. Matthews enters the game for J. Anderson,,77,66
321,4,7:49.0,,Shooting foul by D. Lee (drawn by T. Lyles),77,66
322,4,7:49.0,,T. Lyles makes free throw 1 of 2,77,67
323,4,7:49.0,,T. Lyles makes free throw 2 of 2,77,68
324,4,7:31.0,W. Matthews makes 2-pt jump shot from 17 ft,,79,68
325,4,7:13.0,,Shooting foul by R. Felton (drawn by R. Hood),79,68
326,4,7:13.0,,R. Hood misses free throw 1 of 2,79,68
327,4,7:13.0,,Offensive rebound by Team,79,68
328,4,7:13.0,,R. Hood makes free throw 2 of 2,79,69
329,4,6:53.0,S. Mejri makes 2-pt dunk at rim (assist by D. Williams),,81,69
330,4,6:38.0,,D. Favors misses 2-pt jump shot from 15 ft,81,69
331,4,6:37.0,Defensive rebound by S. Mejri,,81,69
332,4,6:12.0,W. Matthews misses 3-pt jump shot from 24 ft,,81,69
333,4,6:11.0,,Defensive rebound by T. Lyles,81,69
334,4,6:02.0,,Shooting foul by S. Mejri (drawn by T. Lyles),81,69
335,4,6:02.0,,T. Lyles makes free throw 1 of 2,81,70
336,4,6:02.0,,S. Mack enters the game for A. Burks,81,70
337,4,6:02.0,,T. Lyles makes free throw 2 of 2,81,71
338,4,5:43.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Lee),,84,71
339,4,5:21.0,,T. Lyles misses 3-pt jump shot from 24 ft,84,71
340,4,5:21.0,Defensive rebound by R. Felton,,84,71
341,4,5:06.0,S. Mejri makes 2-pt layup from 1 ft (assist by D. Williams),,86,71
342,4,4:43.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by T. Lyles),86,74
343,4,4:42.0,Dallas full timeout,,86,74
344,4,4:42.0,D. Nowitzki enters the game for D. Lee,,86,74
345,4,4:42.0,,T. Booker enters the game for T. Lyles,86,74
346,4,4:42.0,,J. Ingles enters the game for D. Favors,86,74
347,4,4:42.0,J. Anderson enters the game for S. Mejri,,86,74
348,4,4:28.0,R. Felton misses 2-pt layup from 1 ft,,86,74
349,4,4:27.0,Offensive rebound by J. Anderson,,86,74
350,4,4:26.0,J. Anderson makes 2-pt layup from 2 ft,,88,74
351,4,4:12.0,,R. Hood misses 3-pt jump shot from 24 ft,88,74
352,4,4:10.0,Defensive rebound by J. Anderson,,88,74
353,4,3:49.0,R. Felton misses 2-pt jump shot from 6 ft,,88,74
354,4,3:49.0,,Defensive rebound by Team,88,74
355,4,3:49.0,Loose ball foul by J. Anderson,,88,74
356,4,3:36.0,,S. Mack makes 2-pt jump shot from 4 ft,88,76
357,4,3:11.0,D. Williams misses 3-pt jump shot from 24 ft,,88,76
358,4,3:09.0,,Defensive rebound by J. Ingles,88,76
359,4,3:03.0,,S. Mack makes 2-pt layup from 2 ft (assist by J. Ingles),88,78
360,4,2:50.0,Turnover by D. Nowitzki (bad pass; steal by J. Ingles),,88,78
361,4,2:42.0,,G. Hayward makes 2-pt jump shot from 2 ft (assist by J. Ingles),88,80
362,4,2:42.0,Dallas full timeout,,88,80
363,4,2:35.0,Personal foul by T. Booker,,88,80
364,4,2:22.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),,91,80
365,4,2:03.0,,J. Ingles misses 3-pt jump shot from 24 ft,91,80
366,4,2:03.0,Defensive rebound by J. Anderson,,91,80
367,4,1:47.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,91,80
368,4,1:47.0,,Defensive rebound by G. Hayward,91,80
369,4,1:43.0,,G. Hayward makes 2-pt layup from 1 ft,91,82
370,4,1:43.0,,Shooting foul by R. Felton (drawn by G. Hayward),91,82
371,4,1:43.0,,G. Hayward makes free throw 1 of 1,91,83
372,4,1:23.0,R. Felton misses 2-pt layup from 1 ft,,91,83
373,4,1:22.0,,Defensive rebound by G. Hayward,91,83
374,4,1:14.0,,G. Hayward makes 2-pt jump shot from 10 ft,91,85
375,4,1:09.0,Personal foul by J. Ingles,,91,85
376,4,0:50.0,Shooting foul by S. Mack (drawn by D. Williams),,91,85
377,4,0:50.0,D. Williams makes free throw 1 of 2,,92,85
378,4,0:50.0,D. Williams makes free throw 2 of 2,,93,85
379,4,0:50.0,,Utah full timeout,93,85
380,4,0:50.0,D. Harris enters the game for D. Nowitzki,,93,85
381,4,0:43.0,,T. Booker makes 2-pt layup at rim (assist by G. Hayward),93,87
382,4,0:30.0,J. Anderson makes 2-pt dunk at rim,,95,87
383,4,0:30.0,,Utah full timeout,95,87
384,4,0:30.0,,T. Lyles enters the game for T. Booker,95,87
385,4,0:25.0,,R. Hood misses 3-pt jump shot from 24 ft,95,87
386,4,0:25.0,Defensive rebound by D. Harris,,95,87
387,4,0:25.0,Personal foul by J. Ingles,,95,87
388,4,0:25.0,D. Harris misses free throw 1 of 2,,95,87
389,4,0:25.0,Offensive rebound by Team,,95,87
390,4,0:25.0,D. Harris makes free throw 2 of 2,,96,87
391,4,0:18.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by R. Hood),96,90
392,4,0:16.0,Personal foul by S. Mack,,96,90
393,4,0:16.0,R. Felton makes free throw 1 of 2,,97,90
