,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
38,1,7:40.0,,M. Conley makes 2-pt layup from 2 ft,7,8
39,1,7:25.0,Shooting foul by C. Andersen (drawn by O. Casspi),,7,8
40,1,7:25.0,O. Casspi makes free throw 1 of 2,,8,8
41,1,7:25.0,O. Casspi makes free throw 2 of 2,,9,8
42,1,7:05.0,,Turnover by C. Andersen (offensive goaltending),9,8
43,1,6:56.0,Offensive foul by Q. Acy (drawn by M. Conley),,9,8
44,1,6:56.0,Turnover by Q. Acy (offensive foul),,9,8
45,1,6:56.0,W. Cauley-Stein enters the game for Q. Acy,,9,8
46,1,6:35.0,,M. Barnes makes 2-pt layup from 2 ft (assist by M. Conley),9,10
47,1,6:24.0,O. Casspi misses 3-pt jump shot from 22 ft,,9,10
48,1,6:23.0,,Defensive rebound by C. Andersen,9,10
49,1,6:19.0,,Personal foul by D. Cousins (drawn by Z. Randolph),9,10
50,1,6:09.0,,Shooting foul by D. Cousins (drawn by Z. Randolph),9,10
51,1,6:09.0,,Z. Randolph makes free throw 1 of 2,9,11
52,1,6:09.0,K. Koufos enters the game for D. Cousins,,9,11
53,1,6:09.0,,Z. Randolph makes free throw 2 of 2,9,12
54,1,5:56.0,R. Rondo misses 2-pt layup from 2 ft (block by P. Hairston),,9,12
55,1,5:54.0,Offensive rebound by R. Rondo,,9,12
56,1,5:54.0,R. Rondo makes 2-pt layup from 1 ft,,11,12
57,1,5:37.0,,Z. Randolph misses 2-pt jump shot from 21 ft,11,12
58,1,5:35.0,,Offensive rebound by P. Hairston,11,12
59,1,5:35.0,,P. Hairston makes 2-pt dunk at rim,11,14
60,1,5:13.0,Turnover by R. Rondo (bad pass; steal by M. Conley),,11,14
61,1,5:04.0,,C. Andersen makes 2-pt dunk at rim (assist by M. Conley),11,16
62,1,5:02.0,Sacramento full timeout,,11,16
63,1,5:02.0,,J. Green enters the game for C. Andersen,11,16
64,1,5:02.0,M. Belinelli enters the game for B. McLemore,,11,16
65,1,4:50.0,Turnover by R. Rondo (bad pass),,11,16
66,1,4:37.0,,M. Barnes misses 3-pt jump shot from 25 ft,11,16
67,1,4:36.0,Defensive rebound by O. Casspi,,11,16
68,1,4:25.0,K. Koufos misses 2-pt hook shot from 4 ft,,11,16
69,1,4:22.0,,Defensive rebound by M. Barnes,11,16
70,1,4:17.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by M. Barnes),11,19
71,1,4:09.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,13,19
72,1,3:47.0,,Z. Randolph misses 2-pt jump shot from 5 ft,13,19
73,1,3:46.0,Defensive rebound by O. Casspi,,13,19
74,1,3:38.0,R. Rondo misses 2-pt jump shot from 5 ft,,13,19
75,1,3:38.0,,Defensive rebound by J. Green,13,19
76,1,3:34.0,,Shooting foul by O. Casspi (drawn by P. Hairston),13,19
77,1,3:34.0,,P. Hairston makes free throw 1 of 2,13,20
78,1,3:34.0,D. Collison enters the game for O. Casspi,,13,20
79,1,3:34.0,,M. Chalmers enters the game for M. Conley,13,20
80,1,3:34.0,,V. Carter enters the game for M. Barnes,13,20
81,1,3:34.0,,P. Hairston makes free throw 2 of 2,13,21
82,1,3:22.0,M. Belinelli misses 2-pt jump shot from 21 ft,,13,21
83,1,3:20.0,Offensive rebound by K. Koufos,,13,21
84,1,3:17.0,D. Collison makes 3-pt jump shot from 23 ft (assist by K. Koufos),,16,21
85,1,3:01.0,,J. Green misses 2-pt hook shot from 4 ft,16,21
86,1,2:59.0,,Offensive rebound by Z. Randolph,16,21
87,1,2:57.0,,Z. Randolph misses 2-pt hook shot from 4 ft,16,21
88,1,2:55.0,Defensive rebound by R. Rondo,,16,21
89,1,2:50.0,D. Collison makes 3-pt jump shot from 22 ft (assist by R. Rondo),,19,21
90,1,2:44.0,,Memphis full timeout,19,21
91,1,2:44.0,,L. Stephenson enters the game for P. Hairston,19,21
92,1,2:40.0,,M. Chalmers makes 2-pt layup from 2 ft (assist by Z. Randolph),19,23
93,1,2:21.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by M. Belinelli),,21,23
94,1,2:01.0,,L. Stephenson makes 2-pt jump shot from 18 ft,21,25
95,1,1:46.0,M. Belinelli misses 3-pt jump shot from 26 ft,,21,25
96,1,1:45.0,Offensive rebound by R. Rondo,,21,25
97,1,1:42.0,D. Collison makes 2-pt jump shot from 18 ft (assist by R. Rondo),,23,25
98,1,1:25.0,,V. Carter misses 2-pt layup from 3 ft,23,25
99,1,1:23.0,,Offensive rebound by V. Carter,23,25
100,1,1:12.0,,L. Stephenson misses 3-pt jump shot from 24 ft,23,25
101,1,1:11.0,Defensive rebound by K. Koufos,,23,25
102,1,1:11.0,Personal foul by Z. Randolph (drawn by W. Cauley-Stein),,23,25
103,1,1:01.0,Turnover by D. Collison (lost ball; steal by M. Chalmers),,23,25
104,1,0:57.0,,M. Chalmers makes 2-pt layup from 1 ft (assist by V. Carter),23,27
105,1,0:47.0,W. Cauley-Stein makes 2-pt jump shot from 14 ft (assist by M. Belinelli),,25,27
106,1,0:36.0,,Z. Randolph misses 2-pt jump shot from 4 ft,25,27
107,1,0:35.0,,Offensive rebound by Z. Randolph,25,27
108,1,0:35.0,,Shooting foul by K. Koufos (drawn by Z. Randolph),25,27
109,1,0:35.0,,Z. Randolph makes free throw 1 of 2,25,28
110,1,0:35.0,,Z. Randolph makes free throw 2 of 2,25,29
111,1,0:27.0,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,28,29
112,1,0:04.0,,L. Stephenson makes 2-pt layup from 3 ft (assist by M. Chalmers),28,31
113,2,11:48.0,M. Belinelli misses 2-pt jump shot from 17 ft,,28,31
114,2,11:47.0,,Defensive rebound by J. Martin,28,31
115,2,11:31.0,,V. Carter misses 2-pt jump shot from 4 ft,28,31
116,2,11:29.0,,Offensive rebound by J. Martin,28,31
117,2,11:25.0,,V. Carter misses 3-pt jump shot from 22 ft,28,31
118,2,11:24.0,Defensive rebound by J. Anderson,,28,31
119,2,11:00.0,K. Koufos misses 2-pt jump shot from 6 ft,,28,31
120,2,10:59.0,,Defensive rebound by J. Martin,28,31
121,2,10:54.0,,Personal foul by W. Cauley-Stein (drawn by L. Stephenson),28,31
122,2,10:54.0,D. Cousins enters the game for W. Cauley-Stein,,28,31
123,2,10:48.0,,V. Carter misses 2-pt layup from 1 ft,28,31
124,2,10:45.0,,Offensive rebound by J. Green,28,31
125,2,10:45.0,,J. Green makes 2-pt dunk at rim,28,33
126,2,10:24.0,M. Belinelli misses 3-pt jump shot from 23 ft,,28,33
127,2,10:23.0,,Defensive rebound by L. Stephenson,28,33
128,2,10:11.0,,L. Stephenson misses 2-pt jump shot from 7 ft,28,33
129,2,10:09.0,Defensive rebound by M. Belinelli,,28,33
130,2,10:00.0,Personal foul by L. Stephenson (drawn by M. Belinelli),,28,33
131,2,9:47.0,Turnover by D. Collison (bad pass),,28,33
132,2,9:35.0,,J. Green makes 2-pt layup from 3 ft (assist by M. Chalmers),28,35
133,2,9:35.0,,Shooting foul by K. Koufos (drawn by J. Green),28,35
134,2,9:35.0,,J. Green makes free throw 1 of 1,28,36
135,2,9:21.0,D. Cousins misses 2-pt layup from 1 ft,,28,36
136,2,9:20.0,Offensive rebound by K. Koufos,,28,36
137,2,9:11.0,K. Koufos misses 2-pt jump shot from 8 ft,,28,36
138,2,9:09.0,,Defensive rebound by J. Martin,28,36
139,2,8:59.0,,V. Carter misses 3-pt jump shot from 24 ft,28,36
140,2,8:57.0,,Offensive rebound by L. Stephenson,28,36
141,2,8:50.0,,L. Stephenson misses 2-pt layup from 3 ft,28,36
142,2,8:50.0,Defensive rebound by Team,,28,36
143,2,8:50.0,Sacramento full timeout,,28,36
144,2,8:50.0,Q. Acy enters the game for K. Koufos,,28,36
145,2,8:50.0,B. McLemore enters the game for M. Belinelli,,28,36
146,2,8:25.0,B. McLemore misses 2-pt jump shot from 21 ft,,28,36
147,2,8:24.0,,Defensive rebound by L. Stephenson,28,36
148,2,8:20.0,,V. Carter makes 2-pt dunk at rim (assist by L. Stephenson),28,38
149,2,8:07.0,Turnover by B. McLemore (lost ball; steal by V. Carter),,28,38
150,2,7:55.0,,M. Chalmers makes 2-pt layup from 1 ft,28,40
151,2,7:49.0,,Offensive charge foul by D. Collison (drawn by M. Chalmers),28,40
152,2,7:49.0,Turnover by D. Collison (offensive foul),,28,40
153,2,7:49.0,,C. Andersen enters the game for J. Green,28,40
154,2,7:49.0,R. Rondo enters the game for J. Anderson,,28,40
155,2,7:34.0,Offensive charge foul by V. Carter (drawn by Q. Acy),,28,40
156,2,7:34.0,,Turnover by V. Carter (offensive foul),28,40
157,2,7:24.0,Shooting foul by M. Chalmers (drawn by R. Rondo),,28,40
158,2,7:24.0,R. Rondo misses free throw 1 of 2,,28,40
159,2,7:24.0,Offensive rebound by Team,,28,40
160,2,7:24.0,,M. Conley enters the game for V. Carter,28,40
161,2,7:24.0,R. Rondo misses free throw 2 of 2,,28,40
162,2,7:22.0,Offensive rebound by Team,,28,40
163,2,7:19.0,B. McLemore misses 3-pt jump shot from 23 ft,,28,40
164,2,7:18.0,,Defensive rebound by J. Martin,28,40
165,2,7:00.0,,M. Conley misses 2-pt jump shot from 7 ft,28,40
166,2,7:00.0,,Offensive rebound by J. Martin,28,40
167,2,7:00.0,,J. Martin makes 2-pt layup from 1 ft,28,42
168,2,6:39.0,R. Rondo misses 2-pt layup from 2 ft (block by J. Martin),,28,42
169,2,6:37.0,Offensive rebound by R. Rondo,,28,42
170,2,6:36.0,Personal foul by M. Chalmers (drawn by B. McLemore),,28,42
171,2,6:36.0,O. Casspi enters the game for D. Collison,,28,42
172,2,6:25.0,Turnover by D. Cousins (bad pass; steal by L. Stephenson),,28,42
173,2,6:22.0,,Shooting foul by B. McLemore (drawn by M. Conley),28,42
174,2,6:22.0,,M. Conley makes 2-pt layup from 1 ft (assist by L. Stephenson),28,44
175,2,6:22.0,Sacramento full timeout,,28,44
176,2,6:22.0,,Z. Randolph enters the game for J. Martin,28,44
177,2,6:22.0,,M. Conley misses free throw 1 of 1,28,44
178,2,6:21.0,Defensive rebound by Q. Acy,,28,44
179,2,6:04.0,B. McLemore misses 3-pt jump shot from 24 ft,,28,44
180,2,6:04.0,,Defensive rebound by Team,28,44
181,2,6:04.0,Loose ball foul by R. Rondo (drawn by M. Conley),,28,44
182,2,5:52.0,,M. Chalmers misses 2-pt layup from 1 ft (block by B. McLemore),28,44
183,2,5:51.0,Defensive rebound by O. Casspi,,28,44
184,2,5:43.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. Rondo),,30,44
185,2,5:26.0,,Shooting foul by B. McLemore (drawn by C. Andersen),30,44
186,2,5:26.0,,C. Andersen misses free throw 1 of 2,30,44
187,2,5:26.0,,Offensive rebound by Team,30,44
188,2,5:26.0,,C. Andersen makes free throw 2 of 2,30,45
189,2,5:11.0,Q. Acy makes 2-pt dunk at rim (assist by D. Cousins),,32,45
190,2,4:50.0,,M. Conley makes 2-pt layup from 2 ft,32,47
191,2,4:39.0,D. Cousins misses 2-pt layup from 1 ft,,32,47
192,2,4:38.0,Offensive rebound by D. Cousins,,32,47
193,2,4:38.0,D. Cousins misses 2-pt layup from 1 ft,,32,47
194,2,4:37.0,Offensive rebound by D. Cousins,,32,47
195,2,4:37.0,D. Cousins makes 2-pt layup from 1 ft,,34,47
196,2,4:29.0,,L. Stephenson makes 2-pt layup from 1 ft,34,49
197,2,4:29.0,,Shooting foul by Q. Acy (drawn by L. Stephenson),34,49
198,2,4:29.0,,M. Barnes enters the game for M. Chalmers,34,49
199,2,4:29.0,D. Collison enters the game for B. McLemore,,34,49
200,2,4:29.0,,L. Stephenson makes free throw 1 of 1,34,50
201,2,4:11.0,O. Casspi misses 3-pt jump shot from 23 ft,,34,50
202,2,4:10.0,,Defensive rebound by Z. Randolph,34,50
203,2,4:08.0,,Turnover by L. Stephenson (bad pass),34,50
204,2,4:08.0,,P. Hairston enters the game for L. Stephenson,34,50
205,2,3:57.0,Personal foul by Z. Randolph (drawn by R. Rondo),,34,50
206,2,3:47.0,D. Collison misses 2-pt jump shot from 18 ft,,34,50
207,2,3:45.0,,Defensive rebound by M. Conley,34,50
208,2,3:39.0,,M. Conley misses 2-pt jump shot from 19 ft,34,50
209,2,3:37.0,,Offensive rebound by C. Andersen,34,50
210,2,3:37.0,,C. Andersen misses 2-pt layup from 1 ft,34,50
211,2,3:37.0,Defensive rebound by R. Rondo,,34,50
212,2,3:35.0,Personal foul by M. Conley (drawn by Q. Acy),,34,50
213,2,3:35.0,Q. Acy misses free throw 1 of 2,,34,50
214,2,3:35.0,Offensive rebound by Team,,34,50
215,2,3:35.0,Turnover by D. Cousins (lane violation.),,34,50
216,2,3:21.0,,Z. Randolph makes 2-pt jump shot from 16 ft (assist by P. Hairston),34,52
217,2,3:09.0,Turnover by D. Cousins (lost ball; steal by C. Andersen),,34,52
218,2,3:04.0,,Memphis full timeout,34,52
219,2,3:04.0,W. Cauley-Stein enters the game for Q. Acy,,34,52
220,2,3:04.0,,J. Green enters the game for C. Andersen,34,52
221,2,2:51.0,,J. Green makes 2-pt hook shot from 4 ft (assist by M. Conley),34,54
222,2,2:25.0,Shooting foul by M. Barnes (drawn by O. Casspi),,34,54
223,2,2:25.0,O. Casspi misses free throw 1 of 2,,34,54
224,2,2:25.0,Offensive rebound by Team,,34,54
225,2,2:25.0,O. Casspi makes free throw 2 of 2,,35,54
226,2,2:08.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),35,56
227,2,1:55.0,O. Casspi makes 3-pt jump shot from 23 ft (assist by D. Cousins),,38,56
228,2,1:44.0,,Turnover by M. Conley (bad pass),38,56
229,2,1:32.0,W. Cauley-Stein makes 2-pt hook shot from 5 ft (assist by D. Cousins),,40,56
230,2,1:18.0,,Shooting foul by D. Cousins (drawn by Z. Randolph),40,56
231,2,1:18.0,,Z. Randolph makes free throw 1 of 2,40,57
232,2,1:18.0,K. Koufos enters the game for D. Cousins,,40,57
233,2,1:18.0,,Z. Randolph makes free throw 2 of 2,40,58
234,2,1:04.0,K. Koufos makes 2-pt hook shot from 3 ft (assist by O. Casspi),,42,58
235,2,0:41.0,,P. Hairston misses 2-pt jump shot from 4 ft,42,58
236,2,0:39.0,Defensive rebound by R. Rondo,,42,58
237,2,0:37.0,Turnover by R. Rondo (lost ball; steal by J. Green),,42,58
238,2,0:32.0,,P. Hairston misses 2-pt dunk at rim,42,58
239,2,0:31.0,Defensive rebound by Team,,42,58
240,2,0:25.0,Shooting foul by J. Green (drawn by D. Collison),,42,58
241,2,0:25.0,D. Collison misses free throw 1 of 2,,42,58
242,2,0:25.0,Offensive rebound by Team,,42,58
243,2,0:25.0,J. Anderson enters the game for R. Rondo,,42,58
244,2,0:25.0,,M. Chalmers enters the game for P. Hairston,42,58
245,2,0:25.0,D. Collison makes free throw 2 of 2,,43,58
246,2,0:04.0,,Personal foul by O. Casspi (drawn by J. Green),43,58
247,2,0:04.0,,J. Green misses free throw 1 of 2,43,58
248,2,0:04.0,,Offensive rebound by Team,43,58
249,2,0:04.0,R. Rondo enters the game for W. Cauley-Stein,,43,58
250,2,0:04.0,,P. Hairston enters the game for Z. Randolph,43,58
251,2,0:04.0,,J. Green makes free throw 2 of 2,43,59
252,2,0:01.0,D. Collison misses 3-pt jump shot from 25 ft,,43,59
253,2,0:00.0,Offensive rebound by Team,,43,59
254,3,11:43.0,R. Rondo makes 2-pt layup from 2 ft (assist by D. Cousins),,45,59
255,3,11:23.0,,C. Andersen misses 2-pt jump shot from 3 ft,45,59
256,3,11:20.0,Defensive rebound by D. Cousins,,45,59
257,3,11:09.0,R. Rondo misses 2-pt jump shot from 5 ft,,45,59
258,3,11:06.0,Offensive rebound by D. Cousins,,45,59
259,3,11:06.0,D. Cousins makes 2-pt layup at rim,,47,59
260,3,10:47.0,,Turnover by P. Hairston (lost ball; steal by Q. Acy),47,59
261,3,10:41.0,O. Casspi makes 2-pt layup from 2 ft (assist by D. Collison),,49,59
262,3,10:21.0,,Turnover by Z. Randolph (lost ball; steal by D. Cousins),49,59
263,3,10:06.0,D. Cousins makes 2-pt jump shot from 17 ft (assist by R. Rondo),,51,59
264,3,10:05.0,,Memphis full timeout,51,59
265,3,9:48.0,,Z. Randolph misses 2-pt jump shot from 18 ft,51,59
266,3,9:47.0,Defensive rebound by D. Cousins,,51,59
267,3,9:36.0,D. Cousins misses 2-pt layup from 3 ft,,51,59
268,3,9:34.0,Offensive rebound by D. Cousins,,51,59
269,3,9:34.0,D. Cousins makes 2-pt layup from 1 ft,,53,59
270,3,9:21.0,,Shooting foul by Q. Acy (drawn by M. Conley),53,59
271,3,9:21.0,,M. Conley makes free throw 1 of 2,53,60
272,3,9:21.0,,M. Conley makes free throw 2 of 2,53,61
273,3,8:57.0,Turnover by R. Rondo (lost ball; steal by M. Conley),,53,61
274,3,8:50.0,,P. Hairston misses 3-pt jump shot from 24 ft,53,61
275,3,8:48.0,Defensive rebound by O. Casspi,,53,61
276,3,8:41.0,Shooting foul by P. Hairston (drawn by D. Collison),,53,61
277,3,8:41.0,D. Collison makes free throw 1 of 2,,54,61
278,3,8:41.0,D. Collison makes free throw 2 of 2,,55,61
279,3,8:21.0,,Z. Randolph makes 2-pt layup at rim,55,63
280,3,8:21.0,,Shooting foul by D. Cousins (drawn by Z. Randolph),55,63
281,3,8:21.0,,Z. Randolph makes free throw 1 of 1,55,64
282,3,8:06.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),,58,64
283,3,7:48.0,,P. Hairston misses 2-pt layup from 1 ft,58,64
284,3,7:47.0,,Offensive rebound by C. Andersen,58,64
285,3,7:47.0,,C. Andersen makes 2-pt dunk at rim,58,66
286,3,7:25.0,D. Collison makes 3-pt jump shot from 23 ft (assist by R. Rondo),,61,66
287,3,7:12.0,,Turnover by C. Andersen (bad pass; steal by D. Cousins),61,66
288,3,7:07.0,D. Collison misses 3-pt jump shot from 25 ft,,61,66
289,3,7:04.0,Offensive rebound by D. Cousins,,61,66
290,3,7:02.0,Offensive foul by D. Collison (drawn by P. Hairston),,61,66
291,3,7:02.0,Turnover by D. Collison (offensive foul),,61,66
292,3,7:02.0,,M. Chalmers enters the game for P. Hairston,61,66
293,3,7:02.0,,Violation by Team (delay of game),61,66
294,3,6:54.0,,M. Conley makes 2-pt layup from 1 ft (assist by M. Barnes),61,68
295,3,6:54.0,,Shooting foul by D. Collison (drawn by M. Conley),61,68
296,3,6:54.0,,M. Conley makes free throw 1 of 1,61,69
297,3,6:40.0,D. Cousins makes 2-pt layup from 2 ft,,63,69
298,3,6:18.0,,M. Conley misses 2-pt jump shot from 4 ft,63,69
299,3,6:16.0,Defensive rebound by Q. Acy,,63,69
300,3,6:15.0,Turnover by O. Casspi (lost ball),,63,69
301,3,6:04.0,,Personal foul by D. Collison (drawn by M. Chalmers),63,69
302,3,6:04.0,,V. Carter enters the game for M. Barnes,63,69
303,3,5:54.0,,M. Chalmers misses 2-pt jump shot from 12 ft,63,69
304,3,5:52.0,Defensive rebound by O. Casspi,,63,69
305,3,5:39.0,D. Collison misses 2-pt jump shot from 15 ft,,63,69
306,3,5:38.0,,Defensive rebound by M. Conley,63,69
307,3,5:33.0,,Turnover by C. Andersen (offensive foul),63,69
308,3,5:33.0,Offensive charge foul by C. Andersen (drawn by D. Cousins),,63,69
309,3,5:33.0,M. Belinelli enters the game for D. Collison,,63,69
310,3,5:18.0,Q. Acy makes 2-pt layup from 3 ft,,65,69
311,3,5:18.0,Shooting foul by Z. Randolph (drawn by Q. Acy),,65,69
312,3,5:18.0,,J. Green enters the game for C. Andersen,65,69
313,3,5:18.0,Q. Acy makes free throw 1 of 1,,66,69
314,3,5:01.0,,J. Green misses 2-pt jump shot from 18 ft,66,69
315,3,4:59.0,Defensive rebound by O. Casspi,,66,69
316,3,4:57.0,Personal foul by J. Green (drawn by D. Cousins),,66,69
317,3,4:48.0,Personal foul by Z. Randolph (drawn by D. Cousins),,66,69
318,3,4:36.0,D. Cousins misses 2-pt jump shot from 19 ft,,66,69
319,3,4:35.0,,Defensive rebound by V. Carter,66,69
320,3,4:32.0,,Personal foul by O. Casspi (drawn by J. Green),66,69
321,3,4:32.0,,J. Green makes free throw 1 of 2,66,70
322,3,4:32.0,,J. Green makes free throw 2 of 2,66,71
323,3,4:13.0,Q. Acy makes 2-pt jump shot from 22 ft (assist by M. Belinelli),,68,71
324,3,3:53.0,,Z. Randolph makes 2-pt jump shot from 3 ft,68,73
325,3,3:45.0,Turnover by O. Casspi (lost ball),,68,73
326,3,3:45.0,,R. Hollins enters the game for Z. Randolph,68,73
327,3,3:36.0,,M. Chalmers misses 2-pt layup from 3 ft (block by D. Cousins),68,73
328,3,3:36.0,,Offensive rebound by Team,68,73
329,3,3:36.0,B. McLemore enters the game for O. Casspi,,68,73
330,3,3:36.0,W. Cauley-Stein enters the game for Q. Acy,,68,73
331,3,3:33.0,,Turnover by R. Hollins (lost ball),68,73
332,3,3:13.0,Shooting foul by R. Hollins (drawn by D. Cousins),,68,73
333,3,3:13.0,D. Cousins misses free throw 1 of 2,,68,73
334,3,3:13.0,Offensive rebound by Team,,68,73
335,3,3:13.0,D. Cousins makes free throw 2 of 2,,69,73
336,3,2:54.0,,V. Carter misses 3-pt jump shot from 24 ft,69,73
337,3,2:53.0,Defensive rebound by D. Cousins,,69,73
338,3,2:46.0,Turnover by D. Cousins (lost ball; steal by J. Green),,69,73
339,3,2:36.0,,M. Chalmers makes 3-pt jump shot from 24 ft (assist by M. Conley),69,76
340,3,2:35.0,Sacramento full timeout,,69,76
341,3,2:35.0,K. Koufos enters the game for D. Cousins,,69,76
342,3,2:35.0,,L. Stephenson enters the game for M. Conley,69,76
343,3,2:24.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Rondo),,71,76
344,3,2:05.0,,Turnover by L. Stephenson (bad pass; steal by B. McLemore),71,76
345,3,2:03.0,Personal foul by M. Chalmers (drawn by B. McLemore),,71,76
346,3,2:03.0,B. McLemore misses free throw 1 of 2,,71,76
347,3,2:03.0,Offensive rebound by Team,,71,76
348,3,2:03.0,B. McLemore makes free throw 2 of 2,,72,76
349,3,1:52.0,,Shooting foul by B. McLemore (drawn by M. Chalmers),72,76
350,3,1:52.0,,M. Chalmers makes free throw 1 of 2,72,77
351,3,1:52.0,,J. Martin enters the game for R. Hollins,72,77
352,3,1:52.0,,M. Chalmers makes free throw 2 of 2,72,78
353,3,1:38.0,M. Belinelli makes 3-pt jump shot from 25 ft,,75,78
354,3,1:11.0,,V. Carter makes 2-pt dunk at rim (assist by M. Chalmers),75,80
355,3,0:51.0,M. Belinelli misses 3-pt jump shot from 23 ft,,75,80
356,3,0:50.0,Offensive rebound by W. Cauley-Stein,,75,80
357,3,0:46.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Rondo),,78,80
358,3,0:31.0,,J. Green makes 3-pt jump shot from 22 ft (assist by L. Stephenson),78,83
359,3,0:23.0,M. Belinelli misses 2-pt jump shot from 15 ft,,78,83
360,3,0:22.0,,Defensive rebound by V. Carter,78,83
361,3,0:02.0,,L. Stephenson misses 2-pt jump shot from 18 ft,78,83
362,3,0:00.0,Defensive rebound by R. Rondo,,78,83
363,3,0:00.0,R. Rondo misses 3-pt jump shot from 54 ft,,78,83
364,3,0:00.0,Offensive rebound by Team,,78,83
365,4,11:47.0,,M. Chalmers misses 3-pt jump shot from 23 ft,78,83
366,4,11:47.0,,Offensive rebound by J. Martin,78,83
367,4,11:45.0,,Turnover by J. Martin (lost ball; steal by W. Cauley-Stein),78,83
368,4,11:36.0,Turnover by B. McLemore (bad pass; steal by M. Chalmers),,78,83
369,4,11:31.0,,Turnover by M. Chalmers (lost ball; steal by B. McLemore),78,83
370,4,11:31.0,Turnover by Team (back court),,78,83
371,4,11:22.0,,Turnover by L. Stephenson (traveling),78,83
372,4,11:09.0,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),,80,83
373,4,10:48.0,,Shooting foul by K. Koufos (drawn by M. Chalmers),80,83
374,4,10:48.0,,M. Chalmers makes free throw 1 of 2,80,84
375,4,10:48.0,D. Cousins enters the game for K. Koufos,,80,84
376,4,10:48.0,,M. Chalmers makes free throw 2 of 2,80,85
377,4,10:41.0,M. Belinelli makes 2-pt jump shot from 19 ft (assist by R. Rondo),,82,85
378,4,10:21.0,,V. Carter misses 2-pt jump shot from 11 ft,82,85
379,4,10:20.0,,Offensive rebound by J. Martin,82,85
380,4,10:20.0,Loose ball foul by R. Rondo (drawn by J. Martin),,82,85
381,4,10:16.0,Offensive charge foul by L. Stephenson (drawn by D. Cousins),,82,85
382,4,10:16.0,,Turnover by L. Stephenson (offensive foul),82,85
