,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
59,1,3:53.0,,Offensive rebound by D. Jordan,16,30
60,1,3:53.0,,J. Crawford enters the game for C. Paul,16,30
61,1,3:53.0,F. Ezeli enters the game for A. Bogut,,16,30
62,1,3:46.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by B. Griffin),16,32
63,1,3:21.0,H. Barnes misses 3-pt jump shot from 27 ft,,16,32
64,1,3:21.0,Offensive rebound by K. Thompson,,16,32
65,1,3:16.0,M. Speights misses 2-pt layup from 1 ft,,16,32
66,1,3:15.0,Offensive rebound by M. Speights,,16,32
67,1,3:12.0,M. Speights misses 2-pt layup from 1 ft,,16,32
68,1,3:11.0,,Defensive rebound by B. Griffin,16,32
69,1,3:05.0,,B. Griffin misses 2-pt layup from 3 ft,16,32
70,1,3:03.0,,Offensive rebound by D. Jordan,16,32
71,1,3:03.0,,D. Jordan makes 2-pt dunk at rim,16,34
72,1,2:55.0,Turnover by F. Ezeli (bad pass; steal by A. Rivers),,16,34
73,1,2:55.0,,Personal take foul by F. Ezeli (drawn by A. Rivers),16,34
74,1,2:55.0,,LA Clippers full timeout,16,34
75,1,2:55.0,,J. Smith enters the game for P. Pierce,16,34
76,1,2:55.0,,W. Johnson enters the game for D. Jordan,16,34
77,1,2:55.0,,A. Rivers misses free throw 1 of 2,16,34
78,1,2:55.0,,Offensive rebound by Team,16,34
79,1,2:55.0,,A. Rivers misses free throw 2 of 2,16,34
80,1,2:54.0,Defensive rebound by M. Speights,,16,34
81,1,2:37.0,A. Iguodala makes 2-pt jump shot from 20 ft (assist by M. Speights),,18,34
82,1,2:23.0,,J. Crawford misses 2-pt jump shot from 18 ft,18,34
83,1,2:21.0,Defensive rebound by H. Barnes,,18,34
84,1,2:12.0,Turnover by A. Iguodala (bad pass),,18,34
85,1,2:12.0,B. Rush enters the game for H. Barnes,,18,34
86,1,1:52.0,,B. Griffin makes 2-pt layup from 1 ft,18,36
87,1,1:42.0,Shooting foul by J. Smith (drawn by M. Speights),,18,36
88,1,1:42.0,M. Speights misses free throw 1 of 2,,18,36
89,1,1:42.0,Offensive rebound by Team,,18,36
90,1,1:42.0,M. Speights makes free throw 2 of 2,,19,36
91,1,1:27.0,,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Smith),19,39
92,1,1:07.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by F. Ezeli),,21,39
93,1,0:51.0,,B. Griffin makes 2-pt jump shot from 11 ft,21,41
94,1,0:39.0,Shooting foul by J. Smith (drawn by F. Ezeli),,21,41
95,1,0:39.0,F. Ezeli makes free throw 1 of 2,,22,41
96,1,0:39.0,F. Ezeli misses free throw 2 of 2,,22,41
97,1,0:39.0,,Defensive rebound by J. Smith,22,41
98,1,0:28.0,,J. Crawford misses 3-pt jump shot from 28 ft,22,41
99,1,0:27.0,Defensive rebound by B. Rush,,22,41
100,1,0:09.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,25,41
101,1,0:02.0,,B. Griffin misses 2-pt jump shot from 20 ft,25,41
102,1,0:00.0,Defensive rebound by M. Speights,,25,41
103,2,11:43.0,,A. Rivers makes 2-pt jump shot from 16 ft,25,43
104,2,11:29.0,,Loose ball foul by W. Johnson (drawn by F. Ezeli),25,43
105,2,11:24.0,Turnover by A. Iguodala (bad pass; steal by W. Johnson),,25,43
106,2,11:18.0,,A. Rivers makes 2-pt layup from 2 ft (assist by W. Johnson),25,45
107,2,11:09.0,Personal foul by A. Rivers (drawn by S. Curry),,25,45
108,2,11:04.0,Turnover by S. Curry (traveling),,25,45
109,2,10:45.0,,J. Crawford misses 2-pt jump shot from 15 ft,25,45
110,2,10:45.0,Defensive rebound by S. Curry,,25,45
111,2,10:34.0,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),,27,45
112,2,10:14.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by J. Crawford),27,48
113,2,10:01.0,S. Curry misses 3-pt jump shot from 26 ft,,27,48
114,2,10:00.0,,Defensive rebound by J. Crawford,27,48
115,2,9:58.0,,Turnover by J. Crawford (bad pass; steal by S. Curry),27,48
116,2,9:42.0,B. Rush misses 3-pt jump shot from 24 ft,,27,48
117,2,9:42.0,,Defensive rebound by J. Crawford,27,48
118,2,9:22.0,,J. Crawford makes 2-pt jump shot from 18 ft,27,50
119,2,9:03.0,S. Curry misses 2-pt jump shot from 3 ft (block by J. Smith),,27,50
120,2,9:02.0,Offensive rebound by A. Iguodala,,27,50
121,2,8:55.0,D. Green makes 2-pt jump shot from 11 ft (assist by B. Rush),,29,50
122,2,8:40.0,,J. Smith misses 3-pt jump shot from 24 ft,29,50
123,2,8:39.0,Defensive rebound by S. Curry,,29,50
124,2,8:33.0,D. Green misses 2-pt layup from 1 ft,,29,50
125,2,8:29.0,,Defensive rebound by J. Smith,29,50
126,2,8:13.0,Official timeout,,29,50
127,2,8:13.0,K. Thompson enters the game for A. Iguodala,,29,50
128,2,8:13.0,H. Barnes enters the game for B. Rush,,29,50
129,2,8:09.0,,J. Crawford misses 2-pt jump shot from 19 ft,29,50
130,2,8:08.0,Defensive rebound by S. Curry,,29,50
131,2,8:01.0,S. Curry misses 2-pt layup from 3 ft,,29,50
132,2,8:00.0,Offensive rebound by F. Ezeli,,29,50
133,2,7:54.0,S. Curry makes 3-pt jump shot from 23 ft (assist by F. Ezeli),,32,50
134,2,7:44.0,,Shooting foul by D. Green (drawn by J. Crawford),32,50
135,2,7:44.0,,J. Crawford makes free throw 1 of 2,32,51
136,2,7:44.0,,J. Crawford makes free throw 2 of 2,32,52
137,2,7:32.0,Turnover by S. Curry (bad pass; steal by D. Jordan),,32,52
138,2,7:26.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Crawford),32,55
139,2,7:14.0,,C. Paul enters the game for A. Rivers,32,55
140,2,7:14.0,,P. Pierce enters the game for W. Johnson,32,55
141,2,7:07.0,K. Thompson misses 2-pt jump shot from 17 ft,,32,55
142,2,7:07.0,,Defensive rebound by D. Jordan,32,55
143,2,6:55.0,,J. Smith misses 2-pt jump shot from 3 ft,32,55
144,2,6:55.0,Defensive rebound by Team,,32,55
145,2,6:45.0,S. Curry misses 3-pt jump shot from 26 ft,,32,55
146,2,6:45.0,Offensive rebound by Team,,32,55
147,2,6:45.0,,Loose ball foul by C. Paul (drawn by D. Green),32,55
148,2,6:39.0,Personal foul by P. Pierce (drawn by F. Ezeli),,32,55
149,2,6:30.0,F. Ezeli misses 2-pt dunk at rim,,32,55
150,2,6:29.0,,Defensive rebound by Team,32,55
151,2,6:14.0,,J. Crawford misses 3-pt jump shot from 24 ft,32,55
152,2,6:13.0,Defensive rebound by H. Barnes,,32,55
153,2,6:06.0,K. Thompson misses 2-pt jump shot from 10 ft,,32,55
154,2,6:02.0,,Defensive rebound by J. Crawford,32,55
155,2,6:00.0,,Turnover by C. Paul (bad pass; steal by D. Green),32,55
156,2,5:54.0,H. Barnes makes 2-pt layup from 3 ft (assist by K. Thompson),,34,55
157,2,5:48.0,,LA Clippers full timeout,34,55
158,2,5:48.0,,B. Griffin enters the game for J. Smith,34,55
159,2,5:48.0,A. Bogut enters the game for F. Ezeli,,34,55
160,2,5:48.0,J. Thompson enters the game for D. Green,,34,55
161,2,5:42.0,,Personal foul by A. Bogut (drawn by B. Griffin),34,55
162,2,5:31.0,,Shooting foul by J. Thompson (drawn by D. Jordan),34,55
163,2,5:31.0,,D. Jordan misses free throw 1 of 2,34,55
164,2,5:31.0,,Offensive rebound by Team,34,55
165,2,5:31.0,,D. Jordan misses free throw 2 of 2,34,55
166,2,5:30.0,Defensive rebound by J. Thompson,,34,55
167,2,5:14.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by S. Curry),,36,55
168,2,4:54.0,,Turnover by B. Griffin (bad pass),36,55
169,2,4:54.0,,A. Rivers enters the game for J. Crawford,36,55
170,2,4:44.0,J. Thompson misses 2-pt jump shot from 3 ft (block by B. Griffin),,36,55
171,2,4:43.0,,Defensive rebound by P. Pierce,36,55
172,2,4:36.0,,C. Paul misses 3-pt jump shot from 26 ft,36,55
173,2,4:36.0,Defensive rebound by H. Barnes,,36,55
174,2,4:36.0,Personal foul by D. Jordan (drawn by S. Curry),,36,55
175,2,4:36.0,,Technical foul by D. Jordan,36,55
176,2,4:36.0,S. Curry makes technical free throw,,37,55
177,2,4:36.0,S. Curry makes free throw 1 of 2,,38,55
178,2,4:36.0,S. Curry makes free throw 2 of 2,,39,55
179,2,4:19.0,,C. Paul misses 2-pt jump shot from 13 ft,39,55
180,2,4:16.0,Defensive rebound by S. Curry,,39,55
181,2,4:14.0,Turnover by S. Curry (lost ball; steal by C. Paul),,39,55
182,2,4:13.0,,Personal foul by A. Bogut (drawn by C. Paul),39,55
183,2,4:13.0,,Technical foul by Team,39,55
184,2,4:13.0,S. Curry makes technical free throw,,40,55
185,2,4:13.0,A. Iguodala enters the game for H. Barnes,,40,55
186,2,3:54.0,,A. Rivers misses 3-pt jump shot from 26 ft,40,55
187,2,3:53.0,,Offensive rebound by B. Griffin,40,55
188,2,3:50.0,,Personal foul by J. Thompson (drawn by B. Griffin),40,55
189,2,3:50.0,,B. Griffin makes free throw 1 of 2,40,56
190,2,3:50.0,,B. Griffin makes free throw 2 of 2,40,57
191,2,3:36.0,A. Iguodala misses 2-pt jump shot from 5 ft,,40,57
192,2,3:36.0,Offensive rebound by Team,,40,57
193,2,3:32.0,Shooting foul by P. Pierce (drawn by K. Thompson),,40,57
194,2,3:32.0,K. Thompson misses free throw 1 of 2,,40,57
195,2,3:32.0,Offensive rebound by Team,,40,57
196,2,3:32.0,,W. Johnson enters the game for P. Pierce,40,57
197,2,3:32.0,K. Thompson makes free throw 2 of 2,,41,57
198,2,3:22.0,,C. Paul makes 2-pt jump shot from 5 ft (assist by B. Griffin),41,59
199,2,3:22.0,,Shooting foul by J. Thompson (drawn by C. Paul),41,59
200,2,3:22.0,,C. Paul makes free throw 1 of 1,41,60
201,2,3:17.0,Personal foul by C. Paul (drawn by K. Thompson),,41,60
202,2,3:17.0,K. Thompson makes free throw 1 of 2,,42,60
203,2,3:17.0,H. Barnes enters the game for J. Thompson,,42,60
204,2,3:17.0,K. Thompson makes free throw 2 of 2,,43,60
205,2,2:53.0,,A. Rivers misses 2-pt layup from 4 ft,43,60
206,2,2:50.0,Defensive rebound by A. Bogut,,43,60
207,2,2:33.0,S. Curry makes 2-pt layup from 3 ft,,45,60
208,2,2:27.0,,Offensive foul by D. Jordan (drawn by K. Thompson),45,60
209,2,2:27.0,,Turnover by D. Jordan (offensive foul),45,60
210,2,2:27.0,Golden State full timeout,,45,60
211,2,2:27.0,,J. Crawford enters the game for A. Rivers,45,60
212,2,2:19.0,Turnover by K. Thompson (bad pass),,45,60
213,2,2:07.0,,W. Johnson makes 2-pt dunk at rim (assist by B. Griffin),45,62
214,2,1:44.0,H. Barnes makes 2-pt layup from 3 ft,,47,62
215,2,1:44.0,,Personal foul by H. Barnes (drawn by C. Paul),47,62
216,2,1:44.0,,C. Paul makes free throw 1 of 2,47,63
217,2,1:44.0,,C. Paul makes free throw 2 of 2,47,64
218,2,1:22.0,H. Barnes makes 2-pt jump shot from 3 ft (assist by A. Iguodala),,49,64
219,2,1:00.0,,W. Johnson misses 2-pt jump shot from 18 ft,49,64
220,2,1:00.0,Defensive rebound by S. Curry,,49,64
221,2,0:47.0,A. Bogut misses 2-pt layup from 4 ft,,49,64
222,2,0:43.0,,Defensive rebound by B. Griffin,49,64
223,2,0:42.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),49,66
224,2,0:37.0,Shooting foul by D. Jordan (drawn by S. Curry),,49,66
225,2,0:37.0,S. Curry makes free throw 1 of 2,,50,66
226,2,0:37.0,,J. Smith enters the game for D. Jordan,50,66
227,2,0:37.0,J. McAdoo enters the game for A. Bogut,,50,66
228,2,0:37.0,S. Curry makes free throw 2 of 2,,51,66
229,2,0:37.0,,LA Clippers full timeout,51,66
230,2,0:37.0,,A. Rivers enters the game for J. Smith,51,66
231,2,0:27.0,,B. Griffin makes 2-pt jump shot from 2 ft (assist by C. Paul),51,68
232,2,0:07.0,S. Curry makes 3-pt jump shot from 27 ft,,54,68
233,2,0:01.0,,Turnover by J. Crawford (step out of bounds),54,68
234,2,0:01.0,Golden State full timeout,,54,68
235,2,0:01.0,M. Speights enters the game for J. McAdoo,,54,68
236,2,0:01.0,,D. Jordan enters the game for J. Crawford,54,68
237,2,0:01.0,,L. Mbah a Moute enters the game for C. Paul,54,68
238,2,0:01.0,Turnover by A. Iguodala (bad pass),,54,68
239,2,0:01.0,,J. Crawford enters the game for D. Jordan,54,68
240,2,0:01.0,,C. Paul enters the game for L. Mbah a Moute,54,68
241,3,11:43.0,,J. Crawford makes 2-pt jump shot from 12 ft (assist by D. Jordan),54,70
242,3,11:28.0,Personal foul by J. Crawford (drawn by D. Green),,54,70
243,3,11:21.0,Offensive foul by D. Green (drawn by P. Pierce),,54,70
244,3,11:21.0,Turnover by D. Green (offensive foul),,54,70
245,3,11:02.0,,B. Griffin makes 2-pt hook shot from 6 ft,54,72
246,3,10:51.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,57,72
247,3,10:38.0,,B. Griffin misses 2-pt layup from 2 ft,57,72
248,3,10:35.0,Defensive rebound by D. Green,,57,72
249,3,10:23.0,D. Green misses 2-pt layup at rim,,57,72
250,3,10:22.0,Offensive rebound by K. Thompson,,57,72
251,3,10:18.0,S. Curry misses 3-pt jump shot from 26 ft,,57,72
252,3,10:17.0,,Defensive rebound by C. Paul,57,72
253,3,10:14.0,,J. Crawford misses 3-pt jump shot from 27 ft,57,72
254,3,10:13.0,Defensive rebound by H. Barnes,,57,72
255,3,10:10.0,Personal foul by J. Crawford (drawn by H. Barnes),,57,72
256,3,10:02.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,60,72
257,3,9:52.0,,Personal foul by K. Thompson (drawn by J. Crawford),60,72
258,3,9:46.0,,Turnover by C. Paul (lost ball; steal by S. Curry),60,72
259,3,9:36.0,H. Barnes misses 3-pt jump shot from 23 ft,,60,72
260,3,9:35.0,,Defensive rebound by J. Crawford,60,72
261,3,9:24.0,,J. Crawford makes 2-pt jump shot from 14 ft,60,74
262,3,9:10.0,A. Bogut makes 2-pt layup from 2 ft (assist by K. Thompson),,62,74
263,3,8:41.0,,C. Paul makes 2-pt jump shot from 19 ft,62,76
264,3,8:32.0,Shooting foul by J. Crawford (drawn by K. Thompson),,62,76
265,3,8:32.0,K. Thompson makes free throw 1 of 2,,63,76
266,3,8:32.0,,A. Rivers enters the game for J. Crawford,63,76
267,3,8:32.0,K. Thompson makes free throw 2 of 2,,64,76
268,3,8:11.0,,B. Griffin makes 3-pt jump shot from 26 ft,64,79
269,3,8:03.0,H. Barnes misses 2-pt jump shot from 22 ft,,64,79
270,3,8:03.0,,Defensive rebound by A. Rivers,64,79
271,3,7:46.0,,P. Pierce misses 3-pt jump shot from 28 ft,64,79
272,3,7:46.0,Defensive rebound by K. Thompson,,64,79
273,3,7:42.0,Turnover by K. Thompson (bad pass; steal by B. Griffin),,64,79
274,3,7:33.0,,C. Paul misses 3-pt jump shot from 24 ft,64,79
275,3,7:32.0,Defensive rebound by S. Curry,,64,79
276,3,7:19.0,S. Curry makes 2-pt jump shot from 20 ft (assist by A. Bogut),,66,79
277,3,7:15.0,,LA Clippers full timeout,66,79
278,3,6:56.0,,P. Pierce misses 3-pt jump shot from 26 ft,66,79
279,3,6:55.0,Defensive rebound by S. Curry,,66,79
280,3,6:50.0,S. Curry makes 2-pt layup from 3 ft,,68,79
281,3,6:42.0,,Turnover by C. Paul (step out of bounds),68,79
282,3,6:28.0,S. Curry misses 3-pt jump shot from 26 ft,,68,79
283,3,6:27.0,,Defensive rebound by C. Paul,68,79
284,3,6:21.0,,C. Paul makes 2-pt jump shot from 12 ft,68,81
285,3,6:04.0,H. Barnes makes 2-pt jump shot from 19 ft (assist by A. Bogut),,70,81
286,3,5:46.0,,A. Rivers makes 2-pt jump shot from 2 ft (assist by C. Paul),70,83
287,3,5:27.0,K. Thompson misses 2-pt jump shot from 11 ft,,70,83
288,3,5:25.0,,Defensive rebound by D. Jordan,70,83
289,3,5:02.0,,C. Paul misses 3-pt jump shot from 28 ft,70,83
290,3,5:00.0,Defensive rebound by D. Green,,70,83
291,3,4:54.0,Shooting foul by D. Jordan (drawn by D. Green),,70,83
292,3,4:54.0,D. Green makes free throw 1 of 2,,71,83
293,3,4:54.0,,W. Johnson enters the game for P. Pierce,71,83
294,3,4:54.0,,J. Crawford enters the game for C. Paul,71,83
295,3,4:54.0,F. Ezeli enters the game for A. Bogut,,71,83
296,3,4:54.0,A. Iguodala enters the game for H. Barnes,,71,83
297,3,4:54.0,,J. Smith enters the game for D. Jordan,71,83
298,3,4:54.0,D. Green makes free throw 2 of 2,,72,83
299,3,4:41.0,,A. Rivers misses 2-pt jump shot from 19 ft,72,83
300,3,4:40.0,Defensive rebound by A. Iguodala,,72,83
301,3,4:26.0,S. Curry makes 2-pt jump shot from 4 ft (assist by D. Green),,74,83
302,3,4:11.0,,B. Griffin misses 2-pt jump shot from 12 ft,74,83
303,3,4:09.0,Defensive rebound by D. Green,,74,83
304,3,3:59.0,D. Green makes 2-pt layup from 2 ft (assist by A. Iguodala),,76,83
305,3,3:45.0,,Shooting foul by F. Ezeli (drawn by B. Griffin),76,83
306,3,3:45.0,,B. Griffin makes free throw 1 of 2,76,84
307,3,3:45.0,,B. Griffin misses free throw 2 of 2,76,84
308,3,3:44.0,Defensive rebound by F. Ezeli,,76,84
309,3,3:32.0,S. Curry misses 3-pt jump shot from 26 ft,,76,84
310,3,3:32.0,,Defensive rebound by J. Crawford,76,84
311,3,3:20.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by A. Rivers),76,87
312,3,3:12.0,Turnover by D. Green (bad pass; steal by A. Rivers),,76,87
313,3,3:02.0,,W. Johnson misses 3-pt jump shot from 24 ft,76,87
314,3,3:01.0,Defensive rebound by D. Green,,76,87
315,3,2:47.0,S. Curry makes 2-pt jump shot from 3 ft,,78,87
316,3,2:31.0,,B. Griffin makes 2-pt jump shot from 22 ft,78,89
317,3,2:31.0,Golden State full timeout,,78,89
318,3,2:21.0,Turnover by D. Green (step out of bounds),,78,89
319,3,2:06.0,,A. Rivers misses 2-pt jump shot from 4 ft,78,89
320,3,2:04.0,Defensive rebound by S. Curry,,78,89
321,3,2:04.0,Personal foul by B. Griffin (drawn by F. Ezeli),,78,89
322,3,2:04.0,F. Ezeli makes free throw 1 of 2,,79,89
323,3,2:04.0,I. Clark enters the game for K. Thompson,,79,89
324,3,2:04.0,F. Ezeli makes free throw 2 of 2,,80,89
325,3,1:51.0,,W. Johnson misses 2-pt jump shot from 20 ft,80,89
326,3,1:51.0,,Offensive rebound by W. Johnson,80,89
327,3,1:47.0,,Turnover by J. Smith (bad pass; steal by S. Curry),80,89
328,3,1:39.0,Shooting foul by J. Smith (drawn by S. Curry),,80,89
329,3,1:39.0,S. Curry makes free throw 1 of 2,,81,89
330,3,1:39.0,S. Curry makes free throw 2 of 2,,82,89
331,3,1:16.0,,J. Crawford misses 3-pt jump shot from 24 ft,82,89
332,3,1:16.0,,Offensive rebound by Team,82,89
333,3,1:15.0,,Turnover by Team (shot clock),82,89
334,3,1:01.0,S. Curry misses 3-pt jump shot from 24 ft,,82,89
335,3,1:00.0,,Defensive rebound by W. Johnson,82,89
336,3,0:55.0,,W. Johnson makes 2-pt jump shot at rim (assist by J. Smith),82,91
337,3,0:30.0,S. Curry misses 2-pt jump shot from 15 ft,,82,91
338,3,0:30.0,,Defensive rebound by A. Rivers,82,91
339,3,0:06.0,,J. Crawford misses 3-pt jump shot from 26 ft,82,91
340,3,0:05.0,Defensive rebound by I. Clark,,82,91
341,3,0:00.0,D. Green makes 3-pt jump shot from 23 ft (assist by I. Clark),,85,91
342,4,11:43.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,88,91
343,4,11:22.0,,J. Crawford makes 2-pt jump shot from 3 ft,88,93
344,4,11:03.0,H. Barnes makes 2-pt layup from 1 ft,,90,93
345,4,10:49.0,,Shooting foul by M. Speights (drawn by D. Jordan),90,93
346,4,10:49.0,,D. Jordan makes free throw 1 of 2,90,94
347,4,10:49.0,,D. Jordan makes free throw 2 of 2,90,95
348,4,10:30.0,I. Clark misses 2-pt jump shot from 8 ft,,90,95
349,4,10:27.0,Offensive rebound by F. Ezeli,,90,95
350,4,10:21.0,Shooting foul by J. Smith (drawn by M. Speights),,90,95
351,4,10:21.0,M. Speights makes free throw 1 of 2,,91,95
352,4,10:21.0,M. Speights makes free throw 2 of 2,,92,95
353,4,10:11.0,,Shooting foul by I. Clark (drawn by A. Rivers),92,95
354,4,10:11.0,,A. Rivers misses free throw 1 of 2,92,95
355,4,10:11.0,,Offensive rebound by Team,92,95
356,4,10:11.0,,A. Rivers makes free throw 2 of 2,92,96
357,4,9:48.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by F. Ezeli),,95,96
358,4,9:35.0,,D. Jordan misses 2-pt dunk from 1 ft (block by F. Ezeli),95,96
359,4,9:33.0,,Offensive rebound by A. Rivers,95,96
360,4,9:25.0,,P. Pierce misses 3-pt jump shot from 24 ft,95,96
361,4,9:23.0,Defensive rebound by F. Ezeli,,95,96
362,4,9:06.0,M. Speights misses 2-pt jump shot from 18 ft,,95,96
363,4,9:06.0,,Defensive rebound by P. Pierce,95,96
364,4,9:06.0,Loose ball foul by F. Ezeli (drawn by D. Jordan),,95,96
365,4,9:03.0,,C. Paul enters the game for A. Rivers,95,96
366,4,8:50.0,,J. Smith misses 2-pt jump shot from 4 ft (block by I. Clark),95,96
367,4,8:50.0,,Offensive rebound by D. Jordan,95,96
368,4,8:50.0,,Shooting foul by M. Speights (drawn by D. Jordan),95,96
369,4,8:50.0,Official timeout,,95,96
370,4,8:50.0,K. Thompson enters the game for I. Clark,,95,96
371,4,8:50.0,,D. Jordan makes free throw 1 of 2,95,97
372,4,8:50.0,,D. Jordan makes free throw 2 of 2,95,98
373,4,8:31.0,S. Curry enters the game for A. Iguodala,,95,98
374,4,8:27.0,Turnover by F. Ezeli (lost ball; steal by J. Smith),,95,98
375,4,8:17.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),95,100
376,4,8:04.0,Turnover by S. Curry (bad pass; steal by J. Smith),,95,100
377,4,7:59.0,,J. Smith makes 2-pt dunk at rim,95,102
378,4,7:41.0,H. Barnes misses 2-pt jump shot from 17 ft,,95,102
379,4,7:41.0,Offensive rebound by M. Speights,,95,102
380,4,7:41.0,Shooting foul by J. Smith (drawn by M. Speights),,95,102
381,4,7:41.0,M. Speights misses free throw 1 of 2,,95,102
382,4,7:41.0,Offensive rebound by Team,,95,102
383,4,7:41.0,,B. Griffin enters the game for J. Smith,95,102
384,4,7:41.0,M. Speights makes free throw 2 of 2,,96,102
385,4,7:27.0,,C. Paul misses 2-pt jump shot from 5 ft,96,102
386,4,7:24.0,Defensive rebound by M. Speights,,96,102
387,4,7:21.0,Turnover by M. Speights (lost ball; steal by C. Paul),,96,102
