,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
110,2,10:23.0,,Turnover by S. Larkin (lost ball; steal by D. Williams),24,31
111,2,10:18.0,K. Porziņģis misses 2-pt layup at rim,,24,31
112,2,10:17.0,,Defensive rebound by S. Karasev,24,31
113,2,10:13.0,,S. Larkin makes 2-pt layup from 1 ft,24,33
114,2,10:06.0,Turnover by S. Vujačić (bad pass; steal by T. Robinson),,24,33
115,2,9:59.0,,Turnover by S. Larkin (bad pass; steal by K. Porziņģis),24,33
116,2,9:50.0,D. Williams makes 2-pt jump shot from 11 ft (assist by J. Grant),,26,33
117,2,9:50.0,Shooting foul by S. Karasev (drawn by D. Williams),,26,33
118,2,9:50.0,D. Williams makes free throw 1 of 1,,27,33
119,2,9:36.0,,Turnover by T. Robinson (lost ball; steal by L. Galloway),27,33
120,2,9:32.0,D. Williams makes 2-pt dunk at rim (assist by L. Galloway),,29,33
121,2,9:32.0,,Brooklyn full timeout,29,33
122,2,9:12.0,,S. Larkin misses 2-pt jump shot from 18 ft,29,33
123,2,9:11.0,,Offensive rebound by T. Robinson,29,33
124,2,9:10.0,,T. Robinson makes 2-pt dunk at rim,29,35
125,2,8:58.0,K. Porziņģis makes 2-pt layup from 2 ft (assist by J. Grant),,31,35
126,2,8:39.0,,Turnover by B. Bogdanović (lost ball; steal by K. Porziņģis),31,35
127,2,8:35.0,L. Galloway misses 2-pt layup from 1 ft (block by T. Robinson),,31,35
128,2,8:34.0,Offensive rebound by K. Porziņģis,,31,35
129,2,8:33.0,K. Porziņģis makes 2-pt layup from 1 ft,,33,35
130,2,8:33.0,Shooting foul by A. Bargnani (drawn by K. Porziņģis),,33,35
131,2,8:33.0,A. Afflalo enters the game for L. Galloway,,33,35
132,2,8:33.0,R. Lopez enters the game for S. Vujačić,,33,35
133,2,8:33.0,,W. Ellington enters the game for S. Karasev,33,35
134,2,8:33.0,,B. Lopez enters the game for A. Bargnani,33,35
135,2,8:33.0,,T. Young enters the game for T. Robinson,33,35
136,2,8:33.0,K. Porziņģis makes free throw 1 of 1,,34,35
137,2,8:23.0,,S. Larkin makes 2-pt layup from 2 ft (assist by B. Lopez),34,37
138,2,8:15.0,Personal foul by S. Larkin (drawn by J. Grant),,34,37
139,2,8:15.0,J. Grant makes free throw 1 of 2,,35,37
140,2,8:15.0,J. Grant misses free throw 2 of 2,,35,37
141,2,8:14.0,,Defensive rebound by B. Lopez,35,37
142,2,8:03.0,,T. Young misses 2-pt layup from 3 ft,35,37
143,2,8:02.0,Defensive rebound by K. Porziņģis,,35,37
144,2,7:59.0,J. Calderón enters the game for J. Grant,,35,37
145,2,7:51.0,Personal foul by B. Bogdanović (drawn by D. Williams),,35,37
146,2,7:51.0,D. Williams makes free throw 1 of 2,,36,37
147,2,7:51.0,,J. Johnson enters the game for B. Bogdanović,36,37
148,2,7:51.0,D. Williams makes free throw 2 of 2,,37,37
149,2,7:39.0,,T. Young makes 2-pt layup from 3 ft (assist by J. Johnson),37,39
150,2,7:27.0,K. Porziņģis misses 2-pt jump shot from 13 ft,,37,39
151,2,7:26.0,,Defensive rebound by S. Larkin,37,39
152,2,7:16.0,,T. Young misses 2-pt jump shot from 14 ft,37,39
153,2,7:15.0,Defensive rebound by D. Williams,,37,39
154,2,6:58.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,37,39
155,2,6:57.0,Offensive rebound by R. Lopez,,37,39
156,2,6:56.0,R. Lopez makes 2-pt layup from 2 ft,,39,39
157,2,6:33.0,,T. Young misses 2-pt jump shot from 8 ft,39,39
158,2,6:32.0,Defensive rebound by R. Lopez,,39,39
159,2,6:20.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,39,39
160,2,6:19.0,,Defensive rebound by J. Johnson,39,39
161,2,6:06.0,,B. Lopez misses 2-pt jump shot from 15 ft,39,39
162,2,6:05.0,,Offensive rebound by T. Young,39,39
163,2,6:02.0,,T. Young misses 2-pt hook shot from 5 ft,39,39
164,2,6:01.0,Defensive rebound by R. Lopez,,39,39
165,2,5:54.0,A. Afflalo misses 2-pt jump shot from 11 ft,,39,39
166,2,5:53.0,,Defensive rebound by W. Ellington,39,39
167,2,5:33.0,,B. Lopez misses 2-pt jump shot from 11 ft,39,39
168,2,5:32.0,Defensive rebound by J. Calderón,,39,39
169,2,5:27.0,Shooting foul by B. Lopez (drawn by D. Williams),,39,39
170,2,5:27.0,Official timeout,,39,39
171,2,5:27.0,L. Thomas enters the game for K. Porziņģis,,39,39
172,2,5:27.0,,D. Sloan enters the game for S. Larkin,39,39
173,2,5:27.0,D. Williams misses free throw 1 of 2,,39,39
174,2,5:27.0,Offensive rebound by Team,,39,39
175,2,5:27.0,D. Williams misses free throw 2 of 2,,39,39
176,2,5:26.0,Offensive rebound by R. Lopez,,39,39
177,2,5:10.0,D. Williams misses 3-pt jump shot from 25 ft,,39,39
178,2,5:09.0,,Defensive rebound by T. Young,39,39
179,2,4:55.0,,W. Ellington misses 3-pt jump shot from 25 ft,39,39
180,2,4:53.0,Defensive rebound by R. Lopez,,39,39
181,2,4:51.0,Turnover by R. Lopez (lost ball; steal by T. Young),,39,39
182,2,4:50.0,,Turnover by W. Ellington (bad pass),39,39
183,2,4:49.0,L. Galloway enters the game for D. Williams,,39,39
184,2,4:32.0,J. Calderón misses 2-pt jump shot from 19 ft,,39,39
185,2,4:31.0,,Defensive rebound by T. Young,39,39
186,2,4:25.0,,Shooting foul by R. Lopez (drawn by B. Lopez),39,39
187,2,4:25.0,,B. Lopez misses free throw 1 of 2,39,39
188,2,4:25.0,,Offensive rebound by Team,39,39
189,2,4:25.0,,B. Lopez makes free throw 2 of 2,39,40
190,2,4:11.0,J. Calderón misses 2-pt jump shot from 18 ft,,39,40
191,2,4:10.0,Offensive rebound by R. Lopez,,39,40
192,2,4:08.0,R. Lopez makes 2-pt dunk at rim,,41,40
193,2,3:46.0,,B. Lopez makes 2-pt jump shot from 5 ft,41,42
194,2,3:25.0,R. Lopez makes 2-pt hook shot from 3 ft (assist by L. Galloway),,43,42
195,2,3:14.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Sloan),43,45
196,2,2:57.0,R. Lopez makes 2-pt hook shot from 8 ft,,45,45
197,2,2:37.0,,D. Sloan makes 3-pt jump shot from 23 ft (assist by B. Lopez),45,48
198,2,2:12.0,L. Thomas misses 2-pt jump shot from 20 ft,,45,48
199,2,2:11.0,,Defensive rebound by D. Sloan,45,48
200,2,2:07.0,,Personal foul by J. Calderón (drawn by D. Sloan),45,48
201,2,2:07.0,New York full timeout,,45,48
202,2,2:07.0,K. Porziņģis enters the game for L. Thomas,,45,48
203,2,2:07.0,J. Grant enters the game for R. Lopez,,45,48
204,2,2:07.0,D. Williams enters the game for J. Calderón,,45,48
205,2,1:57.0,,Turnover by W. Ellington (bad pass; steal by K. Porziņģis),45,48
206,2,1:56.0,Turnover by K. Porziņģis (bad pass; steal by T. Young),,45,48
207,2,1:55.0,,T. Young makes 2-pt layup from 3 ft,45,50
208,2,1:44.0,Shooting foul by B. Lopez (drawn by D. Williams),,45,50
209,2,1:44.0,D. Williams makes free throw 1 of 2,,46,50
210,2,1:44.0,,T. Robinson enters the game for B. Lopez,46,50
211,2,1:44.0,D. Williams makes free throw 2 of 2,,47,50
212,2,1:25.0,,J. Johnson makes 2-pt jump shot from 15 ft,47,52
213,2,1:08.0,D. Williams makes 2-pt jump shot from 6 ft (assist by K. Porziņģis),,49,52
214,2,0:45.0,,Turnover by W. Ellington (lost ball),49,52
215,2,0:37.0,J. Grant makes 2-pt layup from 1 ft,,51,52
216,2,0:34.0,,Turnover by T. Robinson (bad pass; steal by J. Grant),51,52
217,2,0:31.0,A. Afflalo misses 3-pt jump shot from 24 ft,,51,52
218,2,0:29.0,,Defensive rebound by T. Young,51,52
219,2,0:25.0,,T. Young makes 2-pt layup from 1 ft (assist by J. Johnson),51,54
220,2,0:18.0,New York full timeout,,51,54
221,2,0:05.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,51,54
222,2,0:04.0,,Defensive rebound by J. Johnson,51,54
223,3,11:38.0,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by A. Afflalo),,53,54
224,3,11:16.0,,B. Lopez misses 2-pt jump shot from 20 ft,53,54
225,3,11:15.0,Defensive rebound by K. Porziņģis,,53,54
226,3,10:58.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,53,54
227,3,10:57.0,,Defensive rebound by D. Sloan,53,54
228,3,10:46.0,,D. Sloan makes 3-pt jump shot from 24 ft (assist by J. Johnson),53,57
229,3,10:29.0,L. Thomas misses 2-pt jump shot from 21 ft,,53,57
230,3,10:28.0,,Defensive rebound by B. Lopez,53,57
231,3,10:15.0,,T. Young makes 2-pt layup from 1 ft (assist by W. Ellington),53,59
232,3,9:57.0,K. Porziņģis makes 2-pt jump shot from 12 ft,,55,59
233,3,9:47.0,,Turnover by D. Sloan (lost ball; steal by J. Calderón),55,59
234,3,9:37.0,Turnover by J. Calderón (bad pass; steal by D. Sloan),,55,59
235,3,9:31.0,,W. Ellington makes 2-pt layup from 2 ft (assist by T. Young),55,61
236,3,9:31.0,New York full timeout,,55,61
237,3,9:17.0,A. Afflalo makes 2-pt layup from 2 ft,,57,61
238,3,9:00.0,,W. Ellington makes 2-pt layup from 1 ft (assist by B. Lopez),57,63
239,3,8:47.0,Turnover by Team (back court),,57,63
240,3,8:32.0,,D. Sloan makes 2-pt layup from 3 ft (assist by B. Lopez),57,65
241,3,8:14.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,60,65
242,3,7:52.0,,B. Lopez makes 2-pt jump shot from 6 ft,60,67
243,3,7:34.0,L. Thomas misses 2-pt jump shot from 15 ft,,60,67
244,3,7:33.0,,Defensive rebound by J. Johnson,60,67
245,3,7:21.0,,J. Johnson misses 3-pt jump shot from 24 ft,60,67
246,3,7:20.0,Defensive rebound by J. Calderón,,60,67
247,3,7:11.0,Personal foul by J. Johnson (drawn by K. Porziņģis),,60,67
248,3,7:11.0,D. Williams enters the game for L. Thomas,,60,67
249,3,7:04.0,D. Williams misses 3-pt jump shot from 24 ft,,60,67
250,3,7:02.0,Offensive rebound by K. Porziņģis,,60,67
251,3,7:00.0,D. Williams makes 2-pt dunk at rim (assist by J. Calderón),,62,67
252,3,6:34.0,,W. Ellington misses 2-pt jump shot from 15 ft,62,67
253,3,6:33.0,Defensive rebound by J. Calderón,,62,67
254,3,6:27.0,J. Calderón makes 3-pt jump shot from 24 ft,,65,67
255,3,6:27.0,,Brooklyn full timeout,65,67
256,3,6:11.0,,B. Lopez misses 2-pt layup at rim (block by K. Porziņģis),65,67
257,3,6:10.0,,Offensive rebound by T. Young,65,67
258,3,6:07.0,,Turnover by T. Young (lost ball; steal by J. Calderón),65,67
259,3,5:55.0,A. Afflalo misses 2-pt jump shot from 10 ft,,65,67
260,3,5:54.0,,Defensive rebound by J. Johnson,65,67
261,3,5:42.0,,T. Young misses 2-pt jump shot from 18 ft,65,67
262,3,5:41.0,Defensive rebound by J. Calderón,,65,67
263,3,5:33.0,K. Porziņģis misses 2-pt hook shot from 5 ft,,65,67
264,3,5:32.0,,Defensive rebound by W. Ellington,65,67
265,3,5:23.0,,W. Ellington misses 2-pt jump shot from 17 ft,65,67
266,3,5:22.0,Defensive rebound by R. Lopez,,65,67
267,3,5:10.0,D. Williams makes 2-pt dunk from 1 ft (assist by J. Calderón),,67,67
268,3,4:52.0,,J. Johnson makes 2-pt layup from 1 ft,67,69
269,3,4:32.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,67,69
270,3,4:31.0,,Defensive rebound by B. Lopez,67,69
271,3,4:24.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by W. Ellington),67,72
272,3,4:07.0,J. Calderón misses 3-pt jump shot from 23 ft,,67,72
273,3,4:06.0,,Defensive rebound by T. Young,67,72
274,3,3:59.0,,J. Johnson misses 3-pt jump shot from 25 ft,67,72
275,3,3:58.0,Defensive rebound by R. Lopez,,67,72
276,3,3:43.0,D. Williams misses 2-pt jump shot from 7 ft,,67,72
277,3,3:40.0,Offensive rebound by J. Calderón,,67,72
278,3,3:36.0,Turnover by D. Williams (dbl dribble),,67,72
279,3,3:36.0,,A. Bargnani enters the game for T. Young,67,72
280,3,3:36.0,,B. Bogdanović enters the game for W. Ellington,67,72
281,3,3:36.0,L. Thomas enters the game for K. Porziņģis,,67,72
282,3,3:16.0,,D. Sloan misses 2-pt jump shot from 11 ft,67,72
283,3,3:15.0,Defensive rebound by D. Williams,,67,72
284,3,2:59.0,J. Calderón makes 2-pt jump shot from 12 ft,,69,72
285,3,2:43.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by D. Sloan),69,74
286,3,2:29.0,A. Afflalo makes 2-pt layup at rim (assist by J. Calderón),,71,74
287,3,2:11.0,,A. Bargnani misses 2-pt jump shot from 12 ft,71,74
288,3,2:10.0,Defensive rebound by L. Thomas,,71,74
289,3,1:56.0,L. Thomas misses 2-pt layup from 2 ft (block by B. Lopez),,71,74
290,3,1:54.0,Offensive rebound by R. Lopez,,71,74
291,3,1:46.0,L. Thomas misses 3-pt jump shot from 22 ft,,71,74
292,3,1:45.0,,Defensive rebound by A. Bargnani,71,74
293,3,1:35.0,,Turnover by J. Johnson (bad pass),71,74
294,3,1:35.0,L. Galloway enters the game for A. Afflalo,,71,74
295,3,1:35.0,,S. Larkin enters the game for D. Sloan,71,74
296,3,1:35.0,,T. Robinson enters the game for B. Lopez,71,74
297,3,1:35.0,J. Grant enters the game for J. Calderón,,71,74
298,3,1:35.0,K. Porziņģis enters the game for R. Lopez,,71,74
299,3,1:15.0,L. Galloway makes 2-pt jump shot from 21 ft (assist by L. Thomas),,73,74
300,3,0:51.0,,T. Robinson misses 2-pt hook shot from 7 ft,73,74
301,3,0:50.0,Defensive rebound by K. Porziņģis,,73,74
302,3,0:42.0,Turnover by D. Williams (lost ball; steal by J. Johnson),,73,74
303,3,0:38.0,,Personal foul by J. Grant (drawn by J. Johnson),73,74
304,3,0:34.0,,Offensive foul by T. Robinson (drawn by J. Grant),73,74
305,3,0:34.0,,Turnover by T. Robinson (offensive foul),73,74
306,3,0:16.0,D. Williams makes 2-pt layup from 3 ft (assist by L. Thomas),,75,74
307,3,0:01.0,,S. Larkin misses 2-pt jump shot from 10 ft,75,74
308,3,0:00.0,,Offensive rebound by Team,75,74
309,4,11:42.0,,B. Bogdanović makes 3-pt jump shot from 24 ft,75,77
310,4,11:27.0,K. Porziņģis makes 2-pt dunk at rim (assist by L. Galloway),,77,77
311,4,11:11.0,,A. Bargnani misses 2-pt jump shot from 19 ft,77,77
312,4,11:10.0,,Offensive rebound by T. Robinson,77,77
313,4,11:08.0,,T. Robinson misses 2-pt layup from 1 ft,77,77
314,4,11:06.0,,Offensive rebound by S. Karasev,77,77
315,4,11:01.0,,A. Bargnani makes 2-pt jump shot from 14 ft (assist by S. Larkin),77,79
316,4,10:44.0,J. Grant misses 2-pt layup from 2 ft (block by T. Robinson),,77,79
317,4,10:43.0,Offensive rebound by Team,,77,79
318,4,10:37.0,J. Grant makes 2-pt jump shot from 7 ft,,79,79
319,4,10:37.0,Shooting foul by S. Karasev (drawn by J. Grant),,79,79
320,4,10:37.0,J. Grant makes free throw 1 of 1,,80,79
321,4,10:26.0,,A. Bargnani misses 2-pt jump shot from 18 ft,80,79
322,4,10:24.0,Defensive rebound by D. Williams,,80,79
323,4,10:20.0,Shooting foul by A. Bargnani (drawn by D. Williams),,80,79
324,4,10:20.0,D. Williams makes free throw 1 of 2,,81,79
325,4,10:20.0,D. Williams makes free throw 2 of 2,,82,79
326,4,10:12.0,,Turnover by S. Larkin (bad pass; steal by J. Grant),82,79
327,4,10:07.0,Shooting foul by T. Robinson (drawn by L. Thomas),,82,79
328,4,10:07.0,,Brooklyn full timeout,82,79
329,4,10:07.0,,J. Johnson enters the game for S. Karasev,82,79
330,4,10:07.0,,T. Young enters the game for T. Robinson,82,79
331,4,10:07.0,L. Thomas makes free throw 1 of 2,,83,79
332,4,10:07.0,L. Thomas misses free throw 2 of 2,,83,79
333,4,10:06.0,,Defensive rebound by J. Johnson,83,79
334,4,9:53.0,Violation by D. Williams (def goaltending),,83,79
335,4,9:53.0,,T. Young makes 2-pt hook shot from 3 ft (assist by J. Johnson),83,81
336,4,9:29.0,Turnover by Team (shot clock),,83,81
337,4,9:09.0,,S. Larkin makes 3-pt jump shot from 23 ft (assist by J. Johnson),83,84
338,4,8:45.0,L. Thomas misses 2-pt hook shot from 7 ft,,83,84
339,4,8:44.0,,Defensive rebound by B. Bogdanović,83,84
340,4,8:27.0,Violation by K. Porziņģis (def goaltending),,83,84
341,4,8:27.0,,T. Young makes 2-pt hook shot from 4 ft (assist by S. Larkin),83,86
342,4,8:08.0,J. Grant misses 2-pt jump shot from 4 ft,,83,86
343,4,8:07.0,,Defensive rebound by S. Larkin,83,86
344,4,8:02.0,,Turnover by J. Johnson (lost ball),83,86
345,4,8:02.0,A. Afflalo enters the game for L. Thomas,,83,86
346,4,7:42.0,D. Williams makes 2-pt dunk at rim,,85,86
347,4,7:22.0,,Personal foul by A. Afflalo (drawn by J. Johnson),85,86
348,4,7:16.0,,S. Larkin misses 2-pt layup from 3 ft (block by K. Porziņģis),85,86
349,4,7:15.0,Defensive rebound by J. Grant,,85,86
350,4,7:12.0,Offensive foul by J. Grant (drawn by T. Young),,85,86
351,4,7:12.0,Turnover by J. Grant (offensive foul),,85,86
352,4,7:00.0,,Personal foul by A. Afflalo (drawn by A. Bargnani),85,86
353,4,6:53.0,,S. Larkin makes 2-pt jump shot from 18 ft,85,88
354,4,6:33.0,D. Williams makes 2-pt jump shot from 17 ft,,87,88
355,4,6:08.0,,J. Johnson misses 2-pt jump shot from 4 ft,87,88
356,4,6:07.0,Defensive rebound by K. Porziņģis,,87,88
357,4,6:00.0,A. Afflalo misses 3-pt jump shot from 22 ft,,87,88
358,4,5:59.0,,Defensive rebound by B. Bogdanović,87,88
359,4,5:47.0,,T. Young misses 2-pt layup from 1 ft,87,88
360,4,5:46.0,Defensive rebound by J. Grant,,87,88
361,4,5:36.0,D. Williams makes 2-pt layup from 2 ft (assist by J. Grant),,89,88
362,4,5:34.0,,Brooklyn full timeout,89,88
363,4,5:34.0,Official timeout,,89,88
364,4,5:34.0,J. Calderón enters the game for L. Galloway,,89,88
365,4,5:34.0,R. Lopez enters the game for K. Porziņģis,,89,88
366,4,5:34.0,,B. Lopez enters the game for A. Bargnani,89,88
367,4,5:21.0,,B. Lopez makes 2-pt dunk at rim (assist by S. Larkin),89,90
368,4,5:01.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,92,90
369,4,4:39.0,,B. Lopez makes 2-pt jump shot from 6 ft,92,92
370,4,4:19.0,Turnover by J. Grant (lost ball; steal by B. Lopez),,92,92
371,4,4:10.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,92
372,4,4:09.0,,Offensive rebound by T. Young,92,92
373,4,3:56.0,,T. Young makes 2-pt dunk at rim,92,94
374,4,3:55.0,New York full timeout,,92,94
375,4,3:35.0,D. Williams misses 2-pt jump shot from 10 ft,,92,94
376,4,3:34.0,,Defensive rebound by B. Bogdanović,92,94
377,4,3:20.0,,Shooting foul by J. Grant (drawn by B. Lopez),92,94
378,4,3:20.0,,B. Lopez misses free throw 1 of 2,92,94
379,4,3:20.0,,Offensive rebound by Team,92,94
380,4,3:20.0,K. Porziņģis enters the game for J. Grant,,92,94
381,4,3:20.0,,B. Lopez makes free throw 2 of 2,92,95
382,4,2:59.0,A. Afflalo makes 2-pt jump shot from 16 ft,,94,95
383,4,2:35.0,,Shooting foul by R. Lopez (drawn by T. Young),94,95
