,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
96,1,0:56.0,J. Winslow makes 2-pt layup from 1 ft (assist by J. Richardson),,24,19
97,1,0:43.0,,V. Oladipo misses 2-pt jump shot from 8 ft (block by H. Whiteside),24,19
98,1,0:40.0,Defensive rebound by G. Dragić,,24,19
99,1,0:34.0,G. Green makes 3-pt jump shot from 25 ft (assist by G. Dragić),,27,19
100,1,0:17.0,,J. Smith misses 2-pt jump shot from 16 ft,27,19
101,1,0:16.0,Defensive rebound by H. Whiteside,,27,19
102,1,0:06.0,Personal take foul by C. Watson,,27,19
103,1,0:00.0,H. Whiteside misses 2-pt jump shot from 4 ft (block by V. Oladipo),,27,19
104,1,0:00.0,Offensive rebound by Team,,27,19
105,2,11:47.0,G. Green makes 2-pt jump shot from 17 ft,,29,19
106,2,11:34.0,,J. Smith misses 2-pt jump shot from 15 ft,29,19
107,2,11:33.0,,Offensive rebound by E. Fournier,29,19
108,2,11:32.0,,Turnover by E. Fournier (lost ball; steal by J. Winslow),29,19
109,2,11:18.0,G. Green misses 2-pt jump shot from 12 ft,,29,19
110,2,11:17.0,,Defensive rebound by J. Smith,29,19
111,2,11:04.0,,J. Smith misses 2-pt jump shot from 16 ft,29,19
112,2,11:03.0,Defensive rebound by G. Dragić,,29,19
113,2,10:47.0,J. Richardson misses 2-pt layup from 2 ft,,29,19
114,2,10:45.0,Offensive rebound by H. Whiteside,,29,19
115,2,10:45.0,H. Whiteside misses 2-pt layup from 2 ft,,29,19
116,2,10:42.0,,Defensive rebound by E. Fournier,29,19
117,2,10:32.0,,M. Hezonja makes 2-pt jump shot from 18 ft (assist by E. Fournier),29,21
118,2,10:12.0,G. Green misses 3-pt jump shot from 23 ft,,29,21
119,2,10:11.0,,Defensive rebound by C. Watson,29,21
120,2,10:10.0,,Personal foul by G. Green,29,21
121,2,10:02.0,,C. Watson makes 2-pt layup from 2 ft,29,23
122,2,9:38.0,J. Winslow misses 2-pt jump shot from 7 ft,,29,23
123,2,9:38.0,Offensive rebound by H. Whiteside,,29,23
124,2,9:38.0,Personal foul by D. Marble,,29,23
125,2,9:38.0,H. Whiteside misses free throw 1 of 2,,29,23
126,2,9:38.0,Offensive rebound by Team,,29,23
127,2,9:38.0,L. Deng enters the game for G. Green,,29,23
128,2,9:38.0,H. Whiteside misses free throw 2 of 2,,29,23
129,2,9:37.0,,Defensive rebound by D. Marble,29,23
130,2,9:26.0,,D. Marble misses 2-pt jump shot from 14 ft,29,23
131,2,9:24.0,Defensive rebound by H. Whiteside,,29,23
132,2,9:11.0,H. Whiteside makes 2-pt jump shot from 4 ft,,31,23
133,2,9:11.0,Shooting foul by D. Marble (drawn by H. Whiteside),,31,23
134,2,9:11.0,H. Whiteside misses free throw 1 of 1,,31,23
135,2,9:11.0,,Defensive rebound by D. Marble,31,23
136,2,9:00.0,,M. Hezonja makes 2-pt jump shot from 21 ft,31,25
137,2,8:50.0,Offensive foul by G. Dragić (drawn by J. Smith),,31,25
138,2,8:50.0,Turnover by G. Dragić (offensive foul),,31,25
139,2,8:50.0,Official timeout,,31,25
140,2,8:50.0,G. Green enters the game for G. Dragić,,31,25
141,2,8:40.0,,J. Smith misses 2-pt jump shot from 19 ft,31,25
142,2,8:38.0,Defensive rebound by H. Whiteside,,31,25
143,2,8:18.0,G. Green misses 2-pt jump shot from 7 ft (block by J. Smith),,31,25
144,2,8:16.0,Offensive rebound by H. Whiteside,,31,25
145,2,8:16.0,H. Whiteside makes 2-pt layup from 2 ft,,33,25
146,2,7:58.0,,J. Smith makes 2-pt layup from 1 ft (assist by M. Hezonja),33,27
147,2,7:48.0,Turnover by J. Richardson (step out of bounds),,33,27
148,2,7:33.0,,E. Fournier makes 2-pt layup from 3 ft,33,29
149,2,7:22.0,Miami full timeout,,33,29
150,2,7:22.0,,N. Vučević enters the game for J. Smith,33,29
151,2,7:22.0,,V. Oladipo enters the game for D. Marble,33,29
152,2,7:22.0,U. Haslem enters the game for H. Whiteside,,33,29
153,2,7:22.0,D. Wade enters the game for J. Winslow,,33,29
154,2,7:03.0,J. Richardson misses 2-pt jump shot from 17 ft,,33,29
155,2,7:02.0,,Defensive rebound by Team,33,29
156,2,6:42.0,,E. Fournier makes 2-pt jump shot from 10 ft,33,31
157,2,6:42.0,,Shooting foul by G. Green (drawn by E. Fournier),33,31
158,2,6:42.0,,E. Fournier makes free throw 1 of 1,33,32
159,2,6:27.0,D. Wade makes 2-pt jump shot from 13 ft (assist by G. Green),,35,32
160,2,6:15.0,,N. Vučević misses 2-pt layup from 2 ft,35,32
161,2,6:15.0,,Offensive rebound by Team,35,32
162,2,6:15.0,J. Johnson enters the game for J. Richardson,,35,32
163,2,6:15.0,G. Dragić enters the game for G. Green,,35,32
164,2,6:08.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Hezonja),35,35
165,2,5:47.0,L. Deng misses 2-pt jump shot from 16 ft,,35,35
166,2,5:46.0,,Defensive rebound by N. Vučević,35,35
167,2,5:33.0,,Shooting foul by L. Deng (drawn by E. Fournier),35,35
168,2,5:33.0,,E. Fournier misses free throw 1 of 2,35,35
169,2,5:33.0,,Offensive rebound by Team,35,35
170,2,5:33.0,,E. Fournier makes free throw 2 of 2,35,36
171,2,5:13.0,J. Johnson makes 2-pt hook shot from 8 ft,,37,36
172,2,4:59.0,,V. Oladipo makes 2-pt jump shot from 13 ft,37,38
173,2,4:46.0,U. Haslem makes 2-pt jump shot from 6 ft (assist by G. Dragić),,39,38
174,2,4:32.0,,V. Oladipo makes 2-pt layup from 2 ft,39,40
175,2,4:14.0,J. Johnson makes 2-pt hook shot from 8 ft,,41,40
176,2,4:05.0,,C. Watson misses 2-pt layup from 2 ft,41,40
177,2,4:04.0,Defensive rebound by U. Haslem,,41,40
178,2,3:57.0,U. Haslem makes 2-pt layup from 2 ft (assist by D. Wade),,43,40
179,2,3:46.0,,Shooting foul by U. Haslem (drawn by E. Fournier),43,40
180,2,3:46.0,,E. Fournier makes free throw 1 of 2,43,41
181,2,3:46.0,H. Whiteside enters the game for U. Haslem,,43,41
182,2,3:46.0,,E. Fournier makes free throw 2 of 2,43,42
183,2,3:30.0,Turnover by J. Johnson (lost ball; steal by N. Vučević),,43,42
184,2,3:20.0,,N. Vučević makes 2-pt layup from 2 ft (assist by M. Hezonja),43,44
185,2,3:02.0,L. Deng makes 3-pt jump shot from 23 ft (assist by J. Johnson),,46,44
186,2,2:50.0,,Personal foul by H. Whiteside,46,44
187,2,2:50.0,,Orlando full timeout,46,44
188,2,2:50.0,,E. Payton enters the game for M. Hezonja,46,44
189,2,2:50.0,,N. Vučević misses free throw 1 of 2,46,44
190,2,2:50.0,,Offensive rebound by Team,46,44
191,2,2:50.0,,N. Vučević makes free throw 2 of 2,46,45
192,2,2:38.0,D. Wade misses 2-pt jump shot from 8 ft (block by N. Vučević),,46,45
193,2,2:36.0,,Defensive rebound by V. Oladipo,46,45
194,2,2:32.0,,Personal foul by H. Whiteside,46,45
195,2,2:32.0,,N. Vučević makes free throw 1 of 2,46,46
196,2,2:32.0,,N. Vučević makes free throw 2 of 2,46,47
197,2,2:22.0,D. Wade misses 2-pt jump shot from 13 ft,,46,47
198,2,2:21.0,,Defensive rebound by E. Fournier,46,47
199,2,2:18.0,,Turnover by E. Fournier (offensive foul),46,47
200,2,2:18.0,Offensive charge foul by E. Fournier (drawn by G. Dragić),,46,47
201,2,2:00.0,G. Dragić misses 2-pt jump shot from 8 ft,,46,47
202,2,1:58.0,Offensive rebound by L. Deng,,46,47
203,2,1:58.0,L. Deng makes 2-pt layup from 1 ft,,48,47
204,2,1:45.0,,N. Vučević makes 2-pt dunk at rim (assist by E. Payton),48,49
205,2,1:31.0,G. Dragić misses 3-pt jump shot from 25 ft,,48,49
206,2,1:29.0,Offensive rebound by G. Dragić,,48,49
207,2,1:24.0,L. Deng misses 2-pt jump shot from 8 ft,,48,49
208,2,1:22.0,Offensive rebound by H. Whiteside,,48,49
209,2,1:22.0,H. Whiteside misses 2-pt layup from 1 ft,,48,49
210,2,1:20.0,Offensive rebound by H. Whiteside,,48,49
211,2,1:20.0,H. Whiteside makes 2-pt layup from 1 ft,,50,49
212,2,1:10.0,,V. Oladipo misses 2-pt jump shot from 20 ft,50,49
213,2,1:08.0,Defensive rebound by H. Whiteside,,50,49
214,2,1:02.0,G. Dragić makes 2-pt layup from 2 ft,,52,49
215,2,0:58.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by E. Payton),52,51
216,2,0:45.0,J. Johnson makes 2-pt jump shot from 8 ft,,54,51
217,2,0:37.0,,Turnover by E. Payton (traveling),54,51
218,2,0:37.0,U. Haslem enters the game for H. Whiteside,,54,51
219,2,0:37.0,J. Richardson enters the game for G. Dragić,,54,51
220,2,0:26.0,Personal foul by V. Oladipo,,54,51
221,2,0:17.0,D. Wade misses 2-pt jump shot from 9 ft,,54,51
222,2,0:17.0,Offensive rebound by Team,,54,51
223,2,0:17.0,,Loose ball foul by E. Payton,54,51
224,2,0:17.0,U. Haslem misses free throw 1 of 2,,54,51
225,2,0:17.0,Offensive rebound by Team,,54,51
226,2,0:17.0,J. Winslow enters the game for J. Johnson,,54,51
227,2,0:17.0,U. Haslem makes free throw 2 of 2,,55,51
228,2,0:03.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Payton),55,53
229,2,0:00.0,D. Wade misses 3-pt jump shot from 39 ft,,55,53
230,2,0:00.0,Offensive rebound by Team,,55,53
231,3,11:40.0,L. Deng misses 3-pt jump shot from 23 ft,,55,53
232,3,11:39.0,,Defensive rebound by E. Payton,55,53
233,3,11:29.0,,Shooting foul by J. Johnson (drawn by E. Fournier),55,53
234,3,11:29.0,,E. Fournier misses free throw 1 of 2,55,53
235,3,11:29.0,,Offensive rebound by Team,55,53
236,3,11:29.0,,E. Fournier makes free throw 2 of 2,55,54
237,3,11:10.0,J. Johnson misses 3-pt jump shot from 25 ft,,55,54
238,3,11:09.0,,Defensive rebound by V. Oladipo,55,54
239,3,10:53.0,,Personal foul by A. Stoudemire,55,54
240,3,10:40.0,,N. Vučević misses 2-pt jump shot from 19 ft,55,54
241,3,10:39.0,Defensive rebound by A. Stoudemire,,55,54
242,3,10:26.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by L. Deng),,58,54
243,3,10:14.0,,Turnover by N. Vučević (traveling),58,54
244,3,9:52.0,J. Johnson misses 2-pt jump shot from 1 ft,,58,54
245,3,9:51.0,Offensive rebound by J. Johnson,,58,54
246,3,9:51.0,J. Johnson makes 2-pt layup from 1 ft,,60,54
247,3,9:44.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by E. Payton),60,56
248,3,9:19.0,G. Dragić misses 2-pt jump shot from 20 ft,,60,56
249,3,9:18.0,,Defensive rebound by V. Oladipo,60,56
250,3,9:12.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by V. Oladipo),60,58
251,3,8:48.0,Turnover by G. Dragić (step out of bounds),,60,58
252,3,8:38.0,,E. Payton makes 2-pt jump shot from 6 ft,60,60
253,3,8:21.0,Turnover by J. Johnson (bad pass),,60,60
254,3,8:09.0,,Personal foul by J. Johnson,60,60
255,3,8:03.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),60,62
256,3,7:44.0,D. Wade misses 2-pt jump shot from 11 ft,,60,62
257,3,7:42.0,,Defensive rebound by N. Vučević,60,62
258,3,7:35.0,,E. Payton makes 2-pt layup from 2 ft,60,64
259,3,7:35.0,Miami full timeout,,60,64
260,3,7:35.0,J. Richardson enters the game for J. Johnson,,60,64
261,3,7:35.0,J. Winslow enters the game for A. Stoudemire,,60,64
262,3,7:35.0,H. Whiteside enters the game for G. Dragić,,60,64
263,3,7:19.0,D. Wade misses 2-pt jump shot from 1 ft,,60,64
264,3,7:18.0,Offensive rebound by D. Wade,,60,64
265,3,7:18.0,D. Wade makes 2-pt layup from 1 ft,,62,64
266,3,7:01.0,,E. Payton misses 2-pt layup from 3 ft,62,64
267,3,6:59.0,,Offensive rebound by N. Vučević,62,64
268,3,6:59.0,,N. Vučević misses 2-pt layup from 1 ft,62,64
269,3,6:57.0,,Offensive rebound by N. Vučević,62,64
270,3,6:57.0,,N. Vučević makes 2-pt layup from 2 ft,62,66
271,3,6:41.0,D. Wade misses 2-pt jump shot from 7 ft,,62,66
272,3,6:41.0,,Defensive rebound by Team,62,66
273,3,6:41.0,Loose ball foul by H. Whiteside,,62,66
274,3,6:24.0,,E. Fournier misses 2-pt jump shot from 21 ft,62,66
275,3,6:23.0,Defensive rebound by J. Winslow,,62,66
276,3,6:17.0,J. Winslow makes 2-pt layup from 3 ft,,64,66
277,3,6:04.0,,V. Oladipo misses 2-pt jump shot from 17 ft,64,66
278,3,6:01.0,Defensive rebound by Team,,64,66
279,3,6:00.0,,Loose ball foul by N. Vučević,64,66
280,3,6:00.0,H. Whiteside misses 2-pt jump shot from 6 ft,,64,66
281,3,5:59.0,,Defensive rebound by E. İlyasova,64,66
282,3,5:54.0,,E. Fournier misses 2-pt layup from 2 ft (block by H. Whiteside),64,66
283,3,5:52.0,,Offensive rebound by V. Oladipo,64,66
284,3,5:37.0,,Turnover by V. Oladipo (lost ball; steal by J. Winslow),64,66
285,3,5:35.0,D. Wade makes 2-pt layup from 2 ft,,66,66
286,3,5:27.0,Violation by Team (delay of game),,66,66
287,3,5:27.0,,E. Payton makes 2-pt layup from 3 ft,66,68
288,3,5:06.0,J. Winslow misses 2-pt layup from 2 ft,,66,68
289,3,5:05.0,,Defensive rebound by E. İlyasova,66,68
290,3,4:58.0,,E. Fournier misses 2-pt jump shot from 17 ft,66,68
291,3,4:57.0,,Offensive rebound by E. İlyasova,66,68
292,3,4:48.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by E. Fournier),66,71
293,3,4:23.0,J. Richardson makes 2-pt jump shot from 17 ft,,68,71
294,3,4:06.0,,V. Oladipo makes 2-pt dunk at rim (assist by N. Vučević),68,73
295,3,3:49.0,J. Richardson misses 3-pt jump shot from 25 ft,,68,73
296,3,3:48.0,,Defensive rebound by E. Fournier,68,73
297,3,3:34.0,,E. Fournier misses 2-pt jump shot from 10 ft,68,73
298,3,3:33.0,Defensive rebound by L. Deng,,68,73
299,3,3:13.0,Shooting block foul by V. Oladipo (drawn by H. Whiteside),,68,73
300,3,3:13.0,,Orlando full timeout,68,73
301,3,3:13.0,G. Green enters the game for L. Deng,,68,73
302,3,3:13.0,G. Dragić enters the game for D. Wade,,68,73
303,3,3:13.0,,C. Watson enters the game for V. Oladipo,68,73
304,3,3:13.0,H. Whiteside misses free throw 1 of 2,,68,73
305,3,3:13.0,Offensive rebound by Team,,68,73
306,3,3:13.0,H. Whiteside makes free throw 2 of 2,,69,73
307,3,3:03.0,,Turnover by C. Watson (bad pass; steal by G. Dragić),69,73
308,3,2:58.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,71,73
309,3,2:34.0,,N. Vučević makes 2-pt layup from 1 ft,71,75
310,3,2:10.0,J. Richardson makes 2-pt jump shot from 21 ft (assist by G. Dragić),,73,75
311,3,2:01.0,,Shooting foul by J. Richardson (drawn by E. Payton),73,75
312,3,2:01.0,,E. Payton makes free throw 1 of 2,73,76
313,3,2:01.0,,E. Payton makes free throw 2 of 2,73,77
314,3,2:01.0,G. Green misses 2-pt jump shot from 17 ft,,73,77
315,3,2:00.0,Offensive rebound by H. Whiteside,,73,77
316,3,1:58.0,H. Whiteside makes 2-pt layup from 2 ft,,75,77
317,3,1:43.0,,N. Vučević misses 2-pt layup from 1 ft (block by H. Whiteside),75,77
318,3,1:42.0,Defensive rebound by H. Whiteside,,75,77
319,3,1:37.0,G. Green misses 3-pt jump shot from 25 ft,,75,77
320,3,1:36.0,Offensive rebound by H. Whiteside,,75,77
321,3,1:11.0,Shooting foul by N. Vučević (drawn by J. Richardson),,75,77
322,3,1:11.0,,Technical foul by N. Vučević,75,77
323,3,1:11.0,G. Green makes technical free throw,,76,77
324,3,1:11.0,J. Richardson makes free throw 1 of 2,,77,77
325,3,1:11.0,,J. Smith enters the game for N. Vučević,77,77
326,3,1:11.0,J. Richardson makes free throw 2 of 2,,78,77
327,3,1:01.0,,E. Payton misses 2-pt jump shot from 18 ft,78,77
328,3,1:00.0,Defensive rebound by H. Whiteside,,78,77
329,3,0:51.0,G. Green makes 2-pt jump shot from 16 ft (assist by G. Dragić),,80,77
330,3,0:44.0,,J. Smith misses 2-pt jump shot from 19 ft,80,77
331,3,0:42.0,Defensive rebound by G. Green,,80,77
332,3,0:35.0,G. Dragić misses 2-pt jump shot from 5 ft (block by C. Watson),,80,77
333,3,0:33.0,Offensive rebound by J. Richardson,,80,77
334,3,0:30.0,J. Winslow misses 2-pt layup from 2 ft (block by J. Smith),,80,77
335,3,0:29.0,,Defensive rebound by J. Smith,80,77
336,3,0:25.0,,E. Fournier makes 2-pt layup from 1 ft,80,79
337,3,0:05.0,Shooting block foul by E. İlyasova (drawn by H. Whiteside),,80,79
338,3,0:05.0,H. Whiteside misses free throw 1 of 2,,80,79
339,3,0:05.0,Offensive rebound by Team,,80,79
340,3,0:05.0,H. Whiteside misses free throw 2 of 2,,80,79
341,3,0:04.0,,Defensive rebound by E. İlyasova,80,79
342,3,0:00.0,,E. Payton misses 3-pt jump shot from 35 ft,80,79
343,3,0:00.0,,Offensive rebound by Team,80,79
344,4,11:49.0,,Shooting block foul by J. Winslow (drawn by E. Fournier),80,79
345,4,11:49.0,,E. Fournier makes free throw 1 of 2,80,80
346,4,11:49.0,,E. Fournier makes free throw 2 of 2,80,81
347,4,11:25.0,J. Richardson makes 3-pt jump shot from 28 ft,,83,81
348,4,11:06.0,,J. Smith makes 2-pt jump shot from 15 ft (assist by E. Payton),83,83
349,4,10:47.0,G. Dragić misses 2-pt jump shot from 6 ft,,83,83
350,4,10:46.0,,Defensive rebound by M. Hezonja,83,83
351,4,10:43.0,,Turnover by M. Hezonja (bad pass; steal by J. Richardson),83,83
352,4,10:40.0,J. Richardson misses 2-pt layup from 1 ft (block by J. Smith),,83,83
353,4,10:40.0,Offensive rebound by J. Richardson,,83,83
354,4,10:40.0,Shooting foul by M. Hezonja (drawn by J. Richardson),,83,83
355,4,10:40.0,J. Richardson makes free throw 1 of 2,,84,83
356,4,10:40.0,J. Richardson misses free throw 2 of 2,,84,83
357,4,10:40.0,,Defensive rebound by M. Hezonja,84,83
358,4,10:37.0,,Personal foul by G. Green,84,83
359,4,10:22.0,,J. Smith makes 2-pt jump shot from 8 ft,84,85
360,4,10:06.0,G. Dragić makes 2-pt jump shot from 16 ft,,86,85
361,4,9:50.0,,C. Watson misses 2-pt jump shot from 9 ft,86,85
362,4,9:49.0,Defensive rebound by H. Whiteside,,86,85
363,4,9:42.0,Turnover by G. Dragić (bad pass; steal by E. Fournier),,86,85
364,4,9:39.0,,Shooting foul by G. Green (drawn by E. Fournier),86,85
365,4,9:39.0,,E. Fournier makes free throw 1 of 2,86,86
366,4,9:39.0,,E. Fournier makes free throw 2 of 2,86,87
367,4,9:27.0,G. Dragić misses 2-pt jump shot from 13 ft,,86,87
368,4,9:25.0,Offensive rebound by G. Dragić,,86,87
369,4,9:25.0,G. Dragić makes 2-pt layup from 2 ft,,88,87
370,4,9:12.0,,E. Fournier makes 2-pt jump shot from 18 ft,88,89
371,4,8:55.0,Personal foul by J. Smith,,88,89
372,4,8:55.0,Official timeout,,88,89
373,4,8:55.0,U. Haslem enters the game for H. Whiteside,,88,89
374,4,8:55.0,L. Deng enters the game for G. Green,,88,89
375,4,8:42.0,J. Richardson misses 3-pt jump shot from 31 ft,,88,89
376,4,8:41.0,,Defensive rebound by J. Smith,88,89
377,4,8:21.0,,Personal foul by J. Winslow,88,89
378,4,8:12.0,,M. Hezonja misses 2-pt layup from 2 ft,88,89
379,4,8:10.0,Defensive rebound by U. Haslem,,88,89
380,4,8:03.0,G. Dragić misses 2-pt layup from 2 ft (block by J. Smith),,88,89
381,4,8:01.0,,Defensive rebound by M. Hezonja,88,89
382,4,7:55.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by C. Watson),88,92
383,4,7:26.0,Turnover by Team (shot clock),,88,92
384,4,7:26.0,D. Wade enters the game for G. Dragić,,88,92
385,4,7:12.0,,M. Hezonja misses 2-pt jump shot from 15 ft,88,92
386,4,7:11.0,Defensive rebound by J. Winslow,,88,92
387,4,6:57.0,D. Wade makes 2-pt jump shot from 15 ft,,90,92
388,4,6:48.0,,Shooting block foul by U. Haslem (drawn by E. Payton),90,92
389,4,6:48.0,,E. Payton makes free throw 1 of 2,90,93
390,4,6:48.0,,N. Vučević enters the game for J. Smith,90,93
391,4,6:48.0,,E. Payton misses free throw 2 of 2,90,93
392,4,6:47.0,Defensive rebound by U. Haslem,,90,93
