,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
91,2,11:50.0,,M. Ginóbili makes 2-pt layup from 2 ft,26,29
92,2,11:40.0,Turnover by K. Perkins (bad pass; steal by M. Ginóbili),,26,29
93,2,11:17.0,,Personal foul by T. Frazier,26,29
94,2,11:04.0,,K. Anderson misses 3-pt jump shot from 22 ft,26,29
95,2,11:02.0,Defensive rebound by T. Frazier,,26,29
96,2,10:54.0,D. Cunningham makes 2-pt jump shot from 18 ft (assist by J. Ennis),,28,29
97,2,10:36.0,,M. Bonner makes 2-pt hook shot from 7 ft (assist by M. Ginóbili),28,31
98,2,10:28.0,Turnover by L. Babbitt (traveling),,28,31
99,2,10:06.0,,M. Ginóbili misses 3-pt jump shot from 22 ft,28,31
100,2,10:05.0,Defensive rebound by K. Perkins,,28,31
101,2,9:55.0,L. Babbitt makes 2-pt layup from 1 ft (assist by J. Ennis),,30,31
102,2,9:55.0,Shooting foul by K. Anderson (drawn by L. Babbitt),,30,31
103,2,9:55.0,L. Babbitt misses free throw 1 of 1,,30,31
104,2,9:55.0,,Defensive rebound by K. Anderson,30,31
105,2,9:40.0,,P. Mills misses 3-pt jump shot from 24 ft,30,31
106,2,9:39.0,Defensive rebound by L. Babbitt,,30,31
107,2,9:23.0,Turnover by T. Frazier (lost ball),,30,31
108,2,9:05.0,,Personal foul by J. Ennis,30,31
109,2,9:05.0,,K. Leonard enters the game for M. Ginóbili,30,31
110,2,8:58.0,,Shooting foul by D. Cunningham (drawn by K. Leonard),30,31
111,2,8:58.0,Official timeout,,30,31
112,2,8:58.0,,T. Duncan enters the game for B. Marjanović,30,31
113,2,8:58.0,,D. Green enters the game for K. Anderson,30,31
114,2,8:58.0,,K. Leonard makes free throw 1 of 2,30,32
115,2,8:58.0,,K. Leonard makes free throw 2 of 2,30,33
116,2,8:39.0,Turnover by J. Ennis (lost ball; steal by K. Leonard),,30,33
117,2,8:34.0,,P. Mills misses 3-pt jump shot from 24 ft,30,33
118,2,8:33.0,Defensive rebound by K. Perkins,,30,33
119,2,8:18.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by L. Babbitt),,33,33
120,2,7:50.0,,T. Duncan misses 2-pt jump shot from 9 ft,33,33
121,2,7:49.0,Defensive rebound by K. Perkins,,33,33
122,2,7:42.0,L. Babbitt misses 2-pt jump shot from 3 ft (block by T. Duncan),,33,33
123,2,7:40.0,Offensive rebound by J. Ennis,,33,33
124,2,7:38.0,J. Ennis misses 2-pt layup from 1 ft (block by K. Leonard),,33,33
125,2,7:36.0,,Defensive rebound by T. Duncan,33,33
126,2,7:14.0,,K. Leonard misses 3-pt jump shot from 25 ft,33,33
127,2,7:13.0,Defensive rebound by T. Frazier,,33,33
128,2,7:07.0,T. Frazier misses 2-pt layup from 1 ft (block by D. Green),,33,33
129,2,7:06.0,,Defensive rebound by T. Duncan,33,33
130,2,7:06.0,,Personal take foul by K. Perkins,33,33
131,2,7:06.0,,L. Aldridge enters the game for M. Bonner,33,33
132,2,7:06.0,Ö. Aşık enters the game for K. Perkins,,33,33
133,2,6:51.0,,K. Leonard misses 2-pt jump shot from 7 ft,33,33
134,2,6:50.0,Defensive rebound by D. Cunningham,,33,33
135,2,6:38.0,J. Ennis misses 2-pt layup from 1 ft (block by D. Green),,33,33
136,2,6:38.0,Offensive rebound by Team,,33,33
137,2,6:38.0,A. Ajinça enters the game for L. Babbitt,,33,33
138,2,6:35.0,A. Ajinça misses 2-pt jump shot from 17 ft,,33,33
139,2,6:34.0,Offensive rebound by D. Cunningham,,33,33
140,2,6:25.0,A. Ajinça misses 2-pt jump shot from 6 ft,,33,33
141,2,6:24.0,,Defensive rebound by L. Aldridge,33,33
142,2,6:14.0,,T. Duncan misses 2-pt jump shot from 8 ft,33,33
143,2,6:13.0,Defensive rebound by A. Ajinça,,33,33
144,2,6:05.0,T. Frazier misses 2-pt jump shot from 17 ft,,33,33
145,2,6:04.0,,Defensive rebound by K. Leonard,33,33
146,2,5:51.0,,P. Mills misses 3-pt jump shot from 24 ft,33,33
147,2,5:50.0,,Offensive rebound by T. Duncan,33,33
148,2,5:47.0,,T. Duncan makes 2-pt layup from 2 ft,33,35
149,2,5:33.0,Personal foul by K. Leonard,,33,35
150,2,5:33.0,Technical foul by Team,,33,35
151,2,5:33.0,,San Antonio full timeout,33,35
152,2,5:33.0,,T. Parker enters the game for P. Mills,33,35
153,2,5:33.0,,K. Leonard makes technical free throw,33,36
154,2,5:26.0,A. Ajinça misses 2-pt jump shot from 20 ft,,33,36
155,2,5:23.0,,Defensive rebound by T. Parker,33,36
156,2,5:19.0,,Personal foul by T. Frazier,33,36
157,2,5:19.0,,T. Parker misses free throw 1 of 2,33,36
158,2,5:19.0,,Offensive rebound by Team,33,36
159,2,5:19.0,T. Douglas enters the game for T. Frazier,,33,36
160,2,5:19.0,J. Hamilton enters the game for J. Ennis,,33,36
161,2,5:19.0,,T. Parker misses free throw 2 of 2,33,36
162,2,5:18.0,Defensive rebound by Ö. Aşık,,33,36
163,2,5:02.0,Personal foul by D. Green,,33,36
164,2,5:02.0,,M. Ginóbili enters the game for D. Green,33,36
165,2,4:55.0,T. Douglas misses 3-pt jump shot from 25 ft,,33,36
166,2,4:54.0,,Defensive rebound by T. Duncan,33,36
167,2,4:41.0,,T. Duncan misses 2-pt jump shot from 18 ft,33,36
168,2,4:41.0,Defensive rebound by Ö. Aşık,,33,36
169,2,4:24.0,A. Ajinça misses 2-pt hook shot from 7 ft,,33,36
170,2,4:23.0,,Defensive rebound by L. Aldridge,33,36
171,2,4:05.0,,Turnover by T. Parker (step out of bounds),33,36
172,2,3:46.0,J. Hamilton misses 2-pt jump shot from 11 ft,,33,36
173,2,3:45.0,,Defensive rebound by L. Aldridge,33,36
174,2,3:34.0,,L. Aldridge misses 2-pt jump shot from 18 ft,33,36
175,2,3:33.0,Defensive rebound by Ö. Aşık,,33,36
176,2,3:17.0,A. Ajinça misses 2-pt jump shot from 7 ft,,33,36
177,2,3:16.0,Offensive rebound by A. Ajinça,,33,36
178,2,3:14.0,Turnover by A. Ajinça (lost ball; steal by M. Ginóbili),,33,36
179,2,2:53.0,,T. Parker misses 2-pt jump shot from 17 ft,33,36
180,2,2:53.0,Defensive rebound by Team,,33,36
181,2,2:53.0,New Orleans full timeout,,33,36
182,2,2:53.0,,K. Anderson enters the game for T. Duncan,33,36
183,2,2:42.0,D. Cunningham misses 2-pt jump shot from 6 ft,,33,36
184,2,2:40.0,,Defensive rebound by K. Leonard,33,36
185,2,2:37.0,,Personal foul by J. Hamilton,33,36
186,2,2:37.0,,K. Leonard makes free throw 1 of 2,33,37
187,2,2:37.0,,K. Leonard makes free throw 2 of 2,33,38
188,2,2:26.0,A. Ajinça misses 2-pt jump shot from 6 ft,,33,38
189,2,2:25.0,Offensive rebound by J. Hamilton,,33,38
190,2,2:25.0,J. Hamilton makes 2-pt layup from 2 ft,,35,38
191,2,2:00.0,,M. Ginóbili misses 2-pt layup from 1 ft,35,38
192,2,2:00.0,Defensive rebound by A. Ajinça,,35,38
193,2,2:00.0,Personal foul by M. Ginóbili,,35,38
194,2,1:52.0,Personal block foul by K. Anderson,,35,38
195,2,1:52.0,J. Hamilton makes free throw 1 of 2,,36,38
196,2,1:52.0,J. Hamilton misses free throw 2 of 2,,36,38
197,2,1:51.0,,Defensive rebound by K. Anderson,36,38
198,2,1:38.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),36,41
199,2,1:12.0,T. Douglas makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,39,41
200,2,0:58.0,,T. Parker misses 2-pt jump shot from 19 ft,39,41
201,2,0:57.0,Defensive rebound by J. Hamilton,,39,41
202,2,0:49.0,J. Hamilton misses 3-pt jump shot from 25 ft,,39,41
203,2,0:47.0,,Defensive rebound by L. Aldridge,39,41
204,2,0:34.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),39,44
205,2,0:22.0,Turnover by J. Hamilton (bad pass; steal by K. Leonard),,39,44
206,2,0:21.0,Loose ball foul by A. Ajinça,,39,44
207,2,0:21.0,,K. Leonard makes free throw 1 of 2,39,45
208,2,0:21.0,L. Babbitt enters the game for Ö. Aşık,,39,45
209,2,0:21.0,,K. Leonard makes free throw 2 of 2,39,46
210,2,0:15.0,New Orleans full timeout,,39,46
211,2,0:01.0,Turnover by T. Douglas (traveling),,39,46
212,3,11:41.0,,L. Aldridge misses 2-pt jump shot from 8 ft,39,46
213,3,11:40.0,Defensive rebound by J. Hamilton,,39,46
214,3,11:26.0,D. Cunningham misses 3-pt jump shot from 25 ft,,39,46
215,3,11:25.0,Offensive rebound by A. Ajinça,,39,46
216,3,11:11.0,T. Douglas misses 2-pt jump shot from 7 ft,,39,46
217,3,11:10.0,,Defensive rebound by L. Aldridge,39,46
218,3,10:53.0,,Turnover by T. Parker (lost ball; steal by T. Douglas),39,46
219,3,10:48.0,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Douglas),,41,46
220,3,10:32.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by T. Parker),41,48
221,3,10:11.0,A. Ajinça misses 2-pt jump shot from 18 ft,,41,48
222,3,10:10.0,,Defensive rebound by T. Duncan,41,48
223,3,9:53.0,,D. Green misses 2-pt jump shot from 4 ft,41,48
224,3,9:50.0,Defensive rebound by Ö. Aşık,,41,48
225,3,9:31.0,J. Hamilton makes 2-pt jump shot from 9 ft,,43,48
226,3,9:12.0,,D. Green makes 2-pt layup from 1 ft (assist by T. Duncan),43,50
227,3,8:53.0,Ö. Aşık misses 2-pt layup from 1 ft (block by L. Aldridge),,43,50
228,3,8:51.0,,Defensive rebound by D. Green,43,50
229,3,8:40.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),43,53
230,3,8:34.0,New Orleans full timeout,,43,53
231,3,8:21.0,A. Ajinça misses 2-pt jump shot from 4 ft,,43,53
232,3,8:20.0,,Defensive rebound by Team,43,53
233,3,8:08.0,,K. Leonard misses 3-pt jump shot from 24 ft,43,53
234,3,8:06.0,,Offensive rebound by L. Aldridge,43,53
235,3,8:03.0,,D. Green misses 3-pt jump shot from 24 ft,43,53
236,3,8:02.0,Defensive rebound by T. Douglas,,43,53
237,3,7:47.0,J. Hamilton misses 2-pt jump shot from 9 ft,,43,53
238,3,7:47.0,,Defensive rebound by T. Parker,43,53
239,3,7:42.0,,T. Parker misses 2-pt layup at rim,43,53
240,3,7:41.0,Defensive rebound by A. Ajinça,,43,53
241,3,7:26.0,T. Douglas misses 2-pt jump shot from 7 ft,,43,53
242,3,7:25.0,,Defensive rebound by K. Leonard,43,53
243,3,7:12.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),43,56
244,3,6:49.0,J. Hamilton misses 2-pt layup from 3 ft,,43,56
245,3,6:48.0,,Defensive rebound by D. Green,43,56
246,3,6:40.0,,T. Parker makes 2-pt jump shot from 13 ft,43,58
247,3,6:25.0,Shooting foul by T. Duncan (drawn by D. Cunningham),,43,58
248,3,6:25.0,D. Cunningham makes free throw 1 of 2,,44,58
249,3,6:25.0,,K. Martin enters the game for K. Leonard,44,58
250,3,6:25.0,K. Perkins enters the game for Ö. Aşık,,44,58
251,3,6:25.0,T. Frazier enters the game for T. Douglas,,44,58
252,3,6:25.0,D. Cunningham makes free throw 2 of 2,,45,58
253,3,6:02.0,,L. Aldridge makes 2-pt dunk at rim (assist by D. Green),45,60
254,3,5:50.0,,M. Ginóbili enters the game for D. Green,45,60
255,3,5:39.0,T. Frazier makes 2-pt jump shot from 15 ft (assist by K. Perkins),,47,60
256,3,5:25.0,,Turnover by M. Ginóbili (bad pass),47,60
257,3,5:25.0,J. Ennis enters the game for D. Cunningham,,47,60
258,3,5:03.0,J. Hamilton misses 3-pt jump shot from 24 ft,,47,60
259,3,5:02.0,,Defensive rebound by K. Martin,47,60
260,3,4:50.0,,T. Duncan makes 2-pt jump shot from 5 ft,47,62
261,3,4:43.0,Personal foul by T. Parker,,47,62
262,3,4:35.0,Turnover by A. Ajinça (lost ball; steal by M. Ginóbili),,47,62
263,3,4:30.0,,T. Parker makes 2-pt layup from 2 ft,47,64
264,3,4:24.0,Shooting foul by M. Ginóbili (drawn by T. Frazier),,47,64
265,3,4:24.0,T. Frazier makes free throw 1 of 2,,48,64
266,3,4:24.0,,P. Mills enters the game for T. Parker,48,64
267,3,4:24.0,T. Frazier makes free throw 2 of 2,,49,64
268,3,4:01.0,,L. Aldridge misses 2-pt jump shot from 16 ft,49,64
269,3,4:00.0,Defensive rebound by A. Ajinça,,49,64
270,3,3:53.0,J. Ennis misses 2-pt layup from 2 ft,,49,64
271,3,3:51.0,Offensive rebound by J. Ennis,,49,64
272,3,3:51.0,J. Ennis misses 2-pt layup from 1 ft,,49,64
273,3,3:49.0,Offensive rebound by A. Ajinça,,49,64
274,3,3:49.0,A. Ajinça misses 2-pt layup from 2 ft,,49,64
275,3,3:49.0,,Defensive rebound by Team,49,64
276,3,3:49.0,Loose ball foul by A. Ajinça,,49,64
277,3,3:49.0,,B. Diaw enters the game for T. Duncan,49,64
278,3,3:31.0,,L. Aldridge makes 2-pt dunk at rim (assist by B. Diaw),49,66
279,3,3:15.0,J. Hamilton makes 2-pt jump shot from 14 ft (assist by T. Frazier),,51,66
280,3,3:05.0,,L. Aldridge misses 2-pt jump shot from 18 ft,51,66
281,3,3:04.0,Defensive rebound by A. Ajinça,,51,66
282,3,2:49.0,K. Perkins makes 2-pt layup from 1 ft (assist by J. Hamilton),,53,66
283,3,2:36.0,,Turnover by P. Mills (bad pass; steal by A. Ajinça),53,66
284,3,2:32.0,J. Hamilton makes 2-pt layup at rim (assist by T. Frazier),,55,66
285,3,2:32.0,,San Antonio full timeout,55,66
286,3,2:32.0,,T. Duncan enters the game for L. Aldridge,55,66
287,3,2:32.0,D. Cunningham enters the game for A. Ajinça,,55,66
288,3,2:12.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Martin),55,69
289,3,1:52.0,Offensive foul by K. Perkins (drawn by M. Ginóbili),,55,69
290,3,1:52.0,Turnover by K. Perkins (offensive foul),,55,69
291,3,1:30.0,,T. Duncan misses 2-pt jump shot from 7 ft,55,69
292,3,1:29.0,Defensive rebound by J. Ennis,,55,69
293,3,1:20.0,T. Frazier misses 2-pt jump shot from 15 ft,,55,69
294,3,1:20.0,,Defensive rebound by K. Martin,55,69
295,3,1:01.0,,T. Duncan makes 2-pt jump shot from 4 ft (assist by M. Ginóbili),55,71
296,3,0:42.0,Turnover by K. Perkins (lost ball; steal by P. Mills),,55,71
297,3,0:30.0,,B. Diaw makes 2-pt layup from 1 ft,55,73
298,3,0:08.0,T. Frazier misses 2-pt jump shot from 9 ft,,55,73
299,3,0:07.0,,Defensive rebound by M. Ginóbili,55,73
300,4,11:40.0,T. Frazier makes 2-pt layup from 1 ft (assist by L. Babbitt),,57,73
301,4,11:19.0,,B. Diaw misses 2-pt jump shot from 7 ft,57,73
302,4,11:18.0,Defensive rebound by J. Ennis,,57,73
303,4,11:06.0,D. Cunningham misses 3-pt jump shot from 23 ft,,57,73
304,4,11:04.0,Offensive rebound by T. Frazier,,57,73
305,4,10:58.0,L. Babbitt misses 3-pt jump shot from 25 ft,,57,73
306,4,10:57.0,Offensive rebound by Team,,57,73
307,4,10:57.0,,J. Simmons enters the game for M. Ginóbili,57,73
308,4,10:53.0,L. Babbitt makes 2-pt jump shot from 11 ft (assist by D. Cunningham),,59,73
309,4,10:41.0,,T. Duncan misses 2-pt jump shot from 18 ft,59,73
310,4,10:40.0,Defensive rebound by K. Perkins,,59,73
311,4,10:38.0,Turnover by K. Perkins (lost ball; steal by P. Mills),,59,73
312,4,10:34.0,,P. Mills makes 3-pt jump shot from 24 ft,59,76
313,4,10:20.0,Shooting foul by P. Mills (drawn by J. Ennis),,59,76
314,4,10:20.0,J. Ennis makes free throw 1 of 2,,60,76
315,4,10:20.0,J. Ennis makes free throw 2 of 2,,61,76
316,4,10:11.0,,Turnover by P. Mills (lost ball; steal by T. Frazier),61,76
317,4,9:56.0,Shooting foul by J. Simmons (drawn by T. Frazier),,61,76
318,4,9:56.0,T. Frazier misses free throw 1 of 2,,61,76
319,4,9:56.0,Offensive rebound by Team,,61,76
320,4,9:56.0,T. Frazier makes free throw 2 of 2,,62,76
321,4,9:37.0,,K. Martin misses 2-pt jump shot from 13 ft,62,76
322,4,9:36.0,Defensive rebound by Team,,62,76
323,4,9:36.0,,L. Aldridge enters the game for T. Duncan,62,76
324,4,9:30.0,D. Cunningham makes 2-pt dunk at rim (assist by T. Frazier),,64,76
325,4,9:19.0,Violation by T. Frazier (kicked ball),,64,76
326,4,9:19.0,Ö. Aşık enters the game for K. Perkins,,64,76
327,4,9:06.0,,K. Martin misses 2-pt jump shot from 14 ft,64,76
328,4,9:05.0,Defensive rebound by D. Cunningham,,64,76
329,4,8:48.0,Ö. Aşık makes 2-pt layup at rim (assist by T. Frazier),,66,76
330,4,8:27.0,,K. Martin makes 2-pt layup from 1 ft,66,78
331,4,8:17.0,T. Frazier makes 2-pt jump shot from 16 ft,,68,78
332,4,7:57.0,,Shooting foul by L. Babbitt (drawn by B. Diaw),68,78
333,4,7:57.0,Official timeout,,68,78
334,4,7:57.0,,B. Diaw makes free throw 1 of 2,68,79
335,4,7:57.0,,B. Diaw misses free throw 2 of 2,68,79
336,4,7:57.0,Defensive rebound by Ö. Aşık,,68,79
337,4,7:42.0,T. Frazier makes 2-pt jump shot from 15 ft,,70,79
338,4,7:18.0,,B. Diaw misses 2-pt jump shot from 17 ft,70,79
339,4,7:17.0,Defensive rebound by Ö. Aşık,,70,79
340,4,7:06.0,Turnover by T. Frazier (bad pass; steal by L. Aldridge),,70,79
341,4,7:00.0,,Turnover by B. Diaw (lost ball; steal by T. Frazier),70,79
342,4,6:46.0,J. Ennis misses 3-pt jump shot from 24 ft,,70,79
343,4,6:45.0,,Defensive rebound by K. Martin,70,79
344,4,6:29.0,,L. Aldridge makes 2-pt jump shot from 7 ft,70,81
345,4,6:14.0,L. Babbitt makes 2-pt jump shot from 8 ft,,72,81
346,4,5:51.0,,L. Aldridge misses 2-pt jump shot from 11 ft,72,81
347,4,5:50.0,Defensive rebound by L. Babbitt,,72,81
348,4,5:40.0,Personal foul by L. Aldridge,,72,81
349,4,5:40.0,,San Antonio full timeout,72,81
350,4,5:40.0,,T. Parker enters the game for P. Mills,72,81
351,4,5:40.0,,M. Ginóbili enters the game for K. Martin,72,81
352,4,5:40.0,T. Douglas enters the game for T. Frazier,,72,81
353,4,5:29.0,Turnover by L. Babbitt (bad pass),,72,81
354,4,5:10.0,,B. Diaw misses 2-pt jump shot from 6 ft,72,81
355,4,5:09.0,,Offensive rebound by B. Diaw,72,81
356,4,4:54.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by J. Simmons),72,84
357,4,4:39.0,J. Ennis makes 3-pt jump shot from 22 ft (assist by T. Douglas),,75,84
358,4,4:26.0,,Personal foul by L. Babbitt,75,84
359,4,4:26.0,T. Frazier enters the game for D. Cunningham,,75,84
360,4,4:26.0,,K. Anderson enters the game for B. Diaw,75,84
361,4,4:23.0,,M. Ginóbili makes 2-pt layup at rim (assist by K. Anderson),75,86
362,4,4:11.0,Personal foul by L. Aldridge,,75,86
363,4,4:11.0,A. Ajinça enters the game for Ö. Aşık,,75,86
364,4,4:01.0,L. Babbitt misses 2-pt jump shot from 4 ft,,75,86
365,4,4:00.0,Offensive rebound by J. Ennis,,75,86
366,4,4:00.0,J. Ennis makes 2-pt layup from 1 ft,,77,86
367,4,3:41.0,,Shooting foul by J. Ennis (drawn by M. Ginóbili),77,86
368,4,3:41.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by L. Aldridge),77,89
369,4,3:41.0,,M. Ginóbili makes free throw 1 of 1,77,90
370,4,3:28.0,L. Babbitt makes 2-pt dunk at rim (assist by T. Douglas),,79,90
371,4,3:12.0,,Shooting foul by A. Ajinça (drawn by L. Aldridge),79,90
372,4,3:12.0,,L. Aldridge makes free throw 1 of 2,79,91
373,4,3:12.0,,L. Aldridge makes free throw 2 of 2,79,92
374,4,3:02.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Frazier),,81,92
375,4,2:40.0,,Personal foul by T. Douglas,81,92
376,4,2:40.0,New Orleans full timeout,,81,92
377,4,2:40.0,,L. Aldridge makes free throw 1 of 2,81,93
378,4,2:40.0,,L. Aldridge makes free throw 2 of 2,81,94
379,4,2:30.0,Shooting foul by M. Ginóbili (drawn by A. Ajinça),,81,94
380,4,2:30.0,A. Ajinça makes 2-pt layup from 1 ft (assist by J. Ennis),,83,94
381,4,2:30.0,,B. Marjanović enters the game for L. Aldridge,83,94
