,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
99,1,0:31.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,17,25
100,1,0:29.0,,Offensive rebound by T. Warren,17,25
101,1,0:28.0,,T. Warren misses 2-pt layup at rim (block by A. Davis),17,25
102,1,0:25.0,Defensive rebound by A. Gee,,17,25
103,1,0:20.0,N. Cole misses 3-pt jump shot from 25 ft,,17,25
104,1,0:16.0,Offensive rebound by A. Gee,,17,25
105,1,0:11.0,Personal foul by R. Price (drawn by J. Holiday),,17,25
106,1,0:11.0,J. Holiday misses free throw 1 of 2,,17,25
107,1,0:11.0,Offensive rebound by Team,,17,25
108,1,0:11.0,D. Cunningham enters the game for A. Davis,,17,25
109,1,0:11.0,Ö. Aşık enters the game for R. Anderson,,17,25
110,1,0:11.0,J. Holiday misses free throw 2 of 2,,17,25
111,1,0:09.0,,Defensive rebound by A. Len,17,25
112,1,0:00.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),17,28
113,2,11:37.0,,A. Len misses 2-pt layup from 1 ft,17,28
114,2,11:36.0,,Offensive rebound by A. Len,17,28
115,2,11:36.0,,A. Len makes 2-pt layup from 1 ft,17,30
116,2,11:23.0,Personal foul by A. Len (drawn by A. Davis),,17,30
117,2,11:23.0,,T. Chandler enters the game for A. Len,17,30
118,2,11:15.0,Turnover by A. Davis (traveling),,17,30
119,2,11:01.0,,M. Morris misses 2-pt jump shot from 17 ft,17,30
120,2,11:01.0,,Offensive rebound by Team,17,30
121,2,11:01.0,Loose ball foul by D. Cunningham (drawn by T. Chandler),,17,30
122,2,10:52.0,,B. Knight misses 3-pt jump shot from 24 ft,17,30
123,2,10:50.0,Defensive rebound by A. Davis,,17,30
124,2,10:37.0,New Orleans full timeout,,17,30
125,2,10:34.0,Shooting foul by M. Morris (drawn by J. Holiday),,17,30
126,2,10:34.0,J. Holiday misses free throw 1 of 2,,17,30
127,2,10:34.0,Offensive rebound by Team,,17,30
128,2,10:34.0,J. Holiday makes free throw 2 of 2,,18,30
129,2,10:19.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Price),18,33
130,2,10:04.0,D. Cunningham misses 2-pt hook shot from 4 ft,,18,33
131,2,10:01.0,,Defensive rebound by T. Chandler,18,33
132,2,9:55.0,,T. Warren misses 3-pt jump shot from 22 ft,18,33
133,2,9:54.0,Defensive rebound by R. Anderson,,18,33
134,2,9:44.0,D. Cunningham misses 2-pt jump shot from 15 ft,,18,33
135,2,9:42.0,Offensive rebound by Team,,18,33
136,2,9:42.0,Ö. Aşık enters the game for A. Davis,,18,33
137,2,9:41.0,Personal foul by M. Morris (drawn by Ö. Aşık),,18,33
138,2,9:41.0,,M. Teletović enters the game for M. Morris,18,33
139,2,9:35.0,J. Holiday makes 2-pt jump shot from 11 ft (assist by N. Cole),,20,33
140,2,9:17.0,,Turnover by T. Chandler (3 sec),20,33
141,2,9:03.0,J. Holiday misses 3-pt jump shot from 24 ft,,20,33
142,2,9:01.0,,Defensive rebound by Team,20,33
143,2,9:01.0,T. Evans enters the game for D. Cunningham,,20,33
144,2,8:42.0,,M. Teletović makes 2-pt layup from 2 ft,20,35
145,2,8:34.0,Shooting foul by T. Warren (drawn by T. Evans),,20,35
146,2,8:34.0,Official timeout,,20,35
147,2,8:34.0,,P. Tucker enters the game for T. Warren,20,35
148,2,8:34.0,I. Smith enters the game for J. Holiday,,20,35
149,2,8:34.0,T. Evans makes free throw 1 of 2,,21,35
150,2,8:34.0,T. Evans makes free throw 2 of 2,,22,35
151,2,8:15.0,,Offensive foul by T. Chandler (drawn by N. Cole),22,35
152,2,8:15.0,,Turnover by T. Chandler (offensive foul),22,35
153,2,8:04.0,Turnover by R. Anderson (lost ball; steal by R. Price),,22,35
154,2,8:04.0,,Personal foul by R. Anderson (drawn by R. Price),22,35
155,2,7:45.0,,M. Teletović misses 2-pt jump shot from 16 ft,22,35
156,2,7:42.0,Defensive rebound by N. Cole,,22,35
157,2,7:36.0,Ö. Aşık makes 2-pt layup from 1 ft (assist by T. Evans),,24,35
158,2,7:24.0,,B. Knight misses 2-pt jump shot from 22 ft,24,35
159,2,7:22.0,Defensive rebound by N. Cole,,24,35
160,2,7:17.0,Personal foul by R. Price (drawn by I. Smith),,24,35
161,2,7:17.0,I. Smith makes free throw 1 of 2,,25,35
162,2,7:17.0,,A. Len enters the game for T. Chandler,25,35
163,2,7:17.0,,E. Bledsoe enters the game for R. Price,25,35
164,2,7:17.0,A. Davis enters the game for R. Anderson,,25,35
165,2,7:17.0,I. Smith makes free throw 2 of 2,,26,35
166,2,7:04.0,,Turnover by B. Knight (lost ball; steal by A. Davis),26,35
167,2,6:48.0,T. Evans makes 2-pt layup from 2 ft,,28,35
168,2,6:48.0,,Phoenix full timeout,28,35
169,2,6:48.0,,J. Leuer enters the game for M. Teletović,28,35
170,2,6:33.0,,A. Len makes 2-pt layup from 1 ft (assist by E. Bledsoe),28,37
171,2,6:15.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,30,37
172,2,5:59.0,,J. Leuer misses 2-pt jump shot from 17 ft,30,37
173,2,5:58.0,,Offensive rebound by A. Len,30,37
174,2,5:57.0,,Shooting foul by Ö. Aşık (drawn by A. Len),30,37
175,2,5:57.0,,A. Len makes free throw 1 of 2,30,38
176,2,5:57.0,,A. Len misses free throw 2 of 2,30,38
177,2,5:56.0,Defensive rebound by A. Davis,,30,38
178,2,5:44.0,Turnover by N. Cole (lost ball; steal by A. Len),,30,38
179,2,5:37.0,,Phoenix full timeout,30,38
180,2,5:29.0,,B. Knight makes 2-pt jump shot from 21 ft (assist by A. Len),30,40
181,2,5:02.0,T. Evans misses 2-pt jump shot from 19 ft,,30,40
182,2,5:01.0,,Defensive rebound by J. Leuer,30,40
183,2,4:49.0,,J. Leuer misses 2-pt layup from 2 ft,30,40
184,2,4:48.0,,Offensive rebound by E. Bledsoe,30,40
185,2,4:48.0,,E. Bledsoe makes 2-pt layup from 1 ft,30,42
186,2,4:32.0,T. Evans misses 3-pt jump shot from 24 ft,,30,42
187,2,4:30.0,,Defensive rebound by J. Leuer,30,42
188,2,4:20.0,,A. Len makes 2-pt dunk at rim (assist by P. Tucker),30,44
189,2,3:56.0,A. Davis misses 2-pt jump shot from 5 ft,,30,44
190,2,3:55.0,,Defensive rebound by A. Len,30,44
191,2,3:49.0,,J. Leuer makes 2-pt dunk from 1 ft (assist by B. Knight),30,46
192,2,3:31.0,New Orleans full timeout,,30,46
193,2,3:31.0,E. Gordon enters the game for Ö. Aşık,,30,46
194,2,3:31.0,R. Anderson enters the game for N. Cole,,30,46
195,2,3:18.0,Turnover by I. Smith (lost ball; steal by P. Tucker),,30,46
196,2,3:11.0,,Turnover by E. Bledsoe (lost ball),30,46
197,2,2:57.0,I. Smith makes 2-pt layup from 2 ft (assist by A. Davis),,32,46
198,2,2:57.0,Shooting foul by E. Bledsoe (drawn by I. Smith),,32,46
199,2,2:57.0,I. Smith makes free throw 1 of 1,,33,46
200,2,2:45.0,,Personal foul by T. Evans (drawn by J. Leuer),33,46
201,2,2:45.0,A. Gee enters the game for T. Evans,,33,46
202,2,2:41.0,,Turnover by E. Bledsoe (bad pass; steal by I. Smith),33,46
203,2,2:37.0,Turnover by I. Smith (bad pass; steal by E. Bledsoe),,33,46
204,2,2:37.0,,Technical foul by P. Tucker,33,46
205,2,2:37.0,A. Davis makes technical free throw,,34,46
206,2,2:28.0,,Turnover by E. Bledsoe (bad pass),34,46
207,2,2:04.0,A. Davis makes 2-pt dunk at rim (assist by A. Gee),,36,46
208,2,1:36.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by B. Knight),36,48
209,2,1:26.0,Personal foul by B. Knight (drawn by E. Gordon),,36,48
210,2,1:26.0,E. Gordon makes free throw 1 of 2,,37,48
211,2,1:26.0,E. Gordon makes free throw 2 of 2,,38,48
212,2,1:14.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),38,51
213,2,0:57.0,E. Gordon misses 3-pt jump shot from 24 ft,,38,51
214,2,0:55.0,,Defensive rebound by B. Knight,38,51
215,2,0:38.0,,Turnover by J. Leuer (bad pass; steal by E. Gordon),38,51
216,2,0:38.0,Personal take foul by E. Bledsoe (drawn by E. Gordon),,38,51
217,2,0:38.0,E. Gordon makes free throw 1 of 2,,39,51
218,2,0:38.0,E. Gordon makes free throw 2 of 2,,40,51
219,2,0:26.0,,Personal foul by E. Gordon (drawn by E. Bledsoe),40,51
220,2,0:26.0,,E. Bledsoe makes free throw 1 of 2,40,52
221,2,0:26.0,,T. Chandler enters the game for A. Len,40,52
222,2,0:26.0,,E. Bledsoe makes free throw 2 of 2,40,53
223,2,0:04.0,I. Smith makes 2-pt jump shot from 9 ft,,42,53
224,3,11:47.0,,Def 3 sec tech foul by Ö. Aşık,42,53
225,3,11:47.0,,E. Bledsoe misses technical free throw,42,53
226,3,11:47.0,,Offensive rebound by Team,42,53
227,3,11:42.0,,B. Knight makes 2-pt layup from 1 ft,42,55
228,3,11:27.0,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Gordon),,44,55
229,3,11:18.0,,B. Knight misses 3-pt jump shot from 24 ft,44,55
230,3,11:14.0,Defensive rebound by A. Gee,,44,55
231,3,11:11.0,E. Gordon misses 3-pt jump shot from 24 ft,,44,55
232,3,11:08.0,,Defensive rebound by T. Chandler,44,55
233,3,11:03.0,,Personal foul by Ö. Aşık (drawn by B. Knight),44,55
234,3,10:52.0,,P. Tucker makes 2-pt hook shot from 8 ft,44,57
235,3,10:34.0,A. Davis misses 2-pt jump shot from 16 ft,,44,57
236,3,10:31.0,,Defensive rebound by T. Chandler,44,57
237,3,10:21.0,,Personal block foul by E. Gordon (drawn by E. Bledsoe),44,57
238,3,10:08.0,,E. Bledsoe makes 2-pt layup from 2 ft,44,59
239,3,9:46.0,A. Davis misses 2-pt jump shot from 11 ft,,44,59
240,3,9:45.0,Offensive rebound by Ö. Aşık,,44,59
241,3,9:37.0,T. Evans misses 2-pt jump shot from 3 ft (block by T. Chandler),,44,59
242,3,9:34.0,,Defensive rebound by E. Bledsoe,44,59
243,3,9:33.0,,Shooting foul by A. Gee (drawn by B. Knight),44,59
244,3,9:33.0,,B. Knight misses free throw 1 of 2,44,59
245,3,9:33.0,,Offensive rebound by Team,44,59
246,3,9:33.0,,B. Knight makes free throw 2 of 2,44,60
247,3,9:16.0,T. Evans makes 2-pt layup from 2 ft,,46,60
248,3,9:06.0,,Turnover by B. Knight (step out of bounds),46,60
249,3,8:48.0,Personal foul by B. Knight (drawn by E. Gordon),,46,60
250,3,8:48.0,E. Gordon makes free throw 1 of 2,,47,60
251,3,8:48.0,E. Gordon makes free throw 2 of 2,,48,60
252,3,8:31.0,,P. Tucker misses 2-pt jump shot from 6 ft,48,60
253,3,8:29.0,,Offensive rebound by T. Chandler,48,60
254,3,8:29.0,,T. Chandler makes 2-pt dunk at rim,48,62
255,3,8:15.0,A. Davis misses 2-pt jump shot from 8 ft,,48,62
256,3,8:13.0,Offensive rebound by A. Gee,,48,62
257,3,8:13.0,A. Gee misses 2-pt dunk at rim,,48,62
258,3,8:13.0,,Defensive rebound by Team,48,62
259,3,7:58.0,,Personal foul by A. Gee (drawn by B. Knight),48,62
260,3,7:58.0,,Personal foul by Ö. Aşık (drawn by T. Chandler),48,62
261,3,7:58.0,,T. Chandler misses free throw 1 of 2,48,62
262,3,7:58.0,,Offensive rebound by Team,48,62
263,3,7:58.0,,T. Chandler makes free throw 2 of 2,48,63
264,3,7:39.0,Turnover by Ö. Aşık (bad pass),,48,63
265,3,7:39.0,R. Anderson enters the game for A. Gee,,48,63
266,3,7:39.0,N. Cole enters the game for Ö. Aşık,,48,63
267,3,7:24.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,48,65
268,3,7:15.0,Shooting foul by T. Chandler (drawn by R. Anderson),,48,65
269,3,7:15.0,R. Anderson makes free throw 1 of 2,,49,65
270,3,7:15.0,R. Anderson makes free throw 2 of 2,,50,65
271,3,6:59.0,,J. Leuer misses 2-pt jump shot from 10 ft,50,65
272,3,6:57.0,Defensive rebound by A. Davis,,50,65
273,3,6:46.0,Def 3 sec tech foul by T. Chandler,,50,65
274,3,6:46.0,R. Anderson makes technical free throw,,51,65
275,3,6:46.0,,R. Price enters the game for J. Leuer,51,65
276,3,6:42.0,Personal foul by E. Bledsoe (drawn by E. Gordon),,51,65
277,3,6:42.0,,T. Warren enters the game for E. Bledsoe,51,65
278,3,6:32.0,N. Cole misses 3-pt jump shot from 23 ft,,51,65
279,3,6:30.0,,Defensive rebound by P. Tucker,51,65
280,3,6:11.0,,T. Warren makes 2-pt layup from 2 ft (assist by R. Price),51,67
281,3,6:03.0,T. Evans makes 2-pt layup from 2 ft,,53,67
282,3,5:55.0,,T. Warren misses 2-pt jump shot from 21 ft,53,67
283,3,5:52.0,Defensive rebound by T. Evans,,53,67
284,3,5:44.0,T. Evans misses 2-pt jump shot from 6 ft,,53,67
285,3,5:41.0,,Defensive rebound by T. Chandler,53,67
286,3,5:22.0,,B. Knight misses 3-pt jump shot from 24 ft,53,67
287,3,5:21.0,Defensive rebound by Team,,53,67
288,3,5:21.0,,Phoenix full timeout,53,67
289,3,5:21.0,,M. Morris enters the game for B. Knight,53,67
290,3,5:21.0,J. Holiday enters the game for T. Evans,,53,67
291,3,5:09.0,N. Cole misses 2-pt layup from 2 ft,,53,67
292,3,5:07.0,,Defensive rebound by T. Chandler,53,67
293,3,4:48.0,,M. Morris misses 2-pt jump shot from 5 ft (block by A. Davis),53,67
294,3,4:48.0,,Offensive rebound by Team,53,67
295,3,4:45.0,,M. Morris makes 2-pt jump shot from 14 ft (assist by P. Tucker),53,69
296,3,4:24.0,Turnover by R. Anderson (bad pass; steal by M. Morris),,53,69
297,3,4:17.0,,Turnover by M. Morris (bad pass),53,69
298,3,4:05.0,Turnover by A. Davis (lost ball; steal by T. Warren),,53,69
299,3,4:01.0,,Shooting foul by E. Gordon (drawn by P. Tucker),53,69
300,3,4:01.0,,P. Tucker misses free throw 1 of 2,53,69
301,3,4:01.0,,Offensive rebound by Team,53,69
302,3,4:01.0,,P. Tucker makes free throw 2 of 2,53,70
303,3,3:52.0,R. Anderson misses 2-pt jump shot from 20 ft,,53,70
304,3,3:50.0,,Defensive rebound by P. Tucker,53,70
305,3,3:37.0,,M. Morris misses 2-pt jump shot from 17 ft,53,70
306,3,3:35.0,Defensive rebound by A. Davis,,53,70
307,3,3:30.0,J. Holiday misses 2-pt layup from 1 ft,,53,70
308,3,3:25.0,Offensive rebound by A. Davis,,53,70
309,3,3:25.0,A. Davis misses 2-pt layup from 1 ft,,53,70
310,3,3:23.0,Offensive rebound by A. Davis,,53,70
311,3,3:23.0,A. Davis makes 2-pt dunk at rim,,55,70
312,3,3:08.0,,M. Morris misses 2-pt jump shot from 14 ft,55,70
313,3,3:05.0,Defensive rebound by J. Holiday,,55,70
314,3,2:57.0,Personal block foul by M. Morris (drawn by R. Anderson),,55,70
315,3,2:57.0,New Orleans full timeout,,55,70
316,3,2:57.0,,A. Len enters the game for P. Tucker,55,70
317,3,2:57.0,,E. Bledsoe enters the game for T. Chandler,55,70
318,3,2:48.0,N. Cole makes 2-pt jump shot from 19 ft (assist by A. Davis),,57,70
319,3,2:24.0,,R. Price misses 3-pt jump shot from 25 ft,57,70
320,3,2:22.0,Defensive rebound by R. Anderson,,57,70
321,3,2:13.0,Shooting foul by R. Price (drawn by E. Gordon),,57,70
322,3,2:13.0,E. Gordon misses free throw 1 of 3,,57,70
323,3,2:13.0,Offensive rebound by Team,,57,70
324,3,2:13.0,E. Gordon makes free throw 2 of 3,,58,70
325,3,2:13.0,E. Gordon makes free throw 3 of 3,,59,70
326,3,2:02.0,,Turnover by A. Len (traveling),59,70
327,3,2:02.0,,Violation by Team (jump ball),59,70
328,3,1:55.0,,Offensive charge foul by A. Davis (drawn by R. Price),59,70
329,3,1:55.0,Turnover by A. Davis (offensive foul),,59,70
330,3,1:35.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by M. Morris),59,72
331,3,1:29.0,Shooting foul by E. Bledsoe (drawn by J. Holiday),,59,72
332,3,1:29.0,J. Holiday makes free throw 1 of 2,,60,72
333,3,1:29.0,,B. Knight enters the game for E. Bledsoe,60,72
334,3,1:29.0,J. Holiday makes free throw 2 of 2,,61,72
335,3,1:11.0,,T. Warren misses 2-pt jump shot from 11 ft,61,72
336,3,1:10.0,,Offensive rebound by Team,61,72
337,3,0:58.0,,M. Morris makes 2-pt layup from 2 ft (assist by R. Price),61,74
338,3,0:46.0,A. Davis misses 2-pt jump shot from 5 ft,,61,74
339,3,0:45.0,,Defensive rebound by A. Len,61,74
340,3,0:29.0,,Shooting foul by J. Holiday (drawn by M. Morris),61,74
341,3,0:29.0,,M. Morris makes free throw 1 of 2,61,75
342,3,0:29.0,,M. Morris misses free throw 2 of 2,61,75
343,3,0:28.0,Defensive rebound by A. Davis,,61,75
344,3,0:19.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Holiday),,64,75
345,3,0:02.0,,B. Knight makes 2-pt jump shot from 12 ft,64,77
346,4,11:45.0,J. Holiday misses 2-pt layup from 2 ft,,64,77
347,4,11:44.0,Offensive rebound by Team,,64,77
348,4,11:36.0,Turnover by R. Anderson (traveling),,64,77
349,4,11:26.0,,Offensive foul by B. Knight (drawn by N. Cole),64,77
350,4,11:26.0,,Turnover by B. Knight (offensive foul),64,77
351,4,11:14.0,Turnover by E. Gordon (bad pass; steal by T. Warren),,64,77
352,4,11:00.0,,M. Morris misses 2-pt jump shot from 15 ft,64,77
353,4,10:57.0,Defensive rebound by Ö. Aşık,,64,77
354,4,10:47.0,J. Holiday makes 2-pt layup at rim,,66,77
355,4,10:37.0,,A. Len makes 2-pt dunk at rim (assist by M. Morris),66,79
356,4,10:18.0,J. Holiday makes 3-pt jump shot from 24 ft,,69,79
357,4,10:02.0,,B. Knight misses 3-pt jump shot from 24 ft,69,79
358,4,9:59.0,,Offensive rebound by M. Morris,69,79
359,4,9:59.0,,M. Morris misses 2-pt layup from 2 ft (block by E. Gordon),69,79
360,4,9:57.0,,Offensive rebound by T. Warren,69,79
361,4,9:57.0,,T. Warren makes 2-pt jump shot from 17 ft,69,81
362,4,9:57.0,New Orleans full timeout,,69,81
363,4,9:57.0,A. Davis enters the game for Ö. Aşık,,69,81
364,4,9:57.0,K. Perkins enters the game for E. Gordon,,69,81
365,4,9:57.0,T. Evans enters the game for R. Anderson,,69,81
366,4,9:44.0,Shooting foul by R. Price (drawn by J. Holiday),,69,81
367,4,9:44.0,J. Holiday makes free throw 1 of 2,,70,81
368,4,9:44.0,J. Holiday makes free throw 2 of 2,,71,81
369,4,9:22.0,,M. Morris misses 2-pt layup from 1 ft (block by A. Davis),71,81
370,4,9:20.0,Defensive rebound by A. Davis,,71,81
371,4,9:16.0,,Violation by A. Len (kicked ball),71,81
372,4,9:16.0,,E. Bledsoe enters the game for R. Price,71,81
373,4,9:07.0,,Offensive charge foul by N. Cole (drawn by M. Morris),71,81
374,4,9:07.0,Turnover by N. Cole (offensive foul),,71,81
375,4,9:07.0,,J. Leuer enters the game for M. Morris,71,81
376,4,8:53.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,71,83
377,4,8:41.0,J. Holiday makes 2-pt layup from 1 ft,,73,83
378,4,8:19.0,,J. Leuer makes 2-pt jump shot from 13 ft (assist by E. Bledsoe),73,85
379,4,8:01.0,J. Holiday misses 3-pt jump shot from 24 ft,,73,85
380,4,7:58.0,,Defensive rebound by B. Knight,73,85
381,4,7:41.0,,J. Leuer misses 2-pt dunk at rim (block by K. Perkins),73,85
382,4,7:37.0,,Offensive rebound by J. Leuer,73,85
383,4,7:37.0,,J. Leuer makes 2-pt layup at rim,73,87
384,4,7:33.0,T. Evans misses 2-pt layup from 1 ft,,73,87
385,4,7:33.0,Offensive rebound by T. Evans,,73,87
386,4,7:32.0,T. Evans misses 2-pt layup from 1 ft (block by A. Len),,73,87
387,4,7:31.0,,Defensive rebound by A. Len,73,87
388,4,7:19.0,,Personal foul by T. Evans (drawn by A. Len),73,87
389,4,7:19.0,I. Smith enters the game for N. Cole,,73,87
390,4,7:17.0,,E. Bledsoe misses 2-pt jump shot from 8 ft,73,87
391,4,7:15.0,Defensive rebound by T. Evans,,73,87
392,4,7:13.0,Shooting foul by A. Len (drawn by T. Evans),,73,87
