,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
440,4,3:40.0,Technical foul by L. Williams,,74,78
441,4,3:40.0,,D. Williams makes technical free throw,74,79
442,4,3:32.0,,Dallas full timeout,74,79
443,4,3:32.0,,W. Matthews enters the game for R. Felton,74,79
444,4,3:32.0,K. Bryant enters the game for L. Williams,,74,79
445,4,3:32.0,,Shooting foul by J. Randle (drawn by Z. Pachulia),74,79
446,4,3:32.0,,Z. Pachulia makes free throw 1 of 2,74,80
447,4,3:32.0,,D. Nowitzki enters the game for C. Villanueva,74,80
448,4,3:32.0,M. World Peace enters the game for J. Randle,,74,80
449,4,3:32.0,,Z. Pachulia makes free throw 2 of 2,74,81
450,4,3:19.0,M. World Peace misses 3-pt jump shot from 23 ft,,74,81
451,4,3:18.0,,Defensive rebound by Z. Pachulia,74,81
452,4,2:59.0,,D. Harris misses 3-pt jump shot from 24 ft,74,81
453,4,2:58.0,Defensive rebound by D. Russell,,74,81
454,4,2:41.0,J. Clarkson makes 2-pt jump shot from 13 ft,,76,81
455,4,2:24.0,,D. Harris misses 2-pt jump shot from 19 ft,76,81
456,4,2:23.0,Defensive rebound by R. Hibbert,,76,81
457,4,2:14.0,D. Russell makes 2-pt jump shot from 14 ft,,78,81
458,4,2:13.0,,Dallas full timeout,78,81
459,4,2:13.0,,R. Felton enters the game for D. Harris,78,81
460,4,2:00.0,,Z. Pachulia makes 2-pt jump shot from 16 ft (assist by D. Williams),78,83
461,4,1:45.0,R. Hibbert makes 2-pt jump shot from 18 ft (assist by D. Russell),,80,83
462,4,1:25.0,,D. Williams makes 2-pt jump shot from 17 ft,80,85
463,4,1:03.0,M. World Peace misses 2-pt layup from 1 ft,,80,85
464,4,1:02.0,Offensive rebound by J. Clarkson,,80,85
465,4,1:01.0,J. Clarkson makes 2-pt jump shot from 4 ft,,82,85
466,4,0:46.0,,Shooting foul by R. Hibbert (drawn by Z. Pachulia),82,85
467,4,0:46.0,B. Bass enters the game for R. Hibbert,,82,85
468,4,0:46.0,,Z. Pachulia misses free throw 1 of 2,82,85
469,4,0:46.0,,Offensive rebound by Team,82,85
470,4,0:46.0,,D. Powell enters the game for D. Nowitzki,82,85
471,4,0:46.0,,Z. Pachulia makes free throw 2 of 2,82,86
472,4,0:46.0,LA Lakers full timeout,,82,86
473,4,0:40.0,K. Bryant misses 3-pt jump shot from 26 ft,,82,86
474,4,0:39.0,,Defensive rebound by Z. Pachulia,82,86
475,4,0:34.0,,Turnover by Z. Pachulia (lost ball; steal by M. World Peace),82,86
476,4,0:28.0,M. World Peace misses 3-pt jump shot from 23 ft,,82,86
477,4,0:27.0,,Defensive rebound by D. Powell,82,86
478,4,0:26.0,,Personal foul by K. Bryant (drawn by D. Powell),82,86
479,4,0:26.0,,D. Powell makes free throw 1 of 2,82,87
480,4,0:26.0,,D. Powell makes free throw 2 of 2,82,88
481,4,0:26.0,LA Lakers full timeout,,82,88
482,4,0:20.0,J. Clarkson misses 2-pt jump shot from 5 ft,,82,88
483,4,0:19.0,,Defensive rebound by D. Powell,82,88
484,4,0:15.0,,Personal foul by J. Clarkson (drawn by R. Felton),82,88
485,4,0:15.0,,R. Felton makes free throw 1 of 2,82,89
486,4,0:15.0,L. Nance enters the game for K. Bryant,,82,89
487,4,0:15.0,,R. Felton makes free throw 2 of 2,82,90
488,4,0:07.0,D. Russell misses 3-pt jump shot from 25 ft,,82,90
489,4,0:06.0,Offensive rebound by B. Bass,,82,90
490,4,0:01.0,L. Nance misses 3-pt jump shot from 23 ft,,82,90
491,4,0:00.0,,Defensive rebound by Z. Pachulia,82,90
