,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
36,1,7:34.0,,Turnover by J. Valančiūnas (3 sec),11,6
37,1,7:10.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,11,6
38,1,7:10.0,,Defensive rebound by K. Lowry,11,6
39,1,6:58.0,,L. Scola misses 3-pt jump shot from 24 ft,11,6
40,1,6:57.0,Defensive rebound by C. Anthony,,11,6
41,1,6:45.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by K. Porziņģis),,13,6
42,1,6:38.0,,Toronto full timeout,13,6
43,1,6:28.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by K. Lowry),13,8
44,1,6:08.0,S. Vujačić misses 3-pt jump shot from 22 ft,,13,8
45,1,6:08.0,Offensive rebound by Team,,13,8
46,1,6:08.0,,Loose ball foul by J. Johnson (drawn by R. Lopez),13,8
47,1,5:52.0,Shooting foul by J. Valančiūnas (drawn by K. Porziņģis),,13,8
48,1,5:52.0,K. Porziņģis makes free throw 1 of 2,,14,8
49,1,5:52.0,K. Porziņģis makes free throw 2 of 2,,15,8
50,1,5:42.0,,K. Lowry misses 3-pt jump shot from 25 ft,15,8
51,1,5:41.0,,Offensive rebound by L. Scola,15,8
52,1,5:38.0,,Shooting foul by K. Porziņģis (drawn by L. Scola),15,8
53,1,5:38.0,,L. Scola makes free throw 1 of 2,15,9
54,1,5:38.0,,L. Scola makes free throw 2 of 2,15,10
55,1,5:17.0,C. Anthony misses 2-pt jump shot from 19 ft,,15,10
56,1,5:17.0,Offensive rebound by S. Vujačić,,15,10
57,1,5:09.0,J. Calderón misses 3-pt jump shot from 24 ft,,15,10
58,1,5:09.0,Offensive rebound by R. Lopez,,15,10
59,1,5:06.0,R. Lopez misses 2-pt layup from 1 ft,,15,10
60,1,5:05.0,,Defensive rebound by L. Scola,15,10
61,1,4:56.0,,K. Lowry misses 2-pt jump shot from 10 ft,15,10
62,1,4:54.0,,Offensive rebound by J. Valančiūnas,15,10
63,1,4:51.0,,Personal foul by S. Vujačić (drawn by J. Valančiūnas),15,10
64,1,4:51.0,,P. Patterson enters the game for L. Scola,15,10
65,1,4:51.0,L. Thomas enters the game for K. Porziņģis,,15,10
66,1,4:42.0,,Shooting foul by C. Anthony (drawn by J. Johnson),15,10
67,1,4:42.0,,J. Johnson misses free throw 1 of 2,15,10
68,1,4:42.0,,Offensive rebound by Team,15,10
69,1,4:42.0,,J. Johnson misses free throw 2 of 2,15,10
70,1,4:41.0,,Offensive rebound by Team,15,10
71,1,4:41.0,L. Galloway enters the game for S. Vujačić,,15,10
72,1,4:38.0,,D. DeRozan misses 2-pt jump shot from 14 ft,15,10
73,1,4:37.0,Defensive rebound by C. Anthony,,15,10
74,1,4:24.0,L. Thomas misses 2-pt hook shot from 4 ft,,15,10
75,1,4:23.0,,Defensive rebound by J. Valančiūnas,15,10
76,1,4:17.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),15,12
77,1,3:57.0,L. Thomas misses 2-pt jump shot from 18 ft,,15,12
78,1,3:56.0,Offensive rebound by R. Lopez,,15,12
79,1,3:52.0,R. Lopez makes 2-pt layup at rim,,17,12
80,1,3:39.0,,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),17,14
81,1,3:33.0,New York full timeout,,17,14
82,1,3:33.0,,B. Biyombo enters the game for J. Valančiūnas,17,14
83,1,3:33.0,K. O'Quinn enters the game for R. Lopez,,17,14
84,1,3:33.0,J. Grant enters the game for J. Calderón,,17,14
85,1,3:26.0,K. O'Quinn misses 2-pt layup at rim,,17,14
86,1,3:20.0,,Defensive rebound by D. DeRozan,17,14
87,1,3:11.0,,D. DeRozan makes 2-pt layup at rim,17,16
88,1,2:53.0,L. Galloway makes 2-pt jump shot from 16 ft (assist by C. Anthony),,19,16
89,1,2:25.0,,Turnover by Team (shot clock),19,16
90,1,2:25.0,D. Williams enters the game for C. Anthony,,19,16
91,1,2:02.0,J. Grant misses 3-pt jump shot from 26 ft,,19,16
92,1,2:01.0,,Defensive rebound by P. Patterson,19,16
93,1,1:58.0,,Personal foul by L. Galloway (drawn by K. Lowry),19,16
94,1,1:58.0,,K. Lowry makes free throw 1 of 2,19,17
95,1,1:58.0,,A. Bennett enters the game for J. Johnson,19,17
96,1,1:58.0,,K. Lowry misses free throw 2 of 2,19,17
97,1,1:57.0,Defensive rebound by K. O'Quinn,,19,17
98,1,1:41.0,D. Williams misses 3-pt jump shot from 25 ft,,19,17
99,1,1:41.0,,Defensive rebound by Team,19,17
100,1,1:41.0,,C. Joseph enters the game for K. Lowry,19,17
101,1,1:17.0,,C. Joseph misses 3-pt jump shot from 24 ft,19,17
102,1,1:16.0,Defensive rebound by L. Thomas,,19,17
103,1,1:05.0,L. Thomas makes 3-pt jump shot from 27 ft (assist by D. Williams),,22,17
104,1,0:54.0,,C. Joseph misses 2-pt layup from 4 ft,22,17
105,1,0:54.0,Defensive rebound by K. O'Quinn,,22,17
106,1,0:35.0,K. O'Quinn misses 2-pt hook shot from 11 ft,,22,17
107,1,0:35.0,,Defensive rebound by P. Patterson,22,17
108,1,0:16.0,,Turnover by P. Patterson (bad pass; steal by D. Williams),22,17
109,1,0:12.0,Shooting foul by P. Patterson (drawn by D. Williams),,22,17
110,1,0:12.0,D. Williams makes free throw 1 of 2,,23,17
111,1,0:12.0,D. Williams makes free throw 2 of 2,,24,17
112,1,0:01.0,,D. DeRozan misses 2-pt jump shot from 11 ft,24,17
113,1,0:00.0,,Offensive rebound by A. Bennett,24,17
114,1,0:00.0,,A. Bennett misses 2-pt layup from 2 ft,24,17
115,1,0:00.0,,Offensive rebound by Team,24,17
116,2,11:39.0,Personal foul by B. Biyombo (drawn by J. Grant),,24,17
117,2,11:31.0,K. O'Quinn misses 2-pt jump shot from 3 ft (block by B. Biyombo),,24,17
118,2,11:31.0,,Defensive rebound by K. Lowry,24,17
119,2,11:27.0,,K. Lowry makes 2-pt layup from 1 ft (assist by B. Biyombo),24,19
120,2,11:09.0,D. Williams misses 2-pt jump shot from 13 ft,,24,19
121,2,11:08.0,,Defensive rebound by P. Patterson,24,19
122,2,11:03.0,,Shooting foul by J. Grant (drawn by K. Lowry),24,19
123,2,11:03.0,,K. Lowry makes free throw 1 of 2,24,20
124,2,11:03.0,J. Calderón enters the game for J. Grant,,24,20
125,2,11:03.0,K. Séraphin enters the game for K. O'Quinn,,24,20
126,2,11:03.0,,K. Lowry makes free throw 2 of 2,24,21
127,2,10:48.0,L. Galloway misses 2-pt jump shot from 21 ft,,24,21
128,2,10:48.0,,Defensive rebound by C. Joseph,24,21
129,2,10:40.0,,P. Patterson misses 3-pt jump shot from 23 ft,24,21
130,2,10:39.0,,Offensive rebound by B. Biyombo,24,21
131,2,10:36.0,,B. Biyombo makes 2-pt dunk at rim,24,23
132,2,10:25.0,L. Thomas makes 3-pt jump shot from 26 ft (assist by D. Williams),,27,23
133,2,10:14.0,,Shooting foul by J. Calderón (drawn by A. Bennett),27,23
134,2,10:14.0,,A. Bennett makes free throw 1 of 2,27,24
135,2,10:14.0,,A. Bennett misses free throw 2 of 2,27,24
136,2,10:12.0,Defensive rebound by D. Williams,,27,24
137,2,9:59.0,K. Séraphin makes 2-pt hook shot from 10 ft,,29,24
138,2,9:49.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Joseph),29,27
139,2,9:49.0,,Shooting foul by J. Calderón (drawn by K. Lowry),29,27
140,2,9:49.0,J. Grant enters the game for J. Calderón,,29,27
141,2,9:49.0,,K. Lowry makes free throw 1 of 1,29,28
142,2,9:35.0,Turnover by K. Séraphin (bad pass; steal by K. Lowry),,29,28
143,2,9:23.0,,K. Lowry makes 2-pt layup from 2 ft (assist by B. Biyombo),29,30
144,2,9:09.0,Turnover by J. Grant (lost ball; steal by K. Lowry),,29,30
145,2,9:00.0,,P. Patterson makes 2-pt jump shot from 7 ft (assist by C. Joseph),29,32
146,2,8:42.0,D. Williams makes 3-pt jump shot from 23 ft (assist by L. Galloway),,32,32
147,2,8:20.0,,K. Lowry misses 2-pt jump shot from 15 ft,32,32
148,2,8:19.0,,Offensive rebound by C. Joseph,32,32
149,2,8:14.0,,K. Lowry misses 3-pt jump shot from 25 ft,32,32
150,2,8:13.0,Defensive rebound by D. Williams,,32,32
151,2,8:13.0,Personal foul by B. Biyombo (drawn by D. Williams),,32,32
152,2,8:13.0,Official timeout,,32,32
153,2,8:13.0,,J. Valančiūnas enters the game for B. Biyombo,32,32
154,2,8:13.0,L. Amundson enters the game for L. Thomas,,32,32
155,2,7:50.0,Turnover by K. Séraphin (lost ball; steal by K. Lowry),,32,32
156,2,7:42.0,,A. Bennett misses 3-pt jump shot from 27 ft,32,32
157,2,7:42.0,,Offensive rebound by C. Joseph,32,32
158,2,7:25.0,,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by K. Lowry),32,34
159,2,7:13.0,K. Séraphin misses 2-pt jump shot from 20 ft,,32,34
160,2,7:12.0,,Defensive rebound by A. Bennett,32,34
161,2,7:02.0,,C. Joseph misses 2-pt layup from 4 ft (block by K. Séraphin),32,34
162,2,7:00.0,Defensive rebound by J. Grant,,32,34
163,2,6:54.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by D. Williams),,35,34
164,2,6:40.0,R. Lopez enters the game for D. Williams,,35,34
165,2,6:40.0,C. Anthony enters the game for K. Séraphin,,35,34
166,2,6:40.0,,D. DeRozan enters the game for K. Lowry,35,34
167,2,6:40.0,,Turnover by J. Valančiūnas (lost ball; steal by L. Amundson),35,34
168,2,6:33.0,L. Galloway makes 2-pt layup at rim,,37,34
169,2,6:16.0,,C. Joseph makes 2-pt jump shot from 5 ft,37,36
170,2,6:16.0,,Shooting block foul by L. Amundson (drawn by C. Joseph),37,36
171,2,6:16.0,,L. Scola enters the game for P. Patterson,37,36
172,2,6:16.0,,C. Joseph makes free throw 1 of 1,37,37
173,2,6:02.0,Turnover by L. Galloway (lost ball; steal by D. DeRozan),,37,37
174,2,5:58.0,,D. DeRozan makes 2-pt jump shot from 2 ft,37,39
175,2,5:58.0,,Shooting foul by J. Grant (drawn by D. DeRozan),37,39
176,2,5:58.0,,Toronto full timeout,37,39
177,2,5:58.0,K. Porziņģis enters the game for L. Galloway,,37,39
178,2,5:58.0,J. Calderón enters the game for J. Grant,,37,39
179,2,5:58.0,S. Vujačić enters the game for L. Amundson,,37,39
180,2,5:58.0,,D. DeRozan makes free throw 1 of 1,37,40
181,2,5:38.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,37,40
182,2,5:38.0,,Defensive rebound by C. Joseph,37,40
183,2,5:19.0,,L. Scola misses 2-pt hook shot from 2 ft,37,40
184,2,5:19.0,Defensive rebound by S. Vujačić,,37,40
185,2,5:09.0,C. Anthony makes 2-pt jump shot from 17 ft,,39,40
186,2,4:49.0,,D. DeRozan makes 2-pt jump shot from 15 ft (assist by C. Joseph),39,42
187,2,4:31.0,C. Anthony makes 2-pt layup from 2 ft,,41,42
188,2,4:31.0,Shooting foul by A. Bennett (drawn by C. Anthony),,41,42
189,2,4:31.0,,J. Johnson enters the game for A. Bennett,41,42
190,2,4:31.0,C. Anthony makes free throw 1 of 1,,42,42
191,2,4:13.0,,D. DeRozan misses 2-pt jump shot from 14 ft,42,42
192,2,4:12.0,Defensive rebound by S. Vujačić,,42,42
193,2,4:04.0,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),,45,42
194,2,3:51.0,,L. Scola makes 2-pt layup from 1 ft (assist by C. Joseph),45,44
195,2,3:38.0,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by C. Anthony),,47,44
196,2,3:18.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by C. Joseph),47,47
197,2,3:02.0,C. Anthony misses 2-pt jump shot from 16 ft,,47,47
198,2,3:02.0,,Defensive rebound by J. Valančiūnas,47,47
199,2,2:52.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by C. Joseph),47,49
200,2,2:52.0,,Shooting foul by R. Lopez (drawn by J. Valančiūnas),47,49
201,2,2:52.0,New York full timeout,,47,49
202,2,2:52.0,,K. Lowry enters the game for C. Joseph,47,49
203,2,2:52.0,,J. Valančiūnas makes free throw 1 of 1,47,50
204,2,2:35.0,C. Anthony misses 2-pt jump shot from 5 ft,,47,50
205,2,2:34.0,,Defensive rebound by J. Johnson,47,50
206,2,2:31.0,L. Galloway enters the game for J. Calderón,,47,50
207,2,2:16.0,,Turnover by K. Lowry (bad pass; steal by S. Vujačić),47,50
208,2,2:10.0,K. Porziņģis makes 2-pt layup at rim (assist by L. Galloway),,49,50
209,2,2:00.0,,D. DeRozan misses 2-pt jump shot from 16 ft,49,50
210,2,1:59.0,Defensive rebound by S. Vujačić,,49,50
211,2,1:51.0,S. Vujačić misses 2-pt jump shot from 14 ft,,49,50
212,2,1:50.0,Offensive rebound by Team,,49,50
213,2,1:46.0,Personal foul by K. Lowry (drawn by S. Vujačić),,49,50
214,2,1:46.0,,Technical foul by K. Lowry,49,50
215,2,1:46.0,C. Anthony makes technical free throw,,50,50
216,2,1:40.0,C. Anthony misses 2-pt jump shot from 15 ft,,50,50
217,2,1:40.0,Offensive rebound by S. Vujačić,,50,50
218,2,1:35.0,C. Anthony misses 3-pt jump shot from 25 ft,,50,50
219,2,1:34.0,Offensive rebound by K. Porziņģis,,50,50
220,2,1:32.0,K. Porziņģis makes 2-pt dunk at rim,,52,50
221,2,1:26.0,,Personal foul by L. Galloway (drawn by K. Lowry),52,50
222,2,1:26.0,,K. Lowry misses free throw 1 of 2,52,50
223,2,1:26.0,,Offensive rebound by Team,52,50
224,2,1:26.0,,K. Lowry makes free throw 2 of 2,52,51
225,2,1:04.0,C. Anthony makes 2-pt jump shot from 14 ft,,54,51
226,2,1:04.0,Shooting foul by J. Johnson (drawn by C. Anthony),,54,51
227,2,1:04.0,K. Séraphin enters the game for R. Lopez,,54,51
228,2,1:04.0,C. Anthony makes free throw 1 of 1,,55,51
229,2,0:46.0,,D. DeRozan misses 2-pt layup from 2 ft,55,51
230,2,0:45.0,,Offensive rebound by L. Scola,55,51
231,2,0:44.0,,Shooting foul by K. Porziņģis (drawn by L. Scola),55,51
232,2,0:44.0,,L. Scola misses free throw 1 of 2,55,51
233,2,0:44.0,,Offensive rebound by Team,55,51
234,2,0:44.0,,A. Bennett enters the game for J. Johnson,55,51
235,2,0:44.0,,L. Scola makes free throw 2 of 2,55,52
236,2,0:37.0,C. Anthony makes 2-pt jump shot from 20 ft,,57,52
237,2,0:30.0,,Turnover by K. Lowry (bad pass; steal by C. Anthony),57,52
238,2,0:06.0,C. Anthony makes 3-pt jump shot from 26 ft,,60,52
239,3,11:46.0,C. Anthony makes 2-pt jump shot from 16 ft,,62,52
240,3,11:26.0,,D. DeRozan misses 2-pt layup from 2 ft,62,52
241,3,11:25.0,Defensive rebound by R. Lopez,,62,52
242,3,11:18.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by S. Vujačić),,65,52
243,3,11:01.0,,K. Lowry misses 2-pt layup from 2 ft (block by R. Lopez),65,52
244,3,11:01.0,,Offensive rebound by Team,65,52
245,3,10:57.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),65,54
246,3,10:37.0,C. Anthony misses 3-pt jump shot from 24 ft,,65,54
247,3,10:36.0,,Defensive rebound by J. Valančiūnas,65,54
248,3,10:24.0,,L. Scola makes 2-pt hook shot from 4 ft,65,56
249,3,9:59.0,R. Lopez misses 2-pt hook shot from 9 ft,,65,56
250,3,9:58.0,,Defensive rebound by D. DeRozan,65,56
251,3,9:47.0,,Shooting foul by J. Calderón (drawn by J. Valančiūnas),65,56
252,3,9:47.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by K. Lowry),65,58
253,3,9:47.0,,J. Valančiūnas makes free throw 1 of 1,65,59
254,3,9:29.0,S. Vujačić misses 2-pt jump shot from 16 ft,,65,59
255,3,9:29.0,Offensive rebound by Team,,65,59
256,3,9:23.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,65,59
257,3,9:22.0,,Defensive rebound by D. DeRozan,65,59
258,3,9:07.0,,L. Scola misses 2-pt layup from 1 ft,65,59
259,3,9:07.0,Defensive rebound by K. Porziņģis,,65,59
260,3,8:53.0,Turnover by K. Porziņģis (lost ball; steal by L. Scola),,65,59
261,3,8:48.0,,K. Lowry makes 2-pt layup at rim,65,61
262,3,8:48.0,New York full timeout,,65,61
263,3,8:42.0,Offensive foul by K. Porziņģis (drawn by L. Scola),,65,61
264,3,8:42.0,Turnover by K. Porziņģis (offensive foul),,65,61
265,3,8:29.0,,L. Scola makes 2-pt hook shot from 4 ft (assist by K. Lowry),65,63
266,3,8:08.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by S. Vujačić),,67,63
267,3,7:53.0,,Shooting foul by S. Vujačić (drawn by L. Scola),67,63
268,3,7:53.0,,L. Scola makes free throw 1 of 2,67,64
269,3,7:53.0,,L. Scola makes free throw 2 of 2,67,65
270,3,7:32.0,C. Anthony makes 2-pt jump shot from 20 ft,,69,65
271,3,7:20.0,,D. DeRozan misses 2-pt jump shot from 16 ft,69,65
272,3,7:20.0,,Offensive rebound by J. Johnson,69,65
273,3,7:15.0,,K. Lowry makes 2-pt layup from 2 ft (assist by J. Johnson),69,67
274,3,6:55.0,Personal foul by J. Johnson (drawn by C. Anthony),,69,67
275,3,6:47.0,S. Vujačić misses 2-pt jump shot from 20 ft,,69,67
276,3,6:47.0,,Defensive rebound by L. Scola,69,67
277,3,6:36.0,,L. Scola misses 2-pt jump shot from 19 ft,69,67
278,3,6:36.0,,Offensive rebound by J. Valančiūnas,69,67
279,3,6:33.0,,J. Valančiūnas makes 2-pt layup at rim,69,69
280,3,6:14.0,J. Calderón misses 2-pt jump shot from 18 ft,,69,69
281,3,6:14.0,Offensive rebound by R. Lopez,,69,69
282,3,6:10.0,R. Lopez makes 2-pt dunk at rim,,71,69
283,3,5:51.0,,L. Scola misses 2-pt hook shot from 3 ft (block by R. Lopez),71,69
284,3,5:49.0,Defensive rebound by C. Anthony,,71,69
285,3,5:44.0,J. Calderón misses 3-pt jump shot from 23 ft (block by J. Johnson),,71,69
286,3,5:42.0,,Defensive rebound by J. Valančiūnas,71,69
287,3,5:35.0,,D. DeRozan makes 2-pt jump shot from 3 ft (assist by K. Lowry),71,71
288,3,5:07.0,K. Porziņģis misses 2-pt jump shot from 18 ft,,71,71
289,3,5:06.0,,Defensive rebound by D. DeRozan,71,71
290,3,4:58.0,,D. DeRozan misses 3-pt jump shot from 23 ft,71,71
291,3,4:58.0,Defensive rebound by S. Vujačić,,71,71
292,3,4:47.0,C. Anthony misses 2-pt jump shot from 14 ft,,71,71
293,3,4:46.0,,Defensive rebound by D. DeRozan,71,71
294,3,4:42.0,,Shooting foul by R. Lopez (drawn by D. DeRozan),71,71
295,3,4:42.0,,D. DeRozan makes free throw 1 of 2,71,72
296,3,4:42.0,K. O'Quinn enters the game for K. Porziņģis,,71,72
297,3,4:42.0,L. Galloway enters the game for S. Vujačić,,71,72
298,3,4:42.0,,P. Patterson enters the game for L. Scola,71,72
299,3,4:42.0,,D. DeRozan misses free throw 2 of 2,71,72
300,3,4:40.0,Defensive rebound by K. O'Quinn,,71,72
301,3,4:26.0,L. Galloway makes 2-pt layup from 2 ft (assist by R. Lopez),,73,72
302,3,4:03.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by K. O'Quinn),73,72
303,3,4:01.0,Defensive rebound by R. Lopez,,73,72
304,3,3:59.0,Shooting foul by P. Patterson (drawn by K. O'Quinn),,73,72
305,3,3:59.0,K. O'Quinn misses free throw 1 of 2,,73,72
306,3,3:59.0,Offensive rebound by Team,,73,72
307,3,3:59.0,,C. Joseph enters the game for D. DeRozan,73,72
308,3,3:59.0,J. Grant enters the game for J. Calderón,,73,72
309,3,3:59.0,K. O'Quinn makes free throw 2 of 2,,74,72
310,3,3:59.0,,Toronto full timeout,74,72
311,3,3:45.0,,P. Patterson misses 3-pt jump shot from 26 ft,74,72
312,3,3:45.0,Defensive rebound by L. Galloway,,74,72
313,3,3:37.0,L. Galloway misses 2-pt jump shot from 3 ft (block by J. Johnson),,74,72
314,3,3:36.0,,Defensive rebound by K. Lowry,74,72
315,3,3:29.0,,K. Lowry makes 3-pt jump shot from 27 ft,74,75
316,3,3:18.0,Turnover by C. Anthony (bad pass; steal by C. Joseph),,74,75
317,3,3:16.0,,Personal foul by R. Lopez (drawn by C. Joseph),74,75
318,3,3:16.0,K. Séraphin enters the game for C. Anthony,,74,75
319,3,3:16.0,L. Thomas enters the game for R. Lopez,,74,75
320,3,3:16.0,,B. Biyombo enters the game for J. Johnson,74,75
321,3,3:16.0,,A. Bennett enters the game for J. Valančiūnas,74,75
322,3,3:07.0,Violation by K. O'Quinn (def goaltending),,74,75
323,3,3:07.0,,K. Lowry makes 2-pt layup from 2 ft (assist by C. Joseph),74,77
324,3,2:54.0,L. Galloway misses 2-pt layup from 2 ft,,74,77
325,3,2:52.0,Offensive rebound by L. Galloway,,74,77
326,3,2:47.0,L. Thomas makes 2-pt hook shot from 9 ft (assist by J. Grant),,76,77
327,3,2:23.0,,Personal foul by L. Thomas (drawn by A. Bennett),76,77
328,3,2:23.0,,A. Bennett makes free throw 1 of 2,76,78
329,3,2:23.0,,A. Bennett makes free throw 2 of 2,76,79
330,3,2:11.0,J. Grant misses 2-pt hook shot from 10 ft,,76,79
331,3,2:11.0,,Defensive rebound by P. Patterson,76,79
332,3,1:57.0,,K. Lowry misses 3-pt jump shot from 26 ft,76,79
333,3,1:57.0,Defensive rebound by K. O'Quinn,,76,79
334,3,1:43.0,K. O'Quinn misses 2-pt jump shot from 4 ft,,76,79
335,3,1:43.0,,Defensive rebound by P. Patterson,76,79
336,3,1:35.0,,Shooting foul by L. Thomas (drawn by C. Joseph),76,79
337,3,1:35.0,,C. Joseph makes free throw 1 of 2,76,80
338,3,1:35.0,,N. Powell enters the game for K. Lowry,76,80
339,3,1:35.0,,C. Joseph makes free throw 2 of 2,76,81
340,3,1:15.0,K. Séraphin misses 2-pt jump shot from 12 ft (block by B. Biyombo),,76,81
341,3,1:15.0,,Defensive rebound by A. Bennett,76,81
342,3,1:05.0,,N. Powell misses 3-pt jump shot from 23 ft,76,81
343,3,1:04.0,Defensive rebound by K. O'Quinn,,76,81
344,3,0:45.0,L. Thomas makes 3-pt jump shot from 26 ft (assist by L. Galloway),,79,81
345,3,0:31.0,,P. Patterson makes 2-pt jump shot from 7 ft (assist by C. Joseph),79,83
346,3,0:14.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by J. Grant),,81,83
347,3,0:14.0,Shooting foul by C. Joseph (drawn by K. O'Quinn),,81,83
348,3,0:14.0,C. Early enters the game for K. Séraphin,,81,83
349,3,0:14.0,K. O'Quinn makes free throw 1 of 1,,82,83
350,3,0:04.0,,C. Joseph misses 2-pt jump shot from 10 ft,82,83
351,3,0:03.0,,Offensive rebound by B. Biyombo,82,83
352,3,0:03.0,,B. Biyombo makes 2-pt layup from 1 ft,82,85
353,3,0:00.0,C. Early makes 3-pt jump shot from 30 ft (assist by K. O'Quinn),,85,85
354,4,11:45.0,,C. Joseph makes 2-pt jump shot from 8 ft,85,87
355,4,11:23.0,K. O'Quinn misses 2-pt jump shot from 17 ft,,85,87
356,4,11:23.0,,Defensive rebound by B. Biyombo,85,87
357,4,11:03.0,,B. Biyombo misses 2-pt layup from 2 ft (block by K. O'Quinn),85,87
358,4,11:02.0,,Offensive rebound by P. Patterson,85,87
359,4,11:00.0,,P. Patterson misses 2-pt layup from 1 ft,85,87
360,4,10:59.0,Defensive rebound by K. O'Quinn,,85,87
361,4,10:47.0,J. Grant makes 2-pt layup from 2 ft,,87,87
362,4,10:35.0,,Shooting foul by K. O'Quinn (drawn by D. DeRozan),87,87
363,4,10:35.0,,D. DeRozan makes free throw 1 of 2,87,88
364,4,10:35.0,,D. DeRozan makes free throw 2 of 2,87,89
365,4,10:11.0,L. Galloway makes 2-pt layup from 4 ft,,89,89
366,4,9:53.0,,D. DeRozan makes 2-pt jump shot from 5 ft,89,91
367,4,9:40.0,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by J. Grant),,91,91
368,4,9:26.0,,A. Bennett misses 2-pt layup from 3 ft,91,91
369,4,9:25.0,Defensive rebound by Team,,91,91
370,4,9:25.0,L. Amundson enters the game for K. O'Quinn,,91,91
371,4,9:17.0,Shooting foul by D. DeRozan (drawn by J. Grant),,91,91
372,4,9:17.0,J. Grant makes free throw 1 of 2,,92,91
373,4,9:17.0,J. Grant makes free throw 2 of 2,,93,91
374,4,8:58.0,,C. Joseph makes 2-pt layup from 1 ft (assist by D. DeRozan),93,93
375,4,8:43.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by J. Grant),,96,93
376,4,8:14.0,,P. Patterson misses 3-pt jump shot from 23 ft,96,93
